1.119815050, Sport: ,Tennis, Time: ,Sun Aug 02 12:30:00 CEST 2015, Time: ,Sun Aug 02 12:30:00 CEST 2015, Event: ,Montanes v K De Schepper, Favorite: ,Albert Montanes, 2263599   size:19.77,Price: ,1.4,Kenny De Schepper, 5617034   size:3.76,Price: ,3.05,x
1.119805648, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,Argentino de Merlo v CS Dock Sud, Favorite: ,Argentino de Merlo, 9593355   size:5.98,Price: ,1.85,CS Dock Sud, 9366695   size:5.88,Price: ,2.04,The Draw, 58805   size:13.32,Price: ,2.18,ok
1.119812985, Sport: ,Tennis, Time: ,Sun Aug 02 12:45:00 CEST 2015, Time: ,Sun Aug 02 12:45:00 CEST 2015, Event: ,Cipolla v Suc, Favorite: ,Flavio Cipolla, 2424788   size:2.55,Price: ,1.1,Dominik Suc, 8490611   size:2.55,Price: ,1.5,ok
1.119664692, Sport: ,Soccer, Time: ,Sun Aug 02 14:30:00 CEST 2015, Time: ,Sun Aug 02 14:30:00 CEST 2015, Event: ,Lokeren v Charleroi, Favorite: ,Lokeren, 43430   size:40.16,Price: ,2.18,The Draw, 58805   size:28.23,Price: ,3.55,Charleroi, 65808   size:3.12,Price: ,3.6,x
1.119809169, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,FK Kruoja Pakruojis II v Banga, Favorite: ,Banga, 5606169   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,ok
1.119805363, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,Southampton v Espanyol, Favorite: ,Southampton, 58943   size:9.0,Price: ,2.14,Espanyol, 59044   size:12.71,Price: ,3.45,The Draw, 58805   size:14.78,Price: ,3.55,x
1.119808350, Sport: ,Soccer, Time: ,Sun Aug 02 13:15:00 CEST 2015, Time: ,Sun Aug 02 13:15:00 CEST 2015, Event: ,Moonlight FC v Tarun Sangha FC, Favorite: ,Tarun Sangha FC, 10094548   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,ok
1.119644280, Sport: ,Soccer, Time: ,Sun Aug 02 14:00:00 CEST 2015, Time: ,Sun Aug 02 14:00:00 CEST 2015, Event: ,Tegs SK v Selanger FK, Favorite: ,Tegs SK, 6379085   size:2.69,Price: ,1.37,The Draw, 58805   size:2.67,Price: ,4.1,Selanger FK, 6415352   size:16.81,Price: ,5.0,
1.119795003, Sport: ,Soccer, Time: ,Sun Aug 02 14:00:00 CEST 2015, Time: ,Sun Aug 02 14:00:00 CEST 2015, Event: ,Southend v Leyton Orient, Favorite: ,Leyton Orient, 69717   size:25.46,Price: ,1.02,The Draw, 58805   size:17.06,Price: ,3.35,ok
1.119663366, Sport: ,Soccer, Time: ,Sun Aug 02 15:00:00 CEST 2015, Time: ,Sun Aug 02 15:00:00 CEST 2015, Event: ,Fredericia v Roskilde, Favorite: ,Fredericia, 151003   size:258.0,Price: ,2.64,Roskilde, 518517   size:14.22,Price: ,3.0,The Draw, 58805   size:3.64,Price: ,3.35,ok
1.119701725, Sport: ,Soccer, Time: ,Sun Aug 02 14:00:00 CEST 2015, Time: ,Sun Aug 02 14:00:00 CEST 2015, Event: ,Eintracht Trier v Elversberg, Favorite: ,Elversberg, 500893   size:91.03,Price: ,2.4,Eintracht Trier, 3235010   size:39.78,Price: ,3.25,The Draw, 58805   size:12.1,Price: ,3.35,x
1.119809281, Sport: ,Soccer, Time: ,Sun Aug 02 14:00:00 CEST 2015, Time: ,Sun Aug 02 14:00:00 CEST 2015, Event: ,Palanga v Nevezis, Favorite: ,Nevezis, 5892890   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,x
1.119812503, Sport: ,Tennis, Time: ,Sun Aug 02 09:00:00 CEST 2015, Time: ,Sun Aug 02 09:00:00 CEST 2015, Event: ,Tig v M Gasparyan, Favorite: ,Margarita Gasparyan, 6750186   size:99.74,Price: ,1.4,Patricia Maria Tig, 8679189   size:73.82,Price: ,3.4,ok
1.119815059, Sport: ,Tennis, Time: ,Sun Aug 02 11:00:00 CEST 2015, Time: ,Sun Aug 02 11:00:00 CEST 2015, Event: ,Kicker v And Martin, Favorite: ,Andrej Martin, 5071877   size:3.12,Price: ,1.45,Nicolas Kicker, 8326744   size:2.56,Price: ,2.7,ok
1.119814763, Sport: ,Tennis, Time: ,Sun Aug 02 10:30:00 CEST 2015, Time: ,Sun Aug 02 10:30:00 CEST 2015, Event: ,Gasparyan/Panova v Diatchenko/Savchuk, Favorite: ,Gasparyan/Panova, 8828982   size:72.82,Price: ,1.46,Diatchenko/Savchuk, 10025948   size:49.06,Price: ,2.84,ok
1.119736374, Sport: ,Volleyball, Time: ,Sun Aug 02 14:30:00 CEST 2015, Time: ,Sun Aug 02 14:30:00 CEST 2015, Event: ,Kazakhstan v Kuwait, Favorite: ,Kazakhstan, 2158338   size:7.54,Price: ,1.09,Kuwait, 7712803   size:3.64,Price: ,7.2,ok
1.119661844, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,Metalist v Oleksandria, Favorite: ,Metalist, 4822108   size:3.83,Price: ,1.55,The Draw, 58805   size:2.89,Price: ,4.0,Oleksandria, 5618507   size:2.0,Price: ,6.4,x
1.119804147, Sport: ,Soccer, Time: ,Sun Aug 02 13:00:00 CEST 2015, Time: ,Sun Aug 02 13:00:00 CEST 2015, Event: ,FC Slovan Liberec U21 v 1. FK Pribram U21, Favorite: ,1. FK Pribram U21, 6551024   size:4.44,Price: ,1.85,FC Slovan Liberec U21, 6563663   size:3.05,Price: ,2.86,The Draw, 58805   size:3.29,Price: ,4.6,x
1.119815987, Sport: ,Tennis, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,Ze Zhang v D King, Favorite: ,Ze Zhang, 5021895   size:2.25,Price: ,1.56,Darian King, 8413749   size:8.37,Price: ,2.48,x
1.119806160, Sport: ,Soccer, Time: ,Sun Aug 02 15:00:00 CEST 2015, Time: ,Sun Aug 02 15:00:00 CEST 2015, Event: ,XV de Piracicaba (W) v Sao Paulo FC (W), Favorite: ,Sao Paulo FC (W), 9433178   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,x
1.119811265, Sport: ,Tennis, Time: ,Sun Aug 02 11:00:00 CEST 2015, Time: ,Sun Aug 02 11:00:00 CEST 2015, Event: ,Londero v Mar Eriksson, Favorite: ,Juan Ignacio Londero, 7430086   size:6.05,Price: ,1.58,Markus Eriksson, 6670613   size:4.08,Price: ,2.28,ok
1.119814934, Sport: ,Tennis, Time: ,Sun Aug 02 11:30:00 CEST 2015, Time: ,Sun Aug 02 11:30:00 CEST 2015, Event: ,P Mathieu v Munar, Favorite: ,Paul-Henri Mathieu, 8259186   size:18.28,Price: ,1.19,Jaume Munar, 9350385   size:9.36,Price: ,4.8,ok
1.119814539, Sport: ,Tennis, Time: ,Sun Aug 02 11:30:00 CEST 2015, Time: ,Sun Aug 02 11:30:00 CEST 2015, Event: ,Goffin v D Thiem, Favorite: ,David Goffin, 5224084   size:529.26,Price: ,1.71,Dominic Thiem, 5720747   size:47.68,Price: ,2.38,x
1.119803172, Sport: ,Soccer, Time: ,Sun Aug 02 11:30:00 CEST 2015, Time: ,Sun Aug 02 11:30:00 CEST 2015, Event: ,Quang Nam v Dong Thap, Favorite: ,Quang Nam, 9107099   size:5.38,Price: ,1.89,Dong Thap, 9122534   size:2.55,Price: ,3.6,The Draw, 58805   size:5.09,Price: ,3.75,ok
1.119815189, Sport: ,Tennis, Time: ,Sun Aug 02 10:50:00 CEST 2015, Time: ,Sun Aug 02 10:50:00 CEST 2015, Event: ,Murray/Peers v Cabal/Farah, Favorite: ,Cabal/Farah, 6098095   size:155.98,Price: ,1.83,Murray/Peers, 7191922   size:95.71,Price: ,2.1,x
1.119659556, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,Gjovik-Lyn v Orn Horten, Favorite: ,Gjovik-Lyn, 778905   size:7.03,Price: ,1.59,Orn Horten, 5523332   size:3.49,Price: ,3.65,The Draw, 58805   size:3.63,Price: ,4.3,x
1.119805704, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,FK Smolevichi STI v Dinamo Minsk, Favorite: ,Dinamo Minsk, 198689   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,ok
1.119804218, Sport: ,Soccer, Time: ,Sun Aug 02 11:00:00 CEST 2015, Time: ,Sun Aug 02 11:00:00 CEST 2015, Event: ,FC Viktoria Plzen U21 v Ceske Budejovice U21, Favorite: ,FC Viktoria Plzen U21, 6551124   size:7.36,Price: ,1.51,Ceske Budejovice U21, 6553192   size:13.68,Price: ,4.6,The Draw, 58805   size:3.24,Price: ,5.1,ok
1.119661914, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,Metalurg Z v Volyn, Favorite: ,Volyn, 4115366   size:8.71,Price: ,1.61,The Draw, 58805   size:33.33,Price: ,4.2,Metalurg Z, 489141   size:4.41,Price: ,5.7,ok
1.119801988, Sport: ,Soccer, Time: ,Sun Aug 02 11:00:00 CEST 2015, Time: ,Sun Aug 02 11:00:00 CEST 2015, Event: ,Warriors (Res) v Tampines Rovers (Res), Favorite: ,Tampines Rovers (Res), 5481402   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,ok
1.119661634, Sport: ,Soccer, Time: ,Sun Aug 02 13:45:00 CEST 2015, Time: ,Sun Aug 02 13:45:00 CEST 2015, Event: ,Lugano v FC Vaduz, Favorite: ,Lugano, 65780   size:36.41,Price: ,2.18,FC Vaduz, 46945   size:125.2,Price: ,3.4,The Draw, 58805   size:101.44,Price: ,3.7,ok
1.119809505, Sport: ,Soccer, Time: ,Sun Aug 02 10:30:00 CEST 2015, Time: ,Sun Aug 02 10:30:00 CEST 2015, Event: ,SK Slovan Bratislava II v FK Pohronie, Favorite: ,FK Pohronie, 7683062   size:60.88,Price: ,2.0,SK Slovan Bratislava II, 8746424   size:9.54,Price: ,2.26,The Draw, 58805   size:17.06,Price: ,3.25,ok
1.119802157, Sport: ,Soccer, Time: ,Sun Aug 02 11:00:00 CEST 2015, Time: ,Sun Aug 02 11:00:00 CEST 2015, Event: ,Kasem Bundit Univ v Chamchuri United FC, Favorite: ,Chamchuri United FC, 8369007   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,x
1.119802553, Sport: ,Soccer, Time: ,Sun Aug 02 11:00:00 CEST 2015, Time: ,Sun Aug 02 11:00:00 CEST 2015, Event: ,FK H-Z Uzh. U19 v Metalurg Zaporizhya U19, Favorite: ,Metalurg Zaporizhya U19, 6534953   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,ok
1.119659552, Sport: ,Soccer, Time: ,Sun Aug 02 15:00:00 CEST 2015, Time: ,Sun Aug 02 15:00:00 CEST 2015, Event: ,Alta v Notodden, Favorite: ,Alta, 168738   size:2.55,Price: ,2.18,Notodden, 2363980   size:4.19,Price: ,2.68,The Draw, 58805   size:4.21,Price: ,3.95,ok
1.119809225, Sport: ,Soccer, Time: ,Sun Aug 02 15:00:00 CEST 2015, Time: ,Sun Aug 02 15:00:00 CEST 2015, Event: ,Lietava Jonava v FBK Kaunas, Favorite: ,FBK Kaunas, 180566   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,x
1.119804730, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,Fortuna Sittard v Koninklijke HFC Haarlem, Favorite: ,Fortuna Sittard, 49058   size:106.5,Price: ,1.8,Koninklijke HFC Haarlem, 10104266   size:67.83,Price: ,3.1,The Draw, 58805   size:55.92,Price: ,3.6,ok
1.119808776, Sport: ,Soccer, Time: ,Sun Aug 02 11:00:00 CEST 2015, Time: ,Sun Aug 02 11:00:00 CEST 2015, Event: ,FC Machida v Toyama, Favorite: ,FC Machida, 6207339   size:2.0,Price: ,1.75,The Draw, 58805   size:2.55,Price: ,3.45,Toyama, 4296466   size:3.76,Price: ,4.5,ok
1.119659554, Sport: ,Soccer, Time: ,Sun Aug 02 14:00:00 CEST 2015, Time: ,Sun Aug 02 14:00:00 CEST 2015, Event: ,Forde v Stjordals-Blink, Favorite: ,Forde, 3038745   size:2.02,Price: ,1.93,Stjordals-Blink, 2440431   size:2.48,Price: ,2.92,The Draw, 58805   size:2.0,Price: ,3.55,x
1.119803004, Sport: ,Soccer, Time: ,Sun Aug 02 15:30:00 CEST 2015, Time: ,Sun Aug 02 15:30:00 CEST 2015, Event: ,Shurtan v Neftchi Fargona, Favorite: ,Neftchi Fargona, 4170422   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,
1.119814744, Sport: ,Tennis, Time: ,Sun Aug 02 12:15:00 CEST 2015, Time: ,Sun Aug 02 12:15:00 CEST 2015, Event: ,Velotti v Dischinger, Favorite: ,Agustin Velotti, 4873352   size:2.55,Price: ,1.1,Eduardo Dischinger, 8326660   size:2.55,Price: ,1.57,ok
1.119811351, Sport: ,Tennis, Time: ,Sun Aug 02 12:15:00 CEST 2015, Time: ,Sun Aug 02 12:15:00 CEST 2015, Event: ,Mat Trevisan v Turchetti, Favorite: ,Matteo Trevisan, 8284473   size:48.35,Price: ,1.03,Nicolo Turchetti, 8619049   size:17.06,Price: ,1.08,ok
1.119812845, Sport: ,Tennis, Time: ,Sun Aug 02 12:45:00 CEST 2015, Time: ,Sun Aug 02 12:45:00 CEST 2015, Event: ,Salaba v Malla, Favorite: ,Bastian Malla, 8258298   size:2.68,Price: ,1.31,Libor Salaba, 8750028   size:15.24,Price: ,3.4,
1.119802271, Sport: ,Soccer, Time: ,Sun Aug 02 13:00:00 CEST 2015, Time: ,Sun Aug 02 13:00:00 CEST 2015, Event: ,Bangkok Glass v Chiangrai Utd, Favorite: ,Bangkok Glass, 9211377   size:3.21,Price: ,1.7,The Draw, 58805   size:2.55,Price: ,3.6,Chiangrai Utd, 9306470   size:4.6,Price: ,4.4,ok
1.119815550, Sport: ,Tennis, Time: ,Sun Aug 02 13:15:00 CEST 2015, Time: ,Sun Aug 02 13:15:00 CEST 2015, Event: ,Struff v Kovalik, Favorite: ,Jan-Lennard Struff, 8259098   size:5.9,Price: ,1.56,Jozef Kovalik, 7287668   size:2.55,Price: ,2.48,ok
1.119669407, Sport: ,Cricket, Time: ,Sun Aug 02 11:30:00 CEST 2015, Time: ,Sun Aug 02 11:30:00 CEST 2015, Event: ,Worcestershire v Northamptonshire, Favorite: ,Northamptonshire, 475559   size:3.12,Price: ,1.92,Worcestershire, 31372   size:5.8,Price: ,1.97,ok
1.119663786, Sport: ,Soccer, Time: ,Sun Aug 02 15:00:00 CEST 2015, Time: ,Sun Aug 02 15:00:00 CEST 2015, Event: ,FC Koln v Valencia, Favorite: ,Valencia, 66183   size:9.0,Price: ,2.4,FC Koln, 44783   size:9.0,Price: ,3.25,The Draw, 58805   size:9.0,Price: ,3.45,x
1.119812328, Sport: ,Tennis, Time: ,Sun Aug 02 10:30:00 CEST 2015, Time: ,Sun Aug 02 10:30:00 CEST 2015, Event: ,Ad Virgili v Neis, Favorite: ,Adelchi Virgili, 8288060   size:2.55,Price: ,1.1,Fabricio Neis, 8326758   size:2.55,Price: ,1.22,ok
1.119713161, Sport: ,Gaelic Games, Time: ,Sun Aug 02 15:00:00 CEST 2015, Time: ,Sun Aug 02 15:00:00 CEST 2015, Event: ,Kerry v Kildare, Favorite: ,Kerry, 971632   size:25.0,Price: ,1.21,Kildare, 971645   size:3.45,Price: ,7.8,Draw, 1055557   size:27.0,Price: ,15.5,ok
1.119815313, Sport: ,Tennis, Time: ,Sun Aug 02 12:40:00 CEST 2015, Time: ,Sun Aug 02 12:40:00 CEST 2015, Event: ,Cetkovska v Ostapenko, Favorite: ,Jelena Ostapenko, 8827537   size:13.58,Price: ,1.91,Petra Cetkovska, 2415583   size:17.57,Price: ,2.06,x
1.119669404, Sport: ,Cricket, Time: ,Sun Aug 02 11:30:00 CEST 2015, Time: ,Sun Aug 02 11:30:00 CEST 2015, Event: ,Surrey v Derbyshire, Favorite: ,Surrey, 424676   size:6.36,Price: ,1.49,Derbyshire, 31375   size:12.79,Price: ,2.92,ok
1.119814984, Sport: ,Tennis, Time: ,Sun Aug 02 13:00:00 CEST 2015, Time: ,Sun Aug 02 13:00:00 CEST 2015, Event: ,Nadal v Fognini, Favorite: ,Rafael Nadal, 2251410   size:62820.2,Price: ,1.19,Fabio Fognini, 2319544   size:381.27,Price: ,5.9,ok
1.119662572, Sport: ,Soccer, Time: ,Sun Aug 02 12:20:00 CEST 2015, Time: ,Sun Aug 02 12:20:00 CEST 2015, Event: ,North Korea v Japan, Favorite: ,Japan, 29636   size:15.04,Price: ,1.6,The Draw, 58805   size:20.92,Price: ,4.0,North Korea, 548596   size:2.63,Price: ,7.4,
1.119644341, Sport: ,Soccer, Time: ,Sun Aug 02 15:30:00 CEST 2015, Time: ,Sun Aug 02 15:30:00 CEST 2015, Event: ,Valbo FF v Bodens, Favorite: ,Bodens, 780884   size:2.55,Price: ,1.58,Valbo FF, 9371557   size:4.7,Price: ,4.2,The Draw, 58805   size:2.55,Price: ,4.3,x
1.119669401, Sport: ,Cricket, Time: ,Sun Aug 02 11:30:00 CEST 2015, Time: ,Sun Aug 02 11:30:00 CEST 2015, Event: ,Gloucestershire v Somerset, Favorite: ,Somerset, 5995   size:7.11,Price: ,1.88,Gloucestershire, 2219   size:2.55,Price: ,2.08,x
1.119659568, Sport: ,Soccer, Time: ,Sun Aug 02 15:00:00 CEST 2015, Time: ,Sun Aug 02 15:00:00 CEST 2015, Event: ,Arameiska-Syrianska v Gamla Upsala, Favorite: ,Arameiska-Syrianska, 4638300   size:2.55,Price: ,1.7,The Draw, 58805   size:5.11,Price: ,3.65,Gamla Upsala, 788772   size:3.45,Price: ,3.85,x
1.119805935, Sport: ,Soccer, Time: ,Sun Aug 02 14:30:00 CEST 2015, Time: ,Sun Aug 02 14:30:00 CEST 2015, Event: ,Torpedo BelAZ v FK Orsha, Favorite: ,FK Orsha, 9445038   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,
1.119802666, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,FC Zorya Luhansk U19 v FC Volyn Lutsk U19, Favorite: ,FC Volyn Lutsk U19, 6599957   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,x
1.119660654, Sport: ,Soccer, Time: ,Sun Aug 02 14:00:00 CEST 2015, Time: ,Sun Aug 02 14:00:00 CEST 2015, Event: ,SJK v FC Inter, Favorite: ,SJK, 5418845   size:33.94,Price: ,1.65,The Draw, 58805   size:22.38,Price: ,4.1,FC Inter, 139505   size:18.06,Price: ,6.0,
1.119663646, Sport: ,Soccer, Time: ,Sun Aug 02 14:00:00 CEST 2015, Time: ,Sun Aug 02 14:00:00 CEST 2015, Event: ,Hallescher FC v Holstein Kiel, Favorite: ,Hallescher FC, 3235360   size:26.34,Price: ,2.36,The Draw, 58805   size:138.42,Price: ,3.3,Holstein Kiel, 247830   size:12.69,Price: ,3.35,x
1.119802948, Sport: ,Soccer, Time: ,Sun Aug 02 15:00:00 CEST 2015, Time: ,Sun Aug 02 15:00:00 CEST 2015, Event: ,FK Kokand 1912 v Dinamo Samarqand, Favorite: ,Dinamo Samarqand, 5614420   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,x
1.119804289, Sport: ,Soccer, Time: ,Sun Aug 02 13:30:00 CEST 2015, Time: ,Sun Aug 02 13:30:00 CEST 2015, Event: ,FC Vysocina Jihlava U21 v FK Fotbal Trinec U21, Favorite: ,FC Vysocina Jihlava U21, 6551110   size:3.33,Price: ,1.36,The Draw, 58805   size:2.03,Price: ,4.9,FK Fotbal Trinec U21, 7533022   size:2.0,Price: ,5.0,x
1.119806103, Sport: ,Soccer, Time: ,Sun Aug 02 15:00:00 CEST 2015, Time: ,Sun Aug 02 15:00:00 CEST 2015, Event: ,Santos FC (W) v Rio Preto EC (W), Favorite: ,Rio Preto EC (W), 8522942   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,x
1.119808406, Sport: ,Soccer, Time: ,Sun Aug 02 11:30:00 CEST 2015, Time: ,Sun Aug 02 11:30:00 CEST 2015, Event: ,Youngmen FC v Goodwill FC, Favorite: ,Goodwill FC, 10096150   size:25.46,Price: ,1.02,The Draw, 58805   size:2.84,Price: ,1.25,
1.119801176, Sport: ,Soccer, Time: ,Sun Aug 02 15:30:00 CEST 2015, Time: ,Sun Aug 02 15:30:00 CEST 2015, Event: ,FC Shirak v Gandzasar Kapan, Favorite: ,FC Shirak, 866231   size:2.28,Price: ,1.54,The Draw, 58805   size:16.15,Price: ,3.45,Gandzasar Kapan, 4043809   size:8.38,Price: ,4.6,ok
1.119659562, Sport: ,Soccer, Time: ,Sun Aug 02 15:00:00 CEST 2015, Time: ,Sun Aug 02 15:00:00 CEST 2015, Event: ,Odda v Donn, Favorite: ,Odda, 3873339   size:2.55,Price: ,2.12,Donn, 778902   size:3.44,Price: ,2.66,The Draw, 58805   size:5.4,Price: ,3.7,
1.119659564, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,Ullern v Mjolner, Favorite: ,Ullern, 7207469   size:2.55,Price: ,2.14,Mjolner, 3038747   size:3.41,Price: ,2.74,The Draw, 58805   size:3.8,Price: ,3.95,ok
1.119805535, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,Brown de Adrogue v Flandria, Favorite: ,Brown de Adrogue, 7047340   size:5.63,Price: ,1.66,The Draw, 58805   size:8.27,Price: ,3.15,Flandria, 9509138   size:4.15,Price: ,5.1,ok
1.119818836, Sport: ,Snooker, Time: ,Sun Aug 02 09:00:00 CEST 2015, Time: ,Sun Aug 02 09:00:00 CEST 2015, Event: ,McLeod v Ford, Favorite: ,Tom Ford, 2278811   size:2.05,Price: ,1.7,Rory McLeod, 2328286   size:5.91,Price: ,2.36,ok
1.119665151, Sport: ,Soccer, Time: ,Sun Aug 02 16:00:00 CEST 2015, Time: ,Sun Aug 02 16:00:00 CEST 2015, Event: ,Palmeiras v Atletico PR, Favorite: ,Palmeiras, 189952   size:403.47,Price: ,1.54,The Draw, 58805   size:98.01,Price: ,4.3,Atletico PR, 442159   size:41.52,Price: ,7.4,x
1.119818837, Sport: ,Snooker, Time: ,Sun Aug 02 09:00:00 CEST 2015, Time: ,Sun Aug 02 09:00:00 CEST 2015, Event: ,Murphy v Selt, Favorite: ,Shaun Murphy, 2278789   size:5.91,Price: ,1.45,Matthew Selt, 2725267   size:8.29,Price: ,3.05,x
