1.122662424, Sport: ,Soccer, Time: ,Tue Jan 26 08:30:00 CET 2016, Time: ,Tue Jan 26 08:30:00 CET 2016, Event: ,Khanh Hoa U19 v Lam Dong U19, Favorite: ,Khanh Hoa U19, 8286342   size:2.99,Price: ,1.41,Lam Dong U19, 9137080   size:10.56,Price: ,7.2,The Draw, 58805   size:3.0,Price: ,5.7,ok
1.122737039, Sport: ,Soccer, Time: ,Tue Jan 26 12:15:00 CET 2016, Time: ,Tue Jan 26 12:15:00 CET 2016, Event: ,FK Jelgava v Spartaks Jurmala, Favorite: ,FK Jelgava, 4837310   size:2.54,Price: ,1.64,Spartaks Jurmala, 9306442   size:15.75,Price: ,3.6,The Draw, 58805   size:7.31,Price: ,3.6,x
1.122742828, Sport: ,Basketball, Time: ,Tue Jan 26 20:00:00 CET 2016, Time: ,Tue Jan 26 20:00:00 CET 2016, Event: ,Belfius Mons-Hainaut v BK Khimik Yuzhne, Favorite: ,Belfius Mons-Hainaut, 9040825   size:2.54,Price: ,1.63,BK Khimik Yuzhne, 9143332   size:31.47,Price: ,2.48,ok
1.122754640, Sport: ,Tennis, Time: ,Tue Jan 26 14:30:00 CET 2016, Time: ,Tue Jan 26 14:30:00 CET 2016, Event: ,Tadeja Majeric v Ana Sofia Sanchez, Favorite: ,Tadeja Majeric, 2548761   size:238.43,Price: ,1.55,Ana Sofia Sanchez, 7082838   size:6.13,Price: ,2.36,ok
1.122753672, Sport: ,Tennis, Time: ,Tue Jan 26 17:00:00 CET 2016, Time: ,Tue Jan 26 17:00:00 CET 2016, Event: ,Arguello/Collarini v Barrientos/Gomez, Favorite: ,Arguello/Collarini, 9437255   size:6.91,Price: ,1.08,Barrientos/Gomez, 10756050   size:6.91,Price: ,1.08,ok
1.122753674, Sport: ,Tennis, Time: ,Tue Jan 26 18:45:00 CET 2016, Time: ,Tue Jan 26 18:45:00 CET 2016, Event: ,Jarry/Salamanca v Galdos/Martinez, Favorite: ,Jarry/Salamanca, 10756048   size:6.91,Price: ,1.08,Galdos/Martinez, 10756049   size:6.91,Price: ,1.08,x
1.122733407, Sport: ,Tennis, Time: ,Tue Jan 26 20:00:00 CET 2016, Time: ,Tue Jan 26 20:00:00 CET 2016, Event: ,Donati v Albot, Favorite: ,Radu Albot, 6603898   size:4.72,Price: ,1.59,Matteo Donati, 8285864   size:11.31,Price: ,2.4,x
1.122740490, Sport: ,Tennis, Time: ,Tue Jan 26 18:45:00 CET 2016, Time: ,Tue Jan 26 18:45:00 CET 2016, Event: ,Andreozzi v Calvin Hemery, Favorite: ,Guido Andreozzi, 6603914   size:2.88,Price: ,1.37,Calvin Hemery , 8284525   size:2.54,Price: ,3.2,ok
1.122662369, Sport: ,Soccer, Time: ,Tue Jan 26 10:30:00 CET 2016, Time: ,Tue Jan 26 10:30:00 CET 2016, Event: ,Binh Dinh U19 v Quang Ngai U19, Favorite: ,Binh Dinh U19, 8286343   size:5.65,Price: ,1.96,Quang Ngai U19, 10718663   size:23.78,Price: ,3.75,The Draw, 58805   size:2.34,Price: ,3.8,x
1.122736566, Sport: ,Soccer, Time: ,Tue Jan 26 18:00:00 CET 2016, Time: ,Tue Jan 26 18:00:00 CET 2016, Event: ,Sektzia Nes Tziona v Bnei Sakhnin, Favorite: ,Bnei Sakhnin, 3157354   size:3.68,Price: ,1.43,Sektzia Nes Tziona, 5195928   size:9.04,Price: ,4.8,The Draw, 58805   size:17.27,Price: ,3.95,x
1.122753660, Sport: ,Tennis, Time: ,Tue Jan 26 18:45:00 CET 2016, Time: ,Tue Jan 26 18:45:00 CET 2016, Event: ,Peralta/Zeballos v Clezar/Elias, Favorite: ,Peralta/Zeballos, 10409109   size:6.91,Price: ,1.08,Clezar/Elias, 8226206   size:6.91,Price: ,1.08,ok
1.122753662, Sport: ,Tennis, Time: ,Tue Jan 26 20:30:00 CET 2016, Time: ,Tue Jan 26 20:30:00 CET 2016, Event: ,Cachin/Kicker v De Greef/Mena, Favorite: ,Cachin/Kicker, 10756046   size:6.91,Price: ,1.08,De Greef/Mena, 10756047   size:6.91,Price: ,1.08,ok
1.122753587, Sport: ,Tennis, Time: ,Tue Jan 26 10:30:00 CET 2016, Time: ,Tue Jan 26 10:30:00 CET 2016, Event: ,Doga Selen Takunyaci v Sofia Dmitrieva, Favorite: ,Sofia Dmitrieva, 9628742   size:173.6,Price: ,1.16,Doga Selen Takunyaci, 10756031   size:6.37,Price: ,5.3,ok
1.122754632, Sport: ,Tennis, Time: ,Tue Jan 26 14:30:00 CET 2016, Time: ,Tue Jan 26 14:30:00 CET 2016, Event: ,Jil Belen Teichmann v Florencia Molinero, Favorite: ,Jil Belen Teichmann, 9631302   size:2.54,Price: ,1.52,Florencia Molinero, 4946380   size:2.54,Price: ,2.58,ok
1.122754631, Sport: ,Tennis, Time: ,Tue Jan 26 13:00:00 CET 2016, Time: ,Tue Jan 26 13:00:00 CET 2016, Event: ,Catalina Pella v Estelle Cascino, Favorite: ,Catalina Pella, 8443237   size:5.39,Price: ,1.22,Estelle Cascino, 7289624   size:49.26,Price: ,4.2,ok
1.122753589, Sport: ,Tennis, Time: ,Tue Jan 26 09:00:00 CET 2016, Time: ,Tue Jan 26 09:00:00 CET 2016, Event: ,Karoline Kurz v Aleksandra Draganova, Favorite: ,Karoline Kurz, 9628772   size:2.54,Price: ,1.08,Aleksandra Draganova, 10350358   size:11.9,Price: ,4.6,ok
1.122753588, Sport: ,Tennis, Time: ,Tue Jan 26 09:00:00 CET 2016, Time: ,Tue Jan 26 09:00:00 CET 2016, Event: ,Ioana Loredana Rosca v Viktoria Kuzmova, Favorite: ,Ioana Loredana Rosca, 8679185   size:10.08,Price: ,1.05,Viktoria Kuzmova, 9342449   size:10.08,Price: ,1.05,x
1.122754636, Sport: ,Tennis, Time: ,Tue Jan 26 13:00:00 CET 2016, Time: ,Tue Jan 26 13:00:00 CET 2016, Event: ,Maria Irigoyen v Estrella Cabeza-Candela, Favorite: ,Estrella Cabeza-Candela, 9288687   size:2.54,Price: ,1.42,Maria Irigoyen, 2850757   size:69.75,Price: ,2.88,ok
1.122754635, Sport: ,Tennis, Time: ,Tue Jan 26 13:00:00 CET 2016, Time: ,Tue Jan 26 13:00:00 CET 2016, Event: ,Laura Pigossi v Emily Webley-Smith, Favorite: ,Laura Pigossi, 7083093   size:7.51,Price: ,1.37,Emily Webley-Smith, 8595920   size:79.73,Price: ,3.05,ok
1.122754639, Sport: ,Tennis, Time: ,Tue Jan 26 16:00:00 CET 2016, Time: ,Tue Jan 26 16:00:00 CET 2016, Event: ,Sandra Zaniewska v Sorana Cirstea, Favorite: ,Sorana Cirstea, 2387871   size:2.54,Price: ,1.43,Sandra Zaniewska, 6400382   size:8.33,Price: ,3.05,ok
1.122662479, Sport: ,Soccer, Time: ,Tue Jan 26 12:30:00 CET 2016, Time: ,Tue Jan 26 12:30:00 CET 2016, Event: ,Da Nang FC U19 v Thai Binh U19, Favorite: ,Da Nang FC U19, 9137078   size:3.32,Price: ,2.4,Thai Binh U19, 10709574   size:2.52,Price: ,3.1,The Draw, 58805   size:4.93,Price: ,3.5,x
1.122736454, Sport: ,Soccer, Time: ,Tue Jan 26 20:00:00 CET 2016, Time: ,Tue Jan 26 20:00:00 CET 2016, Event: ,Hapoel Kfar Saba v Hapoel Tel Aviv, Favorite: ,Hapoel Kfar Saba, 5239235   size:2.34,Price: ,1.97,Hapoel Tel Aviv, 121248   size:8.0,Price: ,2.74,The Draw, 58805   size:4.21,Price: ,3.5,ok
1.122753693, Sport: ,Soccer, Time: ,Tue Jan 26 20:00:00 CET 2016, Time: ,Tue Jan 26 20:00:00 CET 2016, Event: ,CR Vasco da Gama (W) v AD Centro Olimpico (W), Favorite: ,CR Vasco da Gama (W), 8879107   size:28.14,Price: ,1.02,AD Centro Olimpico (W), 7764320   size:28.14,Price: ,1.02,The Draw, 58805   size:15.73,Price: ,2.88,x
1.122729730, Sport: ,Soccer, Time: ,Tue Jan 26 19:30:00 CET 2016, Time: ,Tue Jan 26 19:30:00 CET 2016, Event: ,Arouca v Sporting Lisbon, Favorite: ,Sporting Lisbon, 2506293   size:44.44,Price: ,1.49,Arouca, 3413603   size:26.34,Price: ,8.2,The Draw, 58805   size:8.68,Price: ,4.5,ok
1.122731521, Sport: ,Basketball, Time: ,Tue Jan 26 18:45:00 CET 2016, Time: ,Tue Jan 26 18:45:00 CET 2016, Event: ,Neptunas Klaipeda v EA7-Emporio Armani Mila, Favorite: ,EA7-Emporio Armani Mila, 10324684   size:5.0,Price: ,1.47,Neptunas Klaipeda, 645099   size:12.25,Price: ,2.9,ok
1.122661811, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Morecambe v Mansfield, Favorite: ,Mansfield, 69716   size:25.68,Price: ,2.5,Morecambe, 51311   size:86.86,Price: ,3.1,The Draw, 58805   size:721.5,Price: ,3.5,ok
1.122662589, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,AFC Fylde v Corby Town, Favorite: ,AFC Fylde, 4317866   size:2.54,Price: ,1.41,Corby Town, 2608898   size:3.9,Price: ,7.6,The Draw, 58805   size:5.87,Price: ,4.5,x
1.122662307, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Dundee v Falkirk, Favorite: ,Dundee, 13133   size:3.68,Price: ,1.98,Falkirk, 328049   size:27.04,Price: ,4.0,The Draw, 58805   size:72.61,Price: ,3.7,ok
1.122678032, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Blyth Spartans v Salford City, Favorite: ,Blyth Spartans, 1282854   size:3.68,Price: ,2.42,Salford City, 4236580   size:6.76,Price: ,2.62,The Draw, 58805   size:2.6,Price: ,3.65,ok
1.122733395, Sport: ,Tennis, Time: ,Wed Jan 27 01:15:00 CET 2016, Time: ,Wed Jan 27 01:15:00 CET 2016, Event: ,D Wu v Co Smith, Favorite: ,Di Wu, 4596953   size:2.54,Price: ,1.41,Connor Smith, 8732289   size:14.72,Price: ,2.94,ok
1.122662021, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Nottm Forest v QPR, Favorite: ,Nottm Forest, 69718   size:172.83,Price: ,2.26,QPR, 62684   size:25.22,Price: ,3.75,The Draw, 58805   size:6975.99,Price: ,3.4,x
1.122731413, Sport: ,Basketball, Time: ,Wed Jan 27 01:05:00 CET 2016, Time: ,Wed Jan 27 01:05:00 CET 2016, Event: ,Los Angeles Clippers @ Indiana Pacers, Favorite: ,Indiana Pacers, 237481   size:2.52,Price: ,1.91,Los Angeles Clippers, 6023845   size:10.4,Price: ,1.97,x
1.122753686, Sport: ,Tennis, Time: ,Tue Jan 26 21:45:00 CET 2016, Time: ,Tue Jan 26 21:45:00 CET 2016, Event: ,Bourgue/Hemery v Cordonnier/Mantilla, Favorite: ,Bourgue/Hemery, 10756051   size:6.91,Price: ,1.08,Cordonnier/Mantilla, 10756052   size:6.91,Price: ,1.08,ok
1.122753663, Sport: ,Tennis, Time: ,Tue Jan 26 22:15:00 CET 2016, Time: ,Tue Jan 26 22:15:00 CET 2016, Event: ,Hernandez-Ferna/Molteni v Andreozzi/Behar, Favorite: ,Hernandez-Ferna/Molteni, 10707073   size:9.21,Price: ,1.06,Andreozzi/Behar, 8226205   size:9.21,Price: ,1.06,x
1.122671461, Sport: ,Soccer, Time: ,Wed Jan 27 02:00:00 CET 2016, Time: ,Wed Jan 27 02:00:00 CET 2016, Event: ,Coras Tepic v Atlas, Favorite: ,Atlas, 328950   size:2.17,Price: ,2.12,Coras Tepic, 8692848   size:4.2,Price: ,2.76,The Draw, 58805   size:4.11,Price: ,2.92,x
1.122751124, Sport: ,Basketball, Time: ,Tue Jan 26 23:30:00 CET 2016, Time: ,Tue Jan 26 23:30:00 CET 2016, Event: ,Basquete Cearense v CA Paulistano, Favorite: ,Basquete Cearense, 8993759   size:2.62,Price: ,1.03,CA Paulistano, 8998175   size:2.62,Price: ,1.03,ok
1.122671240, Sport: ,Soccer, Time: ,Wed Jan 27 02:00:00 CET 2016, Time: ,Wed Jan 27 02:00:00 CET 2016, Event: ,Pachuca v Celaya, Favorite: ,Pachuca, 328954   size:4.39,Price: ,1.48,Celaya, 5901260   size:8.07,Price: ,5.2,The Draw, 58805   size:3.29,Price: ,3.7,ok
1.122751125, Sport: ,Basketball, Time: ,Wed Jan 27 00:00:00 CET 2016, Time: ,Wed Jan 27 00:00:00 CET 2016, Event: ,Universo/Salvador v Liga Sorocabana, Favorite: ,Universo/Salvador, 10484581   size:2.62,Price: ,1.03,Liga Sorocabana, 8968341   size:2.62,Price: ,1.03,x
1.122731454, Sport: ,Basketball, Time: ,Wed Jan 27 04:05:00 CET 2016, Time: ,Wed Jan 27 04:05:00 CET 2016, Event: ,Sacramento Kings @ Portland Trail Blazers, Favorite: ,Portland Trail Blazers, 237480   size:18.78,Price: ,1.7,Sacramento Kings, 237470   size:2.5,Price: ,2.26,ok
1.122730027, Sport: ,Soccer, Time: ,Tue Jan 26 21:30:00 CET 2016, Time: ,Tue Jan 26 21:30:00 CET 2016, Event: ,Moreirense v Benfica, Favorite: ,Benfica, 48783   size:43.0,Price: ,1.51,Moreirense, 191604   size:5.0,Price: ,8.0,The Draw, 58805   size:36.26,Price: ,4.4,ok
1.122731378, Sport: ,Basketball, Time: ,Wed Jan 27 04:35:00 CET 2016, Time: ,Wed Jan 27 04:35:00 CET 2016, Event: ,Dallas Mavericks @ Los Angeles Lakers, Favorite: ,Dallas Mavericks, 237472   size:317.49,Price: ,1.29,Los Angeles Lakers, 5368712   size:2.54,Price: ,3.95,ok
1.122671406, Sport: ,Soccer, Time: ,Wed Jan 27 04:00:00 CET 2016, Time: ,Wed Jan 27 04:00:00 CET 2016, Event: ,Cruz Azul v Venados FC, Favorite: ,Cruz Azul, 328204   size:2.12,Price: ,1.3,Venados FC, 9988658   size:24.35,Price: ,6.8,The Draw, 58805   size:44.01,Price: ,3.9,ok
1.122661708, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Leyton Orient v Newport County, Favorite: ,Leyton Orient, 69717   size:155.23,Price: ,1.87,Newport County, 62623   size:22.2,Price: ,4.7,The Draw, 58805   size:142.12,Price: ,3.9,ok
1.122753748, Sport: ,Soccer, Time: ,Tue Jan 26 22:30:00 CET 2016, Time: ,Tue Jan 26 22:30:00 CET 2016, Event: ,Portuguesa SP (W) v Ferroviaria S-A (W), Favorite: ,Portuguesa SP (W), 8849203   size:28.14,Price: ,1.02,Ferroviaria S-A (W), 8522941   size:28.14,Price: ,1.02,The Draw, 58805   size:15.73,Price: ,2.88,x
1.122731438, Sport: ,Basketball, Time: ,Wed Jan 27 02:05:00 CET 2016, Time: ,Wed Jan 27 02:05:00 CET 2016, Event: ,Orlando Magic @ Milwaukee Bucks, Favorite: ,Milwaukee Bucks, 237477   size:16.56,Price: ,1.47,Orlando Magic, 237475   size:2.54,Price: ,2.86,ok
1.122661601, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Dag and Red v Wycombe, Favorite: ,Wycombe, 49584   size:6.14,Price: ,1.09,Dag and Red, 66244   size:3.68,Price: ,1.15,The Draw, 58805   size:26.22,Price: ,3.1,x
1.122743889, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Dunstable Town v Stratford Town, Favorite: ,Dunstable Town, 10296978   size:2.54,Price: ,1.97,Stratford Town, 2119277   size:16.35,Price: ,3.0,The Draw, 58805   size:3.03,Price: ,3.35,ok
1.122740434, Sport: ,Tennis, Time: ,Tue Jan 26 17:00:00 CET 2016, Time: ,Tue Jan 26 17:00:00 CET 2016, Event: ,Podlipnik-Castillo v Dutra Silva, Favorite: ,Rogerio Dutra Silva, 2301068   size:6.15,Price: ,1.28,Hans Podlipnik-Castillo, 8461633   size:2.54,Price: ,4.0,x
1.122613589, Sport: ,Cricket, Time: ,Wed Jan 27 04:00:00 CET 2016, Time: ,Wed Jan 27 04:00:00 CET 2016, Event: ,Bangladesh U19 v South Africa U19, Favorite: ,Bangladesh U19, 910426   size:655.7,Price: ,1.04,South Africa U19, 2858004   size:655.7,Price: ,1.04,ok
1.122662593, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Dartford v Wealdstone, Favorite: ,Dartford, 3491521   size:3.68,Price: ,1.76,Wealdstone, 2608900   size:2.54,Price: ,4.7,The Draw, 58805   size:3.28,Price: ,3.75,x
1.122662159, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Altrincham v Woking, Favorite: ,Woking, 41998   size:8.21,Price: ,1.91,Altrincham, 62505   size:3.42,Price: ,4.3,The Draw, 58805   size:50.56,Price: ,3.9,x
1.122662597, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Maidenhead v Whitehawk, Favorite: ,Maidenhead, 728405   size:3.68,Price: ,2.38,Whitehawk, 4597875   size:13.4,Price: ,3.1,The Draw, 58805   size:5.13,Price: ,3.4,x
1.122561660, Sport: ,Basketball, Time: ,Wed Jan 27 01:00:00 CET 2016, Time: ,Wed Jan 27 01:00:00 CET 2016, Event: ,Kansas State @ West Virginia, Favorite: ,West Virginia, 715470   size:2.54,Price: ,1.05,Kansas State, 701622   size:2.54,Price: ,1.25,ok
1.122731446, Sport: ,Basketball, Time: ,Wed Jan 27 01:05:00 CET 2016, Time: ,Wed Jan 27 01:05:00 CET 2016, Event: ,Phoenix Suns @ Philadelphia 76ers, Favorite: ,Philadelphia 76ers, 237473   size:3.2,Price: ,1.69,Phoenix Suns, 237487   size:13.28,Price: ,2.32,ok
1.122733367, Sport: ,Tennis, Time: ,Tue Jan 26 23:30:00 CET 2016, Time: ,Tue Jan 26 23:30:00 CET 2016, Event: ,McGee v R Harrison, Favorite: ,Ryan Harrison, 2923247   size:14.08,Price: ,1.53,James McGee, 7216252   size:15.47,Price: ,2.56,x
1.122671351, Sport: ,Soccer, Time: ,Wed Jan 27 02:00:00 CET 2016, Time: ,Wed Jan 27 02:00:00 CET 2016, Event: ,Atlante v Cafetaleros, Favorite: ,Atlante, 230270   size:7.54,Price: ,1.83,Cafetaleros, 9988646   size:55.29,Price: ,3.05,The Draw, 58805   size:14.08,Price: ,2.9,x
1.122671296, Sport: ,Soccer, Time: ,Wed Jan 27 02:00:00 CET 2016, Time: ,Wed Jan 27 02:00:00 CET 2016, Event: ,Alebrijes de Oaxaca v Veracruz, Favorite: ,Veracruz, 328922   size:3.97,Price: ,1.95,Alebrijes de Oaxaca, 9988722   size:3.52,Price: ,2.82,The Draw, 58805   size:2.63,Price: ,2.94,ok
1.122671571, Sport: ,Soccer, Time: ,Wed Jan 27 04:00:00 CET 2016, Time: ,Wed Jan 27 04:00:00 CET 2016, Event: ,Tijuana v Murcielagos FC, Favorite: ,Tijuana, 5687741   size:3.68,Price: ,1.25,Murcielagos FC, 9988672   size:23.41,Price: ,7.2,The Draw, 58805   size:37.45,Price: ,4.5,ok
1.122753676, Sport: ,Tennis, Time: ,Tue Jan 26 21:45:00 CET 2016, Time: ,Tue Jan 26 21:45:00 CET 2016, Event: ,Falla/Lapentti v Maytin/Reyes-Varela, Favorite: ,Falla/Lapentti, 10384565   size:6.91,Price: ,1.08,Maytin/Reyes-Varela, 8735127   size:6.91,Price: ,1.08,ok
1.122662591, Sport: ,Soccer, Time: ,Tue Jan 26 21:00:00 CET 2016, Time: ,Tue Jan 26 21:00:00 CET 2016, Event: ,Carrick Rangers v Dungannon Swifts, Favorite: ,Carrick Rangers, 2757225   size:3.68,Price: ,2.14,Dungannon Swifts, 623959   size:3.98,Price: ,3.15,The Draw, 58805   size:3.74,Price: ,3.8,x
1.122677994, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,East Thurrock v Canvey Island, Favorite: ,East Thurrock, 1338701   size:3.68,Price: ,1.56,Canvey Island, 18558   size:3.42,Price: ,5.5,The Draw, 58805   size:3.61,Price: ,4.5,ok
1.122731509, Sport: ,Basketball, Time: ,Tue Jan 26 17:30:00 CET 2016, Time: ,Tue Jan 26 17:30:00 CET 2016, Event: ,BC Nizhny Novgorod v Union Olimpija, Favorite: ,BC Nizhny Novgorod, 8998311   size:5.0,Price: ,1.24,Union Olimpija, 266278   size:5.0,Price: ,4.6,ok
1.122661918, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Brentford v Leeds, Favorite: ,Brentford, 78864   size:273.98,Price: ,2.14,Leeds, 48317   size:53.72,Price: ,3.9,The Draw, 58805   size:1322.83,Price: ,3.55,x
1.122561649, Sport: ,Basketball, Time: ,Wed Jan 27 01:00:00 CET 2016, Time: ,Wed Jan 27 01:00:00 CET 2016, Event: ,Virginia @ Wake Forest, Favorite: ,Virginia, 332651   size:14.62,Price: ,1.03,Wake Forest, 352102   size:14.62,Price: ,1.03,ok
1.122561664, Sport: ,Basketball, Time: ,Wed Jan 27 01:00:00 CET 2016, Time: ,Wed Jan 27 01:00:00 CET 2016, Event: ,Texas Tech @ Oklahoma, Favorite: ,Oklahoma, 332191   size:14.62,Price: ,1.03,Texas Tech, 284244   size:5.22,Price: ,1.17,ok
1.122735509, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Maidenhead v Whitehawk, Favorite: ,Maidenhead, 728405   size:12.0,Price: ,2.16,Whitehawk, 4597875   size:3.54,Price: ,2.62,The Draw, 58805   size:2.52,Price: ,3.45,x
1.122662314, Sport: ,Soccer, Time: ,Tue Jan 26 20:45:00 CET 2016, Time: ,Tue Jan 26 20:45:00 CET 2016, Event: ,Buxton v Stamford AFC, Favorite: ,Buxton, 2662204   size:9.21,Price: ,1.06,Stamford AFC, 7588988   size:9.21,Price: ,1.06,The Draw, 58805   size:15.73,Price: ,2.88,x
1.122740422, Sport: ,Tennis, Time: ,Tue Jan 26 20:00:00 CET 2016, Time: ,Tue Jan 26 20:00:00 CET 2016, Event: ,Montanes v B Trinker, Favorite: ,Albert Montanes, 2263599   size:3.19,Price: ,1.44,Bastian Trinker, 6498880   size:16.9,Price: ,3.1,x
1.122613662, Sport: ,Cricket, Time: ,Wed Jan 27 04:00:00 CET 2016, Time: ,Wed Jan 27 04:00:00 CET 2016, Event: ,England U19 v Fiji U19, Favorite: ,England U19, 737329   size:206.22,Price: ,1.02,Fiji U19, 10618326   size:1311.4,Price: ,1.1,ok
