1.121363563, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Basingstoke v Whitehawk, Favorite: ,Whitehawk, 4597875   size:26.33,Price: ,2.08,Basingstoke, 2159190   size:42.98,Price: ,3.5,The Draw, 58805   size:4.46,Price: ,3.85,x
1.121486350, Sport: ,Basketball, Time: ,Wed Oct 28 03:30:00 CET 2015, Time: ,Wed Oct 28 03:30:00 CET 2015, Event: ,New Orleans @ Golden State, Favorite: ,Golden State, 13126   size:225.59,Price: ,1.18,New Orleans, 6860646   size:44.22,Price: ,6.2,ok
1.121511278, Sport: ,Snooker, Time: ,Wed Oct 28 07:30:00 CET 2015, Time: ,Wed Oct 28 07:30:00 CET 2015, Event: ,Graeme Dott v Neil Robertson, Favorite: ,Neil Robertson, 2278787   size:196.56,Price: ,1.41,Graeme Dott, 2278797   size:29.01,Price: ,2.94,ok
1.121479339, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,AFC Rushden & Diamonds v Barwell, Favorite: ,Barwell, 4597907   size:17.46,Price: ,2.14,AFC Rushden & Diamonds, 10296977   size:499.99,Price: ,2.2,The Draw, 58805   size:2.5,Price: ,3.55,ok
1.121385849, Sport: ,Ice Hockey, Time: ,Wed Oct 28 03:05:00 CET 2015, Time: ,Wed Oct 28 03:05:00 CET 2015, Event: ,Montreal @ Vancouver, Favorite: ,Montreal, 2112345   size:443.32,Price: ,2.48,Vancouver, 2109691   size:5.0,Price: ,2.74,Tie, 60104   size:98.99,Price: ,4.0,x
1.121511273, Sport: ,Snooker, Time: ,Wed Oct 28 07:30:00 CET 2015, Time: ,Wed Oct 28 07:30:00 CET 2015, Event: ,Thepchaiya Un-Nooh v Zhou Yuelong, Favorite: ,Thepchaiya Un-Nooh, 6482585   size:138.92,Price: ,1.71,Zhou Yuelong, 6185914   size:2.55,Price: ,2.18,ok
1.121487728, Sport: ,Tennis, Time: ,Wed Oct 28 05:00:00 CET 2015, Time: ,Wed Oct 28 05:00:00 CET 2015, Event: ,K Zhang v L Zhang, Favorite: ,Kai-Lin Zhang, 8710301   size:5.0,Price: ,1.34,Ling Zhang, 4182952   size:9.03,Price: ,3.7,ok
1.121499384, Sport: ,Tennis, Time: ,Wed Oct 28 05:15:00 CET 2015, Time: ,Wed Oct 28 05:15:00 CET 2015, Event: ,Ze Zhang v Jim Wang, Favorite: ,Ze Zhang, 5021895   size:461.64,Price: ,1.66,Jimmy Wang, 5377090   size:5.35,Price: ,2.26,x
1.121500785, Sport: ,Tennis, Time: ,Wed Oct 28 08:15:00 CET 2015, Time: ,Wed Oct 28 08:15:00 CET 2015, Event: ,Gigounon v Donskoy, Favorite: ,Evgeny Donskoy, 3391304   size:582.11,Price: ,1.11,Germain Gigounon, 8174343   size:97.8,Price: ,6.4,ok
1.121489227, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Welling Utd v Grays Athletic, Favorite: ,Welling Utd, 1222695   size:14.29,Price: ,1.52,Grays Athletic, 62644   size:5.56,Price: ,3.9,The Draw, 58805   size:6.43,Price: ,4.0,ok
1.121499380, Sport: ,Tennis, Time: ,Wed Oct 28 06:15:00 CET 2015, Time: ,Wed Oct 28 06:15:00 CET 2015, Event: ,Rochette v D Sela, Favorite: ,Dudi Sela, 2263685   size:319.8,Price: ,1.13,Laurent Rochette, 6603921   size:8.61,Price: ,6.4,ok
1.121478912, Sport: ,Soccer, Time: ,Wed Oct 28 00:00:00 CET 2015, Time: ,Wed Oct 28 00:00:00 CET 2015, Event: ,Patriotas v Deportivo Cali, Favorite: ,Deportivo Cali, 328690   size:69.28,Price: ,2.34,Patriotas, 5360525   size:88.82,Price: ,3.3,The Draw, 58805   size:3.31,Price: ,3.45,x
1.121511288, Sport: ,Snooker, Time: ,Wed Oct 28 07:30:00 CET 2015, Time: ,Wed Oct 28 07:30:00 CET 2015, Event: ,Joe Perry v Ben Woollaston, Favorite: ,Joe Perry, 2281428   size:5.88,Price: ,1.49,Ben Woollaston, 2293306   size:107.42,Price: ,2.58,ok
1.121478233, Sport: ,Soccer, Time: ,Wed Oct 28 02:00:00 CET 2015, Time: ,Wed Oct 28 02:00:00 CET 2015, Event: ,Cortulua v Boyaca Chico, Favorite: ,Cortulua, 9188271   size:165.97,Price: ,1.47,Boyaca Chico, 3636902   size:77.44,Price: ,10.5,The Draw, 58805   size:222.83,Price: ,4.2,ok
1.121454283, Sport: ,Tennis, Time: ,Wed Oct 28 06:00:00 CET 2015, Time: ,Wed Oct 28 06:00:00 CET 2015, Event: ,Babos/Mladenovic v Kops-Jones/Spears, Favorite: ,Kops-Jones/Spears, 3636565   size:6.52,Price: ,1.65,Babos/Mladenovic, 8242001   size:5.4,Price: ,2.22,x
1.121481590, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Salford City v Matlock Town, Favorite: ,Salford City, 4236580   size:3.0,Price: ,1.03,Matlock Town, 1558264   size:2.77,Price: ,6.2,The Draw, 58805   size:2.42,Price: ,1.06,x
1.121480940, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Needham Market FC v Billericay Town, Favorite: ,Billericay Town, 1034114   size:3.35,Price: ,1.05,Needham Market FC, 7804115   size:2.42,Price: ,1.06,The Draw, 58805   size:2.42,Price: ,1.06,ok
1.121296254, Sport: ,Soccer, Time: ,Wed Oct 28 00:00:00 CET 2015, Time: ,Wed Oct 28 00:00:00 CET 2015, Event: ,Parana v ABC, Favorite: ,Parana, 198129   size:59.43,Price: ,1.77,abc, 3794139   size:105.96,Price: ,5.6,The Draw, 58805   size:940.19,Price: ,3.75,x
1.121481479, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Ashton Utd v Marine, Favorite: ,Ashton Utd, 5800540   size:2.42,Price: ,1.06,Marine, 2119329   size:2.42,Price: ,1.06,The Draw, 58805   size:2.42,Price: ,1.06,ok
1.121471831, Sport: ,Tennis, Time: ,Tue Oct 27 21:32:00 CET 2015, Time: ,Tue Oct 27 21:32:00 CET 2015, Event: ,Gasquet v Vesely, Favorite: ,Richard Gasquet, 2249399   size:1611.78,Price: ,1.23,Jiri Vesely, 7032143   size:95.46,Price: ,5.1,ok
1.120878564, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Everton v Norwich, Favorite: ,Everton, 56343   size:28.09,Price: ,2.38,Norwich, 47998   size:28.38,Price: ,4.1,The Draw, 58805   size:44.08,Price: ,2.86,x
1.121510564, Sport: ,Tennis, Time: ,Wed Oct 28 03:30:00 CET 2015, Time: ,Wed Oct 28 03:30:00 CET 2015, Event: ,Xu v Njiric, Favorite: ,Shilin Xu, 8172571   size:5.27,Price: ,1.2,Silvia Njiric, 4828175   size:8.3,Price: ,5.0,ok
1.121385793, Sport: ,Ice Hockey, Time: ,Wed Oct 28 00:35:00 CET 2015, Time: ,Wed Oct 28 00:35:00 CET 2015, Event: ,Carolina @ Detroit, Favorite: ,Detroit, 975676   size:170.16,Price: ,2.24,Carolina, 2108027   size:9.07,Price: ,3.1,Tie, 60104   size:79.58,Price: ,4.2,x
1.121499967, Sport: ,Basketball, Time: ,Tue Oct 27 21:15:00 CET 2015, Time: ,Tue Oct 27 21:15:00 CET 2015, Event: ,Gran Canaria v Brindisi, Favorite: ,Gran Canaria, 945506   size:2777.7,Price: ,1.02,Brindisi, 6697864   size:6.0,Price: ,17.0,ok
1.121485209, Sport: ,Tennis, Time: ,Wed Oct 28 00:00:00 CET 2015, Time: ,Wed Oct 28 00:00:00 CET 2015, Event: ,Krueger/Walsh v Bester/Hach Verdugo, Favorite: ,Krueger/Walsh, 10459502   size:2.55,Price: ,1.8,Bester/Hach Verdugo, 10459503   size:2.55,Price: ,1.95,ok
1.121486012, Sport: ,Tennis, Time: ,Wed Oct 28 06:30:00 CET 2015, Time: ,Wed Oct 28 06:30:00 CET 2015, Event: ,Y Bhambri v N Milojevic, Favorite: ,Yuki Bhambri, 3772081   size:2.55,Price: ,1.19,Nikola Milojevic, 8535963   size:21.01,Price: ,5.1,ok
1.121481645, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Nantwich Town v Stourbridge, Favorite: ,Nantwich Town, 1433861   size:99.99,Price: ,2.0,Stourbridge, 3491515   size:99.99,Price: ,2.34,The Draw, 58805   size:2.5,Price: ,3.5,ok
1.121485207, Sport: ,Tennis, Time: ,Tue Oct 27 22:15:00 CET 2015, Time: ,Tue Oct 27 22:15:00 CET 2015, Event: ,Lorenzi/Romboli v Gomez Diaz/Hank, Favorite: ,Lorenzi/Romboli, 10459507   size:2.55,Price: ,1.13,Gomez Diaz/Hank, 10459508   size:4.93,Price: ,5.4,ok
1.121481365, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Halesowen v Mickleover Sports, Favorite: ,Halesowen, 981240   size:3.35,Price: ,1.05,Mickleover Sports, 7886720   size:2.42,Price: ,1.06,The Draw, 58805   size:2.42,Price: ,1.06,x
1.121494168, Sport: ,Soccer, Time: ,Wed Oct 28 02:00:00 CET 2015, Time: ,Wed Oct 28 02:00:00 CET 2015, Event: ,Alianza Lima v Ayacucho Futbol Club, Favorite: ,Alianza Lima, 219457   size:83.14,Price: ,1.46,Ayacucho Futbol Club, 9297155   size:27.71,Price: ,8.2,The Draw, 58805   size:27.71,Price: ,4.8,x
1.121471142, Sport: ,Tennis, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Begemann/Sitak v Cuevas/Granollers, Favorite: ,Cuevas/Granollers, 4205969   size:6.12,Price: ,1.03,Begemann/Sitak, 10299764   size:23.55,Price: ,4.8,x
1.121487758, Sport: ,Tennis, Time: ,Wed Oct 28 05:00:00 CET 2015, Time: ,Wed Oct 28 05:00:00 CET 2015, Event: ,Aoyama v Putintseva, Favorite: ,Yulia Putintseva, 4259580   size:3.97,Price: ,1.26,Shuko Aoyama, 5596565   size:5.65,Price: ,4.1,ok
1.121481811, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Lincoln United FC v Goole AFC, Favorite: ,Lincoln United FC, 7853878   size:3.0,Price: ,1.03,Goole AFC, 8205426   size:3.0,Price: ,1.03,The Draw, 58805   size:7.35,Price: ,1.2,ok
1.121481535, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Rushall Olympic v Stamford AFC, Favorite: ,Rushall Olympic, 2608907   size:30.48,Price: ,1.05,Stamford AFC, 7588988   size:7.31,Price: ,5.0,The Draw, 58805   size:6.83,Price: ,3.4,ok
1.121485219, Sport: ,Tennis, Time: ,Tue Oct 27 22:15:00 CET 2015, Time: ,Tue Oct 27 22:15:00 CET 2015, Event: ,Lapentti/Moser v O'Brien/Roelofse, Favorite: ,O'Brien/Roelofse, 9545182   size:2.55,Price: ,1.36,Lapentti/Moser, 10459511   size:2.55,Price: ,3.0,ok
1.121485215, Sport: ,Tennis, Time: ,Wed Oct 28 00:00:00 CET 2015, Time: ,Wed Oct 28 00:00:00 CET 2015, Event: ,King/Krajicek v Barrientos/Struvay, Favorite: ,King/Krajicek, 8429936   size:2.78,Price: ,1.8,Barrientos/Struvay, 8226198   size:2.58,Price: ,1.93,ok
1.121487755, Sport: ,Tennis, Time: ,Wed Oct 28 03:30:00 CET 2015, Time: ,Wed Oct 28 03:30:00 CET 2015, Event: ,Kucova v Bychkova, Favorite: ,Kristina Kucova, 3990441   size:5.88,Price: ,1.5,Ekaterina Bychkova, 2263611   size:26.2,Price: ,2.66,ok
1.121385770, Sport: ,Ice Hockey, Time: ,Wed Oct 28 00:05:00 CET 2015, Time: ,Wed Oct 28 00:05:00 CET 2015, Event: ,Arizona @ Boston, Favorite: ,Boston, 2112316   size:131.38,Price: ,1.85,Arizona, 8867880   size:12.44,Price: ,3.9,Tie, 60104   size:77.66,Price: ,4.6,ok
1.120879079, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Sheff Wed v Arsenal, Favorite: ,Sheff Wed, 47992   size:29149.12,Price: ,1.34,Arsenal, 1096   size:236.64,Price: ,12.0,The Draw, 58805   size:374.48,Price: ,5.7,ok
1.121488572, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Coalville Town v Sheffield, Favorite: ,Sheffield, 2662206   size:730.44,Price: ,1.01,Coalville Town, 3396720   size:347.0,Price: ,1.55,The Draw, 58805   size:347.0,Price: ,1.55,x
1.121385776, Sport: ,Ice Hockey, Time: ,Wed Oct 28 00:05:00 CET 2015, Time: ,Wed Oct 28 00:05:00 CET 2015, Event: ,Columbus @ New Jersey, Favorite: ,New Jersey, 2112200   size:16.29,Price: ,2.46,Columbus, 2114347   size:79.06,Price: ,2.76,Tie, 60104   size:153.41,Price: ,4.0,x
1.121385814, Sport: ,Ice Hockey, Time: ,Wed Oct 28 01:05:00 CET 2015, Time: ,Wed Oct 28 01:05:00 CET 2015, Event: ,Edmonton @ Minnesota, Favorite: ,Minnesota, 2109894   size:545.99,Price: ,1.93,Edmonton, 2109967   size:7.69,Price: ,3.75,Tie, 60104   size:99.99,Price: ,4.3,ok
1.121455289, Sport: ,Tennis, Time: ,Wed Oct 28 08:00:00 CET 2015, Time: ,Wed Oct 28 08:00:00 CET 2015, Event: ,Kvitova v L Safarova, Favorite: ,Petra Kvitova, 2497008   size:54.67,Price: ,1.53,Lucie Safarova, 2256462   size:10.21,Price: ,2.86,ok
1.121482199, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Berwick U20 v Alloa U20, Favorite: ,Berwick U20, 9131077   size:2.42,Price: ,1.06,Alloa U20, 9243282   size:199.99,Price: ,1.83,The Draw, 58805   size:124.99,Price: ,2.08,ok
1.121385807, Sport: ,Ice Hockey, Time: ,Wed Oct 28 01:05:00 CET 2015, Time: ,Wed Oct 28 01:05:00 CET 2015, Event: ,Tampa Bay @ St Louis, Favorite: ,St Louis, 2110000   size:5.0,Price: ,2.54,Tampa Bay, 2109715   size:141.26,Price: ,2.62,Tie, 60104   size:175.05,Price: ,4.0,ok
1.120878667, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Hull v Leicester, Favorite: ,The Draw, 58805   size:782.88,Price: ,2.5,Hull, 70385   size:2.77,Price: ,3.15,Leicester, 48461   size:27.71,Price: ,3.5,ok
1.121480578, Sport: ,Tennis, Time: ,Tue Oct 27 20:49:00 CET 2015, Time: ,Tue Oct 27 20:49:00 CET 2015, Event: ,Clezar/Neis v Cachin/Olivo, Favorite: ,Cachin/Olivo, 10459281   size:65.13,Price: ,1.58,Clezar/Neis, 8861023   size:58.2,Price: ,2.5,x
1.121482876, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Chippenham v Slough Town, Favorite: ,Chippenham, 1282852   size:2.42,Price: ,1.06,Slough Town, 1000084   size:2.42,Price: ,1.06,The Draw, 58805   size:2.42,Price: ,1.06,x
1.121481700, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Buxton v Ramsbottom Utd, Favorite: ,Ramsbottom Utd, 7885854   size:2.42,Price: ,1.06,Buxton, 2662204   size:33.89,Price: ,1.38,The Draw, 58805   size:2.01,Price: ,4.5,x
1.121480579, Sport: ,Tennis, Time: ,Tue Oct 27 21:30:00 CET 2015, Time: ,Tue Oct 27 21:30:00 CET 2015, Event: ,Hernandez-Ferna/Lindell v Elias/Ghem, Favorite: ,Elias/Ghem, 8576125   size:58.11,Price: ,1.62,Hernandez-Ferna/Lindell, 9423072   size:2.43,Price: ,2.6,x
1.121482995, Sport: ,Soccer, Time: ,Tue Oct 27 20:45:00 CET 2015, Time: ,Tue Oct 27 20:45:00 CET 2015, Event: ,Crusaders v Ballymena, Favorite: ,Crusaders, 539982   size:3.0,Price: ,1.03,Ballymena, 539985   size:3.0,Price: ,1.03,The Draw, 58805   size:2.42,Price: ,1.06,x
1.121488458, Sport: ,Tennis, Time: ,Wed Oct 28 05:00:00 CET 2015, Time: ,Wed Oct 28 05:00:00 CET 2015, Event: ,Z Yang v Y Duan, Favorite: ,Ying-Ying Duan, 8243878   size:2.55,Price: ,1.33,Zhaozuan Yang, 10435403   size:9.86,Price: ,3.5,x
