1.121395959, Sport: ,Cricket, Time: ,Sun Nov 01 13:30:00 CET 2015, Time: ,Sun Nov 01 13:30:00 CET 2015, Event: ,Titans v Dolphins, Favorite: ,Titans, 1254317   size:8.16,Price: ,1.91,Dolphins, 4294273   size:23.37,Price: ,1.95,x
1.121599251, Sport: ,Soccer, Time: ,Sun Nov 01 12:15:00 CET 2015, Time: ,Sun Nov 01 12:15:00 CET 2015, Event: ,CCD Cerceda v UD Barbadas-Bentraces, Favorite: ,CCD Cerceda, 5595026   size:4.15,Price: ,1.07,UD Barbadas-Bentraces, 8325330   size:4.15,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,x
1.121608070, Sport: ,Tennis, Time: ,Sun Nov 01 15:00:00 CET 2015, Time: ,Sun Nov 01 15:00:00 CET 2015, Event: ,Mmoh v Opelka, Favorite: ,Michael Mmoh, 8798905   size:4.15,Price: ,1.07,Reilly Opelka, 8859316   size:2.55,Price: ,1.37,ok
1.121599542, Sport: ,Soccer, Time: ,Sun Nov 01 17:00:00 CET 2015, Time: ,Sun Nov 01 17:00:00 CET 2015, Event: ,CD Palencia v CD Becerril, Favorite: ,CD Palencia, 9282890   size:4.15,Price: ,1.07,CD Becerril, 8041102   size:4.15,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,ok
1.121557237, Sport: ,Handball, Time: ,Sun Nov 01 17:15:00 CET 2015, Time: ,Sun Nov 01 17:15:00 CET 2015, Event: ,Fuchse Berlin v Kiel, Favorite: ,Kiel, 2027628   size:2.84,Price: ,1.4,Fuchse Berlin, 2476365   size:46.18,Price: ,4.1,Draw, 330157   size:16.67,Price: ,9.4,ok
1.121606290, Sport: ,Snooker, Time: ,Sun Nov 01 07:00:00 CET 2015, Time: ,Sun Nov 01 07:00:00 CET 2015, Event: ,David Gilbert v John Higgins, Favorite: ,John Higgins, 2278785   size:150.16,Price: ,1.2,David Gilbert, 2293307   size:54.97,Price: ,5.1,ok
1.121610671, Sport: ,Tennis, Time: ,Sun Nov 01 14:30:00 CET 2015, Time: ,Sun Nov 01 14:30:00 CET 2015, Event: ,Fucsovics v R Kern, Favorite: ,Marton Fucsovics, 4827766   size:2.55,Price: ,1.28,Robin Kern, 5675044   size:5.9,Price: ,3.05,ok
1.121444471, Sport: ,Soccer, Time: ,Sun Nov 01 13:45:00 CET 2015, Time: ,Sun Nov 01 13:45:00 CET 2015, Event: ,Young Boys v FC Zurich, Favorite: ,Young Boys, 65778   size:12.49,Price: ,1.91,FC Zurich, 65783   size:294.57,Price: ,4.1,The Draw, 58805   size:27.65,Price: ,4.1,x
1.121599195, Sport: ,Soccer, Time: ,Sun Nov 01 16:00:00 CET 2015, Time: ,Sun Nov 01 16:00:00 CET 2015, Event: ,Real Zaragoza II v SD Borja, Favorite: ,Real Zaragoza II, 10479409   size:4.15,Price: ,1.07,SD Borja, 8764588   size:4.15,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,ok
1.121529082, Sport: ,Basketball, Time: ,Sun Nov 01 09:00:00 CET 2015, Time: ,Sun Nov 01 09:00:00 CET 2015, Event: ,Takamatsu v Nara, Favorite: ,Takamatsu, 6737021   size:5.9,Price: ,1.19,Nara, 7759193   size:5.9,Price: ,1.19,x
1.121511158, Sport: ,Ice Hockey, Time: ,Sun Nov 01 18:30:00 CET 2015, Time: ,Sun Nov 01 18:30:00 CET 2015, Event: ,ERC Ingolstadt v Kolner Haie, Favorite: ,ERC Ingolstadt, 233927   size:93.6,Price: ,2.46,Kolner Haie, 233911   size:21.73,Price: ,2.46,Tie, 60104   size:66.88,Price: ,4.4,ok
1.121607789, Sport: ,Tennis, Time: ,Sun Nov 01 17:00:00 CET 2015, Time: ,Sun Nov 01 17:00:00 CET 2015, Event: ,T Paul v Salisbury, Favorite: ,Tommy Paul, 8859306   size:2.55,Price: ,1.1,Joe Salisbury, 8284798   size:2.55,Price: ,1.34,x
1.121605768, Sport: ,Tennis, Time: ,Sun Nov 01 13:00:00 CET 2015, Time: ,Sun Nov 01 13:00:00 CET 2015, Event: ,Hernych v Veger, Favorite: ,Jan Hernych, 2249394   size:5.9,Price: ,1.3,Filip Veger, 7032182   size:5.9,Price: ,2.94,ok
1.121518348, Sport: ,Ice Hockey, Time: ,Sun Nov 01 17:00:00 CET 2015, Time: ,Sun Nov 01 17:00:00 CET 2015, Event: ,Skalica v Kosice, Favorite: ,Kosice, 2078586   size:5.9,Price: ,1.65,Skalica, 2078556   size:6.92,Price: ,3.85,Tie, 60104   size:103.04,Price: ,4.4,x
1.121518340, Sport: ,Ice Hockey, Time: ,Sun Nov 01 17:00:00 CET 2015, Time: ,Sun Nov 01 17:00:00 CET 2015, Event: ,Poprad v MHC Mountfield, Favorite: ,Poprad, 2078587   size:140.16,Price: ,2.2,MHC Mountfield, 4982012   size:19.48,Price: ,2.74,Tie, 60104   size:20.61,Price: ,4.4,ok
1.121599598, Sport: ,Soccer, Time: ,Sun Nov 01 16:30:00 CET 2015, Time: ,Sun Nov 01 16:30:00 CET 2015, Event: ,Mar Menor CF v Espinardo Atletico, Favorite: ,Mar Menor CF, 7313613   size:4.15,Price: ,1.07,Espinardo Atletico, 10215484   size:4.15,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,ok
1.121612343, Sport: ,Tennis, Time: ,Sun Nov 01 12:00:00 CET 2015, Time: ,Sun Nov 01 12:00:00 CET 2015, Event: ,Murray/Peers v Peya/Soares, Favorite: ,Murray/Peers, 7191922   size:2.55,Price: ,1.49,Peya/Soares, 6504095   size:2.23,Price: ,2.6,x
1.121608002, Sport: ,Soccer, Time: ,Sun Nov 01 09:30:00 CET 2015, Time: ,Sun Nov 01 09:30:00 CET 2015, Event: ,Hung Vuong An Giang U21 v Ha Noi T&T U21, Favorite: ,Hung Vuong An Giang U21, 8773425   size:5.0,Price: ,1.03,Ha Noi T&T U21, 7650226   size:5.0,Price: ,1.03,The Draw, 58805   size:2.8,Price: ,1.25,x
1.121607793, Sport: ,Tennis, Time: ,Sun Nov 01 14:45:00 CET 2015, Time: ,Sun Nov 01 14:45:00 CET 2015, Event: ,M Pavic v Kapas, Favorite: ,Mate Pavic, 5704638   size:3.63,Price: ,1.08,Andriej Kapas, 7412768   size:3.63,Price: ,1.08,ok
1.121599084, Sport: ,Soccer, Time: ,Sun Nov 01 16:00:00 CET 2015, Time: ,Sun Nov 01 16:00:00 CET 2015, Event: ,CD Mirandes II v CD Numancia II, Favorite: ,CD Mirandes II, 8859060   size:4.15,Price: ,1.07,CD Numancia II, 7158901   size:4.15,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,x
1.121479449, Sport: ,Rugby Union, Time: ,Sun Nov 01 14:00:00 CET 2015, Time: ,Sun Nov 01 14:00:00 CET 2015, Event: ,Newcastle v Exeter, Favorite: ,Exeter, 67603   size:4.5,Price: ,1.41,Newcastle, 1247243   size:7.8,Price: ,3.35,Draw, 246289   size:6.84,Price: ,22.0,ok
1.121607956, Sport: ,Tennis, Time: ,Sun Nov 01 12:45:00 CET 2015, Time: ,Sun Nov 01 12:45:00 CET 2015, Event: ,Gabashvili v Rosol, Favorite: ,Lukas Rosol, 2258415   size:39.99,Price: ,1.73,Teymuraz Gabashvili, 4877292   size:2.55,Price: ,2.12,ok
1.121511161, Sport: ,Ice Hockey, Time: ,Sun Nov 01 18:30:00 CET 2015, Time: ,Sun Nov 01 18:30:00 CET 2015, Event: ,Iserlohn v Dusseldorfer, Favorite: ,Iserlohn, 265130   size:63.0,Price: ,1.97,Dusseldorfer, 6671675   size:69.42,Price: ,3.0,Tie, 60104   size:68.9,Price: ,4.7,x
1.121444768, Sport: ,Soccer, Time: ,Sun Nov 01 18:00:00 CET 2015, Time: ,Sun Nov 01 18:00:00 CET 2015, Event: ,Lillestrom v Sarpsborg, Favorite: ,Lillestrom, 10770   size:2.39,Price: ,1.92,Sarpsborg, 778903   size:279.14,Price: ,4.1,The Draw, 58805   size:159.51,Price: ,4.0,ok
1.121558296, Sport: ,Soccer, Time: ,Sun Nov 01 13:45:00 CET 2015, Time: ,Sun Nov 01 13:45:00 CET 2015, Event: ,El Geish v Aswan FC, Favorite: ,El Geish, 7024303   size:6.78,Price: ,1.1,Aswan FC, 10438158   size:2.46,Price: ,2.28,The Draw, 58805   size:2.46,Price: ,1.95,x
1.121610684, Sport: ,Tennis, Time: ,Sun Nov 01 18:00:00 CET 2015, Time: ,Sun Nov 01 18:00:00 CET 2015, Event: ,Rivera-Aranguiz v A Mendoza, Favorite: ,Guillermo Rivera-Arangu, 8999401   size:4.15,Price: ,1.07,Alejandro Mendoza, 7444907   size:2.55,Price: ,1.66,x
1.121599487, Sport: ,Soccer, Time: ,Sun Nov 01 16:30:00 CET 2015, Time: ,Sun Nov 01 16:30:00 CET 2015, Event: ,Club Atletico Bembibre v CD Cebrerena, Favorite: ,Club Atletico Bembibre, 7717183   size:4.15,Price: ,1.07,CD Cebrerena, 8479497   size:4.15,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,ok
1.121599763, Sport: ,Soccer, Time: ,Sun Nov 01 12:00:00 CET 2015, Time: ,Sun Nov 01 12:00:00 CET 2015, Event: ,CF Soller v CE Mercadal, Favorite: ,CF Soller, 8870825   size:4.15,Price: ,1.07,CE Mercadal, 6884052   size:80.0,Price: ,1.1,The Draw, 58805   size:30.77,Price: ,1.26,x
1.121510723, Sport: ,Ice Hockey, Time: ,Sun Nov 01 15:30:00 CET 2015, Time: ,Sun Nov 01 15:30:00 CET 2015, Event: ,Karlovy Vary v Kometa Brno, Favorite: ,Kometa Brno, 3304802   size:120.83,Price: ,1.58,Karlovy Vary, 1366079   size:18.74,Price: ,2.7,Tie, 60104   size:19.46,Price: ,4.6,x
1.121444693, Sport: ,Soccer, Time: ,Sun Nov 01 16:00:00 CET 2015, Time: ,Sun Nov 01 16:00:00 CET 2015, Event: ,Chernomorets Odesa v Stal Dniprod, Favorite: ,Stal Dniprod, 4994305   size:2.55,Price: ,2.42,Chernomorets Odesa, 7430526   size:2.78,Price: ,3.1,The Draw, 58805   size:17.73,Price: ,2.82,x
1.121444175, Sport: ,Soccer, Time: ,Sun Nov 01 15:00:00 CET 2015, Time: ,Sun Nov 01 15:00:00 CET 2015, Event: ,Lausanne v Le Mont, Favorite: ,Lausanne, 2093796   size:16.95,Price: ,1.84,Le Mont, 4976338   size:2.78,Price: ,4.7,The Draw, 58805   size:2.7,Price: ,3.7,x
1.121529102, Sport: ,Basketball, Time: ,Sun Nov 01 08:00:00 CET 2015, Time: ,Sun Nov 01 08:00:00 CET 2015, Event: ,Seoul Thunders v Goyang Orions, Favorite: ,Goyang Orions, 5889518   size:10.0,Price: ,1.45,Seoul Thunders, 8000107   size:25.0,Price: ,3.0,ok
1.121607045, Sport: ,Tennis, Time: ,Sun Nov 01 11:00:00 CET 2015, Time: ,Sun Nov 01 11:00:00 CET 2015, Event: ,R Ram v Carreno Busta, Favorite: ,Pablo Carreno Busta, 5479878   size:92.12,Price: ,1.65,Rajeev Ram, 2488011   size:8.28,Price: ,2.28,ok
1.121510726, Sport: ,Ice Hockey, Time: ,Sun Nov 01 16:00:00 CET 2015, Time: ,Sun Nov 01 16:00:00 CET 2015, Event: ,Liberec v Plzen, Favorite: ,Liberec, 563262   size:132.22,Price: ,1.53,Plzen, 563267   size:15.52,Price: ,3.45,Tie, 60104   size:18.93,Price: ,4.7,x
1.121493742, Sport: ,American Football, Time: ,Sun Nov 01 19:00:00 CET 2015, Time: ,Sun Nov 01 19:00:00 CET 2015, Event: ,Ottawa @ Hamilton, Favorite: ,Hamilton, 2014691   size:2.55,Price: ,1.52,Ottawa, 8604244   size:8.45,Price: ,2.6,x
1.121604854, Sport: ,Tennis, Time: ,Sun Nov 01 11:45:00 CET 2015, Time: ,Sun Nov 01 11:45:00 CET 2015, Event: ,P Mathieu v Lajovic, Favorite: ,Paul-Henri Mathieu, 8259186   size:3.85,Price: ,1.64,Dusan Lajovic, 4688724   size:5.99,Price: ,2.22,x
1.121607605, Sport: ,Basketball, Time: ,Sun Nov 01 15:15:00 CET 2015, Time: ,Sun Nov 01 15:15:00 CET 2015, Event: ,SISU v Randers, Favorite: ,Randers, 6719073   size:14.41,Price: ,1.78,Sisu, 6719078   size:17.0,Price: ,2.14,ok
1.121598807, Sport: ,Soccer, Time: ,Sun Nov 01 12:00:00 CET 2015, Time: ,Sun Nov 01 12:00:00 CET 2015, Event: ,CF Internacional Madrid v RSD Alcala, Favorite: ,CF Internacional Madrid, 10429094   size:80.0,Price: ,1.1,RSD Alcala, 4943233   size:80.0,Price: ,1.1,The Draw, 58805   size:30.77,Price: ,1.26,ok
1.121444619, Sport: ,Soccer, Time: ,Sun Nov 01 18:30:00 CET 2015, Time: ,Sun Nov 01 18:30:00 CET 2015, Event: ,Volyn v Hoverla, Favorite: ,Volyn, 4115366   size:3.09,Price: ,1.53,Hoverla, 7397538   size:11.79,Price: ,6.2,The Draw, 58805   size:4.34,Price: ,4.0,x
1.121604858, Sport: ,Tennis, Time: ,Sun Nov 01 11:00:00 CET 2015, Time: ,Sun Nov 01 11:00:00 CET 2015, Event: ,Hanfmann v Huta Galung, Favorite: ,Jesse Huta Galung, 2302797   size:2.55,Price: ,1.38,Yannick Hanfmann, 8639275   size:5.9,Price: ,2.64,x
1.121610859, Sport: ,Tennis, Time: ,Sun Nov 01 13:00:00 CET 2015, Time: ,Sun Nov 01 13:00:00 CET 2015, Event: ,Lopez/Mirnyi v Butorac/Lipsky, Favorite: ,Lopez/Mirnyi, 8329155   size:3.55,Price: ,1.79,Butorac/Lipsky, 9608064   size:3.24,Price: ,1.96,x
1.121510732, Sport: ,Ice Hockey, Time: ,Sun Nov 01 17:00:00 CET 2015, Time: ,Sun Nov 01 17:00:00 CET 2015, Event: ,HC Olomouc v Mlada Boleslav, Favorite: ,Tie, 60104   size:18.0,Price: ,1.03,HC Olomouc, 7213810   size:2.0,Price: ,2.0,Mlada Boleslav, 3327988   size:18.0,Price: ,1.92,x
1.121511025, Sport: ,Ice Hockey, Time: ,Sun Nov 01 14:30:00 CET 2015, Time: ,Sun Nov 01 14:30:00 CET 2015, Event: ,Hamburg v Augsburger, Favorite: ,Hamburg, 1031535   size:53.0,Price: ,1.82,Augsburg, 1031532   size:22.0,Price: ,3.55,Tie, 60104   size:62.81,Price: ,4.8,ok
1.121518339, Sport: ,Ice Hockey, Time: ,Sun Nov 01 16:30:00 CET 2015, Time: ,Sun Nov 01 16:30:00 CET 2015, Event: ,Zvolen v Banska Bystrica, Favorite: ,Zvolen, 2078582   size:6.51,Price: ,2.2,Banska Bystrica, 3315731   size:45.67,Price: ,2.62,Tie, 60104   size:20.84,Price: ,4.6,x
1.121510735, Sport: ,Ice Hockey, Time: ,Sun Nov 01 17:30:00 CET 2015, Time: ,Sun Nov 01 17:30:00 CET 2015, Event: ,Litvinov v Mountfield HK, Favorite: ,Litvinov, 563270   size:2.0,Price: ,2.14,Mountfield HK, 7577373   size:12.34,Price: ,2.8,Tie, 60104   size:3.12,Price: ,3.5,x
1.121604347, Sport: ,Tennis, Time: ,Sun Nov 01 06:50:00 CET 2015, Time: ,Sun Nov 01 06:50:00 CET 2015, Event: ,R Ghedin v Burapharitta, Favorite: ,Phassawit Burapharitta, 8796341   size:74.37,Price: ,1.07,Riccardo Ghedin, 3506053   size:137.57,Price: ,1.08,x
1.121518338, Sport: ,Ice Hockey, Time: ,Sun Nov 01 15:00:00 CET 2015, Time: ,Sun Nov 01 15:00:00 CET 2015, Event: ,Dukla Trencin v Piestany, Favorite: ,Dukla Trencin, 1041073   size:118.94,Price: ,1.62,Piestany, 6651342   size:23.36,Price: ,4.0,Tie, 60104   size:17.96,Price: ,4.9,x
1.121354925, Sport: ,American Football, Time: ,Sun Nov 01 19:00:00 CET 2015, Time: ,Sun Nov 01 19:00:00 CET 2015, Event: ,Minnesota @ Chicago, Favorite: ,Minnesota Vikings, 50191   size:58.4,Price: ,1.94,Chicago Bears, 50194   size:151.82,Price: ,2.02,ok
1.121395871, Sport: ,Cricket, Time: ,Sun Nov 01 11:00:00 CET 2015, Time: ,Sun Nov 01 11:00:00 CET 2015, Event: ,Warriors v Knights, Favorite: ,Warriors, 4297012   size:2.24,Price: ,1.74,Knights, 5045297   size:2.72,Price: ,2.22,x
1.121354881, Sport: ,American Football, Time: ,Sun Nov 01 19:00:00 CET 2015, Time: ,Sun Nov 01 19:00:00 CET 2015, Event: ,San Francisco @ St Louis, Favorite: ,St Louis Rams, 50195   size:194.54,Price: ,1.29,San Francisco 49ers, 50197   size:77.66,Price: ,4.4,ok
1.121557260, Sport: ,Handball, Time: ,Sun Nov 01 18:30:00 CET 2015, Time: ,Sun Nov 01 18:30:00 CET 2015, Event: ,Lemgo v Hannover Burgdorf, Favorite: ,Lemgo, 2201967   size:2.34,Price: ,1.86,Hannover Burgdorf, 4551482   size:19.4,Price: ,2.38,Draw, 330157   size:53.64,Price: ,7.6,x
1.121444101, Sport: ,Soccer, Time: ,Sun Nov 01 15:00:00 CET 2015, Time: ,Sun Nov 01 15:00:00 CET 2015, Event: ,Winterthur v Neuchatel Xamax, Favorite: ,Winterthur, 458019   size:5.05,Price: ,2.06,Neuchatel Xamax, 65779   size:2.55,Price: ,3.75,The Draw, 58805   size:2.55,Price: ,3.7,ok
1.121610594, Sport: ,Tennis, Time: ,Sun Nov 01 14:30:00 CET 2015, Time: ,Sun Nov 01 14:30:00 CET 2015, Event: ,Federer v Nadal, Favorite: ,Roger Federer, 2251402   size:3644.78,Price: ,1.38,Rafael Nadal, 2251410   size:454.29,Price: ,3.55,ok
1.121528993, Sport: ,Basketball, Time: ,Sun Nov 01 19:00:00 CET 2015, Time: ,Sun Nov 01 19:00:00 CET 2015, Event: ,Tajfun v Cedevita, Favorite: ,Cedevita, 4229279   size:12.29,Price: ,1.35,Tajfun, 8193254   size:5.9,Price: ,3.7,ok
1.121511079, Sport: ,Ice Hockey, Time: ,Sun Nov 01 16:30:00 CET 2015, Time: ,Sun Nov 01 16:30:00 CET 2015, Event: ,EHC Munchen v Wolfsburg, Favorite: ,EHC Munchen, 4923560   size:66.0,Price: ,1.81,Wolfsburg, 1031534   size:66.78,Price: ,3.55,Tie, 60104   size:80.24,Price: ,4.9,x
1.121529042, Sport: ,Basketball, Time: ,Sun Nov 01 18:15:00 CET 2015, Time: ,Sun Nov 01 18:15:00 CET 2015, Event: ,Orlandina v Varese, Favorite: ,Orlandina, 2513380   size:2.55,Price: ,1.39,Varese, 276233   size:4.46,Price: ,3.55,x
1.121602248, Sport: ,Soccer, Time: ,Sun Nov 01 19:00:00 CET 2015, Time: ,Sun Nov 01 19:00:00 CET 2015, Event: ,Sao Paulo FC U20 v Corinthians U20, Favorite: ,Sao Paulo FC U20, 6714726   size:4.15,Price: ,1.07,Corinthians U20, 5187056   size:4.15,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,x
1.121354839, Sport: ,American Football, Time: ,Sun Nov 01 19:00:00 CET 2015, Time: ,Sun Nov 01 19:00:00 CET 2015, Event: ,Arizona @ Cleveland, Favorite: ,Arizona Cardinals, 50188   size:94.56,Price: ,1.42,Cleveland Browns, 50209   size:86.24,Price: ,3.25,ok
1.121598863, Sport: ,Soccer, Time: ,Sun Nov 01 17:30:00 CET 2015, Time: ,Sun Nov 01 17:30:00 CET 2015, Event: ,Sanluqueno v Cordoba B, Favorite: ,Sanluqueno, 6603998   size:4.15,Price: ,1.07,Cordoba B, 7602491   size:4.15,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,x
1.121511190, Sport: ,Ice Hockey, Time: ,Sun Nov 01 14:00:00 CET 2015, Time: ,Sun Nov 01 14:00:00 CET 2015, Event: ,Frederikshavn v Gentofte, Favorite: ,Frederikshavn, 70626   size:8.7,Price: ,1.56,Gentofte, 8834861   size:22.6,Price: ,4.1,Tie, 60104   size:5.24,Price: ,5.6,ok
1.121444397, Sport: ,Soccer, Time: ,Sun Nov 01 16:00:00 CET 2015, Time: ,Sun Nov 01 16:00:00 CET 2015, Event: ,St Gallen v Luzern, Favorite: ,Luzern, 65784   size:4.19,Price: ,2.46,St Gallen, 6392   size:74.76,Price: ,2.96,The Draw, 58805   size:113.45,Price: ,3.7,x
1.121529311, Sport: ,Basketball, Time: ,Sun Nov 01 11:00:00 CET 2015, Time: ,Sun Nov 01 11:00:00 CET 2015, Event: ,CSKA Moscow v Kalev Cramo, Favorite: ,CSKA Moscow, 266272   size:0.0,Price: ,0.0,Kalev Cramo, 6007950   size:9.08,Price: ,1.25,ok
1.121529034, Sport: ,Basketball, Time: ,Sun Nov 01 18:15:00 CET 2015, Time: ,Sun Nov 01 18:15:00 CET 2015, Event: ,Avellino v Trento, Favorite: ,Trento, 8782954   size:3.63,Price: ,1.08,Avellino, 276213   size:2.55,Price: ,1.68,x
1.121277435, Sport: ,Rugby League, Time: ,Sun Nov 01 18:00:00 CET 2015, Time: ,Sun Nov 01 18:00:00 CET 2015, Event: ,England v New Zealand (Game 1), Favorite: ,England, 10527   size:4.47,Price: ,1.7,New Zealand, 10532   size:160.92,Price: ,2.24,Draw, 11126   size:12.61,Price: ,22.0,ok
