1.120994735, Sport: ,Ice Hockey, Time: ,Tue Oct 06 20:00:00 CEST 2015, Time: ,Tue Oct 06 20:00:00 CEST 2015, Event: ,Lulea v Farjestad, Favorite: ,Lulea, 337769   size:8.16,Price: ,2.12,Farjestad, 237392   size:142.88,Price: ,2.86,Tie, 60104   size:7.02,Price: ,3.95,x
1.121087069, Sport: ,Darts, Time: ,Tue Oct 06 21:50:00 CEST 2015, Time: ,Tue Oct 06 21:50:00 CEST 2015, Event: ,Michael Van Gerwen v Kim Huybrechts, Favorite: ,Michael van Gerwen, 6785355   size:469.71,Price: ,1.19,Kim Huybrechts, 5707918   size:46.23,Price: ,5.8,ok
1.121062061, Sport: ,Tennis, Time: ,Tue Oct 06 15:45:00 CEST 2015, Time: ,Tue Oct 06 15:45:00 CEST 2015, Event: ,M Granollers v Struff, Favorite: ,Jan-Lennard Struff, 8259098   size:14.24,Price: ,1.87,Marcel Granollers, 3035263   size:11.69,Price: ,1.99,ok
1.121072407, Sport: ,Soccer, Time: ,Tue Oct 06 18:00:00 CEST 2015, Time: ,Tue Oct 06 18:00:00 CEST 2015, Event: ,Uni Cluj v Olimpia Satu Mare, Favorite: ,Uni Cluj, 2491792   size:2.55,Price: ,2.42,Olimpia Satu Mare, 6681485   size:4.3,Price: ,2.54,The Draw, 58805   size:3.18,Price: ,3.4,x
1.121073858, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Sutton Coldfield Town v Mickleover Sports, Favorite: ,Sutton Coldfield Town, 6560423   size:2.03,Price: ,2.44,Mickleover Sports, 7886720   size:6.73,Price: ,2.9,The Draw, 58805   size:6.93,Price: ,3.8,ok
1.121044971, Sport: ,Basketball, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Chalon Saone v Le Mans, Favorite: ,Chalon Saone, 1471819   size:96.0,Price: ,1.52,Le Mans, 678096   size:32.0,Price: ,2.58,ok
1.121087466, Sport: ,Soccer, Time: ,Wed Oct 07 02:00:00 CEST 2015, Time: ,Wed Oct 07 02:00:00 CEST 2015, Event: ,Chorrillo v Sporting San Miguel, Favorite: ,Chorrillo, 6536554   size:10.7,Price: ,1.1,Sporting San Miguel, 7546734   size:10.7,Price: ,1.1,The Draw, 58805   size:10.7,Price: ,1.29,ok
1.120994725, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:45:00 CEST 2015, Time: ,Tue Oct 06 19:45:00 CEST 2015, Event: ,Davos v HIFK, Favorite: ,Davos, 243249   size:2.21,Price: ,2.26,HIFK, 66428   size:5.8,Price: ,2.72,Tie, 60104   size:123.13,Price: ,4.6,ok
1.121077268, Sport: ,Darts, Time: ,Tue Oct 06 21:00:00 CEST 2015, Time: ,Tue Oct 06 21:00:00 CEST 2015, Event: ,Dave Chisnall v Jelle Klaasen, Favorite: ,Dave Chisnall, 3535216   size:43.77,Price: ,1.44,Jelle Klaasen, 2414411   size:5.0,Price: ,2.88,x
1.121074270, Sport: ,Basketball, Time: ,Wed Oct 07 12:00:00 CEST 2015, Time: ,Wed Oct 07 12:00:00 CEST 2015, Event: ,Anyang KGC Pro v Seoul Thunders, Favorite: ,Anyang KGC Pro, 10276570   size:8.32,Price: ,1.03,Seoul Thunders, 8000107   size:8.32,Price: ,1.03,ok
1.121073987, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Workington v Whitby Town, Favorite: ,Workington, 1222684   size:5.0,Price: ,1.7,Whitby Town, 62653   size:2.22,Price: ,4.7,The Draw, 58805   size:14.57,Price: ,3.85,ok
1.121072530, Sport: ,Soccer, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,St Mirren U20 v Motherwell U20, Favorite: ,St Mirren U20, 6734302   size:5.9,Price: ,1.16,Motherwell U20, 6773900   size:5.89,Price: ,1.16,The Draw, 58805   size:3.06,Price: ,3.5,ok
1.120994477, Sport: ,Ice Hockey, Time: ,Tue Oct 06 17:00:00 CEST 2015, Time: ,Tue Oct 06 17:00:00 CEST 2015, Event: ,Litvinov v Vienna Capitals, Favorite: ,Litvinov, 563270   size:9.51,Price: ,1.65,Vienna Capitals, 563229   size:130.4,Price: ,4.1,Tie, 60104   size:90.08,Price: ,4.8,x
1.121073803, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Halesowen v Nantwich Town, Favorite: ,Halesowen, 981240   size:2.51,Price: ,2.48,Nantwich Town, 1433861   size:3.64,Price: ,2.52,The Draw, 58805   size:4.39,Price: ,3.5,x
1.121087136, Sport: ,Soccer, Time: ,Wed Oct 07 14:00:00 CEST 2015, Time: ,Wed Oct 07 14:00:00 CEST 2015, Event: ,FK Orsha v Baranovichi, Favorite: ,Baranovichi, 5645190   size:10.7,Price: ,1.1,FK Orsha, 9445038   size:2.64,Price: ,1.11,The Draw, 58805   size:10.7,Price: ,1.29,x
1.121076649, Sport: ,Tennis, Time: ,Tue Oct 06 19:45:00 CEST 2015, Time: ,Tue Oct 06 19:45:00 CEST 2015, Event: ,Martinez/Walsh v Escobar/Gomez, Favorite: ,Martinez/Walsh, 10344127   size:2.55,Price: ,1.69,Escobar/Gomez, 10252641   size:2.55,Price: ,2.02,x
1.120987892, Sport: ,Soccer, Time: ,Wed Oct 07 14:30:00 CEST 2015, Time: ,Wed Oct 07 14:30:00 CEST 2015, Event: ,Seychelles v Burundi, Favorite: ,Burundi, 2047983   size:4.06,Price: ,1.76,Seychelles, 3090504   size:2.55,Price: ,4.9,The Draw, 58805   size:3.48,Price: ,2.96,ok
1.120994502, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,HV71 v Trinec, Favorite: ,HV71, 1357305   size:8.69,Price: ,1.65,Trinec, 563259   size:8.95,Price: ,3.45,Tie, 60104   size:100.84,Price: ,4.4,ok
1.121073914, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Ramsbottom Utd v Blyth Spartans, Favorite: ,Blyth Spartans, 1282854   size:18.57,Price: ,1.45,Ramsbottom Utd, 7885854   size:7.2,Price: ,6.2,The Draw, 58805   size:13.72,Price: ,4.6,x
1.121067410, Sport: ,Tennis, Time: ,Tue Oct 06 19:45:00 CEST 2015, Time: ,Tue Oct 06 19:45:00 CEST 2015, Event: ,Falla v Struvay, Favorite: ,Alejandro Falla, 2284300   size:3.09,Price: ,1.17,Eduardo Struvay, 7431682   size:2.55,Price: ,5.3,x
1.121067412, Sport: ,Tennis, Time: ,Tue Oct 06 19:45:00 CEST 2015, Time: ,Tue Oct 06 19:45:00 CEST 2015, Event: ,Quinzi v Lapentti, Favorite: ,Giovanni Lapentti, 1565   size:14.55,Price: ,1.55,Gianluigi Quinzi, 8257864   size:5.0,Price: ,2.6,ok
1.120976097, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,York City v Doncaster, Favorite: ,Doncaster, 49205   size:272.0,Price: ,2.68,York City, 256226   size:17.31,Price: ,2.88,The Draw, 58805   size:731.92,Price: ,3.45,x
1.121059636, Sport: ,Tennis, Time: ,Wed Oct 07 09:15:00 CEST 2015, Time: ,Wed Oct 07 09:15:00 CEST 2015, Event: ,Huey/Kontinen v Anderson/Chardy, Favorite: ,Huey/Kontinen, 10300311   size:2.7,Price: ,1.65,Anderson/Chardy, 8925124   size:2.14,Price: ,2.08,x
1.121067491, Sport: ,Basketball, Time: ,Tue Oct 06 18:05:00 CEST 2015, Time: ,Tue Oct 06 18:05:00 CEST 2015, Event: ,Naestved v Svendborg, Favorite: ,Naestved, 6719080   size:2.74,Price: ,1.44,Svendborg, 6719075   size:152.52,Price: ,3.1,ok
1.121062757, Sport: ,Tennis, Time: ,Tue Oct 06 19:30:00 CEST 2015, Time: ,Tue Oct 06 19:30:00 CEST 2015, Event: ,Zormann v Bagnis, Favorite: ,Facundo Bagnis, 4520808   size:3.46,Price: ,1.23,Marcelo Zormann, 8843888   size:4.3,Price: ,4.3,ok
1.121073520, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Spennymoor Town v Glossop North End AFC, Favorite: ,Spennymoor Town, 7536171   size:2.94,Price: ,2.12,Glossop North End AFC, 8491980   size:7.71,Price: ,2.3,The Draw, 58805   size:6.66,Price: ,3.7,ok
1.120988134, Sport: ,Soccer, Time: ,Wed Oct 07 12:00:00 CEST 2015, Time: ,Wed Oct 07 12:00:00 CEST 2015, Event: ,Niigata v G-Osaka, Favorite: ,G-Osaka, 441083   size:26.56,Price: ,2.48,Niigata, 744094   size:111.77,Price: ,2.84,The Draw, 58805   size:12.53,Price: ,3.7,x
1.121067429, Sport: ,Tennis, Time: ,Tue Oct 06 18:00:00 CEST 2015, Time: ,Tue Oct 06 18:00:00 CEST 2015, Event: ,Endara v Mena, Favorite: ,Facundo Mena, 8700270   size:3.75,Price: ,1.66,Ivan Endara, 3506639   size:21.74,Price: ,2.4,ok
1.120988136, Sport: ,Soccer, Time: ,Wed Oct 07 12:00:00 CEST 2015, Time: ,Wed Oct 07 12:00:00 CEST 2015, Event: ,Kobe v Kashima, Favorite: ,Kashima, 441079   size:75.44,Price: ,2.12,Kobe, 441082   size:10.15,Price: ,3.7,The Draw, 58805   size:75.66,Price: ,3.65,ok
1.121062777, Sport: ,Tennis, Time: ,Tue Oct 06 17:45:00 CEST 2015, Time: ,Tue Oct 06 17:45:00 CEST 2015, Event: ,Zampieri v Ghem, Favorite: ,Andre Ghem, 5304700   size:15.81,Price: ,1.18,Caio Zampieri, 3677221   size:78.81,Price: ,5.2,ok
1.121062776, Sport: ,Tennis, Time: ,Tue Oct 06 19:30:00 CEST 2015, Time: ,Tue Oct 06 19:30:00 CEST 2015, Event: ,J Pereira v G Elias, Favorite: ,Gastao Elias, 2923174   size:8.38,Price: ,1.46,Jose Pereira, 8174361   size:12.6,Price: ,2.78,ok
1.121062775, Sport: ,Tennis, Time: ,Tue Oct 06 16:00:00 CEST 2015, Time: ,Tue Oct 06 16:00:00 CEST 2015, Event: ,F Silva v F Arguello, Favorite: ,Facundo Arguello, 6129383   size:37.23,Price: ,1.29,Frederico Ferreira Silv, 9437339   size:2.7,Price: ,4.4,ok
1.121077235, Sport: ,Darts, Time: ,Tue Oct 06 22:40:00 CEST 2015, Time: ,Tue Oct 06 22:40:00 CEST 2015, Event: ,Adrian Lewis v Mark Webster, Favorite: ,Adrian Lewis, 2271003   size:94.4,Price: ,1.24,Mark Webster, 2409763   size:31.76,Price: ,4.7,x
1.120976541, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Millwall v Northampton, Favorite: ,Millwall, 56036   size:18.98,Price: ,1.96,Northampton, 5034   size:141.18,Price: ,4.5,The Draw, 58805   size:78.04,Price: ,3.7,ok
1.121077355, Sport: ,Tennis, Time: ,Tue Oct 06 19:30:00 CEST 2015, Time: ,Tue Oct 06 19:30:00 CEST 2015, Event: ,Mertens v Dominguez Lino, Favorite: ,Elise Mertens, 9002334   size:148.79,Price: ,1.91,Lourdes Dominguez Lino, 2256484   size:2.54,Price: ,1.97,x
1.121077351, Sport: ,Tennis, Time: ,Wed Oct 07 01:30:00 CEST 2015, Time: ,Wed Oct 07 01:30:00 CEST 2015, Event: ,V Rodriguez v Ormaechea, Favorite: ,Victoria Rodriguez, 7082844   size:2.55,Price: ,1.89,Paula Ormaechea, 4500370   size:5.75,Price: ,1.95,ok
1.121077350, Sport: ,Tennis, Time: ,Tue Oct 06 23:00:00 CEST 2015, Time: ,Tue Oct 06 23:00:00 CEST 2015, Event: ,Bonaventure v Zacarias, Favorite: ,Ysaline Bonaventure, 6390243   size:6.61,Price: ,1.54,Marcela Zacarias, 7083075   size:2.55,Price: ,2.54,ok
1.120994495, Sport: ,Ice Hockey, Time: ,Tue Oct 06 17:30:00 CEST 2015, Time: ,Tue Oct 06 17:30:00 CEST 2015, Event: ,Karpat v Dusseldorfer, Favorite: ,Karpat, 66430   size:7.25,Price: ,1.26,Dusseldorfer, 6671675   size:67.7,Price: ,7.2,Tie, 60104   size:5.81,Price: ,6.2,ok
1.121092991, Sport: ,Basketball, Time: ,Tue Oct 06 18:45:00 CEST 2015, Time: ,Tue Oct 06 18:45:00 CEST 2015, Event: ,Castors Braine (W) v USK Praha (W), Favorite: ,Castors Braine (W), 8978770   size:8.32,Price: ,1.03,USK Praha (W), 10387993   size:8.32,Price: ,1.03,x
1.120994491, Sport: ,Ice Hockey, Time: ,Tue Oct 06 17:30:00 CEST 2015, Time: ,Tue Oct 06 17:30:00 CEST 2015, Event: ,TPS v JYP, Favorite: ,TPS, 66803   size:33.85,Price: ,1.77,JYP, 66423   size:50.9,Price: ,3.75,Tie, 60104   size:166.78,Price: ,4.5,ok
1.121072585, Sport: ,Soccer, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Dundee U20 v Partick U20, Favorite: ,Dundee U20, 7049332   size:6.79,Price: ,2.24,Partick U20, 9001451   size:4.17,Price: ,2.26,The Draw, 58805   size:11.75,Price: ,3.85,ok
1.121101773, Sport: ,Tennis, Time: ,Wed Oct 07 12:00:00 CEST 2015, Time: ,Wed Oct 07 12:00:00 CEST 2015, Event: ,J Ward v Khachanov, Favorite: ,James Ward, 2370329   size:190.95,Price: ,1.07,Karen Khachanov, 7659623   size:190.95,Price: ,1.07,x
1.120994486, Sport: ,Ice Hockey, Time: ,Tue Oct 06 17:30:00 CEST 2015, Time: ,Tue Oct 06 17:30:00 CEST 2015, Event: ,Tappara v Vitkovice Steel, Favorite: ,Tappara, 66427   size:2.97,Price: ,1.46,Vitkovice Steel, 2878390   size:101.74,Price: ,5.4,Tie, 60104   size:100.83,Price: ,5.4,ok
1.120994640, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Storhamar v Red Bull Salzburg, Favorite: ,Storhamar, 71258   size:8.38,Price: ,2.2,Red Bull Salzburg, 2584427   size:163.12,Price: ,2.66,Tie, 60104   size:194.97,Price: ,4.7,ok
1.120975503, Sport: ,Soccer, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Connahs Quay v Bangor City, Favorite: ,Connahs Quay, 339727   size:125.94,Price: ,2.3,Bangor City, 198751   size:2.69,Price: ,3.35,The Draw, 58805   size:46.53,Price: ,3.55,x
1.120975501, Sport: ,Soccer, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Carmarthen Town v The New Saints, Favorite: ,The New Saints, 3667304   size:184.67,Price: ,1.34,Carmarthen Town, 1193681   size:18.25,Price: ,11.5,The Draw, 58805   size:40.57,Price: ,5.6,ok
1.121003174, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Worthing v St Neots Town, Favorite: ,St Neots Town, 7405537   size:2.81,Price: ,2.22,Worthing, 1034116   size:3.92,Price: ,2.88,The Draw, 58805   size:2.55,Price: ,3.65,x
1.120975505, Sport: ,Soccer, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Rhyl v Llandudno FC, Favorite: ,Llandudno FC, 10152015   size:2.69,Price: ,2.56,Rhyl, 339726   size:3.99,Price: ,2.86,The Draw, 58805   size:62.28,Price: ,3.65,x
1.121039904, Sport: ,Basketball, Time: ,Tue Oct 06 17:00:00 CEST 2015, Time: ,Tue Oct 06 17:00:00 CEST 2015, Event: ,Zadar v Crvena Zvezda, Favorite: ,Crvena Zvezda, 1275898   size:257.71,Price: ,1.23,Zadar, 680759   size:5.0,Price: ,4.7,ok
1.121002768, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:45:00 CEST 2015, Time: ,Tue Oct 06 19:45:00 CEST 2015, Event: ,Lausanne HC v Ambri Piotta, Favorite: ,Lausanne HC, 7555451   size:2.56,Price: ,1.95,Ambri Piotta, 2584459   size:21.59,Price: ,3.2,Tie, 60104   size:6.19,Price: ,3.95,ok
1.120989614, Sport: ,Soccer, Time: ,Wed Oct 07 01:30:00 CEST 2015, Time: ,Wed Oct 07 01:30:00 CEST 2015, Event: ,America MG v Macae, Favorite: ,America MG, 4516149   size:10.29,Price: ,1.56,Macae, 2763328   size:13.79,Price: ,7.0,The Draw, 58805   size:160.32,Price: ,4.2,ok
1.120976393, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Gillingham v Luton, Favorite: ,Gillingham, 56298   size:23.38,Price: ,2.1,Luton, 223467   size:65.72,Price: ,3.9,The Draw, 58805   size:242.08,Price: ,3.65,ok
1.121036354, Sport: ,Basketball, Time: ,Wed Oct 07 01:00:00 CEST 2015, Time: ,Wed Oct 07 01:00:00 CEST 2015, Event: ,Philadelphia @ Washington, Favorite: ,Washington, 13105   size:2.55,Price: ,1.17,Philadelphia, 13103   size:2.55,Price: ,1.38,ok
1.121072297, Sport: ,Soccer, Time: ,Tue Oct 06 18:30:00 CEST 2015, Time: ,Tue Oct 06 18:30:00 CEST 2015, Event: ,MRU Vilnius v Silute, Favorite: ,Silute, 6415452   size:5.1,Price: ,1.34,MRU Vilnius, 7736121   size:5.0,Price: ,2.04,The Draw, 58805   size:10.0,Price: ,4.0,x
1.121076656, Sport: ,Tennis, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Benitez Chavarr/Escobar v Coria/Lama, Favorite: ,Coria/Lama, 10344128   size:5.8,Price: ,1.29,Benitez Chavarr/Escobar, 10384564   size:16.06,Price: ,2.34,x
1.121077348, Sport: ,Tennis, Time: ,Tue Oct 06 21:30:00 CEST 2015, Time: ,Tue Oct 06 21:30:00 CEST 2015, Event: ,Parmentier v Irigoyen, Favorite: ,Pauline Parmentier, 2309569   size:6.4,Price: ,1.3,Maria Irigoyen, 2850757   size:3.9,Price: ,3.7,ok
1.120994480, Sport: ,Ice Hockey, Time: ,Tue Oct 06 17:30:00 CEST 2015, Time: ,Tue Oct 06 17:30:00 CEST 2015, Event: ,Skelleftea v Kosice, Favorite: ,Skelleftea, 247106   size:3.04,Price: ,1.26,Kosice, 2078586   size:67.7,Price: ,7.6,Tie, 60104   size:68.61,Price: ,6.6,ok
1.121077347, Sport: ,Tennis, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Min v Krejcikova, Favorite: ,Barbora Krejcikova, 8784972   size:2.81,Price: ,1.69,Grace Min, 6280340   size:4.8,Price: ,2.22,x
1.120994713, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:30:00 CEST 2015, Time: ,Tue Oct 06 19:30:00 CEST 2015, Event: ,Adler Mannheim v Blues, Favorite: ,Adler Mannheim, 233924   size:10.96,Price: ,2.08,Blues, 66804   size:12.91,Price: ,2.98,Tie, 60104   size:8.5,Price: ,4.5,ok
1.120994677, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Gentofte v Esbjerg, Favorite: ,Esbjerg, 70633   size:3.14,Price: ,1.59,Gentofte, 8834861   size:14.56,Price: ,4.4,Tie, 60104   size:28.2,Price: ,5.8,x
1.120994554, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Linkoping v Liberec, Favorite: ,Linkoping, 260829   size:4.11,Price: ,1.52,Liberec, 563262   size:6.24,Price: ,4.9,Tie, 60104   size:6.13,Price: ,4.9,x
1.120975479, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Cheltenham v Braintree, Favorite: ,Cheltenham, 18559   size:18.09,Price: ,1.92,Braintree, 1282860   size:131.74,Price: ,4.5,The Draw, 58805   size:114.59,Price: ,3.75,x
1.120994719, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:30:00 CEST 2015, Time: ,Tue Oct 06 19:30:00 CEST 2015, Event: ,EHC Munchen v Lukko, Favorite: ,Lukko, 66603   size:6.29,Price: ,2.4,EHC Munchen, 4923560   size:2.45,Price: ,2.54,Tie, 60104   size:177.15,Price: ,4.3,ok
1.121045054, Sport: ,Basketball, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Paris Levallois v Rouen, Favorite: ,Paris Levallois, 2638786   size:5.04,Price: ,1.24,Rouen, 1292701   size:11.33,Price: ,4.8,x
1.120994716, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Frederikshavn v Sonderjyske, Favorite: ,Frederikshavn, 70626   size:5.8,Price: ,2.12,SonderjyskE, 2719119   size:15.83,Price: ,2.6,Tie, 60104   size:103.7,Price: ,4.3,x
1.121067445, Sport: ,Tennis, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Samper-Montana v Ju Gomez, Favorite: ,Jordi Samper-Montana, 8258998   size:812.1,Price: ,1.37,Juan Sebastian Gomez, 8826915   size:4.17,Price: ,3.5,ok
1.120975477, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Barrow v Chester, Favorite: ,Barrow, 62647   size:221.16,Price: ,2.4,Chester, 18572   size:71.72,Price: ,3.2,The Draw, 58805   size:600.33,Price: ,3.55,ok
1.120975475, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Altrincham v FC Halifax Town, Favorite: ,Altrincham, 62505   size:42.0,Price: ,2.4,FC Halifax Town, 4231683   size:300.2,Price: ,3.15,The Draw, 58805   size:721.52,Price: ,3.6,x
1.121073578, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,AFC Sudbury v Barton Rovers FC, Favorite: ,AFC Sudbury, 329497   size:3.31,Price: ,1.51,Barton Rovers FC, 8356932   size:6.22,Price: ,4.0,The Draw, 58805   size:15.02,Price: ,3.9,ok
1.120989806, Sport: ,Soccer, Time: ,Wed Oct 07 01:30:00 CEST 2015, Time: ,Wed Oct 07 01:30:00 CEST 2015, Event: ,Nautico v Mogi Mirim, Favorite: ,Nautico, 2397366   size:128.22,Price: ,1.42,Mogi Mirim, 1039199   size:29.49,Price: ,9.8,The Draw, 58805   size:4.37,Price: ,4.9,ok
