1.119528623, Sport: ,Soccer, Time: ,Fri Jul 24 20:45:00 CEST 2015, Time: ,Fri Jul 24 20:45:00 CEST 2015, Event: ,Athlone v Wexford Youths, Favorite: ,Wexford Youths, 2325018   size:36.21,Price: ,2.02,The Draw, 58805   size:91.37,Price: ,3.85,Athlone, 385758   size:159.39,Price: ,3.9,x
1.119629270, Sport: ,Soccer, Time: ,Fri Jul 24 20:15:00 CEST 2015, Time: ,Fri Jul 24 20:15:00 CEST 2015, Event: ,Mosta v Sliema Wanderers, Favorite: ,Sliema Wanderers, 46978   size:10.96,Price: ,1.08,The Draw, 58805   size:10.96,Price: ,1.29,ok
1.119659262, Sport: ,Tennis, Time: ,Fri Jul 24 21:00:00 CEST 2015, Time: ,Fri Jul 24 21:00:00 CEST 2015, Event: ,Kalinina v Bellis, Favorite: ,Catherine Bellis, 8792467   size:9.14,Price: ,1.92,Anhelina Kalinina, 8907168   size:5.86,Price: ,1.93,x
1.119528693, Sport: ,Soccer, Time: ,Fri Jul 24 21:00:00 CEST 2015, Time: ,Fri Jul 24 21:00:00 CEST 2015, Event: ,Sligo Rovers v St Patricks, Favorite: ,St Patricks, 364471   size:19.51,Price: ,1.59,The Draw, 58805   size:244.61,Price: ,4.2,Sligo Rovers, 387040   size:22.82,Price: ,7.2,ok
1.119528973, Sport: ,Soccer, Time: ,Fri Jul 24 18:00:00 CEST 2015, Time: ,Fri Jul 24 18:00:00 CEST 2015, Event: ,Ruch Chorzow v Piast Gliwice, Favorite: ,Ruch Chorzow, 2160683   size:199.1,Price: ,2.6,Piast Gliwice, 3157365   size:201.03,Price: ,3.2,The Draw, 58805   size:65.14,Price: ,3.25,ok
1.119658694, Sport: ,Tennis, Time: ,Fri Jul 24 22:15:00 CEST 2015, Time: ,Fri Jul 24 22:15:00 CEST 2015, Event: ,Meister v Fratangelo, Favorite: ,Bjorn Fratangelo, 7593723   size:8.53,Price: ,1.41,Nicolas Meister, 6534042   size:9.49,Price: ,3.1,ok
1.119566731, Sport: ,Cricket, Time: ,Fri Jul 24 19:30:00 CEST 2015, Time: ,Fri Jul 24 19:30:00 CEST 2015, Event: ,Northamptonshire v Durham, Favorite: ,Northamptonshire, 475559   size:19.18,Price: ,1.6,Durham, 31374   size:10.82,Price: ,2.54,x
1.119629439, Sport: ,Soccer, Time: ,Fri Jul 24 16:00:00 CEST 2015, Time: ,Fri Jul 24 16:00:00 CEST 2015, Event: ,Terek Groznyi (Y) v Kuban Krasnodar (Y), Favorite: ,Kuban Krasnodar (Y), 7227084   size:16.98,Price: ,1.99,The Draw, 58805   size:7.78,Price: ,3.75,Terek Groznyi (Y), 5400700   size:3.53,Price: ,4.0,ok
1.119624546, Sport: ,Soccer, Time: ,Fri Jul 24 17:00:00 CEST 2015, Time: ,Fri Jul 24 17:00:00 CEST 2015, Event: ,Neftekhimik v Volga Ulyanovsk, Favorite: ,Neftekhimik, 6488310   size:3.58,Price: ,1.82,The Draw, 58805   size:4.0,Price: ,3.4,Volga Ulyanovsk, 5656320   size:8.52,Price: ,3.6,ok
1.119626722, Sport: ,Soccer, Time: ,Fri Jul 24 20:15:00 CEST 2015, Time: ,Fri Jul 24 20:15:00 CEST 2015, Event: ,Braga v Sheff Wed, Favorite: ,Braga, 48799   size:6.34,Price: ,2.12,The Draw, 58805   size:11.34,Price: ,3.5,Sheff Wed, 47992   size:13.72,Price: ,3.8,ok
1.119628864, Sport: ,Soccer, Time: ,Fri Jul 24 17:00:00 CEST 2015, Time: ,Fri Jul 24 17:00:00 CEST 2015, Event: ,FC Kontu v FC Viikkarit, Favorite: ,FC Kontu, 502399   size:3.17,Price: ,1.74,FC Viikkarit, 8490282   size:33.66,Price: ,3.55,The Draw, 58805   size:4.24,Price: ,4.4,ok
1.119515262, Sport: ,Soccer, Time: ,Fri Jul 24 20:30:00 CEST 2015, Time: ,Fri Jul 24 20:30:00 CEST 2015, Event: ,Sint Truiden v Club Brugge, Favorite: ,Club Brugge, 10762   size:329.84,Price: ,1.79,The Draw, 58805   size:169.1,Price: ,4.1,Sint Truiden, 189832   size:92.03,Price: ,4.8,x
1.119657895, Sport: ,Tennis, Time: ,Fri Jul 24 18:00:00 CEST 2015, Time: ,Fri Jul 24 18:00:00 CEST 2015, Event: ,Flipkens v Schiavone, Favorite: ,Kirsten Flipkens, 2264530   size:905.46,Price: ,1.72,Francesca Schiavone, 2256500   size:36.22,Price: ,2.34,ok
1.119595088, Sport: ,Soccer, Time: ,Fri Jul 24 19:00:00 CEST 2015, Time: ,Fri Jul 24 19:00:00 CEST 2015, Event: ,FK Senica v Ruzomberok, Favorite: ,FK Senica, 4030017   size:18.82,Price: ,2.12,The Draw, 58805   size:7.82,Price: ,3.5,Ruzomberok, 52764   size:10.61,Price: ,3.75,x
1.119607597, Sport: ,Soccer, Time: ,Fri Jul 24 20:00:00 CEST 2015, Time: ,Fri Jul 24 20:00:00 CEST 2015, Event: ,Independiente Rivadavia v Los Andes, Favorite: ,Independiente Rivadavia, 5333044   size:18.6,Price: ,2.62,The Draw, 58805   size:17.69,Price: ,3.0,Los Andes, 5564448   size:222.12,Price: ,3.3,ok
1.119631188, Sport: ,Boxing, Time: ,Fri Jul 24 20:00:00 CEST 2015, Time: ,Fri Jul 24 20:00:00 CEST 2015, Event: ,Chisora v Lobjanidze, Favorite: ,Dereck Chisora, 4894915   size:1228.63,Price: ,1.01,Beqa Lobjanidze, 10061185   size:19.0,Price: ,30.0,Draw, 31162   size:3.2,Price: ,34.0,ok
1.119527437, Sport: ,Soccer, Time: ,Fri Jul 24 18:30:00 CEST 2015, Time: ,Fri Jul 24 18:30:00 CEST 2015, Event: ,Bayreuth v Memmingen, Favorite: ,Bayreuth, 1212737   size:36.31,Price: ,2.2,The Draw, 58805   size:12.27,Price: ,3.6,ok
1.119527837, Sport: ,Soccer, Time: ,Fri Jul 24 18:30:00 CEST 2015, Time: ,Fri Jul 24 18:30:00 CEST 2015, Event: ,Austria Klagenfurt v FC Liefering, Favorite: ,Austria Klagenfurt, 4902204   size:290.26,Price: ,2.46,FC Liefering, 7321769   size:165.26,Price: ,3.0,The Draw, 58805   size:112.03,Price: ,3.65,ok
1.119528483, Sport: ,Soccer, Time: ,Fri Jul 24 20:45:00 CEST 2015, Time: ,Fri Jul 24 20:45:00 CEST 2015, Event: ,Galway Utd v Bray, Favorite: ,Galway Utd, 318841   size:71.58,Price: ,1.8,The Draw, 58805   size:574.39,Price: ,4.0,Bray, 184327   size:69.06,Price: ,4.9,x
1.119625867, Sport: ,Soccer, Time: ,Fri Jul 24 20:00:00 CEST 2015, Time: ,Fri Jul 24 20:00:00 CEST 2015, Event: ,Dundee v Wigan, Favorite: ,Wigan, 69746   size:26.54,Price: ,1.85,The Draw, 58805   size:21.93,Price: ,3.85,Dundee, 13133   size:56.0,Price: ,4.4,x
1.119652635, Sport: ,Tennis, Time: ,Fri Jul 24 16:15:00 CEST 2015, Time: ,Fri Jul 24 16:15:00 CEST 2015, Event: ,P Cuevas v Darcis, Favorite: ,Pablo Cuevas, 2424953   size:20030.61,Price: ,1.35,Steve Darcis, 2481589   size:143.75,Price: ,3.8,ok
1.119628976, Sport: ,Soccer, Time: ,Fri Jul 24 21:15:00 CEST 2015, Time: ,Fri Jul 24 21:15:00 CEST 2015, Event: ,Fylkir (W) v Stjarnan (W), Favorite: ,Stjarnan (W), 5247616   size:10.96,Price: ,1.12,Fylkir (W), 5281227   size:10.96,Price: ,2.2,The Draw, 58805   size:2.45,Price: ,3.35,x
1.119627005, Sport: ,Soccer, Time: ,Fri Jul 24 20:45:00 CEST 2015, Time: ,Fri Jul 24 20:45:00 CEST 2015, Event: ,Concord Rangers v Cambridge Utd, Favorite: ,Cambridge Utd, 256400   size:280.2,Price: ,2.0,The Draw, 58805   size:5.97,Price: ,3.75,Concord Rangers, 2870971   size:59.78,Price: ,3.85,x
1.119626159, Sport: ,Soccer, Time: ,Fri Jul 24 21:00:00 CEST 2015, Time: ,Fri Jul 24 21:00:00 CEST 2015, Event: ,Coria CF v Sevilla B, Favorite: ,Sevilla B, 6603999   size:2.91,Price: ,2.2,Coria CF, 6450526   size:2.37,Price: ,2.7,The Draw, 58805   size:2.62,Price: ,3.5,x
1.119630406, Sport: ,Boxing, Time: ,Fri Jul 24 19:00:00 CEST 2015, Time: ,Fri Jul 24 19:00:00 CEST 2015, Event: ,Cox v Martinez, Favorite: ,Jamie Cox, 5800731   size:776.62,Price: ,1.04,Blas Miguel Martinez, 10060335   size:3.78,Price: ,11.0,Draw, 31162   size:3.2,Price: ,28.0,ok
1.119629664, Sport: ,Soccer, Time: ,Fri Jul 24 17:00:00 CEST 2015, Time: ,Fri Jul 24 17:00:00 CEST 2015, Event: ,Dinamo Kiev (Res) v Olimpik Donetsk (Res), Favorite: ,Dinamo Kiev (Res), 5436228   size:15.05,Price: ,1.1,Olimpik Donetsk (Res), 8720794   size:2.91,Price: ,2.28,The Draw, 58805   size:5.0,Price: ,2.32,ok
1.119626792, Sport: ,Soccer, Time: ,Fri Jul 24 20:30:00 CEST 2015, Time: ,Fri Jul 24 20:30:00 CEST 2015, Event: ,Lanciano v Latina, Favorite: ,Lanciano, 201325   size:2.55,Price: ,2.64,Latina, 5287538   size:2.55,Price: ,2.86,The Draw, 58805   size:2.55,Price: ,3.4,ok
1.119628695, Sport: ,Soccer, Time: ,Fri Jul 24 18:00:00 CEST 2015, Time: ,Fri Jul 24 18:00:00 CEST 2015, Event: ,Flora Tallinn II v Levadia Tallinn II, Favorite: ,Flora Tallinn II, 5412351   size:2.4,Price: ,2.08,Levadia Tallinn II, 5412337   size:6.8,Price: ,2.56,The Draw, 58805   size:3.68,Price: ,4.3,ok
1.119626382, Sport: ,Soccer, Time: ,Fri Jul 24 20:00:00 CEST 2015, Time: ,Fri Jul 24 20:00:00 CEST 2015, Event: ,Telford v Derby U21, Favorite: ,Telford, 183604   size:8.07,Price: ,1.81,Derby U21, 6692744   size:2.48,Price: ,3.4,The Draw, 58805   size:4.13,Price: ,3.6,x
1.119655488, Sport: ,Soccer, Time: ,Fri Jul 24 20:00:00 CEST 2015, Time: ,Fri Jul 24 20:00:00 CEST 2015, Event: ,FC Vizela v Pacos de Ferreira U19, Favorite: ,The Draw, 58805   size:0.0,Price: ,0.0,x
1.119528117, Sport: ,Soccer, Time: ,Fri Jul 24 18:30:00 CEST 2015, Time: ,Fri Jul 24 18:30:00 CEST 2015, Event: ,Austria Lustenau v FC Wiener Neustadt, Favorite: ,Austria Lustenau, 453564   size:386.04,Price: ,2.28,FC Wiener Neustadt, 3164919   size:29.58,Price: ,3.4,The Draw, 58805   size:18.28,Price: ,3.6,ok
1.119655489, Sport: ,Soccer, Time: ,Fri Jul 24 20:00:00 CEST 2015, Time: ,Fri Jul 24 20:00:00 CEST 2015, Event: ,FC Torrevieja v Hull City U21, Favorite: ,The Draw, 58805   size:0.0,Price: ,0.0,x
1.119527549, Sport: ,Soccer, Time: ,Fri Jul 24 21:30:00 CEST 2015, Time: ,Fri Jul 24 21:30:00 CEST 2015, Event: ,USM Alger v USM El Eulma, Favorite: ,USM Alger, 6505229   size:4.35,Price: ,1.53,The Draw, 58805   size:9.84,Price: ,4.0,USM El Eulma, 9221276   size:38.6,Price: ,8.4,ok
1.119658471, Sport: ,Tennis, Time: ,Fri Jul 24 19:00:00 CEST 2015, Time: ,Fri Jul 24 19:00:00 CEST 2015, Event: ,Coin v Rodriguez, Favorite: ,Julie Coin, 3289144   size:60.39,Price: ,1.57,Victoria Rodriguez, 7082844   size:2.55,Price: ,2.48,x
1.119527263, Sport: ,Soccer, Time: ,Fri Jul 24 19:00:00 CEST 2015, Time: ,Fri Jul 24 19:00:00 CEST 2015, Event: ,TSV Schilksee v Norderstedt, Favorite: ,Norderstedt, 7535726   size:37.27,Price: ,2.08,TSV Schilksee, 9461156   size:6.67,Price: ,3.65,The Draw, 58805   size:7.31,Price: ,3.7,ok
1.119527265, Sport: ,Soccer, Time: ,Fri Jul 24 19:30:00 CEST 2015, Time: ,Fri Jul 24 19:30:00 CEST 2015, Event: ,Vinbergs v Hogaborgs BK, Favorite: ,Vinbergs, 9374081   size:3.76,Price: ,1.38,The Draw, 58805   size:2.29,Price: ,4.0,Hogaborgs BK, 6415354   size:35.94,Price: ,7.0,x
1.119527661, Sport: ,Soccer, Time: ,Fri Jul 24 20:15:00 CEST 2015, Time: ,Fri Jul 24 20:15:00 CEST 2015, Event: ,Zavrc v Olimpija, Favorite: ,Olimpija, 489147   size:15.28,Price: ,2.22,The Draw, 58805   size:13.4,Price: ,3.45,Zavrc, 3346301   size:11.09,Price: ,3.55,x
1.119631173, Sport: ,Darts, Time: ,Fri Jul 24 21:15:00 CEST 2015, Time: ,Fri Jul 24 21:15:00 CEST 2015, Event: ,Taylor v Chisnall, Favorite: ,Phil Taylor, 2271001   size:520.17,Price: ,1.31,Dave Chisnall, 3535216   size:23.78,Price: ,3.95,ok
1.119655484, Sport: ,Soccer, Time: ,Fri Jul 24 19:00:00 CEST 2015, Time: ,Fri Jul 24 19:00:00 CEST 2015, Event: ,RC Lens v White Star Bruxelles, Favorite: ,The Draw, 58805   size:0.0,Price: ,0.0,x
1.119527269, Sport: ,Soccer, Time: ,Fri Jul 24 18:00:00 CEST 2015, Time: ,Fri Jul 24 18:00:00 CEST 2015, Event: ,FC Infonet v Trans Narva, Favorite: ,FC Infonet, 7077882   size:3.28,Price: ,1.52,The Draw, 58805   size:12.02,Price: ,4.7,Trans Narva, 46983   size:3.82,Price: ,6.4,ok
1.119566799, Sport: ,Cricket, Time: ,Fri Jul 24 18:30:00 CEST 2015, Time: ,Fri Jul 24 18:30:00 CEST 2015, Event: ,Leicestershire v Nottinghamshire, Favorite: ,Nottinghamshire, 2780   size:54.34,Price: ,1.42,Leicestershire, 31377   size:5.0,Price: ,3.1,x
1.119655485, Sport: ,Soccer, Time: ,Fri Jul 24 20:00:00 CEST 2015, Time: ,Fri Jul 24 20:00:00 CEST 2015, Event: ,Valenciennes v US Boulogne, Favorite: ,The Draw, 58805   size:0.0,Price: ,0.0,x
1.119529043, Sport: ,Soccer, Time: ,Fri Jul 24 17:30:00 CEST 2015, Time: ,Fri Jul 24 17:30:00 CEST 2015, Event: ,FC Voluntari v Pandurii, Favorite: ,Pandurii, 1556995   size:38.63,Price: ,2.22,The Draw, 58805   size:97.1,Price: ,3.3,FC Voluntari, 8838645   size:5.17,Price: ,3.85,x
1.119527261, Sport: ,Soccer, Time: ,Fri Jul 24 19:00:00 CEST 2015, Time: ,Fri Jul 24 19:00:00 CEST 2015, Event: ,VfB Auerbach v Carl Zeiss Jena, Favorite: ,Carl Zeiss Jena, 907523   size:29.86,Price: ,2.08,The Draw, 58805   size:17.6,Price: ,3.7,VfB Auerbach, 6561504   size:13.3,Price: ,3.75,ok
1.119627359, Sport: ,Soccer, Time: ,Fri Jul 24 20:45:00 CEST 2015, Time: ,Fri Jul 24 20:45:00 CEST 2015, Event: ,Sheffield v Burnley FC U21, Favorite: ,Burnley FC U21, 7760389   size:4.15,Price: ,1.52,The Draw, 58805   size:4.17,Price: ,4.1,Sheffield, 2662206   size:3.82,Price: ,4.8,ok
1.119527381, Sport: ,Soccer, Time: ,Fri Jul 24 20:00:00 CEST 2015, Time: ,Fri Jul 24 20:00:00 CEST 2015, Event: ,Ingolstadt II v Schweinfurt, Favorite: ,Ingolstadt II, 5763642   size:52.12,Price: ,2.02,The Draw, 58805   size:10.68,Price: ,3.65,x
1.119657936, Sport: ,Tennis, Time: ,Fri Jul 24 16:00:00 CEST 2015, Time: ,Fri Jul 24 16:00:00 CEST 2015, Event: ,R Haase v A Ungur, Favorite: ,Robin Haase, 2309796   size:270.11,Price: ,1.27,Adrian Ungur, 4987965   size:11.47,Price: ,4.3,ok
1.119658905, Sport: ,Tennis, Time: ,Fri Jul 24 21:00:00 CEST 2015, Time: ,Fri Jul 24 21:00:00 CEST 2015, Event: ,Hibino v Date-Krumm, Favorite: ,Nao Hibino, 7683152   size:5.53,Price: ,1.68,Kimiko Date-Krumm, 8244520   size:4.78,Price: ,2.24,ok
1.119629777, Sport: ,Soccer, Time: ,Fri Jul 24 17:00:00 CEST 2015, Time: ,Fri Jul 24 17:00:00 CEST 2015, Event: ,Volyn (Res) v Shakhtar (Res), Favorite: ,Shakhtar (Res), 5359468   size:90.46,Price: ,1.1,The Draw, 58805   size:10.96,Price: ,1.29,ok
1.119658904, Sport: ,Tennis, Time: ,Fri Jul 24 22:30:00 CEST 2015, Time: ,Fri Jul 24 22:30:00 CEST 2015, Event: ,Mestach v Hibi, Favorite: ,An-Sophie Mestach, 4818332   size:12.2,Price: ,1.44,Mayo Hibi, 7594221   size:2.19,Price: ,2.92,ok
1.119626300, Sport: ,Soccer, Time: ,Fri Jul 24 20:00:00 CEST 2015, Time: ,Fri Jul 24 20:00:00 CEST 2015, Event: ,Bishops Cleeve FC v Forest Green, Favorite: ,Forest Green, 36033   size:12.17,Price: ,1.07,Bishops Cleeve FC, 9929026   size:5.83,Price: ,11.0,The Draw, 58805   size:35.38,Price: ,17.5,ok
1.119627077, Sport: ,Soccer, Time: ,Fri Jul 24 20:45:00 CEST 2015, Time: ,Fri Jul 24 20:45:00 CEST 2015, Event: ,Tranmere v Blackburn, Favorite: ,Blackburn, 48350   size:37.81,Price: ,1.79,The Draw, 58805   size:69.24,Price: ,3.9,Tranmere, 54004   size:50.28,Price: ,5.0,ok
1.119529518, Sport: ,Soccer, Time: ,Fri Jul 24 18:00:00 CEST 2015, Time: ,Fri Jul 24 18:00:00 CEST 2015, Event: ,Kryliya Sovetov v CSKA Moscow, Favorite: ,CSKA Moscow, 217210   size:1454.27,Price: ,1.57,The Draw, 58805   size:368.02,Price: ,4.2,Kryliya Sovetov, 579339   size:522.84,Price: ,7.6,ok
1.119655490, Sport: ,Soccer, Time: ,Fri Jul 24 20:45:00 CEST 2015, Time: ,Fri Jul 24 20:45:00 CEST 2015, Event: ,Foligno v US Salernitana 1919, Favorite: ,The Draw, 58805   size:0.0,Price: ,0.0,x
1.119529113, Sport: ,Soccer, Time: ,Fri Jul 24 20:00:00 CEST 2015, Time: ,Fri Jul 24 20:00:00 CEST 2015, Event: ,Targu Mures v Concordia Chiajna, Favorite: ,Targu Mures, 3413079   size:46.92,Price: ,1.55,The Draw, 58805   size:23.43,Price: ,4.0,Concordia Chiajna, 5367199   size:16.3,Price: ,8.0,ok
