1.122400646, Sport: ,Rugby Union, Time: ,Fri Jan 01 16:05:00 CET 2016, Time: ,Fri Jan 01 16:05:00 CET 2016, Event: ,Bedford v London Scottish, Favorite: ,London Scottish, 5709698   size:13.57,Price: ,1.01,Bedford Blues, 5080340   size:4.07,Price: ,1.04,Draw, 246289   size:5.0,Price: ,14.5,x
1.122404041, Sport: ,Basketball, Time: ,Fri Jan 01 01:05:00 CET 2016, Time: ,Fri Jan 01 01:05:00 CET 2016, Event: ,Golden State @ Houston, Favorite: ,Houston, 13123   size:11.27,Price: ,1.85,Golden State, 13126   size:61.23,Price: ,2.08,x
1.122409013, Sport: ,Ice Hockey, Time: ,Fri Jan 01 16:00:00 CET 2016, Time: ,Fri Jan 01 16:00:00 CET 2016, Event: ,Vienna Capitals v Graz 99ers, Favorite: ,Vienna Capitals, 563229   size:71.75,Price: ,1.52,Graz 99ers, 748396   size:14.08,Price: ,3.65,Tie, 60104   size:8.48,Price: ,5.4,ok
1.122380943, Sport: ,Soccer, Time: ,Fri Jan 01 15:30:00 CET 2016, Time: ,Fri Jan 01 15:30:00 CET 2016, Event: ,Bala Town v Rhyl, Favorite: ,Bala Town, 4099627   size:8.29,Price: ,1.49,Rhyl, 339726   size:8.04,Price: ,5.5,The Draw, 58805   size:3.2,Price: ,4.2,x
1.122406187, Sport: ,Basketball, Time: ,Thu Dec 31 19:15:00 CET 2015, Time: ,Thu Dec 31 19:15:00 CET 2015, Event: ,Maccabi Tel Aviv v Hapoel Holon, Favorite: ,Maccabi Tel Aviv, 266273   size:501.61,Price: ,1.06,Hapoel Holon, 6796483   size:8.53,Price: ,9.2,ok
1.122406181, Sport: ,Basketball, Time: ,Thu Dec 31 17:20:00 CET 2015, Time: ,Thu Dec 31 17:20:00 CET 2015, Event: ,Ironi Nes Ziona v Hapoel M Jerusalem, Favorite: ,Hapoel M Jerusalem, 7758971   size:20.28,Price: ,1.04,Ironi Nes Ziona, 7758968   size:3.68,Price: ,1.5,ok
1.122406184, Sport: ,Basketball, Time: ,Thu Dec 31 17:15:00 CET 2015, Time: ,Thu Dec 31 17:15:00 CET 2015, Event: ,Maccabi R Lez v Bnei Herzliya, Favorite: ,Maccabi R Lez, 7758969   size:4.07,Price: ,1.52,Bnei Herzliya, 7758963   size:54.99,Price: ,1.57,x
1.122376333, Sport: ,Basketball, Time: ,Fri Jan 01 00:05:00 CET 2016, Time: ,Fri Jan 01 00:05:00 CET 2016, Event: ,Minnesota @ Detroit, Favorite: ,Detroit, 13111   size:1825.78,Price: ,1.32,Minnesota, 13118   size:12.98,Price: ,3.95,ok
1.122417921, Sport: ,Basketball, Time: ,Fri Jan 01 05:00:00 CET 2016, Time: ,Fri Jan 01 05:00:00 CET 2016, Event: ,BYU @ St Marys, Favorite: ,St Marys, 2893217   size:8.53,Price: ,1.46,BYU, 715476   size:4.21,Price: ,2.88,ok
1.122310850, Sport: ,Ice Hockey, Time: ,Fri Jan 01 03:05:00 CET 2016, Time: ,Fri Jan 01 03:05:00 CET 2016, Event: ,Winnipeg @ Arizona, Favorite: ,Winnipeg, 5866888   size:113.69,Price: ,2.42,Arizona, 8867880   size:98.99,Price: ,2.72,Tie, 60104   size:92.51,Price: ,4.1,x
1.122417175, Sport: ,Soccer, Time: ,Fri Jan 01 11:30:00 CET 2016, Time: ,Fri Jan 01 11:30:00 CET 2016, Event: ,H Morasha R HaSharon v Hapoel Azor, Favorite: ,H Morasha R HaSharon, 8994245   size:2.55,Price: ,1.9,Hapoel Azor, 6772812   size:2.71,Price: ,2.3,The Draw, 58805   size:12.71,Price: ,3.25,ok
1.122417452, Sport: ,Soccer, Time: ,Fri Jan 01 11:00:00 CET 2016, Time: ,Fri Jan 01 11:00:00 CET 2016, Event: ,Ironi Beth SHemesh v Hapoel Merhavim, Favorite: ,Hapoel Merhavim, 10397481   size:2.55,Price: ,1.62,Ironi Beth SHemesh, 10675015   size:2.55,Price: ,3.3,The Draw, 58805   size:10.0,Price: ,3.5,x
1.122310738, Sport: ,Ice Hockey, Time: ,Fri Jan 01 00:05:00 CET 2016, Time: ,Fri Jan 01 00:05:00 CET 2016, Event: ,Pittsburgh @ Detroit, Favorite: ,Detroit, 975676   size:5.0,Price: ,2.16,Pittsburgh, 2115995   size:110.64,Price: ,3.05,Tie, 60104   size:469.0,Price: ,3.95,x
1.122310777, Sport: ,Ice Hockey, Time: ,Fri Jan 01 02:05:00 CET 2016, Time: ,Fri Jan 01 02:05:00 CET 2016, Event: ,Chicago @ Colorado, Favorite: ,Chicago, 2109831   size:545.0,Price: ,2.3,Colorado, 2108117   size:516.0,Price: ,2.66,Tie, 60104   size:327.01,Price: ,4.0,x
1.122406218, Sport: ,Basketball, Time: ,Fri Jan 01 06:00:00 CET 2016, Time: ,Fri Jan 01 06:00:00 CET 2016, Event: ,Shinhan Bank S Birds v Woori Bank Hansae, Favorite: ,Woori Bank Hansae, 5154535   size:2.55,Price: ,1.34,Shinhan Bank S Birds, 5154533   size:3.95,Price: ,3.4,ok
1.122375909, Sport: ,Soccer, Time: ,Fri Jan 01 16:00:00 CET 2016, Time: ,Fri Jan 01 16:00:00 CET 2016, Event: ,Ittihad Tanger v Mouloudia Oujda, Favorite: ,Ittihad Tanger, 8717798   size:69.19,Price: ,1.92,Mouloudia Oujda, 10204926   size:2.55,Price: ,3.85,The Draw, 58805   size:5.17,Price: ,3.2,ok
1.122406178, Sport: ,Basketball, Time: ,Thu Dec 31 17:15:00 CET 2015, Time: ,Thu Dec 31 17:15:00 CET 2015, Event: ,Hapoel Eilat v Maccabi Ashdod, Favorite: ,Hapoel Eilat, 7758974   size:138.95,Price: ,1.03,Maccabi Ashdod, 7758972   size:138.95,Price: ,1.03,ok
1.122406214, Sport: ,Basketball, Time: ,Fri Jan 01 08:00:00 CET 2016, Time: ,Fri Jan 01 08:00:00 CET 2016, Event: ,Seoul Thunders v Dongbu Promy, Favorite: ,Dongbu Promy, 5154590   size:476.38,Price: ,1.47,Seoul Thunders, 8000107   size:223.9,Price: ,2.7,x
1.122400670, Sport: ,Rugby Union, Time: ,Fri Jan 01 15:00:00 CET 2016, Time: ,Fri Jan 01 15:00:00 CET 2016, Event: ,Ospreys v Dragons, Favorite: ,Ospreys, 789915   size:5.0,Price: ,1.2,Newport Gwent Dragons, 955488   size:11.0,Price: ,4.5,Draw, 246289   size:2.0,Price: ,21.0,ok
1.122379999, Sport: ,Soccer, Time: ,Fri Jan 01 14:00:00 CET 2016, Time: ,Fri Jan 01 14:00:00 CET 2016, Event: ,Hapoel Jerusalem v Hapoel Ashkelon, Favorite: ,Hapoel Ashkelon, 5221516   size:34.17,Price: ,2.34,Hapoel Jerusalem, 5810348   size:11.51,Price: ,3.4,The Draw, 58805   size:8.15,Price: ,3.35,x
1.122380537, Sport: ,Soccer, Time: ,Fri Jan 01 16:00:00 CET 2016, Time: ,Fri Jan 01 16:00:00 CET 2016, Event: ,Brighton v Wolves, Favorite: ,Brighton, 18567   size:449.8,Price: ,2.3,Wolves, 48044   size:155.53,Price: ,3.6,The Draw, 58805   size:5317.45,Price: ,3.4,x
1.122379517, Sport: ,Soccer, Time: ,Fri Jan 01 14:00:00 CET 2016, Time: ,Fri Jan 01 14:00:00 CET 2016, Event: ,Hapoel Afula v Ironi Ramat HaSharon, Favorite: ,Hapoel Afula, 5546999   size:2.55,Price: ,2.38,Ironi Ramat HaSharon, 6242601   size:10.0,Price: ,2.84,The Draw, 58805   size:2.55,Price: ,3.5,ok
1.122379831, Sport: ,Soccer, Time: ,Fri Jan 01 14:00:00 CET 2016, Time: ,Fri Jan 01 14:00:00 CET 2016, Event: ,Maccabi Herzliya v Maccabi Yavne, Favorite: ,Maccabi Herzliya, 5195923   size:2.55,Price: ,1.58,Maccabi Yavne, 5415484   size:2.71,Price: ,6.0,The Draw, 58805   size:4.07,Price: ,3.6,x
1.122417616, Sport: ,Soccer, Time: ,Fri Jan 01 11:00:00 CET 2016, Time: ,Fri Jan 01 11:00:00 CET 2016, Event: ,Beitar Ramat Gan v Hapoel Pardesya-Noam, Favorite: ,Beitar Ramat Gan, 10376509   size:2.55,Price: ,2.1,Hapoel Pardesya-Noam, 10613360   size:2.55,Price: ,2.1,The Draw, 58805   size:10.0,Price: ,3.35,ok
1.122377336, Sport: ,Soccer, Time: ,Fri Jan 01 15:30:00 CET 2016, Time: ,Fri Jan 01 15:30:00 CET 2016, Event: ,Aberystwyth v Haverfordwest, Favorite: ,Aberystwyth, 339725   size:12.35,Price: ,1.47,Haverfordwest, 866240   size:2.71,Price: ,7.6,The Draw, 58805   size:2.55,Price: ,4.5,x
1.122404072, Sport: ,Basketball, Time: ,Fri Jan 01 03:05:00 CET 2016, Time: ,Fri Jan 01 03:05:00 CET 2016, Event: ,Portland @ Utah, Favorite: ,Utah, 13119   size:77.24,Price: ,1.63,Portland, 13129   size:1576.21,Price: ,2.48,ok
1.122430932, Sport: ,Tennis, Time: ,Fri Jan 01 14:00:00 CET 2016, Time: ,Fri Jan 01 14:00:00 CET 2016, Event: ,Rafael Nadal v David Ferrer, Favorite: ,Rafael Nadal, 2251410   size:2.55,Price: ,1.38,David Ferrer, 2257314   size:67.86,Price: ,2.92,ok
1.122430919, Sport: ,Volleyball, Time: ,Fri Jan 01 06:00:00 CET 2016, Time: ,Fri Jan 01 06:00:00 CET 2016, Event: ,Ansan Rush&cash v Deajeon Bluefangs, Favorite: ,Ansan Rush&cash, 10389008   size:2.55,Price: ,1.1,Deajeon Bluefangs, 10389009   size:73.73,Price: ,5.6,ok
1.122193952, Sport: ,American Football, Time: ,Fri Jan 01 02:00:00 CET 2016, Time: ,Fri Jan 01 02:00:00 CET 2016, Event: ,Michigan State v Alabama, Favorite: ,Alabama, 1010531   size:2.02,Price: ,1.25,Michigan State, 662019   size:616.07,Price: ,4.7,ok
1.122379340, Sport: ,Soccer, Time: ,Fri Jan 01 14:00:00 CET 2016, Time: ,Fri Jan 01 14:00:00 CET 2016, Event: ,FC Ashdod v Ironi Kiryat Gat, Favorite: ,FC Ashdod, 6145706   size:3.59,Price: ,1.54,Ironi Kiryat Gat, 6955790   size:2.71,Price: ,6.0,The Draw, 58805   size:2.55,Price: ,4.3,ok
1.122417340, Sport: ,Soccer, Time: ,Fri Jan 01 12:30:00 CET 2016, Time: ,Fri Jan 01 12:30:00 CET 2016, Event: ,Pardes Hanna Karkur LB v Hapoel Um El-Phahem, Favorite: ,Hapoel Um El-Phahem, 10674988   size:2.71,Price: ,1.68,Pardes Hanna Karkur LB, 10636781   size:6.78,Price: ,3.45,The Draw, 58805   size:6.78,Price: ,3.4,ok
1.122310782, Sport: ,Ice Hockey, Time: ,Fri Jan 01 02:35:00 CET 2016, Time: ,Fri Jan 01 02:35:00 CET 2016, Event: ,Nashville @ Dallas, Favorite: ,Dallas, 2108116   size:3.23,Price: ,2.22,Nashville, 2109832   size:101.0,Price: ,3.05,Tie, 60104   size:543.0,Price: ,4.0,ok
1.122310747, Sport: ,Ice Hockey, Time: ,Fri Jan 01 00:05:00 CET 2016, Time: ,Fri Jan 01 00:05:00 CET 2016, Event: ,Washington @ Carolina, Favorite: ,Washington, 2109756   size:5.07,Price: ,2.22,Carolina, 2108027   size:104.3,Price: ,3.05,Tie, 60104   size:6.59,Price: ,4.1,x
1.122380974, Sport: ,Soccer, Time: ,Fri Jan 01 16:00:00 CET 2016, Time: ,Fri Jan 01 16:00:00 CET 2016, Event: ,Linfield v Crusaders, Favorite: ,Crusaders, 539982   size:4.35,Price: ,2.48,Linfield, 44330   size:6.48,Price: ,2.7,The Draw, 58805   size:2.71,Price: ,3.7,x
1.122380972, Sport: ,Soccer, Time: ,Fri Jan 01 16:00:00 CET 2016, Time: ,Fri Jan 01 16:00:00 CET 2016, Event: ,Dungannon Swifts v Glentoran, Favorite: ,Glentoran, 46944   size:2.97,Price: ,1.84,Dungannon Swifts, 623959   size:3.5,Price: ,3.45,The Draw, 58805   size:2.7,Price: ,3.55,x
1.122400100, Sport: ,Rugby Union, Time: ,Fri Jan 01 16:00:00 CET 2016, Time: ,Fri Jan 01 16:00:00 CET 2016, Event: ,Northampton v Exeter, Favorite: ,Northampton Saints, 4471815   size:705.43,Price: ,1.46,Exeter Chiefs, 4726861   size:2.6,Price: ,2.7,Draw, 246289   size:27.14,Price: ,21.0,ok
1.122409638, Sport: ,Soccer, Time: ,Thu Dec 31 19:00:00 CET 2015, Time: ,Thu Dec 31 19:00:00 CET 2015, Event: ,Maccabi Holon FC (W) v Maccabi Kiryat Gat (W), Favorite: ,Maccabi Kiryat Gat (W), 8089199   size:11.33,Price: ,1.47,Maccabi Holon FC (W), 6921676   size:13.87,Price: ,5.5,The Draw, 58805   size:2.55,Price: ,4.9,ok
1.122376317, Sport: ,Basketball, Time: ,Fri Jan 01 00:05:00 CET 2016, Time: ,Fri Jan 01 00:05:00 CET 2016, Event: ,Milwaukee @ Indiana, Favorite: ,Indiana, 13116   size:522.66,Price: ,1.42,Milwaukee, 13115   size:44.32,Price: ,3.3,x
1.122405273, Sport: ,Basketball, Time: ,Fri Jan 01 12:35:00 CET 2016, Time: ,Fri Jan 01 12:35:00 CET 2016, Event: ,Zhejiang Guangsha v Guangdong, Favorite: ,Zhejiang Guangsha, 8926901   size:2.71,Price: ,1.03,Guangdong, 6260619   size:2.71,Price: ,1.03,x
1.122404062, Sport: ,Basketball, Time: ,Fri Jan 01 02:05:00 CET 2016, Time: ,Fri Jan 01 02:05:00 CET 2016, Event: ,Phoenix @ Oklahoma City, Favorite: ,Oklahoma City, 3363394   size:9010.28,Price: ,1.06,Phoenix, 13128   size:25.78,Price: ,15.5,ok
1.122405272, Sport: ,Basketball, Time: ,Fri Jan 01 13:00:00 CET 2016, Time: ,Fri Jan 01 13:00:00 CET 2016, Event: ,Xinjiang v Foshan, Favorite: ,Xinjiang, 8926908   size:2.71,Price: ,1.03,Foshan, 8926911   size:5.98,Price: ,1.12,ok
1.122405271, Sport: ,Basketball, Time: ,Fri Jan 01 12:35:00 CET 2016, Time: ,Fri Jan 01 12:35:00 CET 2016, Event: ,Sichuan v Jiangsu Dragons, Favorite: ,Sichuan, 8926907   size:2.71,Price: ,1.03,Jiangsu Dragons, 8926904   size:2.71,Price: ,1.03,ok
1.122417507, Sport: ,Soccer, Time: ,Fri Jan 01 13:30:00 CET 2016, Time: ,Fri Jan 01 13:30:00 CET 2016, Event: ,Lod Rakevet Tvaz O U19 v Beitar TA Ramla U19, Favorite: ,Beitar TA Ramla U19, 10640215   size:2.55,Price: ,1.22,Lod Rakevet Tvaz O U19, 10587679   size:5.42,Price: ,3.8,The Draw, 58805   size:16.28,Price: ,3.9,ok
1.122405270, Sport: ,Basketball, Time: ,Fri Jan 01 12:35:00 CET 2016, Time: ,Fri Jan 01 12:35:00 CET 2016, Event: ,Shenzhen New Century Le v Beijing, Favorite: ,Dongguan, 10466369   size:2.71,Price: ,1.03,Beijing, 6254117   size:2.71,Price: ,1.03,ok
1.122431815, Sport: ,Tennis, Time: ,Fri Jan 01 16:00:00 CET 2016, Time: ,Fri Jan 01 16:00:00 CET 2016, Event: ,Stan Wawrinka v Milos Raonic, Favorite: ,Stan Wawrinka, 8597476   size:2.71,Price: ,1.25,Milos Raonic, 4105819   size:2.71,Price: ,1.25,x
1.122414359, Sport: ,Soccer, Time: ,Thu Dec 31 19:00:00 CET 2015, Time: ,Thu Dec 31 19:00:00 CET 2015, Event: ,FC Ramat Hasharon (W) v H Ironi Petah Tikva (W), Favorite: ,H Ironi Petah Tikva (W), 6921686   size:2.0,Price: ,1.94,FC Ramat Hasharon (W), 6934002   size:94.17,Price: ,3.0,The Draw, 58805   size:44.43,Price: ,5.4,x
1.122193961, Sport: ,American Football, Time: ,Thu Dec 31 22:00:00 CET 2015, Time: ,Thu Dec 31 22:00:00 CET 2015, Event: ,Oklahoma v Clemson, Favorite: ,Oklahoma, 484724   size:7.03,Price: ,1.57,Clemson, 673441   size:94.25,Price: ,2.58,x
1.122417230, Sport: ,Soccer, Time: ,Fri Jan 01 12:30:00 CET 2016, Time: ,Fri Jan 01 12:30:00 CET 2016, Event: ,Hapoel Eran Hadera v Maccabi Daliyat, Favorite: ,Hapoel Eran Hadera, 9049374   size:7.36,Price: ,1.05,Maccabi Daliyat, 9154061   size:11.04,Price: ,1.05,The Draw, 58805   size:54.28,Price: ,2.48,ok
1.122417397, Sport: ,Soccer, Time: ,Fri Jan 01 10:30:00 CET 2016, Time: ,Fri Jan 01 10:30:00 CET 2016, Event: ,Hapoel Ramat Israel v H Kfar Kasem Shuaa, Favorite: ,Hapoel Ramat Israel, 10396709   size:13.8,Price: ,1.04,H Kfar Kasem Shuaa, 10648695   size:13.8,Price: ,1.04,The Draw, 58805   size:10.0,Price: ,3.0,ok
1.122204303, Sport: ,American Football, Time: ,Thu Dec 31 18:00:00 CET 2015, Time: ,Thu Dec 31 18:00:00 CET 2015, Event: ,Houston v Florida State, Favorite: ,Florida State, 484734   size:3368.37,Price: ,1.36,Houston, 87483   size:54.22,Price: ,3.55,x
1.122405269, Sport: ,Basketball, Time: ,Fri Jan 01 12:35:00 CET 2016, Time: ,Fri Jan 01 12:35:00 CET 2016, Event: ,Shanxi v Jiangsu Tongxi, Favorite: ,Shanxi, 8926913   size:2.71,Price: ,1.03,JiangSu Tongxi, 8926916   size:2.71,Price: ,1.03,ok
1.122380167, Sport: ,Soccer, Time: ,Fri Jan 01 16:00:00 CET 2016, Time: ,Fri Jan 01 16:00:00 CET 2016, Event: ,Portadown v Ballymena, Favorite: ,Portadown, 180586   size:8.43,Price: ,1.82,Ballymena, 539985   size:2.55,Price: ,4.4,The Draw, 58805   size:3.84,Price: ,3.6,x
1.122362197, Sport: ,Basketball, Time: ,Thu Dec 31 20:30:00 CET 2015, Time: ,Thu Dec 31 20:30:00 CET 2015, Event: ,Providence @ Butler, Favorite: ,Butler, 355909   size:469.0,Price: ,1.32,Providence, 701620   size:10.97,Price: ,3.7,x
1.122405265, Sport: ,Basketball, Time: ,Fri Jan 01 12:35:00 CET 2016, Time: ,Fri Jan 01 12:35:00 CET 2016, Event: ,Qingdao v Shandong, Favorite: ,Qingdao, 8926915   size:2.71,Price: ,1.03,Shandong, 8926903   size:2.71,Price: ,1.03,x
1.122376623, Sport: ,Soccer, Time: ,Fri Jan 01 16:00:00 CET 2016, Time: ,Fri Jan 01 16:00:00 CET 2016, Event: ,Olympic Safi v Maghreb Fes, Favorite: ,Olympic Safi, 6666958   size:2.55,Price: ,1.99,Maghreb Fes, 6713597   size:3.27,Price: ,3.7,The Draw, 58805   size:3.51,Price: ,2.86,x
1.122399725, Sport: ,Ice Hockey, Time: ,Thu Dec 31 19:00:00 CET 2015, Time: ,Thu Dec 31 19:00:00 CET 2015, Event: ,Canada v Sweden, Favorite: ,Canada, 140140   size:112.66,Price: ,2.1,Sweden, 140139   size:20.72,Price: ,2.62,Tie, 60104   size:3.86,Price: ,5.8,x
1.122405267, Sport: ,Basketball, Time: ,Fri Jan 01 12:35:00 CET 2016, Time: ,Fri Jan 01 12:35:00 CET 2016, Event: ,Shanghai v Tianjin, Favorite: ,Shanghai, 8926900   size:2.71,Price: ,1.03,Tianjin, 8926906   size:2.71,Price: ,1.03,ok
1.122377513, Sport: ,Soccer, Time: ,Fri Jan 01 15:30:00 CET 2016, Time: ,Fri Jan 01 15:30:00 CET 2016, Event: ,The New Saints v Newtown, Favorite: ,The New Saints, 3667304   size:2.55,Price: ,1.3,Newtown, 3667299   size:2.71,Price: ,10.0,The Draw, 58805   size:4.72,Price: ,5.1,ok
1.122404052, Sport: ,Basketball, Time: ,Fri Jan 01 02:05:00 CET 2016, Time: ,Fri Jan 01 02:05:00 CET 2016, Event: ,LA Clippers @ New Orleans, Favorite: ,New Orleans, 6860646   size:3.28,Price: ,1.77,LA Clippers, 237489   size:180.54,Price: ,2.24,x
1.122379694, Sport: ,Soccer, Time: ,Fri Jan 01 14:00:00 CET 2016, Time: ,Fri Jan 01 14:00:00 CET 2016, Event: ,Hapoel Nazareth Illit v Hapoel Petach Tikva, Favorite: ,Hapoel Petach Tikva, 6094761   size:11.43,Price: ,1.61,Hapoel Nazareth Illit, 5178712   size:11.59,Price: ,5.5,The Draw, 58805   size:2.55,Price: ,3.9,x
1.122417893, Sport: ,Darts, Time: ,Fri Jan 01 14:00:00 CET 2016, Time: ,Fri Jan 01 14:00:00 CET 2016, Event: ,Alan Norris v Jelle Klaasen, Favorite: ,Jelle Klaasen, 2414411   size:952.24,Price: ,1.39,Alan Norris, 3053122   size:70.79,Price: ,3.45,ok
1.122377240, Sport: ,Soccer, Time: ,Fri Jan 01 15:30:00 CET 2016, Time: ,Fri Jan 01 15:30:00 CET 2016, Event: ,Airbus UK v Connahs Quay, Favorite: ,Airbus UK, 3667303   size:9.33,Price: ,2.12,Connahs Quay, 339727   size:2.55,Price: ,3.25,The Draw, 58805   size:6.48,Price: ,3.8,ok
1.122310729, Sport: ,Ice Hockey, Time: ,Fri Jan 01 00:05:00 CET 2016, Time: ,Fri Jan 01 00:05:00 CET 2016, Event: ,NY Islanders @ Buffalo, Favorite: ,NY Islanders, 60105   size:5.0,Price: ,2.14,Buffalo, 4427593   size:101.07,Price: ,3.1,Tie, 60104   size:476.99,Price: ,3.95,ok
1.122405264, Sport: ,Basketball, Time: ,Fri Jan 01 12:35:00 CET 2016, Time: ,Fri Jan 01 12:35:00 CET 2016, Event: ,Liaoning v Zhejiang Chouzhou, Favorite: ,Liaoning, 8926912   size:2.71,Price: ,1.03,Zhejiang Chouzhou, 8926899   size:2.71,Price: ,1.03,ok
1.122430856, Sport: ,Volleyball, Time: ,Fri Jan 01 08:00:00 CET 2016, Time: ,Fri Jan 01 08:00:00 CET 2016, Event: ,Korea Expressway v KGC Pro VC, Favorite: ,Korea Expressway, 10451170   size:2.55,Price: ,1.23,KGC Pro VC, 10391695   size:5.98,Price: ,3.85,ok
1.122399719, Sport: ,Ice Hockey, Time: ,Thu Dec 31 17:00:00 CET 2015, Time: ,Thu Dec 31 17:00:00 CET 2015, Event: ,Finland v Czech Republic, Favorite: ,Finland, 140141   size:50.0,Price: ,1.61,Czech Republic, 140138   size:22.0,Price: ,3.5,Tie, 60104   size:14.68,Price: ,3.6,ok
