1.119554638, Sport: ,Tennis, Time: ,Fri Jul 17 17:30:00 CEST 2015, Time: ,Fri Jul 17 17:30:00 CEST 2015, Event: ,Caruso v Donati, Favorite: ,Matteo Donati, 8285864   size:3.52,Price: ,1.46,Salvatore Caruso, 8257868   size:2.61,Price: ,2.76,x
1.119540579, Sport: ,Tennis, Time: ,Fri Jul 17 17:00:00 CEST 2015, Time: ,Fri Jul 17 17:00:00 CEST 2015, Event: ,Hercog v Krunic, Favorite: ,Polona Hercog, 2548781   size:255.98,Price: ,1.87,Aleksandra Krunic, 5300820   size:340.95,Price: ,2.1,ok
1.119523774, Sport: ,Soccer, Time: ,Fri Jul 17 18:30:00 CEST 2015, Time: ,Fri Jul 17 18:30:00 CEST 2015, Event: ,Braunschweig v Watford, Favorite: ,Braunschweig, 199184   size:2.44,Price: ,2.58,Watford, 56301   size:8.02,Price: ,2.88,The Draw, 58805   size:6.94,Price: ,3.45,x
1.119524064, Sport: ,Volleyball, Time: ,Fri Jul 17 19:35:00 CEST 2015, Time: ,Fri Jul 17 19:35:00 CEST 2015, Event: ,Brazil v Colombia, Favorite: ,Brazil, 1175886   size:67.78,Price: ,1.03,Colombia, 9940612   size:12.32,Price: ,2.0,ok
1.119435868, Sport: ,Soccer, Time: ,Fri Jul 17 19:30:00 CEST 2015, Time: ,Fri Jul 17 19:30:00 CEST 2015, Event: ,SC Sollenau v Mattersburg, Favorite: ,Mattersburg, 345649   size:2.25,Price: ,1.28,The Draw, 58805   size:4.09,Price: ,5.5,SC Sollenau, 3258151   size:3.84,Price: ,6.6,ok
1.119467214, Sport: ,Cricket, Time: ,Fri Jul 17 15:15:00 CEST 2015, Time: ,Fri Jul 17 15:15:00 CEST 2015, Event: ,Ireland v Hong Kong, Favorite: ,Ireland, 152530   size:315.47,Price: ,1.14,Hong Kong, 247649   size:11.47,Price: ,7.6,x
1.119554944, Sport: ,Tennis, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,Lao v Date-Kurmm, Favorite: ,Kimiko Date Krumm, 3374105   size:3.95,Price: ,1.88,Danielle Lao, 8826936   size:4.48,Price: ,2.0,ok
1.119524057, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,Cambuur v Volendam, Favorite: ,Cambuur, 503399   size:29.86,Price: ,1.67,The Draw, 58805   size:104.42,Price: ,4.3,Volendam, 419133   size:15.4,Price: ,5.5,ok
1.119429523, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,SV Lafnitz v SCR Altach, Favorite: ,SCR Altach, 872710   size:2.61,Price: ,1.37,The Draw, 58805   size:3.79,Price: ,5.2,SV Lafnitz, 9150751   size:2.85,Price: ,7.4,ok
1.119520804, Sport: ,Tennis, Time: ,Fri Jul 17 15:30:00 CEST 2015, Time: ,Fri Jul 17 15:30:00 CEST 2015, Event: ,Bogdan/Cadantu v Olaru/Tatishvili, Favorite: ,Olaru/Tatishvili, 8892212   size:16.06,Price: ,1.49,Bogdan/Cadantu, 7076205   size:2.61,Price: ,2.62,ok
1.119437956, Sport: ,Soccer, Time: ,Fri Jul 17 18:00:00 CEST 2015, Time: ,Fri Jul 17 18:00:00 CEST 2015, Event: ,FC Nordsjaelland v SonderjyskE, Favorite: ,FC Nordsjaelland, 466299   size:504.21,Price: ,2.2,The Draw, 58805   size:426.2,Price: ,3.5,SonderjyskE, 879269   size:42.88,Price: ,3.75,x
1.119524638, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,PSV v Monaco, Favorite: ,Monaco, 361706   size:18.84,Price: ,2.46,PSV, 48451   size:63.8,Price: ,3.0,The Draw, 58805   size:7.41,Price: ,3.7,ok
1.119554942, Sport: ,Tennis, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,Hibino v Hesse, Favorite: ,Nao Hibino, 7683152   size:4.2,Price: ,1.51,Amandine Hesse, 7289620   size:7.59,Price: ,2.58,ok
1.119530859, Sport: ,Basketball, Time: ,Fri Jul 17 18:45:00 CEST 2015, Time: ,Fri Jul 17 18:45:00 CEST 2015, Event: ,Turkey U20 v Latvia U20, Favorite: ,Turkey U20, 7407488   size:256.77,Price: ,1.5,Latvia U20, 7407476   size:2.61,Price: ,2.7,ok
1.119530854, Sport: ,Basketball, Time: ,Fri Jul 17 18:15:00 CEST 2015, Time: ,Fri Jul 17 18:15:00 CEST 2015, Event: ,Italy U20 v Ukraine U20, Favorite: ,Italy U20, 7407480   size:4.56,Price: ,1.39,Ukraine U20, 7407490   size:2.01,Price: ,3.15,ok
1.119554808, Sport: ,Tennis, Time: ,Fri Jul 17 17:30:00 CEST 2015, Time: ,Fri Jul 17 17:30:00 CEST 2015, Event: ,Cecchinato v Volandri, Favorite: ,Marco Cecchinato, 6374165   size:2.61,Price: ,1.36,Filippo Volandri, 2256483   size:4.14,Price: ,3.3,ok
1.119437605, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,Racing Club Villalbes v Deportivo, Favorite: ,Deportivo, 51266   size:4.53,Price: ,1.14,The Draw, 58805   size:4.62,Price: ,8.0,Racing Club Villalbes, 9449075   size:35.83,Price: ,20.0,ok
1.119435545, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,Unterhaching v Ingolstadt II, Favorite: ,Unterhaching, 64371   size:49.11,Price: ,2.36,Ingolstadt II, 5763642   size:5.13,Price: ,3.2,The Draw, 58805   size:8.3,Price: ,3.5,x
1.119480662, Sport: ,Soccer, Time: ,Fri Jul 17 17:30:00 CEST 2015, Time: ,Fri Jul 17 17:30:00 CEST 2015, Event: ,Slavia Sofia v Lokomotiv Plovdiv, Favorite: ,Slavia Sofia, 1255221   size:1146.56,Price: ,2.28,Lokomotiv Plovdiv, 878125   size:277.14,Price: ,3.35,The Draw, 58805   size:3.56,Price: ,3.45,ok
1.119525910, Sport: ,Volleyball, Time: ,Fri Jul 17 17:00:00 CEST 2015, Time: ,Fri Jul 17 17:00:00 CEST 2015, Event: ,Romania v Belarus, Favorite: ,Belarus, 2550291   size:6.44,Price: ,1.66,Romania, 1206923   size:2.61,Price: ,2.28,x
1.119435313, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,Huginn v Aegir, Favorite: ,Huginn, 6584708   size:5.03,Price: ,1.45,The Draw, 58805   size:3.05,Price: ,5.0,Aegir, 7248213   size:9.79,Price: ,7.2,ok
1.119435431, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,1860 Munich II v Burghausen, Favorite: ,1860 Munich II, 5482967   size:2.4,Price: ,2.64,Burghausen, 196544   size:31.15,Price: ,2.84,The Draw, 58805   size:8.19,Price: ,3.5,x
1.119435317, Sport: ,Soccer, Time: ,Fri Jul 17 18:00:00 CEST 2015, Time: ,Fri Jul 17 18:00:00 CEST 2015, Event: ,Trans Narva v Tammeka Tartu, Favorite: ,Trans Narva, 46983   size:10.8,Price: ,1.46,The Draw, 58805   size:33.84,Price: ,5.0,Tammeka Tartu, 5407303   size:6.59,Price: ,7.2,ok
1.119525232, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,Ajax v Wolfsburg, Favorite: ,Wolfsburg, 44521   size:131.72,Price: ,2.32,Ajax, 2685   size:9.77,Price: ,3.05,The Draw, 58805   size:8.64,Price: ,3.9,x
1.119525905, Sport: ,Volleyball, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,Greece v Turkey, Favorite: ,Greece, 1172886   size:4.28,Price: ,1.2,Turkey, 1183420   size:38.76,Price: ,4.8,ok
1.119554485, Sport: ,Tennis, Time: ,Fri Jul 17 16:30:00 CEST 2015, Time: ,Fri Jul 17 16:30:00 CEST 2015, Event: ,Carreno Busta v Satral, Favorite: ,Pablo Carreno Busta, 5479878   size:7.75,Price: ,1.16,Jan Satral, 8490613   size:5.56,Price: ,5.6,ok
1.119438152, Sport: ,Soccer, Time: ,Fri Jul 17 18:30:00 CEST 2015, Time: ,Fri Jul 17 18:30:00 CEST 2015, Event: ,Fortuna Dusseldorf v Ipswich, Favorite: ,Fortuna Dusseldorf, 879210   size:33.82,Price: ,1.92,The Draw, 58805   size:32.89,Price: ,3.85,Ipswich, 48324   size:36.33,Price: ,4.2,ok
1.119550427, Sport: ,Tennis, Time: ,Fri Jul 17 18:30:00 CEST 2015, Time: ,Fri Jul 17 18:30:00 CEST 2015, Event: ,Schmiedlova v Kovinic, Favorite: ,Anna Karolina Schmiedlo, 9379842   size:202.6,Price: ,1.7,Danka Kovinic, 7414059   size:5.13,Price: ,2.36,ok
1.119524492, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,Karlsruhe v Malaga, Favorite: ,Karlsruhe, 113191   size:38.64,Price: ,2.48,Malaga, 13360   size:5.96,Price: ,3.05,The Draw, 58805   size:32.39,Price: ,3.6,ok
1.119436536, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,First Vienna v FC Wiener Neustadt, Favorite: ,FC Wiener Neustadt, 3164919   size:2.08,Price: ,2.46,First Vienna, 4032977   size:2.61,Price: ,2.74,The Draw, 58805   size:13.04,Price: ,3.4,ok
1.119524925, Sport: ,Soccer, Time: ,Fri Jul 17 19:30:00 CEST 2015, Time: ,Fri Jul 17 19:30:00 CEST 2015, Event: ,Vitesse v Rizespor, Favorite: ,Vitesse, 11186   size:2.61,Price: ,1.66,The Draw, 58805   size:2.78,Price: ,3.8,Rizespor, 113643   size:8.53,Price: ,4.4,ok
1.119553499, Sport: ,Tennis, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,Du Brown v Karlovic, Favorite: ,Ivo Karlovic, 2263570   size:151.9,Price: ,1.56,Dustin Brown, 4486603   size:21.78,Price: ,2.76,ok
1.119523986, Sport: ,Soccer, Time: ,Fri Jul 17 19:30:00 CEST 2015, Time: ,Fri Jul 17 19:30:00 CEST 2015, Event: ,Aston Villa v Braga, Favorite: ,Braga, 48799   size:25.22,Price: ,2.38,Aston Villa, 63908   size:76.0,Price: ,3.1,The Draw, 58805   size:22.35,Price: ,3.55,x
1.119524348, Sport: ,Soccer, Time: ,Fri Jul 17 19:30:00 CEST 2015, Time: ,Fri Jul 17 19:30:00 CEST 2015, Event: ,Greuther Furth v Celta Vigo, Favorite: ,Greuther Furth, 64375   size:3.0,Price: ,2.4,Celta Vigo, 66483   size:3.86,Price: ,2.76,The Draw, 58805   size:29.87,Price: ,3.3,x
1.119436322, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,SC Weiz v Rapid Vienna, Favorite: ,Rapid Vienna, 46932   size:9.23,Price: ,1.17,The Draw, 58805   size:4.82,Price: ,7.6,SC Weiz, 3258166   size:3.92,Price: ,11.0,ok
1.119428386, Sport: ,Soccer, Time: ,Fri Jul 17 18:30:00 CEST 2015, Time: ,Fri Jul 17 18:30:00 CEST 2015, Event: ,Bayreuth v Schalding-Heining, Favorite: ,Bayreuth, 1212737   size:22.75,Price: ,1.9,The Draw, 58805   size:29.86,Price: ,3.6,Schalding-Heining, 7408558   size:22.5,Price: ,4.3,x
1.119428274, Sport: ,Soccer, Time: ,Fri Jul 17 18:30:00 CEST 2015, Time: ,Fri Jul 17 18:30:00 CEST 2015, Event: ,Amberg v Memmingen, Favorite: ,Memmingen, 5862311   size:13.75,Price: ,2.74,Amberg, 9550072   size:92.15,Price: ,2.84,The Draw, 58805   size:106.21,Price: ,3.35,x
1.119526787, Sport: ,Tennis, Time: ,Fri Jul 17 20:45:00 CEST 2015, Time: ,Fri Jul 17 20:45:00 CEST 2015, Event: ,Hernych v J Sock, Favorite: ,Jack Sock, 4596957   size:184.26,Price: ,1.4,Jan Hernych, 2249394   size:13.67,Price: ,3.4,x
1.119522183, Sport: ,Soccer, Time: ,Fri Jul 17 17:30:00 CEST 2015, Time: ,Fri Jul 17 17:30:00 CEST 2015, Event: ,FK Gomelzheldort Gomel v Belshina Bobruisk, Favorite: ,Belshina Bobruisk, 46961   size:24.5,Price: ,1.4,The Draw, 58805   size:10.49,Price: ,5.2,FK Gomelzheldort Gomel, 8618586   size:50.25,Price: ,6.2,ok
1.119435375, Sport: ,Soccer, Time: ,Fri Jul 17 17:30:00 CEST 2015, Time: ,Fri Jul 17 17:30:00 CEST 2015, Event: ,JIPPO v FC Futura, Favorite: ,FC Futura, 435999   size:51.97,Price: ,2.22,JIPPO, 2004535   size:42.56,Price: ,3.15,The Draw, 58805   size:11.46,Price: ,3.9,x
1.119437677, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,SV Steinbach 1920 v Kickers Offenbach, Favorite: ,Kickers Offenbach, 247869   size:5.13,Price: ,1.44,The Draw, 58805   size:23.89,Price: ,5.5,SV Steinbach 1920, 9928334   size:21.94,Price: ,5.9,ok
1.119437437, Sport: ,Soccer, Time: ,Fri Jul 17 18:00:00 CEST 2015, Time: ,Fri Jul 17 18:00:00 CEST 2015, Event: ,Metalurg Z v Zorya, Favorite: ,Zorya, 2017903   size:33.51,Price: ,1.64,The Draw, 58805   size:38.78,Price: ,4.1,Metalurg Z, 489141   size:24.82,Price: ,6.4,ok
1.119523704, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,SV Innsbruck v SV Ried, Favorite: ,SV Ried, 872714   size:2.61,Price: ,1.15,The Draw, 58805   size:36.89,Price: ,6.6,SV Innsbruck, 9503191   size:47.23,Price: ,12.0,ok
1.119522295, Sport: ,Soccer, Time: ,Fri Jul 17 18:00:00 CEST 2015, Time: ,Fri Jul 17 18:00:00 CEST 2015, Event: ,FC Infonet II v Flora Tallinn II, Favorite: ,FC Infonet II, 8866982   size:2.02,Price: ,1.76,The Draw, 58805   size:2.83,Price: ,4.3,Flora Tallinn II, 5412351   size:3.88,Price: ,4.8,x
1.119526659, Sport: ,Soccer, Time: ,Fri Jul 17 18:30:00 CEST 2015, Time: ,Fri Jul 17 18:30:00 CEST 2015, Event: ,Siroki Brijeg v NK Neretvanac Opuzen, Favorite: ,Siroki Brijeg, 198684   size:3.1,Price: ,1.33,The Draw, 58805   size:3.43,Price: ,4.6,NK Neretvanac Opuzen, 8643811   size:2.69,Price: ,9.8,ok
1.119521883, Sport: ,Tennis, Time: ,Fri Jul 17 19:45:00 CEST 2015, Time: ,Fri Jul 17 19:45:00 CEST 2015, Event: ,Hamou v Giannessi, Favorite: ,Alessandro Giannessi, 5829494   size:7.08,Price: ,1.42,Maxime Hamou, 8859456   size:7.52,Price: ,2.98,ok
1.119520667, Sport: ,Tennis, Time: ,Fri Jul 17 15:30:00 CEST 2015, Time: ,Fri Jul 17 15:30:00 CEST 2015, Event: ,Buyukakcay/Golubic v Mitu/Tig, Favorite: ,Mitu/Tig, 9946225   size:2.61,Price: ,1.8,Buyukakcay/Golubic, 9946228   size:2.61,Price: ,1.95,ok
1.119435938, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,SV Wallern v SK Vorwarts Steyr, Favorite: ,SK Vorwarts Steyr, 4119073   size:3.85,Price: ,2.26,SV Wallern, 6491575   size:4.27,Price: ,3.1,The Draw, 58805   size:3.58,Price: ,3.3,x
1.119554898, Sport: ,Tennis, Time: ,Fri Jul 17 17:00:00 CEST 2015, Time: ,Fri Jul 17 17:00:00 CEST 2015, Event: ,Marray/Qureshi v Krajicek/Ram, Favorite: ,Marray/Qureshi, 9940570   size:129.94,Price: ,1.96,Krajicek/Ram, 9379328   size:31.75,Price: ,2.04,ok
1.119468629, Sport: ,Baseball, Time: ,Sat Jul 18 01:10:00 CEST 2015, Time: ,Sat Jul 18 01:10:00 CEST 2015, Event: ,CLE @ CIN, Favorite: ,Cincinnati (M Leake), 4640134   size:111.19,Price: ,1.95,Cleveland (T Bauer), 7184184   size:102.7,Price: ,2.0,ok
1.119542071, Sport: ,Soccer, Time: ,Sat Jul 18 04:00:00 CEST 2015, Time: ,Sat Jul 18 04:00:00 CEST 2015, Event: ,Tauro FC v Atletico Nacional, Favorite: ,Atletico Nacional, 478920   size:141.88,Price: ,1.06,The Draw, 58805   size:2.86,Price: ,1.25,x
1.119435050, Sport: ,Soccer, Time: ,Sat Jul 18 05:00:00 CEST 2015, Time: ,Sat Jul 18 05:00:00 CEST 2015, Event: ,CF America v Man Utd, Favorite: ,Man Utd, 48351   size:24.83,Price: ,1.51,The Draw, 58805   size:25.23,Price: ,4.8,CF America, 328952   size:13.05,Price: ,6.6,ok
1.119468653, Sport: ,Baseball, Time: ,Sat Jul 18 02:10:00 CEST 2015, Time: ,Sat Jul 18 02:10:00 CEST 2015, Event: ,TEX @ HOU, Favorite: ,Houston (C McHugh), 8480882   size:96.54,Price: ,1.68,Texas (M Perez), 6480880   size:302.99,Price: ,2.38,ok
1.119468645, Sport: ,Baseball, Time: ,Sat Jul 18 02:10:00 CEST 2015, Time: ,Sat Jul 18 02:10:00 CEST 2015, Event: ,PIT @ MIL, Favorite: ,Milwaukee (M Fiers), 6408787   size:2.38,Price: ,1.9,Pittsburgh (C Morton), 3966279   size:499.16,Price: ,2.04,ok
1.119554954, Sport: ,Tennis, Time: ,Sat Jul 18 04:00:00 CEST 2015, Time: ,Sat Jul 18 04:00:00 CEST 2015, Event: ,Liu v Duan, Favorite: ,Ying Ying Duan, 6604251   size:3.66,Price: ,1.73,Fangzhou Liu, 8174145   size:2.98,Price: ,2.12,ok
1.119468670, Sport: ,Baseball, Time: ,Sat Jul 18 02:15:00 CEST 2015, Time: ,Sat Jul 18 02:15:00 CEST 2015, Event: ,NYM @ STL, Favorite: ,St Louis (L Lynn), 5588102   size:109.89,Price: ,1.75,NY Mets (N Syndergaard), 9477745   size:5.13,Price: ,2.3,ok
1.119434430, Sport: ,Soccer, Time: ,Sat Jul 18 05:00:00 CEST 2015, Time: ,Sat Jul 18 05:00:00 CEST 2015, Event: ,LA Galaxy v San Jose Earthquakes, Favorite: ,LA Galaxy, 2658589   size:193.95,Price: ,1.49,The Draw, 58805   size:540.01,Price: ,4.6,San Jose Earthquakes, 408102   size:30.69,Price: ,8.4,ok
1.119433338, Sport: ,Soccer, Time: ,Sat Jul 18 02:50:00 CEST 2015, Time: ,Sat Jul 18 02:50:00 CEST 2015, Event: ,Luverdense v Bragantino SP, Favorite: ,Luverdense, 4525645   size:36.68,Price: ,2.2,The Draw, 58805   size:133.91,Price: ,3.4,Bragantino SP, 4701919   size:163.11,Price: ,3.7,ok
1.119554951, Sport: ,Tennis, Time: ,Sat Jul 18 05:00:00 CEST 2015, Time: ,Sat Jul 18 05:00:00 CEST 2015, Event: ,Abduraimova v Kato, Favorite: ,Nigina Abduraimova, 3378313   size:3.4,Price: ,1.86,Miyu Kato, 8839047   size:3.35,Price: ,1.89,x
1.119468696, Sport: ,Baseball, Time: ,Sat Jul 18 04:05:00 CEST 2015, Time: ,Sat Jul 18 04:05:00 CEST 2015, Event: ,MIN @ OAK, Favorite: ,Oakland (S Gray), 7569852   size:107.94,Price: ,1.57,Minnesota (E Santana), 9844428   size:657.34,Price: ,2.6,x
1.119530297, Sport: ,Rugby Union, Time: ,Sat Jul 18 05:00:00 CEST 2015, Time: ,Sat Jul 18 05:00:00 CEST 2015, Event: ,Fiji v Tonga, Favorite: ,Fiji, 63843   size:2.85,Price: ,1.36,Tonga, 61427   size:4.16,Price: ,3.95,Draw, 246289   size:4.91,Price: ,20.0,ok
1.119468687, Sport: ,Baseball, Time: ,Sat Jul 18 04:05:00 CEST 2015, Time: ,Sat Jul 18 04:05:00 CEST 2015, Event: ,BOS @ LAA, Favorite: ,LA Angels (CJ Wilson), 8431601   size:101.68,Price: ,1.77,Boston (W Miley), 9389894   size:103.73,Price: ,2.22,ok
1.119542015, Sport: ,Soccer, Time: ,Sat Jul 18 04:00:00 CEST 2015, Time: ,Sat Jul 18 04:00:00 CEST 2015, Event: ,Arabe Unido v Chepo FC, Favorite: ,Chepo FC, 7831157   size:141.88,Price: ,1.06,The Draw, 58805   size:2.86,Price: ,1.25,x
1.119468704, Sport: ,Baseball, Time: ,Sat Jul 18 04:10:00 CEST 2015, Time: ,Sat Jul 18 04:10:00 CEST 2015, Event: ,COL @ SD, Favorite: ,San Diego (J Shields), 9378795   size:5.13,Price: ,1.7,Colorado (J De La Rosa), 3017245   size:302.99,Price: ,2.36,ok
1.119435247, Sport: ,Soccer, Time: ,Sat Jul 18 04:30:00 CEST 2015, Time: ,Sat Jul 18 04:30:00 CEST 2015, Event: ,Pachuca v Sunderland, Favorite: ,Pachuca, 328954   size:2.05,Price: ,2.5,Sunderland, 62783   size:90.17,Price: ,2.94,The Draw, 58805   size:6.87,Price: ,3.5,ok
1.119524421, Sport: ,Soccer, Time: ,Fri Jul 17 19:00:00 CEST 2015, Time: ,Fri Jul 17 19:00:00 CEST 2015, Event: ,Heerenveen v MVV Maastricht, Favorite: ,Heerenveen, 3630179   size:53.08,Price: ,1.54,The Draw, 58805   size:58.65,Price: ,4.7,MVV Maastricht, 8704630   size:38.91,Price: ,6.4,ok
1.119502512, Sport: ,Soccer, Time: ,Sat Jul 18 00:20:00 CEST 2015, Time: ,Sat Jul 18 00:20:00 CEST 2015, Event: ,Gimnasia Jujuy v All Boys, Favorite: ,Gimnasia Jujuy, 1213580   size:102.95,Price: ,2.34,The Draw, 58805   size:8.02,Price: ,3.0,All Boys, 4724521   size:9.12,Price: ,3.6,x
1.119553789, Sport: ,Soccer, Time: ,Sat Jul 18 10:00:00 CEST 2015, Time: ,Sat Jul 18 10:00:00 CEST 2015, Event: ,FC Maruyasu Okazaki v FC Osaka, Favorite: ,FC Osaka, 9301693   size:141.88,Price: ,1.06,The Draw, 58805   size:2.86,Price: ,1.25,x
1.119431074, Sport: ,Soccer, Time: ,Sat Jul 18 11:00:00 CEST 2015, Time: ,Sat Jul 18 11:00:00 CEST 2015, Event: ,Fukuoka v Omiya, Favorite: ,Omiya, 1080509   size:5.13,Price: ,1.75,The Draw, 58805   size:5.84,Price: ,3.85,Fukuoka, 1405180   size:45.95,Price: ,5.1,ok
1.119542376, Sport: ,Soccer, Time: ,Sat Jul 18 13:00:00 CEST 2015, Time: ,Sat Jul 18 13:00:00 CEST 2015, Event: ,Mordovya Saransk (Y) v Lokomotiv Moscow (Y), Favorite: ,Lokomotiv Moscow (Y), 5246808   size:8.21,Price: ,1.69,Mordovya Saransk (Y), 9048089   size:8.21,Price: ,1.74,The Draw, 58805   size:16.43,Price: ,2.48,x
1.119437059, Sport: ,Soccer, Time: ,Fri Jul 17 20:45:00 CEST 2015, Time: ,Fri Jul 17 20:45:00 CEST 2015, Event: ,Shelbourne v Athlone, Favorite: ,Shelbourne, 46928   size:101.95,Price: ,1.8,The Draw, 58805   size:35.83,Price: ,3.85,Athlone, 385758   size:319.98,Price: ,5.1,ok
