1.121362354, Sport: ,Basketball, Time: ,Thu Oct 22 19:04:00 CEST 2015, Time: ,Thu Oct 22 19:04:00 CEST 2015, Event: ,Boras v Jamtland, Favorite: ,Boras, 7037205   size:40.05,Price: ,1.01,Jamtland, 7037208   size:69.06,Price: ,1.03,ok
1.121263839, Sport: ,Soccer, Time: ,Fri Oct 23 02:00:00 CEST 2015, Time: ,Fri Oct 23 02:00:00 CEST 2015, Event: ,Montego Bay Utd v Arabe Unido, Favorite: ,Montego Bay Utd, 10105826   size:67.54,Price: ,2.72,Arabe Unido, 4067827   size:33.69,Price: ,2.74,The Draw, 58805   size:123.79,Price: ,3.4,x
1.121372453, Sport: ,Soccer, Time: ,Thu Oct 22 21:00:00 CEST 2015, Time: ,Thu Oct 22 21:00:00 CEST 2015, Event: ,Ciclon v Sport Boys (Bol), Favorite: ,Ciclon, 10197623   size:69.06,Price: ,2.24,Sport Boys (Bol), 7587365   size:15.34,Price: ,3.25,The Draw, 58805   size:8.32,Price: ,3.85,x
1.121033444, Sport: ,Soccer, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Lokomotiv v Besiktas, Favorite: ,The Draw, 58805   size:2.93,Price: ,2.4,Lokomotiv, 214365   size:49.79,Price: ,3.35,Besiktas, 232068   size:23.33,Price: ,3.45,ok
1.121395319, Sport: ,Tennis, Time: ,Thu Oct 22 19:21:00 CEST 2015, Time: ,Thu Oct 22 19:21:00 CEST 2015, Event: ,Tsonga v Rosol, Favorite: ,Jo-Wilfried Tsonga, 4190307   size:6724.02,Price: ,1.83,Lukas Rosol, 2258415   size:1104.96,Price: ,2.04,x
1.121340504, Sport: ,Basketball, Time: ,Thu Oct 22 19:30:00 CEST 2015, Time: ,Thu Oct 22 19:30:00 CEST 2015, Event: ,Cedevita v Limoges, Favorite: ,Cedevita, 4229279   size:287.0,Price: ,1.87,Limoges, 3817200   size:49.99,Price: ,2.0,x
1.121375412, Sport: ,Tennis, Time: ,Thu Oct 22 20:15:00 CEST 2015, Time: ,Thu Oct 22 20:15:00 CEST 2015, Event: ,P Lorenzi v Monfils, Favorite: ,Gael Monfils, 2257300   size:5773.09,Price: ,1.12,Paolo Lorenzi, 2345099   size:362.0,Price: ,8.6,ok
1.121238212, Sport: ,Ice Hockey, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Vasteras v Timra, Favorite: ,Vasteras, 316429   size:8.77,Price: ,1.01,Timra, 237393   size:8.77,Price: ,1.01,Tie, 60104   size:8.77,Price: ,1.01,ok
1.121354594, Sport: ,American Football, Time: ,Fri Oct 23 02:25:00 CEST 2015, Time: ,Fri Oct 23 02:25:00 CEST 2015, Event: ,Seattle @ San Francisco, Favorite: ,Seattle Seahawks, 50213   size:873.05,Price: ,1.37,San Francisco 49ers, 50197   size:29.18,Price: ,3.65,ok
1.121401782, Sport: ,Tennis, Time: ,Fri Oct 23 09:30:00 CEST 2015, Time: ,Fri Oct 23 09:30:00 CEST 2015, Event: ,Masur v Skugor, Favorite: ,Franko Skugor, 2862839   size:126.44,Price: ,1.54,Daniel Masur, 8659524   size:2.36,Price: ,2.66,ok
1.121389890, Sport: ,Basketball, Time: ,Fri Oct 23 04:30:00 CEST 2015, Time: ,Fri Oct 23 04:30:00 CEST 2015, Event: ,Portland @ LA Clippers, Favorite: ,LA Clippers, 237489   size:831.84,Price: ,1.44,Portland, 13129   size:2.26,Price: ,2.78,ok
1.121376228, Sport: ,Tennis, Time: ,Thu Oct 22 20:00:00 CEST 2015, Time: ,Thu Oct 22 20:00:00 CEST 2015, Event: ,de Bakker v D King, Favorite: ,Thiemo De Bakker, 8720949   size:953.3,Price: ,1.56,Darian King, 8413749   size:11.23,Price: ,2.64,ok
1.121395306, Sport: ,Tennis, Time: ,Thu Oct 22 20:30:00 CEST 2015, Time: ,Thu Oct 22 20:30:00 CEST 2015, Event: ,T Monteiro v G Elias, Favorite: ,Gastao Elias, 2923174   size:44.7,Price: ,1.58,Thiago Monteiro, 8326656   size:16.57,Price: ,2.62,ok
1.121263987, Sport: ,Soccer, Time: ,Fri Oct 23 04:00:00 CEST 2015, Time: ,Fri Oct 23 04:00:00 CEST 2015, Event: ,CD Olimpia v Vancouver Whitecaps, Favorite: ,CD Olimpia, 1395933   size:37.01,Price: ,1.8,Vancouver Whitecaps, 5383053   size:50.19,Price: ,5.5,The Draw, 58805   size:62.36,Price: ,3.8,ok
1.121033032, Sport: ,Soccer, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Dnipro v St Etienne, Favorite: ,St Etienne, 309689   size:26.43,Price: ,1.57,Dnipro, 50345   size:239.74,Price: ,9.4,The Draw, 58805   size:57.32,Price: ,3.85,ok
1.121340512, Sport: ,Basketball, Time: ,Thu Oct 22 20:05:00 CEST 2015, Time: ,Thu Oct 22 20:05:00 CEST 2015, Event: ,Maccabi Tel Aviv v Unicaja Malaga, Favorite: ,Maccabi Tel Aviv, 266273   size:47.21,Price: ,1.45,Unicaja Malaga, 266279   size:2.63,Price: ,3.05,x
1.121385983, Sport: ,Tennis, Time: ,Thu Oct 22 19:45:00 CEST 2015, Time: ,Thu Oct 22 19:45:00 CEST 2015, Event: ,Rublev/Tursunov v Betov/Elgin, Favorite: ,Betov/Elgin, 8908427   size:4.8,Price: ,1.11,Rublev/Tursunov, 10431009   size:8.86,Price: ,4.6,x
1.121349846, Sport: ,Ice Hockey, Time: ,Fri Oct 23 01:05:00 CEST 2015, Time: ,Fri Oct 23 01:05:00 CEST 2015, Event: ,Arizona @ NY Rangers, Favorite: ,NY Rangers, 60103   size:362.29,Price: ,1.82,Arizona, 8867880   size:100.19,Price: ,4.1,Tie, 60104   size:109.0,Price: ,4.4,ok
1.121376236, Sport: ,Tennis, Time: ,Fri Oct 23 00:45:00 CEST 2015, Time: ,Fri Oct 23 00:45:00 CEST 2015, Event: ,Coppejans/De Loore v Martin/Podlipnik-Castil, Favorite: ,Martin/Podlipnik-Castil, 9436921   size:4.1,Price: ,1.22,Coppejans/De Loore, 10384278   size:14.2,Price: ,3.0,ok
1.121390809, Sport: ,Soccer, Time: ,Fri Oct 23 02:00:00 CEST 2015, Time: ,Fri Oct 23 02:00:00 CEST 2015, Event: ,Jorge Wilstermann v San Jose, Favorite: ,Jorge Wilstermann, 706904   size:5.0,Price: ,1.28,San Jose, 171908   size:10.89,Price: ,10.5,The Draw, 58805   size:19.91,Price: ,6.2,x
1.121376351, Sport: ,Tennis, Time: ,Fri Oct 23 09:15:00 CEST 2015, Time: ,Fri Oct 23 09:15:00 CEST 2015, Event: ,Myneni v Y Mertens, Favorite: ,Saketh Myneni, 7445661   size:5.0,Price: ,1.45,Yannick Mertens, 4521608   size:5.83,Price: ,2.8,ok
1.121033547, Sport: ,Soccer, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Monaco v Karabakh, Favorite: ,Monaco, 361706   size:160.71,Price: ,1.84,Qarabag FK, 4043562   size:13.51,Price: ,10.0,The Draw, 58805   size:69.06,Price: ,2.76,ok
1.121395497, Sport: ,Tennis, Time: ,Thu Oct 22 23:00:00 CEST 2015, Time: ,Thu Oct 22 23:00:00 CEST 2015, Event: ,H Zeballos v Alejandro Gonzalez, Favorite: ,Horacio Zeballos, 3506037   size:2.55,Price: ,1.82,Alejandro Gonzalez, 6604262   size:4.95,Price: ,2.08,ok
1.121032575, Sport: ,Soccer, Time: ,Thu Oct 22 21:05:00 CEST 2015, Time: ,Thu Oct 22 21:05:00 CEST 2015, Event: ,Liverpool v Rubin Kazan, Favorite: ,Liverpool, 56323   size:2809.46,Price: ,1.4,Rubin Kazan, 503142   size:772.22,Price: ,11.0,The Draw, 58805   size:1397.39,Price: ,5.1,x
1.121395657, Sport: ,Tennis, Time: ,Thu Oct 22 22:15:00 CEST 2015, Time: ,Thu Oct 22 22:15:00 CEST 2015, Event: ,Duran/Gonzalez v Dutra Silva/Souza, Favorite: ,Duran/Gonzalez, 8015602   size:3.62,Price: ,1.05,Dutra Silva/Souza, 10252644   size:3.62,Price: ,1.05,ok
1.121034474, Sport: ,Soccer, Time: ,Thu Oct 22 21:05:00 CEST 2015, Time: ,Thu Oct 22 21:05:00 CEST 2015, Event: ,PAOK v FK Krasnodar, Favorite: ,PAOK, 232095   size:89.98,Price: ,2.7,FK Krasnodar, 4020902   size:82.37,Price: ,2.98,The Draw, 58805   size:814.78,Price: ,3.35,x
1.121263913, Sport: ,Soccer, Time: ,Fri Oct 23 04:00:00 CEST 2015, Time: ,Fri Oct 23 04:00:00 CEST 2015, Event: ,San Francisco FC v Hankook Verdes, Favorite: ,San Francisco FC, 3381777   size:6.43,Price: ,1.4,Hankook Verdes, 10149151   size:14.0,Price: ,8.0,The Draw, 58805   size:33.63,Price: ,5.0,ok
1.121362311, Sport: ,Basketball, Time: ,Fri Oct 23 03:00:00 CEST 2015, Time: ,Fri Oct 23 03:00:00 CEST 2015, Event: ,Quimsa v Sionista, Favorite: ,Sionista, 6719083   size:4.09,Price: ,1.68,Quimsa, 6243645   size:189.91,Price: ,1.96,x
1.121034062, Sport: ,Soccer, Time: ,Thu Oct 22 21:05:00 CEST 2015, Time: ,Thu Oct 22 21:05:00 CEST 2015, Event: ,FC Midtjylland v Napoli, Favorite: ,Napoli, 676464   size:3582.35,Price: ,1.86,FC Midtjylland, 28206   size:697.54,Price: ,5.0,The Draw, 58805   size:361.63,Price: ,3.75,ok
1.121362310, Sport: ,Basketball, Time: ,Fri Oct 23 02:00:00 CEST 2015, Time: ,Fri Oct 23 02:00:00 CEST 2015, Event: ,Quilmes v San Lorenzo de Almagro, Favorite: ,San Lorenzo de Almagro, 10309838   size:435.15,Price: ,1.13,Quilmes, 7753472   size:5.44,Price: ,7.0,ok
1.121389877, Sport: ,Basketball, Time: ,Fri Oct 23 03:00:00 CEST 2015, Time: ,Fri Oct 23 03:00:00 CEST 2015, Event: ,Denver @ Utah, Favorite: ,Utah, 13119   size:2.7,Price: ,1.76,Denver, 13124   size:2.36,Price: ,2.12,ok
1.121234991, Sport: ,Soccer, Time: ,Thu Oct 22 20:30:00 CEST 2015, Time: ,Thu Oct 22 20:30:00 CEST 2015, Event: ,Vendsyssel FF v Vejle, Favorite: ,Vendsyssel FF, 7431787   size:62.98,Price: ,2.42,Vejle, 44103   size:85.62,Price: ,3.35,The Draw, 58805   size:19.45,Price: ,3.35,ok
1.121362312, Sport: ,Basketball, Time: ,Fri Oct 23 02:00:00 CEST 2015, Time: ,Fri Oct 23 02:00:00 CEST 2015, Event: ,Weber Bahia Estudiantes v Argentino, Favorite: ,Weber Bahia Estudiantes, 6719105   size:2.55,Price: ,1.23,Argentino, 6719106   size:2.68,Price: ,2.34,ok
1.121362557, Sport: ,Basketball, Time: ,Fri Oct 23 01:30:00 CEST 2015, Time: ,Fri Oct 23 01:30:00 CEST 2015, Event: ,New York @ Boston, Favorite: ,Boston, 13108   size:88.0,Price: ,1.57,New York, 13106   size:33.0,Price: ,2.52,ok
1.121340520, Sport: ,Basketball, Time: ,Thu Oct 22 21:00:00 CEST 2015, Time: ,Thu Oct 22 21:00:00 CEST 2015, Event: ,Panathinaikos v Pinar Karsiyaka, Favorite: ,Panathinaikos, 266270   size:156.0,Price: ,1.31,Pinar Karsiyaka, 631283   size:6.24,Price: ,3.95,ok
1.121340487, Sport: ,Basketball, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Anadolu Efes v Armani Milano, Favorite: ,Anadolu Efes, 5832279   size:94.99,Price: ,1.36,Armani Milano, 952727   size:116.6,Price: ,3.15,ok
1.121362314, Sport: ,Basketball, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Kapfenberg v Graz, Favorite: ,Graz, 7036685   size:22.0,Price: ,1.25,Kapfenberg, 7036688   size:31.05,Price: ,1.8,x
1.121032445, Sport: ,Soccer, Time: ,Thu Oct 22 21:05:00 CEST 2015, Time: ,Thu Oct 22 21:05:00 CEST 2015, Event: ,Molde v Celtic, Favorite: ,Celtic, 55223   size:149.63,Price: ,2.64,Molde, 31321   size:204.0,Price: ,2.88,The Draw, 58805   size:346.88,Price: ,3.6,x
1.121033650, Sport: ,Soccer, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Partizan Belgrade v Ath Bilbao, Favorite: ,Ath Bilbao, 215903   size:9352.58,Price: ,1.14,Partizan Belgrade, 46980   size:33.0,Price: ,38.0,The Draw, 58805   size:91.73,Price: ,9.0,ok
1.121359029, Sport: ,Soccer, Time: ,Thu Oct 22 19:45:00 CEST 2015, Time: ,Thu Oct 22 19:45:00 CEST 2015, Event: ,El Geish v Al Ahly, Favorite: ,Al Ahly, 1328423   size:5.23,Price: ,1.32,El Geish, 7024303   size:50.27,Price: ,15.0,The Draw, 58805   size:202.15,Price: ,4.5,ok
1.121033135, Sport: ,Soccer, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Fiorentina v Lech Poznan, Favorite: ,Fiorentina, 676467   size:416.77,Price: ,1.58,Lech Poznan, 502303   size:34.86,Price: ,14.5,The Draw, 58805   size:29.06,Price: ,3.25,x
1.121390975, Sport: ,Soccer, Time: ,Fri Oct 23 01:00:00 CEST 2015, Time: ,Fri Oct 23 01:00:00 CEST 2015, Event: ,Colo Colo v Deportes Copiapo, Favorite: ,Colo Colo, 330239   size:5.08,Price: ,1.36,Deportes Copiapo, 5663001   size:3.36,Price: ,9.4,The Draw, 58805   size:6.75,Price: ,5.7,x
1.121349908, Sport: ,Ice Hockey, Time: ,Fri Oct 23 01:35:00 CEST 2015, Time: ,Fri Oct 23 01:35:00 CEST 2015, Event: ,New Jersey @ Ottawa, Favorite: ,Ottawa, 2108072   size:12.54,Price: ,2.08,New Jersey, 2112200   size:6.24,Price: ,3.4,Tie, 60104   size:253.0,Price: ,4.0,x
1.121373617, Sport: ,Soccer, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Libya v Morocco A, Favorite: ,Morocco A, 7425965   size:3.59,Price: ,2.36,Libya, 380406   size:3.61,Price: ,3.4,The Draw, 58805   size:8.53,Price: ,3.0,ok
1.121362308, Sport: ,Basketball, Time: ,Fri Oct 23 02:30:00 CEST 2015, Time: ,Fri Oct 23 02:30:00 CEST 2015, Event: ,Libertad v Estudiantes (C), Favorite: ,Libertad, 6719116   size:2.55,Price: ,1.15,Estudiantes (C), 7753473   size:189.91,Price: ,1.84,ok
1.121238325, Sport: ,Ice Hockey, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Oskarshamn v Mora, Favorite: ,Oskarshamn, 247121   size:8.77,Price: ,1.01,Mora, 247115   size:8.77,Price: ,1.01,Tie, 60104   size:8.77,Price: ,1.01,ok
1.121362549, Sport: ,Basketball, Time: ,Fri Oct 23 01:00:00 CEST 2015, Time: ,Fri Oct 23 01:00:00 CEST 2015, Event: ,Charlotte @ Indiana, Favorite: ,Indiana, 13116   size:4.05,Price: ,1.55,Charlotte, 13110   size:32.0,Price: ,2.58,ok
1.121340495, Sport: ,Basketball, Time: ,Thu Oct 22 20:45:00 CEST 2015, Time: ,Thu Oct 22 20:45:00 CEST 2015, Event: ,Bayern Munchen v Khimki, Favorite: ,Khimki, 2154546   size:4.3,Price: ,1.56,Bayern Munchen, 5859175   size:178.6,Price: ,2.74,x
1.121238328, Sport: ,Ice Hockey, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Pantern v Asploven, Favorite: ,Pantern, 9322154   size:8.77,Price: ,1.01,Asploven, 3746027   size:8.77,Price: ,1.01,Tie, 60104   size:8.77,Price: ,1.01,ok
1.121238207, Sport: ,Ice Hockey, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Karlskoga v Leksand, Favorite: ,Karlskoga, 6267380   size:8.77,Price: ,1.01,Leksand, 2358271   size:8.77,Price: ,1.01,Tie, 60104   size:8.77,Price: ,1.01,ok
1.121264061, Sport: ,Soccer, Time: ,Fri Oct 23 01:45:00 CEST 2015, Time: ,Fri Oct 23 01:45:00 CEST 2015, Event: ,Independiente v Santa Fe, Favorite: ,Independiente, 194512   size:11.89,Price: ,1.62,Santa Fe, 4908158   size:73.45,Price: ,7.8,The Draw, 58805   size:60.92,Price: ,3.8,x
1.121374672, Sport: ,Tennis, Time: ,Thu Oct 22 19:45:00 CEST 2015, Time: ,Thu Oct 22 19:45:00 CEST 2015, Event: ,Authom/Guez v Skupski/Skupski, Favorite: ,Skupski/Skupski, 7824202   size:82.87,Price: ,1.33,Authom/Guez, 10434610   size:12.66,Price: ,3.5,ok
1.121355617, Sport: ,American Football, Time: ,Fri Oct 23 01:00:00 CEST 2015, Time: ,Fri Oct 23 01:00:00 CEST 2015, Event: ,Temple @ East Carolina, Favorite: ,East Carolina, 558819   size:5.38,Price: ,1.68,Temple, 2118872   size:5.21,Price: ,2.3,x
1.121376054, Sport: ,Tennis, Time: ,Thu Oct 22 20:15:00 CEST 2015, Time: ,Thu Oct 22 20:15:00 CEST 2015, Event: ,Almagro v G Dimitrov, Favorite: ,Grigor Dimitrov, 3120169   size:354.9,Price: ,1.3,Nicolas Almagro, 2257310   size:111.93,Price: ,4.2,ok
1.121032314, Sport: ,Soccer, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Anderlecht v Tottenham, Favorite: ,Tottenham, 48224   size:547.64,Price: ,2.64,Anderlecht, 58163   size:2508.0,Price: ,3.85,The Draw, 58805   size:141.12,Price: ,2.72,x
1.121340529, Sport: ,Basketball, Time: ,Thu Oct 22 22:00:00 CEST 2015, Time: ,Thu Oct 22 22:00:00 CEST 2015, Event: ,Real Madrid v Crvena Zvezda, Favorite: ,Real Madrid, 266274   size:1672.06,Price: ,1.03,Crvena Zvezda, 1275898   size:4.44,Price: ,22.0,ok
1.121034577, Sport: ,Soccer, Time: ,Thu Oct 22 21:05:00 CEST 2015, Time: ,Thu Oct 22 21:05:00 CEST 2015, Event: ,Rapid Vienna v Plzen, Favorite: ,Rapid Vienna, 65350   size:135.86,Price: ,2.28,Plzen, 471040   size:155.6,Price: ,3.45,The Draw, 58805   size:1338.32,Price: ,3.55,ok
1.121370112, Sport: ,Basketball, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Siden Torun v Energa Czarni Slupsk, Favorite: ,Siden Torun, 8832718   size:21.0,Price: ,1.12,Energa Czarni Slupsk, 2125689   size:12.82,Price: ,4.5,ok
1.121372618, Sport: ,Soccer, Time: ,Thu Oct 22 20:00:00 CEST 2015, Time: ,Thu Oct 22 20:00:00 CEST 2015, Event: ,Audax Rio v Duquecaxiense FC, Favorite: ,Audax Rio, 6973280   size:2.55,Price: ,1.15,Duquecaxiense FC, 10363037   size:2.0,Price: ,11.0,The Draw, 58805   size:12.6,Price: ,4.0,ok
1.121270749, Sport: ,Handball, Time: ,Thu Oct 22 20:30:00 CEST 2015, Time: ,Thu Oct 22 20:30:00 CEST 2015, Event: ,GOG v Ribe Esbjerg, Favorite: ,Gog, 3343936   size:11153.19,Price: ,1.08,Ribe Esbjerg, 6602892   size:82.31,Price: ,10.5,Draw, 330157   size:53.93,Price: ,15.5,ok
1.121349913, Sport: ,Ice Hockey, Time: ,Fri Oct 23 02:05:00 CEST 2015, Time: ,Fri Oct 23 02:05:00 CEST 2015, Event: ,Anaheim @ Nashville, Favorite: ,Nashville, 2109832   size:94.99,Price: ,2.24,Anaheim, 60109   size:94.99,Price: ,3.05,Tie, 60104   size:103.02,Price: ,4.1,ok
1.121279726, Sport: ,Handball, Time: ,Thu Oct 22 19:30:00 CEST 2015, Time: ,Thu Oct 22 19:30:00 CEST 2015, Event: ,Kristianstad v Rhein Neckar Lowen, Favorite: ,Kristianstad, 2929927   size:5.19,Price: ,1.01,Rhein Neckar Lowen, 2507296   size:5.19,Price: ,1.01,Draw, 330157   size:5.19,Price: ,1.01,ok
1.121376147, Sport: ,Tennis, Time: ,Thu Oct 22 20:00:00 CEST 2015, Time: ,Thu Oct 22 20:00:00 CEST 2015, Event: ,Tiafoe v Rola, Favorite: ,Blaz Rola, 8174357   size:2.76,Price: ,1.84,Frances Tiafoe, 9399490   size:22.78,Price: ,2.12,ok
1.121408378, Sport: ,Tennis, Time: ,Fri Oct 23 09:00:00 CEST 2015, Time: ,Fri Oct 23 09:00:00 CEST 2015, Event: ,Ignatik/Nishioka v Sela/Weintraub, Favorite: ,Ignatik/Nishioka, 10433861   size:69.06,Price: ,1.81,Sela/Weintraub, 10407971   size:69.06,Price: ,1.81,x
1.121376269, Sport: ,Tennis, Time: ,Thu Oct 22 23:30:00 CEST 2015, Time: ,Thu Oct 22 23:30:00 CEST 2015, Event: ,Ramirez/Reyes-Varela v Broady/Evans, Favorite: ,Ramirez/Reyes-Varela, 8329159   size:5.83,Price: ,1.18,Broady/Evans, 10409549   size:9.91,Price: ,3.2,x
1.121033753, Sport: ,Soccer, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Schalke v Sparta Prague, Favorite: ,Schalke, 50335   size:2345.27,Price: ,1.41,Sparta Prague, 110475   size:658.62,Price: ,10.5,The Draw, 58805   size:238.0,Price: ,4.8,x
1.121394892, Sport: ,Ice Hockey, Time: ,Thu Oct 22 19:00:00 CEST 2015, Time: ,Thu Oct 22 19:00:00 CEST 2015, Event: ,Linkoping v Farjestad, Favorite: ,Linkoping, 260829   size:8.77,Price: ,1.01,Farjestad, 237392   size:321.81,Price: ,1.02,Tie, 60104   size:321.81,Price: ,1.03,x
1.121395864, Sport: ,Tennis, Time: ,Fri Oct 23 01:00:00 CEST 2015, Time: ,Fri Oct 23 01:00:00 CEST 2015, Event: ,Cluskey/Walsh v Ball/Brown, Favorite: ,Ball/Brown, 10409550   size:11.06,Price: ,1.2,Cluskey/Walsh, 8715891   size:7.89,Price: ,3.05,ok
