1.121619509, Sport: ,Soccer, Time: ,Tue Nov 03 13:30:00 CET 2015, Time: ,Tue Nov 03 13:30:00 CET 2015, Event: ,Mansheyat Bani Hasan v Al Jalil, Favorite: ,Mansheyat Bani Hasan, 6600043   size:6.72,Price: ,1.57,Al Jalil, 5650175   size:5.0,Price: ,1.77,The Draw, 58805   size:6.2,Price: ,2.24,ok
1.121617371, Sport: ,Tennis, Time: ,Tue Nov 03 12:30:00 CET 2015, Time: ,Tue Nov 03 12:30:00 CET 2015, Event: ,Mitu v Dodin, Favorite: ,Oceane Dodin, 7289631   size:8.46,Price: ,1.81,Andreea Mitu, 7289592   size:2.55,Price: ,1.99,x
1.121602658, Sport: ,Tennis, Time: ,Tue Nov 03 12:45:00 CET 2015, Time: ,Tue Nov 03 12:45:00 CET 2015, Event: ,Pouille v Chardy, Favorite: ,Jeremy Chardy, 2304933   size:43.18,Price: ,1.48,Lucas Pouille, 7031400   size:75.36,Price: ,3.0,ok
1.121602933, Sport: ,Tennis, Time: ,Tue Nov 03 14:30:00 CET 2015, Time: ,Tue Nov 03 14:30:00 CET 2015, Event: ,P Herbert v Bautista Agut, Favorite: ,Roberto Bautista Agut, 4290403   size:91.99,Price: ,1.54,Pierre-Hugues Herbert, 8266399   size:5.0,Price: ,2.76,ok
1.121618782, Sport: ,Soccer, Time: ,Tue Nov 03 14:00:00 CET 2015, Time: ,Tue Nov 03 14:00:00 CET 2015, Event: ,NK Primorac Stobrec v NK Neretva Metkovic, Favorite: ,NK Primorac Stobrec, 7101182   size:5.0,Price: ,1.56,NK Neretva Metkovic, 9192016   size:5.0,Price: ,2.02,The Draw, 58805   size:5.0,Price: ,2.72,ok
1.121510055, Sport: ,Soccer, Time: ,Tue Nov 03 18:00:00 CET 2015, Time: ,Tue Nov 03 18:00:00 CET 2015, Event: ,Otelul Galati v Ceahlaul, Favorite: ,Otelul Galati, 866238   size:6.55,Price: ,1.74,Ceahlaul, 1557295   size:7.36,Price: ,3.25,The Draw, 58805   size:15.06,Price: ,3.0,x
1.121509829, Sport: ,Soccer, Time: ,Tue Nov 03 18:30:00 CET 2015, Time: ,Tue Nov 03 18:30:00 CET 2015, Event: ,FC Liefering v Austria Lustenau, Favorite: ,FC Liefering, 7321769   size:29.45,Price: ,2.06,Austria Lustenau, 453564   size:2.31,Price: ,3.6,The Draw, 58805   size:2.8,Price: ,4.0,ok
1.121509903, Sport: ,Soccer, Time: ,Tue Nov 03 12:30:00 CET 2015, Time: ,Tue Nov 03 12:30:00 CET 2015, Event: ,Geylang International v Brunei DPMM FC, Favorite: ,Brunei DPMM FC, 6238894   size:47.3,Price: ,1.49,Geylang International, 8279004   size:5.0,Price: ,7.0,The Draw, 58805   size:8.8,Price: ,4.8,x
1.121614994, Sport: ,Tennis, Time: ,Tue Nov 03 11:30:00 CET 2015, Time: ,Tue Nov 03 11:30:00 CET 2015, Event: ,Ratiwatana/Ratiwatana v Bai/Ghedin, Favorite: ,Ratiwatana/Ratiwatana, 2091363   size:4.13,Price: ,1.54,Bai/Ghedin, 10220762   size:2.61,Price: ,2.44,x
1.121618957, Sport: ,Soccer, Time: ,Tue Nov 03 11:00:00 CET 2015, Time: ,Tue Nov 03 11:00:00 CET 2015, Event: ,FK Mlada Boleslav U19 v AC Sparta Praha U19, Favorite: ,AC Sparta Praha U19, 6533101   size:12.58,Price: ,1.34,FK Mlada Boleslav U19, 6531940   size:3.26,Price: ,8.4,The Draw, 58805   size:14.24,Price: ,6.2,x
1.121509755, Sport: ,Soccer, Time: ,Tue Nov 03 18:30:00 CET 2015, Time: ,Tue Nov 03 18:30:00 CET 2015, Event: ,FAC Team fur Wien v FC Wiener Neustadt, Favorite: ,FAC Team fur Wien, 3258138   size:3.32,Price: ,2.22,FC Wiener Neustadt, 3164919   size:112.99,Price: ,3.55,The Draw, 58805   size:41.29,Price: ,3.5,x
1.121614992, Sport: ,Tennis, Time: ,Tue Nov 03 11:00:00 CET 2015, Time: ,Tue Nov 03 11:00:00 CET 2015, Event: ,Begemann/Raja v Hsieh/Yang, Favorite: ,Begemann/Raja, 10482815   size:2.55,Price: ,1.55,Hsieh/Yang, 8699722   size:2.7,Price: ,2.36,ok
1.121619729, Sport: ,Soccer, Time: ,Tue Nov 03 15:40:00 CET 2015, Time: ,Tue Nov 03 15:40:00 CET 2015, Event: ,Al-Fateh (KSA) v Al-Ittihad, Favorite: ,Al-Ittihad, 3727829   size:11.63,Price: ,2.12,Al-Fateh (KSA), 7196232   size:2.18,Price: ,3.75,The Draw, 58805   size:79.27,Price: ,3.65,x
1.121510388, Sport: ,Soccer, Time: ,Tue Nov 03 13:00:00 CET 2015, Time: ,Tue Nov 03 13:00:00 CET 2015, Event: ,Shakhtar U19 v Malmo U19, Favorite: ,Shakhtar U19, 7653217   size:29.54,Price: ,1.78,Malmo U19, 8835054   size:4.82,Price: ,4.1,The Draw, 58805   size:12.34,Price: ,4.5,ok
1.121615002, Sport: ,Tennis, Time: ,Tue Nov 03 13:00:00 CET 2015, Time: ,Tue Nov 03 13:00:00 CET 2015, Event: ,Isarow/Kadchapanan v Lee/Lu, Favorite: ,Lee/Lu, 10482813   size:2.64,Price: ,1.49,Isarow/Kadchapanan, 8797648   size:5.91,Price: ,2.68,ok
1.121509993, Sport: ,Soccer, Time: ,Tue Nov 03 17:00:00 CET 2015, Time: ,Tue Nov 03 17:00:00 CET 2015, Event: ,Zlate Moravce v Spartak Myjava, Favorite: ,Zlate Moravce, 2397382   size:5.0,Price: ,2.24,Spartak Myjava, 4247363   size:36.11,Price: ,3.3,The Draw, 58805   size:26.98,Price: ,3.4,ok
1.121622775, Sport: ,Tennis, Time: ,Tue Nov 03 19:30:00 CET 2015, Time: ,Tue Nov 03 19:30:00 CET 2015, Event: ,N Djokovic v Bellucci, Favorite: ,Novak Djokovic, 2249229   size:95104.16,Price: ,1.02,Thomaz Bellucci, 2830908   size:11.35,Price: ,38.0,ok
1.121623344, Sport: ,Soccer, Time: ,Tue Nov 03 13:30:00 CET 2015, Time: ,Tue Nov 03 13:30:00 CET 2015, Event: ,MS Kfar Kasem v Hapoel Bikat Hayarden, Favorite: ,MS Kfar Kasem, 9170976   size:10.91,Price: ,1.33,Hapoel Bikat Hayarden, 10319918   size:5.0,Price: ,2.02,The Draw, 58805   size:5.0,Price: ,2.24,x
1.121620393, Sport: ,Soccer, Time: ,Tue Nov 03 15:00:00 CET 2015, Time: ,Tue Nov 03 15:00:00 CET 2015, Event: ,Dundee Utd U20 v Inverness CT U20, Favorite: ,Dundee Utd U20, 6868316   size:3.23,Price: ,1.69,Inverness CT U20, 9221280   size:2.45,Price: ,2.22,The Draw, 58805   size:3.15,Price: ,3.75,x
1.121619123, Sport: ,Soccer, Time: ,Tue Nov 03 11:30:00 CET 2015, Time: ,Tue Nov 03 11:30:00 CET 2015, Event: ,Curtorim Gymkhana v Churchill Brothers, Favorite: ,Churchill Brothers, 4484783   size:2.55,Price: ,1.16,Curtorim Gymkhana, 10194603   size:7.13,Price: ,9.4,The Draw, 58805   size:4.18,Price: ,7.0,ok
1.121619564, Sport: ,Soccer, Time: ,Tue Nov 03 17:30:00 CET 2015, Time: ,Tue Nov 03 17:30:00 CET 2015, Event: ,Al Faisaly (JOR) v Kfarsoum, Favorite: ,Al Faisaly (JOR), 5551580   size:3.75,Price: ,1.59,Kfarsoum, 5647844   size:3.87,Price: ,4.8,The Draw, 58805   size:4.25,Price: ,3.75,ok
1.121619840, Sport: ,Soccer, Time: ,Tue Nov 03 16:00:00 CET 2015, Time: ,Tue Nov 03 16:00:00 CET 2015, Event: ,Al-Taawon (KSA) v Najran (KSA), Favorite: ,Al-Taawon (KSA), 7747262   size:152.49,Price: ,1.82,Najran (KSA), 7857483   size:65.66,Price: ,4.5,The Draw, 58805   size:10.67,Price: ,3.95,ok
1.121618847, Sport: ,Soccer, Time: ,Tue Nov 03 14:00:00 CET 2015, Time: ,Tue Nov 03 14:00:00 CET 2015, Event: ,NK Zagora v NK Omis, Favorite: ,NK Omis, 8304258   size:2.55,Price: ,1.58,NK Zagora, 3439340   size:2.55,Price: ,1.78,The Draw, 58805   size:5.0,Price: ,2.72,x
1.121618649, Sport: ,Basketball, Time: ,Tue Nov 03 18:00:00 CET 2015, Time: ,Tue Nov 03 18:00:00 CET 2015, Event: ,Tallinn Kalev v Nevezis, Favorite: ,Tallinn Kalev, 6715565   size:438.93,Price: ,1.52,Nevezis, 5154509   size:459.8,ok
1.121636973, Sport: ,Tennis, Time: ,Tue Nov 03 17:00:00 CET 2015, Time: ,Tue Nov 03 17:00:00 CET 2015, Event: ,J Glushko v M Hibi, Favorite: ,Julia Glushko, 5321877   size:10.02,Price: ,1.55,Mayo Hibi, 7594221   size:8.47,Price: ,2.48,ok
1.121617356, Sport: ,Tennis, Time: ,Tue Nov 03 17:00:00 CET 2015, Time: ,Tue Nov 03 17:00:00 CET 2015, Event: ,Andrianjafitrimo v Teichmann, Favorite: ,Jil Teichmann, 9247812   size:9.81,Price: ,1.5,Tessah Andrianjafitrimo, 9345643   size:5.0,Price: ,2.8,x
1.121636972, Sport: ,Tennis, Time: ,Tue Nov 03 18:30:00 CET 2015, Time: ,Tue Nov 03 18:30:00 CET 2015, Event: ,E Kostova v N Gibbs, Favorite: ,Nicole Gibbs, 4946628   size:190.88,Price: ,1.15,Elitsa Kostova, 6196031   size:30.32,Price: ,6.4,ok
1.121632572, Sport: ,Tennis, Time: ,Tue Nov 03 17:15:00 CET 2015, Time: ,Tue Nov 03 17:15:00 CET 2015, Event: ,Herbert/Mahut v Berdych/Stepanek, Favorite: ,Herbert/Mahut, 8942538   size:2.55,Price: ,1.59,Berdych/Stepanek, 3735950   size:2.55,Price: ,2.46,x
1.121615096, Sport: ,Tennis, Time: ,Tue Nov 03 10:51:00 CET 2015, Time: ,Tue Nov 03 10:51:00 CET 2015, Event: ,St Robert v Matsui, Favorite: ,Stephane Robert, 4422812   size:0.0,Price: ,0.0,Toshihide Matsui, 2560970   size:159.14,Price: ,1.67,ok
1.121509681, Sport: ,Soccer, Time: ,Tue Nov 03 18:30:00 CET 2015, Time: ,Tue Nov 03 18:30:00 CET 2015, Event: ,St Polten v LASK Linz, Favorite: ,LASK Linz, 453570   size:21.67,Price: ,2.2,St Polten, 1088499   size:21.45,Price: ,3.6,The Draw, 58805   size:44.43,Price: ,3.55,x
1.121624969, Sport: ,Tennis, Time: ,Tue Nov 03 11:00:00 CET 2015, Time: ,Tue Nov 03 11:00:00 CET 2015, Event: ,Ignatik v Fucsovics, Favorite: ,Marton Fucsovics, 4827766   size:91.15,Price: ,1.63,Uladzimir Ignatik, 3259323   size:2.55,Price: ,2.32,ok
1.121621218, Sport: ,Tennis, Time: ,Tue Nov 03 18:45:00 CET 2015, Time: ,Tue Nov 03 18:45:00 CET 2015, Event: ,J Pereira v A Mendoza, Favorite: ,Jose Pereira, 8174361   size:2.55,Price: ,1.09,Alejandro Mendoza, 7444907   size:2.0,Price: ,8.2,ok
1.121621139, Sport: ,Basketball, Time: ,Tue Nov 03 18:00:00 CET 2015, Time: ,Tue Nov 03 18:00:00 CET 2015, Event: ,Crvena Zvezda v Partizan, Favorite: ,Crvena Zvezda, 1275898   size:310.87,Price: ,1.11,Partizan, 266286   size:5.0,Price: ,7.0,ok
1.121618361, Sport: ,Tennis, Time: ,Tue Nov 03 11:30:00 CET 2015, Time: ,Tue Nov 03 11:30:00 CET 2015, Event: ,Spremo v Nikitovic, Favorite: ,Milana Spremo, 9342452   size:2.55,Price: ,1.08,Nina Nikitovic, 10347353   size:5.3,Price: ,8.0,ok
1.121619454, Sport: ,Soccer, Time: ,Tue Nov 03 13:30:00 CET 2015, Time: ,Tue Nov 03 13:30:00 CET 2015, Event: ,Al Sarhan v Sahab SC, Favorite: ,Sahab SC, 6772868   size:3.0,Price: ,2.12,Al Sarhan, 7663429   size:2.42,Price: ,2.62,The Draw, 58805   size:2.09,Price: ,3.05,ok
1.121618643, Sport: ,Basketball, Time: ,Tue Nov 03 17:30:00 CET 2015, Time: ,Tue Nov 03 17:30:00 CET 2015, Event: ,Lietkabelis v Barons Kvartals, Favorite: ,Lietkabelis, 6214834   size:2.55,Price: ,1.13,Barons kvartals, 6718647   size:302.71,Price: ,5.2,ok
1.121509607, Sport: ,Soccer, Time: ,Tue Nov 03 18:30:00 CET 2015, Time: ,Tue Nov 03 18:30:00 CET 2015, Event: ,KSV Superfund v Austria Klagenfurt, Favorite: ,KSV Superfund, 4840627   size:20.63,Price: ,1.91,Austria Klagenfurt, 4902204   size:61.14,Price: ,4.2,The Draw, 58805   size:98.42,Price: ,3.9,x
1.121557862, Sport: ,Volleyball, Time: ,Tue Nov 03 11:00:00 CET 2015, Time: ,Tue Nov 03 11:00:00 CET 2015, Event: ,Ansan Rush&cash v Seoul Woori Card Hansae, Favorite: ,Ansan Rush&cash, 10389008   size:1078.76,Price: ,1.26,Seoul Woori Card Hansae, 10391680   size:96.69,Price: ,3.95,ok
1.121619619, Sport: ,Soccer, Time: ,Tue Nov 03 15:00:00 CET 2015, Time: ,Tue Nov 03 15:00:00 CET 2015, Event: ,That Ras v Al Jazeera (JOR), Favorite: ,That Ras, 5649897   size:5.0,Price: ,2.04,Al Jazeera (Jor), 9262035   size:5.0,Price: ,2.04,The Draw, 58805   size:12.49,Price: ,2.24,x
1.121510109, Sport: ,Soccer, Time: ,Tue Nov 03 14:30:00 CET 2015, Time: ,Tue Nov 03 14:30:00 CET 2015, Event: ,Delhi Dynamos v NorthEast Utd FC, Favorite: ,Delhi Dynamos, 8897748   size:104.59,Price: ,1.95,NorthEast Utd FC, 10360661   size:10.92,Price: ,4.2,The Draw, 58805   size:7.71,Price: ,3.55,x
1.121636967, Sport: ,Tennis, Time: ,Tue Nov 03 18:30:00 CET 2015, Time: ,Tue Nov 03 18:30:00 CET 2015, Event: ,M Irigoyen v V Cepede Royg, Favorite: ,Veronica Cepede Royg, 6400531   size:9.79,Price: ,1.29,Maria Irigoyen, 2850757   size:85.15,Price: ,3.6,ok
