1.121746530, Sport: ,Basketball, Time: ,Sun Nov 15 22:00:00 CET 2015, Time: ,Sun Nov 15 22:00:00 CET 2015, Event: ,Fairfield @ UNC, Favorite: ,Fairfield, 692684   size:2.83,Price: ,1.03,UNC, 10510927   size:2.83,Price: ,1.03,x
1.121756122, Sport: ,Soccer, Time: ,Sun Nov 15 21:00:00 CET 2015, Time: ,Sun Nov 15 21:00:00 CET 2015, Event: ,Gimnasia Mendoza v Villa Dalmine, Favorite: ,Gimnasia Mendoza, 9229725   size:89.79,Price: ,2.46,Villa Dalmine, 5971695   size:38.53,Price: ,3.45,The Draw, 58805   size:5.52,Price: ,3.1,ok
1.121840553, Sport: ,Tennis, Time: ,Sun Nov 15 19:00:00 CET 2015, Time: ,Sun Nov 15 19:00:00 CET 2015, Event: ,Jomby v T Kopinski, Favorite: ,Tom Jomby, 8859046   size:172.37,Price: ,1.16,Tim Kopinski, 8661121   size:13.43,Price: ,4.7,x
1.121756048, Sport: ,Soccer, Time: ,Sun Nov 15 21:00:00 CET 2015, Time: ,Sun Nov 15 21:00:00 CET 2015, Event: ,Union Mar del Plata v Instituto, Favorite: ,Instituto, 897267   size:12.74,Price: ,1.49,Union Mar del Plata, 9229723   size:17.59,Price: ,9.0,The Draw, 58805   size:52.65,Price: ,4.1,x
1.121840599, Sport: ,Tennis, Time: ,Mon Nov 16 05:15:00 CET 2015, Time: ,Mon Nov 16 05:15:00 CET 2015, Event: ,Kapas/Sharan v Bai/Li, Favorite: ,Bai/Li, 10506892   size:6.04,Price: ,1.5,Kapas/Sharan, 10506897   size:6.04,Price: ,1.85,ok
1.121842458, Sport: ,Soccer, Time: ,Mon Nov 16 01:00:00 CET 2015, Time: ,Mon Nov 16 01:00:00 CET 2015, Event: ,Real Cartagena v America de Cali, Favorite: ,America de Cali, 330236   size:12.21,Price: ,2.64,Real Cartagena, 5284704   size:9.2,Price: ,2.68,The Draw, 58805   size:126.05,Price: ,3.35,x
1.121840679, Sport: ,Tennis, Time: ,Mon Nov 16 01:00:00 CET 2015, Time: ,Mon Nov 16 01:00:00 CET 2015, Event: ,Kibi v R Ghedin, Favorite: ,Yuya Kibi, 8815719   size:4.18,Price: ,1.08,Riccardo Ghedin, 3506053   size:4.18,Price: ,1.08,ok
1.121696800, Sport: ,Soccer, Time: ,Sun Nov 15 20:00:00 CET 2015, Time: ,Sun Nov 15 20:00:00 CET 2015, Event: ,Guinea v Namibia, Favorite: ,Guinea, 659802   size:1429.16,Price: ,1.78,Namibia, 2002516   size:216.79,Price: ,6.2,The Draw, 58805   size:246.74,Price: ,3.55,ok
1.121632233, Sport: ,American Football, Time: ,Sun Nov 15 19:00:00 CET 2015, Time: ,Sun Nov 15 19:00:00 CET 2015, Event: ,Carolina @ Tennessee, Favorite: ,Carolina Panthers, 50198   size:141.56,Price: ,1.25,Tennessee Titans, 50206   size:13.08,Price: ,2.82,ok
1.121789854, Sport: ,Volleyball, Time: ,Sun Nov 15 19:00:00 CET 2015, Time: ,Sun Nov 15 19:00:00 CET 2015, Event: ,PAOK Thessaloniki v Pamvohaikos, Favorite: ,PAOK Thessaloniki, 1359847   size:2.83,Price: ,1.03,Pamvohaikos, 5894225   size:2.83,Price: ,1.03,ok
1.121838568, Sport: ,Tennis, Time: ,Sun Nov 15 20:45:00 CET 2015, Time: ,Sun Nov 15 20:45:00 CET 2015, Event: ,Tiafoe v D Evans, Favorite: ,Daniel Evans, 3103121   size:83.49,Price: ,1.75,Frances Tiafoe, 9399490   size:103.14,Price: ,2.3,ok
1.121836660, Sport: ,Basketball, Time: ,Sun Nov 15 19:00:00 CET 2015, Time: ,Sun Nov 15 19:00:00 CET 2015, Event: ,Manchester v Newcastle, Favorite: ,Newcastle, 6719050   size:32.53,Price: ,1.01,Manchester, 6719049   size:14.32,Price: ,4.0,ok
1.121746524, Sport: ,Basketball, Time: ,Sun Nov 15 20:00:00 CET 2015, Time: ,Sun Nov 15 20:00:00 CET 2015, Event: ,UVM @ Purdue, Favorite: ,UVM, 10510926   size:2.83,Price: ,1.03,Purdue, 697628   size:2.83,Price: ,1.03,x
1.121831864, Sport: ,Soccer, Time: ,Sun Nov 15 21:00:00 CET 2015, Time: ,Sun Nov 15 21:00:00 CET 2015, Event: ,Portmore United FC v Montego Bay Utd, Favorite: ,Montego Bay Utd, 10105826   size:72.94,Price: ,1.97,Portmore United FC, 8071273   size:7.51,Price: ,3.95,The Draw, 58805   size:2.76,Price: ,3.4,x
1.121341754, Sport: ,Soccer, Time: ,Sun Nov 15 20:45:00 CET 2015, Time: ,Sun Nov 15 20:45:00 CET 2015, Event: ,Hungary v Norway, Favorite: ,Norway, 30   size:5042.75,Price: ,2.42,Hungary, 15290   size:652.77,Price: ,3.55,The Draw, 58805   size:9222.84,Price: ,3.25,x
1.121716262, Sport: ,Ice Hockey, Time: ,Mon Nov 16 02:35:00 CET 2015, Time: ,Mon Nov 16 02:35:00 CET 2015, Event: ,Calgary @ Chicago, Favorite: ,Chicago, 2109831   size:141.56,Price: ,1.93,Calgary, 975675   size:2.71,Price: ,3.7,Tie, 60104   size:11.13,Price: ,4.2,ok
1.121832236, Sport: ,Soccer, Time: ,Sun Nov 15 22:15:00 CET 2015, Time: ,Sun Nov 15 22:15:00 CET 2015, Event: ,Alianza FC v Juventud Independiente, Favorite: ,Alianza FC, 5698496   size:2.54,Price: ,1.64,Juventud Independiente, 8517476   size:2.54,Price: ,5.3,The Draw, 58805   size:3.04,Price: ,3.65,ok
1.121831746, Sport: ,Soccer, Time: ,Sun Nov 15 20:30:00 CET 2015, Time: ,Sun Nov 15 20:30:00 CET 2015, Event: ,Margarita FC v Mineros Guayana II, Favorite: ,Margarita FC, 10104476   size:5.0,Price: ,2.52,Mineros Guayana II, 10096574   size:33.57,Price: ,2.76,The Draw, 58805   size:9.45,Price: ,3.25,ok
1.121632262, Sport: ,American Football, Time: ,Sun Nov 15 19:00:00 CET 2015, Time: ,Sun Nov 15 19:00:00 CET 2015, Event: ,New Orleans @ Washington, Favorite: ,Washington Redskins, 50187   size:4.84,Price: ,1.71,New Orleans Saints, 50196   size:277.0,Price: ,2.32,ok
1.121836439, Sport: ,Basketball, Time: ,Mon Nov 16 01:00:00 CET 2015, Time: ,Mon Nov 16 01:00:00 CET 2015, Event: ,Boston @ Oklahoma City, Favorite: ,Oklahoma City, 3363394   size:276.41,Price: ,1.49,Boston, 13108   size:19.21,Price: ,2.98,x
1.121772165, Sport: ,Basketball, Time: ,Mon Nov 16 00:05:00 CET 2015, Time: ,Mon Nov 16 00:05:00 CET 2015, Event: ,Utah @ Atlanta, Favorite: ,Atlanta, 13114   size:62.38,Price: ,1.58,Utah, 13119   size:3.63,Price: ,2.7,x
1.121755900, Sport: ,Soccer, Time: ,Sun Nov 15 21:00:00 CET 2015, Time: ,Sun Nov 15 21:00:00 CET 2015, Event: ,Los Andes v Guillermo Brown, Favorite: ,Los Andes, 5564448   size:17.86,Price: ,2.7,Guillermo Brown, 5789841   size:17.41,Price: ,3.05,The Draw, 58805   size:30.3,Price: ,3.05,x
1.121795926, Sport: ,Basketball, Time: ,Mon Nov 16 01:30:00 CET 2015, Time: ,Mon Nov 16 01:30:00 CET 2015, Event: ,Gecr Indalo v Boca Jrs, Favorite: ,Gecr Indalo, 6719074   size:6.04,Price: ,1.19,Boca Jrs, 6719112   size:6.0,Price: ,5.4,ok
1.121790755, Sport: ,Soccer, Time: ,Sun Nov 15 20:30:00 CET 2015, Time: ,Sun Nov 15 20:30:00 CET 2015, Event: ,Casa de Italia v Atletico El Vigia, Favorite: ,Casa de Italia, 10424512   size:14.86,Price: ,1.5,Atletico El Vigia, 5770945   size:7.3,Price: ,4.2,The Draw, 58805   size:6.11,Price: ,3.65,x
1.121632308, Sport: ,American Football, Time: ,Sun Nov 15 19:00:00 CET 2015, Time: ,Sun Nov 15 19:00:00 CET 2015, Event: ,Jacksonville @ Baltimore, Favorite: ,Baltimore Ravens, 50205   size:630.0,Price: ,1.55,Jacksonville Jaguars, 50207   size:14.15,Price: ,1.7,x
1.121840541, Sport: ,Tennis, Time: ,Sun Nov 15 20:30:00 CET 2015, Time: ,Sun Nov 15 20:30:00 CET 2015, Event: ,Buchanan v O'hare, Favorite: ,Chase Buchanan, 3218571   size:353.9,Price: ,1.08,David O'hare, 8284800   size:8.0,Price: ,7.0,ok
1.121840662, Sport: ,Tennis, Time: ,Mon Nov 16 01:00:00 CET 2015, Time: ,Mon Nov 16 01:00:00 CET 2015, Event: ,Sekiguchi v K Watanuki, Favorite: ,Shuichi Sekiguchi, 7689554   size:10.92,Price: ,1.33,Keisuke Watanuki, 8347761   size:2.1,Price: ,3.1,ok
1.121819418, Sport: ,Basketball, Time: ,Sun Nov 15 19:00:00 CET 2015, Time: ,Sun Nov 15 19:00:00 CET 2015, Event: ,Palencia v Cocinas Clavijo, Favorite: ,Palencia, 4661101   size:2.83,Price: ,1.03,Cocinas Clavijo, 7736139   size:14.32,Price: ,4.0,ok
1.121756196, Sport: ,Soccer, Time: ,Sun Nov 15 21:00:00 CET 2015, Time: ,Sun Nov 15 21:00:00 CET 2015, Event: ,Gimnasia Jujuy v Guarani AF, Favorite: ,Gimnasia Jujuy, 1213580   size:7.07,Price: ,1.93,Guarani AF, 8742758   size:7.49,Price: ,5.3,The Draw, 58805   size:56.77,Price: ,3.25,ok
1.121834299, Sport: ,Tennis, Time: ,Mon Nov 16 05:15:00 CET 2015, Time: ,Mon Nov 16 05:15:00 CET 2015, Event: ,Makoto Ochi v Shiga, Favorite: ,Makoto Ochi, 8978439   size:170.52,Price: ,1.26,Masato Shiga, 8505205   size:7.68,Price: ,3.9,x
1.121840702, Sport: ,Tennis, Time: ,Mon Nov 16 02:45:00 CET 2015, Time: ,Mon Nov 16 02:45:00 CET 2015, Event: ,Han v Takeuchi, Favorite: ,Kento Takeuchi, 8230215   size:57.02,Price: ,1.01,Sung Min Han, 9635431   size:8.36,Price: ,1.04,ok
1.121840626, Sport: ,Tennis, Time: ,Mon Nov 16 03:30:00 CET 2015, Time: ,Mon Nov 16 03:30:00 CET 2015, Event: ,Wang/Yang v Sato/Soeda, Favorite: ,Wang/Yang, 10276784   size:6.04,Price: ,1.59,Sato/Soeda, 8797658   size:6.04,Price: ,1.72,ok
1.121743326, Sport: ,American Football, Time: ,Sun Nov 15 22:35:00 CET 2015, Time: ,Sun Nov 15 22:35:00 CET 2015, Event: ,BC @ Calgary, Favorite: ,Calgary, 2026163   size:476.0,Price: ,1.21,BC, 2014481   size:17.84,Price: ,4.9,ok
1.121838015, Sport: ,Tennis, Time: ,Sun Nov 15 19:40:00 CET 2015, Time: ,Sun Nov 15 19:40:00 CET 2015, Event: ,Sarmiento v Smethurst, Favorite: ,Daniel Smethurst, 7364223   size:101.92,Price: ,1.48,Raymond Sarmiento, 8355894   size:25.48,Price: ,2.84,x
1.121743323, Sport: ,American Football, Time: ,Sun Nov 15 19:05:00 CET 2015, Time: ,Sun Nov 15 19:05:00 CET 2015, Event: ,Toronto @ Hamilton, Favorite: ,Toronto, 2014644   size:2.83,Price: ,1.03,Hamilton, 2014691   size:2.83,Price: ,1.03,x
1.121810040, Sport: ,Tennis, Time: ,Sun Nov 15 18:57:00 CET 2015, Time: ,Sun Nov 15 18:57:00 CET 2015, Event: ,Bryan/Bryan v Bopanna/Mergea, Favorite: ,Bopanna/Mergea, 8890432   size:55.8,Price: ,1.73,Bryan/Bryan, 1502771   size:484.13,Price: ,2.14,ok
1.121796643, Sport: ,Basketball, Time: ,Mon Nov 16 02:00:00 CET 2015, Time: ,Mon Nov 16 02:00:00 CET 2015, Event: ,Olimpico v Quimsa, Favorite: ,Olimpico, 6719115   size:235.93,Price: ,1.6,Quimsa, 6243645   size:31.31,Price: ,2.48,ok
1.121831636, Sport: ,Soccer, Time: ,Sun Nov 15 19:00:00 CET 2015, Time: ,Sun Nov 15 19:00:00 CET 2015, Event: ,Sao Jose RS v Cruzeiro RS, Favorite: ,Cruzeiro RS, 7018083   size:10.47,Price: ,1.83,Sao Jose RS, 5330504   size:64.49,Price: ,5.5,The Draw, 58805   size:163.84,Price: ,3.3,x
1.121694415, Sport: ,Soccer, Time: ,Sun Nov 15 22:00:00 CET 2015, Time: ,Sun Nov 15 22:00:00 CET 2015, Event: ,Jaguares de Cordoba v Santa Fe, Favorite: ,Santa Fe, 4908158   size:24.17,Price: ,1.76,Jaguares de Cordoba, 7055314   size:25.44,Price: ,5.4,The Draw, 58805   size:3.72,Price: ,3.75,x
1.121766696, Sport: ,Basketball, Time: ,Sun Nov 15 20:45:00 CET 2015, Time: ,Sun Nov 15 20:45:00 CET 2015, Event: ,Venezia v Reggio Emilia, Favorite: ,Venezia, 5878119   size:167.0,Price: ,1.6,Reggio Emilia, 958950   size:59.74,Price: ,2.44,ok
1.121832404, Sport: ,Soccer, Time: ,Sun Nov 15 23:30:00 CET 2015, Time: ,Sun Nov 15 23:30:00 CET 2015, Event: ,CS Uruguay v Carmelita, Favorite: ,CS Uruguay, 6624079   size:9.35,Price: ,1.88,Carmelita, 10104378   size:47.12,Price: ,4.7,The Draw, 58805   size:4.99,Price: ,3.6,ok
1.121772099, Sport: ,Basketball, Time: ,Sun Nov 15 21:35:00 CET 2015, Time: ,Sun Nov 15 21:35:00 CET 2015, Event: ,Memphis @ Minnesota, Favorite: ,Memphis, 119812   size:5.7,Price: ,1.69,Minnesota, 13118   size:7.29,Price: ,2.4,ok
1.121844850, Sport: ,Tennis, Time: ,Mon Nov 16 06:00:00 CET 2015, Time: ,Mon Nov 16 06:00:00 CET 2015, Event: ,Lukas v Tsen Cho, Favorite: ,Tena Lukas, 7795591   size:8.36,Price: ,1.04,Yi Tsen Cho, 10530492   size:18.0,Price: ,1.19,ok
1.121831919, Sport: ,Soccer, Time: ,Sun Nov 15 21:00:00 CET 2015, Time: ,Sun Nov 15 21:00:00 CET 2015, Event: ,Waterhouse FC v Rivoli United FC, Favorite: ,Waterhouse FC, 7735650   size:3.04,Price: ,1.96,Rivoli United FC, 7716748   size:12.32,Price: ,4.4,The Draw, 58805   size:90.89,Price: ,3.7,x
1.121840693, Sport: ,Tennis, Time: ,Mon Nov 16 02:45:00 CET 2015, Time: ,Mon Nov 16 02:45:00 CET 2015, Event: ,Imai v Katayama, Favorite: ,Shintaro Imai, 8997141   size:6.04,Price: ,1.14,Sho Katayama, 8351069   size:6.04,Price: ,1.15,x
1.121632219, Sport: ,American Football, Time: ,Sun Nov 15 19:00:00 CET 2015, Time: ,Sun Nov 15 19:00:00 CET 2015, Event: ,Dallas @ Tampa Bay, Favorite: ,Dallas Cowboys, 50189   size:61.49,Price: ,1.71,Tampa Bay Buccaneers, 50190   size:212.34,Price: ,1.81,x
1.121844654, Sport: ,Darts, Time: ,Sun Nov 15 20:10:00 CET 2015, Time: ,Sun Nov 15 20:10:00 CET 2015, Event: ,Michael van Gerwen v Phil Taylor, Favorite: ,Michael van Gerwen, 10510932   size:3100.78,Price: ,1.35,Phil Taylor, 2271001   size:711.04,Price: ,3.8,ok
1.121822848, Sport: ,Soccer, Time: ,Sun Nov 15 22:00:00 CET 2015, Time: ,Sun Nov 15 22:00:00 CET 2015, Event: ,Juventus FC Managua v UNAN Managua, Favorite: ,Juventus FC Managua, 9059003   size:2.43,Price: ,2.06,UNAN Managua, 9198508   size:2.21,Price: ,2.26,The Draw, 58805   size:5.62,Price: ,2.92,x
1.121840698, Sport: ,Tennis, Time: ,Mon Nov 16 02:45:00 CET 2015, Time: ,Mon Nov 16 02:45:00 CET 2015, Event: ,Kiryu v Yu Watanuki, Favorite: ,Yusuke Watanuki, 8349393   size:1070.06,Price: ,1.04,Konosuke Kiryu, 8978435   size:6.83,Price: ,7.2,ok
1.121819405, Sport: ,Basketball, Time: ,Sun Nov 15 19:00:00 CET 2015, Time: ,Sun Nov 15 19:00:00 CET 2015, Event: ,Melilla v Prat Joventut, Favorite: ,Melilla, 4661088   size:2.83,Price: ,1.03,Prat Joventut, 8832823   size:10.61,Price: ,1.1,ok
1.121632337, Sport: ,American Football, Time: ,Sun Nov 15 22:25:00 CET 2015, Time: ,Sun Nov 15 22:25:00 CET 2015, Event: ,New England @ New York Giants, Favorite: ,New England Patriots, 50204   size:9868.51,Price: ,1.32,New York Giants, 50185   size:95.17,Price: ,4.0,ok
1.121828709, Sport: ,Soccer, Time: ,Sun Nov 15 20:45:00 CET 2015, Time: ,Sun Nov 15 20:45:00 CET 2015, Event: ,Sochaux v Strasbourg, Favorite: ,Sochaux, 44796   size:33.8,Price: ,2.32,Strasbourg, 51404   size:8.79,Price: ,3.75,The Draw, 58805   size:25.97,Price: ,3.25,x
1.121821839, Sport: ,Soccer, Time: ,Sun Nov 15 21:00:00 CET 2015, Time: ,Sun Nov 15 21:00:00 CET 2015, Event: ,Cordoba B v CD Gerena, Favorite: ,Cordoba B, 7602491   size:2.6,Price: ,2.48,CD Gerena, 7887463   size:4.58,Price: ,3.2,The Draw, 58805   size:2.0,Price: ,3.05,ok
1.121834023, Sport: ,Tennis, Time: ,Sun Nov 15 19:04:00 CET 2015, Time: ,Sun Nov 15 19:04:00 CET 2015, Event: ,Bangoura/Seeberger v Brunstrom/Nielsen, Favorite: ,Brunstrom/Nielsen, 6677971   size:16.31,Price: ,1.03,Bangoura/Seeberger, 10435760   size:28.31,Price: ,1.05,ok
1.121746533, Sport: ,Basketball, Time: ,Mon Nov 16 02:00:00 CET 2015, Time: ,Mon Nov 16 02:00:00 CET 2015, Event: ,Siena @ Wisconsin, Favorite: ,Wisconsin, 352166   size:6.26,Price: ,1.09,Siena, 276228   size:10.43,Price: ,8.8,ok
1.121632294, Sport: ,American Football, Time: ,Sun Nov 15 19:00:00 CET 2015, Time: ,Sun Nov 15 19:00:00 CET 2015, Event: ,Cleveland @ Pittsburgh, Favorite: ,Pittsburgh Steelers, 50208   size:1833.5,Price: ,1.29,Cleveland Browns, 50209   size:14.15,Price: ,3.0,ok
1.121832181, Sport: ,Soccer, Time: ,Sun Nov 15 21:00:00 CET 2015, Time: ,Sun Nov 15 21:00:00 CET 2015, Event: ,Acassuso v Deportivo Armenio, Favorite: ,Acassuso, 8405070   size:2.6,Price: ,2.5,Deportivo Armenio, 7108497   size:5.58,Price: ,3.05,The Draw, 58805   size:2.0,Price: ,2.92,ok
