1.122314887, Sport: ,Ice Hockey, Time: ,Wed Jan 06 02:05:00 CET 2016, Time: ,Wed Jan 06 02:05:00 CET 2016, Event: ,Winnipeg @ Nashville, Favorite: ,Nashville, 2109832   size:102.0,Price: ,1.98,Winnipeg, 5866888   size:2.33,Price: ,3.6,Tie, 60104   size:345.0,Price: ,4.1,x
1.122469018, Sport: ,Soccer, Time: ,Wed Jan 06 11:30:00 CET 2016, Time: ,Wed Jan 06 11:30:00 CET 2016, Event: ,Southern Dist RSA (Res) v Eastern AA (Res), Favorite: ,Southern Dist RSA (Res), 7204910   size:3.22,Price: ,1.03,Eastern AA (Res), 7993892   size:3.22,Price: ,1.03,The Draw, 58805   size:16.38,Price: ,2.88,x
1.122473111, Sport: ,Tennis, Time: ,Wed Jan 06 16:00:00 CET 2016, Time: ,Wed Jan 06 16:00:00 CET 2016, Event: ,H Zeballos v Estevez, Favorite: ,Horacio Zeballos, 3506037   size:227.49,Price: ,1.18,Maximiliano Estevez, 7593393   size:26.93,Price: ,6.2,x
1.122433161, Sport: ,Basketball, Time: ,Tue Jan 05 20:00:00 CET 2016, Time: ,Tue Jan 05 20:00:00 CET 2016, Event: ,Ludwigsburg v Zielona Gora, Favorite: ,Ludwigsburg, 689542   size:44.31,Price: ,1.48,Zielona Gora, 6703617   size:45.73,Price: ,2.76,x
1.122466701, Sport: ,Basketball, Time: ,Wed Jan 06 18:00:00 CET 2016, Time: ,Wed Jan 06 18:00:00 CET 2016, Event: ,Uniqa Sopron (W) v Famila Schio (W), Favorite: ,Famila Schio (W), 7137850   size:2.74,Price: ,1.05,Uniqa Sopron (W), 6101364   size:25.0,Price: ,2.2,ok
1.122473594, Sport: ,Tennis, Time: ,Wed Jan 06 02:45:00 CET 2016, Time: ,Wed Jan 06 02:45:00 CET 2016, Event: ,Bourgue v J Benneteau, Favorite: ,Julien Benneteau, 585761   size:219.27,Price: ,1.54,Mathias Bourgue, 7066925   size:2.54,Price: ,2.56,ok
1.122473077, Sport: ,Tennis, Time: ,Wed Jan 06 10:00:00 CET 2016, Time: ,Wed Jan 06 10:00:00 CET 2016, Event: ,Edmund v Munoz-De La Nava, Favorite: ,Kyle Edmund, 5626817   size:2.55,Price: ,1.28,Munoz dela Nava, 10689374   size:5.0,Price: ,3.45,ok
1.122466707, Sport: ,Basketball, Time: ,Wed Jan 06 18:30:00 CET 2016, Time: ,Wed Jan 06 18:30:00 CET 2016, Event: ,Wisla Can Pack (W) v Uni Girona (W), Favorite: ,Wisla Can Pack (W), 5290906   size:3.3,Price: ,1.03,Uni Girona (W), 10411231   size:3.3,Price: ,1.03,ok
1.122406975, Sport: ,Ice Hockey, Time: ,Tue Jan 05 19:30:00 CET 2016, Time: ,Tue Jan 05 19:30:00 CET 2016, Event: ,Straubing v Wolfsburg, Favorite: ,Straubing, 2056823   size:2.73,Price: ,1.03,Wolfsburg, 1031534   size:2.73,Price: ,1.03,Tie, 60104   size:2.73,Price: ,1.03,x
1.122314659, Sport: ,Ice Hockey, Time: ,Wed Jan 06 01:05:00 CET 2016, Time: ,Wed Jan 06 01:05:00 CET 2016, Event: ,Minnesota @ Columbus, Favorite: ,Minnesota, 2109894   size:112.88,Price: ,2.38,Columbus, 2114347   size:2.64,Price: ,2.86,Tie, 60104   size:336.0,Price: ,4.0,ok
1.122461803, Sport: ,Soccer, Time: ,Tue Jan 05 20:45:00 CET 2016, Time: ,Tue Jan 05 20:45:00 CET 2016, Event: ,Marlow FC v Taunton Town, Favorite: ,Taunton Town, 8700096   size:68.25,Price: ,1.72,Marlow FC, 10601376   size:4.26,Price: ,3.75,The Draw, 58805   size:6.78,Price: ,3.65,ok
1.122473192, Sport: ,Tennis, Time: ,Wed Jan 06 08:30:00 CET 2016, Time: ,Wed Jan 06 08:30:00 CET 2016, Event: ,Khromacheva/Marozava v King/Niculescu, Favorite: ,King/Niculescu, 4168301   size:5.12,Price: ,1.27,Khromacheva/Marozava, 10682184   size:7.88,Price: ,3.55,ok
1.122407422, Sport: ,Soccer, Time: ,Tue Jan 05 20:45:00 CET 2016, Time: ,Tue Jan 05 20:45:00 CET 2016, Event: ,Cirencester v Histon, Favorite: ,Cirencester, 1282867   size:8.19,Price: ,1.99,Histon, 597738   size:6.0,Price: ,3.7,The Draw, 58805   size:4.91,Price: ,4.0,x
1.122408992, Sport: ,Ice Hockey, Time: ,Tue Jan 05 19:00:00 CET 2016, Time: ,Tue Jan 05 19:00:00 CET 2016, Event: ,Aalborg v Gentofte, Favorite: ,Aalborg, 70634   size:2.73,Price: ,1.03,Gentofte, 8834861   size:2.73,Price: ,1.03,Tie, 60104   size:2.73,Price: ,1.03,ok
1.122407420, Sport: ,Soccer, Time: ,Tue Jan 05 20:45:00 CET 2016, Time: ,Tue Jan 05 20:45:00 CET 2016, Event: ,Chesham Utd v St Neots Town, Favorite: ,Chesham Utd, 3396708   size:6.94,Price: ,2.24,St Neots Town, 7405537   size:7.19,Price: ,3.05,The Draw, 58805   size:2.55,Price: ,3.75,ok
1.122433166, Sport: ,Basketball, Time: ,Tue Jan 05 20:30:00 CET 2016, Time: ,Tue Jan 05 20:30:00 CET 2016, Event: ,Limoges v Oldenburg, Favorite: ,Limoges, 3817200   size:2.55,Price: ,1.49,Oldenburg, 1285952   size:71.67,Price: ,2.8,x
1.122314892, Sport: ,Ice Hockey, Time: ,Wed Jan 06 03:05:00 CET 2016, Time: ,Wed Jan 06 03:05:00 CET 2016, Event: ,Tampa Bay @ Calgary, Favorite: ,Tampa Bay, 2109715   size:5.38,Price: ,2.4,Calgary, 975675   size:2.64,Price: ,2.78,Tie, 60104   size:6.64,Price: ,3.95,x
1.122415511, Sport: ,Ice Hockey, Time: ,Wed Jan 06 17:30:00 CET 2016, Time: ,Wed Jan 06 17:30:00 CET 2016, Event: ,Dinamo Minsk v Lada, Favorite: ,Dinamo Minsk, 3312412   size:99.0,Price: ,1.81,Lada, 2484346   size:22.0,Price: ,3.8,Tie, 60104   size:59.0,Price: ,4.5,x
1.122469530, Sport: ,Soccer, Time: ,Wed Jan 06 16:00:00 CET 2016, Time: ,Wed Jan 06 16:00:00 CET 2016, Event: ,Real Murcia Imperial CF v Huercal-Overa CF, Favorite: ,Real Murcia Imperial CF, 10243153   size:57.83,Price: ,2.18,Huercal-Overa CF, 8480091   size:39.21,Price: ,2.74,The Draw, 58805   size:34.46,Price: ,2.98,x
1.122415483, Sport: ,Ice Hockey, Time: ,Wed Jan 06 08:00:00 CET 2016, Time: ,Wed Jan 06 08:00:00 CET 2016, Event: ,Vladivostok v Metallurg MG, Favorite: ,Metallurg Mg, 3343614   size:59.0,Price: ,2.14,Vladivostok, 7597246   size:20.0,Price: ,2.9,Tie, 60104   size:68.0,Price: ,4.4,x
1.122466237, Sport: ,Darts, Time: ,Tue Jan 05 19:00:00 CET 2016, Time: ,Tue Jan 05 19:00:00 CET 2016, Event: ,Geert de Vos v Kostas Pantelidis, Favorite: ,Geert De Vos, 6745321   size:1408.68,Price: ,1.02,Kostas Pantelidis, 10672168   size:23.73,Price: ,6.2,ok
1.122313653, Sport: ,Ice Hockey, Time: ,Wed Jan 06 01:05:00 CET 2016, Time: ,Wed Jan 06 01:05:00 CET 2016, Event: ,Florida @ Buffalo, Favorite: ,Florida, 2112317   size:47.24,Price: ,2.3,Buffalo, 4427593   size:6.05,Price: ,3.0,Tie, 60104   size:109.59,Price: ,4.1,ok
1.122459144, Sport: ,Basketball, Time: ,Tue Jan 05 18:34:00 CET 2016, Time: ,Tue Jan 05 18:34:00 CET 2016, Event: ,Norrkoping v Nassjo, Favorite: ,Norrkoping, 5866167   size:68.37,Price: ,1.05,Nassjo, 7735757   size:68.44,Price: ,1.05,ok
1.122406967, Sport: ,Ice Hockey, Time: ,Wed Jan 06 16:00:00 CET 2016, Time: ,Wed Jan 06 16:00:00 CET 2016, Event: ,Heinolan Peliitat v Jukurit, Favorite: ,Jukurit, 272756   size:401.47,Price: ,1.17,Heinolan Peliitat, 6022874   size:75.07,Price: ,1.74,Tie, 60104   size:14.22,Price: ,5.8,ok
1.122466635, Sport: ,Basketball, Time: ,Wed Jan 06 18:00:00 CET 2016, Time: ,Wed Jan 06 18:00:00 CET 2016, Event: ,TU Rock v Cantu, Favorite: ,TU Rock, 6718520   size:3.3,Price: ,1.03,Cantu, 276214   size:3.3,Price: ,1.03,x
1.122463129, Sport: ,Soccer, Time: ,Tue Jan 05 20:00:00 CET 2016, Time: ,Tue Jan 05 20:00:00 CET 2016, Event: ,Atletico Mineiro U20 v Araxa EC U20, Favorite: ,Atletico Mineiro U20, 5181675   size:2.73,Price: ,1.18,Araxa EC U20, 10681230   size:7.22,Price: ,13.5,The Draw, 58805   size:4.73,Price: ,6.2,ok
1.122464459, Sport: ,Soccer, Time: ,Tue Jan 05 20:45:00 CET 2016, Time: ,Tue Jan 05 20:45:00 CET 2016, Event: ,Marine v Ramsbottom Utd, Favorite: ,Marine, 2119329   size:0.0,Price: ,0.0,Ramsbottom Utd, 7885854   size:0.0,Price: ,0.0,The Draw, 58805   size:0.0,Price: ,0.0,x
1.122462832, Sport: ,Soccer, Time: ,Tue Jan 05 23:00:00 CET 2016, Time: ,Tue Jan 05 23:00:00 CET 2016, Event: ,AE Altos U20 v Vitoria U20, Favorite: ,Vitoria U20, 5181430   size:2.55,Price: ,1.25,AE Altos U20, 10681137   size:6.99,Price: ,11.0,The Draw, 58805   size:8.65,Price: ,5.8,ok
1.122472110, Sport: ,Soccer, Time: ,Wed Jan 06 14:00:00 CET 2016, Time: ,Wed Jan 06 14:00:00 CET 2016, Event: ,Chemnitzer v SV Darmstadt, Favorite: ,Chemnitzer, 498539   size:11.36,Price: ,1.05,SV Darmstadt, 993093   size:11.36,Price: ,1.05,The Draw, 58805   size:16.38,Price: ,2.88,x
1.122406969, Sport: ,Ice Hockey, Time: ,Tue Jan 05 19:30:00 CET 2016, Time: ,Tue Jan 05 19:30:00 CET 2016, Event: ,ERC Ingolstadt v Krefeld Pinguine, Favorite: ,ERC Ingolstadt, 233927   size:2.73,Price: ,1.03,Krefeld Pinguine, 233926   size:2.73,Price: ,1.03,Tie, 60104   size:2.73,Price: ,1.03,ok
1.122406964, Sport: ,Ice Hockey, Time: ,Wed Jan 06 16:00:00 CET 2016, Time: ,Wed Jan 06 16:00:00 CET 2016, Event: ,K Vantaa v TuTo, Favorite: ,K Vantaa, 2597484   size:55.85,Price: ,1.01,TuTo, 4196542   size:55.85,Price: ,1.01,Tie, 60104   size:27.92,Price: ,1.02,x
1.122407416, Sport: ,Soccer, Time: ,Tue Jan 05 20:45:00 CET 2016, Time: ,Tue Jan 05 20:45:00 CET 2016, Event: ,Bedworth Utd v Hitchin Town, Favorite: ,Hitchin Town, 4317865   size:19.19,Price: ,1.66,Bedworth Utd, 4231711   size:33.38,Price: ,5.4,The Draw, 58805   size:84.35,Price: ,4.2,ok
1.122472592, Sport: ,Volleyball, Time: ,Tue Jan 05 20:30:00 CET 2016, Time: ,Tue Jan 05 20:30:00 CET 2016, Event: ,Serbia v Poland, Favorite: ,Poland, 678742   size:2.55,Price: ,1.48,Serbia, 2010254   size:2.36,Price: ,2.76,ok
1.122408987, Sport: ,Ice Hockey, Time: ,Tue Jan 05 19:00:00 CET 2016, Time: ,Tue Jan 05 19:00:00 CET 2016, Event: ,Frederikshavn v Herlev, Favorite: ,Frederikshavn, 70626   size:2.73,Price: ,1.03,Herlev, 227439   size:2.73,Price: ,1.03,Tie, 60104   size:2.73,Price: ,1.03,x
1.122406965, Sport: ,Ice Hockey, Time: ,Wed Jan 06 16:00:00 CET 2016, Time: ,Wed Jan 06 16:00:00 CET 2016, Event: ,KeuPa v RoKi, Favorite: ,KeuPa, 7138769   size:401.47,Price: ,1.17,Roki, 4196540   size:75.07,Price: ,1.76,Tie, 60104   size:16.65,Price: ,5.1,x
1.122414715, Sport: ,Soccer, Time: ,Wed Jan 06 11:30:00 CET 2016, Time: ,Wed Jan 06 11:30:00 CET 2016, Event: ,Mallorca B v UD Rotlet Molinar, Favorite: ,Mallorca B, 4144563   size:2.55,Price: ,1.28,UD Rotlet Molinar, 8212936   size:34.12,Price: ,6.8,The Draw, 58805   size:34.12,Price: ,4.7,ok
1.122408982, Sport: ,Ice Hockey, Time: ,Tue Jan 05 19:00:00 CET 2016, Time: ,Tue Jan 05 19:00:00 CET 2016, Event: ,Odense v Esbjerg, Favorite: ,Odense, 70624   size:2.73,Price: ,1.03,Esbjerg, 70633   size:2.73,Price: ,1.03,Tie, 60104   size:2.73,Price: ,1.03,ok
1.122407011, Sport: ,Basketball, Time: ,Wed Jan 06 03:00:00 CET 2016, Time: ,Wed Jan 06 03:00:00 CET 2016, Event: ,Kentucky @ LSU, Favorite: ,Kentucky, 332189   size:98.88,Price: ,1.57,LSU, 352409   size:47.73,Price: ,2.44,x
1.122414830, Sport: ,Soccer, Time: ,Wed Jan 06 15:45:00 CET 2016, Time: ,Wed Jan 06 15:45:00 CET 2016, Event: ,CE Esporles v Club Santa Catalina, Favorite: ,CE Esporles, 10238429   size:2.55,Price: ,1.75,Club Santa Catalina, 10267628   size:34.12,Price: ,3.95,The Draw, 58805   size:34.12,Price: ,3.05,x
1.122469585, Sport: ,Soccer, Time: ,Wed Jan 06 17:00:00 CET 2016, Time: ,Wed Jan 06 17:00:00 CET 2016, Event: ,CE Constancia de Inca v SCR Pena Deportiva, Favorite: ,CE Constancia de Inca, 9320401   size:2.55,Price: ,1.84,SCR Pena Deportiva, 6773932   size:2.55,Price: ,3.7,The Draw, 58805   size:2.55,Price: ,3.15,ok
1.122415525, Sport: ,Ice Hockey, Time: ,Wed Jan 06 17:00:00 CET 2016, Time: ,Wed Jan 06 17:00:00 CET 2016, Event: ,Slovan Bratislava v Jokerit, Favorite: ,Jokerit, 66263   size:128.93,Price: ,2.12,Slovan Bratislava, 1357713   size:51.0,Price: ,2.96,Tie, 60104   size:70.0,Price: ,4.3,x
1.122462684, Sport: ,Soccer, Time: ,Tue Jan 05 22:00:00 CET 2016, Time: ,Tue Jan 05 22:00:00 CET 2016, Event: ,Audax Sao Paulo EC U20 v Paulista FC Jundiai U20, Favorite: ,Audax Sao Paulo EC U20, 7279634   size:14.46,Price: ,1.7,Paulista FC Jundiai U20, 8540113   size:11.87,Price: ,4.7,The Draw, 58805   size:6.96,Price: ,4.2,ok
1.122415495, Sport: ,Ice Hockey, Time: ,Wed Jan 06 12:30:00 CET 2016, Time: ,Wed Jan 06 12:30:00 CET 2016, Event: ,Sibir v Neftekhimik, Favorite: ,Sibir, 2285014   size:105.99,Price: ,1.78,Neftekhimik, 1365122   size:10.66,Price: ,4.0,Tie, 60104   size:65.99,Price: ,4.5,ok
1.122473176, Sport: ,Tennis, Time: ,Wed Jan 06 01:00:00 CET 2016, Time: ,Wed Jan 06 01:00:00 CET 2016, Event: ,A Mannarino v Janvier, Favorite: ,Adrian Mannarino, 3066621   size:10.08,Price: ,1.05,Maxime Janvier, 8257852   size:14.76,Price: ,13.5,ok
1.122467219, Sport: ,Tennis, Time: ,Wed Jan 06 05:30:00 CET 2016, Time: ,Wed Jan 06 05:30:00 CET 2016, Event: ,Siniakova v Diyas, Favorite: ,Zarina Diyas, 4045175   size:65.48,Price: ,1.91,Katerina Siniakova, 7137442   size:5.06,Price: ,2.06,x
1.122459156, Sport: ,Basketball, Time: ,Wed Jan 06 15:00:00 CET 2016, Time: ,Wed Jan 06 15:00:00 CET 2016, Event: ,Avtodor v Hapoel M Jerusalem, Favorite: ,Avtodor, 8801689   size:23.3,Price: ,1.03,Hapoel M Jerusalem, 7758971   size:23.3,Price: ,1.03,ok
1.122415490, Sport: ,Ice Hockey, Time: ,Wed Jan 06 11:00:00 CET 2016, Time: ,Wed Jan 06 11:00:00 CET 2016, Event: ,Metallurg Nk v Traktor, Favorite: ,Metallurg Nk, 3599244   size:246.83,Price: ,2.46,Traktor, 2595834   size:69.0,Price: ,2.54,Tie, 60104   size:70.0,Price: ,4.0,x
1.122409704, Sport: ,Ice Hockey, Time: ,Wed Jan 06 18:30:00 CET 2016, Time: ,Wed Jan 06 18:30:00 CET 2016, Event: ,Sparta Prague v Zlin, Favorite: ,Sparta Prague, 284689   size:14.23,Price: ,1.57,Zlin, 563266   size:62.03,Price: ,2.1,Tie, 60104   size:15.16,Price: ,5.5,ok
1.122407406, Sport: ,Soccer, Time: ,Tue Jan 05 20:45:00 CET 2016, Time: ,Tue Jan 05 20:45:00 CET 2016, Event: ,VCD Athletic v East Thurrock, Favorite: ,East Thurrock, 1338701   size:5.05,Price: ,1.88,VCD Athletic, 10525359   size:2.71,Price: ,4.0,The Draw, 58805   size:3.22,Price: ,3.8,ok
1.122480805, Sport: ,Snooker, Time: ,Tue Jan 05 19:00:00 CET 2016, Time: ,Tue Jan 05 19:00:00 CET 2016, Event: ,Ronnie OSullivan v Ricky Walden, Favorite: ,Ronnie OSullivan, 2678270   size:0.0,Price: ,0.0,Ricky Walden, 2278806   size:151.51,Price: ,6.0,ok
1.122407404, Sport: ,Soccer, Time: ,Tue Jan 05 20:45:00 CET 2016, Time: ,Tue Jan 05 20:45:00 CET 2016, Event: ,Canvey Island v Metropolitan Police, Favorite: ,Canvey Island, 18558   size:3.12,Price: ,2.28,Metropolitan Police, 6217278   size:2.29,Price: ,2.84,The Draw, 58805   size:4.19,Price: ,3.55,x
1.122407402, Sport: ,Soccer, Time: ,Tue Jan 05 20:45:00 CET 2016, Time: ,Tue Jan 05 20:45:00 CET 2016, Event: ,Brentwood Town v Harrow Borough, Favorite: ,Harrow Borough, 5051237   size:5.96,Price: ,2.58,Brentwood Town, 10296970   size:2.71,Price: ,2.78,The Draw, 58805   size:10.78,Price: ,3.6,x
1.122407006, Sport: ,Basketball, Time: ,Wed Jan 06 02:00:00 CET 2016, Time: ,Wed Jan 06 02:00:00 CET 2016, Event: ,Butler @ DePaul, Favorite: ,Butler, 355909   size:2.57,Price: ,1.22,DePaul, 715477   size:2.55,Price: ,4.6,ok
1.122458868, Sport: ,Basketball, Time: ,Wed Jan 06 10:00:00 CET 2016, Time: ,Wed Jan 06 10:00:00 CET 2016, Event: ,Powervit Pilipinas Agui v Saigon Heat, Favorite: ,Powervit Pilipinas Agui, 10463970   size:23.3,Price: ,1.03,Saigon Heat, 7008882   size:23.3,Price: ,1.03,x
1.122407001, Sport: ,Basketball, Time: ,Wed Jan 06 02:00:00 CET 2016, Time: ,Wed Jan 06 02:00:00 CET 2016, Event: ,Oklahoma State @ Baylor, Favorite: ,Baylor, 705559   size:2.57,Price: ,1.2,Oklahoma State, 284196   size:19.61,Price: ,5.0,ok
1.122477401, Sport: ,Soccer, Time: ,Wed Jan 06 16:30:00 CET 2016, Time: ,Wed Jan 06 16:30:00 CET 2016, Event: ,CF Villa de Alagon v CD Binefar, Favorite: ,CF Villa de Alagon, 8923239   size:27.92,Price: ,1.02,CD Binefar, 8941396   size:27.92,Price: ,1.02,The Draw, 58805   size:2.73,Price: ,1.25,x
1.122477403, Sport: ,Soccer, Time: ,Wed Jan 06 18:00:00 CET 2016, Time: ,Wed Jan 06 18:00:00 CET 2016, Event: ,SD Tarazona v Real Zaragoza II, Favorite: ,SD Tarazona, 6069400   size:27.92,Price: ,1.02,Real Zaragoza II, 10479409   size:27.92,Price: ,1.02,The Draw, 58805   size:2.73,Price: ,1.25,x
1.122477405, Sport: ,Soccer, Time: ,Wed Jan 06 16:30:00 CET 2016, Time: ,Wed Jan 06 16:30:00 CET 2016, Event: ,UD Alaro v UD Collerense, Favorite: ,UD Alaro, 8855427   size:27.92,Price: ,1.02,UD Collerense, 6884051   size:27.92,Price: ,1.02,The Draw, 58805   size:2.73,Price: ,1.25,x
