1.121747300, Sport: ,Basketball, Time: ,Thu Nov 12 19:45:00 CET 2015, Time: ,Thu Nov 12 19:45:00 CET 2015, Event: ,Uni Girona (W) v Ekaterinburg (W), Favorite: ,Ekaterinburg (W), 6068594   size:2.55,Price: ,1.06,Uni Girona (W), 10411231   size:2.13,Price: ,3.05,ok
1.121769698, Sport: ,Tennis, Time: ,Thu Nov 12 19:15:00 CET 2015, Time: ,Thu Nov 12 19:15:00 CET 2015, Event: ,Bangoura v Duckworth, Favorite: ,James Duckworth, 6064287   size:27.22,Price: ,1.54,Sekou Bangoura, 7066127   size:6.04,Price: ,2.66,ok
1.121684325, Sport: ,Handball, Time: ,Thu Nov 12 17:45:00 CET 2015, Time: ,Thu Nov 12 17:45:00 CET 2015, Event: ,Metalurg v Motor Zaporozhye, Favorite: ,Metalurg, 3379919   size:18.0,Price: ,1.22,Motor Zaporozhye, 3228706   size:14.0,Price: ,1.39,Draw, 330157   size:18.0,Price: ,1.24,x
1.121771302, Sport: ,Tennis, Time: ,Thu Nov 12 19:30:00 CET 2015, Time: ,Thu Nov 12 19:30:00 CET 2015, Event: ,Cako v Golubic, Favorite: ,Jacqueline Cako, 8801039   size:8.36,Price: ,1.04,Viktorija Golubic, 7283232   size:8.36,Price: ,1.04,x
1.121770692, Sport: ,Tennis, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,Crepaldi/Jankovits v Sabanov/Sabanov, Favorite: ,Crepaldi/Jankovits, 10250981   size:8.36,Price: ,1.04,Sabanov/Sabanov, 10107989   size:8.36,Price: ,1.04,x
1.121655695, Sport: ,Soccer, Time: ,Thu Nov 12 13:00:00 CET 2015, Time: ,Thu Nov 12 13:00:00 CET 2015, Event: ,Bosnia U21 v England U21, Favorite: ,England U21, 25924   size:937.0,Price: ,1.46,Bosnia U21, 354169   size:6.73,Price: ,9.6,The Draw, 58805   size:135.01,Price: ,4.6,x
1.121771307, Sport: ,Tennis, Time: ,Thu Nov 12 18:00:00 CET 2015, Time: ,Thu Nov 12 18:00:00 CET 2015, Event: ,Glushko v Jaksic, Favorite: ,Julia Glushko, 5321877   size:4.18,Price: ,1.08,Jovana Jaksic, 7168389   size:4.18,Price: ,1.08,ok
1.121771308, Sport: ,Tennis, Time: ,Thu Nov 12 16:00:00 CET 2015, Time: ,Thu Nov 12 16:00:00 CET 2015, Event: ,J Donaldson v Smyczek, Favorite: ,Tim Smyczek, 2848631   size:2.94,Price: ,1.7,Jared Donaldson, 7413423   size:2.36,Price: ,2.12,x
1.121733701, Sport: ,Basketball, Time: ,Thu Nov 12 20:45:00 CET 2015, Time: ,Thu Nov 12 20:45:00 CET 2015, Event: ,Barcelona v Lokomotiv Kuban, Favorite: ,Barcelona, 266269   size:5.0,Price: ,1.29,Lokomotiv Kuban, 5508059   size:21.2,Price: ,3.0,ok
1.121771305, Sport: ,Tennis, Time: ,Thu Nov 12 18:00:00 CET 2015, Time: ,Thu Nov 12 18:00:00 CET 2015, Event: ,Zacarias v Cepede Royg, Favorite: ,Marcela Zacarias, 7083075   size:4.18,Price: ,1.08,Veronica Cepede Royg, 6400531   size:4.18,Price: ,1.08,x
1.121755158, Sport: ,Tennis, Time: ,Thu Nov 12 09:40:00 CET 2015, Time: ,Thu Nov 12 09:40:00 CET 2015, Event: ,Chang Liu v Shvedova, Favorite: ,Yaroslava Shvedova, 2263713   size:358.24,Price: ,1.24,Chang Liu, 7656823   size:68.18,Price: ,4.8,ok
1.121771304, Sport: ,Tennis, Time: ,Thu Nov 12 18:00:00 CET 2015, Time: ,Thu Nov 12 18:00:00 CET 2015, Event: ,Rodriguez v Chang, Favorite: ,Victoria Rodriguez, 7082844   size:8.36,Price: ,1.04,Sophie Chang, 9348383   size:4.18,Price: ,1.08,ok
1.121652985, Sport: ,Ice Hockey, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,Skelleftea v Orebro, Favorite: ,Skelleftea, 247106   size:93.99,Price: ,1.64,Orebro, 247111   size:6.04,Price: ,4.7,Tie, 60104   size:93.99,Price: ,4.8,x
1.121655333, Sport: ,Soccer, Time: ,Thu Nov 12 18:15:00 CET 2015, Time: ,Thu Nov 12 18:15:00 CET 2015, Event: ,Portugal U21 v Albania U21, Favorite: ,Portugal U21, 150463   size:114.99,Price: ,1.14,Albania U21, 30081   size:159.21,Price: ,32.0,The Draw, 58805   size:128.58,Price: ,10.0,ok
1.121653035, Sport: ,Ice Hockey, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,Linkoping v Vaxjo Lakers, Favorite: ,Linkoping, 260829   size:106.0,Price: ,2.14,Vaxjo Lakers, 539706   size:111.72,Price: ,2.88,Tie, 60104   size:99.16,Price: ,4.2,x
1.121654808, Sport: ,Ice Hockey, Time: ,Thu Nov 12 16:00:00 CET 2015, Time: ,Thu Nov 12 16:00:00 CET 2015, Event: ,Lada v Salavat, Favorite: ,Salavat, 2304930   size:7.38,Price: ,1.86,Lada, 2484346   size:26.0,Price: ,3.75,Tie, 60104   size:59.0,Price: ,4.5,x
1.121759195, Sport: ,Soccer, Time: ,Thu Nov 12 14:00:00 CET 2015, Time: ,Thu Nov 12 14:00:00 CET 2015, Event: ,Utrecht v FC Oss, Favorite: ,Utrecht, 48449   size:2.55,Price: ,1.23,FC Oss, 4987328   size:5.0,Price: ,3.25,The Draw, 58805   size:5.0,Price: ,3.05,ok
1.121727822, Sport: ,Tennis, Time: ,Thu Nov 12 20:00:00 CET 2015, Time: ,Thu Nov 12 20:00:00 CET 2015, Event: ,Demoliner/Elias v Galdos/Londero, Favorite: ,Demoliner/Elias, 8462580   size:5.0,Price: ,1.41,Galdos/Londero, 10507813   size:2.82,Price: ,3.05,ok
1.121654803, Sport: ,Ice Hockey, Time: ,Thu Nov 12 15:00:00 CET 2015, Time: ,Thu Nov 12 15:00:00 CET 2015, Event: ,Yugra v Traktor, Favorite: ,Traktor, 2595834   size:22.32,Price: ,2.4,Yugra, 4913649   size:70.0,Price: ,2.7,Tie, 60104   size:65.0,Price: ,4.1,x
1.121658010, Sport: ,Ice Hockey, Time: ,Thu Nov 12 17:30:00 CET 2015, Time: ,Thu Nov 12 17:30:00 CET 2015, Event: ,Orange 20 v Zilina, Favorite: ,Zilina, 2078590   size:6.04,Price: ,1.52,Orange 20, 3344308   size:107.17,Price: ,4.3,Tie, 60104   size:107.17,Price: ,4.3,ok
1.121726701, Sport: ,Tennis, Time: ,Thu Nov 12 12:30:00 CET 2015, Time: ,Thu Nov 12 12:30:00 CET 2015, Event: ,Beck/Witthoeft v Gamiz/Soler-Espinosa, Favorite: ,Beck/Witthoeft, 10343293   size:2.55,Price: ,1.69,Gamiz/Soler-Espinosa, 10507625   size:2.46,Price: ,2.24,ok
1.121654331, Sport: ,Soccer, Time: ,Thu Nov 12 18:00:00 CET 2015, Time: ,Thu Nov 12 18:00:00 CET 2015, Event: ,Poland U21 v Norway U21, Favorite: ,Poland U21, 210090   size:15.27,Price: ,2.16,Norway U21, 210058   size:123.66,Price: ,3.45,The Draw, 58805   size:2.55,Price: ,3.65,ok
1.121758899, Sport: ,Soccer, Time: ,Thu Nov 12 19:30:00 CET 2015, Time: ,Thu Nov 12 19:30:00 CET 2015, Event: ,Excelsior v Sparta Rotterdam, Favorite: ,Excelsior, 67164   size:15.21,Price: ,1.43,Sparta Rotterdam, 111703   size:8.75,Price: ,2.32,The Draw, 58805   size:17.74,Price: ,3.1,ok
1.121656877, Sport: ,Soccer, Time: ,Thu Nov 12 15:15:00 CET 2015, Time: ,Thu Nov 12 15:15:00 CET 2015, Event: ,UAE v Timor Leste, Favorite: ,UAE, 51306   size:122.09,Price: ,1.04,Timor Leste, 5063533   size:2.97,Price: ,85.0,The Draw, 58805   size:11.15,Price: ,15.0,ok
1.121755140, Sport: ,Tennis, Time: ,Thu Nov 12 08:10:00 CET 2015, Time: ,Thu Nov 12 08:10:00 CET 2015, Event: ,Su Hsieh v S Zheng, Favorite: ,Su-Wei Hsieh, 8244521   size:2.82,Price: ,1.86,Saisai Zheng, 5829453   size:317.7,Price: ,2.12,ok
1.121741426, Sport: ,Soccer, Time: ,Thu Nov 12 18:45:00 CET 2015, Time: ,Thu Nov 12 18:45:00 CET 2015, Event: ,El Geish v Arab Contractors, Favorite: ,El Geish, 7024303   size:2.34,Price: ,2.32,Arab Contractors, 5170862   size:4.52,Price: ,2.78,The Draw, 58805   size:4.34,Price: ,3.05,ok
1.121653009, Sport: ,Ice Hockey, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,Farjestad v MODO, Favorite: ,Farjestad, 237392   size:43.99,Price: ,1.47,MODO, 60824   size:83.45,Price: ,5.3,Tie, 60104   size:12.69,Price: ,5.0,x
1.121653809, Sport: ,Soccer, Time: ,Thu Nov 12 21:00:00 CET 2015, Time: ,Thu Nov 12 21:00:00 CET 2015, Event: ,Bolivia v Venezuela, Favorite: ,Bolivia, 61303   size:17.0,Price: ,2.02,Venezuela, 15302   size:4.55,Price: ,4.4,The Draw, 58805   size:716.16,Price: ,3.5,ok
1.121759612, Sport: ,Soccer, Time: ,Thu Nov 12 23:30:00 CET 2015, Time: ,Thu Nov 12 23:30:00 CET 2015, Event: ,Deportivo La Guaira v Mineros Guayana, Favorite: ,Deportivo La Guaira, 7658015   size:3.97,Price: ,1.95,Mineros Guayana, 7456728   size:2.55,Price: ,3.85,The Draw, 58805   size:2.55,Price: ,3.4,x
1.121653019, Sport: ,Ice Hockey, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,Malmo v Lulea, Favorite: ,Lulea, 337769   size:105.0,Price: ,2.14,Malmo, 1021477   size:102.0,Price: ,2.86,Tie, 60104   size:6.38,Price: ,4.6,x
1.121655677, Sport: ,Ice Hockey, Time: ,Thu Nov 12 18:30:00 CET 2015, Time: ,Thu Nov 12 18:30:00 CET 2015, Event: ,Valerenga v Stjernen, Favorite: ,Valerenga, 61435   size:3.33,Price: ,1.5,Stjernen, 61434   size:15.42,Price: ,4.2,Tie, 60104   size:12.4,Price: ,4.9,x
1.121653014, Sport: ,Ice Hockey, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,HV71 v Karlskrona, Favorite: ,HV71, 1357305   size:18.24,Price: ,1.36,Karlskrona, 5427583   size:73.68,Price: ,5.8,Tie, 60104   size:83.19,Price: ,5.3,x
1.121655796, Sport: ,Soccer, Time: ,Thu Nov 12 18:45:00 CET 2015, Time: ,Thu Nov 12 18:45:00 CET 2015, Event: ,Israel U21 v Hungary U21, Favorite: ,Israel U21, 209704   size:290.4,Price: ,2.08,Hungary U21, 231917   size:6.41,Price: ,3.8,The Draw, 58805   size:8.93,Price: ,3.55,ok
1.121654222, Sport: ,Soccer, Time: ,Thu Nov 12 20:00:00 CET 2015, Time: ,Thu Nov 12 20:00:00 CET 2015, Event: ,Morocco v Equatorial Guinea, Favorite: ,Morocco, 75103   size:14.27,Price: ,1.32,Equatorial Guinea, 2110436   size:289.91,Price: ,13.0,The Draw, 58805   size:2.0,Price: ,5.4,ok
1.121766776, Sport: ,Basketball, Time: ,Thu Nov 12 23:00:00 CET 2015, Time: ,Thu Nov 12 23:00:00 CET 2015, Event: ,Mogi v Pinheiros, Favorite: ,Mogi, 8948840   size:8.36,Price: ,1.04,Pinheiros, 6733502   size:8.36,Price: ,1.04,ok
1.121766777, Sport: ,Basketball, Time: ,Thu Nov 12 23:00:00 CET 2015, Time: ,Thu Nov 12 23:00:00 CET 2015, Event: ,Sao Jose v Caxias do Sul, Favorite: ,Sao Jose, 7072335   size:8.36,Price: ,1.04,Caxias do Sul, 10484471   size:8.36,Price: ,1.04,x
1.121766774, Sport: ,Basketball, Time: ,Thu Nov 12 23:00:00 CET 2015, Time: ,Thu Nov 12 23:00:00 CET 2015, Event: ,Brasilia v Franca, Favorite: ,Brasilia, 8948838   size:8.36,Price: ,1.04,Franca, 8948836   size:8.36,Price: ,1.04,x
1.121766778, Sport: ,Tennis, Time: ,Thu Nov 12 07:00:00 CET 2015, Time: ,Thu Nov 12 07:00:00 CET 2015, Event: ,Dulgheru v Buyukakcay, Favorite: ,Cagla Buyukakcay, 3051579   size:14.14,Price: ,1.03,Alexandra Dulgheru, 2548758   size:4.2,Price: ,1.39,ok
1.121760555, Sport: ,Tennis, Time: ,Thu Nov 12 15:30:00 CET 2015, Time: ,Thu Nov 12 15:30:00 CET 2015, Event: ,Ramanathan/Volante v Bednarek/Molchanov, Favorite: ,Ramanathan/Volante, 10507641   size:8.36,Price: ,1.04,Bednarek/Molchanov, 10507636   size:8.36,Price: ,1.04,x
1.121761097, Sport: ,Tennis, Time: ,Thu Nov 12 23:00:00 CET 2015, Time: ,Thu Nov 12 23:00:00 CET 2015, Event: ,Berlocq v Kicker, Favorite: ,Carlos Berlocq, 2283676   size:19.52,Price: ,1.18,Nicolas Kicker, 8326744   size:9.2,Price: ,5.1,ok
1.121679696, Sport: ,Volleyball, Time: ,Thu Nov 12 17:00:00 CET 2015, Time: ,Thu Nov 12 17:00:00 CET 2015, Event: ,Dinamo Moscow v Le Cannet VB, Favorite: ,Dinamo Moscow, 1288570   size:0.0,Price: ,0.0,Le Cannet VB, 9020091   size:19.48,Price: ,1.67,ok
1.121696073, Sport: ,Ice Hockey, Time: ,Fri Nov 13 01:30:00 CET 2015, Time: ,Fri Nov 13 01:30:00 CET 2015, Event: ,Calgary @ Tampa Bay, Favorite: ,Tampa Bay, 2109715   size:6.32,Price: ,1.83,Calgary, 975675   size:10.8,Price: ,3.2,Tie, 60104   size:8.29,Price: ,3.9,ok
1.121654834, Sport: ,Ice Hockey, Time: ,Thu Nov 12 17:00:00 CET 2015, Time: ,Thu Nov 12 17:00:00 CET 2015, Event: ,Torpedo v Medvescak Zagreb, Favorite: ,Torpedo, 2484355   size:17.56,Price: ,1.77,Medvescak Zagreb, 4182882   size:12.33,Price: ,4.5,Tie, 60104   size:52.0,Price: ,4.6,ok
1.121696079, Sport: ,Ice Hockey, Time: ,Fri Nov 13 01:30:00 CET 2015, Time: ,Fri Nov 13 01:30:00 CET 2015, Event: ,Buffalo @ Florida, Favorite: ,Florida, 2112317   size:3.09,Price: ,2.1,Buffalo, 4427593   size:2.16,Price: ,3.0,Tie, 60104   size:8.32,Price: ,3.8,x
1.121733693, Sport: ,Basketball, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,Anadolu Efes v Olympiacos, Favorite: ,Anadolu Efes, 5832279   size:5.11,Price: ,1.67,Olympiacos, 278582   size:44.19,Price: ,1.96,x
1.121741648, Sport: ,Soccer, Time: ,Thu Nov 12 13:45:00 CET 2015, Time: ,Thu Nov 12 13:45:00 CET 2015, Event: ,Misr El Makasa v Wadi Degla, Favorite: ,Misr El Makasa, 5905941   size:4.05,Price: ,2.08,Wadi degla, 5259318   size:3.92,Price: ,3.0,The Draw, 58805   size:3.66,Price: ,2.96,x
1.121759047, Sport: ,Soccer, Time: ,Thu Nov 12 15:00:00 CET 2015, Time: ,Thu Nov 12 15:00:00 CET 2015, Event: ,Italy U19 v Czech Rep U19, Favorite: ,Italy U19, 459516   size:2.37,Price: ,1.86,Czech Rep U19, 459517   size:92.79,Price: ,4.0,The Draw, 58805   size:4.36,Price: ,3.7,ok
1.121760561, Sport: ,Soccer, Time: ,Thu Nov 12 15:00:00 CET 2015, Time: ,Thu Nov 12 15:00:00 CET 2015, Event: ,Turkey U19 v Azerbaijan U19, Favorite: ,Turkey U19, 865347   size:5.0,Price: ,1.65,Azerbaijan U19, 4224615   size:2.0,Price: ,5.6,The Draw, 58805   size:64.98,Price: ,4.2,ok
1.121771345, Sport: ,Tennis, Time: ,Thu Nov 12 16:00:00 CET 2015, Time: ,Thu Nov 12 16:00:00 CET 2015, Event: ,Polansky/Shamasdin v Brunstrom/Nielsen, Favorite: ,Polansky/Shamasdin, 8575035   size:8.36,Price: ,1.04,Brunstrom/Nielsen, 6677971   size:8.36,Price: ,1.04,x
1.121770255, Sport: ,Tennis, Time: ,Thu Nov 12 14:15:00 CET 2015, Time: ,Thu Nov 12 14:15:00 CET 2015, Event: ,Eysseric/Jomby v Poullain/Stouff, Favorite: ,Eysseric/Jomby, 10507579   size:8.36,Price: ,1.04,Poullain/Stouff, 10507585   size:8.36,Price: ,1.04,x
1.121733903, Sport: ,Basketball, Time: ,Thu Nov 12 11:00:00 CET 2015, Time: ,Thu Nov 12 11:00:00 CET 2015, Event: ,Samsung Life Blue Minx v KEB Hanabank, Favorite: ,Samsung Life Blue Minx, 7894748   size:37.04,Price: ,1.27,KEB Hanabank, 8118828   size:37.04,Price: ,1.27,ok
1.121758509, Sport: ,Tennis, Time: ,Thu Nov 12 16:00:00 CET 2015, Time: ,Thu Nov 12 16:00:00 CET 2015, Event: ,Millot v Stakhovsky, Favorite: ,Sergiy Stakhovsky, 2284304   size:24.22,Price: ,1.43,Vincent Millot, 4275820   size:38.5,Price: ,2.94,ok
1.121696084, Sport: ,Ice Hockey, Time: ,Fri Nov 13 02:00:00 CET 2015, Time: ,Fri Nov 13 02:00:00 CET 2015, Event: ,Toronto @ Nashville, Favorite: ,Nashville, 2109832   size:6.53,Price: ,1.72,Toronto, 2108073   size:10.73,Price: ,3.55,Tie, 60104   size:8.26,Price: ,3.95,x
1.121759950, Sport: ,Soccer, Time: ,Thu Nov 12 14:00:00 CET 2015, Time: ,Thu Nov 12 14:00:00 CET 2015, Event: ,Greece U19 v Moldova U19, Favorite: ,Greece U19, 1198449   size:2.55,Price: ,1.44,Moldova U19, 251189   size:6.14,Price: ,7.0,The Draw, 58805   size:4.64,Price: ,4.7,ok
1.121651577, Sport: ,Ice Hockey, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,Karlskoga v Pantern, Favorite: ,Karlskoga, 6267380   size:182.13,Price: ,1.59,Pantern, 9322154   size:119.11,Price: ,4.0,Tie, 60104   size:115.12,Price: ,4.1,ok
1.121655259, Sport: ,Soccer, Time: ,Thu Nov 12 18:30:00 CET 2015, Time: ,Thu Nov 12 18:30:00 CET 2015, Event: ,Netherlands U21 v Belarus U21, Favorite: ,Netherlands U21, 948842   size:14.02,Price: ,1.46,Belarus U21, 210050   size:35.97,Price: ,8.8,The Draw, 58805   size:8.63,Price: ,4.6,ok
1.121748709, Sport: ,Tennis, Time: ,Thu Nov 12 09:30:00 CET 2015, Time: ,Thu Nov 12 09:30:00 CET 2015, Event: ,Christofi v Ekshibarova, Favorite: ,Eleni Christofi, 10483860   size:14.14,Price: ,1.03,Vlada Ekshibarova, 2567024   size:14.14,Price: ,1.03,ok
1.121759392, Sport: ,Soccer, Time: ,Thu Nov 12 13:30:00 CET 2015, Time: ,Thu Nov 12 13:30:00 CET 2015, Event: ,Blama v Al Arabi (Jor), Favorite: ,Blama, 6750873   size:22.73,Price: ,1.44,Al Arabi (Jor), 5330583   size:22.73,Price: ,1.44,The Draw, 58805   size:5.0,Price: ,2.94,ok
1.121766312, Sport: ,Tennis, Time: ,Thu Nov 12 10:00:00 CET 2015, Time: ,Thu Nov 12 10:00:00 CET 2015, Event: ,Ma Johansson v Chirico, Favorite: ,Mathilde Johansson, 2250865   size:7.07,Price: ,1.72,Louisa Chirico, 7168233   size:94.42,Price: ,2.3,x
1.121654848, Sport: ,Ice Hockey, Time: ,Thu Nov 12 17:30:00 CET 2015, Time: ,Thu Nov 12 17:30:00 CET 2015, Event: ,Dinamo Minsk v Slovan Bratislava, Favorite: ,Dinamo Minsk, 3312412   size:33.53,Price: ,1.93,Slovan Bratislava, 1357713   size:15.83,Price: ,3.7,Tie, 60104   size:52.0,Price: ,4.4,ok
1.121760336, Sport: ,Soccer, Time: ,Thu Nov 12 14:00:00 CET 2015, Time: ,Thu Nov 12 14:00:00 CET 2015, Event: ,Romania U19 v Faroe Islands U19, Favorite: ,Romania U19, 251190   size:2.55,Price: ,1.18,Faroe Islands U19, 3389580   size:7.0,Price: ,13.0,The Draw, 58805   size:18.95,Price: ,4.5,ok
1.121766317, Sport: ,Tennis, Time: ,Thu Nov 12 18:00:00 CET 2015, Time: ,Thu Nov 12 18:00:00 CET 2015, Event: ,Arnaboldi v Fucsovics, Favorite: ,Marton Fucsovics, 4827766   size:31.35,Price: ,1.78,Andrea Arnaboldi, 7593283   size:5.09,Price: ,2.08,ok
1.121342204, Sport: ,Soccer, Time: ,Thu Nov 12 20:45:00 CET 2015, Time: ,Thu Nov 12 20:45:00 CET 2015, Event: ,Norway v Hungary, Favorite: ,Norway, 30   size:2037.69,Price: ,1.92,Hungary, 15290   size:820.36,Price: ,5.2,The Draw, 58805   size:1688.82,Price: ,3.45,x
1.121765474, Sport: ,Tennis, Time: ,Thu Nov 12 11:10:00 CET 2015, Time: ,Thu Nov 12 11:10:00 CET 2015, Event: ,Wongteanchai/Yang v Aoyama/Ninomiya, Favorite: ,Aoyama/Ninomiya, 10250278   size:4.48,Price: ,1.48,Wongteanchai/Yang, 10507075   size:2.51,Price: ,2.58,x
1.121771350, Sport: ,Tennis, Time: ,Thu Nov 12 23:15:00 CET 2015, Time: ,Thu Nov 12 23:15:00 CET 2015, Event: ,Krajicek/Monroe v Bangoura/Seeberger, Favorite: ,Krajicek/Monroe, 8925143   size:8.36,Price: ,1.04,Bangoura/Seeberger, 10435760   size:8.36,Price: ,1.04,x
1.121770704, Sport: ,Tennis, Time: ,Thu Nov 12 09:30:00 CET 2015, Time: ,Thu Nov 12 09:30:00 CET 2015, Event: ,Diez v Kapogiannis, Favorite: ,Steven Diez, 4903593   size:17.86,Price: ,1.03,Charalampos Kapogiannis, 8813376   size:17.86,Price: ,1.03,ok
1.121770705, Sport: ,Tennis, Time: ,Thu Nov 12 09:30:00 CET 2015, Time: ,Thu Nov 12 09:30:00 CET 2015, Event: ,Suc v van Rijthoven, Favorite: ,Dominik Suc, 8490611   size:17.86,Price: ,1.03,Tim Van Rijthoven, 8681938   size:17.86,Price: ,1.03,x
1.121683932, Sport: ,Handball, Time: ,Thu Nov 12 18:45:00 CET 2015, Time: ,Thu Nov 12 18:45:00 CET 2015, Event: ,Kiel v PSG, Favorite: ,Draw, 330157   size:107.82,Price: ,1.01,Kiel, 2027628   size:3.49,Price: ,1.86,PSG, 7670727   size:3.29,Price: ,1.97,x
1.121771359, Sport: ,Tennis, Time: ,Thu Nov 12 19:45:00 CET 2015, Time: ,Thu Nov 12 19:45:00 CET 2015, Event: ,D Evans v A Krajicek, Favorite: ,Daniel Evans, 3103121   size:4.18,Price: ,1.08,Austin Krajicek, 3288367   size:4.18,Price: ,1.08,ok
1.121758973, Sport: ,Soccer, Time: ,Thu Nov 12 15:00:00 CET 2015, Time: ,Thu Nov 12 15:00:00 CET 2015, Event: ,Hamburg v Heracles, Favorite: ,Hamburg, 204703   size:5.0,Price: ,1.51,Heracles, 419132   size:4.34,Price: ,4.9,The Draw, 58805   size:2.55,Price: ,4.1,ok
1.121656315, Sport: ,Soccer, Time: ,Thu Nov 12 12:30:00 CET 2015, Time: ,Thu Nov 12 12:30:00 CET 2015, Event: ,Iran v Turkmenistan, Favorite: ,Iran, 47966   size:69.16,Price: ,1.13,Turkmenistan, 866309   size:5.1,Price: ,11.5,The Draw, 58805   size:4.41,Price: ,10.0,ok
