1.121101465, Sport: ,Handball, Time: ,Wed Oct 07 19:30:00 CEST 2015, Time: ,Wed Oct 07 19:30:00 CEST 2015, Event: ,Montenegro (W) v FYR Macedonia (W), Favorite: ,Montenegro (W), 6257695   size:39.7,Price: ,1.01,FYR Macedonia (W), 6257682   size:77.02,Price: ,22.0,Draw, 330157   size:70.31,Price: ,24.0,ok
1.121106903, Sport: ,Tennis, Time: ,Wed Oct 07 21:30:00 CEST 2015, Time: ,Wed Oct 07 21:30:00 CEST 2015, Event: ,Moore v Min, Favorite: ,Grace Min, 6280340   size:2.55,Price: ,1.48,Tara Moore, 4822914   size:6.7,Price: ,2.68,ok
1.121017773, Sport: ,Soccer, Time: ,Wed Oct 07 21:00:00 CEST 2015, Time: ,Wed Oct 07 21:00:00 CEST 2015, Event: ,Ballinamallard Utd v Glenavon, Favorite: ,Glenavon, 46955   size:146.14,Price: ,1.75,Ballinamallard Utd, 3611091   size:20.11,Price: ,4.8,The Draw, 58805   size:28.01,Price: ,3.95,ok
1.121018983, Sport: ,Handball, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Nimes v Creteil, Favorite: ,Nimes, 4292475   size:3.96,Price: ,1.57,Creteil, 4292472   size:2.14,Price: ,2.9,Draw, 330157   size:49.37,Price: ,8.0,x
1.121018988, Sport: ,Handball, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Ivry v Chatres, Favorite: ,Ivry, 4292473   size:3.84,Price: ,1.3,Chatres, 10370385   size:69.08,Price: ,4.6,Draw, 330157   size:43.05,Price: ,9.0,ok
1.121104202, Sport: ,Soccer, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Joinville EC U20 v Coritiba U20, Favorite: ,Coritiba U20, 5181414   size:2.44,Price: ,1.82,Joinville EC U20, 7660873   size:4.5,Price: ,2.36,The Draw, 58805   size:2.42,Price: ,3.3,x
1.121088798, Sport: ,Soccer, Time: ,Wed Oct 07 20:30:00 CEST 2015, Time: ,Wed Oct 07 20:30:00 CEST 2015, Event: ,Flint Town United FC v Gresford Athletic, Favorite: ,Flint Town United FC, 9645608   size:38.2,Price: ,1.21,Gresford Athletic, 9013317   size:38.2,Price: ,1.21,The Draw, 58805   size:27.93,Price: ,1.3,x
1.121093090, Sport: ,Basketball, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Flying Foxes (W) v TTT Riga (W), Favorite: ,Flying Foxes (W), 10388075   size:6.8,Price: ,1.02,TTT Riga (W), 10388076   size:6.8,Price: ,1.02,x
1.121062859, Sport: ,Basketball, Time: ,Wed Oct 07 21:00:00 CEST 2015, Time: ,Wed Oct 07 21:00:00 CEST 2015, Event: ,Buducnost v Mega Vizura, Favorite: ,Buducnost, 266288   size:4.94,Price: ,1.26,Mega Vizura, 7735104   size:12.81,Price: ,4.2,ok
1.121077264, Sport: ,Volleyball, Time: ,Wed Oct 07 21:00:00 CEST 2015, Time: ,Wed Oct 07 21:00:00 CEST 2015, Event: ,Costa Rica v Trinidad and Tobago, Favorite: ,Costa Rica, 2158194   size:202.63,Price: ,1.77,Trinidad and Tobago, 4138736   size:2.55,Price: ,2.14,ok
1.120988447, Sport: ,Soccer, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,St Polten-Spratzern (W) v Verona (W), Favorite: ,St Polten-Spratzern (W), 10365420   size:57.06,Price: ,2.28,Verona (W), 10365422   size:3.85,Price: ,2.5,The Draw, 58805   size:3.21,Price: ,3.85,x
1.121073464, Sport: ,Soccer, Time: ,Wed Oct 07 20:45:00 CEST 2015, Time: ,Wed Oct 07 20:45:00 CEST 2015, Event: ,Grays Athletic v East Thurrock, Favorite: ,Grays Athletic, 62644   size:5.88,Price: ,1.16,East Thurrock, 1338701   size:5.87,Price: ,1.16,The Draw, 58805   size:10.71,Price: ,1.29,x
1.121092169, Sport: ,Tennis, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Falla/Lapentti v Gomez/Mantilla, Favorite: ,Gomez/Mantilla, 10384562   size:5.85,Price: ,1.88,Falla/Lapentti, 10384565   size:5.8,Price: ,1.91,x
1.120988847, Sport: ,Soccer, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Georgia U21 v Spain U21, Favorite: ,Spain U21, 25925   size:377.3,Price: ,1.24,Georgia U21, 354170   size:11.08,Price: ,16.0,The Draw, 58805   size:25.89,Price: ,7.2,ok
1.120988995, Sport: ,Soccer, Time: ,Wed Oct 07 20:30:00 CEST 2015, Time: ,Wed Oct 07 20:30:00 CEST 2015, Event: ,San Marino U21 v Croatia U21, Favorite: ,Croatia U21, 210054   size:5732.41,Price: ,1.03,San Marino U21, 210089   size:4.72,Price: ,120.0,The Draw, 58805   size:5.33,Price: ,25.0,ok
1.121062877, Sport: ,Basketball, Time: ,Wed Oct 07 18:00:00 CEST 2015, Time: ,Wed Oct 07 18:00:00 CEST 2015, Event: ,Nilan Bisons v Khimki, Favorite: ,Khimki, 2154546   size:44.44,Price: ,1.06,Nilan Bisons, 7749519   size:6.99,Price: ,2.0,ok
1.121104039, Sport: ,Basketball, Time: ,Wed Oct 07 18:00:00 CEST 2015, Time: ,Wed Oct 07 18:00:00 CEST 2015, Event: ,Rosa Radom v Zielona Gora, Favorite: ,Rosa Radom, 6703618   size:4.08,Price: ,1.02,Zielona Gora, 6703617   size:4.08,Price: ,1.02,x
1.121088743, Sport: ,Soccer, Time: ,Wed Oct 07 18:00:00 CEST 2015, Time: ,Wed Oct 07 18:00:00 CEST 2015, Event: ,CD Guadalcacin v Conil, Favorite: ,Conil, 9315718   size:51.98,Price: ,1.46,CD Guadalcacin, 8826856   size:55.28,Price: ,10.0,The Draw, 58805   size:121.96,Price: ,4.4,x
1.121088468, Sport: ,Soccer, Time: ,Wed Oct 07 20:30:00 CEST 2015, Time: ,Wed Oct 07 20:30:00 CEST 2015, Event: ,San Fernando CD v CMD San Juan, Favorite: ,San Fernando CD, 9282888   size:4.17,Price: ,1.2,CMD San Juan, 8390549   size:5.34,Price: ,1.76,The Draw, 58805   size:2.43,Price: ,4.1,ok
1.121087411, Sport: ,Soccer, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,UE Rubi v Llagostera, Favorite: ,Llagostera, 5759756   size:117.83,Price: ,1.86,UE Rubi, 6929307   size:3.22,Price: ,4.1,The Draw, 58805   size:39.0,Price: ,3.55,x
1.121062905, Sport: ,Basketball, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Bayreuth v Braunschweig, Favorite: ,Bayreuth, 5002542   size:68.78,Price: ,1.73,Braunschweig, 1280524   size:163.75,Price: ,2.16,x
1.121106692, Sport: ,Tennis, Time: ,Wed Oct 07 20:30:00 CEST 2015, Time: ,Wed Oct 07 20:30:00 CEST 2015, Event: ,Lindell v F Arguello, Favorite: ,Facundo Arguello, 6129383   size:138.67,Price: ,1.39,Christian Lindell, 4843189   size:6.99,Price: ,3.3,x
1.121008236, Sport: ,Handball, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Leipzig v Flensburg Handewitt, Favorite: ,Flensburg Handewitt, 4506561   size:3.81,Price: ,1.31,Leipzig, 3379969   size:3.47,Price: ,5.9,Draw, 330157   size:161.73,Price: ,11.0,ok
1.121119974, Sport: ,Basketball, Time: ,Wed Oct 07 18:45:00 CEST 2015, Time: ,Wed Oct 07 18:45:00 CEST 2015, Event: ,Castors Braine (W) v ESB Lille (W), Favorite: ,Castors Braine (W), 8978770   size:449.26,Price: ,1.6,ESB Lille (W), 8978730   size:82.37,Price: ,2.16,ok
1.121002417, Sport: ,Ice Hockey, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,AIK v Timra, Favorite: ,AIK, 2075196   size:5.16,Price: ,1.61,Timra, 237393   size:5.84,Price: ,4.5,Tie, 60104   size:4.54,Price: ,4.7,ok
1.121119977, Sport: ,Basketball, Time: ,Wed Oct 07 21:15:00 CEST 2015, Time: ,Wed Oct 07 21:15:00 CEST 2015, Event: ,USK Praha (W) v Ekaterinburg (W), Favorite: ,USK Praha (W), 10387993   size:2.72,Price: ,1.02,Ekaterinburg (W), 6068594   size:2.72,Price: ,1.02,ok
1.121092256, Sport: ,Tennis, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Gibbs v Rus, Favorite: ,Nicole Gibbs, 4946628   size:5.77,Price: ,1.27,Arantxa Rus, 2451050   size:2.55,Price: ,4.2,ok
1.121002938, Sport: ,Ice Hockey, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Tingsryd v Karlskoga, Favorite: ,Tingsryd, 5877522   size:9.27,Price: ,2.3,Karlskoga, 6267380   size:230.58,Price: ,2.52,Tie, 60104   size:6.26,Price: ,4.2,ok
1.121092258, Sport: ,Tennis, Time: ,Wed Oct 07 22:30:00 CEST 2015, Time: ,Wed Oct 07 22:30:00 CEST 2015, Event: ,Peer v Jaksic, Favorite: ,Shahar Peer, 2248472   size:4.82,Price: ,1.51,Jovana Jaksic, 7168389   size:4.19,Price: ,2.58,x
1.121092257, Sport: ,Tennis, Time: ,Wed Oct 07 21:00:00 CEST 2015, Time: ,Wed Oct 07 21:00:00 CEST 2015, Event: ,Goncalves v Oudin, Favorite: ,Melanie Oudin, 2895433   size:5.77,Price: ,1.54,Paula Cristina Goncalves, 7083750   size:4.25,Price: ,2.52,ok
1.121020128, Sport: ,Handball, Time: ,Wed Oct 07 20:30:00 CEST 2015, Time: ,Wed Oct 07 20:30:00 CEST 2015, Event: ,Go Fit v FC Barcelona, Favorite: ,FC Barcelona, 623982   size:2215.18,Price: ,1.01,Go Fit, 10194536   size:5.77,Price: ,2.02,Draw, 330157   size:5.77,Price: ,1.12,ok
1.121088971, Sport: ,Soccer, Time: ,Wed Oct 07 20:45:00 CEST 2015, Time: ,Wed Oct 07 20:45:00 CEST 2015, Event: ,Northwich v Lancaster City, Favorite: ,Northwich, 18557   size:10.05,Price: ,1.34,Lancaster City, 1034137   size:6.94,Price: ,6.2,The Draw, 58805   size:3.75,Price: ,5.2,ok
1.121104147, Sport: ,Soccer, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Figueirense U20 v Fluminense U20, Favorite: ,Fluminense U20, 5181413   size:2.52,Price: ,1.99,Figueirense U20, 6018798   size:37.14,Price: ,3.75,The Draw, 58805   size:8.28,Price: ,3.6,ok
1.121089946, Sport: ,Soccer, Time: ,Wed Oct 07 20:45:00 CEST 2015, Time: ,Wed Oct 07 20:45:00 CEST 2015, Event: ,Frome v Cirencester, Favorite: ,Cirencester, 1282867   size:8.23,Price: ,2.1,Frome, 3396717   size:2.89,Price: ,3.15,The Draw, 58805   size:5.33,Price: ,3.55,x
1.121088853, Sport: ,Soccer, Time: ,Wed Oct 07 20:30:00 CEST 2015, Time: ,Wed Oct 07 20:30:00 CEST 2015, Event: ,Cefn Druids v Buckley Town FC, Favorite: ,Cefn Druids, 7629616   size:197.46,Price: ,1.15,Buckley Town FC, 7394648   size:4.44,Price: ,3.0,The Draw, 58805   size:5.0,Price: ,4.8,x
1.121005131, Sport: ,Handball, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Meshkov Brest v La Rioja, Favorite: ,Meshkov Brest, 8838614   size:17.45,Price: ,1.36,La Rioja, 4995928   size:385.08,Price: ,5.2,Draw, 330157   size:162.27,Price: ,11.0,x
1.121062881, Sport: ,Basketball, Time: ,Wed Oct 07 18:30:00 CEST 2015, Time: ,Wed Oct 07 18:30:00 CEST 2015, Event: ,Nymburk v Lokomotiv Kuban, Favorite: ,Lokomotiv Kuban, 5508059   size:86.0,Price: ,1.29,Nymburk, 2586030   size:10.0,Price: ,3.3,x
1.121107250, Sport: ,Tennis, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Leon v Lottner, Favorite: ,Antonia Lottner, 7216203   size:115.71,Price: ,1.11,Sabastiani Leon, 9633861   size:22.2,Price: ,7.2,ok
1.121062916, Sport: ,Basketball, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Bremerhaven v Ratiopharm Ulm, Favorite: ,Ratiopharm Ulm, 2114275   size:2.55,Price: ,1.63,Bremerhaven, 1315479   size:122.56,Price: ,2.52,ok
1.121107252, Sport: ,Tennis, Time: ,Wed Oct 07 22:30:00 CEST 2015, Time: ,Wed Oct 07 22:30:00 CEST 2015, Event: ,El Tabakh v Weinhold, Favorite: ,Heidi El Tabakh, 4030151   size:72.05,Price: ,1.59,Ashley Weinhold, 2522853   size:5.07,Price: ,2.46,x
1.121107012, Sport: ,Tennis, Time: ,Wed Oct 07 21:00:00 CEST 2015, Time: ,Wed Oct 07 21:00:00 CEST 2015, Event: ,P Lorenzi v Juan  Galarza, Favorite: ,Paolo Lorenzi, 2345099   size:2.55,Price: ,1.06,Juan Ignacio Galarza, 8979626   size:5.27,Price: ,11.5,ok
1.121107254, Sport: ,Tennis, Time: ,Wed Oct 07 22:30:00 CEST 2015, Time: ,Wed Oct 07 22:30:00 CEST 2015, Event: ,Santamaria v Foretz, Favorite: ,Stephanie Foretz, 9152710   size:6.7,Price: ,1.18,Sabrina Santamaria, 9657528   size:3.79,Price: ,5.0,x
1.121092260, Sport: ,Tennis, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Lao v Vrljic, Favorite: ,Ana Vrljic, 2548767   size:10.06,Price: ,1.94,Danielle Lao, 8826936   size:2.81,Price: ,2.04,x
1.120989439, Sport: ,Soccer, Time: ,Wed Oct 07 20:30:00 CEST 2015, Time: ,Wed Oct 07 20:30:00 CEST 2015, Event: ,Verbroedering Geel v Heist, Favorite: ,Verbroedering Geel, 505724   size:19.77,Price: ,1.75,Heist, 4910877   size:61.64,Price: ,5.1,The Draw, 58805   size:309.72,Price: ,4.1,x
1.121092262, Sport: ,Tennis, Time: ,Wed Oct 07 21:00:00 CEST 2015, Time: ,Wed Oct 07 21:00:00 CEST 2015, Event: ,Crawford v Marand, Favorite: ,Samantha Crawford, 6603928   size:25.19,Price: ,1.58,Sanaz Marand, 7168237   size:2.13,Price: ,2.54,ok
1.121002943, Sport: ,Ice Hockey, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Mora v Leksand, Favorite: ,Mora, 247115   size:2.72,Price: ,2.28,Leksand, 2358271   size:189.68,Price: ,2.78,Tie, 60104   size:110.11,Price: ,4.1,ok
1.120988502, Sport: ,Soccer, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Atletico Madrid (W) v Zorky (W), Favorite: ,Atletico Madrid (W), 10243490   size:2.55,Price: ,1.38,Zorky (W), 7767467   size:3.34,Price: ,9.0,The Draw, 58805   size:2.0,Price: ,4.9,x
1.120989069, Sport: ,Soccer, Time: ,Wed Oct 07 20:30:00 CEST 2015, Time: ,Wed Oct 07 20:30:00 CEST 2015, Event: ,Deinze v Roeselare, Favorite: ,Deinze, 505713   size:2.5,Price: ,2.54,Roeselare, 505719   size:25.0,Price: ,3.1,The Draw, 58805   size:86.83,Price: ,3.4,x
1.120987682, Sport: ,Ice Hockey, Time: ,Wed Oct 07 18:00:00 CEST 2015, Time: ,Wed Oct 07 18:00:00 CEST 2015, Event: ,Neftekhimik v Dinamo Riga, Favorite: ,Dinamo Riga, 3312399   size:100.0,Price: ,1.29,Neftekhimik, 1365122   size:100.0,Price: ,1.53,Tie, 60104   size:50.0,Price: ,2.1,x
1.121092227, Sport: ,Darts, Time: ,Wed Oct 07 21:30:00 CEST 2015, Time: ,Wed Oct 07 21:30:00 CEST 2015, Event: ,Gary Anderson v Ian White, Favorite: ,Gary Anderson, 2409760   size:58.02,Price: ,1.37,Ian White, 4396149   size:128.93,Price: ,3.6,x
1.121062890, Sport: ,Basketball, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Zenit St Petersburg v Krasny Oktyabr, Favorite: ,Zenit St Petersburg, 8889521   size:3.24,Price: ,1.69,Krasny Oktyabr, 7774804   size:19.0,Price: ,2.28,ok
1.121092988, Sport: ,Basketball, Time: ,Wed Oct 07 18:30:00 CEST 2015, Time: ,Wed Oct 07 18:30:00 CEST 2015, Event: ,Pinar Karsiyaka v Anadolu Efes, Favorite: ,Pinar Karsiyaka, 631283   size:6.8,Price: ,1.02,Anadolu Efes, 5832279   size:6.8,Price: ,1.02,x
1.120987687, Sport: ,Ice Hockey, Time: ,Wed Oct 07 18:30:00 CEST 2015, Time: ,Wed Oct 07 18:30:00 CEST 2015, Event: ,AK Bars v Dynamo Moscow, Favorite: ,AK Bars, 2582640   size:75.0,Price: ,2.0,Dynamo Moscow, 1252378   size:8.88,Price: ,2.7,Tie, 60104   size:75.0,Price: ,3.0,ok
1.121020212, Sport: ,Handball, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Kristianstad v Aranas, Favorite: ,Kristianstad, 2929927   size:2.72,Price: ,1.01,Aranas, 3343966   size:52.18,Price: ,32.0,Draw, 330157   size:52.18,Price: ,32.0,ok
1.121020215, Sport: ,Handball, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Lugi v Ystads, Favorite: ,Lugi, 2930210   size:2.45,Price: ,2.04,Ystads, 2929922   size:2.11,Price: ,2.36,Draw, 330157   size:212.8,Price: ,8.6,x
1.121069607, Sport: ,Tennis, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Cermak/Siljestrom v Gombos/Marchenko, Favorite: ,Cermak/Siljestrom, 8876140   size:20.42,Price: ,1.45,Gombos/Marchenko, 10383940   size:2.87,Price: ,3.2,ok
1.120989587, Sport: ,Soccer, Time: ,Wed Oct 07 20:45:00 CEST 2015, Time: ,Wed Oct 07 20:45:00 CEST 2015, Event: ,Stevenage v Dag and Red, Favorite: ,Stevenage, 49204   size:237.39,Price: ,2.2,Dag and Red, 66244   size:183.94,Price: ,3.75,The Draw, 58805   size:1201.64,Price: ,3.55,x
1.121107248, Sport: ,Tennis, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Suomalainen v Reix, Favorite: ,Sherazad Reix, 9610851   size:74.87,Price: ,1.18,Piia Suomalainen, 9626724   size:5.27,Price: ,5.2,ok
1.121104257, Sport: ,Soccer, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Vasco de Gama U20 v Atletico-PR U20, Favorite: ,Vasco de Gama U20, 5185919   size:37.28,Price: ,1.64,Atletico-PR U20, 7642309   size:4.69,Price: ,4.2,The Draw, 58805   size:6.32,Price: ,3.75,x
1.121088523, Sport: ,Soccer, Time: ,Wed Oct 07 18:30:00 CEST 2015, Time: ,Wed Oct 07 18:30:00 CEST 2015, Event: ,Yarmouk (KUW) v Al Shabab (Kuwait), Favorite: ,Yarmouk (KUW), 9274400   size:2.55,Price: ,2.46,Al Shabab (Kuwait), 9370025   size:2.72,Price: ,2.6,The Draw, 58805   size:3.9,Price: ,3.75,x
1.121062927, Sport: ,Basketball, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Ludwigsburg v Tubingen, Favorite: ,Ludwigsburg, 689542   size:8.32,Price: ,1.27,Tubingen, 1371897   size:10.99,Price: ,4.1,ok
1.121106793, Sport: ,Tennis, Time: ,Wed Oct 07 18:18:00 CEST 2015, Time: ,Wed Oct 07 18:18:00 CEST 2015, Event: ,Ouahab/Roca Batalla v Cervantes/Vervoort, Favorite: ,Ouahab/Roca Batalla, 10384038   size:405.37,Price: ,1.21,Cervantes/Vervoort, 8860933   size:31.82,Price: ,1.81,x
1.121062922, Sport: ,Basketball, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Gottingen v Alba Berlin, Favorite: ,Alba Berlin, 266284   size:9.45,Price: ,1.11,Gottingen, 2566190   size:5.02,Price: ,9.6,ok
1.121092194, Sport: ,Darts, Time: ,Wed Oct 07 20:00:00 CEST 2015, Time: ,Wed Oct 07 20:00:00 CEST 2015, Event: ,Robert Thornton v Justin Pipe, Favorite: ,Robert Thornton, 2658190   size:2266.44,Price: ,1.44,Justin Pipe, 3066954   size:29.95,Price: ,3.2,ok
1.121089293, Sport: ,Soccer, Time: ,Wed Oct 07 20:45:00 CEST 2015, Time: ,Wed Oct 07 20:45:00 CEST 2015, Event: ,Brescia (W) v Liverpool (W), Favorite: ,Liverpool (W), 5468050   size:3.99,Price: ,2.26,Brescia (W), 8882844   size:13.14,Price: ,3.1,The Draw, 58805   size:2.0,Price: ,3.8,x
1.121088083, Sport: ,Soccer, Time: ,Wed Oct 07 18:30:00 CEST 2015, Time: ,Wed Oct 07 18:30:00 CEST 2015, Event: ,Zalgiris Vilnius II v FK Tauras, Favorite: ,Zalgiris Vilnius II, 9544285   size:13436.6,Price: ,1.01,FK Tauras, 4810789   size:2.65,Price: ,100.0,The Draw, 58805   size:2.64,Price: ,36.0,ok
1.121107082, Sport: ,Tennis, Time: ,Wed Oct 07 19:00:00 CEST 2015, Time: ,Wed Oct 07 19:00:00 CEST 2015, Event: ,Samper-Montana v Baughman, Favorite: ,Jordi Samper-Montana, 8258998   size:30.0,Price: ,1.51,Deiton Baughman, 7137489   size:2.1,Price: ,2.86,ok
1.121076788, Sport: ,Basketball, Time: ,Wed Oct 07 18:00:00 CEST 2015, Time: ,Wed Oct 07 18:00:00 CEST 2015, Event: ,Slavia TU Kosice v Prievidza, Favorite: ,Slavia TU Kosice, 10370781   size:5.44,Price: ,1.02,Prievidza, 6719644   size:5.44,Price: ,1.02,ok
1.121076785, Sport: ,Basketball, Time: ,Wed Oct 07 18:30:00 CEST 2015, Time: ,Wed Oct 07 18:30:00 CEST 2015, Event: ,Karlovka Bratislava v Svit, Favorite: ,Karlovka Bratislava, 8865002   size:5.44,Price: ,1.02,Svit, 6719642   size:5.44,Price: ,1.02,ok
1.121076786, Sport: ,Basketball, Time: ,Wed Oct 07 18:00:00 CEST 2015, Time: ,Wed Oct 07 18:00:00 CEST 2015, Event: ,Komarno v Levice, Favorite: ,Komarno, 6719595   size:5.44,Price: ,1.02,Levice, 6719593   size:7531.83,Price: ,1.03,ok
1.120989291, Sport: ,Soccer, Time: ,Wed Oct 07 20:30:00 CEST 2015, Time: ,Wed Oct 07 20:30:00 CEST 2015, Event: ,Eupen v Patro Eisden, Favorite: ,Eupen, 505721   size:2633.39,Price: ,1.21,Patro Eisden, 7441124   size:35.79,Price: ,17.0,The Draw, 58805   size:54.45,Price: ,7.8,ok
