1.121234436, Sport: ,Soccer, Time: ,Wed Oct 21 22:00:00 CEST 2015, Time: ,Wed Oct 21 22:00:00 CEST 2015, Event: ,Academia Puerto Cabello v UCV FC, Favorite: ,Academia Puerto Cabello, 10083750   size:3.52,Price: ,1.07,UCV FC, 10058063   size:3.52,Price: ,1.07,The Draw, 58805   size:8.15,Price: ,2.88,x
1.121369429, Sport: ,Tennis, Time: ,Wed Oct 21 12:00:00 CEST 2015, Time: ,Wed Oct 21 12:00:00 CEST 2015, Event: ,Millman v G Muller, Favorite: ,Gilles Muller, 2248579   size:326.4,Price: ,1.44,John Millman, 4415206   size:7.31,Price: ,3.15,ok
1.121002687, Sport: ,Soccer, Time: ,Wed Oct 21 20:45:00 CEST 2015, Time: ,Wed Oct 21 20:45:00 CEST 2015, Event: ,Galatasaray v Benfica, Favorite: ,Benfica, 48783   size:2438.47,Price: ,2.22,Galatasaray, 2436   size:27.54,Price: ,3.7,The Draw, 58805   size:2182.83,Price: ,3.55,x
1.121237430, Sport: ,Ice Hockey, Time: ,Wed Oct 21 19:00:00 CEST 2015, Time: ,Wed Oct 21 19:00:00 CEST 2015, Event: ,Slovan Bratislava v Barys, Favorite: ,Slovan Bratislava, 1357713   size:8.46,Price: ,2.24,Barys, 3328562   size:48.8,Price: ,2.98,Tie, 60104   size:28.43,Price: ,4.3,ok
1.121268506, Sport: ,Handball, Time: ,Wed Oct 21 20:15:00 CEST 2015, Time: ,Wed Oct 21 20:15:00 CEST 2015, Event: ,Goppingen v Fuchse Berlin, Favorite: ,Goppingen, 2046558   size:2.92,Price: ,1.71,Fuchse Berlin, 2476365   size:7.59,Price: ,2.68,Draw, 330157   size:49.13,Price: ,8.0,ok
1.121354320, Sport: ,Soccer, Time: ,Wed Oct 21 14:30:00 CEST 2015, Time: ,Wed Oct 21 14:30:00 CEST 2015, Event: ,Yuen Long (Res) v South China FC (Res), Favorite: ,South China FC (Res), 7253734   size:10.56,Price: ,1.07,Yuen Long (Res), 8242524   size:10.56,Price: ,2.0,The Draw, 58805   size:10.56,Price: ,3.4,ok
1.121279077, Sport: ,Handball, Time: ,Wed Oct 21 18:45:00 CEST 2015, Time: ,Wed Oct 21 18:45:00 CEST 2015, Event: ,Kiel v Celje Pivovarna Lasko, Favorite: ,Kiel, 2027628   size:2.97,Price: ,1.02,Celje Pivovarna Lasko, 623997   size:18.35,Price: ,1.03,Draw, 330157   size:18.35,Price: ,1.03,ok
1.121002808, Sport: ,Soccer, Time: ,Wed Oct 21 20:45:00 CEST 2015, Time: ,Wed Oct 21 20:45:00 CEST 2015, Event: ,Juventus v Mgladbach, Favorite: ,Juventus, 2423   size:10621.99,Price: ,1.48,Mgladbach, 84649   size:6.0,Price: ,8.6,The Draw, 58805   size:1013.34,Price: ,4.7,x
1.121323009, Sport: ,Soccer, Time: ,Wed Oct 21 19:00:00 CEST 2015, Time: ,Wed Oct 21 19:00:00 CEST 2015, Event: ,HB Koge v Silkeborg, Favorite: ,HB Koge, 3981030   size:67.5,Price: ,2.6,Silkeborg, 28216   size:238.05,Price: ,3.05,The Draw, 58805   size:12.5,Price: ,3.3,x
1.121362491, Sport: ,Baseball, Time: ,Wed Oct 21 22:07:00 CEST 2015, Time: ,Wed Oct 21 22:07:00 CEST 2015, Event: ,KC @ TOR, Favorite: ,Toronto (M Estrada), 9458890   size:5.36,Price: ,1.7,Kansas City (E Volquez), 9385643   size:5.28,Price: ,2.32,ok
1.121233164, Sport: ,Soccer, Time: ,Wed Oct 21 13:00:00 CEST 2015, Time: ,Wed Oct 21 13:00:00 CEST 2015, Event: ,Galatasaray U19 v Benfica U19, Favorite: ,Benfica U19, 5373197   size:6.09,Price: ,1.54,Galatasaray U19, 7653235   size:6.54,Price: ,5.7,The Draw, 58805   size:3.31,Price: ,4.6,ok
1.121375093, Sport: ,Tennis, Time: ,Thu Oct 22 00:45:00 CEST 2015, Time: ,Thu Oct 22 00:45:00 CEST 2015, Event: ,Podlipnik-Castillo v Coppejans, Favorite: ,Kimmer Coppejans, 7364095   size:4.46,Price: ,1.38,Hans Podlipnik-Castillo, 8461633   size:30.8,Price: ,3.05,x
1.121233604, Sport: ,Soccer, Time: ,Wed Oct 21 18:30:00 CEST 2015, Time: ,Wed Oct 21 18:30:00 CEST 2015, Event: ,Torino U19 v FK Senica U19, Favorite: ,Torino U19, 10123618   size:2.73,Price: ,1.09,FK Senica U19, 6740651   size:4.15,Price: ,7.0,The Draw, 58805   size:19.61,Price: ,3.75,ok
1.121351487, Sport: ,Basketball, Time: ,Wed Oct 21 15:30:00 CEST 2015, Time: ,Wed Oct 21 15:30:00 CEST 2015, Event: ,Beovuk 72 v Jagodina, Favorite: ,Beovuk 72, 10370887   size:8.21,Price: ,1.03,Jagodina, 8834845   size:7.99,Price: ,1.32,ok
1.121350794, Sport: ,Tennis, Time: ,Wed Oct 21 18:00:00 CEST 2015, Time: ,Wed Oct 21 18:00:00 CEST 2015, Event: ,O Rogowska v M Sanchez, Favorite: ,Maria Sanchez, 5374654   size:6.44,Price: ,1.58,Olivia Rogowska, 3610739   size:5.03,Price: ,2.48,ok
1.121351484, Sport: ,Basketball, Time: ,Wed Oct 21 19:00:00 CEST 2015, Time: ,Wed Oct 21 19:00:00 CEST 2015, Event: ,Asseco Gdynia v Rosa Radom, Favorite: ,Rosa Radom, 6703618   size:129.74,Price: ,1.44,Asseco Gdynia, 7817588   size:6.45,Price: ,2.88,ok
1.121350791, Sport: ,Tennis, Time: ,Thu Oct 22 00:00:00 CEST 2015, Time: ,Thu Oct 22 00:00:00 CEST 2015, Event: ,S Peer v M Alexandre Leduc, Favorite: ,Shahar Peer, 2248472   size:2.49,Price: ,1.1,Marie Alexandre Leduc, 10436926   size:10.56,Price: ,8.8,ok
1.121351000, Sport: ,Basketball, Time: ,Wed Oct 21 13:00:00 CEST 2015, Time: ,Wed Oct 21 13:00:00 CEST 2015, Event: ,Anyang KGC Pro v Busan Sonicboom, Favorite: ,Anyang KGC Pro, 10276570   size:7.13,Price: ,1.8,Busan Sonicboom, 8941900   size:5.45,Price: ,2.12,ok
1.121350792, Sport: ,Tennis, Time: ,Thu Oct 22 01:30:00 CEST 2015, Time: ,Thu Oct 22 01:30:00 CEST 2015, Event: ,E Halbauer v C Robillard Millette, Favorite: ,Ellie Halbauer, 8427199   size:2.55,Price: ,1.54,C Robillard Millette, 10436927   size:2.7,Price: ,2.28,x
1.121376341, Sport: ,Volleyball, Time: ,Wed Oct 21 21:30:00 CEST 2015, Time: ,Wed Oct 21 21:30:00 CEST 2015, Event: ,Ostrowiec Swietokrzyski v Tauron Dabrowa Gornicza, Favorite: ,Tauron Dabrowa Gornicza, 10399380   size:2.71,Price: ,1.01,Ostrowiec Swietokrzyski, 10399355   size:5.72,Price: ,1.26,ok
1.121237483, Sport: ,Ice Hockey, Time: ,Wed Oct 21 19:30:00 CEST 2015, Time: ,Wed Oct 21 19:30:00 CEST 2015, Event: ,Medvescak Zagreb v Avangard, Favorite: ,Avangard, 2558172   size:23.65,Price: ,2.32,Medvescak Zagreb, 4182882   size:62.0,Price: ,2.78,Tie, 60104   size:55.0,Price: ,4.1,ok
1.121376340, Sport: ,Volleyball, Time: ,Wed Oct 21 19:00:00 CEST 2015, Time: ,Wed Oct 21 19:00:00 CEST 2015, Event: ,Developres Rzeszow v Polski Cukier Muszynian, Favorite: ,Developres Rzeszow, 8885752   size:2.71,Price: ,1.01,Polski Cukier Muszynian, 10399354   size:2.71,Price: ,1.01,x
1.121362529, Sport: ,Tennis, Time: ,Wed Oct 21 11:45:00 CEST 2015, Time: ,Wed Oct 21 11:45:00 CEST 2015, Event: ,K Mladenovic v M Gasparyan, Favorite: ,Kristina Mladenovic, 3622052   size:26.83,Price: ,1.9,Margarita Gasparyan, 6750186   size:346.0,Price: ,2.08,x
1.121234492, Sport: ,Soccer, Time: ,Wed Oct 21 21:30:00 CEST 2015, Time: ,Wed Oct 21 21:30:00 CEST 2015, Event: ,Deportivo JBL del Zulia v Monagas, Favorite: ,Deportivo JBL del Zulia, 9989699   size:3.52,Price: ,1.07,Monagas, 224547   size:3.52,Price: ,1.07,The Draw, 58805   size:8.15,Price: ,2.88,ok
1.121351488, Sport: ,Basketball, Time: ,Wed Oct 21 18:00:00 CEST 2015, Time: ,Wed Oct 21 18:00:00 CEST 2015, Event: ,Napredak Rubin v FMP Beograd, Favorite: ,Napredak Rubin, 7735779   size:8.21,Price: ,1.03,FMP Beograd, 10370970   size:8.21,Price: ,1.03,x
1.121331630, Sport: ,Tennis, Time: ,Wed Oct 21 14:30:00 CEST 2015, Time: ,Wed Oct 21 14:30:00 CEST 2015, Event: ,P Mathieu v Fognini, Favorite: ,Fabio Fognini, 2319544   size:2911.7,Price: ,1.62,Paul-Henri Mathieu, 8259186   size:15.12,Price: ,2.58,ok
1.121351489, Sport: ,Basketball, Time: ,Wed Oct 21 17:00:00 CEST 2015, Time: ,Wed Oct 21 17:00:00 CEST 2015, Event: ,Smederevo v Borac, Favorite: ,Smederevo, 7735927   size:8.21,Price: ,1.03,Borac, 8400163   size:8.21,Price: ,1.03,ok
1.121362120, Sport: ,Tennis, Time: ,Wed Oct 21 11:38:00 CEST 2015, Time: ,Wed Oct 21 11:38:00 CEST 2015, Event: ,Maria v Barthel, Favorite: ,Mona Barthel, 5056975   size:2408.54,Price: ,1.25,Tatjana Maria, 7299657   size:89.97,Price: ,4.8,ok
1.121359474, Sport: ,Soccer, Time: ,Wed Oct 21 19:45:00 CEST 2015, Time: ,Wed Oct 21 19:45:00 CEST 2015, Event: ,Zamalek v Wadi Degla, Favorite: ,Zamalek, 5174134   size:20.25,Price: ,1.59,Wadi degla, 5259318   size:8.53,Price: ,7.6,The Draw, 58805   size:6.55,Price: ,3.8,ok
1.121362889, Sport: ,Tennis, Time: ,Wed Oct 21 13:30:00 CEST 2015, Time: ,Wed Oct 21 13:30:00 CEST 2015, Event: ,P Cuevas v R Haase, Favorite: ,Pablo Cuevas, 2424953   size:11.91,Price: ,1.76,Robin Haase, 2309796   size:571.78,Price: ,2.26,x
1.121233219, Sport: ,Soccer, Time: ,Wed Oct 21 14:30:00 CEST 2015, Time: ,Wed Oct 21 14:30:00 CEST 2015, Event: ,Juventus U19 v Mgladbach U19, Favorite: ,Juventus U19, 2502329   size:28.58,Price: ,2.22,Mgladbach U19, 6327659   size:5.0,Price: ,3.15,The Draw, 58805   size:11.09,Price: ,3.85,ok
1.121369270, Sport: ,Soccer, Time: ,Wed Oct 21 18:00:00 CEST 2015, Time: ,Wed Oct 21 18:00:00 CEST 2015, Event: ,Rudar v NK Maribor, Favorite: ,NK Maribor, 44625   size:31.62,Price: ,1.7,Rudar, 2143882   size:74.31,Price: ,4.7,The Draw, 58805   size:75.16,Price: ,3.85,x
1.121328243, Sport: ,Basketball, Time: ,Wed Oct 21 17:30:00 CEST 2015, Time: ,Wed Oct 21 17:30:00 CEST 2015, Event: ,Galatasaray v AEK Athens, Favorite: ,Galatasaray, 631281   size:8.27,Price: ,1.3,AEK Athens, 266282   size:6.0,Price: ,3.85,ok
1.121240499, Sport: ,Soccer, Time: ,Thu Oct 22 01:00:00 CEST 2015, Time: ,Thu Oct 22 01:00:00 CEST 2015, Event: ,Universidad de Chile v Cobreloa, Favorite: ,Universidad de Chile, 1069686   size:3.72,Price: ,1.49,Cobreloa, 328700   size:3.7,Price: ,5.5,The Draw, 58805   size:3.92,Price: ,4.5,ok
1.121234380, Sport: ,Soccer, Time: ,Thu Oct 22 01:30:00 CEST 2015, Time: ,Thu Oct 22 01:30:00 CEST 2015, Event: ,Deportivo Lara v Deportivo La Guaira, Favorite: ,Deportivo Lara, 4908157   size:2.87,Price: ,2.14,Deportivo La Guaira, 7658015   size:71.3,Price: ,2.66,The Draw, 58805   size:2.12,Price: ,2.9,x
1.121355676, Sport: ,Soccer, Time: ,Wed Oct 21 14:30:00 CEST 2015, Time: ,Wed Oct 21 14:30:00 CEST 2015, Event: ,Metalurg Skopje v Shkendija, Favorite: ,Shkendija, 8654501   size:3.55,Price: ,1.41,Metalurg Skopje, 4807181   size:8.8,Price: ,5.8,The Draw, 58805   size:3.7,Price: ,4.2,ok
1.121002946, Sport: ,Soccer, Time: ,Wed Oct 21 20:45:00 CEST 2015, Time: ,Wed Oct 21 20:45:00 CEST 2015, Event: ,Man City v Sevilla, Favorite: ,Man City, 47999   size:231.55,Price: ,1.69,Sevilla, 44508   size:125.92,Price: ,5.7,The Draw, 58805   size:678.94,Price: ,4.2,ok
1.121375548, Sport: ,Tennis, Time: ,Wed Oct 21 16:45:00 CEST 2015, Time: ,Wed Oct 21 16:45:00 CEST 2015, Event: ,Dushevina/Rodionova v Begu/Niculescu, Favorite: ,Begu/Niculescu, 6081234   size:3.01,Price: ,1.66,Dushevina/Rodionova, 4461696   size:5.59,Price: ,2.26,ok
1.121362155, Sport: ,Tennis, Time: ,Wed Oct 21 21:45:00 CEST 2015, Time: ,Wed Oct 21 21:45:00 CEST 2015, Event: ,D Evans v D Novikov, Favorite: ,Daniel Evans, 3103121   size:2.89,Price: ,1.73,Dennis Novikov, 6217982   size:2.31,Price: ,2.16,x
1.121360890, Sport: ,Tennis, Time: ,Wed Oct 21 15:15:00 CEST 2015, Time: ,Wed Oct 21 15:15:00 CEST 2015, Event: ,Troicki v Gabashvili, Favorite: ,Viktor Troicki, 2263624   size:506.25,Price: ,1.68,Teymuraz Gabashvili, 4877292   size:614.99,Price: ,2.38,x
1.121362151, Sport: ,Tennis, Time: ,Wed Oct 21 11:00:00 CEST 2015, Time: ,Wed Oct 21 11:00:00 CEST 2015, Event: ,Foretz v Honcova, Favorite: ,Stephanie Foretz, 9152710   size:379.86,Price: ,1.33,Michaela Honcova, 7049176   size:113.7,Price: ,3.4,ok
1.121362150, Sport: ,Tennis, Time: ,Wed Oct 21 11:00:00 CEST 2015, Time: ,Wed Oct 21 11:00:00 CEST 2015, Event: ,Ramialison v Schnyder, Favorite: ,Patty Schnyder, 4843506   size:134.31,Price: ,1.37,Irina Ramialison, 7289605   size:5.07,Price: ,3.4,x
1.121362153, Sport: ,Tennis, Time: ,Wed Oct 21 11:00:00 CEST 2015, Time: ,Wed Oct 21 11:00:00 CEST 2015, Event: ,Golubic v Fridman, Favorite: ,Olga Fridman, 9629716   size:386.0,Price: ,1.61,Viktorija Golubic, 7283232   size:152.88,Price: ,2.14,ok
1.121350968, Sport: ,Basketball, Time: ,Wed Oct 21 17:30:00 CEST 2015, Time: ,Wed Oct 21 17:30:00 CEST 2015, Event: ,Salon Vilpas v KTP Basket, Favorite: ,KTP Basket, 7976086   size:560.5,Price: ,1.1,Salon Vilpas, 7749341   size:1009.06,Price: ,1.27,x
1.121362152, Sport: ,Tennis, Time: ,Wed Oct 21 11:00:00 CEST 2015, Time: ,Wed Oct 21 11:00:00 CEST 2015, Event: ,Eraydin v Georges, Favorite: ,Myrtille Georges, 7283251   size:333.0,Price: ,1.33,Basak Eraydin, 4874442   size:66.3,Price: ,3.35,x
1.121350969, Sport: ,Basketball, Time: ,Wed Oct 21 17:30:00 CEST 2015, Time: ,Wed Oct 21 17:30:00 CEST 2015, Event: ,Kauhajoen Karhu v Kataja, Favorite: ,Kauhajoen Karhu, 2621631   size:2.55,Price: ,1.82,Kataja, 1364981   size:7.57,Price: ,2.06,ok
1.121355461, Sport: ,Soccer, Time: ,Wed Oct 21 18:00:00 CEST 2015, Time: ,Wed Oct 21 18:00:00 CEST 2015, Event: ,AL Qadsi (Kuwait) U20 v Al Sulaibikhat U20, Favorite: ,AL Qadsi (Kuwait) U20, 10437885   size:2.73,Price: ,1.09,Al Sulaibikhat U20, 10437887   size:2.93,Price: ,7.0,The Draw, 58805   size:8.15,Price: ,2.88,ok
1.121233827, Sport: ,Soccer, Time: ,Wed Oct 21 13:00:00 CEST 2015, Time: ,Wed Oct 21 13:00:00 CEST 2015, Event: ,AC Sparta Praha U19 v FC Zbrojovka Brno U19, Favorite: ,AC Sparta Praha U19, 6533101   size:2.55,Price: ,1.29,FC Zbrojovka Brno U19, 6573638   size:2.6,Price: ,8.0,The Draw, 58805   size:2.71,Price: ,5.0,ok
1.121376282, Sport: ,Tennis, Time: ,Wed Oct 21 17:30:00 CEST 2015, Time: ,Wed Oct 21 17:30:00 CEST 2015, Event: ,Scholl v Min, Favorite: ,Grace Min, 6280340   size:2.55,Price: ,1.25,Chiara Scholl, 7049665   size:9.13,Price: ,3.85,ok
1.121376284, Sport: ,Tennis, Time: ,Wed Oct 21 16:00:00 CEST 2015, Time: ,Wed Oct 21 16:00:00 CEST 2015, Event: ,Kovalets v Frenkel, Favorite: ,Nicole Frenkel, 9442839   size:40.95,Price: ,1.47,Sofiya Kovalets, 8535293   size:6.75,Price: ,2.74,x
1.121361109, Sport: ,Tennis, Time: ,Wed Oct 21 16:00:00 CEST 2015, Time: ,Wed Oct 21 16:00:00 CEST 2015, Event: ,Goncalves v Sotnikova, Favorite: ,Paula Cristina Goncalves, 7083750   size:6.26,Price: ,1.66,Alyona Sotnikova, 7168409   size:2.74,Price: ,2.24,ok
1.121376283, Sport: ,Tennis, Time: ,Thu Oct 22 00:00:00 CEST 2015, Time: ,Thu Oct 22 00:00:00 CEST 2015, Event: ,Eikeri v Kenin, Favorite: ,Ulrikke Eikeri, 8679187   size:4.03,Price: ,1.53,Sofia Kenin, 9149629   size:2.63,Price: ,2.34,x
1.121233549, Sport: ,Soccer, Time: ,Wed Oct 21 20:00:00 CEST 2015, Time: ,Wed Oct 21 20:00:00 CEST 2015, Event: ,Stjarnan U19 v Elfsborg U19, Favorite: ,Elfsborg U19, 7236973   size:2.55,Price: ,1.4,Stjarnan U19, 10317701   size:6.51,Price: ,6.0,The Draw, 58805   size:2.55,Price: ,5.0,x
1.121376280, Sport: ,Tennis, Time: ,Wed Oct 21 16:00:00 CEST 2015, Time: ,Wed Oct 21 16:00:00 CEST 2015, Event: ,Samir v Anderson, Favorite: ,Robin Anderson, 8947134   size:2.55,Price: ,1.25,Sandra Samir, 9400939   size:5.92,Price: ,4.3,ok
1.121002112, Sport: ,Soccer, Time: ,Wed Oct 21 20:45:00 CEST 2015, Time: ,Wed Oct 21 20:45:00 CEST 2015, Event: ,CSKA Moscow v Man Utd, Favorite: ,Man Utd, 48351   size:1553.53,Price: ,2.56,CSKA Moscow, 217210   size:1177.77,Price: ,3.0,The Draw, 58805   size:46358.7,Price: ,3.5,x
1.121351022, Sport: ,Basketball, Time: ,Wed Oct 21 17:30:00 CEST 2015, Time: ,Wed Oct 21 17:30:00 CEST 2015, Event: ,Siauliai v Juventus, Favorite: ,Siauliai, 647319   size:8.21,Price: ,1.03,Juventus, 5244996   size:8.21,Price: ,1.03,x
