1.121622916, Sport: ,Basketball, Time: ,Wed Nov 04 19:00:00 CET 2015, Time: ,Wed Nov 04 19:00:00 CET 2015, Event: ,KK Sigal Prishtina v Astana, Favorite: ,Astana, 5877769   size:2.55,Price: ,1.52,KK Sigal Prishtina, 9063473   size:48.63,Price: ,2.7,x
1.121633409, Sport: ,Soccer, Time: ,Wed Nov 04 20:45:00 CET 2015, Time: ,Wed Nov 04 20:45:00 CET 2015, Event: ,Ballymena (Res) v Carrick Rangers (Res), Favorite: ,Ballymena (Res), 8399922   size:2.55,Price: ,1.74,Carrick Rangers (Res), 10168817   size:2.04,Price: ,3.15,The Draw, 58805   size:2.01,Price: ,3.2,ok
1.121516990, Sport: ,Soccer, Time: ,Wed Nov 04 18:30:00 CET 2015, Time: ,Wed Nov 04 18:30:00 CET 2015, Event: ,Nice v Nantes, Favorite: ,Nice, 189829   size:179.9,Price: ,2.06,Nantes, 10774   size:394.73,Price: ,4.6,The Draw, 58805   size:79.58,Price: ,3.3,x
1.121633408, Sport: ,Soccer, Time: ,Wed Nov 04 22:00:00 CET 2015, Time: ,Wed Nov 04 22:00:00 CET 2015, Event: ,Santos de Guapiles v Belen Siglo XXI, Favorite: ,Santos de Guapiles, 10135629   size:21.24,Price: ,1.53,Belen Siglo XXI, 10104366   size:2.83,Price: ,7.2,The Draw, 58805   size:76.93,Price: ,4.3,ok
1.121634739, Sport: ,Soccer, Time: ,Wed Nov 04 20:45:00 CET 2015, Time: ,Wed Nov 04 20:45:00 CET 2015, Event: ,Northwich v Lancaster City, Favorite: ,Northwich, 18557   size:5.0,Price: ,1.11,Lancaster City, 1034137   size:5.7,Price: ,1.99,The Draw, 58805   size:5.0,Price: ,2.9,ok
1.121572689, Sport: ,Basketball, Time: ,Thu Nov 05 03:05:00 CET 2015, Time: ,Thu Nov 05 03:05:00 CET 2015, Event: ,Portland @ Utah, Favorite: ,Utah, 13119   size:250.13,Price: ,1.43,Portland, 13129   size:19.16,Price: ,3.2,x
1.121636913, Sport: ,Tennis, Time: ,Thu Nov 05 01:00:00 CET 2015, Time: ,Thu Nov 05 01:00:00 CET 2015, Event: ,Duran/Molteni v Bellotti/Novak, Favorite: ,Duran/Molteni, 8910784   size:2.55,Price: ,1.12,Bellotti/Novak, 9495725   size:70.31,Price: ,5.1,ok
1.121557462, Sport: ,Volleyball, Time: ,Wed Nov 04 20:30:00 CET 2015, Time: ,Wed Nov 04 20:30:00 CET 2015, Event: ,Tours VB v PAOK Thessaloniki, Favorite: ,Tours VB, 1099100   size:7.29,Price: ,1.36,Iraklis, 1107806   size:2.04,Price: ,3.15,ok
1.121557599, Sport: ,Volleyball, Time: ,Wed Nov 04 20:30:00 CET 2015, Time: ,Wed Nov 04 20:30:00 CET 2015, Event: ,Bisonte San Casciano v Gorgonzola Novara, Favorite: ,Gorgonzola Novara, 10368510   size:31.15,Price: ,1.01,Bisonte San Casciano, 10381551   size:73.03,Price: ,1.99,ok
1.121635334, Sport: ,Soccer, Time: ,Thu Nov 05 00:30:00 CET 2015, Time: ,Thu Nov 05 00:30:00 CET 2015, Event: ,Zamora v Metropolitanos, Favorite: ,Zamora, 565025   size:5.15,Price: ,1.25,Metropolitanos, 8761113   size:4.05,Price: ,10.5,The Draw, 58805   size:4.32,Price: ,5.7,ok
1.121622939, Sport: ,Basketball, Time: ,Wed Nov 04 18:30:00 CET 2015, Time: ,Wed Nov 04 18:30:00 CET 2015, Event: ,Rosa Radom v Turk Telekom, Favorite: ,Turk Telekom, 631280   size:2.83,Price: ,1.02,Rosa Radom, 6703618   size:10.66,Price: ,1.05,ok
1.121646621, Sport: ,Soccer, Time: ,Thu Nov 05 01:00:00 CET 2015, Time: ,Thu Nov 05 01:00:00 CET 2015, Event: ,Colo Colo v Union Espanola, Favorite: ,Colo Colo, 330239   size:40.78,Price: ,1.6,Union Espanola, 1388376   size:52.64,Price: ,5.8,The Draw, 58805   size:11.32,Price: ,4.5,ok
1.121623104, Sport: ,Basketball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,USK Praha v Hradec, Favorite: ,Hradec, 7758594   size:50.0,Price: ,1.03,Usk Praha, 6851155   size:10.66,Price: ,1.05,x
1.121623100, Sport: ,Basketball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Pardubice v Brno, Favorite: ,Pardubice, 5942835   size:20.0,Price: ,1.02,Brno, 6736685   size:21.99,Price: ,1.12,ok
1.121648640, Sport: ,Tennis, Time: ,Wed Nov 04 19:00:00 CET 2015, Time: ,Wed Nov 04 19:00:00 CET 2015, Event: ,F Arguello v Kicker, Favorite: ,Facundo Arguello, 6129383   size:120.42,Price: ,1.36,Nicolas Kicker, 8326744   size:2.55,Price: ,3.3,x
1.121623101, Sport: ,Basketball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Prostejov v Opava, Favorite: ,Opava, 7758596   size:50.0,Price: ,1.03,Prostejov, 5866240   size:10.66,Price: ,1.05,x
1.121623102, Sport: ,Basketball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Svitavy v Kolin, Favorite: ,Kolin, 7758592   size:2.83,Price: ,1.02,Svitavy, 7758631   size:10.66,Price: ,1.05,ok
1.121572638, Sport: ,Basketball, Time: ,Thu Nov 05 02:05:00 CET 2015, Time: ,Thu Nov 05 02:05:00 CET 2015, Event: ,Brooklyn @ Atlanta, Favorite: ,Atlanta, 13114   size:2522.87,Price: ,1.27,Brooklyn, 6758557   size:5.0,Price: ,4.3,ok
1.121618551, Sport: ,Basketball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Kutno v Jezioro Tarnobrzeg, Favorite: ,Kutno, 8832805   size:82.99,Price: ,1.3,Jezioro Tarnobrzeg, 6703616   size:10.99,Price: ,3.2,ok
1.121634406, Sport: ,Soccer, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Benevento v Melfi, Favorite: ,Melfi, 2012799   size:53.8,Price: ,2.3,Benevento, 522054   size:39.47,Price: ,3.8,The Draw, 58805   size:30.58,Price: ,3.15,x
1.121632746, Sport: ,Soccer, Time: ,Wed Nov 04 23:30:00 CET 2015, Time: ,Wed Nov 04 23:30:00 CET 2015, Event: ,Sportivo AC Las Parejas v C J Antoniana, Favorite: ,C J Antoniana, 7606430   size:2.08,Price: ,2.4,Sportivo AC Las Parejas, 9564589   size:4.34,Price: ,2.8,The Draw, 58805   size:8.8,Price: ,2.88,x
1.121516282, Sport: ,Soccer, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Puskas Akademia U19 v Celtic U19, Favorite: ,Puskas Akademia U19, 10180893   size:2.83,Price: ,2.56,Celtic U19, 6569321   size:2.83,Price: ,3.35,The Draw, 58805   size:119.75,Price: ,3.05,ok
1.121646182, Sport: ,Tennis, Time: ,Wed Nov 04 18:30:00 CET 2015, Time: ,Wed Nov 04 18:30:00 CET 2015, Event: ,Du Brown v Desein, Favorite: ,Dustin Brown, 4486603   size:73.03,Price: ,1.34,Niels Desein, 7234512   size:9.72,Price: ,3.75,ok
1.121557403, Sport: ,Volleyball, Time: ,Wed Nov 04 18:30:00 CET 2015, Time: ,Wed Nov 04 18:30:00 CET 2015, Event: ,Powervolleys Dueren v Asul Lyon VB, Favorite: ,Powervolleys Dueren, 10410537   size:31.15,Price: ,1.01,Asul Lyon, 10321794   size:31.15,Price: ,1.01,ok
1.121384372, Sport: ,Soccer, Time: ,Wed Nov 04 20:45:00 CET 2015, Time: ,Wed Nov 04 20:45:00 CET 2015, Event: ,Gent v Valencia, Favorite: ,Valencia, 66183   size:230.88,Price: ,2.4,Gent, 350594   size:1211.3,Price: ,3.35,The Draw, 58805   size:4938.39,Price: ,3.4,x
1.121384494, Sport: ,Soccer, Time: ,Wed Nov 04 20:45:00 CET 2015, Time: ,Wed Nov 04 20:45:00 CET 2015, Event: ,Lyon v Zenit St Petersburg, Favorite: ,Lyon, 55271   size:2279.77,Price: ,2.22,Zenit St Petersburg, 197960   size:3.86,Price: ,3.6,The Draw, 58805   size:660.65,Price: ,3.65,x
1.121618605, Sport: ,Basketball, Time: ,Wed Nov 04 19:00:00 CET 2015, Time: ,Wed Nov 04 19:00:00 CET 2015, Event: ,Buducnost v UNICS Kazan, Favorite: ,Unics Kazan, 5134712   size:20.0,Price: ,1.35,Buducnost, 266288   size:73.03,Price: ,3.45,x
1.121557401, Sport: ,Volleyball, Time: ,Wed Nov 04 19:30:00 CET 2015, Time: ,Wed Nov 04 19:30:00 CET 2015, Event: ,Landstede Zwolle v Lausanne UC, Favorite: ,Landstede Zwolle, 6778225   size:5.98,Price: ,1.72,Lausanne UC, 5119194   size:154.15,Price: ,2.24,x
1.121558616, Sport: ,Volleyball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Aluprof Bielsko-Biala v Ostrowiec Swietokrzyski, Favorite: ,Aluprof Bielsko-Biala, 10399381   size:31.15,Price: ,1.01,Ostrowiec Swietokrzyski, 10399355   size:26.66,Price: ,5.0,ok
1.121632691, Sport: ,Soccer, Time: ,Wed Nov 04 19:00:00 CET 2015, Time: ,Wed Nov 04 19:00:00 CET 2015, Event: ,CA Platense (Res) v CA Brown (Res), Favorite: ,CA Platense (Res), 10050162   size:4.1,Price: ,2.58,CA Brown (Res), 10050177   size:7.04,Price: ,2.66,The Draw, 58805   size:4.75,Price: ,3.3,x
1.121618609, Sport: ,Basketball, Time: ,Wed Nov 04 19:30:00 CET 2015, Time: ,Wed Nov 04 19:30:00 CET 2015, Event: ,Bonn v Trento, Favorite: ,Bonn, 2293349   size:2.55,Price: ,1.61,Trento, 8782954   size:2.55,Price: ,2.48,x
1.121557405, Sport: ,Volleyball, Time: ,Wed Nov 04 19:30:00 CET 2015, Time: ,Wed Nov 04 19:30:00 CET 2015, Event: ,Sir Safety Perugia v VK Karlovarsko, Favorite: ,Sir Safety Perugia, 7833200   size:3.0,Price: ,1.02,VK Karlovarsko, 10311933   size:2.55,Price: ,2.06,ok
1.121559669, Sport: ,Handball, Time: ,Wed Nov 04 18:30:00 CET 2015, Time: ,Wed Nov 04 18:30:00 CET 2015, Event: ,Cyprus v Ukraine, Favorite: ,Cyprus, 3510837   size:2.83,Price: ,1.01,Ukraine, 620385   size:2.83,Price: ,1.01,Draw, 330157   size:2.83,Price: ,1.01,x
1.121558619, Sport: ,Volleyball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Polski Cukier Muszynian v KS Palac Bydgoszcz, Favorite: ,Polski Cukier Muszynian, 10399354   size:29.15,Price: ,1.01,KS Palac Bydgoszcz, 5894416   size:26.66,Price: ,5.0,ok
1.121516612, Sport: ,Soccer, Time: ,Thu Nov 05 00:30:00 CET 2015, Time: ,Thu Nov 05 00:30:00 CET 2015, Event: ,Mineros Guayana v Deportivo Petare, Favorite: ,Mineros Guayana, 7456728   size:5.0,Price: ,1.59,Deportivo Petare, 5264881   size:2.41,Price: ,6.6,The Draw, 58805   size:33.84,Price: ,3.85,ok
1.121608883, Sport: ,Soccer, Time: ,Thu Nov 05 00:45:00 CET 2015, Time: ,Thu Nov 05 00:45:00 CET 2015, Event: ,Sportivo Luqueno v Santa Fe, Favorite: ,Sportivo Luqueno, 2844791   size:49.54,Price: ,2.9,Santa Fe, 4908158   size:6.52,Price: ,2.94,The Draw, 58805   size:278.68,Price: ,3.0,x
1.121558618, Sport: ,Volleyball, Time: ,Wed Nov 04 20:30:00 CET 2015, Time: ,Wed Nov 04 20:30:00 CET 2015, Event: ,Impel Wroclaw v Atom Trefl Sopot, Favorite: ,ATOM Trefl Sopot, 5212059   size:3.0,Price: ,1.02,Impel Wroclaw, 6912945   size:73.03,Price: ,1.03,ok
1.121622702, Sport: ,Basketball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Nitra v Levice, Favorite: ,Nitra, 5942834   size:2.83,Price: ,1.02,Levice, 6719593   size:10.66,Price: ,1.05,x
1.121622701, Sport: ,Basketball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Kosice v Nova Ves, Favorite: ,Kosice, 4544540   size:53.64,Price: ,1.01,Nova Ves, 6719643   size:2.83,Price: ,1.02,ok
1.121623117, Sport: ,Basketball, Time: ,Thu Nov 05 01:30:00 CET 2015, Time: ,Thu Nov 05 01:30:00 CET 2015, Event: ,Libertad v San Martin, Favorite: ,Libertad, 6719116   size:2.55,Price: ,1.33,San Martin, 8861781   size:111.05,Price: ,3.55,ok
1.121517387, Sport: ,Soccer, Time: ,Thu Nov 05 01:00:00 CET 2015, Time: ,Thu Nov 05 01:00:00 CET 2015, Event: ,Deportivo Tachira v Estudiantes de Caracas, Favorite: ,Deportivo Tachira, 712865   size:3.79,Price: ,1.49,Estudiantes de Caracas, 10064371   size:2.0,Price: ,7.8,The Draw, 58805   size:39.94,Price: ,4.2,ok
1.121608809, Sport: ,Soccer, Time: ,Wed Nov 04 22:00:00 CET 2015, Time: ,Wed Nov 04 22:00:00 CET 2015, Event: ,Sportivo San Lorenzo v Deportivo Santani, Favorite: ,Deportivo Santani, 7457440   size:28.32,Price: ,2.34,Sportivo San Lorenzo, 7598628   size:24.05,Price: ,3.3,The Draw, 58805   size:10.47,Price: ,3.55,x
1.121646333, Sport: ,Tennis, Time: ,Wed Nov 04 21:00:00 CET 2015, Time: ,Wed Nov 04 21:00:00 CET 2015, Event: ,Cachin v Trungelliti, Favorite: ,Marco Trungelliti, 6498878   size:151.73,Price: ,1.84,Pedro Cachin, 8461316   size:114.71,Price: ,2.08,ok
1.121648510, Sport: ,Tennis, Time: ,Wed Nov 04 20:30:00 CET 2015, Time: ,Wed Nov 04 20:30:00 CET 2015, Event: ,Kretschmer/Satschko v Aguilar/Garin, Favorite: ,Kretschmer/Satschko, 7810209   size:10.91,Price: ,1.2,Aguilar/Garin, 10483994   size:6.39,Price: ,3.75,x
1.121636933, Sport: ,Tennis, Time: ,Thu Nov 05 00:45:00 CET 2015, Time: ,Thu Nov 05 00:45:00 CET 2015, Event: ,Laaksonen v R Harrison, Favorite: ,Ryan Harrison, 2923247   size:4.88,Price: ,1.32,Henri Laaksonen, 6344314   size:18.43,Price: ,3.5,x
1.121635689, Sport: ,Soccer, Time: ,Wed Nov 04 20:00:00 CET 2015, Time: ,Wed Nov 04 20:00:00 CET 2015, Event: ,CD San Roque de Cadiz v Arcos CF, Favorite: ,CD San Roque de Cadiz, 7717173   size:70.27,Price: ,2.02,Arcos CF, 6540001   size:32.83,Price: ,4.2,The Draw, 58805   size:8.08,Price: ,3.4,ok
1.121558450, Sport: ,Soccer, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Benfica B v Portimonense, Favorite: ,Benfica B, 6563318   size:1048.31,Price: ,1.46,Portimonense, 505982   size:215.95,Price: ,8.6,The Draw, 58805   size:122.43,Price: ,4.3,ok
1.121467624, Sport: ,Ice Hockey, Time: ,Thu Nov 05 04:05:00 CET 2015, Time: ,Thu Nov 05 04:05:00 CET 2015, Event: ,Pittsburgh @ Vancouver, Favorite: ,Vancouver, 2109691   size:12.47,Price: ,2.52,Pittsburgh, 2115995   size:550.0,Price: ,2.6,Tie, 60104   size:302.0,Price: ,3.85,x
1.121559665, Sport: ,Handball, Time: ,Wed Nov 04 18:15:00 CET 2015, Time: ,Wed Nov 04 18:15:00 CET 2015, Event: ,Latvia v Greece, Favorite: ,Latvia, 2409743   size:2.83,Price: ,1.01,Greece, 624110   size:2.83,Price: ,1.01,Draw, 330157   size:2.83,Price: ,1.01,ok
1.121635445, Sport: ,Soccer, Time: ,Wed Nov 04 21:00:00 CET 2015, Time: ,Wed Nov 04 21:00:00 CET 2015, Event: ,Atletico Venezuela v Estudiantes de Merida, Favorite: ,Atletico Venezuela, 7683135   size:4.17,Price: ,2.28,Estudiantes de Merida, 7838019   size:20.47,Price: ,3.2,The Draw, 58805   size:3.12,Price: ,3.25,ok
1.121634517, Sport: ,Soccer, Time: ,Thu Nov 05 00:00:00 CET 2015, Time: ,Thu Nov 05 00:00:00 CET 2015, Event: ,Arnett Gardens FC v Rivoli United FC, Favorite: ,Arnett Gardens FC, 7666192   size:17.03,Price: ,1.1,Rivoli United FC, 7716748   size:58.82,Price: ,1.17,The Draw, 58805   size:6.87,Price: ,2.9,ok
1.121622839, Sport: ,Basketball, Time: ,Wed Nov 04 19:00:00 CET 2015, Time: ,Wed Nov 04 19:00:00 CET 2015, Event: ,Helios Domzale v Turow Zgorzelec, Favorite: ,Helios Domzale, 1275930   size:2.55,Price: ,1.77,Turow Zgorzelec, 1434930   size:2.55,Price: ,2.12,x
1.121557413, Sport: ,Volleyball, Time: ,Wed Nov 04 19:00:00 CET 2015, Time: ,Wed Nov 04 19:00:00 CET 2015, Event: ,SK Posojilnica Aich/Dob v Hurrikaani-Loimaa, Favorite: ,Hurrikaani-Loimaa, 7858278   size:13.15,Price: ,1.68,SK Posojilnica Aich/Dob, 7894527   size:10.32,Price: ,2.14,x
1.121558622, Sport: ,Volleyball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Tauron Dabrowa Gornicza v Chemik Police, Favorite: ,Chemik Police, 7733782   size:31.15,Price: ,1.01,Tauron Dabrowa Gornicza, 10399380   size:28.06,Price: ,4.8,ok
1.121618617, Sport: ,Basketball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Besiktas v Szolnoki Olaj, Favorite: ,Besiktas, 631288   size:13.49,Price: ,1.02,Szolnoki Olaj, 5957089   size:4.0,Price: ,7.0,ok
1.121609183, Sport: ,Soccer, Time: ,Wed Nov 04 23:45:00 CET 2015, Time: ,Wed Nov 04 23:45:00 CET 2015, Event: ,Uni San Martin v Alianza Atletico, Favorite: ,Uni San Martin, 2032055   size:14.83,Price: ,1.7,Alianza Atletico, 898396   size:21.99,Price: ,6.0,The Draw, 58805   size:73.03,Price: ,3.8,ok
1.121639799, Sport: ,Tennis, Time: ,Wed Nov 04 18:31:00 CET 2015, Time: ,Wed Nov 04 18:31:00 CET 2015, Event: ,Troicki v Fel Lopez, Favorite: ,Feliciano Lopez, 2265109   size:630.18,Price: ,1.89,Viktor Troicki, 2263624   size:318.18,Price: ,2.1,x
1.121557411, Sport: ,Volleyball, Time: ,Wed Nov 04 20:00:00 CET 2015, Time: ,Wed Nov 04 20:00:00 CET 2015, Event: ,Draisma Dynamo v VK Ceske Budejovice, Favorite: ,VK Ceske Budejovice, 10311943   size:6.87,Price: ,1.49,Draisma Dynamo, 6008212   size:2.55,Price: ,2.64,ok
1.121636962, Sport: ,Tennis, Time: ,Wed Nov 04 18:30:00 CET 2015, Time: ,Wed Nov 04 18:30:00 CET 2015, Event: ,A Tatishvili v V King, Favorite: ,Anna Tatishvili, 2311979   size:7.11,Price: ,1.41,Vania King, 2249846   size:2.55,Price: ,2.96,ok
1.121559677, Sport: ,Handball, Time: ,Wed Nov 04 19:30:00 CET 2015, Time: ,Wed Nov 04 19:30:00 CET 2015, Event: ,Netherlands v Luxembourg, Favorite: ,Netherlands, 626085   size:2.73,Price: ,1.08,Luxembourg, 2261742   size:34.76,Price: ,12.0,Draw, 330157   size:23.9,Price: ,17.0,ok
1.121557418, Sport: ,Volleyball, Time: ,Wed Nov 04 20:30:00 CET 2015, Time: ,Wed Nov 04 20:30:00 CET 2015, Event: ,Topvolley Antwerpen v Foinikas Syroy, Favorite: ,Foinikas Syroy, 4353342   size:2.81,Price: ,1.78,Topvolley Antwerpen, 10459501   size:2.55,Price: ,1.81,x
1.121635872, Sport: ,Soccer, Time: ,Wed Nov 04 20:45:00 CET 2015, Time: ,Wed Nov 04 20:45:00 CET 2015, Event: ,Coria CF v CD Guadalcacin, Favorite: ,Coria CF, 6450526   size:10.9,Price: ,1.56,CD Guadalcacin, 8826856   size:10.6,Price: ,6.6,The Draw, 58805   size:16.22,Price: ,4.0,x
1.121633572, Sport: ,Soccer, Time: ,Wed Nov 04 20:45:00 CET 2015, Time: ,Wed Nov 04 20:45:00 CET 2015, Event: ,Glenavon (Res) v Cliftonville FC (Res), Favorite: ,Glenavon (Res), 8288759   size:11.05,Price: ,1.1,Cliftonville FC (Res), 8331596   size:11.05,Price: ,1.1,The Draw, 58805   size:5.0,Price: ,2.9,x
1.121623009, Sport: ,Basketball, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Galatasaray (W) v ESB Lille (W), Favorite: ,ESB Lille (W), 8978730   size:2.83,Price: ,1.02,Galatasaray (W), 5290909   size:10.66,Price: ,1.05,x
1.121622830, Sport: ,Basketball, Time: ,Wed Nov 04 19:00:00 CET 2015, Time: ,Wed Nov 04 19:00:00 CET 2015, Event: ,Cibona v Antwerp Giants, Favorite: ,Cibona, 767514   size:8.2,Price: ,1.5,Antwerp Giants, 2585925   size:2.55,Price: ,2.76,x
1.121516667, Sport: ,Soccer, Time: ,Wed Nov 04 21:00:00 CET 2015, Time: ,Wed Nov 04 21:00:00 CET 2015, Event: ,Deportivo Lara v Llaneros, Favorite: ,Deportivo Lara, 4908157   size:3.68,Price: ,1.67,Llaneros, 7658017   size:4.8,Price: ,6.8,The Draw, 58805   size:4.0,Price: ,3.45,ok
1.121515732, Sport: ,Soccer, Time: ,Wed Nov 04 18:00:00 CET 2015, Time: ,Wed Nov 04 18:00:00 CET 2015, Event: ,Koper v Domzale, Favorite: ,Domzale, 503208   size:231.5,Price: ,1.36,Koper, 166903   size:23.18,Price: ,11.0,The Draw, 58805   size:5.98,Price: ,5.3,ok
1.121648788, Sport: ,Tennis, Time: ,Wed Nov 04 20:00:00 CET 2015, Time: ,Wed Nov 04 20:00:00 CET 2015, Event: ,A Sanchez v S Vogt, Favorite: ,Stephanie Vogt, 2548776   size:3.47,Price: ,1.44,Ana Sofia Sanchez, 7082838   size:4.8,Price: ,2.76,ok
1.121556848, Sport: ,Handball, Time: ,Wed Nov 04 19:00:00 CET 2015, Time: ,Wed Nov 04 19:00:00 CET 2015, Event: ,Hammarby v Lugi, Favorite: ,Hammarby, 1088447   size:2.7,Price: ,1.85,Lugi, 2930210   size:5.98,Price: ,2.48,Draw, 330157   size:50.79,Price: ,8.6,x
