1.122818089, Sport: ,Soccer, Time: ,Mon Feb 01 17:00:00 CET 2016, Time: ,Mon Feb 01 17:00:00 CET 2016, Event: ,Basaksehir v Tepecikspor, Favorite: ,Basaksehir, 10071088   size:2.55,Price: ,1.37,Tepecikspor, 6641628   size:2.78,Price: ,6.2,The Draw, 58805   size:2.55,Price: ,5.1
1.122833351, Sport: ,Basketball, Time: ,Mon Feb 01 17:00:00 CET 2016, Time: ,Mon Feb 01 17:00:00 CET 2016, Event: ,Panathinaikos Athens v Rethymno Cretan Kings, Favorite: ,Panathinaikos Athens, 4220062   size:0.0,Price: ,0.0,Rethymno Cretan Kings, 10385093   size:32.86,Price: ,10.5
1.122838403, Sport: ,Tennis, Time: ,Mon Feb 01 19:00:00 CET 2016, Time: ,Mon Feb 01 19:00:00 CET 2016, Event: ,Lacko v M Baghdatis, Favorite: ,Marcos Baghdatis, 2256469   size:59.99,Price: ,1.5,Lukas Lacko, 2263634   size:97.0,Price: ,2.72
1.122835890, Sport: ,Soccer, Time: ,Mon Feb 01 12:00:00 CET 2016, Time: ,Mon Feb 01 12:00:00 CET 2016, Event: ,Balestier Khalsa v Ceres La Salle, Favorite: ,Balestier Khalsa, 5322891   size:3.68,Price: ,1.75,Ceres La Salle, 9225697   size:26.81,Price: ,3.45,The Draw, 58805   size:23.05,Price: ,3.85,x
1.122836341, Sport: ,Soccer, Time: ,Mon Feb 01 19:00:00 CET 2016, Time: ,Mon Feb 01 19:00:00 CET 2016, Event: ,Zenit St Petersburg v Brondby, Favorite: ,Zenit St Petersburg, 197960   size:6.43,Price: ,1.52,Brondby, 28223   size:28.15,Price: ,6.6,The Draw, 58805   size:2.58,Price: ,4.6
1.122836186, Sport: ,Soccer, Time: ,Mon Feb 01 10:00:00 CET 2016, Time: ,Mon Feb 01 10:00:00 CET 2016, Event: ,White City Woodville v West Torrens Birkalla, Favorite: ,White City Woodville, 8200158   size:13.82,Price: ,1.04,West Torrens Birkalla, 10774696   size:13.82,Price: ,1.04,The Draw, 58805   size:10.0,Price: ,3.2
1.122710435, Sport: ,Soccer, Time: ,Mon Feb 01 19:30:00 CET 2016, Time: ,Mon Feb 01 19:30:00 CET 2016, Event: ,Mouscron Peruwelz Youth v Gent (Y), Favorite: ,Mouscron Peruwelz Youth, 8764421   size:3.68,Price: ,1.3,Gent (Y), 7152306   size:3.68,Price: ,1.3,The Draw, 58805   size:15.77,Price: ,2.88
1.122817300, Sport: ,Ice Hockey, Time: ,Mon Feb 01 17:30:00 CET 2016, Time: ,Mon Feb 01 17:30:00 CET 2016, Event: ,SKA St. Petersburg v Jokerit Helsinki, Favorite: ,SKA St. Petersburg, 8986371   size:97.96,Price: ,1.77,Jokerit Helsinki, 315116   size:100.45,Price: ,4.1,Tie, 60104   size:22.0,Price: ,4.7
1.122669131, Sport: ,Basketball, Time: ,Tue Feb 02 02:00:00 CET 2016, Time: ,Tue Feb 02 02:00:00 CET 2016, Event: ,SMU @ Houston Cougars, Favorite: ,SMU, 723285   size:2.62,Price: ,1.03,Houston Cougars, 8235779   size:2.62,Price: ,1.03
1.122755904, Sport: ,Soccer, Time: ,Tue Feb 02 03:00:00 CET 2016, Time: ,Tue Feb 02 03:00:00 CET 2016, Event: ,Jef Utd Chiba v Fukuoka, Favorite: ,Jef Utd Chiba, 5021203   size:17.32,Price: ,2.52,Fukuoka, 1405180   size:8.67,Price: ,3.25,The Draw, 58805   size:10.93,Price: ,3.05
1.122651770, Sport: ,Basketball, Time: ,Tue Feb 02 03:00:00 CET 2016, Time: ,Tue Feb 02 03:00:00 CET 2016, Event: ,Texas @ Baylor, Favorite: ,Texas, 332193   size:2.62,Price: ,1.03,Baylor, 705559   size:2.62,Price: ,1.03
1.122836262, Sport: ,Soccer, Time: ,Mon Feb 01 12:00:00 CET 2016, Time: ,Mon Feb 01 12:00:00 CET 2016, Event: ,Slovenia U19 v Croatia U19, Favorite: ,Croatia U19, 1472345   size:3.68,Price: ,2.14,Slovenia U19, 1485109   size:3.51,Price: ,2.92,The Draw, 58805   size:9.38,Price: ,3.4
1.122834480, Sport: ,Tennis, Time: ,Tue Feb 02 00:30:00 CET 2016, Time: ,Tue Feb 02 00:30:00 CET 2016, Event: ,Falla v Lapentti, Favorite: ,Alejandro Falla, 2284300   size:22.85,Price: ,1.46,Giovanni Lapentti, 1565   size:65.99,Price: ,3.0
1.122818091, Sport: ,Soccer, Time: ,Mon Feb 01 19:45:00 CET 2016, Time: ,Mon Feb 01 19:45:00 CET 2016, Event: ,Trabzonspor v Akhisar Belediye, Favorite: ,Trabzonspor, 113125   size:10.29,Price: ,1.88,Akhisar Belediye, 4917452   size:4.2,Price: ,4.5,The Draw, 58805   size:2.55,Price: ,3.7
1.122829814, Sport: ,Volleyball, Time: ,Mon Feb 01 09:00:00 CET 2016, Time: ,Mon Feb 01 09:00:00 CET 2016, Event: ,KGC Pro VC v Hyundai Hillstate, Favorite: ,Hyundai Hillstate, 10391682   size:245.3,Price: ,1.11,KGC Pro VC, 10391695   size:22.95,Price: ,7.0
1.122653581, Sport: ,Soccer, Time: ,Mon Feb 01 17:00:00 CET 2016, Time: ,Mon Feb 01 17:00:00 CET 2016, Event: ,Ironi Kiryat Gat v Maccabi Yavne, Favorite: ,Maccabi Yavne, 5415484   size:4.25,Price: ,2.68,Ironi Kiryat Gat, 6955790   size:2.55,Price: ,2.72,The Draw, 58805   size:3.41,Price: ,3.05
1.122846321, Sport: ,Tennis, Time: ,Mon Feb 01 18:45:00 CET 2016, Time: ,Mon Feb 01 18:45:00 CET 2016, Event: ,Montanes v Kovalik, Favorite: ,Jozef Kovalik, 7287668   size:7.36,Price: ,1.95,Albert Montanes, 2263599   size:69.0,Price: ,1.96
1.122822892, Sport: ,Soccer, Time: ,Mon Feb 01 15:00:00 CET 2016, Time: ,Mon Feb 01 15:00:00 CET 2016, Event: ,NK Celje v NK Novigrad, Favorite: ,NK Celje, 3188553   size:11.06,Price: ,1.05,NK Novigrad, 8267194   size:11.06,Price: ,1.05,The Draw, 58805   size:15.77,Price: ,2.88
1.122822451, Sport: ,Soccer, Time: ,Mon Feb 01 21:00:00 CET 2016, Time: ,Mon Feb 01 21:00:00 CET 2016, Event: ,Hviti Riddarinn (W) v Grindavik (W), Favorite: ,Grindavik (W), 5423417   size:21.29,Price: ,1.03,Hviti Riddarinn (W), 9516394   size:2.57,Price: ,24.0,The Draw, 58805   size:2.57,Price: ,22.0
1.122835647, Sport: ,Soccer, Time: ,Mon Feb 01 20:30:00 CET 2016, Time: ,Mon Feb 01 20:30:00 CET 2016, Event: ,Alloa U20 v Berwick U20, Favorite: ,Alloa U20, 9243282   size:3.68,Price: ,1.38,Berwick U20, 9131077   size:5.38,Price: ,6.0,The Draw, 58805   size:6.0,Price: ,5.6
1.122710264, Sport: ,Soccer, Time: ,Mon Feb 01 19:30:00 CET 2016, Time: ,Mon Feb 01 19:30:00 CET 2016, Event: ,KV Mechelen (Y) v Club Brugge (Y), Favorite: ,KV Mechelen (Y), 7167645   size:3.68,Price: ,1.95,Club Brugge (Y), 7159209   size:4.26,Price: ,2.7,The Draw, 58805   size:2.51,Price: ,3.5
1.122835964, Sport: ,Soccer, Time: ,Mon Feb 01 12:00:00 CET 2016, Time: ,Mon Feb 01 12:00:00 CET 2016, Event: ,Bangkok Utd v Pahang, Favorite: ,Bangkok Utd, 9282747   size:2.55,Price: ,1.67,Pahang, 5289044   size:23.42,Price: ,3.95,The Draw, 58805   size:26.03,Price: ,3.65,ok
1.122831169, Sport: ,Tennis, Time: ,Mon Feb 01 11:00:00 CET 2016, Time: ,Mon Feb 01 11:00:00 CET 2016, Event: ,R Haase v Rosol, Favorite: ,Lukas Rosol, 2258415   size:8.11,Price: ,1.56,Robin Haase, 2309796   size:2.12,Price: ,2.74,ok
1.122833302, Sport: ,Basketball, Time: ,Mon Feb 01 18:00:00 CET 2016, Time: ,Mon Feb 01 18:00:00 CET 2016, Event: ,BK Iskra Svit v MBK Rieker COM-therm Ko, Favorite: ,MBK Rieker COM-therm Ko, 10370779   size:227.35,Price: ,1.2,BK Iskra Svit, 8899378   size:160.02,Price: ,4.6
1.122776423, Sport: ,Cricket, Time: ,Mon Feb 01 10:30:00 CET 2016, Time: ,Mon Feb 01 10:30:00 CET 2016, Event: ,Hambantota v Galle, Favorite: ,Hambantota, 10749487   size:3.25,Price: ,1.2,Galle, 10749486   size:3.25,Price: ,1.2,ok
1.122830910, Sport: ,Tennis, Time: ,Mon Feb 01 14:30:00 CET 2016, Time: ,Mon Feb 01 14:30:00 CET 2016, Event: ,Klizan v Lazov, Favorite: ,Martin Klizan, 2496035   size:2263.51,Price: ,1.09,Alexandar Lazov, 9377232   size:14.6,Price: ,10.0
1.122817315, Sport: ,Ice Hockey, Time: ,Mon Feb 01 17:00:00 CET 2016, Time: ,Mon Feb 01 17:00:00 CET 2016, Event: ,Neftekhimik Nizhnekamsk v Avtomobilist Yekaterinb, Favorite: ,Neftekhimik Nizhnekamsk, 2866365   size:556.38,Price: ,2.1,Avtomobilist Yekaterinb, 10653586   size:25.78,Price: ,3.2,Tie, 60104   size:56.0,Price: ,4.0
1.122835482, Sport: ,Soccer, Time: ,Mon Feb 01 13:30:00 CET 2016, Time: ,Mon Feb 01 13:30:00 CET 2016, Event: ,Hapoel Nahalat Yehuda v Hapoel Kiryat Uno, Favorite: ,Hapoel Nahalat Yehuda, 10397980   size:3.68,Price: ,1.3,Hapoel Kiryat Uno, 10774671   size:3.68,Price: ,1.3,The Draw, 58805   size:10.0,Price: ,3.1
1.122710666, Sport: ,Soccer, Time: ,Mon Feb 01 14:00:00 CET 2016, Time: ,Mon Feb 01 14:00:00 CET 2016, Event: ,Brighton U21 v Wolves U21, Favorite: ,Brighton U21, 6865403   size:3.68,Price: ,2.2,Wolves U21, 6667755   size:3.68,Price: ,2.5,The Draw, 58805   size:4.13,Price: ,3.1
1.122710664, Sport: ,Soccer, Time: ,Mon Feb 01 20:00:00 CET 2016, Time: ,Mon Feb 01 20:00:00 CET 2016, Event: ,Everton U21 v Man Utd U21, Favorite: ,Man Utd U21, 6615321   size:3.68,Price: ,1.7,Everton U21, 6689709   size:3.68,Price: ,3.2,The Draw, 58805   size:54.93,Price: ,3.1
1.122817310, Sport: ,Ice Hockey, Time: ,Mon Feb 01 15:00:00 CET 2016, Time: ,Mon Feb 01 15:00:00 CET 2016, Event: ,Salavat Yulaev Ufa v HC Barys Astana, Favorite: ,Salavat Yulaev Ufa, 2866364   size:59.5,Price: ,1.84,HC Barys Astana, 3394819   size:59.99,Price: ,3.5,Tie, 60104   size:62.0,Price: ,4.8
1.122845679, Sport: ,Tennis, Time: ,Mon Feb 01 17:00:00 CET 2016, Time: ,Mon Feb 01 17:00:00 CET 2016, Event: ,N Barrientos v Vaks, Favorite: ,Nicolas Barrientos, 7083200   size:13.82,Price: ,1.04,Mikhail Vaks, 7658408   size:13.82,Price: ,1.04
1.122845678, Sport: ,Tennis, Time: ,Mon Feb 01 18:45:00 CET 2016, Time: ,Mon Feb 01 18:45:00 CET 2016, Event: ,C Thompson v Haviland, Favorite: ,Clay Thompson, 8260758   size:13.82,Price: ,1.04,Ryan Haviland, 9624224   size:4.6,Price: ,2.18
1.122823497, Sport: ,Soccer, Time: ,Mon Feb 01 17:30:00 CET 2016, Time: ,Mon Feb 01 17:30:00 CET 2016, Event: ,Sektzia Nes Tziona v Hapoel Kfar Shalem, Favorite: ,Sektzia Nes Tziona, 5195928   size:3.68,Price: ,1.3,Hapoel Kfar Shalem, 5296665   size:3.68,Price: ,1.3,The Draw, 58805   size:2.51,Price: ,2.9
1.122823332, Sport: ,Soccer, Time: ,Tue Feb 02 00:15:00 CET 2016, Time: ,Tue Feb 02 00:15:00 CET 2016, Event: ,River Plate U20 v CCD Tulua U20, Favorite: ,River Plate U20, 6454229   size:5.02,Price: ,1.11,CCD Tulua U20, 10771090   size:5.02,Price: ,1.11,The Draw, 58805   size:15.77,Price: ,2.88
1.122835757, Sport: ,Soccer, Time: ,Mon Feb 01 21:00:00 CET 2016, Time: ,Mon Feb 01 21:00:00 CET 2016, Event: ,Stenhousemuir U20 v Raith U20, Favorite: ,Raith U20, 9023216   size:3.68,Price: ,1.3,Stenhousemuir U20, 9001453   size:11.62,Price: ,6.8,The Draw, 58805   size:13.93,Price: ,5.8
1.122710493, Sport: ,Soccer, Time: ,Mon Feb 01 19:30:00 CET 2016, Time: ,Mon Feb 01 19:30:00 CET 2016, Event: ,KV Kortrijk (Y) v KVC Westerlo (Youth), Favorite: ,KV Kortrijk (Y), 7159098   size:3.68,Price: ,1.3,KVC Westerlo (Youth), 8764419   size:3.68,Price: ,1.3,The Draw, 58805   size:15.77,Price: ,2.88
1.122771041, Sport: ,Soccer, Time: ,Mon Feb 01 20:45:00 CET 2016, Time: ,Mon Feb 01 20:45:00 CET 2016, Event: ,Stourbridge v Marine, Favorite: ,Stourbridge, 3491515   size:2.55,Price: ,1.53,Marine, 2119329   size:5.36,Price: ,5.0,The Draw, 58805   size:2.55,Price: ,4.9
1.122834780, Sport: ,Tennis, Time: ,Mon Feb 01 19:45:00 CET 2016, Time: ,Mon Feb 01 19:45:00 CET 2016, Event: ,Riba v Cervantes, Favorite: ,Inigo Cervantes, 6297238   size:352.44,Price: ,1.43,Pere Riba, 2489421   size:69.0,Price: ,3.05
1.122834140, Sport: ,Tennis, Time: ,Mon Feb 01 19:30:00 CET 2016, Time: ,Mon Feb 01 19:30:00 CET 2016, Event: ,J Donaldson v Fratangelo, Favorite: ,Jared Donaldson, 7413423   size:2.55,Price: ,1.59,Bjorn Fratangelo, 7593723   size:2.55,Price: ,2.38
1.122817325, Sport: ,Ice Hockey, Time: ,Mon Feb 01 16:00:00 CET 2016, Time: ,Mon Feb 01 16:00:00 CET 2016, Event: ,HC Lada Togliatti v HC Dinamo Minsk, Favorite: ,HC Dinamo Minsk, 10698098   size:7.01,Price: ,2.5,HC Lada Togliatti, 10698146   size:52.15,Price: ,2.64,Tie, 60104   size:53.0,Price: ,4.1
1.122835592, Sport: ,Soccer, Time: ,Mon Feb 01 19:00:00 CET 2016, Time: ,Mon Feb 01 19:00:00 CET 2016, Event: ,St Johnstone U20 v Kilmarnock U20, Favorite: ,St Johnstone U20, 7032151   size:3.68,Price: ,1.9,Kilmarnock U20, 6581076   size:3.84,Price: ,3.55,The Draw, 58805   size:3.76,Price: ,3.8
1.122817367, Sport: ,Ice Hockey, Time: ,Mon Feb 01 19:00:00 CET 2016, Time: ,Mon Feb 01 19:00:00 CET 2016, Event: ,VIK Vasteraas v Almtuna IS, Favorite: ,VIK Vasteraas, 10652212   size:2.58,Price: ,1.94,Almtuna IS, 3287892   size:174.2,Price: ,3.2,Tie, 60104   size:168.09,Price: ,4.3
1.122709612, Sport: ,Soccer, Time: ,Mon Feb 01 20:30:00 CET 2016, Time: ,Mon Feb 01 20:30:00 CET 2016, Event: ,Paris FC v Clermont, Favorite: ,Clermont, 309686   size:20.48,Price: ,2.44,Paris FC, 5168454   size:26.65,Price: ,3.65,The Draw, 58805   size:1117.09,Price: ,3.15
1.122834144, Sport: ,Tennis, Time: ,Tue Feb 02 03:45:00 CET 2016, Time: ,Tue Feb 02 03:45:00 CET 2016, Event: ,M Krueger v Smyczek, Favorite: ,Tim Smyczek, 2848631   size:2.55,Price: ,1.34,Mitchell Krueger, 6603910   size:2.55,Price: ,3.4
1.122710377, Sport: ,Soccer, Time: ,Mon Feb 01 19:30:00 CET 2016, Time: ,Mon Feb 01 19:30:00 CET 2016, Event: ,Genk (Y) v Waasland-Beveren (Y), Favorite: ,Genk (Y), 7159134   size:2.55,Price: ,1.62,Waasland-Beveren (Y), 7159135   size:11.47,Price: ,3.7,The Draw, 58805   size:10.43,Price: ,4.0
1.122817320, Sport: ,Ice Hockey, Time: ,Mon Feb 01 14:00:00 CET 2016, Time: ,Mon Feb 01 14:00:00 CET 2016, Event: ,HK Avangard Omsk v Torpedo N. Novgorod, Favorite: ,HK Avangard Omsk, 10696478   size:12.57,Price: ,1.7,Torpedo N. Novgorod, 8835402   size:478.04,Price: ,2.1,Tie, 60104   size:175.27,Price: ,4.0
1.122825300, Sport: ,Cricket, Time: ,Tue Feb 02 04:00:00 CET 2016, Time: ,Tue Feb 02 04:00:00 CET 2016, Event: ,Bangladesh U19 v Namibia U19, Favorite: ,Bangladesh U19, 910426   size:1314.6,Price: ,1.04,Namibia U19, 8221869   size:9.56,Price: ,1.12
1.122825303, Sport: ,Cricket, Time: ,Tue Feb 02 04:00:00 CET 2016, Time: ,Tue Feb 02 04:00:00 CET 2016, Event: ,South Africa U19 v Scotland U19, Favorite: ,South Africa U19, 2858004   size:1314.6,Price: ,1.04,Scotland U19, 8221870   size:5.1,Price: ,1.11
1.122829787, Sport: ,Basketball, Time: ,Mon Feb 01 15:00:00 CET 2016, Time: ,Mon Feb 01 15:00:00 CET 2016, Event: ,BC Astana v Lokomotiv-Kuban Krasnod, Favorite: ,Lokomotiv-Kuban Krasnod, 10328216   size:2281.23,Price: ,1.27,BC Astana, 8998273   size:2.55,Price: ,4.0
1.122822672, Sport: ,Soccer, Time: ,Mon Feb 01 11:00:00 CET 2016, Time: ,Mon Feb 01 11:00:00 CET 2016, Event: ,Istra v Gyirmot, Favorite: ,Istra, 4057076   size:6.58,Price: ,1.84,Gyirmot, 4224858   size:6.07,Price: ,2.8,The Draw, 58805   size:4.53,Price: ,3.7,x
1.122822231, Sport: ,Soccer, Time: ,Mon Feb 01 20:45:00 CET 2016, Time: ,Mon Feb 01 20:45:00 CET 2016, Event: ,Beaconsfield SYCOB FC v Uxbridge FC, Favorite: ,Beaconsfield SYCOB FC, 7880847   size:3.68,Price: ,1.3,Uxbridge FC, 10771011   size:3.68,Price: ,1.3,The Draw, 58805   size:15.77,Price: ,2.88
1.122771397, Sport: ,Soccer, Time: ,Mon Feb 01 20:45:00 CET 2016, Time: ,Mon Feb 01 20:45:00 CET 2016, Event: ,Hungerford v Stratford Town, Favorite: ,Hungerford, 4317868   size:3.68,Price: ,1.88,Stratford Town, 2119277   size:3.87,Price: ,3.75,The Draw, 58805   size:2.81,Price: ,3.7
1.122835702, Sport: ,Soccer, Time: ,Mon Feb 01 21:00:00 CET 2016, Time: ,Mon Feb 01 21:00:00 CET 2016, Event: ,Queens Park U20 v Ayr U20, Favorite: ,Ayr U20, 9220049   size:3.68,Price: ,1.7,Queens Park U20, 8983806   size:3.77,Price: ,3.8,The Draw, 58805   size:4.59,Price: ,5.0
1.122829783, Sport: ,Basketball, Time: ,Mon Feb 01 15:30:00 CET 2016, Time: ,Mon Feb 01 15:30:00 CET 2016, Event: ,B.C. VITA Tbilisi v BC Khimki Moscow Region, Favorite: ,BC Khimki Moscow Region, 4464457   size:1841.11,Price: ,1.01,B.C. VITA Tbilisi, 10362566   size:5.4,Price: ,8.2
1.122771399, Sport: ,Soccer, Time: ,Mon Feb 01 20:45:00 CET 2016, Time: ,Mon Feb 01 20:45:00 CET 2016, Event: ,Redditch Utd v Frome, Favorite: ,Redditch Utd, 1034115   size:3.68,Price: ,1.52,Frome, 3396717   size:8.27,Price: ,5.2,The Draw, 58805   size:2.55,Price: ,5.1
1.122798339, Sport: ,Handball, Time: ,Mon Feb 01 19:00:00 CET 2016, Time: ,Mon Feb 01 19:00:00 CET 2016, Event: ,Hammarby HB v Alingsaas HK, Favorite: ,Hammarby HB, 10538665   size:2.62,Price: ,1.03,Alingsaas HK, 10522259   size:2.62,Price: ,1.03,Draw, 330157   size:99.02,Price: ,1.09
1.122771352, Sport: ,Soccer, Time: ,Mon Feb 01 20:45:00 CET 2016, Time: ,Mon Feb 01 20:45:00 CET 2016, Event: ,Kingstonian v Wingate and Finchley, Favorite: ,Kingstonian, 18569   size:2.46,Price: ,1.87,Wingate and Finchley, 8901995   size:5.17,Price: ,3.35,The Draw, 58805   size:25.12,Price: ,3.75
1.122836112, Sport: ,Soccer, Time: ,Mon Feb 01 14:00:00 CET 2016, Time: ,Mon Feb 01 14:00:00 CET 2016, Event: ,Olympiakos Nicosia v Rubin Kazan (Y), Favorite: ,Olympiakos Nicosia, 46971   size:28.15,Price: ,1.02,Rubin Kazan (Y), 5400702   size:28.15,Price: ,1.02,The Draw, 58805   size:15.77,Price: ,2.88
1.122838930, Sport: ,Tennis, Time: ,Mon Feb 01 12:45:00 CET 2016, Time: ,Mon Feb 01 12:45:00 CET 2016, Event: ,Coppejans v K De Schepper, Favorite: ,Kenny De Schepper, 5617034   size:38.99,Price: ,1.42,Kimmer Coppejans, 7364095   size:20.16,Price: ,3.1,ok
1.122839227, Sport: ,Ice Hockey, Time: ,Mon Feb 01 15:00:00 CET 2016, Time: ,Mon Feb 01 15:00:00 CET 2016, Event: ,HC Traktor Chelyabinsk v HC Yugra Khanty-Mansiys, Favorite: ,HC Traktor Chelyabinsk, 10696491   size:90.96,Price: ,1.74,HC Yugra Khanty-Mansiys, 10698158   size:14.26,Price: ,4.2,Tie, 60104   size:51.0,Price: ,4.6
1.122710206, Sport: ,Soccer, Time: ,Mon Feb 01 19:30:00 CET 2016, Time: ,Mon Feb 01 19:30:00 CET 2016, Event: ,OH Leuven (Y) v Zulte-Waregem (Y), Favorite: ,OH Leuven (Y), 7159228   size:3.68,Price: ,1.3,Zulte-Waregem (Y), 7159226   size:3.68,Price: ,1.3,The Draw, 58805   size:15.77,Price: ,2.88
1.122651743, Sport: ,Basketball, Time: ,Tue Feb 02 01:00:00 CET 2016, Time: ,Tue Feb 02 01:00:00 CET 2016, Event: ,North Carolina @ Louisville, Favorite: ,North Carolina, 332652   size:2.62,Price: ,1.03,Louisville, 332190   size:172.21,Price: ,1.04
1.122729656, Sport: ,Soccer, Time: ,Mon Feb 01 20:00:00 CET 2016, Time: ,Mon Feb 01 20:00:00 CET 2016, Event: ,Fortuna Sittard v Helmond Sport, Favorite: ,Helmond Sport, 419129   size:10.32,Price: ,2.04,Fortuna Sittard, 49058   size:5.0,Price: ,3.85,The Draw, 58805   size:19.53,Price: ,3.9
1.122834135, Sport: ,Tennis, Time: ,Mon Feb 01 19:30:00 CET 2016, Time: ,Mon Feb 01 19:30:00 CET 2016, Event: ,Molchanov v T Ito, Favorite: ,Tatsuma Ito, 3374118   size:8.47,Price: ,1.28,Denys Molchanov, 3474265   size:11.68,Price: ,3.95
1.122836038, Sport: ,Soccer, Time: ,Mon Feb 01 10:00:00 CET 2016, Time: ,Mon Feb 01 10:00:00 CET 2016, Event: ,FC Midtjylland v AIK, Favorite: ,FC Midtjylland, 28206   size:9.47,Price: ,2.26,AIK, 168731   size:2.29,Price: ,3.3,The Draw, 58805   size:7.49,Price: ,3.7
1.122838531, Sport: ,Tennis, Time: ,Mon Feb 01 12:00:00 CET 2016, Time: ,Mon Feb 01 12:00:00 CET 2016, Event: ,Du Brown v Guez, Favorite: ,Dustin Brown, 4486603   size:78.21,Price: ,1.53,David Guez, 2263683   size:348.41,Price: ,2.52,ok
1.122710322, Sport: ,Soccer, Time: ,Mon Feb 01 19:30:00 CET 2016, Time: ,Mon Feb 01 19:30:00 CET 2016, Event: ,KV Oostende (Youth) v Anderlecht (Y), Favorite: ,KV Oostende (youth), 8220572   size:3.68,Price: ,2.2,Anderlecht (Y), 7174785   size:16.59,Price: ,2.26,The Draw, 58805   size:10.14,Price: ,3.7
1.122709861, Sport: ,Soccer, Time: ,Mon Feb 01 20:00:00 CET 2016, Time: ,Mon Feb 01 20:00:00 CET 2016, Event: ,Jong PSV v Waalwijk, Favorite: ,Jong PSV, 3348592   size:18.74,Price: ,1.85,Waalwijk, 48447   size:3.15,Price: ,4.3,The Draw, 58805   size:11.67,Price: ,4.1
1.122834490, Sport: ,Tennis, Time: ,Mon Feb 01 18:00:00 CET 2016, Time: ,Mon Feb 01 18:00:00 CET 2016, Event: ,A Krajicek v Carballes Baena, Favorite: ,Roberto Carballes Baena, 7185192   size:40.8,Price: ,1.57,Austin Krajicek, 3288367   size:58.11,Price: ,2.7
