1.121761092, Sport: ,Tennis, Time: ,Wed Nov 11 21:00:00 CET 2015, Time: ,Wed Nov 11 21:00:00 CET 2015, Event: ,Abanda v Broady, Favorite: ,Naomi Broady, 3960538   size:171.05,Price: ,1.42,Francoise Abanda, 6564406   size:38.33,Price: ,2.72,ok
1.121746762, Sport: ,Soccer, Time: ,Wed Nov 11 20:45:00 CET 2015, Time: ,Wed Nov 11 20:45:00 CET 2015, Event: ,Worksop Town v Frecheville C A FC, Favorite: ,Worksop Town, 1230957   size:140.27,Price: ,1.06,Frecheville C A FC, 10510958   size:6.15,Price: ,1.19,The Draw, 58805   size:5.0,Price: ,2.9,ok
1.121727827, Sport: ,Tennis, Time: ,Wed Nov 11 19:07:00 CET 2015, Time: ,Wed Nov 11 19:07:00 CET 2015, Event: ,Arguello/Dellien v Ward/Ward, Favorite: ,Arguello/Dellien, 10507814   size:70.27,Price: ,1.07,Ward/Ward, 10507815   size:2.36,Price: ,1.24,x
1.121733669, Sport: ,Basketball, Time: ,Wed Nov 11 23:00:00 CET 2015, Time: ,Wed Nov 11 23:00:00 CET 2015, Event: ,Sorocabana v Universo/Salvador, Favorite: ,Sorocabana, 8948842   size:2.55,Price: ,1.43,Universo/Salvador, 10484581   size:38.0,Price: ,3.0,ok
1.121733667, Sport: ,Basketball, Time: ,Wed Nov 11 23:00:00 CET 2015, Time: ,Wed Nov 11 23:00:00 CET 2015, Event: ,Macae v Rio Claro, Favorite: ,Macae, 8948843   size:5.0,Price: ,1.81,Rio Claro, 8948847   size:43.68,Price: ,2.06,ok
1.121733985, Sport: ,Basketball, Time: ,Thu Nov 12 02:05:00 CET 2015, Time: ,Thu Nov 12 02:05:00 CET 2015, Event: ,Brooklyn @ Houston, Favorite: ,Houston, 13123   size:529.69,Price: ,1.12,Brooklyn, 6758557   size:29.64,Price: ,8.6,x
1.121770734, Sport: ,Snooker, Time: ,Wed Nov 11 20:00:00 CET 2015, Time: ,Wed Nov 11 20:00:00 CET 2015, Event: ,John Higgins v Joe Perry, Favorite: ,John Higgins, 2278785   size:83.57,Price: ,1.54,Joe Perry, 2281428   size:83.34,Price: ,2.7,x
1.121734115, Sport: ,Basketball, Time: ,Wed Nov 11 21:00:00 CET 2015, Time: ,Wed Nov 11 21:00:00 CET 2015, Event: ,Cocinas Clavijo v Lleida, Favorite: ,Cocinas Clavijo, 7736139   size:6.09,Price: ,1.35,Lleida, 5021018   size:27.69,Price: ,3.4,ok
1.121732694, Sport: ,Tennis, Time: ,Thu Nov 12 00:15:00 CET 2015, Time: ,Thu Nov 12 00:15:00 CET 2015, Event: ,Jaziri v S Kozlov, Favorite: ,Malek Jaziri, 5776215   size:5.0,Price: ,1.3,Stefan Kozlov, 7415002   size:6.0,Price: ,3.65,x
1.121759832, Sport: ,Soccer, Time: ,Thu Nov 12 02:30:00 CET 2015, Time: ,Thu Nov 12 02:30:00 CET 2015, Event: ,San Martin de Tucuman v Club Cipolletti, Favorite: ,San Martin de Tucuman, 7097927   size:4.78,Price: ,1.07,Club Cipolletti, 9820373   size:4.78,Price: ,1.07,The Draw, 58805   size:5.95,Price: ,2.92,ok
1.121766716, Sport: ,Tennis, Time: ,Thu Nov 12 07:00:00 CET 2015, Time: ,Thu Nov 12 07:00:00 CET 2015, Event: ,Mertens v Koukalova, Favorite: ,Elise Mertens, 9002334   size:4.19,Price: ,1.08,Klara Koukalova, 8445700   size:4.19,Price: ,1.08,x
1.121677109, Sport: ,Handball, Time: ,Wed Nov 11 20:00:00 CET 2015, Time: ,Wed Nov 11 20:00:00 CET 2015, Event: ,Cesson Rennes v Nimes, Favorite: ,Cesson Rennes, 6721923   size:994.74,Price: ,1.55,Nimes, 4292475   size:2.72,Price: ,3.25,Draw, 330157   size:2.72,Price: ,7.2,x
1.121733660, Sport: ,Basketball, Time: ,Thu Nov 12 02:00:00 CET 2015, Time: ,Thu Nov 12 02:00:00 CET 2015, Event: ,Instituto Atletico Cent v San Martin, Favorite: ,Instituto Atletico Cent, 10346458   size:10.37,Price: ,1.51,San Martin, 8861781   size:2.83,Price: ,2.3,x
1.121652028, Sport: ,Soccer, Time: ,Thu Nov 12 03:30:00 CET 2015, Time: ,Thu Nov 12 03:30:00 CET 2015, Event: ,Atlas v Guadalajara, Favorite: ,Atlas, 328950   size:20.83,Price: ,2.44,Guadalajara, 230909   size:34.0,Price: ,3.3,The Draw, 58805   size:823.06,Price: ,3.35,x
1.121761109, Sport: ,Tennis, Time: ,Thu Nov 12 04:00:00 CET 2015, Time: ,Thu Nov 12 04:00:00 CET 2015, Event: ,Y Bai v B Klein, Favorite: ,Brydan Klein, 2759763   size:21.28,Price: ,1.47,Yan Bai, 3357363   size:2.38,Price: ,2.74,x
1.121732690, Sport: ,Tennis, Time: ,Wed Nov 11 19:00:00 CET 2015, Time: ,Wed Nov 11 19:00:00 CET 2015, Event: ,Lapentti v Rola, Favorite: ,Blaz Rola, 8174357   size:587.87,Price: ,1.39,Giovanni Lapentti, 1565   size:82.2,Price: ,3.35,ok
1.121650287, Sport: ,Soccer, Time: ,Wed Nov 11 20:45:00 CET 2015, Time: ,Wed Nov 11 20:45:00 CET 2015, Event: ,Dag and Red v Oxford Utd, Favorite: ,Oxford Utd, 256171   size:766.3,Price: ,1.69,Dag and Red, 66244   size:6.02,Price: ,5.7,The Draw, 58805   size:453.5,Price: ,4.2,ok
1.121734075, Sport: ,Basketball, Time: ,Thu Nov 12 04:35:00 CET 2015, Time: ,Thu Nov 12 04:35:00 CET 2015, Event: ,San Antonio @ Portland, Favorite: ,San Antonio, 13121   size:80.53,Price: ,1.36,Portland, 13129   size:16.3,Price: ,3.5,ok
1.121746928, Sport: ,Soccer, Time: ,Wed Nov 11 20:30:00 CET 2015, Time: ,Wed Nov 11 20:30:00 CET 2015, Event: ,Atletico Venezuela II v Deportivo La Guaira II, Favorite: ,Atletico Venezuela II, 10473763   size:7.31,Price: ,2.32,Deportivo La Guaira II, 10450310   size:3.98,Price: ,3.05,The Draw, 58805   size:3.27,Price: ,3.35,x
1.121745715, Sport: ,Soccer, Time: ,Wed Nov 11 21:00:00 CET 2015, Time: ,Wed Nov 11 21:00:00 CET 2015, Event: ,Forres Mechanics v Clachnacuddin, Favorite: ,Clachnacuddin, 615039   size:4.02,Price: ,2.12,Forres Mechanics, 66267   size:3.93,Price: ,2.18,The Draw, 58805   size:2.72,Price: ,3.3,x
1.121727822, Sport: ,Tennis, Time: ,Wed Nov 11 18:45:00 CET 2015, Time: ,Wed Nov 11 18:45:00 CET 2015, Event: ,Demoliner/Elias v Galdos/Londero, Favorite: ,Demoliner/Elias, 8462580   size:8.88,Price: ,1.39,Galdos/Londero, 10507813   size:6.05,Price: ,3.05,ok
1.121746873, Sport: ,Soccer, Time: ,Wed Nov 11 21:00:00 CET 2015, Time: ,Wed Nov 11 21:00:00 CET 2015, Event: ,Union Atletico Falcon v Atletico Guanare, Favorite: ,Atletico Guanare, 10429524   size:7.08,Price: ,2.14,Union Atletico Falcon, 9989662   size:6.53,Price: ,3.4,The Draw, 58805   size:5.46,Price: ,3.4,x
1.121745025, Sport: ,Soccer, Time: ,Wed Nov 11 19:30:00 CET 2015, Time: ,Wed Nov 11 19:30:00 CET 2015, Event: ,Berceni v Rapid Bucharest, Favorite: ,Berceni, 6681486   size:21.01,Price: ,1.99,Rapid Bucharest, 6394   size:2.83,Price: ,3.85,The Draw, 58805   size:2.83,Price: ,3.9,x
1.121747520, Sport: ,Tennis, Time: ,Wed Nov 11 19:30:00 CET 2015, Time: ,Wed Nov 11 19:30:00 CET 2015, Event: ,Jaksic v Vogt, Favorite: ,Jovana Jaksic, 7168389   size:5.72,Price: ,1.65,Stephanie Vogt, 2548776   size:27.94,Price: ,2.44,ok
1.121744453, Sport: ,Soccer, Time: ,Wed Nov 11 21:00:00 CET 2015, Time: ,Wed Nov 11 21:00:00 CET 2015, Event: ,Barcelona B v Girona, Favorite: ,Girona, 968185   size:25.81,Price: ,2.62,Barcelona B, 3303609   size:32.15,Price: ,2.88,The Draw, 58805   size:20.11,Price: ,3.45,x
1.121747041, Sport: ,Soccer, Time: ,Wed Nov 11 21:00:00 CET 2015, Time: ,Wed Nov 11 21:00:00 CET 2015, Event: ,Petroleros FC v Margarita FC, Favorite: ,Petroleros FC, 10104477   size:32.1,Price: ,1.78,Margarita FC, 10104476   size:19.56,Price: ,4.4,The Draw, 58805   size:5.42,Price: ,3.75,x
1.121732702, Sport: ,Tennis, Time: ,Wed Nov 11 23:30:00 CET 2015, Time: ,Wed Nov 11 23:30:00 CET 2015, Event: ,N Rubin v A Krajicek, Favorite: ,Austin Krajicek, 3288367   size:14.77,Price: ,1.63,Noah Rubin, 7593248   size:2.78,Price: ,2.28,ok
1.121679672, Sport: ,Volleyball, Time: ,Wed Nov 11 19:00:00 CET 2015, Time: ,Wed Nov 11 19:00:00 CET 2015, Event: ,Allianz Mtv Stuttgart v Dinamo Kazan, Favorite: ,Dinamo Kazan, 5990300   size:135.84,Price: ,1.03,Allianz MTV Stuttgart, 9183765   size:8.0,Price: ,11.0,ok
1.121732703, Sport: ,Tennis, Time: ,Wed Nov 11 22:30:00 CET 2015, Time: ,Wed Nov 11 22:30:00 CET 2015, Event: ,Falla v L Broady, Favorite: ,Alejandro Falla, 2284300   size:149.89,Price: ,1.46,Liam Broady, 5626816   size:44.31,Price: ,2.68,x
1.121679675, Sport: ,Volleyball, Time: ,Wed Nov 11 20:30:00 CET 2015, Time: ,Wed Nov 11 20:30:00 CET 2015, Event: ,Casalmaggiore v Chemik Police, Favorite: ,Casalmaggiore, 7906928   size:2.55,Price: ,1.79,Chemik Police, 7733782   size:5.01,Price: ,2.08,x
1.121679872, Sport: ,Handball, Time: ,Wed Nov 11 19:00:00 CET 2015, Time: ,Wed Nov 11 19:00:00 CET 2015, Event: ,Kristianstad v Redbergslids, Favorite: ,Redbergslids, 3771721   size:7.83,Price: ,1.01,Kristianstad, 2929927   size:222.66,Price: ,1.03,Draw, 330157   size:7.83,Price: ,1.01,x
1.121733995, Sport: ,Basketball, Time: ,Thu Nov 12 04:05:00 CET 2015, Time: ,Thu Nov 12 04:05:00 CET 2015, Event: ,Detroit @ Sacramento, Favorite: ,Sacramento, 13127   size:23.72,Price: ,1.95,Detroit, 13111   size:278.43,Price: ,2.04,ok
1.121682528, Sport: ,Handball, Time: ,Wed Nov 11 19:00:00 CET 2015, Time: ,Wed Nov 11 19:00:00 CET 2015, Event: ,Flensburg Handewitt v PPD Zagreb, Favorite: ,Flensburg Handewitt, 4506561   size:7.83,Price: ,1.01,PPD Zagreb, 10320889   size:7.83,Price: ,1.01,Draw, 330157   size:7.83,Price: ,1.01,ok
1.121734127, Sport: ,Basketball, Time: ,Wed Nov 11 19:00:00 CET 2015, Time: ,Wed Nov 11 19:00:00 CET 2015, Event: ,Ourense v Palma, Favorite: ,Ourense, 4661102   size:2.83,Price: ,1.03,Palma, 8832822   size:2.83,Price: ,1.03,x
1.121734005, Sport: ,Basketball, Time: ,Thu Nov 12 02:05:00 CET 2015, Time: ,Thu Nov 12 02:05:00 CET 2015, Event: ,Golden State @ Memphis, Favorite: ,Golden State, 13126   size:2819.43,Price: ,1.29,Memphis, 119812   size:5.0,Price: ,4.0,ok
1.121677975, Sport: ,Handball, Time: ,Wed Nov 11 20:45:00 CET 2015, Time: ,Wed Nov 11 20:45:00 CET 2015, Event: ,Montpellier v Nantes, Favorite: ,Montpellier, 3379953   size:17.32,Price: ,1.07,Nantes, 3893967   size:19.92,Price: ,1.71,Draw, 330157   size:19.0,Price: ,1.84,x
1.121759502, Sport: ,Soccer, Time: ,Wed Nov 11 22:00:00 CET 2015, Time: ,Wed Nov 11 22:00:00 CET 2015, Event: ,CD Atletico Marte v Isidro Metapan, Favorite: ,Isidro Metapan, 4864112   size:4.41,Price: ,1.61,CD Atletico Marte, 8459079   size:4.42,Price: ,4.2,The Draw, 58805   size:2.54,Price: ,2.98,x
1.121734200, Sport: ,Basketball, Time: ,Wed Nov 11 20:45:00 CET 2015, Time: ,Wed Nov 11 20:45:00 CET 2015, Event: ,Brindisi v Alba Berlin, Favorite: ,Alba Berlin, 266284   size:77.13,Price: ,1.59,Brindisi, 6697864   size:70.3,Price: ,2.44,ok
1.121679830, Sport: ,Handball, Time: ,Wed Nov 11 19:00:00 CET 2015, Time: ,Wed Nov 11 19:00:00 CET 2015, Event: ,Malmo v Guif, Favorite: ,Malmo, 3374028   size:7.83,Price: ,1.01,Guif, 370062   size:7.83,Price: ,1.01,Draw, 330157   size:7.83,Price: ,1.01,ok
1.121755140, Sport: ,Tennis, Time: ,Thu Nov 12 08:10:00 CET 2015, Time: ,Thu Nov 12 08:10:00 CET 2015, Event: ,Su Hsieh v S Zheng, Favorite: ,Su-Wei Hsieh, 8244521   size:18.96,Price: ,1.75,Saisai Zheng, 5829453   size:7.54,Price: ,2.12,ok
1.121746118, Sport: ,Soccer, Time: ,Wed Nov 11 20:45:00 CET 2015, Time: ,Wed Nov 11 20:45:00 CET 2015, Event: ,Crusaders FC (Res) v Linfield FC (Res), Favorite: ,Crusaders FC (Res), 8397765   size:6.16,Price: ,1.16,Linfield FC (Res), 8946432   size:6.15,Price: ,1.16,The Draw, 58805   size:5.0,Price: ,2.9,x
1.121761113, Sport: ,Tennis, Time: ,Thu Nov 12 04:45:00 CET 2015, Time: ,Thu Nov 12 04:45:00 CET 2015, Event: ,St Robert v Uchiyama, Favorite: ,Stephane Robert, 4422812   size:38.45,Price: ,1.66,Yasutaka Uchiyama, 5858048   size:2.67,Price: ,2.44,ok
1.121766493, Sport: ,Basketball, Time: ,Thu Nov 12 04:35:00 CET 2015, Time: ,Thu Nov 12 04:35:00 CET 2015, Event: ,LA Clippers @ Phoenix, Favorite: ,LA Clippers, 237489   size:5.58,Price: ,1.06,Phoenix, 13128   size:5.58,Price: ,1.06,x
1.121642898, Sport: ,Soccer, Time: ,Wed Nov 11 20:45:00 CET 2015, Time: ,Wed Nov 11 20:45:00 CET 2015, Event: ,Southend v Bristol Rovers, Favorite: ,Southend, 69719   size:187.03,Price: ,2.48,Bristol Rovers, 69821   size:77.05,Price: ,3.15,The Draw, 58805   size:4222.64,Price: ,3.5,ok
1.121745770, Sport: ,Soccer, Time: ,Wed Nov 11 21:00:00 CET 2015, Time: ,Wed Nov 11 21:00:00 CET 2015, Event: ,Fraserburgh v Inverurie Loco, Favorite: ,Fraserburgh, 2214945   size:3.34,Price: ,1.95,Inverurie Loco, 1331501   size:2.46,Price: ,2.64,The Draw, 58805   size:2.23,Price: ,2.92,x
1.121751255, Sport: ,Tennis, Time: ,Wed Nov 11 18:45:00 CET 2015, Time: ,Wed Nov 11 18:45:00 CET 2015, Event: ,Kowalczyk/Marcan v Shcherba/Ursu, Favorite: ,Kowalczyk/Marcan, 10431867   size:338.13,Price: ,1.11,Shcherba/Ursu, 10512327   size:2.63,Price: ,5.1,ok
1.121746063, Sport: ,Soccer, Time: ,Wed Nov 11 20:15:00 CET 2015, Time: ,Wed Nov 11 20:15:00 CET 2015, Event: ,Mgarr United FC (W) v Birkirkara FC (W), Favorite: ,Birkirkara FC (W), 10459318   size:2.55,Price: ,1.88,Mgarr United FC (W), 10510854   size:4.87,Price: ,3.2,The Draw, 58805   size:3.46,Price: ,4.6,ok
1.121744805, Sport: ,Soccer, Time: ,Wed Nov 11 20:45:00 CET 2015, Time: ,Wed Nov 11 20:45:00 CET 2015, Event: ,Grays Athletic v Witham Town FC, Favorite: ,Grays Athletic, 62644   size:6.92,Price: ,1.16,Witham Town FC, 8356876   size:6.8,Price: ,1.16,The Draw, 58805   size:4.86,Price: ,2.9,x
1.121734055, Sport: ,Basketball, Time: ,Thu Nov 12 02:05:00 CET 2015, Time: ,Thu Nov 12 02:05:00 CET 2015, Event: ,New Orleans @ Atlanta, Favorite: ,Atlanta, 13114   size:6635.75,Price: ,1.11,New Orleans, 6860646   size:19.07,Price: ,8.8,ok
1.121747517, Sport: ,Tennis, Time: ,Wed Nov 11 21:00:00 CET 2015, Time: ,Wed Nov 11 21:00:00 CET 2015, Event: ,Gibbs v Dabrowski, Favorite: ,Nicole Gibbs, 4946628   size:11.05,Price: ,1.19,Gabriela Dabrowski, 5707430   size:9.64,Price: ,5.4,ok
1.121679707, Sport: ,Volleyball, Time: ,Wed Nov 11 20:30:00 CET 2015, Time: ,Wed Nov 11 20:30:00 CET 2015, Event: ,Itely Milano v Exprivia Molfetta, Favorite: ,Exprivia Molfetta, 7928206   size:1036.17,Price: ,1.01,Itely Milano, 10410540   size:19.22,Price: ,1.35,ok
1.121747515, Sport: ,Tennis, Time: ,Wed Nov 11 19:30:00 CET 2015, Time: ,Wed Nov 11 19:30:00 CET 2015, Event: ,Kostova v Tatishvili, Favorite: ,Anna Tatishvili, 2311979   size:6.05,Price: ,1.11,Elitsa Kostova, 6196031   size:4.48,Price: ,8.2,x
1.121679709, Sport: ,Volleyball, Time: ,Wed Nov 11 20:30:00 CET 2015, Time: ,Wed Nov 11 20:30:00 CET 2015, Event: ,Vero Volley v Modena Volley, Favorite: ,Casa Modena, 5502662   size:36.17,Price: ,1.01,Vero Volley, 10410541   size:6.05,Price: ,1.25,ok
1.121766778, Sport: ,Tennis, Time: ,Thu Nov 12 07:00:00 CET 2015, Time: ,Thu Nov 12 07:00:00 CET 2015, Event: ,Dulgheru v Buyukakcay, Favorite: ,Alexandra Dulgheru, 2548758   size:8.38,Price: ,1.04,Cagla Buyukakcay, 3051579   size:8.38,Price: ,1.04,x
1.121746986, Sport: ,Soccer, Time: ,Wed Nov 11 21:00:00 CET 2015, Time: ,Wed Nov 11 21:00:00 CET 2015, Event: ,Carabobo FC II v Madeira FC, Favorite: ,Madeira FC, 10450291   size:25.87,Price: ,2.52,Carabobo FC II, 10450266   size:29.89,Price: ,2.64,The Draw, 58805   size:3.82,Price: ,3.35,x
1.121650574, Sport: ,Soccer, Time: ,Thu Nov 12 00:00:00 CET 2015, Time: ,Thu Nov 12 00:00:00 CET 2015, Event: ,UCV FC v Academia Puerto Cabello, Favorite: ,UCV FC, 10058063   size:27.65,Price: ,1.66,Academia Puerto Cabello, 10083750   size:15.78,Price: ,4.6,The Draw, 58805   size:18.0,Price: ,3.4,ok
1.121734189, Sport: ,Basketball, Time: ,Wed Nov 11 21:00:00 CET 2015, Time: ,Wed Nov 11 21:00:00 CET 2015, Event: ,San Pablo Inmobiliaria  v Breogan, Favorite: ,San Pablo Inmobiliaria , 10370725   size:4.59,Price: ,1.42,Breogan, 5030324   size:27.55,Price: ,3.0,ok
1.121696025, Sport: ,Ice Hockey, Time: ,Thu Nov 12 01:30:00 CET 2015, Time: ,Thu Nov 12 01:30:00 CET 2015, Event: ,Montreal @ Pittsburgh, Favorite: ,Pittsburgh, 2115995   size:569.76,Price: ,2.34,Montreal, 2112345   size:311.0,Price: ,2.86,Tie, 60104   size:72.83,Price: ,4.2,x
1.121650629, Sport: ,Soccer, Time: ,Wed Nov 11 20:30:00 CET 2015, Time: ,Wed Nov 11 20:30:00 CET 2015, Event: ,Diamantes de Guayana v Atletico Socopo, Favorite: ,Atletico Socopo, 10096564   size:8.6,Price: ,1.14,Diamantes de Guayana, 9989677   size:2.55,Price: ,3.35,The Draw, 58805   size:11.17,Price: ,3.0,x
1.121745080, Sport: ,Soccer, Time: ,Wed Nov 11 20:45:00 CET 2015, Time: ,Wed Nov 11 20:45:00 CET 2015, Event: ,AFC Emley v Parkgate, Favorite: ,AFC Emley, 10039247   size:6.15,Price: ,1.16,Parkgate, 7405944   size:11.17,Price: ,2.3,The Draw, 58805   size:11.17,Price: ,3.0,ok
1.121726620, Sport: ,Tennis, Time: ,Wed Nov 11 19:15:00 CET 2015, Time: ,Wed Nov 11 19:15:00 CET 2015, Event: ,Bury/Siljestrom v Authom/Millot, Favorite: ,Bury/Siljestrom, 9940566   size:2.83,Price: ,1.17,Authom/Millot, 10029197   size:6.38,Price: ,4.5,ok
1.121766658, Sport: ,Tennis, Time: ,Thu Nov 12 07:00:00 CET 2015, Time: ,Thu Nov 12 07:00:00 CET 2015, Event: ,Kucova v Soylu, Favorite: ,Kristina Kucova, 3990441   size:8.38,Price: ,1.04,Ipek Soylu, 8397938   size:8.38,Price: ,1.04,x
