1.119543118, Sport: ,Soccer, Time: ,Sat Jul 18 21:30:00 CEST 2015, Time: ,Sat Jul 18 21:30:00 CEST 2015, Event: ,Diamantes de Guayana v Monagas, Favorite: ,Monagas, 224547   size:10.92,Price: ,1.08,The Draw, 58805   size:12.2,Price: ,1.29,x
1.119541450, Sport: ,Soccer, Time: ,Sat Jul 18 21:00:00 CEST 2015, Time: ,Sat Jul 18 21:00:00 CEST 2015, Event: ,Universitario San Luis v Sportivo AC Las Parejas, Favorite: ,Universitario San Luis, 8389982   size:7.76,Price: ,1.52,The Draw, 58805   size:12.8,Price: ,3.25,Sportivo AC Las Parejas, 9564589   size:8.41,Price: ,3.3,ok
1.119468810, Sport: ,Baseball, Time: ,Sun Jul 19 02:40:00 CEST 2015, Time: ,Sun Jul 19 02:40:00 CEST 2015, Event: ,COL @ SD, Favorite: ,San Diego (T Ross), 7184181   size:569.28,Price: ,1.68,Colorado (C Bettis), 7545057   size:8.25,Price: ,2.44,ok
1.119462035, Sport: ,Cricket, Time: ,Sat Jul 18 22:00:00 CEST 2015, Time: ,Sat Jul 18 22:00:00 CEST 2015, Event: ,Guyana v Barbados, Favorite: ,Guyana, 2009654   size:251.42,Price: ,1.93,Barbados, 2312315   size:20.23,Price: ,2.02,x
1.119433793, Sport: ,Soccer, Time: ,Sat Jul 18 23:30:00 CEST 2015, Time: ,Sat Jul 18 23:30:00 CEST 2015, Event: ,Internacional v Goias, Favorite: ,Internacional, 198137   size:393.78,Price: ,1.96,The Draw, 58805   size:222.48,Price: ,3.5,Goias, 198131   size:24.7,Price: ,4.7,ok
1.119432066, Sport: ,Soccer, Time: ,Sat Jul 18 20:30:00 CEST 2015, Time: ,Sat Jul 18 20:30:00 CEST 2015, Event: ,Lech Poznan v Pogon Szczecin, Favorite: ,Lech Poznan, 502303   size:179.72,Price: ,1.54,The Draw, 58805   size:78.17,Price: ,4.2,Pogon Szczecin, 46953   size:7.2,Price: ,8.0,x
1.119433156, Sport: ,Soccer, Time: ,Sat Jul 18 21:30:00 CEST 2015, Time: ,Sat Jul 18 21:30:00 CEST 2015, Event: ,Botafogo RJ v Nautico, Favorite: ,Botafogo RJ, 786906   size:624.95,Price: ,1.6,The Draw, 58805   size:31.73,Price: ,4.2,Nautico, 2397366   size:362.83,Price: ,6.2,ok
1.119503221, Sport: ,Soccer, Time: ,Sat Jul 18 21:00:00 CEST 2015, Time: ,Sat Jul 18 21:00:00 CEST 2015, Event: ,La Equidad v Deportivo Cali, Favorite: ,La Equidad, 4082025   size:15.68,Price: ,2.62,Deportivo Cali, 328690   size:148.27,Price: ,2.94,The Draw, 58805   size:20.01,Price: ,3.35,x
1.119433702, Sport: ,Soccer, Time: ,Sun Jul 19 02:00:00 CEST 2015, Time: ,Sun Jul 19 02:00:00 CEST 2015, Event: ,Corinthians v Atletico MG, Favorite: ,Corinthians, 198136   size:5.54,Price: ,2.62,Atletico MG, 361329   size:286.98,Price: ,3.1,The Draw, 58805   size:520.17,Price: ,3.3,ok
1.119433429, Sport: ,Soccer, Time: ,Sat Jul 18 21:30:00 CEST 2015, Time: ,Sat Jul 18 21:30:00 CEST 2015, Event: ,Paysandu v Sampaio Correa, Favorite: ,Paysandu, 189951   size:310.3,Price: ,1.86,The Draw, 58805   size:49.09,Price: ,3.6,Sampaio Correa, 5330505   size:7.43,Price: ,4.9,x
1.119504271, Sport: ,Soccer, Time: ,Sat Jul 18 20:30:00 CEST 2015, Time: ,Sat Jul 18 20:30:00 CEST 2015, Event: ,Honved v Videoton, Favorite: ,Videoton, 427649   size:19.73,Price: ,2.28,The Draw, 58805   size:2.06,Price: ,3.35,Honved, 865345   size:9.2,Price: ,3.5,x
1.119449294, Sport: ,Basketball, Time: ,Sun Jul 19 04:00:00 CEST 2015, Time: ,Sun Jul 19 04:00:00 CEST 2015, Event: ,New York @ Phoenix, Favorite: ,Phoenix, 13128   size:2.63,Price: ,1.29,New York, 13106   size:18.55,Price: ,4.1,x
1.119454764, Sport: ,Soccer, Time: ,Sun Jul 19 04:30:00 CEST 2015, Time: ,Sun Jul 19 04:30:00 CEST 2015, Event: ,Portland Timbers v Vancouver Whitecaps, Favorite: ,Portland Timbers, 4004854   size:161.61,Price: ,2.08,The Draw, 58805   size:246.56,Price: ,3.55,Vancouver Whitecaps, 5383053   size:61.02,Price: ,4.0,x
1.119574203, Sport: ,Tennis, Time: ,Sat Jul 18 21:30:00 CEST 2015, Time: ,Sat Jul 18 21:30:00 CEST 2015, Event: ,Mestach v Date-Krumm, Favorite: ,An-Sophie Mestach, 4818332   size:11.46,Price: ,1.66,Kimiko Date-Krumm, 8244520   size:13.16,Price: ,2.36,ok
1.119502159, Sport: ,Soccer, Time: ,Sat Jul 18 21:00:00 CEST 2015, Time: ,Sat Jul 18 21:00:00 CEST 2015, Event: ,Atletico Parana v Douglas Haig, Favorite: ,Atletico Parana, 5985269   size:25.69,Price: ,2.56,The Draw, 58805   size:51.62,Price: ,3.0,Douglas Haig, 6570644   size:9.55,Price: ,3.45,x
1.119553107, Sport: ,Soccer, Time: ,Sat Jul 18 21:00:00 CEST 2015, Time: ,Sat Jul 18 21:00:00 CEST 2015, Event: ,Sao Jose EC SP v CA Juventus, Favorite: ,CA Juventus, 6987847   size:2.63,Price: ,2.4,Sao Jose EC SP, 6987865   size:2.63,Price: ,3.1,The Draw, 58805   size:5.33,Price: ,3.45,x
1.119468794, Sport: ,Baseball, Time: ,Sun Jul 19 01:15:00 CEST 2015, Time: ,Sun Jul 19 01:15:00 CEST 2015, Event: ,NYM @ STL, Favorite: ,St Louis (J Lackey), 8750362   size:495.58,Price: ,1.68,NY Mets (B Colon), 8432627   size:2.24,Price: ,2.4,ok
1.119523490, Sport: ,Volleyball, Time: ,Sun Jul 19 03:05:00 CEST 2015, Time: ,Sun Jul 19 03:05:00 CEST 2015, Event: ,USA (W) v Puerto Rico (W), Favorite: ,USA (W), 8555561   size:3657.04,Price: ,1.01,Puerto Rico (W), 8723807   size:2.06,Price: ,1.95,ok
1.119503921, Sport: ,Soccer, Time: ,Sat Jul 18 21:00:00 CEST 2015, Time: ,Sat Jul 18 21:00:00 CEST 2015, Event: ,Mushuc Runa v Deportivo Cuenca, Favorite: ,Mushuc Runa, 8225986   size:11.07,Price: ,2.2,The Draw, 58805   size:10.51,Price: ,3.25,Deportivo Cuenca, 1067928   size:16.36,Price: ,3.75,ok
1.119568323, Sport: ,Soccer, Time: ,Sun Jul 19 01:00:00 CEST 2015, Time: ,Sun Jul 19 01:00:00 CEST 2015, Event: ,Carolina Dynamo v Charlotte Eagles, Favorite: ,Charlotte Eagles, 4835001   size:10.92,Price: ,1.08,The Draw, 58805   size:10.92,Price: ,1.29,ok
1.119451279, Sport: ,Soccer, Time: ,Sun Jul 19 02:00:00 CEST 2015, Time: ,Sun Jul 19 02:00:00 CEST 2015, Event: ,Oeste v America MG, Favorite: ,America MG, 4516149   size:23.33,Price: ,2.22,The Draw, 58805   size:118.81,Price: ,3.35,Oeste, 3618374   size:32.34,Price: ,3.7,x
1.119569814, Sport: ,Tennis, Time: ,Sat Jul 18 20:32:00 CEST 2015, Time: ,Sat Jul 18 20:32:00 CEST 2015, Event: ,Caruso v Giannessi, Favorite: ,Alessandro Giannessi, 5829494   size:85.06,Price: ,1.27,Salvatore Caruso, 8257868   size:16.31,Price: ,3.9,ok
1.119503641, Sport: ,Soccer, Time: ,Sat Jul 18 23:00:00 CEST 2015, Time: ,Sat Jul 18 23:00:00 CEST 2015, Event: ,El Nacional v Aucas, Favorite: ,El Nacional, 330234   size:32.22,Price: ,2.14,The Draw, 58805   size:5.16,Price: ,3.45,Aucas, 897347   size:51.39,Price: ,3.85,ok
1.119549918, Sport: ,Soccer, Time: ,Sat Jul 18 20:45:00 CEST 2015, Time: ,Sat Jul 18 20:45:00 CEST 2015, Event: ,Real Union v Sociedad, Favorite: ,Sociedad, 79323   size:6.62,Price: ,1.39,The Draw, 58805   size:3.65,Price: ,4.3,Real Union, 247970   size:2.06,Price: ,9.0,x
1.119454673, Sport: ,Soccer, Time: ,Sun Jul 19 01:30:00 CEST 2015, Time: ,Sun Jul 19 01:30:00 CEST 2015, Event: ,Orlando City v New York Red Bulls, Favorite: ,Orlando City, 5640226   size:107.43,Price: ,2.52,New York Red Bulls, 2362970   size:21.17,Price: ,2.92,The Draw, 58805   size:13.68,Price: ,3.6,x
1.119579587, Sport: ,Tennis, Time: ,Sun Jul 19 10:00:00 CEST 2015, Time: ,Sun Jul 19 10:00:00 CEST 2015, Event: ,Kulichkova v Cengiz, Favorite: ,Elizaveta Kulichkova, 7795296   size:47.76,Price: ,1.03,Berfu Cengiz, 9633382   size:17.07,Price: ,1.08,x
1.119579586, Sport: ,Tennis, Time: ,Sun Jul 19 10:00:00 CEST 2015, Time: ,Sun Jul 19 10:00:00 CEST 2015, Event: ,Beygelzimer v Yang, Favorite: ,Zhaoxuan Yang, 8172570   size:17.07,Price: ,1.08,x
1.119500802, Sport: ,Soccer, Time: ,Sat Jul 18 23:30:00 CEST 2015, Time: ,Sat Jul 18 23:30:00 CEST 2015, Event: ,Atletico Rafaela v River Plate, Favorite: ,River Plate, 194515   size:424.89,Price: ,2.42,The Draw, 58805   size:662.2,Price: ,3.2,Atletico Rafaela, 476271   size:82.57,Price: ,3.45,ok
1.119449649, Sport: ,Soccer, Time: ,Sun Jul 19 01:30:00 CEST 2015, Time: ,Sun Jul 19 01:30:00 CEST 2015, Event: ,Tampa Bay Rowdies v FC Edmonton, Favorite: ,Tampa Bay Rowdies, 6295051   size:94.06,Price: ,2.02,FC Edmonton, 4850376   size:2.86,Price: ,3.7,The Draw, 58805   size:85.15,Price: ,3.95,x
1.119552544, Sport: ,Soccer, Time: ,Sun Jul 19 00:00:00 CEST 2015, Time: ,Sun Jul 19 00:00:00 CEST 2015, Event: ,Tupi v Londrina, Favorite: ,Tupi, 4516150   size:30.33,Price: ,2.36,The Draw, 58805   size:6.19,Price: ,3.15,Londrina, 4525642   size:21.12,Price: ,3.4,x
1.119468826, Sport: ,Baseball, Time: ,Sun Jul 19 03:07:00 CEST 2015, Time: ,Sun Jul 19 03:07:00 CEST 2015, Event: ,MIN @ OAK, Favorite: ,Oakland (S Kazmir), 8431596   size:107.55,Price: ,1.7,Minnesota (P Hughes), 8436206   size:111.03,Price: ,2.38,ok
1.119550345, Sport: ,Soccer, Time: ,Sat Jul 18 20:30:00 CEST 2015, Time: ,Sat Jul 18 20:30:00 CEST 2015, Event: ,Sokol Ostroda v Stomil Olsztyn, Favorite: ,Stomil Olsztyn, 7449117   size:7.3,Price: ,1.88,The Draw, 58805   size:5.82,Price: ,3.75,x
1.119501632, Sport: ,Soccer, Time: ,Sun Jul 19 01:10:00 CEST 2015, Time: ,Sun Jul 19 01:10:00 CEST 2015, Event: ,Racing Club v Sarmiento de Junin, Favorite: ,Racing Club, 198558   size:71.05,Price: ,1.57,The Draw, 58805   size:41.99,Price: ,3.95,Sarmiento de Junin, 5971606   size:37.58,Price: ,8.6,ok
1.119504621, Sport: ,Soccer, Time: ,Sat Jul 18 22:00:00 CEST 2015, Time: ,Sat Jul 18 22:00:00 CEST 2015, Event: ,Deportivo Municipal v Alianza Atletico, Favorite: ,Deportivo Municipal, 7295377   size:3.55,Price: ,1.98,The Draw, 58805   size:3.94,Price: ,3.6,Alianza Atletico, 898396   size:7.22,Price: ,4.4,ok
1.119468786, Sport: ,Baseball, Time: ,Sun Jul 19 01:10:00 CEST 2015, Time: ,Sun Jul 19 01:10:00 CEST 2015, Event: ,TEX @ HOU, Favorite: ,Houston (S Feldman), 8431599   size:483.19,Price: ,1.76,Texas (C Lewis), 4634645   size:2.24,Price: ,2.26,x
1.119539295, Sport: ,Soccer, Time: ,Sat Jul 18 23:00:00 CEST 2015, Time: ,Sat Jul 18 23:00:00 CEST 2015, Event: ,USA v Cuba, Favorite: ,USA, 352   size:9763.66,Price: ,1.08,The Draw, 58805   size:72.45,Price: ,16.5,Cuba, 449499   size:316.46,Price: ,50.0,ok
1.119449473, Sport: ,Soccer, Time: ,Sun Jul 19 01:30:00 CEST 2015, Time: ,Sun Jul 19 01:30:00 CEST 2015, Event: ,Carolina Railhawks v San Antonio Scorpions, Favorite: ,Carolina Railhawks, 3155351   size:5.9,Price: ,2.32,San Antonio Scorpions, 6334069   size:93.35,Price: ,3.0,The Draw, 58805   size:4.61,Price: ,3.45,ok
1.119449591, Sport: ,Soccer, Time: ,Sun Jul 19 01:30:00 CEST 2015, Time: ,Sun Jul 19 01:30:00 CEST 2015, Event: ,Jacksonville Armada v New York Cosmos, Favorite: ,New York Cosmos, 5714685   size:119.92,Price: ,2.0,The Draw, 58805   size:2.06,Price: ,3.7,Jacksonville Armada, 9212618   size:3.87,Price: ,3.85,x
1.119468818, Sport: ,Baseball, Time: ,Sun Jul 19 03:05:00 CEST 2015, Time: ,Sun Jul 19 03:05:00 CEST 2015, Event: ,BOS @ LAA, Favorite: ,LA Angels (G Richards), 5741327   size:111.84,Price: ,1.73,Boston (R Porcello), 9385112   size:2.24,Price: ,2.34,ok
1.119554157, Sport: ,Soccer, Time: ,Sat Jul 18 20:30:00 CEST 2015, Time: ,Sat Jul 18 20:30:00 CEST 2015, Event: ,CA General Lamadrid v San Martin de Burzaco, Favorite: ,The Draw, 58805   size:9.4,Price: ,1.01,x
1.119552770, Sport: ,Soccer, Time: ,Sun Jul 19 00:00:00 CEST 2015, Time: ,Sun Jul 19 00:00:00 CEST 2015, Event: ,Iberia v Deportes Temuco, Favorite: ,Iberia, 9935277   size:7.3,Price: ,2.24,Deportes Temuco, 5649151   size:3.95,Price: ,3.0,The Draw, 58805   size:2.6,Price: ,3.55,x
1.119574700, Sport: ,Tennis, Time: ,Sat Jul 18 21:45:00 CEST 2015, Time: ,Sat Jul 18 21:45:00 CEST 2015, Event: ,Galarneau v Lavie, Favorite: ,Sebastian Lavie, 6344310   size:2.63,Price: ,1.52,Alexis Galarneau, 9323645   size:2.63,Price: ,2.54,x
1.119546594, Sport: ,Soccer, Time: ,Sat Jul 18 21:00:00 CEST 2015, Time: ,Sat Jul 18 21:00:00 CEST 2015, Event: ,Farense v Bristol City, Favorite: ,Bristol City, 69745   size:153.11,Price: ,1.8,The Draw, 58805   size:7.56,Price: ,4.0,Farense, 48788   size:25.63,Price: ,4.9,x
1.119574642, Sport: ,Tennis, Time: ,Sat Jul 18 22:15:00 CEST 2015, Time: ,Sat Jul 18 22:15:00 CEST 2015, Event: ,Chiudinelli v Pabon Cuesta, Favorite: ,Marco Chiudinelli, 2263632   size:12.7,Price: ,1.04, Ricardo Pabon Cuesta , 10012035   size:9.64,Price: ,8.8,ok
1.119582709, Sport: ,Soccer, Time: ,Sun Jul 19 09:00:00 CEST 2015, Time: ,Sun Jul 19 09:00:00 CEST 2015, Event: ,Pretoria University v Mamelodi Sundowns, Favorite: ,Mamelodi Sundowns, 6772440   size:221.86,Price: ,1.01,The Draw, 58805   size:2.88,Price: ,1.25,ok
1.119574641, Sport: ,Tennis, Time: ,Sat Jul 18 20:30:00 CEST 2015, Time: ,Sat Jul 18 20:30:00 CEST 2015, Event: ,Koolhof v C Guccione, Favorite: ,Chris Guccione, 2248525   size:3.7,Price: ,1.89,Wesley Koolhof, 7335937   size:14.57,Price: ,2.04,ok
1.119578729, Sport: ,Boxing, Time: ,Sat Jul 18 22:00:00 CEST 2015, Time: ,Sat Jul 18 22:00:00 CEST 2015, Event: ,Arreola v Kassi, Favorite: ,Chris Arreola, 3812537   size:3568.19,Price: ,1.02,Fred Kassi, 10016760   size:40.96,Price: ,8.0,Draw, 31162   size:14.4,Price: ,21.0,x
1.119543061, Sport: ,Soccer, Time: ,Sat Jul 18 21:30:00 CEST 2015, Time: ,Sat Jul 18 21:30:00 CEST 2015, Event: ,Arroceros de Calabozo v Union Atletico Falcon, Favorite: ,Union Atletico Falcon, 9989662   size:10.92,Price: ,1.08,The Draw, 58805   size:12.2,Price: ,1.29,x
1.119451118, Sport: ,Soccer, Time: ,Sun Jul 19 02:00:00 CEST 2015, Time: ,Sun Jul 19 02:00:00 CEST 2015, Event: ,Boa v Ceara, Favorite: ,Boa, 5900070   size:14.69,Price: ,2.64,Ceara, 4016599   size:136.59,Price: ,3.0,The Draw, 58805   size:368.07,Price: ,3.2,x
1.119573391, Sport: ,Soccer, Time: ,Sun Jul 19 03:00:00 CEST 2015, Time: ,Sun Jul 19 03:00:00 CEST 2015, Event: ,San Marcos v Cobreloa, Favorite: ,San Marcos, 7000095   size:9.68,Price: ,1.75,The Draw, 58805   size:3.69,Price: ,3.6,Cobreloa, 328700   size:3.48,Price: ,4.4,x
1.118855371, Sport: ,Boxing, Time: ,Sat Jul 18 23:00:00 CEST 2015, Time: ,Sat Jul 18 23:00:00 CEST 2015, Event: ,Quigg v Martinez, Favorite: ,Scott Quigg, 5897943   size:66.78,Price: ,1.23,Kiko Martinez, 2484198   size:46.1,Price: ,5.3,Draw, 31162   size:8.61,Price: ,42.0,ok
1.119430932, Sport: ,Soccer, Time: ,Sat Jul 18 20:30:00 CEST 2015, Time: ,Sat Jul 18 20:30:00 CEST 2015, Event: ,Longford v Cork City, Favorite: ,Cork City, 298594   size:279.66,Price: ,1.97,The Draw, 58805   size:4.62,Price: ,3.7,Longford, 184330   size:3.65,Price: ,4.4,ok
1.119505065, Sport: ,Soccer, Time: ,Sun Jul 19 03:00:00 CEST 2015, Time: ,Sun Jul 19 03:00:00 CEST 2015, Event: ,Uni San Martin v Universitario, Favorite: ,Uni San Martin, 2032055   size:16.15,Price: ,1.69,The Draw, 58805   size:103.37,Price: ,4.0,Universitario, 330229   size:41.66,Price: ,5.4,x
1.119429311, Sport: ,Soccer, Time: ,Sat Jul 18 20:30:00 CEST 2015, Time: ,Sat Jul 18 20:30:00 CEST 2015, Event: ,Hartberg v Sturm Graz, Favorite: ,Sturm Graz, 71085   size:77.17,Price: ,1.28,The Draw, 58805   size:5.14,Price: ,5.2,Hartberg, 345648   size:4.21,Price: ,6.2,ok
1.119454399, Sport: ,Soccer, Time: ,Sun Jul 19 03:00:00 CEST 2015, Time: ,Sun Jul 19 03:00:00 CEST 2015, Event: ,Dallas v DC Utd, Favorite: ,Dallas, 171910   size:15.9,Price: ,1.74,The Draw, 58805   size:162.51,Price: ,3.85,DC Utd, 436099   size:59.68,Price: ,5.8,ok
1.119449288, Sport: ,Basketball, Time: ,Sun Jul 19 01:00:00 CEST 2015, Time: ,Sun Jul 19 01:00:00 CEST 2015, Event: ,Indiana @ Connecticut, Favorite: ,Connecticut, 332194   size:2.24,Price: ,1.74,Indiana, 13116   size:46.97,Price: ,2.22,x
1.119583483, Sport: ,Tennis, Time: ,Sun Jul 19 10:00:00 CEST 2015, Time: ,Sun Jul 19 10:00:00 CEST 2015, Event: ,Kan v Kasatkina, Favorite: ,Daria Kasatkina, 7795290   size:155.73,Price: ,1.07,ok
1.119530310, Sport: ,Rugby Union, Time: ,Sun Jul 19 02:00:00 CEST 2015, Time: ,Sun Jul 19 02:00:00 CEST 2015, Event: ,Canada v Japan, Favorite: ,Canada, 4736684   size:2.06,Price: ,1.47,Japan, 14117   size:2.06,Price: ,2.8,Draw, 246289   size:2.92,Price: ,25.0,x
1.119574635, Sport: ,Tennis, Time: ,Sun Jul 19 00:00:00 CEST 2015, Time: ,Sun Jul 19 00:00:00 CEST 2015, Event: ,Mendoza v C Fleming, Favorite: ,Colin Fleming, 3977158   size:23.19,Price: ,1.42,Alejandro Mendoza, 7444907   size:41.35,Price: ,2.86,ok
1.119468744, Sport: ,Baseball, Time: ,Sun Jul 19 01:05:00 CEST 2015, Time: ,Sun Jul 19 01:05:00 CEST 2015, Event: ,MIA @ PHI, Favorite: ,Miami (T Koehler), 6720895   size:287.69,Price: ,1.84,Philadelphia (C Billingsley), 9458891   size:2.24,Price: ,2.14,x
1.119552600, Sport: ,Soccer, Time: ,Sat Jul 18 22:00:00 CEST 2015, Time: ,Sat Jul 18 22:00:00 CEST 2015, Event: ,Aparecidense v Caldense, Favorite: ,Caldense, 4574096   size:10.92,Price: ,1.08,The Draw, 58805   size:12.2,Price: ,1.29,ok
1.119449706, Sport: ,Soccer, Time: ,Sun Jul 19 01:30:00 CEST 2015, Time: ,Sun Jul 19 01:30:00 CEST 2015, Event: ,Charleston Battery v Wilmington, Favorite: ,Charleston Battery, 3155353   size:104.39,Price: ,1.69,The Draw, 58805   size:19.09,Price: ,3.6,Wilmington, 4002273   size:2.86,Price: ,4.2,ok
1.119501355, Sport: ,Soccer, Time: ,Sat Jul 18 21:10:00 CEST 2015, Time: ,Sat Jul 18 21:10:00 CEST 2015, Event: ,Defensa y Justicia v Nueva Chicago, Favorite: ,Defensa y Justicia, 5178272   size:40.85,Price: ,1.74,The Draw, 58805   size:2.72,Price: ,3.75,Nueva Chicago, 194504   size:129.53,Price: ,6.0,ok
1.119500986, Sport: ,Soccer, Time: ,Sat Jul 18 21:10:00 CEST 2015, Time: ,Sat Jul 18 21:10:00 CEST 2015, Event: ,Boca Juniors v Quilmes, Favorite: ,Boca Juniors, 17304   size:1920.0,Price: ,1.3,The Draw, 58805   size:4.39,Price: ,5.8,Quilmes, 476270   size:4.82,Price: ,15.5,ok
1.119503571, Sport: ,Soccer, Time: ,Sat Jul 18 23:00:00 CEST 2015, Time: ,Sat Jul 18 23:00:00 CEST 2015, Event: ,Uniautonoma v Aguilas Pereira, Favorite: ,Uniautonoma, 8220175   size:17.22,Price: ,2.82,Aguilas Pereira, 9188261   size:14.08,Price: ,2.86,The Draw, 58805   size:10.51,Price: ,3.1,x
1.119401257, Sport: ,Darts, Time: ,Sat Jul 18 23:00:00 CEST 2015, Time: ,Sat Jul 18 23:00:00 CEST 2015, Event: ,A Lewis v Murnan, Favorite: ,Adrian Lewis, 2271003   size:273.15,Price: ,1.1,Joe Murnan, 3120569   size:3.99,Price: ,8.4,ok
1.119568387, Sport: ,Soccer, Time: ,Sun Jul 19 01:00:00 CEST 2015, Time: ,Sun Jul 19 01:00:00 CEST 2015, Event: ,Pittsburgh Riverhounds v Louisville FC, Favorite: ,Pittsburgh Riverhounds, 5748486   size:11.24,Price: ,2.18,Louisville FC, 9524915   size:12.54,Price: ,2.74,The Draw, 58805   size:18.46,Price: ,3.3,x
1.119129705, Sport: ,Boxing, Time: ,Sat Jul 18 21:00:00 CEST 2015, Time: ,Sat Jul 18 21:00:00 CEST 2015, Event: ,Crolla v Perez, Favorite: ,Darleys Perez, 9139645   size:53.21,Price: ,1.53,Anthony Crolla, 5305524   size:7.85,Price: ,2.78,Draw, 31162   size:6.88,Price: ,27.0,x
1.119543247, Sport: ,Soccer, Time: ,Sat Jul 18 21:30:00 CEST 2015, Time: ,Sat Jul 18 21:30:00 CEST 2015, Event: ,REDI Colon v Deportivo JBL del Zulia, Favorite: ,Deportivo JBL del Zulia, 9989699   size:10.92,Price: ,1.08,The Draw, 58805   size:12.2,Price: ,1.29,ok
1.119574140, Sport: ,Tennis, Time: ,Sat Jul 18 21:30:00 CEST 2015, Time: ,Sat Jul 18 21:30:00 CEST 2015, Event: ,Cecchinato v Ramos-Vinolas, Favorite: ,Albert Ramos-Vinolas, 8621877   size:7.34,Price: ,1.5,Marco Cecchinato, 6374165   size:10.95,Price: ,2.86,ok
1.119545427, Sport: ,Soccer, Time: ,Sat Jul 18 20:30:00 CEST 2015, Time: ,Sat Jul 18 20:30:00 CEST 2015, Event: ,CD Eldense v Elche, Favorite: ,Elche, 309111   size:23.19,Price: ,1.34,The Draw, 58805   size:5.14,Price: ,5.2,CD Eldense, 6797365   size:2.06,Price: ,6.6,ok
