1.121060393, Sport: ,Tennis, Time: ,Sun Oct 04 06:45:00 CEST 2015, Time: ,Sun Oct 04 06:45:00 CEST 2015, Event: ,Ebden v Soeda, Favorite: ,Matthew Ebden, 4423910   size:9.19,Price: ,1.57,Go Soeda, 2249835   size:2.16,Price: ,2.46,ok
1.120967598, Sport: ,Soccer, Time: ,Sun Oct 04 00:00:00 CEST 2015, Time: ,Sun Oct 04 00:00:00 CEST 2015, Event: ,Alebrijes de Oaxaca v Murcielagos FC, Favorite: ,Alebrijes de Oaxaca, 9988722   size:2.99,Price: ,1.49,Murcielagos FC, 9988672   size:5.0,Price: ,3.9,The Draw, 58805   size:12.5,Price: ,3.15,x
1.120982771, Sport: ,Soccer, Time: ,Sat Oct 03 20:00:00 CEST 2015, Time: ,Sat Oct 03 20:00:00 CEST 2015, Event: ,FUS Rabat v Chabab Rif Hoceima, Favorite: ,FUS Rabat, 6681575   size:24.37,Price: ,1.81,Chabab Rif Hoceima, 6666954   size:6.44,Price: ,5.8,The Draw, 58805   size:2.55,Price: ,3.15,x
1.120964825, Sport: ,American Football, Time: ,Sat Oct 03 22:00:00 CEST 2015, Time: ,Sat Oct 03 22:00:00 CEST 2015, Event: ,Edmonton @ Winnipeg, Favorite: ,Edmonton, 2014480   size:8.79,Price: ,1.48,Winnipeg, 2026212   size:8.36,Price: ,2.94,ok
1.121058139, Sport: ,Tennis, Time: ,Sat Oct 03 22:30:00 CEST 2015, Time: ,Sat Oct 03 22:30:00 CEST 2015, Event: ,Harbatsiuk v Lakat, Favorite: ,Kiryl Harbatsiuk, 10379651   size:6.24,Price: ,1.04,Florian Lakat, 9629346   size:6.24,Price: ,1.04,x
1.120942027, Sport: ,Soccer, Time: ,Sun Oct 04 10:30:00 CEST 2015, Time: ,Sun Oct 04 10:30:00 CEST 2015, Event: ,FC Spartak Trnava II v SK Sered, Favorite: ,FC Spartak Trnava II, 7577400   size:8.0,Price: ,1.69,SK Sered, 6676698   size:8.0,Price: ,1.98,The Draw, 58805   size:16.0,Price: ,2.34,ok
1.120967820, Sport: ,Soccer, Time: ,Sun Oct 04 00:00:00 CEST 2015, Time: ,Sun Oct 04 00:00:00 CEST 2015, Event: ,Necaxa v Celaya, Favorite: ,Necaxa, 230910   size:9.53,Price: ,1.46,Celaya, 5901260   size:6.05,Price: ,3.75,The Draw, 58805   size:14.85,Price: ,2.8,ok
1.121036371, Sport: ,Tennis, Time: ,Sun Oct 04 07:00:00 CEST 2015, Time: ,Sun Oct 04 07:00:00 CEST 2015, Event: ,Berdych v Robredo, Favorite: ,Tomas Berdych, 2256470   size:10932.68,Price: ,1.26,Tommy Robredo, 2257298   size:28.43,Price: ,4.7,ok
1.120886599, Sport: ,Soccer, Time: ,Sat Oct 03 20:00:00 CEST 2015, Time: ,Sat Oct 03 20:00:00 CEST 2015, Event: ,Angers v SC Bastia, Favorite: ,Angers, 473963   size:296.58,Price: ,2.18,SC Bastia, 7534982   size:294.58,Price: ,4.2,The Draw, 58805   size:1264.04,Price: ,3.2,ok
1.121058141, Sport: ,Tennis, Time: ,Sun Oct 04 00:15:00 CEST 2015, Time: ,Sun Oct 04 00:15:00 CEST 2015, Event: ,Mclachlan v Giron, Favorite: ,Marcos Giron, 8230256   size:270.8,Price: ,1.15,Ben Mclachlan, 8185626   size:2.55,Price: ,4.6,ok
1.121057293, Sport: ,Tennis, Time: ,Sat Oct 03 20:00:00 CEST 2015, Time: ,Sat Oct 03 20:00:00 CEST 2015, Event: ,Kudla v McDonald, Favorite: ,Denis Kudla, 4829260   size:375.39,Price: ,1.18,Mackenzie McDonald, 7569897   size:13.54,Price: ,6.0,ok
1.121061796, Sport: ,Tennis, Time: ,Sun Oct 04 08:00:00 CEST 2015, Time: ,Sun Oct 04 08:00:00 CEST 2015, Event: ,Gavrilova v Falconi, Favorite: ,Daria Gavrilova, 5053424   size:2.55,Price: ,1.43,Irina Falconi, 4946384   size:6.12,Price: ,2.94,x
1.121026294, Sport: ,Soccer, Time: ,Sat Oct 03 20:30:00 CEST 2015, Time: ,Sat Oct 03 20:30:00 CEST 2015, Event: ,CA Central Cordoba v Argentino de Quilmes, Favorite: ,CA Central Cordoba, 9540651   size:5.0,Price: ,1.59,Argentino de Quilmes, 9534165   size:6.44,Price: ,3.65,The Draw, 58805   size:3.54,Price: ,2.34,x
1.120983219, Sport: ,Soccer, Time: ,Sat Oct 03 20:30:00 CEST 2015, Time: ,Sat Oct 03 20:30:00 CEST 2015, Event: ,Rentistas v Racing Club (Uru), Favorite: ,Racing Club (Uru), 4465708   size:6.36,Price: ,2.64,Rentistas, 5790002   size:16.11,Price: ,2.84,The Draw, 58805   size:5.78,Price: ,3.45,x
1.121061828, Sport: ,Tennis, Time: ,Sun Oct 04 08:00:00 CEST 2015, Time: ,Sun Oct 04 08:00:00 CEST 2015, Event: ,Puig v Diyas, Favorite: ,Monica Puig, 5374368   size:4.94,Price: ,1.87,Zarina Diyas, 4045175   size:131.99,Price: ,1.89,ok
1.120983615, Sport: ,Soccer, Time: ,Sun Oct 04 12:00:00 CEST 2015, Time: ,Sun Oct 04 12:00:00 CEST 2015, Event: ,Getafe B v Talavera CF, Favorite: ,Getafe B, 4943234   size:2.55,Price: ,2.18,Talavera CF, 7309192   size:2.55,Price: ,3.55,The Draw, 58805   size:2.55,Price: ,3.35,x
1.121002420, Sport: ,Ice Hockey, Time: ,Sat Oct 03 19:45:00 CEST 2015, Time: ,Sat Oct 03 19:45:00 CEST 2015, Event: ,Zug v ZSC Lions, Favorite: ,Zug, 257975   size:10.48,Price: ,2.04,ZSC Lions, 243260   size:9.24,Price: ,2.74,Tie, 60104   size:4.75,Price: ,4.5,x
1.120983617, Sport: ,Soccer, Time: ,Sun Oct 04 12:15:00 CEST 2015, Time: ,Sun Oct 04 12:15:00 CEST 2015, Event: ,Socuellamos v La Roda, Favorite: ,Socuellamos, 8792387   size:9.82,Price: ,1.6,La Roda, 4923750   size:26.75,Price: ,6.2,The Draw, 58805   size:17.94,Price: ,3.9,ok
1.120983611, Sport: ,Soccer, Time: ,Sun Oct 04 12:00:00 CEST 2015, Time: ,Sun Oct 04 12:00:00 CEST 2015, Event: ,Fuenlabrada v Leioa, Favorite: ,Fuenlabrada, 2250336   size:2.8,Price: ,1.59,Leioa, 8792389   size:12.09,Price: ,6.6,The Draw, 58805   size:2.55,Price: ,3.95,x
1.121058147, Sport: ,Tennis, Time: ,Sat Oct 03 20:45:00 CEST 2015, Time: ,Sat Oct 03 20:45:00 CEST 2015, Event: ,Nevolo v T Paul, Favorite: ,Tommy Paul, 8859306   size:3.07,Price: ,1.45,Dennis Nevolo, 8258597   size:4.2,Price: ,2.7,ok
1.120887677, Sport: ,Handball, Time: ,Sat Oct 03 20:30:00 CEST 2015, Time: ,Sat Oct 03 20:30:00 CEST 2015, Event: ,Granollers v Benidorm, Favorite: ,Granollers, 1235183   size:5.79,Price: ,1.15,Benidorm, 8827195   size:42.79,Price: ,9.0,Draw, 330157   size:5.12,Price: ,15.0,ok
1.121060356, Sport: ,Tennis, Time: ,Sun Oct 04 09:30:00 CEST 2015, Time: ,Sun Oct 04 09:30:00 CEST 2015, Event: ,Al Bedene v Berrer, Favorite: ,Aljaz Bedene, 5706996   size:112.82,Price: ,1.6,Michael Berrer, 2263684   size:4.37,Price: ,2.44,ok
1.120868878, Sport: ,Soccer, Time: ,Sat Oct 03 19:30:00 CEST 2015, Time: ,Sat Oct 03 19:30:00 CEST 2015, Event: ,Verbroedering Geel v Deinze, Favorite: ,Deinze, 505713   size:7.02,Price: ,2.66,Verbroedering Geel, 505724   size:14.89,Price: ,2.92,The Draw, 58805   size:8.48,Price: ,3.45,x
1.120968480, Sport: ,Soccer, Time: ,Sun Oct 04 12:45:00 CEST 2015, Time: ,Sun Oct 04 12:45:00 CEST 2015, Event: ,Stomil Olsztyn v Wisla Plock, Favorite: ,Wisla Plock, 487520   size:2.55,Price: ,2.48,Stomil Olsztyn, 7449117   size:46.68,Price: ,3.1,The Draw, 58805   size:4.6,Price: ,3.3,x
1.121062014, Sport: ,Tennis, Time: ,Sun Oct 04 08:15:00 CEST 2015, Time: ,Sun Oct 04 08:15:00 CEST 2015, Event: ,Klaasen/Ram v Huey/Kontinen, Favorite: ,Klaasen/Ram, 9546313   size:2.55,Price: ,1.59,Huey/Kontinen, 10300311   size:2.55,Price: ,1.9,x
1.120916765, Sport: ,Soccer, Time: ,Sun Oct 04 02:00:00 CEST 2015, Time: ,Sun Oct 04 02:00:00 CEST 2015, Event: ,Minnesota Utd v Tampa Bay Rowdies, Favorite: ,Minnesota Utd, 7533070   size:2.55,Price: ,1.67,Tampa Bay Rowdies, 6295051   size:2.56,Price: ,5.0,The Draw, 58805   size:2.55,Price: ,3.7,ok
1.120916808, Sport: ,Soccer, Time: ,Sun Oct 04 02:30:00 CEST 2015, Time: ,Sun Oct 04 02:30:00 CEST 2015, Event: ,Chicago Fire v New England, Favorite: ,New England, 171907   size:2.0,Price: ,2.6,Chicago Fire, 226469   size:79.43,Price: ,2.92,The Draw, 58805   size:286.54,Price: ,3.6,x
1.121058156, Sport: ,Tennis, Time: ,Sun Oct 04 00:15:00 CEST 2015, Time: ,Sun Oct 04 00:15:00 CEST 2015, Event: ,Echargui v Dome, Favorite: ,Andre Dome, 8751840   size:2.55,Price: ,1.11,Moez Echargui, 10033628   size:3.31,Price: ,5.7,ok
1.121058155, Sport: ,Tennis, Time: ,Sat Oct 03 19:00:00 CEST 2015, Time: ,Sat Oct 03 19:00:00 CEST 2015, Event: ,Opelka v E King, Favorite: ,Evan King, 3705838   size:2.04,Price: ,1.75,Reilly Opelka, 8859316   size:6.32,Price: ,2.3,x
1.120886861, Sport: ,Soccer, Time: ,Sat Oct 03 20:30:00 CEST 2015, Time: ,Sat Oct 03 20:30:00 CEST 2015, Event: ,Espanyol v Sporting Gijon, Favorite: ,Espanyol, 59044   size:685.56,Price: ,2.06,Sporting Gijon, 68246   size:840.16,Price: ,4.3,The Draw, 58805   size:321.92,Price: ,3.5,x
1.120965898, Sport: ,Soccer, Time: ,Sun Oct 04 03:30:00 CEST 2015, Time: ,Sun Oct 04 03:30:00 CEST 2015, Event: ,Atlas v Tigres, Favorite: ,Tigres, 328916   size:5.0,Price: ,2.3,Atlas, 328950   size:129.65,Price: ,3.5,The Draw, 58805   size:2.0,Price: ,3.4,ok
1.120886978, Sport: ,Soccer, Time: ,Sat Oct 03 22:05:00 CEST 2015, Time: ,Sat Oct 03 22:05:00 CEST 2015, Event: ,Malaga v Sociedad, Favorite: ,Malaga, 13360   size:2132.31,Price: ,2.54,Sociedad, 79323   size:943.19,Price: ,3.3,The Draw, 58805   size:2619.46,Price: ,3.25,ok
1.121057196, Sport: ,Baseball, Time: ,Sat Oct 03 22:05:00 CEST 2015, Time: ,Sat Oct 03 22:05:00 CEST 2015, Event: ,MIA @ PHI (Game 1), Favorite: ,Miami (T Koehler), 6720895   size:47.39,Price: ,1.85,Philadelphia (A Harang), 9385113   size:44.43,Price: ,2.1,ok
1.121058163, Sport: ,Tennis, Time: ,Sun Oct 04 00:15:00 CEST 2015, Time: ,Sun Oct 04 00:15:00 CEST 2015, Event: ,F Wolmarans v Santiago, Favorite: ,Fritz Wolmarans, 4489928   size:6.56,Price: ,1.33,Mico Santiago, 8476690   size:7.58,Price: ,2.96,ok
1.120966196, Sport: ,Soccer, Time: ,Sat Oct 03 19:30:00 CEST 2015, Time: ,Sat Oct 03 19:30:00 CEST 2015, Event: ,Ayacucho Futbol Club v UTC Cajamarca, Favorite: ,Ayacucho Futbol Club, 9297155   size:4.66,Price: ,1.95,UTC Cajamarca, 7028659   size:8.06,Price: ,4.3,The Draw, 58805   size:18.02,Price: ,3.6,x
1.120978970, Sport: ,Soccer, Time: ,Sat Oct 03 22:15:00 CEST 2015, Time: ,Sat Oct 03 22:15:00 CEST 2015, Event: ,Argentinos Juniors v Tigre, Favorite: ,Tigre, 2451815   size:24.55,Price: ,2.54,Argentinos Juniors, 453739   size:230.04,Price: ,3.4,The Draw, 58805   size:4.93,Price: ,3.1,x
1.121027889, Sport: ,Soccer, Time: ,Sat Oct 03 21:00:00 CEST 2015, Time: ,Sat Oct 03 21:00:00 CEST 2015, Event: ,Paulista v Penapolense, Favorite: ,Paulista, 1039202   size:10.97,Price: ,1.83,Penapolense, 6973282   size:3.0,Price: ,3.8,The Draw, 58805   size:5.28,Price: ,3.35,x
1.121058168, Sport: ,Tennis, Time: ,Sat Oct 03 22:30:00 CEST 2015, Time: ,Sat Oct 03 22:30:00 CEST 2015, Event: ,A Carter v Meister, Favorite: ,Nicolas Meister, 6534042   size:7.4,Price: ,1.11,Andrew Carter, 7445659   size:2.62,Price: ,7.0,ok
1.120983597, Sport: ,Soccer, Time: ,Sun Oct 04 12:00:00 CEST 2015, Time: ,Sun Oct 04 12:00:00 CEST 2015, Event: ,Sporting Gijon B v Racing Santander, Favorite: ,Racing Santander, 24072   size:2.69,Price: ,2.62,Sporting Gijon B, 7602485   size:12.28,Price: ,2.86,The Draw, 58805   size:6.63,Price: ,3.4,ok
1.120965824, Sport: ,Soccer, Time: ,Sun Oct 04 02:00:00 CEST 2015, Time: ,Sun Oct 04 02:00:00 CEST 2015, Event: ,Santos Laguna v Toluca, Favorite: ,Santos Laguna, 328957   size:344.31,Price: ,2.24,Toluca, 230914   size:28.42,Price: ,3.35,The Draw, 58805   size:129.04,Price: ,3.6,x
1.120887661, Sport: ,Handball, Time: ,Sat Oct 03 20:30:00 CEST 2015, Time: ,Sat Oct 03 20:30:00 CEST 2015, Event: ,Teucro v Puerto Sagunto, Favorite: ,Teucro, 3220971   size:2.33,Price: ,1.69,Puerto Sagunto, 4995922   size:46.75,Price: ,2.84,Draw, 330157   size:9.6,Price: ,8.4,ok
1.120941711, Sport: ,Soccer, Time: ,Sun Oct 04 01:00:00 CEST 2015, Time: ,Sun Oct 04 01:00:00 CEST 2015, Event: ,CD UES v Alianza FC, Favorite: ,Alianza FC, 5698496   size:2.55,Price: ,1.68,CD UES, 8464811   size:48.4,Price: ,3.4,The Draw, 58805   size:58.46,Price: ,2.82,ok
1.120869176, Sport: ,Soccer, Time: ,Sat Oct 03 19:00:00 CEST 2015, Time: ,Sat Oct 03 19:00:00 CEST 2015, Event: ,Inter Zapresic v Dinamo Zagreb, Favorite: ,Dinamo Zagreb, 50344   size:54.16,Price: ,1.4,Inter Zapresic, 729701   size:40.76,Price: ,10.5,The Draw, 58805   size:23.16,Price: ,5.1,x
1.121058171, Sport: ,Tennis, Time: ,Sat Oct 03 19:00:00 CEST 2015, Time: ,Sat Oct 03 19:00:00 CEST 2015, Event: ,Johnson v Garanganga, Favorite: ,Takanyi Garanganga, 7048673   size:2.05,Price: ,1.74,Eric Johnson, 9625345   size:6.02,Price: ,2.2,x
1.120965157, Sport: ,Soccer, Time: ,Sat Oct 03 20:30:00 CEST 2015, Time: ,Sat Oct 03 20:30:00 CEST 2015, Event: ,Univ de Concepcion v San Luis (Chile), Favorite: ,Univ de Concepcion, 5129867   size:17.52,Price: ,1.88,San Luis (Chile), 5129872   size:6.13,Price: ,4.4,The Draw, 58805   size:60.44,Price: ,3.85,ok
1.121058170, Sport: ,Tennis, Time: ,Sat Oct 03 22:30:00 CEST 2015, Time: ,Sat Oct 03 22:30:00 CEST 2015, Event: ,Song v T Fawcett, Favorite: ,Evan Song, 9625551   size:5.79,Price: ,1.54,Tom Fawcett, 8661103   size:5.79,Price: ,2.18,x
1.120916981, Sport: ,Soccer, Time: ,Sun Oct 04 04:30:00 CEST 2015, Time: ,Sun Oct 04 04:30:00 CEST 2015, Event: ,San Jose Earthquakes v Vancouver Whitecaps, Favorite: ,San Jose Earthquakes, 408102   size:195.36,Price: ,2.48,Vancouver Whitecaps, 5383053   size:15.95,Price: ,3.15,The Draw, 58805   size:71.5,Price: ,3.5,x
1.120965676, Sport: ,Soccer, Time: ,Sun Oct 04 00:00:00 CEST 2015, Time: ,Sun Oct 04 00:00:00 CEST 2015, Event: ,CF America v Jaguares, Favorite: ,CF America, 328952   size:343.76,Price: ,1.51,Jaguares, 328953   size:18.88,Price: ,7.4,The Draw, 58805   size:252.7,Price: ,4.5,ok
1.120916620, Sport: ,Soccer, Time: ,Sun Oct 04 02:30:00 CEST 2015, Time: ,Sun Oct 04 02:30:00 CEST 2015, Event: ,San Antonio Scorpions v Fort Lauderdale, Favorite: ,San Antonio Scorpions, 6334069   size:6.79,Price: ,2.18,Fort Lauderdale, 5673440   size:16.44,Price: ,2.74,The Draw, 58805   size:21.23,Price: ,3.2,x
1.120869026, Sport: ,Soccer, Time: ,Sat Oct 03 19:00:00 CEST 2015, Time: ,Sat Oct 03 19:00:00 CEST 2015, Event: ,Ludogorets v Cherno More, Favorite: ,Ludogorets, 5112599   size:36.42,Price: ,1.55,Cherno More, 427650   size:15.0,Price: ,7.4,The Draw, 58805   size:3.3,Price: ,4.1,x
1.121002330, Sport: ,Ice Hockey, Time: ,Sat Oct 03 19:45:00 CEST 2015, Time: ,Sat Oct 03 19:45:00 CEST 2015, Event: ,Biel v Lausanne HC, Favorite: ,Biel, 3315685   size:10.19,Price: ,2.1,Lausanne HC, 7555451   size:350.67,Price: ,2.78,Tie, 60104   size:5.63,Price: ,4.5,x
1.120868730, Sport: ,Soccer, Time: ,Sat Oct 03 20:00:00 CEST 2015, Time: ,Sat Oct 03 20:00:00 CEST 2015, Event: ,Lommel Utd v Dessel Sport, Favorite: ,Lommel Utd, 5741869   size:54.09,Price: ,1.58,Dessel Sport, 6587029   size:75.7,Price: ,6.4,The Draw, 58805   size:57.86,Price: ,4.5,ok
