1.122481809, Sport: ,Snooker, Time: ,Wed Jan 06 12:00:00 CET 2016, Time: ,Wed Jan 06 12:00:00 CET 2016, Event: ,Mark Selby v Judd Trump, Favorite: ,Judd Trump, 2279955   size:2.55,Price: ,1.85,Mark Selby, 2280127   size:6.04,Price: ,1.96,x
1.122469018, Sport: ,Soccer, Time: ,Wed Jan 06 11:30:00 CET 2016, Time: ,Wed Jan 06 11:30:00 CET 2016, Event: ,Southern Dist RSA (Res) v Eastern AA (Res), Favorite: ,Eastern AA (Res), 7993892   size:2.55,Price: ,1.12,Southern Dist RSA (Res), 7204910   size:2.13,Price: ,12.5,The Draw, 58805   size:5.0,Price: ,8.6,x
1.122459177, Sport: ,Basketball, Time: ,Wed Jan 06 19:00:00 CET 2016, Time: ,Wed Jan 06 19:00:00 CET 2016, Event: ,Pinar Karsiyaka v Trabzonspor, Favorite: ,Pinar Karsiyaka, 631283   size:2.55,Price: ,1.35,Trabzonspor, 5048068   size:11.49,Price: ,3.45,ok
1.122473199, Sport: ,Tennis, Time: ,Wed Jan 06 08:30:00 CET 2016, Time: ,Wed Jan 06 08:30:00 CET 2016, Event: ,Xu/Zheng v Gibbs/Riske, Favorite: ,Xu/Zheng, 8871269   size:4.49,Price: ,1.45,Gibbs/Riske, 8767499   size:2.55,Price: ,2.78,ok
1.122471295, Sport: ,Soccer, Time: ,Wed Jan 06 22:00:00 CET 2016, Time: ,Wed Jan 06 22:00:00 CET 2016, Event: ,Desportiva ES U20 v Santos FC Macapa U20, Favorite: ,Desportiva ES U20, 10677087   size:68.2,Price: ,1.27,Santos FC Macapa U20, 10677101   size:12.61,Price: ,6.4,The Draw, 58805   size:18.42,Price: ,4.7,ok
1.122473111, Sport: ,Tennis, Time: ,Wed Jan 06 19:45:00 CET 2016, Time: ,Wed Jan 06 19:45:00 CET 2016, Event: ,H Zeballos v Estevez, Favorite: ,Horacio Zeballos, 3506037   size:72.98,Price: ,1.18,Maximiliano Estevez, 7593393   size:13.02,Price: ,6.2,x
1.122473077, Sport: ,Tennis, Time: ,Wed Jan 06 17:00:00 CET 2016, Time: ,Wed Jan 06 17:00:00 CET 2016, Event: ,Edmund v Munoz-De La Nava, Favorite: ,Kyle Edmund, 5626817   size:19.56,Price: ,1.33,Munoz dela Nava, 10689374   size:5.9,Price: ,3.35,ok
1.122466707, Sport: ,Basketball, Time: ,Wed Jan 06 18:30:00 CET 2016, Time: ,Wed Jan 06 18:30:00 CET 2016, Event: ,Wisla Can Pack (W) v Uni Girona (W), Favorite: ,Wisla Can Pack (W), 5290906   size:3.3,Price: ,1.03,Uni Girona (W), 10411231   size:3.3,Price: ,1.03,ok
1.122477389, Sport: ,Soccer, Time: ,Wed Jan 06 11:30:00 CET 2016, Time: ,Wed Jan 06 11:30:00 CET 2016, Event: ,CDE Lugo Fuenlabrada v CU Collado Villalba, Favorite: ,CDE Lugo Fuenlabrada, 10243045   size:3.38,Price: ,1.16,CU Collado Villalba, 6929102   size:2.64,Price: ,11.5,The Draw, 58805   size:3.65,Price: ,6.4,ok
1.122407263, Sport: ,Basketball, Time: ,Thu Jan 07 03:00:00 CET 2016, Time: ,Thu Jan 07 03:00:00 CET 2016, Event: ,Xavier @ St John's, Favorite: ,Xavier, 351829   size:22.72,Price: ,1.03,St John's, 4548275   size:22.72,Price: ,1.03,ok
1.122415511, Sport: ,Ice Hockey, Time: ,Wed Jan 06 17:30:00 CET 2016, Time: ,Wed Jan 06 17:30:00 CET 2016, Event: ,Dinamo Minsk v Lada, Favorite: ,Dinamo Minsk, 3312412   size:94.0,Price: ,1.83,Lada, 2484346   size:120.54,Price: ,3.8,Tie, 60104   size:141.86,Price: ,4.4,x
1.122470999, Sport: ,Soccer, Time: ,Wed Jan 06 20:00:00 CET 2016, Time: ,Wed Jan 06 20:00:00 CET 2016, Event: ,UA Barbarense FC U20 v Palmas FR U20, Favorite: ,Palmas FR U20, 10677046   size:2.55,Price: ,1.66,UA Barbarense FC U20, 8538551   size:7.89,Price: ,3.75,The Draw, 58805   size:28.01,Price: ,3.6,x
1.122414426, Sport: ,Soccer, Time: ,Wed Jan 06 20:45:00 CET 2016, Time: ,Wed Jan 06 20:45:00 CET 2016, Event: ,Frome v Dorchester Town, Favorite: ,Dorchester Town, 1222693   size:3.57,Price: ,2.18,Frome, 3396717   size:4.3,Price: ,2.84,The Draw, 58805   size:6.62,Price: ,3.6,ok
1.122415483, Sport: ,Ice Hockey, Time: ,Wed Jan 06 08:00:00 CET 2016, Time: ,Wed Jan 06 08:00:00 CET 2016, Event: ,Vladivostok v Metallurg MG, Favorite: ,Metallurg Mg, 3343614   size:75.0,Price: ,2.18,Vladivostok, 7597246   size:2.53,Price: ,2.94,Tie, 60104   size:78.57,Price: ,4.5,x
1.122471147, Sport: ,Soccer, Time: ,Wed Jan 06 21:00:00 CET 2016, Time: ,Wed Jan 06 21:00:00 CET 2016, Event: ,Guarani FC Campinas U20 v Mogi Mirim EC U20, Favorite: ,Mogi Mirim EC U20, 7360190   size:2.38,Price: ,2.1,Guarani FC Campinas U20, 6714738   size:42.44,Price: ,2.68,The Draw, 58805   size:32.25,Price: ,3.25,x
1.122471665, Sport: ,Soccer, Time: ,Wed Jan 06 22:00:00 CET 2016, Time: ,Wed Jan 06 22:00:00 CET 2016, Event: ,EC Noroeste Bauru U20 v Coritiba U20, Favorite: ,Coritiba U20, 5181414   size:3.11,Price: ,1.61,EC Noroeste Bauru U20, 10677044   size:3.8,Price: ,3.95,The Draw, 58805   size:3.82,Price: ,3.85,ok
1.122470851, Sport: ,Soccer, Time: ,Wed Jan 06 20:00:00 CET 2016, Time: ,Wed Jan 06 20:00:00 CET 2016, Event: ,Sport Recife U20 v CE Uniao ABC U20, Favorite: ,Sport Recife U20, 6732326   size:2.57,Price: ,1.21,CE Uniao ABC U20, 10676957   size:61.39,Price: ,6.0,The Draw, 58805   size:83.72,Price: ,4.5,ok
1.122406967, Sport: ,Ice Hockey, Time: ,Wed Jan 06 16:00:00 CET 2016, Time: ,Wed Jan 06 16:00:00 CET 2016, Event: ,Heinolan Peliitat v Jukurit, Favorite: ,Heinolan Peliitat, 6022874   size:4.94,Price: ,1.15,Jukurit, 272756   size:6.89,Price: ,1.52,Tie, 60104   size:6.89,Price: ,1.28,x
1.122466635, Sport: ,Basketball, Time: ,Wed Jan 06 18:00:00 CET 2016, Time: ,Wed Jan 06 18:00:00 CET 2016, Event: ,TU Rock v Cantu, Favorite: ,Cantu, 276214   size:2.55,Price: ,1.69,TU Rock, 6718520   size:2.55,Price: ,2.28,ok
1.122472110, Sport: ,Soccer, Time: ,Wed Jan 06 14:00:00 CET 2016, Time: ,Wed Jan 06 14:00:00 CET 2016, Event: ,Chemnitzer v SV Darmstadt, Favorite: ,SV Darmstadt, 993093   size:2.55,Price: ,1.25,Chemnitzer, 498539   size:2.55,Price: ,2.1,The Draw, 58805   size:2.55,Price: ,2.96,ok
1.122406964, Sport: ,Ice Hockey, Time: ,Wed Jan 06 16:00:00 CET 2016, Time: ,Wed Jan 06 16:00:00 CET 2016, Event: ,K Vantaa v TuTo, Favorite: ,TuTo, 4196542   size:55.81,Price: ,1.01,K Vantaa, 2597484   size:4.59,Price: ,2.28,Tie, 60104   size:6.04,Price: ,1.28,ok
1.122406965, Sport: ,Ice Hockey, Time: ,Wed Jan 06 16:00:00 CET 2016, Time: ,Wed Jan 06 16:00:00 CET 2016, Event: ,KeuPa v RoKi, Favorite: ,Roki, 4196540   size:5.07,Price: ,1.15,KeuPa, 7138769   size:6.05,Price: ,1.73,Tie, 60104   size:36.67,Price: ,1.28,x
1.122407259, Sport: ,Basketball, Time: ,Thu Jan 07 03:00:00 CET 2016, Time: ,Thu Jan 07 03:00:00 CET 2016, Event: ,Texas Tech @ Iowa State, Favorite: ,Texas Tech, 284244   size:22.72,Price: ,1.03,Iowa State, 708779   size:22.72,Price: ,1.03,x
1.122414715, Sport: ,Soccer, Time: ,Wed Jan 06 11:30:00 CET 2016, Time: ,Wed Jan 06 11:30:00 CET 2016, Event: ,Mallorca B v UD Rotlet Molinar, Favorite: ,Mallorca B, 4144563   size:7.47,Price: ,1.27,UD Rotlet Molinar, 8212936   size:3.73,Price: ,11.5,The Draw, 58805   size:4.72,Price: ,6.0,ok
1.122459148, Sport: ,Basketball, Time: ,Wed Jan 06 20:00:00 CET 2016, Time: ,Wed Jan 06 20:00:00 CET 2016, Event: ,Alba Berlin v Armani Milano, Favorite: ,Alba Berlin, 266284   size:2.55,Price: ,1.87,Armani Milano, 952727   size:2.55,Price: ,1.96,ok
1.122469585, Sport: ,Soccer, Time: ,Wed Jan 06 17:00:00 CET 2016, Time: ,Wed Jan 06 17:00:00 CET 2016, Event: ,CE Constancia de Inca v SCR Pena Deportiva, Favorite: ,CE Constancia de Inca, 9320401   size:2.7,Price: ,1.85,SCR Pena Deportiva, 6773932   size:3.88,Price: ,3.7,The Draw, 58805   size:4.1,Price: ,3.15,ok
1.122471813, Sport: ,Soccer, Time: ,Wed Jan 06 23:00:00 CET 2016, Time: ,Wed Jan 06 23:00:00 CET 2016, Event: ,CA Penapolense U20 v Santa Cruz Recife U20, Favorite: ,Santa Cruz Recife U20, 10306468   size:54.99,Price: ,2.24,CA Penapolense U20, 9534522   size:47.35,Price: ,2.44,The Draw, 58805   size:30.3,Price: ,3.25,x
1.122415525, Sport: ,Ice Hockey, Time: ,Wed Jan 06 17:00:00 CET 2016, Time: ,Wed Jan 06 17:00:00 CET 2016, Event: ,Slovan Bratislava v Jokerit, Favorite: ,Jokerit, 66263   size:33.49,Price: ,2.16,Slovan Bratislava, 1357713   size:57.0,Price: ,2.94,Tie, 60104   size:43.0,Price: ,4.5,x
1.122415495, Sport: ,Ice Hockey, Time: ,Wed Jan 06 12:30:00 CET 2016, Time: ,Wed Jan 06 12:30:00 CET 2016, Event: ,Sibir v Neftekhimik, Favorite: ,Sibir, 2285014   size:22.86,Price: ,1.83,Neftekhimik, 1365122   size:19.43,Price: ,4.0,Tie, 60104   size:73.72,Price: ,4.4,ok
1.122467219, Sport: ,Tennis, Time: ,Wed Jan 06 05:30:00 CET 2016, Time: ,Wed Jan 06 05:30:00 CET 2016, Event: ,Siniakova v Diyas, Favorite: ,Zarina Diyas, 4045175   size:3.72,Price: ,1.84,Katerina Siniakova, 7137442   size:6.49,Price: ,2.08,x
1.122459156, Sport: ,Basketball, Time: ,Wed Jan 06 15:00:00 CET 2016, Time: ,Wed Jan 06 15:00:00 CET 2016, Event: ,Avtodor v Hapoel M Jerusalem, Favorite: ,Avtodor, 8801689   size:2.55,Price: ,1.31,Hapoel M Jerusalem, 7758971   size:2.55,Price: ,3.6,ok
1.122466647, Sport: ,Basketball, Time: ,Wed Jan 06 18:40:00 CET 2016, Time: ,Wed Jan 06 18:40:00 CET 2016, Event: ,Maccabi R Lez v Lyon, Favorite: ,Lyon, 1297016   size:14.55,Price: ,1.86,Maccabi R Lez, 7758969   size:13.12,Price: ,2.04,x
1.122470183, Sport: ,Soccer, Time: ,Wed Jan 06 17:00:00 CET 2016, Time: ,Wed Jan 06 17:00:00 CET 2016, Event: ,Capivariano FC U20 v Fluminense U20, Favorite: ,Fluminense U20, 5181413   size:15.16,Price: ,1.42,Capivariano FC U20, 7328216   size:6.23,Price: ,4.6,The Draw, 58805   size:9.2,Price: ,4.0,ok
1.122458868, Sport: ,Basketball, Time: ,Wed Jan 06 10:00:00 CET 2016, Time: ,Wed Jan 06 10:00:00 CET 2016, Event: ,Powervit Pilipinas Agui v Saigon Heat, Favorite: ,Saigon Heat, 7008882   size:2.55,Price: ,1.33,Powervit Pilipinas Agui, 10463970   size:6.04,Price: ,1.48,ok
1.122481980, Sport: ,Tennis, Time: ,Wed Jan 06 13:30:00 CET 2016, Time: ,Wed Jan 06 13:30:00 CET 2016, Event: ,Chardy v P Mathieu, Favorite: ,Jeremy Chardy, 2304933   size:98.43,Price: ,1.44,Paul-Henri Mathieu, 8259186   size:5.0,Price: ,3.05,ok
1.122482674, Sport: ,Darts, Time: ,Wed Jan 06 22:00:00 CET 2016, Time: ,Wed Jan 06 22:00:00 CET 2016, Event: ,Brian Dawson v Jeff Smith, Favorite: ,Brian Dawson, 8905187   size:2.72,Price: ,1.02,Jeff Smith, 8919992   size:2.72,Price: ,1.02,x
1.122477401, Sport: ,Soccer, Time: ,Wed Jan 06 16:30:00 CET 2016, Time: ,Wed Jan 06 16:30:00 CET 2016, Event: ,CF Villa de Alagon v CD Binefar, Favorite: ,CF Villa de Alagon, 8923239   size:27.9,Price: ,1.02,CD Binefar, 8941396   size:27.9,Price: ,1.02,The Draw, 58805   size:16.36,Price: ,2.88,x
1.122412388, Sport: ,Soccer, Time: ,Wed Jan 06 20:45:00 CET 2016, Time: ,Wed Jan 06 20:45:00 CET 2016, Event: ,Leatherhead v Staines Town, Favorite: ,Leatherhead, 2145939   size:6.69,Price: ,2.12,Staines Town, 2608906   size:4.16,Price: ,3.05,The Draw, 58805   size:2.72,Price: ,3.85,ok
1.122469073, Sport: ,Soccer, Time: ,Wed Jan 06 13:30:00 CET 2016, Time: ,Wed Jan 06 13:30:00 CET 2016, Event: ,Dreams Metro G (Res) v Kitchee SC (Res), Favorite: ,Kitchee SC (Res), 7204889   size:2.57,Price: ,1.2,Dreams Metro G (Res), 10612710   size:5.0,Price: ,8.6,The Draw, 58805   size:5.0,Price: ,6.0,ok
1.122477407, Sport: ,Soccer, Time: ,Wed Jan 06 16:30:00 CET 2016, Time: ,Wed Jan 06 16:30:00 CET 2016, Event: ,UD Fraga v SD Ejea, Favorite: ,UD Fraga, 10381911   size:27.9,Price: ,1.02,SD Ejea, 6412881   size:27.9,Price: ,1.02,The Draw, 58805   size:16.36,Price: ,2.88,x
1.122469750, Sport: ,Soccer, Time: ,Wed Jan 06 16:30:00 CET 2016, Time: ,Wed Jan 06 16:30:00 CET 2016, Event: ,CDA Navalcarnero v SS Reyes, Favorite: ,CDA Navalcarnero, 9376533   size:2.55,Price: ,2.56,SS Reyes, 2250334   size:2.55,Price: ,2.56,The Draw, 58805   size:2.55,Price: ,3.05,x
1.122469475, Sport: ,Soccer, Time: ,Wed Jan 06 17:00:00 CET 2016, Time: ,Wed Jan 06 17:00:00 CET 2016, Event: ,CD Quintanar del Rey v Elche Ilicitano, Favorite: ,CD Quintanar del Rey, 8357614   size:72.67,Price: ,2.24,Elche Ilicitano, 10243224   size:13.95,Price: ,2.68,The Draw, 58805   size:34.87,Price: ,3.05,ok
1.122469199, Sport: ,Soccer, Time: ,Wed Jan 06 13:30:00 CET 2016, Time: ,Wed Jan 06 13:30:00 CET 2016, Event: ,Ironi Beth Dagan v Bnei Yaffo Orthodoksim, Favorite: ,Ironi Beth Dagan, 10648693   size:4.65,Price: ,1.25,Bnei Yaffo Orthodoksim, 10688712   size:4.65,Price: ,1.25,The Draw, 58805   size:5.0,Price: ,2.94,x
1.122482272, Sport: ,Tennis, Time: ,Wed Jan 06 15:15:00 CET 2016, Time: ,Wed Jan 06 15:15:00 CET 2016, Event: ,Bolelli/Stakhovsky v Lopez/Lopez, Favorite: ,Lopez/Lopez, 2010693   size:2.55,Price: ,1.52,Bolelli/Stakhovsky, 10682719   size:6.04,Price: ,2.32,ok
1.122473428, Sport: ,Tennis, Time: ,Wed Jan 06 05:08:00 CET 2016, Time: ,Wed Jan 06 05:08:00 CET 2016, Event: ,Halys v Giannessi, Favorite: ,Quentin Halys, 7287690   size:1830.54,Price: ,1.03,Alessandro Giannessi, 5829494   size:6.82,Price: ,34.0,ok
1.122412392, Sport: ,Soccer, Time: ,Wed Jan 06 16:00:00 CET 2016, Time: ,Wed Jan 06 16:00:00 CET 2016, Event: ,Valencia v Granada, Favorite: ,Valencia, 66183   size:485.49,Price: ,1.66,Granada, 2255452   size:192.41,Price: ,6.8,The Draw, 58805   size:971.7,Price: ,3.85,ok
1.122469961, Sport: ,Soccer, Time: ,Wed Jan 06 17:00:00 CET 2016, Time: ,Wed Jan 06 17:00:00 CET 2016, Event: ,Juventude U20 v America FC (SP) U20, Favorite: ,Juventude U20, 6147762   size:4.01,Price: ,1.26,America FC (SP) U20, 10677143   size:6.67,Price: ,9.8,The Draw, 58805   size:3.71,Price: ,5.6,ok
1.122471887, Sport: ,Soccer, Time: ,Thu Jan 07 00:00:00 CET 2016, Time: ,Thu Jan 07 00:00:00 CET 2016, Event: ,AA Inter Limeira U20 v Corinthians U20, Favorite: ,Corinthians U20, 5187056   size:4.4,Price: ,1.21,AA Inter Limeira U20, 10676649   size:5.87,Price: ,10.5,The Draw, 58805   size:2.55,Price: ,5.8,ok
1.122412390, Sport: ,Soccer, Time: ,Wed Jan 06 20:45:00 CET 2016, Time: ,Wed Jan 06 20:45:00 CET 2016, Event: ,Grays Athletic v Tonbridge Angels, Favorite: ,Grays Athletic, 62644   size:2.55,Price: ,2.52,Tonbridge Angels, 1034135   size:2.71,Price: ,2.52,The Draw, 58805   size:2.55,Price: ,3.7,x
1.122412396, Sport: ,Soccer, Time: ,Wed Jan 06 12:00:00 CET 2016, Time: ,Wed Jan 06 12:00:00 CET 2016, Event: ,Ath Bilbao v Villarreal, Favorite: ,Ath Bilbao, 215903   size:5.69,Price: ,1.99,Villarreal, 28191   size:87.44,Price: ,4.4,The Draw, 58805   size:51.75,Price: ,3.65,ok
1.122415541, Sport: ,Ice Hockey, Time: ,Wed Jan 06 15:00:00 CET 2016, Time: ,Wed Jan 06 15:00:00 CET 2016, Event: ,Torpedo v AK Bars, Favorite: ,Torpedo, 2484355   size:53.0,Price: ,2.46,AK Bars, 2582640   size:10.02,Price: ,2.74,Tie, 60104   size:55.0,Price: ,3.8,x
1.122468238, Sport: ,Darts, Time: ,Wed Jan 06 14:00:00 CET 2016, Time: ,Wed Jan 06 14:00:00 CET 2016, Event: ,Richard Veenstra v Martin Atkins, Favorite: ,Richard Veenstra, 9051360   size:66.45,Price: ,1.7,Martin Atkins, 2650136   size:44.68,Price: ,2.14,ok
1.122470554, Sport: ,Soccer, Time: ,Wed Jan 06 19:00:00 CET 2016, Time: ,Wed Jan 06 19:00:00 CET 2016, Event: ,Marilia AC U20 v Cruzeiro U20, Favorite: ,Cruzeiro U20, 5188319   size:2.25,Price: ,1.53,Marilia AC U20, 9645289   size:4.19,Price: ,4.2,The Draw, 58805   size:4.3,Price: ,3.9,ok
1.122472730, Sport: ,Soccer, Time: ,Wed Jan 06 16:00:00 CET 2016, Time: ,Wed Jan 06 16:00:00 CET 2016, Event: ,Preussen Munster v Standard, Favorite: ,Standard, 571279   size:2.66,Price: ,1.62,Preussen Munster, 3235019   size:4.37,Price: ,3.75,The Draw, 58805   size:4.47,Price: ,3.55,ok
1.122473422, Sport: ,Tennis, Time: ,Wed Jan 06 05:38:00 CET 2016, Time: ,Wed Jan 06 05:38:00 CET 2016, Event: ,Soeda v Skugor, Favorite: ,Go Soeda, 2249835   size:27.9,Price: ,1.12,Franko Skugor, 2862839   size:65.63,Price: ,4.3,ok
1.122412394, Sport: ,Soccer, Time: ,Wed Jan 06 18:15:00 CET 2016, Time: ,Wed Jan 06 18:15:00 CET 2016, Event: ,Betis v Sevilla, Favorite: ,Sevilla, 44508   size:8.86,Price: ,1.96,Betis, 44507   size:36.36,Price: ,4.4,The Draw, 58805   size:137.7,Price: ,3.75,ok
1.122466616, Sport: ,Basketball, Time: ,Wed Jan 06 17:30:00 CET 2016, Time: ,Wed Jan 06 17:30:00 CET 2016, Event: ,Lukoil Academic v Nymburk, Favorite: ,Nymburk, 2586030   size:9.89,Price: ,1.3,Lukoil Academic, 677801   size:2.55,Price: ,3.6,x
