1.122641806, Sport: ,Soccer, Time: ,Mon Jan 18 11:00:00 CET 2016, Time: ,Mon Jan 18 11:00:00 CET 2016, Event: ,Inter Zapresic v Koper, Favorite: ,Inter Zapresic, 729701   size:7.84,Price: ,1.07,Koper, 166903   size:7.84,Price: ,1.07,The Draw, 58805   size:2.6,Price: ,1.25,ok
1.122557875, Sport: ,Mixed Martial Arts, Time: ,Sun Jan 17 23:55:00 CET 2016, Time: ,Sun Jan 17 23:55:00 CET 2016, Event: ,Font v Gomez, Favorite: ,Rob Font, 8665644   size:2.62,Price: ,1.48,Joey Gomez, 10707583   size:6.8,Price: ,2.86,ok
1.122642088, Sport: ,Soccer, Time: ,Mon Jan 18 13:30:00 CET 2016, Time: ,Mon Jan 18 13:30:00 CET 2016, Event: ,Maccabi Kiryat Ata v Ironi Baka El Garbiya, Favorite: ,Maccabi Kiryat Ata, 9445040   size:7.84,Price: ,1.07,Ironi Baka El Garbiya, 10393333   size:7.84,Price: ,1.07,The Draw, 58805   size:50.0,Price: ,3.05,x
1.122280221, Sport: ,Mixed Martial Arts, Time: ,Mon Jan 18 04:30:00 CET 2016, Time: ,Mon Jan 18 04:30:00 CET 2016, Event: ,Mitrione v Browne, Favorite: ,Travis Browne, 4770250   size:60.04,Price: ,1.73,Matt Mitrione, 4364462   size:10.0,Price: ,2.22,ok
1.122614229, Sport: ,Ice Hockey, Time: ,Mon Jan 18 01:35:00 CET 2016, Time: ,Mon Jan 18 01:35:00 CET 2016, Event: ,Philadelphia @ Detroit, Favorite: ,Detroit, 975676   size:37.46,Price: ,2.16,Philadelphia, 2109791   size:274.45,Price: ,3.15,Tie, 60104   size:109.11,Price: ,4.1,x
1.122637229, Sport: ,Tennis, Time: ,Mon Jan 18 07:00:00 CET 2016, Time: ,Mon Jan 18 07:00:00 CET 2016, Event: ,Du Lee v Moriya, Favorite: ,Hiroki Moriya, 5858055   size:44.52,Price: ,1.9,Duckhee Lee, 8505197   size:3.45,Price: ,1.94,ok
1.122575617, Sport: ,Cricket, Time: ,Mon Jan 18 04:30:00 CET 2016, Time: ,Mon Jan 18 04:30:00 CET 2016, Event: ,Vidarbha v Kerala, Favorite: ,Vidarbha, 8023302   size:158.67,Price: ,1.03,Kerala, 8174933   size:158.67,Price: ,1.03,x
1.122643188, Sport: ,Soccer, Time: ,Mon Jan 18 15:00:00 CET 2016, Time: ,Mon Jan 18 15:00:00 CET 2016, Event: ,Mgladbach II v Fortuna Koln, Favorite: ,Mgladbach II, 1550976   size:7.84,Price: ,1.07,Fortuna Koln, 5790034   size:7.84,Price: ,1.07,The Draw, 58805   size:2.6,Price: ,1.25,ok
1.122631926, Sport: ,Soccer, Time: ,Sun Jan 17 22:00:00 CET 2016, Time: ,Sun Jan 17 22:00:00 CET 2016, Event: ,Concepcion v Barnechea, Favorite: ,Concepcion, 9935776   size:11.08,Price: ,2.34,Barnechea, 8692144   size:26.17,Price: ,3.5,The Draw, 58805   size:9.25,Price: ,3.2,ok
1.122623504, Sport: ,Ice Hockey, Time: ,Mon Jan 18 15:00:00 CET 2016, Time: ,Mon Jan 18 15:00:00 CET 2016, Event: ,Avtomobilist Yekaterinb v M. Magnitogorsk, Favorite: ,M. Magnitogorsk, 10698151   size:13.16,Price: ,1.89,Avtomobilist Yekaterinb, 10653586   size:12.78,Price: ,2.98,Tie, 60104   size:173.88,Price: ,4.0,x
1.122614221, Sport: ,Ice Hockey, Time: ,Mon Jan 18 01:05:00 CET 2016, Time: ,Mon Jan 18 01:05:00 CET 2016, Event: ,Montreal @ Chicago, Favorite: ,Chicago, 2109831   size:5.4,Price: ,1.93,Montreal, 2112345   size:3.59,Price: ,3.95,Tie, 60104   size:57.29,Price: ,4.2,ok
1.122637221, Sport: ,Tennis, Time: ,Mon Jan 18 07:00:00 CET 2016, Time: ,Mon Jan 18 07:00:00 CET 2016, Event: ,Giustino v Zhe Li, Favorite: ,Lorenzo Giustino, 7534093   size:13.54,Price: ,1.72,Zhe Li, 5038271   size:23.85,Price: ,2.14,x
1.122457109, Sport: ,Bowls, Time: ,Mon Jan 18 15:30:00 CET 2016, Time: ,Mon Jan 18 15:30:00 CET 2016, Event: ,Alex Marshall v Gary Kelly, Favorite: ,Gary Kelly, 2760849   size:0.0,Price: ,0.0,Alex Marshall, 2266414   size:2897.93,Price: ,1.03,x
1.122640526, Sport: ,Basketball, Time: ,Mon Jan 18 03:30:00 CET 2016, Time: ,Mon Jan 18 03:30:00 CET 2016, Event: ,Houston @ LA Lakers, Favorite: ,Houston, 13123   size:3567.3,Price: ,1.21,LA Lakers, 2120881   size:310.53,Price: ,5.5,ok
1.122641696, Sport: ,Soccer, Time: ,Mon Jan 18 17:30:00 CET 2016, Time: ,Mon Jan 18 17:30:00 CET 2016, Event: ,Iran (Olympic) v China (Olympic), Favorite: ,Iran (Olympic), 10707052   size:3.69,Price: ,1.48,China (Olympic), 10707037   size:15.47,Price: ,5.5,The Draw, 58805   size:26.07,Price: ,3.65,ok
1.122608051, Sport: ,Soccer, Time: ,Mon Jan 18 17:00:00 CET 2016, Time: ,Mon Jan 18 17:00:00 CET 2016, Event: ,ENPPI v Ghazi El Mehalla, Favorite: ,ENPPI, 5259327   size:10.55,Price: ,1.35,Ghazi El Mehalla, 7023880   size:10.0,Price: ,7.0,The Draw, 58805   size:2.55,Price: ,3.95,ok
1.122575629, Sport: ,Cricket, Time: ,Mon Jan 18 08:30:00 CET 2016, Time: ,Mon Jan 18 08:30:00 CET 2016, Event: ,Baroda v Mumbai, Favorite: ,Baroda, 4297053   size:158.67,Price: ,1.03,Mumbai, 2696769   size:158.67,Price: ,1.03,ok
1.122575625, Sport: ,Cricket, Time: ,Mon Jan 18 04:30:00 CET 2016, Time: ,Mon Jan 18 04:30:00 CET 2016, Event: ,Gujarat v Jharkhand, Favorite: ,Gujarat, 4297070   size:158.67,Price: ,1.03,Jharkhand, 8381514   size:158.67,Price: ,1.03,ok
1.122643110, Sport: ,Soccer, Time: ,Mon Jan 18 16:00:00 CET 2016, Time: ,Mon Jan 18 16:00:00 CET 2016, Event: ,Freiburg v Luzern, Favorite: ,Freiburg, 44520   size:7.84,Price: ,1.07,Luzern, 65784   size:7.84,Price: ,1.07,The Draw, 58805   size:2.6,Price: ,1.25,x
1.122526458, Sport: ,Soccer, Time: ,Mon Jan 18 17:00:00 CET 2016, Time: ,Mon Jan 18 17:00:00 CET 2016, Event: ,Maccabi Herzliya v Ironi Ramat HaSharon, Favorite: ,Maccabi Herzliya, 5195923   size:12.55,Price: ,1.75,Ironi Ramat HaSharon, 6242601   size:2.55,Price: ,3.9,The Draw, 58805   size:22.55,Price: ,3.3,x
1.122527995, Sport: ,Soccer, Time: ,Mon Jan 18 18:30:00 CET 2016, Time: ,Mon Jan 18 18:30:00 CET 2016, Event: ,Willem II Tilburg (Res) v ADO Den Haag (Res), Favorite: ,Willem II Tilburg (Res), 10138992   size:7.84,Price: ,1.07,ADO Den Haag (Res), 10138947   size:7.84,Price: ,1.07,The Draw, 58805   size:2.6,Price: ,1.25,x
1.122575632, Sport: ,Cricket, Time: ,Mon Jan 18 08:30:00 CET 2016, Time: ,Mon Jan 18 08:30:00 CET 2016, Event: ,Delhi v Uttar Pradesh, Favorite: ,Delhi, 2696770   size:158.67,Price: ,1.03,Uttar Pradesh, 4297086   size:158.67,Price: ,1.03,x
1.122642712, Sport: ,Soccer, Time: ,Mon Jan 18 08:00:00 CET 2016, Time: ,Mon Jan 18 08:00:00 CET 2016, Event: ,Thua Thien Hue U19 v Ha Noi T&T U19, Favorite: ,Ha Noi T&T U19, 8288412   size:50.0,Price: ,1.28,Thua Thien Hue U19, 9137094   size:50.0,Price: ,2.0,The Draw, 58805   size:50.0,Price: ,3.35,ok
1.122614206, Sport: ,Ice Hockey, Time: ,Sun Jan 17 23:05:00 CET 2016, Time: ,Sun Jan 17 23:05:00 CET 2016, Event: ,NY Rangers @ Washington, Favorite: ,Washington, 2109756   size:97.0,Price: ,2.1,NY Rangers, 60103   size:94.0,Price: ,3.2,Tie, 60104   size:95.25,Price: ,3.95,ok
1.122641861, Sport: ,Soccer, Time: ,Mon Jan 18 15:00:00 CET 2016, Time: ,Mon Jan 18 15:00:00 CET 2016, Event: ,Slaven Belupo v Viitorul Constanta, Favorite: ,Slaven Belupo, 170923   size:7.84,Price: ,1.07,Viitorul Constanta, 5431165   size:7.84,Price: ,1.07,The Draw, 58805   size:2.6,Price: ,1.25,x
1.122519452, Sport: ,Mixed Martial Arts, Time: ,Mon Jan 18 03:30:00 CET 2016, Time: ,Mon Jan 18 03:30:00 CET 2016, Event: ,Cote v Saunders, Favorite: ,Ben Saunders, 3772523   size:4.12,Price: ,1.85,Patrick Cote, 4613430   size:12.71,Price: ,2.12,x
1.122649233, Sport: ,Tennis, Time: ,Mon Jan 18 15:30:00 CET 2016, Time: ,Mon Jan 18 15:30:00 CET 2016, Event: ,Jil Belen Teichmann v Victoria Bosio, Favorite: ,Jil Belen Teichmann, 9631302   size:13.72,Price: ,1.04,Victoria Bosio, 9627564   size:13.72,Price: ,1.04,ok
1.122519458, Sport: ,Mixed Martial Arts, Time: ,Mon Jan 18 03:00:00 CET 2016, Time: ,Mon Jan 18 03:00:00 CET 2016, Event: ,Herman v Boetsch, Favorite: ,Tim Boetsch, 4853099   size:7.75,Price: ,1.51,Ed Herman, 4099600   size:5.0,Price: ,2.74,x
1.122649235, Sport: ,Tennis, Time: ,Mon Jan 18 14:00:00 CET 2016, Time: ,Mon Jan 18 14:00:00 CET 2016, Event: ,Oleksandra Korashvili v Sorana Cirstea, Favorite: ,Oleksandra Korashvili, 7445988   size:13.72,Price: ,1.04,Sorana Cirstea, 2387871   size:13.72,Price: ,1.04,x
1.122643004, Sport: ,Soccer, Time: ,Mon Jan 18 13:00:00 CET 2016, Time: ,Mon Jan 18 13:00:00 CET 2016, Event: ,Beroe Stara Za v Vereya, Favorite: ,Beroe Stara Za, 4127866   size:7.84,Price: ,1.07,Vereya, 5965613   size:7.84,Price: ,1.07,The Draw, 58805   size:40.0,Price: ,1.26,x
1.122649234, Sport: ,Tennis, Time: ,Mon Jan 18 14:00:00 CET 2016, Time: ,Mon Jan 18 14:00:00 CET 2016, Event: ,Nathaly Kurata v Nathalia Rossi, Favorite: ,Nathaly Kurata, 9003513   size:13.72,Price: ,1.04,Nathalia Rossi, 4548295   size:13.72,Price: ,1.04,x
1.122642033, Sport: ,Soccer, Time: ,Mon Jan 18 13:30:00 CET 2016, Time: ,Mon Jan 18 13:30:00 CET 2016, Event: ,Hakoah Ramat Gan v Bnei Eilat, Favorite: ,Hakoah Ramat Gan, 5195919   size:7.84,Price: ,1.07,Bnei Eilat, 10564270   size:7.84,Price: ,1.07,The Draw, 58805   size:2.6,Price: ,1.25,ok
1.122640549, Sport: ,Basketball, Time: ,Mon Jan 18 02:00:00 CET 2016, Time: ,Mon Jan 18 02:00:00 CET 2016, Event: ,Indiana @ Denver, Favorite: ,Indiana, 13116   size:172.29,Price: ,1.73,Denver, 13124   size:6.46,Price: ,2.34,x
1.122632366, Sport: ,Soccer, Time: ,Sun Jan 17 22:00:00 CET 2016, Time: ,Sun Jan 17 22:00:00 CET 2016, Event: ,UCR v Municipal Liberia, Favorite: ,UCR, 10106049   size:87.66,Price: ,1.66,Municipal Liberia, 7248303   size:12.08,Price: ,5.8,The Draw, 58805   size:2.6,Price: ,4.2,ok
1.122641916, Sport: ,Soccer, Time: ,Mon Jan 18 17:00:00 CET 2016, Time: ,Mon Jan 18 17:00:00 CET 2016, Event: ,Nigeria A v Niger A, Favorite: ,Niger A, 10727152   size:16.0,Price: ,1.07,Nigeria A, 8184548   size:16.0,Price: ,1.15,The Draw, 58805   size:16.0,Price: ,1.26,x
1.122525067, Sport: ,Soccer, Time: ,Sun Jan 17 20:30:00 CET 2016, Time: ,Sun Jan 17 20:30:00 CET 2016, Event: ,Barcelona v Ath Bilbao, Favorite: ,Barcelona, 55270   size:0.0,Price: ,0.0,Ath Bilbao, 215903   size:338.87,Price: ,1000.0,The Draw, 58805   size:49.64,Price: ,300.0,ok
1.122519461, Sport: ,Mixed Martial Arts, Time: ,Mon Jan 18 02:00:00 CET 2016, Time: ,Mon Jan 18 02:00:00 CET 2016, Event: ,Blanco v Sanders, Favorite: ,Maximo Blanco, 5798082   size:30.0,Price: ,1.77,Luke Sanders, 10699408   size:4.32,Price: ,2.06,x
1.122642602, Sport: ,Soccer, Time: ,Mon Jan 18 08:30:00 CET 2016, Time: ,Mon Jan 18 08:30:00 CET 2016, Event: ,Quang Ngai U19 v Khanh Hoa U19, Favorite: ,Khanh Hoa U19, 8286342   size:50.0,Price: ,1.45,Quang Ngai U19, 10718663   size:50.0,Price: ,2.06,The Draw, 58805   size:50.0,Price: ,3.35,ok
1.122640266, Sport: ,Tennis, Time: ,Mon Jan 18 17:00:00 CET 2016, Time: ,Mon Jan 18 17:00:00 CET 2016, Event: ,Severino v Sakamoto, Favorite: ,Carlos Eduardo Severino, 7444842   size:6.86,Price: ,1.08,Pedro Sakamoto, 8304915   size:6.86,Price: ,1.08,x
1.122641475, Sport: ,Soccer, Time: ,Mon Jan 18 16:00:00 CET 2016, Time: ,Mon Jan 18 16:00:00 CET 2016, Event: ,Sitra v Al Hadd, Favorite: ,Al Hadd, 6758121   size:2.55,Price: ,1.64,Sitra, 10458115   size:2.55,Price: ,4.3,The Draw, 58805   size:27.74,Price: ,3.35,ok
1.122642161, Sport: ,Soccer, Time: ,Mon Jan 18 12:15:00 CET 2016, Time: ,Mon Jan 18 12:15:00 CET 2016, Event: ,Skonto FC v Spartaks Jurmala, Favorite: ,Skonto FC, 9306438   size:7.84,Price: ,1.07,Spartaks Jurmala, 9306442   size:7.84,Price: ,1.07,The Draw, 58805   size:2.6,Price: ,1.25,ok
1.122524937, Sport: ,Soccer, Time: ,Sun Jan 17 20:45:00 CET 2016, Time: ,Sun Jan 17 20:45:00 CET 2016, Event: ,AC Milan v Fiorentina, Favorite: ,AC Milan, 127991   size:3955.96,Price: ,1.57,Fiorentina, 676467   size:827.97,Price: ,7.4,The Draw, 58805   size:10.0,Price: ,4.2,ok
1.122614157, Sport: ,Volleyball, Time: ,Mon Jan 18 09:00:00 CET 2016, Time: ,Mon Jan 18 09:00:00 CET 2016, Event: ,IBK Altos v Hyundai Hillstate, Favorite: ,IBK Altos, 10391692   size:8.15,Price: ,1.79,Hyundai Hillstate, 10391682   size:2.55,Price: ,2.04,ok
1.122630587, Sport: ,Soccer, Time: ,Mon Jan 18 00:00:00 CET 2016, Time: ,Mon Jan 18 00:00:00 CET 2016, Event: ,SAP FC v Parham FC, Favorite: ,Parham FC, 8031571   size:2.55,Price: ,2.08,SAP FC, 8009602   size:2.93,Price: ,2.78,The Draw, 58805   size:26.79,Price: ,3.6,x
1.122639951, Sport: ,Basketball, Time: ,Mon Jan 18 15:00:00 CET 2016, Time: ,Mon Jan 18 15:00:00 CET 2016, Event: ,Kolossus Rhodes v Olympiacos, Favorite: ,Olympiacos, 278582   size:3.19,Price: ,1.03,Kolossus Rhodes, 4278049   size:19.05,Price: ,2.26,ok
1.122633140, Sport: ,Soccer, Time: ,Sun Jan 17 22:45:00 CET 2016, Time: ,Sun Jan 17 22:45:00 CET 2016, Event: ,Suchitepequez v Marquense, Favorite: ,Suchitepequez, 9216457   size:3.83,Price: ,1.54,Marquense, 9215444   size:32.09,Price: ,5.7,The Draw, 58805   size:2.18,Price: ,3.35,ok
1.122540870, Sport: ,Soccer, Time: ,Sun Jan 17 23:00:00 CET 2016, Time: ,Sun Jan 17 23:00:00 CET 2016, Event: ,Chorrillo v Tauro FC, Favorite: ,Chorrillo, 6536554   size:2.55,Price: ,1.88,Tauro FC, 3298378   size:13.16,Price: ,4.4,The Draw, 58805   size:3.94,Price: ,3.25,x
1.122527940, Sport: ,Soccer, Time: ,Mon Jan 18 18:30:00 CET 2016, Time: ,Mon Jan 18 18:30:00 CET 2016, Event: ,SC Heerenveen (Res) v PEC Zwolle (Res), Favorite: ,SC Heerenveen (Res), 10143913   size:7.84,Price: ,1.07,PEC Zwolle (Res), 10138963   size:7.84,Price: ,1.07,The Draw, 58805   size:2.6,Price: ,1.25,ok
1.122527664, Sport: ,Soccer, Time: ,Mon Jan 18 19:30:00 CET 2016, Time: ,Mon Jan 18 19:30:00 CET 2016, Event: ,Standard Liege (Y) v Waasland-Beveren (Y), Favorite: ,Standard Liege (Y), 7159118   size:2.55,Price: ,1.19,Waasland-Beveren (Y), 7159135   size:9.58,Price: ,7.8,The Draw, 58805   size:13.86,Price: ,5.7,x
1.122642547, Sport: ,Soccer, Time: ,Mon Jan 18 10:00:00 CET 2016, Time: ,Mon Jan 18 10:00:00 CET 2016, Event: ,Nam Dinh U19 v Cong An Nhan Dan U19, Favorite: ,Cong An Nhan Dan U19, 9137088   size:50.0,Price: ,1.56,Nam Dinh U19, 8288394   size:50.0,Price: ,1.57,The Draw, 58805   size:50.0,Price: ,3.15,x
1.122645658, Sport: ,Tennis, Time: ,Mon Jan 18 05:45:00 CET 2016, Time: ,Mon Jan 18 05:45:00 CET 2016, Event: ,Prashanth v Cheong- Kim, Favorite: ,N Vijay Sundar Prashant, 9127829   size:4.98,Price: ,1.11,Cheong-Eui Kim, 8505207   size:4.98,Price: ,1.11,ok
1.122641973, Sport: ,Soccer, Time: ,Mon Jan 18 14:00:00 CET 2016, Time: ,Mon Jan 18 14:00:00 CET 2016, Event: ,Tunisia A v Guinea A, Favorite: ,Tunisia A, 7425966   size:9.25,Price: ,1.06,Guinea A, 10727164   size:9.25,Price: ,1.06,The Draw, 58805   size:2.6,Price: ,1.25,x
1.122526291, Sport: ,Soccer, Time: ,Mon Jan 18 17:00:00 CET 2016, Time: ,Mon Jan 18 17:00:00 CET 2016, Event: ,Hapoel Afula v Beitar Tel Aviv Ramla, Favorite: ,Hapoel Afula, 5546999   size:13.84,Price: ,2.1,Beitar Tel Aviv Ramla, 6021023   size:13.43,Price: ,3.05,The Draw, 58805   size:2.55,Price: ,3.35,x
1.122528071, Sport: ,Soccer, Time: ,Mon Jan 18 19:00:00 CET 2016, Time: ,Mon Jan 18 19:00:00 CET 2016, Event: ,Hapoel Akko v Maccabi Tel Aviv, Favorite: ,Maccabi Tel Aviv, 197970   size:5.0,Price: ,1.31,Hapoel Akko, 6145718   size:35.91,Price: ,11.0,The Draw, 58805   size:2.55,Price: ,5.4,ok
1.122566991, Sport: ,Soccer, Time: ,Mon Jan 18 20:15:00 CET 2016, Time: ,Mon Jan 18 20:15:00 CET 2016, Event: ,Newport County v Blackburn, Favorite: ,Blackburn, 48350   size:15.23,Price: ,1.84,Newport County, 62623   size:14.5,Price: ,5.2,The Draw, 58805   size:11.39,Price: ,3.65,ok
1.122623517, Sport: ,Ice Hockey, Time: ,Mon Jan 18 19:00:00 CET 2016, Time: ,Mon Jan 18 19:00:00 CET 2016, Event: ,Slovan Bratislava v HC Dynamo Moscow, Favorite: ,Hc Dynamo Moscow, 10698100   size:5.62,Price: ,2.34,Slovan Bratislava, 1357713   size:7.12,Price: ,2.38,Tie, 60104   size:6.19,Price: ,3.95,ok
1.122526976, Sport: ,Soccer, Time: ,Mon Jan 18 20:00:00 CET 2016, Time: ,Mon Jan 18 20:00:00 CET 2016, Event: ,Helmond Sport v Jong Ajax, Favorite: ,Helmond Sport, 419129   size:7.48,Price: ,1.93,Jong Ajax, 4184832   size:304.82,Price: ,4.0,The Draw, 58805   size:6.36,Price: ,3.9,x
1.122526217, Sport: ,Soccer, Time: ,Mon Jan 18 20:00:00 CET 2016, Time: ,Mon Jan 18 20:00:00 CET 2016, Event: ,Arminia Bielefeld v Schalke, Favorite: ,Schalke, 50335   size:6.0,Price: ,1.15,Arminia Bielefeld, 347829   size:6.0,Price: ,2.0,The Draw, 58805   size:15.0,Price: ,1.87,x
