1.119599302, Sport: ,Soccer, Time: ,Wed Jul 22 17:00:00 CEST 2015, Time: ,Wed Jul 22 17:00:00 CEST 2015, Event: ,Kremin v Cherkaskyi Dnipro, Favorite: ,Cherkaskyi Dnipro, 8792403   size:92.67,Price: ,2.1,Kremin, 8792410   size:65.12,Price: ,2.26,The Draw, 58805   size:2.86,Price: ,3.0,ok
1.119596433, Sport: ,Soccer, Time: ,Wed Jul 22 20:00:00 CEST 2015, Time: ,Wed Jul 22 20:00:00 CEST 2015, Event: ,CA Paranaense U19 v Parana Curitiba U19, Favorite: ,Parana Curitiba U19, 6957731   size:141.41,Price: ,1.06,The Draw, 58805   size:2.85,Price: ,1.25,ok
1.119606280, Sport: ,Tennis, Time: ,Wed Jul 22 16:00:00 CEST 2015, Time: ,Wed Jul 22 16:00:00 CEST 2015, Event: ,Samper-Montana v Munoz-De La Nava, Favorite: ,Daniel Munoz-de la Nava, 8259000   size:4.1,Price: ,1.48,Jordi Samper-Montana, 8258998   size:2.55,Price: ,2.64,ok
1.119584051, Sport: ,Tennis, Time: ,Wed Jul 22 19:00:00 CEST 2015, Time: ,Wed Jul 22 19:00:00 CEST 2015, Event: ,Falla v R Ram, Favorite: ,Alejandro Falla, 2284300   size:405.32,Price: ,1.38,Rajeev Ram, 2488011   size:73.44,Price: ,3.5,x
1.119596545, Sport: ,Soccer, Time: ,Wed Jul 22 20:00:00 CEST 2015, Time: ,Wed Jul 22 20:00:00 CEST 2015, Event: ,FC Ararat v HUJK Emmaste, Favorite: ,HUJK Emmaste, 6649069   size:2.92,Price: ,1.71,FC Ararat, 8866981   size:14.52,Price: ,3.2,The Draw, 58805   size:10.74,Price: ,4.0,ok
1.119597498, Sport: ,Soccer, Time: ,Wed Jul 22 18:00:00 CEST 2015, Time: ,Wed Jul 22 18:00:00 CEST 2015, Event: ,Breidablik U19 v Stjarnan-Skinandi U19, Favorite: ,Stjarnan-Skinandi U19, 6419658   size:141.41,Price: ,1.06,The Draw, 58805   size:2.85,Price: ,1.25,x
1.119602493, Sport: ,Tennis, Time: ,Wed Jul 22 17:45:00 CEST 2015, Time: ,Wed Jul 22 17:45:00 CEST 2015, Event: ,Kryvonos v Uchiyama, Favorite: ,Yasutaka Uchiyama, 5858048   size:2.55,Price: ,1.23,Nikita Kryvonos, 8395347   size:15.46,Price: ,4.4,ok
1.119574113, Sport: ,Tennis, Time: ,Wed Jul 22 17:45:00 CEST 2015, Time: ,Wed Jul 22 17:45:00 CEST 2015, Event: ,El Mihdawy v Donati, Favorite: ,Matteo Donati, 8285864   size:17.98,Price: ,1.44,Adam El Mihdawy, 8428926   size:5.94,Price: ,3.25,ok
1.119598067, Sport: ,Soccer, Time: ,Wed Jul 22 17:30:00 CEST 2015, Time: ,Wed Jul 22 17:30:00 CEST 2015, Event: ,SK Slavia Praha U19 v FK Sarajevo U19, Favorite: ,FK Sarajevo U19, 6533116   size:141.41,Price: ,1.06,The Draw, 58805   size:2.85,Price: ,1.25,ok
1.119603068, Sport: ,Tennis, Time: ,Wed Jul 22 17:00:00 CEST 2015, Time: ,Wed Jul 22 17:00:00 CEST 2015, Event: ,Lajovic v Djere, Favorite: ,Dusan Lajovic, 4688724   size:18.28,Price: ,1.53,Laslo Djere, 7692106   size:4.49,Price: ,2.76,ok
1.119603627, Sport: ,Darts, Time: ,Wed Jul 22 20:10:00 CEST 2015, Time: ,Wed Jul 22 20:10:00 CEST 2015, Event: ,Chisnall v Brown, Favorite: ,Dave Chisnall, 3535216   size:155.66,Price: ,1.4,Keegan Brown, 7287082   size:14.7,Price: ,3.4,ok
1.119602417, Sport: ,Soccer, Time: ,Wed Jul 22 19:00:00 CEST 2015, Time: ,Wed Jul 22 19:00:00 CEST 2015, Event: ,Twente v Sivasspor, Favorite: ,Twente, 48446   size:7.5,Price: ,1.95,Sivasspor, 508773   size:101.67,Price: ,3.8,The Draw, 58805   size:7.85,Price: ,4.2,ok
1.119584975, Sport: ,Tennis, Time: ,Wed Jul 22 15:00:00 CEST 2015, Time: ,Wed Jul 22 15:00:00 CEST 2015, Event: ,Buyukakcay/Jankovic v Gasparyan/Panova, Favorite: ,Gasparyan/Panova, 8828982   size:5.76,Price: ,1.56,Buyukakcay/Jankovic, 10025950   size:2.08,Price: ,2.4,x
1.119600239, Sport: ,Soccer, Time: ,Wed Jul 22 20:45:00 CEST 2015, Time: ,Wed Jul 22 20:45:00 CEST 2015, Event: ,Crawley Town v Brighton, Favorite: ,Brighton, 18567   size:256.21,Price: ,1.98,The Draw, 58805   size:111.29,Price: ,3.6,Crawley Town, 266068   size:5.76,Price: ,3.9,ok
1.119578182, Sport: ,Tennis, Time: ,Wed Jul 22 20:30:00 CEST 2015, Time: ,Wed Jul 22 20:30:00 CEST 2015, Event: ,Draganja/Kontinen v Moser/Shamasdin, Favorite: ,Draganja/Kontinen, 8462597   size:2.54,Price: ,1.33,Moser/Shamasdin, 10016380   size:2.55,Price: ,2.68,ok
1.119512554, Sport: ,Soccer, Time: ,Wed Jul 22 20:00:00 CEST 2015, Time: ,Wed Jul 22 20:00:00 CEST 2015, Event: ,Fola Esch v Dinamo Zagreb, Favorite: ,Dinamo Zagreb, 50344   size:1144.52,Price: ,1.32,The Draw, 58805   size:85.95,Price: ,5.9,Fola Esch, 5637030   size:49.61,Price: ,13.0,ok
1.119578184, Sport: ,Tennis, Time: ,Wed Jul 22 17:00:00 CEST 2015, Time: ,Wed Jul 22 17:00:00 CEST 2015, Event: ,Jebavy/Vesely v Bautista Agut/Marrero, Favorite: ,Bautista Agut/Marrero, 10016381   size:2.55,Price: ,1.39,Jebavy/Vesely, 8599362   size:2.0,Price: ,2.64,ok
1.119601446, Sport: ,Soccer, Time: ,Wed Jul 22 20:30:00 CEST 2015, Time: ,Wed Jul 22 20:30:00 CEST 2015, Event: ,Nuneaton v Wolves U21, Favorite: ,Nuneaton, 228536   size:6.0,Price: ,1.81,Wolves U21, 6667755   size:6.0,Price: ,1.82,The Draw, 58805   size:15.0,Price: ,2.56,x
1.119591827, Sport: ,Soccer, Time: ,Wed Jul 22 20:00:00 CEST 2015, Time: ,Wed Jul 22 20:00:00 CEST 2015, Event: ,Self Ham Aegir U19 (W) v Fylkir U19 (W), Favorite: ,Fylkir U19 (W), 7368569   size:141.41,Price: ,1.06,The Draw, 58805   size:2.85,Price: ,1.25,ok
1.119578188, Sport: ,Tennis, Time: ,Wed Jul 22 20:30:00 CEST 2015, Time: ,Wed Jul 22 20:30:00 CEST 2015, Event: ,Bury/Marach v Carreno Bust/Granollers, Favorite: ,Carreno Bust/Granollers, 10016387   size:3.18,Price: ,1.57,Bury/Marach, 10016386   size:2.25,Price: ,2.22,x
1.119616887, Sport: ,Basketball, Time: ,Wed Jul 22 17:00:00 CEST 2015, Time: ,Wed Jul 22 17:00:00 CEST 2015, Event: ,Russia U19 (W) v Egpyt U19 (W), Favorite: ,Russia U19 (W), 7433564   size:0.0,Price: ,0.0,Egpyt U19 (W), 10052590   size:2.0,Price: ,270.0,ok
1.119578189, Sport: ,Tennis, Time: ,Wed Jul 22 18:45:00 CEST 2015, Time: ,Wed Jul 22 18:45:00 CEST 2015, Event: ,Marcan/Sancic v Bedene/Thiem, Favorite: ,Marcan/Sancic, 8829133   size:3.97,Price: ,1.61,Bedene/Thiem, 10016388   size:2.98,Price: ,2.14,ok
1.119617339, Sport: ,Tennis, Time: ,Wed Jul 22 16:00:00 CEST 2015, Time: ,Wed Jul 22 16:00:00 CEST 2015, Event: ,Soylu v Rybarikova, Favorite: ,Magdalena Rybarikova, 2548763   size:1937.55,Price: ,1.38,Ipek Soylu, 8397938   size:447.49,Price: ,3.45,ok
1.119601163, Sport: ,Soccer, Time: ,Wed Jul 22 20:30:00 CEST 2015, Time: ,Wed Jul 22 20:30:00 CEST 2015, Event: ,Leamington v Birmingham U21, Favorite: ,Birmingham U21, 6813025   size:9.32,Price: ,1.65,Leamington, 1282865   size:8.78,Price: ,1.97,The Draw, 58805   size:2.38,Price: ,2.3,ok
1.119578506, Sport: ,Soccer, Time: ,Wed Jul 22 20:00:00 CEST 2015, Time: ,Wed Jul 22 20:00:00 CEST 2015, Event: ,UAI Urquiza v Almagro, Favorite: ,UAI Urquiza, 7128575   size:2.55,Price: ,2.54,The Draw, 58805   size:4.23,Price: ,2.94,x
1.119597785, Sport: ,Soccer, Time: ,Wed Jul 22 15:00:00 CEST 2015, Time: ,Wed Jul 22 15:00:00 CEST 2015, Event: ,AS Djibouti v Young Africans SC, Favorite: ,Young Africans SC, 9448741   size:4.01,Price: ,1.28,The Draw, 58805   size:2.11,Price: ,3.65,AS Djibouti, 10002747   size:6.51,Price: ,5.1,ok
1.119616908, Sport: ,Basketball, Time: ,Wed Jul 22 18:45:00 CEST 2015, Time: ,Wed Jul 22 18:45:00 CEST 2015, Event: ,Netherlands U19 (W) v Spain U19 (W), Favorite: ,Spain U19 (W), 7433586   size:172.83,Price: ,1.02,Netherlands U19 (W), 7433580   size:5.94,Price: ,1.39,ok
1.119598358, Sport: ,Soccer, Time: ,Wed Jul 22 19:30:00 CEST 2015, Time: ,Wed Jul 22 19:30:00 CEST 2015, Event: ,FK Siauliai v Spyris Kaunas, Favorite: ,Spyris Kaunas, 9282725   size:13.71,Price: ,1.85,The Draw, 58805   size:3.01,Price: ,3.95,FK Siauliai, 4837271   size:5.66,Price: ,4.0,ok
1.119599442, Sport: ,Soccer, Time: ,Wed Jul 22 16:00:00 CEST 2015, Time: ,Wed Jul 22 16:00:00 CEST 2015, Event: ,Real Pharm Ovidiopol v FC Krystal Kherson, Favorite: ,Real Pharm Ovidiopol, 8792404   size:82.36,Price: ,1.14,FC Krystal Kherson, 6599973   size:4.43,Price: ,1.4,The Draw, 58805   size:2.88,Price: ,3.05,x
1.119597386, Sport: ,Soccer, Time: ,Wed Jul 22 20:00:00 CEST 2015, Time: ,Wed Jul 22 20:00:00 CEST 2015, Event: ,KFR Hvolsvollur v KFS, Favorite: ,KFS, 5557085   size:141.41,Price: ,1.06,The Draw, 58805   size:2.85,Price: ,1.25,x
1.119582601, Sport: ,Tennis, Time: ,Wed Jul 22 17:45:00 CEST 2015, Time: ,Wed Jul 22 17:45:00 CEST 2015, Event: ,Escobar v Paul, Favorite: ,Tommy Paul, 8859306   size:8.49,Price: ,1.67,Gonzalo Escobar, 7660810   size:2.55,Price: ,2.28,ok
1.119599162, Sport: ,Soccer, Time: ,Wed Jul 22 17:00:00 CEST 2015, Time: ,Wed Jul 22 17:00:00 CEST 2015, Event: ,FK Makiyivvuhillya v FK Ternopil, Favorite: ,FK Ternopil, 7269352   size:90.59,Price: ,1.1,FK Makiyivvuhillya, 7331966   size:82.36,Price: ,1.16,The Draw, 58805   size:2.85,Price: ,1.25,ok
1.119602347, Sport: ,Soccer, Time: ,Wed Jul 22 20:00:00 CEST 2015, Time: ,Wed Jul 22 20:00:00 CEST 2015, Event: ,Tranent Juniors FC v Hibernian U20, Favorite: ,Hibernian U20, 6645664   size:3.62,Price: ,1.38,The Draw, 58805   size:43.73,Price: ,4.4,Tranent Juniors FC, 10039776   size:3.93,Price: ,5.6,ok
1.119598191, Sport: ,Soccer, Time: ,Wed Jul 22 18:00:00 CEST 2015, Time: ,Wed Jul 22 18:00:00 CEST 2015, Event: ,RTU FC v FK Dinamo Riga, Favorite: ,RTU FC, 7337940   size:2.78,Price: ,1.07,The Draw, 58805   size:2.78,Price: ,9.6,FK Dinamo Riga, 7324301   size:2.78,Price: ,19.5,ok
1.119583776, Sport: ,Tennis, Time: ,Wed Jul 22 19:00:00 CEST 2015, Time: ,Wed Jul 22 19:00:00 CEST 2015, Event: ,Roger-Vasselin/Stepanek v Barrientos/Estrella Bur, Favorite: ,Roger-Vasselin/Stepanek, 10020246   size:42.5,Price: ,1.26,Barrientos/Estrella Bur, 10020247   size:7.48,Price: ,2.98,ok
1.119582600, Sport: ,Tennis, Time: ,Wed Jul 22 16:00:00 CEST 2015, Time: ,Wed Jul 22 16:00:00 CEST 2015, Event: ,Krueger v Myneni, Favorite: ,Mitchell Krueger, 6603910   size:7.0,Price: ,1.61,Saketh Myneni, 7445661   size:2.0,Price: ,2.36,ok
1.119578192, Sport: ,Tennis, Time: ,Wed Jul 22 18:45:00 CEST 2015, Time: ,Wed Jul 22 18:45:00 CEST 2015, Event: ,Fyrstenberg/Gonzalez v Kowalczyk/Zelenay, Favorite: ,Fyrstenberg/Gonzalez, 9128657   size:426.84,Price: ,1.52,Kowalczyk/Zelenay, 7664019   size:2.55,Price: ,2.64,ok
1.119601656, Sport: ,Soccer, Time: ,Wed Jul 22 20:30:00 CEST 2015, Time: ,Wed Jul 22 20:30:00 CEST 2015, Event: ,QPR v Dundee Utd, Favorite: ,QPR, 62684   size:10.85,Price: ,1.41,The Draw, 58805   size:2.16,Price: ,4.8,Dundee Utd, 48818   size:19.09,Price: ,8.6,ok
1.119512227, Sport: ,Soccer, Time: ,Wed Jul 22 20:45:00 CEST 2015, Time: ,Wed Jul 22 20:45:00 CEST 2015, Event: ,Lech Poznan v Sarajevo, Favorite: ,Lech Poznan, 502303   size:266.53,Price: ,1.47,The Draw, 58805   size:118.76,Price: ,4.5,Sarajevo, 205267   size:5.82,Price: ,9.2,ok
1.119511017, Sport: ,Baseball, Time: ,Wed Jul 22 18:35:00 CEST 2015, Time: ,Wed Jul 22 18:35:00 CEST 2015, Event: ,NYM @ WSH, Favorite: ,Washington (J Zimmermann), 3830891   size:317.0,Price: ,1.81,NY Mets (N Syndergaard), 9477745   size:517.0,Price: ,2.12,ok
1.119584077, Sport: ,Tennis, Time: ,Wed Jul 22 20:45:00 CEST 2015, Time: ,Wed Jul 22 20:45:00 CEST 2015, Event: ,Riba v Galan, Favorite: ,Pere Riba, 2489421   size:50.0,Price: ,1.59,Daniel Elahi Galan, 8860646   size:30.46,Price: ,2.3,x
1.119601376, Sport: ,Soccer, Time: ,Wed Jul 22 19:30:00 CEST 2015, Time: ,Wed Jul 22 19:30:00 CEST 2015, Event: ,Numancia v Burgos, Favorite: ,Numancia, 28189   size:4.22,Price: ,1.83,The Draw, 58805   size:18.92,Price: ,3.35,Burgos, 968180   size:2.83,Price: ,3.7,x
1.119600166, Sport: ,Soccer, Time: ,Wed Jul 22 18:00:00 CEST 2015, Time: ,Wed Jul 22 18:00:00 CEST 2015, Event: ,Coimbra v Arouca, Favorite: ,Coimbra, 495303   size:10.94,Price: ,2.56,Arouca, 3413603   size:93.36,Price: ,3.05,The Draw, 58805   size:95.53,Price: ,3.25,x
1.119616911, Sport: ,Basketball, Time: ,Wed Jul 22 19:15:00 CEST 2015, Time: ,Wed Jul 22 19:15:00 CEST 2015, Event: ,Chinese Taipei U19 (W) v China U19 (W), Favorite: ,China U19 (W), 7433615   size:1372.83,Price: ,1.02,Chinese Taipei U19 (W), 9789213   size:1962.94,Price: ,1.21,ok
1.119599956, Sport: ,Soccer, Time: ,Wed Jul 22 20:00:00 CEST 2015, Time: ,Wed Jul 22 20:00:00 CEST 2015, Event: ,CD Teruel v Levante, Favorite: ,Levante, 214865   size:36.19,Price: ,1.11,The Draw, 58805   size:2.8,Price: ,9.0,CD Teruel, 9359756   size:35.97,Price: ,20.0,ok
1.119598247, Sport: ,Soccer, Time: ,Wed Jul 22 17:30:00 CEST 2015, Time: ,Wed Jul 22 17:30:00 CEST 2015, Event: ,FC Stumbras v FK Suduva, Favorite: ,FK Suduva, 198707   size:9.52,Price: ,1.78,The Draw, 58805   size:10.26,Price: ,3.75,FC Stumbras, 7661326   size:24.26,Price: ,4.7,ok
1.119599734, Sport: ,Soccer, Time: ,Wed Jul 22 17:00:00 CEST 2015, Time: ,Wed Jul 22 17:00:00 CEST 2015, Event: ,Atalanta v Hapoel Haifa, Favorite: ,Atalanta, 215817   size:2.3,Price: ,1.35,The Draw, 58805   size:3.88,Price: ,4.7,Hapoel Haifa, 5266551   size:36.34,Price: ,9.4,ok
1.119602077, Sport: ,Soccer, Time: ,Wed Jul 22 19:00:00 CEST 2015, Time: ,Wed Jul 22 19:00:00 CEST 2015, Event: ,Sturm Graz v Besiktas, Favorite: ,Besiktas, 232068   size:71.5,Price: ,2.54,Sturm Graz, 71085   size:63.38,Price: ,2.74,The Draw, 58805   size:166.62,Price: ,3.45,x
1.119486970, Sport: ,Basketball, Time: ,Wed Jul 22 16:30:00 CEST 2015, Time: ,Wed Jul 22 16:30:00 CEST 2015, Event: ,Dominican Republic v Mexico, Favorite: ,Mexico, 2489657   size:53.25,Price: ,1.67,Dominican Republic, 4123625   size:31.81,Price: ,2.22,x
1.119598123, Sport: ,Soccer, Time: ,Wed Jul 22 18:00:00 CEST 2015, Time: ,Wed Jul 22 18:00:00 CEST 2015, Event: ,FK Monarhs-Flaminko v FC Marienburg, Favorite: ,FK Monarhs-Flaminko, 7381652   size:2.9,Price: ,1.07,FC Marienburg, 7372632   size:3.06,Price: ,1.11,The Draw, 58805   size:2.85,Price: ,1.25,ok
1.119486973, Sport: ,Basketball, Time: ,Wed Jul 22 19:30:00 CEST 2015, Time: ,Wed Jul 22 19:30:00 CEST 2015, Event: ,Venezuela v Brazil, Favorite: ,Brazil, 207999   size:4.05,Price: ,1.26,Venezuela, 208018   size:8.19,Price: ,4.4,ok
1.119598641, Sport: ,Soccer, Time: ,Wed Jul 22 14:00:00 CEST 2015, Time: ,Wed Jul 22 14:00:00 CEST 2015, Event: ,Bangkok Glass v Buriram Utd, Favorite: ,Buriram Utd, 7039295   size:28.56,Price: ,2.08,Bangkok Glass, 9211377   size:6.0,Price: ,2.18,The Draw, 58805   size:5.0,Price: ,3.45,x
1.119620956, Sport: ,Tennis, Time: ,Wed Jul 22 16:00:00 CEST 2015, Time: ,Wed Jul 22 16:00:00 CEST 2015, Event: ,Kuwata/Nara v Gavrilova/Svitolina, Favorite: ,Gavrilova/Svitolina, 10058165   size:45.7,Price: ,1.03,ok
1.119511001, Sport: ,Baseball, Time: ,Wed Jul 22 18:35:00 CEST 2015, Time: ,Wed Jul 22 18:35:00 CEST 2015, Event: ,CHC @ CIN (Game 1), Favorite: ,Chicago Cubs (K Hendricks), 8688427   size:2.8,Price: ,1.87,Cincinnati (M Leake), 4640134   size:62.53,Price: ,2.02,x
1.119601306, Sport: ,Soccer, Time: ,Wed Jul 22 19:00:00 CEST 2015, Time: ,Wed Jul 22 19:00:00 CEST 2015, Event: ,Mainz v Monaco, Favorite: ,Monaco, 361706   size:33.26,Price: ,2.38,Mainz, 64374   size:77.36,Price: ,3.05,The Draw, 58805   size:6.35,Price: ,3.65,ok
1.119512455, Sport: ,Soccer, Time: ,Wed Jul 22 20:45:00 CEST 2015, Time: ,Wed Jul 22 20:45:00 CEST 2015, Event: ,Rudar Pljevlja v Karabakh, Favorite: ,Karabakh, 4043562   size:62.05,Price: ,2.02,The Draw, 58805   size:300.0,Price: ,3.3,Rudar Pljevlja, 4807098   size:53.56,Price: ,4.8,ok
1.119616589, Sport: ,Soccer, Time: ,Wed Jul 22 20:45:00 CEST 2015, Time: ,Wed Jul 22 20:45:00 CEST 2015, Event: ,Edinburgh City v E Stirling, Favorite: ,Edinburgh City, 615040   size:8.77,Price: ,2.26,E Stirling, 729808   size:10.13,Price: ,2.64,The Draw, 58805   size:3.49,Price: ,3.4,ok
1.119591288, Sport: ,Tennis, Time: ,Wed Jul 22 17:30:00 CEST 2015, Time: ,Wed Jul 22 17:30:00 CEST 2015, Event: ,Konta v Stefkova, Favorite: ,Barbora Stefkova, 8887755   size:4.0,Price: ,1.04,Johanna Konta, 5596561   size:696.26,Price: ,1.14,x
1.119616901, Sport: ,Basketball, Time: ,Wed Jul 22 14:45:00 CEST 2015, Time: ,Wed Jul 22 14:45:00 CEST 2015, Event: ,Belgium U19 (W) v South Korea U19 (W), Favorite: ,South Korea U19 (W), 7433568   size:100.0,Price: ,1.04,Belgium U19 (W), 9789190   size:52.0,Price: ,1.05,x
1.119616904, Sport: ,Basketball, Time: ,Wed Jul 22 16:30:00 CEST 2015, Time: ,Wed Jul 22 16:30:00 CEST 2015, Event: ,Argentina U19 (W) v USA U19 (W), Favorite: ,USA U19 (W), 7433785   size:0.0,Price: ,0.0,Argentina U19 (W), 7433581   size:2.0,Price: ,370.0,ok
1.119602561, Sport: ,Soccer, Time: ,Wed Jul 22 17:30:00 CEST 2015, Time: ,Wed Jul 22 17:30:00 CEST 2015, Event: ,Verona v Trapani, Favorite: ,Verona, 676465   size:285.56,Price: ,1.94,The Draw, 58805   size:71.13,Price: ,3.7,Trapani, 4893594   size:46.5,Price: ,4.1,x
1.119582623, Sport: ,Tennis, Time: ,Wed Jul 22 17:45:00 CEST 2015, Time: ,Wed Jul 22 17:45:00 CEST 2015, Event: ,Nguyen v Kutrovsky, Favorite: ,Daniel Nguyen, 8349390   size:43.41,Price: ,1.48,Dimitar Kutrovsky, 6163094   size:4.3,Price: ,2.6,x
1.119599583, Sport: ,Soccer, Time: ,Wed Jul 22 20:00:00 CEST 2015, Time: ,Wed Jul 22 20:00:00 CEST 2015, Event: ,Albacete v Villarreal B, Favorite: ,Albacete, 309089   size:5.95,Price: ,1.61,The Draw, 58805   size:3.2,Price: ,3.7,Villarreal B, 2522842   size:2.55,Price: ,4.7,x
1.119601516, Sport: ,Soccer, Time: ,Wed Jul 22 20:00:00 CEST 2015, Time: ,Wed Jul 22 20:00:00 CEST 2015, Event: ,Panathinaikos v Udinese, Favorite: ,Panathinaikos, 50334   size:2.55,Price: ,2.38,Udinese, 215821   size:2.55,Price: ,2.96,The Draw, 58805   size:2.55,Price: ,3.5,x
1.119513575, Sport: ,Soccer, Time: ,Wed Jul 22 19:00:00 CEST 2015, Time: ,Wed Jul 22 19:00:00 CEST 2015, Event: ,VfB Gartenstadt v Waldhof Mannheim, Favorite: ,Waldhof Mannheim, 346909   size:23.23,Price: ,1.08,VfB Gartenstadt, 9977417   size:3.52,Price: ,1.09,The Draw, 58805   size:4.71,Price: ,1.29,ok
1.119600026, Sport: ,Soccer, Time: ,Wed Jul 22 20:00:00 CEST 2015, Time: ,Wed Jul 22 20:00:00 CEST 2015, Event: ,CD Torrevieja v Elche, Favorite: ,Elche, 309111   size:2.55,Price: ,1.21,The Draw, 58805   size:8.26,Price: ,5.3,CD Torrevieja, 8723955   size:4.83,Price: ,9.0,ok
1.119512129, Sport: ,Soccer, Time: ,Wed Jul 22 20:45:00 CEST 2015, Time: ,Wed Jul 22 20:45:00 CEST 2015, Event: ,Dundalk v BATE Borisov, Favorite: ,BATE Borisov, 46949   size:78.1,Price: ,2.42,Dundalk, 198746   size:12.83,Price: ,3.3,The Draw, 58805   size:2563.41,Price: ,3.35,x
