1.121340083, Sport: ,Soccer, Time: ,Sun Oct 18 18:30:00 CEST 2015, Time: ,Sun Oct 18 18:30:00 CEST 2015, Event: ,Deportivo Azogues v Delfin SC, Favorite: ,Deportivo Azogues, 7560951   size:2.38,Price: ,1.06,Delfin SC, 8365070   size:2.38,Price: ,1.06,The Draw, 58805   size:2.38,Price: ,1.06
1.121317977, Sport: ,Soccer, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Mogi Mirim EC U20 v Audax Sao Paulo EC U20, Favorite: ,Mogi Mirim EC U20, 7360190   size:134.67,Price: ,1.06,Audax Sao Paulo EC U20, 7279634   size:134.67,Price: ,1.06,The Draw, 58805   size:5.44,Price: ,3.05
1.121318032, Sport: ,Soccer, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Ituano FC U20 v Sao Caetano U20, Favorite: ,Ituano FC U20, 7370365   size:134.67,Price: ,1.06,Sao Caetano U20, 9465221   size:134.67,Price: ,1.06,The Draw, 58805   size:6.29,Price: ,3.05
1.121160587, Sport: ,Soccer, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Tromso v Viking, Favorite: ,Viking, 168747   size:84.92,Price: ,2.64,Tromso, 50046   size:87.12,Price: ,2.8,The Draw, 58805   size:51.09,Price: ,3.7
1.121344173, Sport: ,Darts, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Peter Wright v Ian White, Favorite: ,Peter Wright, 2821235   size:3.54,Price: ,1.74,Ian White, 4396149   size:3.02,Price: ,2.04
1.121167656, Sport: ,Soccer, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Atletico PR v Corinthians, Favorite: ,Corinthians, 198136   size:17.89,Price: ,2.58,Atletico PR, 442159   size:19.85,Price: ,3.15,The Draw, 58805   size:463.58,Price: ,3.3
1.121340157, Sport: ,Tennis, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,Fritz v Du Brown, Favorite: ,Taylor Fritz, 10279360   size:100.18,Price: ,1.68,Dustin Brown, 4486603   size:44.65,Price: ,2.36
1.121340149, Sport: ,Tennis, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,Uchida v Turini, Favorite: ,Thales Turini, 8174904   size:4.02,Price: ,1.82,Kaichi Uchida, 8957119   size:4.08,Price: ,2.08
1.121327399, Sport: ,Soccer, Time: ,Sun Oct 18 21:30:00 CEST 2015, Time: ,Sun Oct 18 21:30:00 CEST 2015, Event: ,Urena v Tucanes de Amazonas, Favorite: ,Urena, 9990099   size:2.55,Price: ,2.08,Tucanes de Amazonas, 7866561   size:2.55,Price: ,3.95,The Draw, 58805   size:7.99,Price: ,3.2
1.121327344, Sport: ,Soccer, Time: ,Sun Oct 18 21:30:00 CEST 2015, Time: ,Sun Oct 18 21:30:00 CEST 2015, Event: ,Portuguesa (Ven) v Mineros Guayana, Favorite: ,Mineros Guayana, 7456728   size:2.56,Price: ,2.4,Portuguesa (Ven), 8780076   size:2.55,Price: ,3.3,The Draw, 58805   size:5.5,Price: ,3.15
1.121327611, Sport: ,Soccer, Time: ,Sun Oct 18 21:30:00 CEST 2015, Time: ,Sun Oct 18 21:30:00 CEST 2015, Event: ,Margarita FC v Petroleros FC, Favorite: ,Margarita FC, 10104476   size:134.67,Price: ,1.06,Petroleros FC, 10104477   size:134.67,Price: ,1.06,The Draw, 58805   size:4.99,Price: ,3.1
1.121340153, Sport: ,Tennis, Time: ,Sun Oct 18 21:45:00 CEST 2015, Time: ,Sun Oct 18 21:45:00 CEST 2015, Event: ,Laaksonen v D Pume, Favorite: ,Henri Laaksonen, 6344314   size:277.8,Price: ,1.01,Denys Pume, 10430118   size:2.83,Price: ,26.0
1.121327457, Sport: ,Soccer, Time: ,Sun Oct 18 22:00:00 CEST 2015, Time: ,Sun Oct 18 22:00:00 CEST 2015, Event: ,Zulia v Deportivo Lara, Favorite: ,Zulia, 8018679   size:5.55,Price: ,2.32,Deportivo Lara, 4908157   size:5.38,Price: ,3.05,The Draw, 58805   size:8.5,Price: ,3.4
1.121327179, Sport: ,Soccer, Time: ,Sun Oct 18 22:30:00 CEST 2015, Time: ,Sun Oct 18 22:30:00 CEST 2015, Event: ,Deportivo Petare v Deportivo La Guaira, Favorite: ,Deportivo La Guaira, 7658015   size:11.01,Price: ,1.7,Deportivo Petare, 5264881   size:2.55,Price: ,5.2,The Draw, 58805   size:7.06,Price: ,3.65
1.121327289, Sport: ,Soccer, Time: ,Sun Oct 18 22:30:00 CEST 2015, Time: ,Sun Oct 18 22:30:00 CEST 2015, Event: ,Estudiantes de Merida v Zamora, Favorite: ,Zamora, 565025   size:7.99,Price: ,2.22,Estudiantes de Merida, 7838019   size:12.64,Price: ,3.45,The Draw, 58805   size:5.51,Price: ,3.3
1.121327234, Sport: ,Soccer, Time: ,Sun Oct 18 22:30:00 CEST 2015, Time: ,Sun Oct 18 22:30:00 CEST 2015, Event: ,Estudiantes de Caracas v Caracas, Favorite: ,Caracas, 3738659   size:112.94,Price: ,1.74,Estudiantes de Caracas, 10064371   size:77.4,Price: ,4.5,The Draw, 58805   size:2.55,Price: ,3.65
1.121340207, Sport: ,Tennis, Time: ,Sun Oct 18 23:00:00 CEST 2015, Time: ,Sun Oct 18 23:00:00 CEST 2015, Event: ,Ball/Brown v Brunstrom/Nielsen, Favorite: ,Brunstrom/Nielsen, 6677971   size:73.74,Price: ,1.67,Ball/Brown, 10409550   size:4.04,Price: ,1.92
1.121327014, Sport: ,Soccer, Time: ,Sun Oct 18 23:30:00 CEST 2015, Time: ,Sun Oct 18 23:30:00 CEST 2015, Event: ,Aragua v Deportivo Tachira, Favorite: ,Deportivo Tachira, 712865   size:8.29,Price: ,2.74,Aragua, 3284244   size:3.32,Price: ,2.82,The Draw, 58805   size:4.53,Price: ,3.25
1.121327069, Sport: ,Soccer, Time: ,Sun Oct 18 23:30:00 CEST 2015, Time: ,Sun Oct 18 23:30:00 CEST 2015, Event: ,Carabobo FC v Atletico Venezuela, Favorite: ,Carabobo FC, 893607   size:77.36,Price: ,1.58,Atletico Venezuela, 7683135   size:4.72,Price: ,6.8,The Draw, 58805   size:7.08,Price: ,3.8
1.121166390, Sport: ,Soccer, Time: ,Mon Oct 19 00:00:00 CEST 2015, Time: ,Mon Oct 19 00:00:00 CEST 2015, Event: ,Guadalajara v Puebla, Favorite: ,Guadalajara, 230909   size:46.69,Price: ,2.18,Puebla, 328956   size:5.03,Price: ,3.75,The Draw, 58805   size:21.99,Price: ,3.45
1.121317922, Sport: ,Soccer, Time: ,Mon Oct 19 00:00:00 CEST 2015, Time: ,Mon Oct 19 00:00:00 CEST 2015, Event: ,Sporting San Miguel v Atletico Nacional, Favorite: ,Sporting San Miguel, 7546734   size:3.83,Price: ,1.85,Atletico Nacional, 478920   size:2.39,Price: ,2.96,The Draw, 58805   size:2.29,Price: ,3.1
1.121271122, Sport: ,Basketball, Time: ,Mon Oct 19 01:00:00 CEST 2015, Time: ,Mon Oct 19 01:00:00 CEST 2015, Event: ,Quilmes v Argentino, Favorite: ,Quilmes, 7753472   size:1169.1,Price: ,1.16,Argentino, 6719106   size:187.05,Price: ,1.16
1.121060471, Sport: ,Cricket, Time: ,Mon Oct 19 03:30:00 CEST 2015, Time: ,Mon Oct 19 03:30:00 CEST 2015, Event: ,Nepal U19 v USA U19, Favorite: ,Nepal U19, 8149307   size:2.55,Price: ,1.05,USA U19, 10380955   size:5.72,Price: ,2.52
1.121060463, Sport: ,Cricket, Time: ,Mon Oct 19 03:30:00 CEST 2015, Time: ,Mon Oct 19 03:30:00 CEST 2015, Event: ,Ireland U19 v Uganda U19, Favorite: ,Ireland U19, 10380956   size:2.55,Price: ,1.05,Uganda U19, 10380954   size:8.17,Price: ,2.52
1.121346769, Sport: ,Tennis, Time: ,Mon Oct 19 04:30:00 CEST 2015, Time: ,Mon Oct 19 04:30:00 CEST 2015, Event: ,X You v K Zhang, Favorite: ,Xiaodi You, 9458785   size:6.16,Price: ,1.04,Kai-Lin Zhang, 8710301   size:6.16,Price: ,1.04
1.121346658, Sport: ,Tennis, Time: ,Mon Oct 19 04:30:00 CEST 2015, Time: ,Mon Oct 19 04:30:00 CEST 2015, Event: ,Yi Yuan v Yan Wang, Favorite: ,Yi Yuan, 8809092   size:6.16,Price: ,1.04,Yan Wang, 8938265   size:6.16,Price: ,1.04
1.121329552, Sport: ,Tennis, Time: ,Mon Oct 19 05:00:00 CEST 2015, Time: ,Mon Oct 19 05:00:00 CEST 2015, Event: ,Ye Lu v Vorster, Favorite: ,Yen-Hsun Lu, 8287128   size:1356.31,Price: ,1.03,Tucker Vorster, 8842203   size:22.08,Price: ,13.5
1.121329564, Sport: ,Tennis, Time: ,Mon Oct 19 05:00:00 CEST 2015, Time: ,Mon Oct 19 05:00:00 CEST 2015, Event: ,F Sun v Gojowczyk, Favorite: ,Peter Gojowczyk, 4691416   size:47.07,Price: ,1.02,Fajing Sun, 8812610   size:8.24,Price: ,17.5
1.121346772, Sport: ,Tennis, Time: ,Mon Oct 19 06:00:00 CEST 2015, Time: ,Mon Oct 19 06:00:00 CEST 2015, Event: ,F Liu v Y Zhang, Favorite: ,Fangzhou Liu, 8174145   size:46.04,Price: ,1.52,Yuxuan Zhang, 6949174   size:17.37,Price: ,2.44
1.121346726, Sport: ,Tennis, Time: ,Mon Oct 19 06:00:00 CEST 2015, Time: ,Mon Oct 19 06:00:00 CEST 2015, Event: ,Eric v Kuwata, Favorite: ,Hiroko Kuwata, 8732124   size:2.94,Price: ,1.7,Doroteja Eric, 8839051   size:2.4,Price: ,2.08
1.121329829, Sport: ,Tennis, Time: ,Mon Oct 19 06:30:00 CEST 2015, Time: ,Mon Oct 19 06:30:00 CEST 2015, Event: ,Prashanth v Y Mertens, Favorite: ,Yannick Mertens, 4521608   size:5.05,Price: ,1.22,N Vijay Sundar Prashant, 9127829   size:69.8,Price: ,3.4
1.121329801, Sport: ,Tennis, Time: ,Mon Oct 19 06:30:00 CEST 2015, Time: ,Mon Oct 19 06:30:00 CEST 2015, Event: ,De Greef v Prabodh, Favorite: ,Arthur De Greef, 7287672   size:467.5,Price: ,1.07,Suraj R Prabodh, 8907251   size:27.2,Price: ,11.0
1.121346774, Sport: ,Tennis, Time: ,Mon Oct 19 06:30:00 CEST 2015, Time: ,Mon Oct 19 06:30:00 CEST 2015, Event: ,Sharipova v Kulichkova, Favorite: ,Elizaveta Kulichkova, 7795296   size:34.37,Price: ,1.11,Sabina Sharipova, 4196657   size:8.01,Price: ,6.2
1.121244306, Sport: ,Ice Hockey, Time: ,Sun Oct 18 18:15:00 CEST 2015, Time: ,Sun Oct 18 18:15:00 CEST 2015, Event: ,Frolunda v Orebro, Favorite: ,Frolunda, 60808   size:272.08,Price: ,1.02,Orebro, 247111   size:272.08,Price: ,1.2,Tie, 60104   size:272.08,Price: ,1.5
1.121338891, Sport: ,Tennis, Time: ,Sun Oct 18 18:15:00 CEST 2015, Time: ,Sun Oct 18 18:15:00 CEST 2015, Event: ,Brady @ Gamiz, Favorite: ,Andrea Gamiz, 7083171   size:40.94,Price: ,1.06,Jennifer Brady, 8784966   size:22.13,Price: ,1.29
1.121319542, Sport: ,Soccer, Time: ,Sun Oct 18 18:30:00 CEST 2015, Time: ,Sun Oct 18 18:30:00 CEST 2015, Event: ,Al Wehdat v Shabab Al Ordon, Favorite: ,Al Wehdat, 5553914   size:136.04,Price: ,1.07,Shabab Al Ordon, 4692621   size:9.74,Price: ,28.0,The Draw, 58805   size:5.44,Price: ,11.5
1.121224947, Sport: ,Ice Hockey, Time: ,Sun Oct 18 18:30:00 CEST 2015, Time: ,Sun Oct 18 18:30:00 CEST 2015, Event: ,Herning v Aalborg, Favorite: ,Herning, 70631   size:10.59,Price: ,1.01,Aalborg, 70634   size:10.59,Price: ,1.01,Tie, 60104   size:10.59,Price: ,1.01
1.121335822, Sport: ,Tennis, Time: ,Sun Oct 18 18:39:00 CEST 2015, Time: ,Sun Oct 18 18:39:00 CEST 2015, Event: ,Schwartzman v Ma Gonzalez, Favorite: ,Diego Schwartzman, 8736474   size:18.46,Price: ,1.34,Maximo Gonzalez, 2489416   size:190.31,Price: ,3.75
1.121328073, Sport: ,Basketball, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Palma v Palencia, Favorite: ,Palma, 8832822   size:5.44,Price: ,1.02,Palencia, 4661101   size:5.44,Price: ,1.02
1.121159403, Sport: ,Soccer, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Besiktas v Rizespor, Favorite: ,Besiktas, 232068   size:1136.12,Price: ,1.48,Rizespor, 113643   size:57.92,Price: ,7.6,The Draw, 58805   size:137.01,Price: ,4.7
1.121319377, Sport: ,Soccer, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Suchitepequez v CSD Comunicaciones, Favorite: ,Suchitepequez, 9216457   size:4.36,Price: ,2.52,CSD Comunicaciones, 4109938   size:70.75,Price: ,2.82,The Draw, 58805   size:7.89,Price: ,3.3
1.121239751, Sport: ,Soccer, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Jagodina v Radnik Surdulica, Favorite: ,Radnik Surdulica, 8860947   size:1429.23,Price: ,1.06,Jagodina, 4906872   size:19.05,Price: ,4.6,The Draw, 58805   size:23.14,Price: ,3.5
1.121239806, Sport: ,Soccer, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Partizan Belgrade v Javor, Favorite: ,Partizan Belgrade, 46980   size:4.7,Price: ,1.32,Javor, 3258168   size:2.72,Price: ,15.5,The Draw, 58805   size:2.12,Price: ,5.3
1.121159019, Sport: ,Soccer, Time: ,Sun Oct 18 19:15:00 CEST 2015, Time: ,Sun Oct 18 19:15:00 CEST 2015, Event: ,Zaragoza v Tenerife, Favorite: ,Zaragoza, 48798   size:92.55,Price: ,1.98,Tenerife, 44509   size:117.83,Price: ,4.8,The Draw, 58805   size:76.77,Price: ,3.45
1.121340261, Sport: ,Tennis, Time: ,Sun Oct 18 19:30:00 CEST 2015, Time: ,Sun Oct 18 19:30:00 CEST 2015, Event: ,G Escobar v N Matic, Favorite: ,Gonzalo Escobar, 7660810   size:110.43,Price: ,1.31,Nico Matic, 8697480   size:3.8,Price: ,3.5
1.121329619, Sport: ,Tennis, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Echargui v Garanganga, Favorite: ,Takanyi Garanganga, 7048673   size:10.22,Price: ,1.13,Moez Echargui, 10033628   size:2.72,Price: ,8.0
1.121329664, Sport: ,Tennis, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Battistone v Ph Simmonds, Favorite: ,Phillip Simmonds, 2330535   size:340.1,Price: ,1.12,Brian Battistone, 4568060   size:7.75,Price: ,6.8
1.121207126, Sport: ,Soccer, Time: ,Sun Oct 18 20:15:00 CEST 2015, Time: ,Sun Oct 18 20:15:00 CEST 2015, Event: ,Penafiel v Guimaraes, Favorite: ,Guimaraes, 50085   size:328.0,Price: ,2.2,Penafiel, 505984   size:108.45,Price: ,4.0,The Draw, 58805   size:23.22,Price: ,3.3
1.121345791, Sport: ,Darts, Time: ,Sun Oct 18 20:30:00 CEST 2015, Time: ,Sun Oct 18 20:30:00 CEST 2015, Event: ,Joe Cullen v Mensur Suljovic, Favorite: ,Mensur Suljovic, 2693783   size:346.6,Price: ,1.57,Joe Cullen, 3066968   size:242.92,Price: ,2.24
1.121240196, Sport: ,Soccer, Time: ,Sun Oct 18 20:30:00 CEST 2015, Time: ,Sun Oct 18 20:30:00 CEST 2015, Event: ,Racing Club (Uru) v Liverpool (Uru), Favorite: ,Liverpool (Uru), 4108045   size:101.15,Price: ,2.68,Racing Club (Uru), 4465708   size:12.92,Price: ,2.82,The Draw, 58805   size:9.11,Price: ,3.4
1.121240082, Sport: ,Soccer, Time: ,Sun Oct 18 20:30:00 CEST 2015, Time: ,Sun Oct 18 20:30:00 CEST 2015, Event: ,El Tanque Sisley v Plaza Colonia, Favorite: ,El Tanque Sisley, 5593448   size:2.31,Price: ,1.93,Plaza Colonia, 10149637   size:3.58,Price: ,4.3,The Draw, 58805   size:7.21,Price: ,3.6
1.121240512, Sport: ,Basketball, Time: ,Sun Oct 18 20:45:00 CEST 2015, Time: ,Sun Oct 18 20:45:00 CEST 2015, Event: ,Dinamo Sassari v Brindisi, Favorite: ,Dinamo Sassari, 5520916   size:341.43,Price: ,1.31,Brindisi, 6697864   size:13.78,Price: ,4.0
1.121292050, Sport: ,Soccer, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,Envigado v Alianza Petrolera, Favorite: ,Envigado, 5180320   size:180.7,Price: ,2.2,Alianza Petrolera, 5615116   size:95.52,Price: ,3.9,The Draw, 58805   size:2.89,Price: ,3.1
1.121315250, Sport: ,Soccer, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,San Jose v Bolivar, Favorite: ,Bolivar, 329419   size:100.03,Price: ,2.02,San Jose, 171908   size:53.16,Price: ,3.7,The Draw, 58805   size:5.71,Price: ,3.85
1.121170397, Sport: ,Soccer, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,New York Red Bulls v Philadelphia, Favorite: ,New York Red Bulls, 2362970   size:299.21,Price: ,1.45,Philadelphia, 4589333   size:14.13,Price: ,8.2,The Draw, 58805   size:40.35,Price: ,5.1
1.121315360, Sport: ,Soccer, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,Universitario (Sucre) v Real Potosi, Favorite: ,Universitario (Sucre), 8858487   size:7.0,Price: ,1.67,Real Potosi, 2295425   size:53.57,Price: ,5.7,The Draw, 58805   size:37.52,Price: ,4.1
1.121274398, Sport: ,Soccer, Time: ,Sun Oct 18 21:10:00 CEST 2015, Time: ,Sun Oct 18 21:10:00 CEST 2015, Event: ,Rosario Central v Argentinos Juniors, Favorite: ,Rosario Central, 220949   size:1140.03,Price: ,1.49,Argentinos Juniors, 453739   size:44.03,Price: ,9.6,The Draw, 58805   size:21.39,Price: ,4.4
1.121274153, Sport: ,Soccer, Time: ,Sun Oct 18 21:10:00 CEST 2015, Time: ,Sun Oct 18 21:10:00 CEST 2015, Event: ,Olimpo v San Lorenzo, Favorite: ,San Lorenzo, 194503   size:22.99,Price: ,2.62,Olimpo, 194517   size:24.21,Price: ,3.3,The Draw, 58805   size:137.02,Price: ,3.05
1.121274249, Sport: ,Soccer, Time: ,Sun Oct 18 21:15:00 CEST 2015, Time: ,Sun Oct 18 21:15:00 CEST 2015, Event: ,Tigre v Banfield, Favorite: ,Tigre, 2451815   size:4.96,Price: ,2.36,Banfield, 194508   size:59.74,Price: ,3.5,The Draw, 58805   size:149.24,Price: ,3.3
1.121172027, Sport: ,Soccer, Time: ,Sun Oct 18 22:30:00 CEST 2015, Time: ,Sun Oct 18 22:30:00 CEST 2015, Event: ,Nacional (Par) v Olimpia, Favorite: ,Olimpia, 328699   size:2.63,Price: ,2.14,Nacional (Par), 1370433   size:2.49,Price: ,3.7,The Draw, 58805   size:178.15,Price: ,3.4
1.121240255, Sport: ,Soccer, Time: ,Sun Oct 18 23:00:00 CEST 2015, Time: ,Sun Oct 18 23:00:00 CEST 2015, Event: ,Penarol v Rentistas, Favorite: ,Penarol, 328191   size:31.15,Price: ,1.49,Rentistas, 5790002   size:3.36,Price: ,7.6,The Draw, 58805   size:7.44,Price: ,4.3
1.121292124, Sport: ,Soccer, Time: ,Sun Oct 18 23:00:00 CEST 2015, Time: ,Sun Oct 18 23:00:00 CEST 2015, Event: ,Ind Medellin v Uniautonoma, Favorite: ,Ind Medellin, 1067444   size:34.28,Price: ,1.31,Uniautonoma, 8220175   size:9.0,Price: ,12.0,The Draw, 58805   size:7.27,Price: ,5.4
1.121315690, Sport: ,Soccer, Time: ,Sun Oct 18 23:00:00 CEST 2015, Time: ,Sun Oct 18 23:00:00 CEST 2015, Event: ,Londrina v Confianca, Favorite: ,Londrina, 4525642   size:3.66,Price: ,1.59,Confianca, 3806543   size:3.36,Price: ,5.3,The Draw, 58805   size:2.55,Price: ,3.7
1.121319487, Sport: ,Soccer, Time: ,Sun Oct 18 23:00:00 CEST 2015, Time: ,Sun Oct 18 23:00:00 CEST 2015, Event: ,CSD Comunicacniones II v Aurora FC, Favorite: ,CSD Comunicacniones II, 10378384   size:3.52,Price: ,1.07,Aurora FC, 10403197   size:3.52,Price: ,1.07,The Draw, 58805   size:4.99,Price: ,3.1
1.121315469, Sport: ,Soccer, Time: ,Sun Oct 18 23:15:00 CEST 2015, Time: ,Sun Oct 18 23:15:00 CEST 2015, Event: ,The Strongest v Jorge Wilstermann, Favorite: ,The Strongest, 328205   size:204.0,Price: ,1.5,Jorge Wilstermann, 706904   size:13.6,Price: ,6.8,The Draw, 58805   size:51.12,Price: ,4.7
1.121274494, Sport: ,Soccer, Time: ,Sun Oct 18 23:30:00 CEST 2015, Time: ,Sun Oct 18 23:30:00 CEST 2015, Event: ,River Plate v Aldosivi, Favorite: ,River Plate, 194515   size:74.85,Price: ,1.56,Aldosivi, 5174666   size:20.88,Price: ,7.8,The Draw, 58805   size:50.73,Price: ,4.2
1.121340249, Sport: ,Tennis, Time: ,Sun Oct 18 23:30:00 CEST 2015, Time: ,Sun Oct 18 23:30:00 CEST 2015, Event: ,T Paul v Nevolo, Favorite: ,Tommy Paul, 8859306   size:34.01,Price: ,1.36,Dennis Nevolo, 8258597   size:3.75,Price: ,3.5
1.121171730, Sport: ,Soccer, Time: ,Mon Oct 19 00:30:00 CEST 2015, Time: ,Mon Oct 19 00:30:00 CEST 2015, Event: ,Cerro Porteno v Sportivo San Lorenzo, Favorite: ,Cerro Porteno, 335852   size:378.5,Price: ,1.4,Sportivo San Lorenzo, 7598628   size:3.52,Price: ,9.4,The Draw, 58805   size:3.61,Price: ,4.9
1.121292272, Sport: ,Soccer, Time: ,Mon Oct 19 01:00:00 CEST 2015, Time: ,Mon Oct 19 01:00:00 CEST 2015, Event: ,Once Caldas v Cucuta Deportivo, Favorite: ,Once Caldas, 816112   size:7.56,Price: ,1.36,Cucuta Deportivo, 2301978   size:5.42,Price: ,9.8,The Draw, 58805   size:2.7,Price: ,5.2
1.121335938, Sport: ,Soccer, Time: ,Mon Oct 19 01:00:00 CEST 2015, Time: ,Mon Oct 19 01:00:00 CEST 2015, Event: ,Fortaleza (Col) v Barranquilla, Favorite: ,Fortaleza (Col), 8220184   size:3.57,Price: ,1.4,Barranquilla, 5343353   size:3.55,Price: ,7.8,The Draw, 58805   size:10.29,Price: ,4.0
1.121274590, Sport: ,Soccer, Time: ,Mon Oct 19 02:30:00 CEST 2015, Time: ,Mon Oct 19 02:30:00 CEST 2015, Event: ,Racing Club v Boca Juniors, Favorite: ,Boca Juniors, 17304   size:61.19,Price: ,2.76,Racing Club, 198558   size:240.61,Price: ,3.1,The Draw, 58805   size:519.68,Price: ,3.15
