1.120829990, Sport: ,Soccer, Time: ,Mon Sep 28 20:30:00 CEST 2015, Time: ,Mon Sep 28 20:30:00 CEST 2015, Event: ,Reggiana v Giana Erminio, Favorite: ,Reggiana, 522049   size:32.79,Price: ,2.04,The Draw, 58805   size:2.55,Price: ,3.3,Giana Erminio, 8802590   size:2.7,Price: ,4.5,x
1.120951965, Sport: ,Soccer, Time: ,Mon Sep 28 18:30:00 CEST 2015, Time: ,Mon Sep 28 18:30:00 CEST 2015, Event: ,Heracles Almelo (Res) v SC Cambuur (Res), Favorite: ,SC Cambuur (Res), 10138946   size:5.0,Price: ,1.47,The Draw, 58805   size:6.26,Price: ,3.95,x
1.120761196, Sport: ,Soccer, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Concordia Chiajna v Dinamo Bucharest, Favorite: ,Dinamo Bucharest, 46937   size:2.72,Price: ,2.58,The Draw, 58805   size:5.21,Price: ,3.1,Concordia Chiajna, 5367199   size:8.18,Price: ,3.3,ok
1.120827725, Sport: ,Volleyball, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Russia v Croatia, Favorite: ,Russia, 678741   size:149.27,Price: ,1.01,Croatia, 1183419   size:18.0,Price: ,2.02,x
1.120759162, Sport: ,Soccer, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,Odd II v Arendal, Favorite: ,Arendal, 2440416   size:134.75,Price: ,1.06,The Draw, 58805   size:2.72,Price: ,1.25,x
1.120760300, Sport: ,Soccer, Time: ,Mon Sep 28 18:30:00 CEST 2015, Time: ,Mon Sep 28 18:30:00 CEST 2015, Event: ,Jong Sparta v Jong Utrecht, Favorite: ,Jong Sparta, 6249623   size:175.75,Price: ,1.7,Jong Utrecht, 5295292   size:98.7,Price: ,3.75,The Draw, 58805   size:95.24,Price: ,3.85,x
1.120762448, Sport: ,Soccer, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,Hobro v Esbjerg, Favorite: ,Esbjerg, 113193   size:60.95,Price: ,2.12,The Draw, 58805   size:489.91,Price: ,3.5,Hobro, 1212772   size:2.72,Price: ,4.0,x
1.120761636, Sport: ,Soccer, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,Levski Sofia v Botev Plovdiv, Favorite: ,Levski Sofia, 44823   size:318.0,Price: ,1.46,The Draw, 58805   size:4.73,Price: ,4.5,Botev Plovdiv, 1255220   size:31.3,Price: ,9.6,ok
1.120759169, Sport: ,Soccer, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,IK Brage v Dalkurd FF, Favorite: ,Dalkurd FF, 4638398   size:14.51,Price: ,1.86,The Draw, 58805   size:33.58,Price: ,3.8,IK Brage, 502308   size:44.99,Price: ,4.5,ok
1.120762352, Sport: ,Soccer, Time: ,Mon Sep 28 20:15:00 CEST 2015, Time: ,Mon Sep 28 20:15:00 CEST 2015, Event: ,Braunschweig v Greuther Furth, Favorite: ,Braunschweig, 199184   size:24.2,Price: ,2.38,Greuther Furth, 64375   size:443.24,Price: ,3.35,The Draw, 58805   size:433.69,Price: ,3.5,x
1.120759173, Sport: ,Soccer, Time: ,Mon Sep 28 18:00:00 CEST 2015, Time: ,Mon Sep 28 18:00:00 CEST 2015, Event: ,Adanaspor v Yeni Malatyaspor, Favorite: ,Adanaspor, 114383   size:20.67,Price: ,2.66,Yeni Malatyaspor, 5306085   size:37.66,Price: ,2.88,The Draw, 58805   size:7.01,Price: ,3.4,ok
1.120761029, Sport: ,Soccer, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Jong Ajax v FC Oss, Favorite: ,Jong Ajax, 4184832   size:8.51,Price: ,2.32,FC Oss, 4987328   size:42.56,Price: ,3.3,The Draw, 58805   size:18.28,Price: ,3.65,x
1.120962921, Sport: ,Tennis, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,Bangoura v Dome, Favorite: ,Sekou Bangoura, 7066127   size:9.6,Price: ,1.66,Andre Dome, 8751840   size:59.99,Price: ,2.12,ok
1.120803550, Sport: ,Soccer, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Bolton U21 v Charlton U21, Favorite: ,Charlton U21, 6808104   size:3.58,Price: ,1.07,The Draw, 58805   size:2.58,Price: ,1.39,x
1.120958792, Sport: ,Tennis, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Sousa/Tavares v Hocevar/Tsuchiya, Favorite: ,Hocevar/Tsuchiya, 10343936   size:6.27,Price: ,1.04,ok
1.120803552, Sport: ,Soccer, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Hull U21 v Millwall U21, Favorite: ,Millwall U21, 6751920   size:3.58,Price: ,1.07,The Draw, 58805   size:2.58,Price: ,1.39,x
1.120803557, Sport: ,Soccer, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Southampton U21 v Sunderland U21, Favorite: ,Southampton U21, 6728422   size:3.74,Price: ,1.81,Sunderland U21, 6669730   size:2.31,Price: ,2.92,The Draw, 58805   size:2.12,Price: ,3.15,x
1.120803555, Sport: ,Soccer, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Derby U21 v Fulham U21, Favorite: ,Derby U21, 6692744   size:3.83,Price: ,2.0,Fulham U21, 6721906   size:3.09,Price: ,2.48,The Draw, 58805   size:55.39,Price: ,3.05,ok
1.120949051, Sport: ,Soccer, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,Hapoel Bnei Lod v Hapoel Katamon, Favorite: ,Hapoel Bnei Lod, 5337940   size:3.07,Price: ,2.04,The Draw, 58805   size:6.43,Price: ,2.92,Hapoel Katamon, 7629623   size:5.82,Price: ,4.0,ok
1.120763277, Sport: ,Soccer, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,Frosinone v Empoli, Favorite: ,Empoli, 60294   size:674.52,Price: ,2.32,The Draw, 58805   size:831.26,Price: ,3.45,Frosinone, 924268   size:183.24,Price: ,3.5,x
1.120803561, Sport: ,Soccer, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Aston Villa U21 v West Brom U21, Favorite: ,West Brom U21, 6601846   size:73.49,Price: ,2.16,The Draw, 58805   size:52.88,Price: ,3.05,ok
1.120804657, Sport: ,Soccer, Time: ,Mon Sep 28 18:30:00 CEST 2015, Time: ,Mon Sep 28 18:30:00 CEST 2015, Event: ,Veria v AEK, Favorite: ,AEK, 214309   size:332.39,Price: ,1.72,The Draw, 58805   size:73.44,Price: ,3.8,Veria, 1210422   size:421.43,Price: ,6.0,ok
1.120762256, Sport: ,Soccer, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,Orebro v Kalmar FF, Favorite: ,Orebro, 42617   size:43.72,Price: ,1.98,The Draw, 58805   size:170.49,Price: ,3.7,Kalmar FF, 130433   size:388.03,Price: ,4.3,ok
1.120762139, Sport: ,Soccer, Time: ,Mon Sep 28 19:05:00 CEST 2015, Time: ,Mon Sep 28 19:05:00 CEST 2015, Event: ,IFK Goteborg v Sundsvall, Favorite: ,IFK Goteborg, 30689   size:2063.06,Price: ,1.3,The Draw, 58805   size:595.74,Price: ,6.2,Sundsvall, 30680   size:177.79,Price: ,13.0,ok
1.120949200, Sport: ,Soccer, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,Maccabi Ahi Nazareth v Hapoel Petach Tikva, Favorite: ,Hapoel Petach Tikva, 6094761   size:2.87,Price: ,2.18,Maccabi Ahi Nazareth, 5188358   size:2.06,Price: ,3.05,The Draw, 58805   size:2.0,Price: ,3.35,x
1.120948236, Sport: ,Soccer, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,Juventud Unida G v Santamarina, Favorite: ,Juventud Unida G, 9229737   size:4.82,Price: ,2.46,The Draw, 58805   size:2.7,Price: ,3.1,Santamarina, 5985057   size:23.49,Price: ,3.5,x
1.120760639, Sport: ,Soccer, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,Stabaek II v Ullern, Favorite: ,Stabaek II, 5481293   size:5.0,Price: ,1.11,The Draw, 58805   size:12.5,Price: ,2.26,x
1.120760584, Sport: ,Soccer, Time: ,Mon Sep 28 18:30:00 CEST 2015, Time: ,Mon Sep 28 18:30:00 CEST 2015, Event: ,Willem II Tilburg (Res) v PEC Zwolle (Res), Favorite: ,PEC Zwolle (Res), 10138963   size:134.75,Price: ,1.06,The Draw, 58805   size:3.84,Price: ,1.39,x
1.120760466, Sport: ,Soccer, Time: ,Mon Sep 28 18:30:00 CEST 2015, Time: ,Mon Sep 28 18:30:00 CEST 2015, Event: ,NEC Nijmegen (Res) v NAC Breda (Res), Favorite: ,NAC Breda (Res), 10140520   size:134.75,Price: ,1.06,The Draw, 58805   size:3.84,Price: ,1.39,ok
1.120762928, Sport: ,Soccer, Time: ,Mon Sep 28 18:00:00 CEST 2015, Time: ,Mon Sep 28 18:00:00 CEST 2015, Event: ,Kasimpasa v Rizespor, Favorite: ,Kasimpasa, 2080735   size:2.68,Price: ,2.02,The Draw, 58805   size:2.17,Price: ,3.65,Rizespor, 113643   size:5.0,Price: ,4.3,x
1.120890988, Sport: ,Handball, Time: ,Mon Sep 28 18:30:00 CEST 2015, Time: ,Mon Sep 28 18:30:00 CEST 2015, Event: ,Arhus v Midtjylland, Favorite: ,Arhus, 3919678   size:12.23,Price: ,1.61,Midtjylland, 4306322   size:4.44,Price: ,2.74,Draw, 330157   size:3.21,Price: ,8.2,ok
1.120827713, Sport: ,Volleyball, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Belgium v Turkey, Favorite: ,Turkey, 1183420   size:5.82,Price: ,1.51,Belgium, 1216423   size:4.87,Price: ,2.7,ok
1.120827717, Sport: ,Volleyball, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Netherlands v Italy, Favorite: ,Italy, 1176459   size:3.14,Price: ,1.59,Netherlands, 678723   size:2.56,Price: ,2.3,x
1.120760410, Sport: ,Soccer, Time: ,Mon Sep 28 18:30:00 CEST 2015, Time: ,Mon Sep 28 18:30:00 CEST 2015, Event: ,FC Dordrecht (Res) v Roda JC Kerkrade (Res), Favorite: ,Roda JC Kerkrade (Res), 10164355   size:5.82,Price: ,1.46,The Draw, 58805   size:69.32,Price: ,3.9,ok
1.120760016, Sport: ,Soccer, Time: ,Mon Sep 28 19:30:00 CEST 2015, Time: ,Mon Sep 28 19:30:00 CEST 2015, Event: ,Zulte-Waregem (Y) v Sint Truidense (Youth), Favorite: ,Sint Truidense (Youth), 10158287   size:3.58,Price: ,1.07,The Draw, 58805   size:3.84,Price: ,1.39,ok
1.120948977, Sport: ,Soccer, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Hapoel Afula v Hapoel Ramat Gan, Favorite: ,Hapoel Afula, 5546999   size:3.68,Price: ,2.26,Hapoel Ramat Gan, 542944   size:4.1,Price: ,3.15,The Draw, 58805   size:3.08,Price: ,3.35,x
1.120891054, Sport: ,Handball, Time: ,Mon Sep 28 19:30:00 CEST 2015, Time: ,Mon Sep 28 19:30:00 CEST 2015, Event: ,Ribe Esbjerg v Skanderborg, Favorite: ,Ribe Esbjerg, 6602892   size:5.4,Price: ,1.65,Skanderborg, 2467576   size:141.16,Price: ,2.58,Draw, 330157   size:3.38,Price: ,8.2,x
1.120760244, Sport: ,Soccer, Time: ,Mon Sep 28 18:30:00 CEST 2015, Time: ,Mon Sep 28 18:30:00 CEST 2015, Event: ,Jong Graafschap v Achilles 29 U23, Favorite: ,Jong Graafschap, 6249595   size:2.57,Price: ,2.44,Achilles 29 U23, 10138893   size:81.86,Price: ,2.56,The Draw, 58805   size:86.09,Price: ,3.7,ok
1.120762024, Sport: ,Soccer, Time: ,Mon Sep 28 19:00:00 CEST 2015, Time: ,Mon Sep 28 19:00:00 CEST 2015, Event: ,Elfsborg v Atvidabergs, Favorite: ,Elfsborg, 30684   size:480.87,Price: ,1.35,The Draw, 58805   size:46.47,Price: ,5.7,Atvidabergs, 780882   size:90.06,Price: ,11.5,ok
1.120952780, Sport: ,Tennis, Time: ,Mon Sep 28 20:30:00 CEST 2015, Time: ,Mon Sep 28 20:30:00 CEST 2015, Event: ,J Donaldson v D King, Favorite: ,Jared Donaldson, 7413423   size:5.0,Price: ,1.35,Darian King, 8413749   size:4.35,Price: ,3.15,ok
1.120762544, Sport: ,Soccer, Time: ,Mon Sep 28 20:30:00 CEST 2015, Time: ,Mon Sep 28 20:30:00 CEST 2015, Event: ,Paris FC v Nancy, Favorite: ,Nancy, 70468   size:57.15,Price: ,2.44,The Draw, 58805   size:1104.1,Price: ,3.05,Paris FC, 5168454   size:239.89,Price: ,3.7,x
1.120760522, Sport: ,Soccer, Time: ,Mon Sep 28 18:30:00 CEST 2015, Time: ,Mon Sep 28 18:30:00 CEST 2015, Event: ,SBV Excelsior (Res) v Fortuna Sittard (Res), Favorite: ,Fortuna Sittard (Res), 10138914   size:134.75,Price: ,1.06,The Draw, 58805   size:3.84,Price: ,1.39,x
1.120964762, Sport: ,Tennis, Time: ,Tue Sep 29 06:00:00 CEST 2015, Time: ,Tue Sep 29 06:00:00 CEST 2015, Event: ,Millman v Ma Cilic, Favorite: ,Marin Cilic, 2263681   size:5.85,Price: ,1.08,John Millman, 4415206   size:5.82,Price: ,1.51,ok
1.120964481, Sport: ,Tennis, Time: ,Tue Sep 29 05:00:00 CEST 2015, Time: ,Tue Sep 29 05:00:00 CEST 2015, Event: ,Keys v K Mladenovic, Favorite: ,Madison Keys, 3800907   size:219.86,Price: ,1.61,Kristina Mladenovic, 3622052   size:2.52,Price: ,2.48,x
1.120939527, Sport: ,Tennis, Time: ,Tue Sep 29 06:00:00 CEST 2015, Time: ,Tue Sep 29 06:00:00 CEST 2015, Event: ,Cermak/Stepanek v Koolhof/Middelkoop, Favorite: ,Cermak/Stepanek, 6397301   size:3.37,Price: ,1.46,Koolhof/Middelkoop, 9146551   size:2.0,Price: ,2.46,ok
1.120803563, Sport: ,Soccer, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Liverpool U21 v Leicester U21, Favorite: ,Liverpool U21, 6614442   size:2.55,Price: ,1.74,The Draw, 58805   size:3.89,Price: ,3.3,Leicester U21, 6843888   size:2.86,Price: ,3.75,ok
1.120952776, Sport: ,Tennis, Time: ,Mon Sep 28 22:15:00 CEST 2015, Time: ,Mon Sep 28 22:15:00 CEST 2015, Event: ,Polansky v Kutrovsky, Favorite: ,Peter Polansky, 2504190   size:5.69,Price: ,1.59,Dimitar Kutrovsky, 6163094   size:2.55,Price: ,2.48,x
1.120959855, Sport: ,Tennis, Time: ,Mon Sep 28 16:04:00 CEST 2015, Time: ,Mon Sep 28 16:04:00 CEST 2015, Event: ,O Gutierrez v Sorgi, Favorite: ,Joao Pedro Sorgi, 8395359   size:91.85,Price: ,1.54,Oscar Jose Gutierrez, 8443401   size:2.72,Price: ,2.76,x
1.120939523, Sport: ,Tennis, Time: ,Tue Sep 29 06:00:00 CEST 2015, Time: ,Tue Sep 29 06:00:00 CEST 2015, Event: ,Oswald/Shamasdin v Baghdatis/Troicki, Favorite: ,Baghdatis/Troicki, 10337924   size:5.82,Price: ,1.72,Oswald/Shamasdin, 10221677   size:2.55,Price: ,2.0,x
1.120939524, Sport: ,Tennis, Time: ,Tue Sep 29 06:00:00 CEST 2015, Time: ,Tue Sep 29 06:00:00 CEST 2015, Event: ,Junaid/Marray v Dimitrov/Paes, Favorite: ,Dimitrov/Paes, 10337923   size:2.55,Price: ,1.43,Junaid/Marray, 10337922   size:2.08,Price: ,2.7,x
1.120954951, Sport: ,Tennis, Time: ,Tue Sep 29 09:00:00 CEST 2015, Time: ,Tue Sep 29 09:00:00 CEST 2015, Event: ,Rae/Smith v Bychkova/Voegele, Favorite: ,Rae/Smith, 8621531   size:2.55,Price: ,1.43,Bychkova/Voegele, 10343286   size:5.82,Price: ,2.56,x
1.120958804, Sport: ,Tennis, Time: ,Mon Sep 28 20:00:00 CEST 2015, Time: ,Mon Sep 28 20:00:00 CEST 2015, Event: ,Luz/Zormann v Podlipnik-Cast/Zampieri, Favorite: ,Podlipnik-Cast/Zampieri, 10343942   size:4.51,Price: ,1.39,Luz/Zormann, 10302601   size:2.95,Price: ,2.12,x
1.120760355, Sport: ,Soccer, Time: ,Mon Sep 28 18:30:00 CEST 2015, Time: ,Mon Sep 28 18:30:00 CEST 2015, Event: ,ADO Den Haag (Res) v Feyenoord (Res), Favorite: ,Feyenoord (Res), 10143914   size:5.82,Price: ,1.21,ADO Den Haag (Res), 10138947   size:5.82,Price: ,3.05,The Draw, 58805   size:69.32,Price: ,4.0,ok
1.120964524, Sport: ,Tennis, Time: ,Tue Sep 29 06:30:00 CEST 2015, Time: ,Tue Sep 29 06:30:00 CEST 2015, Event: ,Caro Garcia v Vandeweghe, Favorite: ,Caroline Garcia, 5248977   size:18.1,Price: ,1.66,Coco Vandeweghe, 2328051   size:4.09,Price: ,2.32,x
1.120948828, Sport: ,Soccer, Time: ,Mon Sep 28 17:00:00 CEST 2015, Time: ,Mon Sep 28 17:00:00 CEST 2015, Event: ,Silkeborg (Res) v SonderjyskE (Res), Favorite: ,Silkeborg (Res), 5355854   size:2.55,Price: ,1.43,SonderjyskE (Res), 5373358   size:2.55,Price: ,1.45,The Draw, 58805   size:5.0,Price: ,3.05,ok
1.120948902, Sport: ,Soccer, Time: ,Mon Sep 28 17:00:00 CEST 2015, Time: ,Mon Sep 28 17:00:00 CEST 2015, Event: ,Ergotelis v Chania, Favorite: ,Chania, 7687771   size:110.82,Price: ,2.04,The Draw, 58805   size:4.36,Price: ,3.45,Ergotelis, 531199   size:2.68,Price: ,3.9,ok
1.120954949, Sport: ,Tennis, Time: ,Tue Sep 29 09:00:00 CEST 2015, Time: ,Tue Sep 29 09:00:00 CEST 2015, Event: ,Bertens/Larsson v Abduraimova/Amanmuradov, Favorite: ,Bertens/Larsson, 7612543   size:2.55,Price: ,1.21,Abduraimova/Amanmuradov, 10343285   size:5.82,Price: ,3.85,x
1.120957204, Sport: ,Tennis, Time: ,Mon Sep 28 16:30:00 CEST 2015, Time: ,Mon Sep 28 16:30:00 CEST 2015, Event: ,Marchenko/Stakhovsky v Gombos/Mertl, Favorite: ,Marchenko/Stakhovsky, 10343507   size:13.44,Price: ,1.6,Gombos/Mertl, 8330217   size:10.97,Price: ,1.96,x
1.120939557, Sport: ,Tennis, Time: ,Tue Sep 29 09:45:00 CEST 2015, Time: ,Tue Sep 29 09:45:00 CEST 2015, Event: ,Ze Zhang v Vesely, Favorite: ,Jiri Vesely, 7032143   size:448.14,Price: ,1.45,Ze Zhang, 5021895   size:2.55,Price: ,2.94,ok
1.120958813, Sport: ,Tennis, Time: ,Mon Sep 28 21:00:00 CEST 2015, Time: ,Mon Sep 28 21:00:00 CEST 2015, Event: ,Ferreiro/Gonzalez v Lindell/Pereira, Favorite: ,Ferreiro/Gonzalez, 10343938   size:4.51,Price: ,1.39,Lindell/Pereira, 10302602   size:2.93,Price: ,2.14,x
1.120954983, Sport: ,Tennis, Time: ,Tue Sep 29 05:00:00 CEST 2015, Time: ,Tue Sep 29 05:00:00 CEST 2015, Event: ,Svitolina v Lepchenko, Favorite: ,Elina Svitolina, 6324464   size:204.09,Price: ,1.38,Varvara Lepchenko, 2263576   size:6.67,Price: ,3.35,ok
1.120805638, Sport: ,Soccer, Time: ,Mon Sep 28 21:00:00 CEST 2015, Time: ,Mon Sep 28 21:00:00 CEST 2015, Event: ,Rio Ave v Academica, Favorite: ,Rio Ave, 495321   size:228.87,Price: ,1.65,The Draw, 58805   size:304.46,Price: ,3.75,Academica, 203143   size:113.6,Price: ,7.2,ok
1.120759567, Sport: ,Soccer, Time: ,Mon Sep 28 17:30:00 CEST 2015, Time: ,Mon Sep 28 17:30:00 CEST 2015, Event: ,East Riffa v Al Hala, Favorite: ,East Riffa, 5992610   size:2.55,Price: ,1.49,The Draw, 58805   size:12.67,Price: ,3.5,Al Hala, 5990416   size:41.58,Price: ,3.95,ok
1.120963962, Sport: ,Tennis, Time: ,Tue Sep 29 08:00:00 CEST 2015, Time: ,Tue Sep 29 08:00:00 CEST 2015, Event: ,Dabrowski/Rosolska v Babos/Mladenovic, Favorite: ,Babos/Mladenovic, 8242001   size:2.55,Price: ,1.26,Dabrowski/Rosolska, 7766530   size:2.16,Price: ,2.9,x
1.120943128, Sport: ,Tennis, Time: ,Tue Sep 29 09:30:00 CEST 2015, Time: ,Tue Sep 29 09:30:00 CEST 2015, Event: ,Mektic v Donskoy, Favorite: ,Evgeny Donskoy, 3391304   size:2.55,Price: ,1.27,Nikola Mektic, 3658467   size:2.55,Price: ,2.94,ok
1.120960141, Sport: ,Soccer, Time: ,Tue Sep 29 02:00:00 CEST 2015, Time: ,Tue Sep 29 02:00:00 CEST 2015, Event: ,Guarani AF v Atletico Parana, Favorite: ,Guarani AF, 8742758   size:151.02,Price: ,2.48,The Draw, 58805   size:2.7,Price: ,3.05,Atletico Parana, 5985269   size:2.7,Price: ,3.5,ok
1.120957099, Sport: ,Tennis, Time: ,Tue Sep 29 09:30:00 CEST 2015, Time: ,Tue Sep 29 09:30:00 CEST 2015, Event: ,Chervyakov v Ri Becker, Favorite: ,Richard Becker, 7283331   size:5.82,Price: ,1.22,Fedor Chervyakov, 7658509   size:68.06,Price: ,3.55,x
1.120917474, Sport: ,Soccer, Time: ,Tue Sep 29 00:00:00 CEST 2015, Time: ,Tue Sep 29 00:00:00 CEST 2015, Event: ,CA Temperley v Arsenal FC, Favorite: ,CA Temperley, 8742769   size:5.0,Price: ,2.54,The Draw, 58805   size:609.26,Price: ,3.05,Arsenal FC, 512619   size:187.65,Price: ,3.4,x
1.120823988, Sport: ,Basketball, Time: ,Mon Sep 28 17:15:00 CEST 2015, Time: ,Mon Sep 28 17:15:00 CEST 2015, Event: ,Mali (W) v Mozambique (W), Favorite: ,Mali (W), 6469568   size:4.07,Price: ,1.23,Mozambique (W), 6469559   size:7.43,Price: ,1.28,ok
