1.122467740, Sport: ,Basketball, Time: ,Thu Jan 14 01:00:00 CET 2016, Time: ,Thu Jan 14 01:00:00 CET 2016, Event: ,Duke @ Clemson, Favorite: ,Duke, 29829   size:520.57,Price: ,1.29,Clemson, 671869   size:94.27,Price: ,3.85,x
1.122570914, Sport: ,Ice Hockey, Time: ,Thu Jan 14 19:00:00 CET 2016, Time: ,Thu Jan 14 19:00:00 CET 2016, Event: ,Brynas IF v Modo Hockey, Favorite: ,Brynas IF, 61438   size:13.8,Price: ,1.04,MODO Hockey, 8847849   size:13.8,Price: ,1.04,Tie, 60104   size:13.8,Price: ,1.04,ok
1.122558751, Sport: ,Basketball, Time: ,Wed Jan 13 20:30:00 CET 2016, Time: ,Wed Jan 13 20:30:00 CET 2016, Event: ,Union Olimpija v UNICS Kazan, Favorite: ,Unics Kazan, 5134712   size:599.27,Price: ,1.22,Union Olimpija, 266278   size:12.28,Price: ,4.7,ok
1.122570919, Sport: ,Ice Hockey, Time: ,Thu Jan 14 19:00:00 CET 2016, Time: ,Thu Jan 14 19:00:00 CET 2016, Event: ,Djurgaardens IF v Karlskrona HK, Favorite: ,Djurgaardens IF, 10653596   size:13.8,Price: ,1.04,Karlskrona HK, 7670167   size:13.8,Price: ,1.04,Tie, 60104   size:13.8,Price: ,1.04,ok
1.122457146, Sport: ,Bowls, Time: ,Wed Jan 13 20:30:00 CET 2016, Time: ,Wed Jan 13 20:30:00 CET 2016, Event: ,John Price v Simon Skelton, Favorite: ,John Price, 2266352   size:367.48,Price: ,1.4,Simon Skelton, 2261226   size:84.48,Price: ,2.74,x
1.122566661, Sport: ,Basketball, Time: ,Thu Jan 14 02:05:00 CET 2016, Time: ,Thu Jan 14 02:05:00 CET 2016, Event: ,Dallas @ Oklahoma City, Favorite: ,Oklahoma City, 3363394   size:135.51,Price: ,1.18,Dallas, 13122   size:94.61,Price: ,6.0,ok
1.122573907, Sport: ,Tennis, Time: ,Thu Jan 14 16:00:00 CET 2016, Time: ,Thu Jan 14 16:00:00 CET 2016, Event: ,Andreozzi v F Arguello, Favorite: ,Guido Andreozzi, 6603914   size:5.0,Price: ,1.76,Facundo Arguello, 6129383   size:2.33,Price: ,2.14,ok
1.122547865, Sport: ,Handball, Time: ,Thu Jan 14 16:00:00 CET 2016, Time: ,Thu Jan 14 16:00:00 CET 2016, Event: ,Ukraine v Cyprus, Favorite: ,Ukraine, 620385   size:13.31,Price: ,1.01,Cyprus, 3510837   size:2.66,Price: ,1.03,Draw, 330157   size:2.66,Price: ,1.03,ok
1.122575251, Sport: ,Tennis, Time: ,Wed Jan 13 20:25:00 CET 2016, Time: ,Wed Jan 13 20:25:00 CET 2016, Event: ,Francoise Abanda v Grace Min, Favorite: ,Grace Min, 6280340   size:2.66,Price: ,1.73,Francoise Abanda, 6564406   size:5.03,Price: ,1.94,ok
1.122547867, Sport: ,Handball, Time: ,Wed Jan 13 20:00:00 CET 2016, Time: ,Wed Jan 13 20:00:00 CET 2016, Event: ,Switzerland v Netherlands, Favorite: ,Switzerland, 624131   size:2.66,Price: ,1.03,Netherlands, 626085   size:2.66,Price: ,1.03,Draw, 330157   size:2.66,Price: ,1.03,x
1.122565217, Sport: ,Soccer, Time: ,Thu Jan 14 00:30:00 CET 2016, Time: ,Thu Jan 14 00:30:00 CET 2016, Event: ,Schalke v Atletico MG, Favorite: ,Schalke, 50335   size:10.92,Price: ,1.95,Atletico MG, 361329   size:15.18,Price: ,4.1,The Draw, 58805   size:16.46,Price: ,3.85,x
1.122572394, Sport: ,Soccer, Time: ,Thu Jan 14 15:00:00 CET 2016, Time: ,Thu Jan 14 15:00:00 CET 2016, Event: ,Lokomotiva v Teplice, Favorite: ,Lokomotiva, 4057235   size:7.88,Price: ,1.07,Teplice, 174264   size:7.88,Price: ,1.07,The Draw, 58805   size:15.98,Price: ,2.88,ok
1.122467752, Sport: ,Basketball, Time: ,Thu Jan 14 02:30:00 CET 2016, Time: ,Thu Jan 14 02:30:00 CET 2016, Event: ,Penn State @ Purdue, Favorite: ,Purdue, 697628   size:13.26,Price: ,1.03,Penn State, 29838   size:35.03,Price: ,2.14,ok
1.122569261, Sport: ,Basketball, Time: ,Thu Jan 14 13:00:00 CET 2016, Time: ,Thu Jan 14 13:00:00 CET 2016, Event: ,Enisey (W) v Nantes (W), Favorite: ,Enisey (W), 10466211   size:3.26,Price: ,1.03,Nantes (W), 8978754   size:3.26,Price: ,1.03,ok
1.122582619, Sport: ,Soccer, Time: ,Thu Jan 14 13:00:00 CET 2016, Time: ,Thu Jan 14 13:00:00 CET 2016, Event: ,Trencin v TJ ISKRA Borcice, Favorite: ,Trencin, 501167   size:27.61,Price: ,1.02,TJ ISKRA Borcice, 10096710   size:27.61,Price: ,1.02,The Draw, 58805   size:40.0,Price: ,1.26,ok
1.122574610, Sport: ,Tennis, Time: ,Thu Jan 14 04:00:00 CET 2016, Time: ,Thu Jan 14 04:00:00 CET 2016, Event: ,Skupski/Skupski v Brunstrom/Siljestrom, Favorite: ,Brunstrom/Siljestrom, 10685000   size:3.03,Price: ,1.8,Skupski/Skupski, 7824202   size:2.38,Price: ,1.93,x
1.122566671, Sport: ,Basketball, Time: ,Thu Jan 14 03:05:00 CET 2016, Time: ,Thu Jan 14 03:05:00 CET 2016, Event: ,Golden State @ Denver, Favorite: ,Golden State, 13126   size:6666.0,Price: ,1.19,Denver, 13124   size:106.79,Price: ,5.3,x
1.122566275, Sport: ,Tennis, Time: ,Thu Jan 14 07:30:00 CET 2016, Time: ,Thu Jan 14 07:30:00 CET 2016, Event: ,Tepavac v A Metreveli, Favorite: ,Marko Tepavac, 8684410   size:54.71,Price: ,1.73,Aleksandre Metreveli, 8304061   size:5.0,Price: ,1.99,x
1.122467759, Sport: ,Basketball, Time: ,Thu Jan 14 03:00:00 CET 2016, Time: ,Thu Jan 14 03:00:00 CET 2016, Event: ,South Carolina @ Alabama, Favorite: ,South Carolina, 705560   size:78.91,Price: ,1.49,Alabama, 332212   size:70.25,Price: ,2.68,x
1.122572798, Sport: ,Tennis, Time: ,Thu Jan 14 16:00:00 CET 2016, Time: ,Thu Jan 14 16:00:00 CET 2016, Event: ,Carballes Baena v De Greef, Favorite: ,Roberto Carballes Baena, 7185192   size:3.94,Price: ,1.27,Arthur De Greef, 7287672   size:13.38,Price: ,3.8,x
1.122573528, Sport: ,Soccer, Time: ,Thu Jan 14 17:30:00 CET 2016, Time: ,Thu Jan 14 17:30:00 CET 2016, Event: ,Australia (Olympic) v UAE (Olympic), Favorite: ,Australia (Olympic), 10712302   size:6.65,Price: ,1.98,UAE (Olympic), 6511688   size:31.78,Price: ,3.1,The Draw, 58805   size:31.78,Price: ,3.1,x
1.122558747, Sport: ,Basketball, Time: ,Wed Jan 13 20:30:00 CET 2016, Time: ,Wed Jan 13 20:30:00 CET 2016, Event: ,Zaragoza v Szolnoki Olaj, Favorite: ,Zaragoza, 3368428   size:6.88,Price: ,1.18,Szolnoki Olaj, 5957089   size:7.99,Price: ,6.0,ok
1.122457150, Sport: ,Bowls, Time: ,Thu Jan 14 11:00:00 CET 2016, Time: ,Thu Jan 14 11:00:00 CET 2016, Event: ,Jonathan Ross v Ryan Clark, Favorite: ,Jonathan Ross, 2266430   size:0.0,Price: ,0.0,Ryan Clark, 10683982   size:0.0,Price: ,0.0,ok
1.122457151, Sport: ,Bowls, Time: ,Thu Jan 14 15:00:00 CET 2016, Time: ,Thu Jan 14 15:00:00 CET 2016, Event: ,David Gourlay v Gary R Smith, Favorite: ,David Gourlay, 2266361   size:0.0,Price: ,0.0,Gary R Smith, 8188290   size:0.0,Price: ,0.0,ok
1.122566711, Sport: ,Basketball, Time: ,Thu Jan 14 02:05:00 CET 2016, Time: ,Thu Jan 14 02:05:00 CET 2016, Event: ,Minnesota @ Houston, Favorite: ,Houston, 13123   size:1014.87,Price: ,1.25,Minnesota, 13118   size:9.16,Price: ,4.8,ok
1.122570924, Sport: ,Ice Hockey, Time: ,Thu Jan 14 19:00:00 CET 2016, Time: ,Thu Jan 14 19:00:00 CET 2016, Event: ,HC Orebro v HV 71, Favorite: ,HC Orebro, 3808601   size:13.8,Price: ,1.04,HV 71, 61439   size:13.8,Price: ,1.04,Tie, 60104   size:53.33,Price: ,1.15,ok
1.122570929, Sport: ,Ice Hockey, Time: ,Thu Jan 14 19:00:00 CET 2016, Time: ,Thu Jan 14 19:00:00 CET 2016, Event: ,Linkopings HC v Farjestads BK, Favorite: ,Linkopings HC, 61443   size:13.8,Price: ,1.04,Farjestads BK, 61442   size:13.8,Price: ,1.04,Tie, 60104   size:53.33,Price: ,1.15,x
1.122558740, Sport: ,Ice Hockey, Time: ,Thu Jan 14 19:00:00 CET 2016, Time: ,Thu Jan 14 19:00:00 CET 2016, Event: ,Almtuna IS v IF Bjorkloven, Favorite: ,Almtuna IS, 3287892   size:6.21,Price: ,2.02,IF Bjorkloven, 3287897   size:6.75,Price: ,2.6,Tie, 60104   size:125.62,Price: ,3.65,ok
1.122563446, Sport: ,Soccer, Time: ,Wed Jan 13 20:45:00 CET 2016, Time: ,Wed Jan 13 20:45:00 CET 2016, Event: ,Corinthian Casuals v Sutton Utd, Favorite: ,Sutton Utd, 1034133   size:5.42,Price: ,1.16,Corinthian Casuals, 10542484   size:4.79,Price: ,1.41,The Draw, 58805   size:15.98,Price: ,2.88,ok
1.122573252, Sport: ,Soccer, Time: ,Thu Jan 14 02:30:00 CET 2016, Time: ,Thu Jan 14 02:30:00 CET 2016, Event: ,Parrillas One v Honduras Progreso, Favorite: ,Parrillas One, 9238026   size:7.88,Price: ,1.07,Honduras Progreso, 9216461   size:7.88,Price: ,1.07,The Draw, 58805   size:15.98,Price: ,2.88,x
1.122569273, Sport: ,Basketball, Time: ,Thu Jan 14 18:30:00 CET 2016, Time: ,Thu Jan 14 18:30:00 CET 2016, Event: ,Miskolc (W) v Lulea BBK Women, Favorite: ,Miskolc (W), 8997162   size:3.26,Price: ,1.03,Lulea BBK Women, 10262451   size:3.26,Price: ,1.03,ok
1.122467723, Sport: ,Basketball, Time: ,Thu Jan 14 00:15:00 CET 2016, Time: ,Thu Jan 14 00:15:00 CET 2016, Event: ,SMU @ East Carolina, Favorite: ,SMU, 723285   size:1891.07,Price: ,1.08,East Carolina, 690520   size:22.43,Price: ,9.8,ok
1.122574462, Sport: ,Tennis, Time: ,Thu Jan 14 00:15:00 CET 2016, Time: ,Thu Jan 14 00:15:00 CET 2016, Event: ,Andreozzi/Behar v Dutra Silva/Souza, Favorite: ,Dutra Silva/Souza, 10252644   size:66.59,Price: ,1.49,Andreozzi/Behar, 8226205   size:66.59,Price: ,2.16,x
1.122571479, Sport: ,Soccer, Time: ,Thu Jan 14 19:00:00 CET 2016, Time: ,Thu Jan 14 19:00:00 CET 2016, Event: ,ABC Futebol Clube U20 v Rondonopolis U20, Favorite: ,ABC Futebol Clube U20, 10681123   size:23.24,Price: ,1.61,Rondonopolis U20, 10698389   size:6.58,Price: ,2.04,The Draw, 58805   size:5.1,Price: ,3.05,x
1.122566681, Sport: ,Basketball, Time: ,Thu Jan 14 02:05:00 CET 2016, Time: ,Thu Jan 14 02:05:00 CET 2016, Event: ,Indiana @ Boston, Favorite: ,Boston, 13108   size:35.69,Price: ,1.68,Indiana, 13116   size:71.0,Price: ,2.44,ok
1.122558736, Sport: ,Basketball, Time: ,Wed Jan 13 20:45:00 CET 2016, Time: ,Wed Jan 13 20:45:00 CET 2016, Event: ,Strasbourg v Avtodor, Favorite: ,Strasbourg, 1193143   size:8.99,Price: ,1.66,Avtodor, 8801689   size:57.85,Price: ,2.42,ok
1.122571998, Sport: ,Tennis, Time: ,Wed Jan 13 19:45:00 CET 2016, Time: ,Wed Jan 13 19:45:00 CET 2016, Event: ,Hamou v Souza, Favorite: ,Joao Souza, 4490590   size:37.76,Price: ,1.48,Maxime Hamou, 8859456   size:31.04,Price: ,3.0,x
1.122574504, Sport: ,Tennis, Time: ,Thu Jan 14 16:00:00 CET 2016, Time: ,Thu Jan 14 16:00:00 CET 2016, Event: ,Michon v Ma Gonzalez, Favorite: ,Maximo Gonzalez, 2489416   size:98.35,Price: ,1.42,Axel Michon, 4994683   size:16.24,Price: ,3.05,ok
1.122574625, Sport: ,Tennis, Time: ,Thu Jan 14 09:15:00 CET 2016, Time: ,Thu Jan 14 09:15:00 CET 2016, Event: ,Bozoljac/Vervoort v Bhupathi/Raja, Favorite: ,Bhupathi/Raja, 10706508   size:6.41,Price: ,1.63,Bozoljac/Vervoort, 10706505   size:5.99,Price: ,2.04,ok
1.122558570, Sport: ,Ice Hockey, Time: ,Thu Jan 14 18:30:00 CET 2016, Time: ,Thu Jan 14 18:30:00 CET 2016, Event: ,Sparta v Valerenga IF, Favorite: ,Sparta, 2357194   size:4.72,Price: ,1.94,Valerenga IF, 4138407   size:140.16,Price: ,2.58,Tie, 60104   size:4.73,Price: ,3.95,ok
1.122570934, Sport: ,Ice Hockey, Time: ,Thu Jan 14 19:00:00 CET 2016, Time: ,Thu Jan 14 19:00:00 CET 2016, Event: ,Lulea Hockey v Skelleftea Aik, Favorite: ,Lulea Hockey, 10653588   size:13.8,Price: ,1.04,Skelleftea AIK, 8842646   size:13.8,Price: ,1.04,Tie, 60104   size:13.8,Price: ,1.04,ok
1.122570538, Sport: ,Soccer, Time: ,Wed Jan 13 22:00:00 CET 2016, Time: ,Wed Jan 13 22:00:00 CET 2016, Event: ,Cruzeiro U20 v Marilia AC U20, Favorite: ,Cruzeiro U20, 5188319   size:95.14,Price: ,1.65,Marilia AC U20, 9645289   size:40.27,Price: ,5.7,The Draw, 58805   size:85.87,Price: ,4.2,x
1.122574619, Sport: ,Tennis, Time: ,Thu Jan 14 06:00:00 CET 2016, Time: ,Thu Jan 14 06:00:00 CET 2016, Event: ,Zhyrmont v Pavlasek, Favorite: ,Adam Pavlasek, 8494652   size:3.17,Price: ,1.45,Dzmitry Zhyrmont, 7366760   size:7.08,Price: ,2.84,ok
1.122565630, Sport: ,Soccer, Time: ,Thu Jan 14 00:30:00 CET 2016, Time: ,Thu Jan 14 00:30:00 CET 2016, Event: ,Central SC Caruaru v Belo Jardim FC, Favorite: ,Central SC Caruaru, 6132736   size:28.02,Price: ,1.55,Belo Jardim FC, 6185732   size:21.35,Price: ,7.0,The Draw, 58805   size:3.92,Price: ,3.8,ok
1.122570939, Sport: ,Ice Hockey, Time: ,Thu Jan 14 19:00:00 CET 2016, Time: ,Thu Jan 14 19:00:00 CET 2016, Event: ,Vaxjo Lakers v Malmo IF, Favorite: ,Vaxjo Lakers, 539706   size:13.8,Price: ,1.04,Malmo IF, 61436   size:13.8,Price: ,1.04,Tie, 60104   size:13.8,Price: ,1.04,x
1.122558573, Sport: ,Ice Hockey, Time: ,Thu Jan 14 18:30:00 CET 2016, Time: ,Thu Jan 14 18:30:00 CET 2016, Event: ,Storhamar Dragons v Stjernen Hockey, Favorite: ,Storhamar Dragons, 4385050   size:5.91,Price: ,1.31,Stjernen Hockey, 4138404   size:13.0,Price: ,4.9,Tie, 60104   size:12.0,Price: ,5.4,x
1.122483255, Sport: ,Soccer, Time: ,Thu Jan 14 11:00:00 CET 2016, Time: ,Thu Jan 14 11:00:00 CET 2016, Event: ,USM Alger U21 v NA Hussein Dey U21, Favorite: ,NA Hussein Dey U21, 8212965   size:18.22,Price: ,1.05,USM Alger U21, 8166411   size:7.88,Price: ,1.07,The Draw, 58805   size:18.0,Price: ,2.9,x
1.122566606, Sport: ,Basketball, Time: ,Thu Jan 14 15:00:00 CET 2016, Time: ,Thu Jan 14 15:00:00 CET 2016, Event: ,Ekaterinburg (W) v Wisla Can Pack (W), Favorite: ,Ekaterinburg (W), 6068594   size:3.26,Price: ,1.03,Wisla Can Pack (W), 5290906   size:4.87,Price: ,1.14,ok
1.122563336, Sport: ,Soccer, Time: ,Wed Jan 13 20:45:00 CET 2016, Time: ,Wed Jan 13 20:45:00 CET 2016, Event: ,Stirling University v Edinburgh University, Favorite: ,Stirling University, 6684879   size:3.42,Price: ,1.5,Edinburgh University, 10252070   size:3.11,Price: ,4.8,The Draw, 58805   size:2.73,Price: ,5.3,x
1.122467733, Sport: ,Basketball, Time: ,Thu Jan 14 01:00:00 CET 2016, Time: ,Thu Jan 14 01:00:00 CET 2016, Event: ,Houston Cougars @ Cincinnati, Favorite: ,Cincinnati, 332214   size:12.1,Price: ,1.18,Houston Cougars, 8235779   size:9.24,Price: ,5.0,ok
1.122570159, Sport: ,Basketball, Time: ,Thu Jan 14 18:00:00 CET 2016, Time: ,Thu Jan 14 18:00:00 CET 2016, Event: ,Usak Sportif v Yesilgiresun, Favorite: ,Usak Sportif, 7756133   size:3.26,Price: ,1.03,Yesilgiresun, 10398375   size:3.26,Price: ,1.03,x
1.122566691, Sport: ,Basketball, Time: ,Thu Jan 14 04:35:00 CET 2016, Time: ,Thu Jan 14 04:35:00 CET 2016, Event: ,Miami @ LA Clippers, Favorite: ,LA Clippers, 237489   size:5.13,Price: ,1.49,Miami, 13109   size:52.36,Price: ,2.88,ok
1.122514548, Sport: ,Volleyball, Time: ,Wed Jan 13 20:00:00 CET 2016, Time: ,Wed Jan 13 20:00:00 CET 2016, Event: ,TV Ingersoll Buehl v CV Mitteldeutschland, Favorite: ,TV Ingersoll Buehl, 10410538   size:2.66,Price: ,1.03,CV Mitteldeutschland, 7832176   size:2.66,Price: ,1.03,ok
1.122514547, Sport: ,Volleyball, Time: ,Wed Jan 13 20:00:00 CET 2016, Time: ,Wed Jan 13 20:00:00 CET 2016, Event: ,TSV Herrsching v Netzhoppers Kk-Bestense, Favorite: ,TSV Herrsching, 8998664   size:720.34,Price: ,1.15,Netzhoppers Kk-Bestense, 10509333   size:33.76,Price: ,4.2,ok
1.121959754, Sport: ,Cricket, Time: ,Thu Jan 14 09:30:00 CET 2016, Time: ,Thu Jan 14 09:30:00 CET 2016, Event: ,South Africa v England (3rd Test), Favorite: ,South Africa, 349   size:2178.69,Price: ,2.74,England, 10301   size:4423.98,Price: ,3.1,The Draw, 60443   size:1271.32,Price: ,3.15,x
1.122573307, Sport: ,Soccer, Time: ,Thu Jan 14 02:00:00 CET 2016, Time: ,Thu Jan 14 02:00:00 CET 2016, Event: ,CD Victoria v Vida, Favorite: ,CD Victoria, 7575234   size:7.88,Price: ,1.07,Vida, 8369517   size:7.88,Price: ,1.07,The Draw, 58805   size:16.92,Price: ,2.88,x
1.122569281, Sport: ,Basketball, Time: ,Thu Jan 14 16:00:00 CET 2016, Time: ,Thu Jan 14 16:00:00 CET 2016, Event: ,Spartak MR (W) v DIKE Napoli (W), Favorite: ,Spartak MR (W), 8978715   size:3.26,Price: ,1.03,DIKE Napoli (W), 10466214   size:5.8,Price: ,1.23,ok
1.122485702, Sport: ,Volleyball, Time: ,Thu Jan 14 11:00:00 CET 2016, Time: ,Thu Jan 14 11:00:00 CET 2016, Event: ,Cheonan Hyundai Capital v KB Star Insurance, Favorite: ,Cheonan Hyundai Capital, 10391679   size:832.37,Price: ,1.04,KB Star Insurance, 10411665   size:29.72,Price: ,2.12,ok
1.122485427, Sport: ,Soccer, Time: ,Wed Jan 13 21:00:00 CET 2016, Time: ,Wed Jan 13 21:00:00 CET 2016, Event: ,AC Milan v Carpi, Favorite: ,AC Milan, 127991   size:882.42,Price: ,1.47,Carpi, 4893598   size:62.54,Price: ,9.2,The Draw, 58805   size:171.01,Price: ,4.6,ok
1.122551929, Sport: ,Basketball, Time: ,Wed Jan 13 20:00:00 CET 2016, Time: ,Wed Jan 13 20:00:00 CET 2016, Event: ,Bayern Munchen v Ratiopharm Ulm, Favorite: ,Ratiopharm Ulm, 2114275   size:3.26,Price: ,1.03,Bayern Munchen, 5859175   size:306.57,Price: ,1.07,x
1.122558564, Sport: ,Ice Hockey, Time: ,Thu Jan 14 18:00:00 CET 2016, Time: ,Thu Jan 14 18:00:00 CET 2016, Event: ,Lillehammer IK v Stavanger Oilers, Favorite: ,Stavanger Oilers, 4536133   size:4.81,Price: ,1.32,Lillehammer IK, 4138388   size:13.0,Price: ,4.9,Tie, 60104   size:77.41,Price: ,5.3,ok
1.122484216, Sport: ,Soccer, Time: ,Wed Jan 13 20:30:00 CET 2016, Time: ,Wed Jan 13 20:30:00 CET 2016, Event: ,Villarreal v Ath Bilbao, Favorite: ,Ath Bilbao, 215903   size:396.85,Price: ,2.56,Villarreal, 28191   size:1107.15,Price: ,3.05,The Draw, 58805   size:1724.5,Price: ,3.4,ok
1.122484211, Sport: ,Soccer, Time: ,Wed Jan 13 19:30:00 CET 2016, Time: ,Wed Jan 13 19:30:00 CET 2016, Event: ,Mersin Idman Yurdu v Bucaspor, Favorite: ,Mersin Idman Yurdu, 508779   size:397.2,Price: ,2.26,Bucaspor, 2160666   size:99.95,Price: ,4.7,The Draw, 58805   size:4.4,Price: ,2.84,x
1.122566618, Sport: ,Tennis, Time: ,Thu Jan 14 05:45:00 CET 2016, Time: ,Thu Jan 14 05:45:00 CET 2016, Event: ,Neuchrist v Milton, Favorite: ,Maximilian Neuchrist, 7797896   size:141.95,Price: ,1.53,Joshua Milton, 3985858   size:2.27,Price: ,2.2,x
1.122559094, Sport: ,Basketball, Time: ,Wed Jan 13 20:00:00 CET 2016, Time: ,Wed Jan 13 20:00:00 CET 2016, Event: ,Uni Girona (W) v Mithra Castors Braine W, Favorite: ,Uni Girona (W), 10411231   size:3.26,Price: ,1.03,Castors Braine (W), 10324072   size:3.26,Price: ,1.03,ok
1.122563501, Sport: ,Soccer, Time: ,Wed Jan 13 20:30:00 CET 2016, Time: ,Wed Jan 13 20:30:00 CET 2016, Event: ,Burgess Hill Town v Broadbridge Heath, Favorite: ,Burgess Hill Town, 3396718   size:6.75,Price: ,1.2,Broadbridge Heath, 10709538   size:4.98,Price: ,9.4,The Draw, 58805   size:3.03,Price: ,5.3,ok
1.122563226, Sport: ,Soccer, Time: ,Wed Jan 13 21:45:00 CET 2016, Time: ,Wed Jan 13 21:45:00 CET 2016, Event: ,Ballymena (Res) v Crusaders FC (Res), Favorite: ,Ballymena (Res), 8399922   size:2.49,Price: ,2.08,Crusaders FC (Res), 8397765   size:2.03,Price: ,2.58,The Draw, 58805   size:11.31,Price: ,4.2,ok
1.122560114, Sport: ,Soccer, Time: ,Thu Jan 14 16:00:00 CET 2016, Time: ,Thu Jan 14 16:00:00 CET 2016, Event: ,Ismaily v Smouha, Favorite: ,Ismaily, 5170870   size:10.75,Price: ,2.22,Smouha, 5170871   size:10.32,Price: ,3.25,The Draw, 58805   size:27.58,Price: ,2.92,x
1.122554519, Sport: ,Tennis, Time: ,Wed Jan 13 19:45:00 CET 2016, Time: ,Wed Jan 13 19:45:00 CET 2016, Event: ,Casanova/Coria v Bagnis/Gonzalez, Favorite: ,Casanova/Coria, 10695381   size:10.58,Price: ,1.05,Bagnis/Gonzalez, 10707078   size:14.05,Price: ,1.1,x
1.122570686, Sport: ,Soccer, Time: ,Thu Jan 14 00:00:00 CET 2016, Time: ,Thu Jan 14 00:00:00 CET 2016, Event: ,Juventude U20 v Sport Recife U20, Favorite: ,Sport Recife U20, 6732326   size:8.52,Price: ,2.7,Juventude U20, 6147762   size:26.15,Price: ,2.72,The Draw, 58805   size:16.32,Price: ,3.5,ok
1.122530661, Sport: ,Soccer, Time: ,Thu Jan 14 14:00:00 CET 2016, Time: ,Thu Jan 14 14:00:00 CET 2016, Event: ,Watford U21 v Brentford U21, Favorite: ,Brentford U21, 6628855   size:2.55,Price: ,1.25,Watford U21, 10123520   size:2.55,Price: ,1.58,The Draw, 58805   size:31.96,Price: ,2.88,x
