1.121451748, Sport: ,Soccer, Time: ,Mon Nov 02 16:30:00 CET 2015, Time: ,Mon Nov 02 16:30:00 CET 2015, Event: ,Lokomotiv Plovdiv v Ludogorets, Favorite: ,Ludogorets, 5112599   size:193.23,Price: ,1.74,Lokomotiv Plovdiv, 878125   size:12.9,Price: ,5.9,The Draw, 58805   size:54.4,Price: ,3.5,x
1.121611077, Sport: ,Soccer, Time: ,Tue Nov 03 00:00:00 CET 2015, Time: ,Tue Nov 03 00:00:00 CET 2015, Event: ,Alianza Petrolera v Ind Medellin, Favorite: ,Alianza Petrolera, 5615116   size:12.61,Price: ,2.68,Ind Medellin, 1067444   size:2.79,Price: ,2.96,The Draw, 58805   size:15.0,Price: ,3.25,x
1.121610780, Sport: ,Tennis, Time: ,Mon Nov 02 20:00:00 CET 2015, Time: ,Mon Nov 02 20:00:00 CET 2015, Event: ,Milton v Laaksonen, Favorite: ,Henri Laaksonen, 6344314   size:5.05,Price: ,1.52,Joshua Milton, 3985858   size:27.69,Price: ,2.62,ok
1.121453419, Sport: ,Soccer, Time: ,Mon Nov 02 21:00:00 CET 2015, Time: ,Mon Nov 02 21:00:00 CET 2015, Event: ,Pacos Ferreira v Guimaraes, Favorite: ,Pacos Ferreira, 48787   size:2.4,Price: ,2.26,Guimaraes, 50085   size:3.51,Price: ,3.8,The Draw, 58805   size:110.19,Price: ,3.35,x
1.121617973, Sport: ,Tennis, Time: ,Mon Nov 02 20:30:00 CET 2015, Time: ,Mon Nov 02 20:30:00 CET 2015, Event: ,Carreno Busta v G Dimitrov, Favorite: ,Grigor Dimitrov, 3120169   size:6458.23,Price: ,1.21,Pablo Carreno Busta, 5479878   size:13.59,Price: ,5.5,ok
1.121452601, Sport: ,Soccer, Time: ,Mon Nov 02 20:30:00 CET 2015, Time: ,Mon Nov 02 20:30:00 CET 2015, Event: ,Lens v Nancy, Favorite: ,Nancy, 70468   size:30.59,Price: ,2.38,Lens, 44793   size:89.69,Price: ,3.85,The Draw, 58805   size:1705.1,Price: ,3.05,x
1.121613132, Sport: ,Soccer, Time: ,Mon Nov 02 15:35:00 CET 2015, Time: ,Mon Nov 02 15:35:00 CET 2015, Event: ,Al Arabi v Kuwait SC, Favorite: ,Kuwait SC, 3013377   size:33.23,Price: ,1.35,Al Arabi, 3922362   size:3.94,Price: ,8.6,The Draw, 58805   size:6.1,Price: ,5.7,x
1.121607495, Sport: ,Basketball, Time: ,Mon Nov 02 18:00:00 CET 2015, Time: ,Mon Nov 02 18:00:00 CET 2015, Event: ,Polpharma Starogard v Zielona Gora, Favorite: ,Zielona Gora, 6703617   size:2.8,Price: ,1.02,Polpharma Starogard, 2125690   size:6.85,Price: ,1.26,ok
1.121450943, Sport: ,Soccer, Time: ,Mon Nov 02 19:30:00 CET 2015, Time: ,Mon Nov 02 19:30:00 CET 2015, Event: ,KSC Lokeren (Y) v KV Oostende (Youth), Favorite: ,KV Oostende (youth), 8220572   size:3.15,Price: ,1.72,KSC Lokeren (Y), 7159116   size:2.88,Price: ,1.89,The Draw, 58805   size:2.35,Price: ,2.3,ok
1.121450822, Sport: ,Soccer, Time: ,Mon Nov 02 19:30:00 CET 2015, Time: ,Mon Nov 02 19:30:00 CET 2015, Event: ,Beitar Jerusalem v Hapoel Raanana, Favorite: ,Beitar Jerusalem, 1169738   size:104.72,Price: ,2.32,Hapoel Raanana, 5281185   size:7.65,Price: ,3.45,The Draw, 58805   size:96.88,Price: ,3.35,ok
1.121607499, Sport: ,Basketball, Time: ,Mon Nov 02 18:00:00 CET 2015, Time: ,Mon Nov 02 18:00:00 CET 2015, Event: ,Szczecin v Trefl Sopot, Favorite: ,Szczecin, 8832807   size:283.12,Price: ,1.27,Trefl Sopot, 4235235   size:2.55,Price: ,4.2,ok
1.121452044, Sport: ,Soccer, Time: ,Mon Nov 02 18:00:00 CET 2015, Time: ,Mon Nov 02 18:00:00 CET 2015, Event: ,Korona Kielce v Nieciecza, Favorite: ,Korona Kielce, 1209555   size:13.67,Price: ,2.46,Nieciecza, 4871645   size:71.92,Price: ,3.2,The Draw, 58805   size:82.19,Price: ,3.3,x
1.121603024, Sport: ,Tennis, Time: ,Mon Nov 02 14:59:00 CET 2015, Time: ,Mon Nov 02 14:59:00 CET 2015, Event: ,Vesely v Dolgopolov, Favorite: ,Alexandr Dolgopolov, 4720522   size:202.0,Price: ,1.4,Jiri Vesely, 7032143   size:103.25,Price: ,3.0,ok
1.121612169, Sport: ,Soccer, Time: ,Mon Nov 02 20:45:00 CET 2015, Time: ,Mon Nov 02 20:45:00 CET 2015, Event: ,Stourbridge v Wolves B, Favorite: ,Stourbridge, 3491515   size:4.14,Price: ,1.07,Wolves B, 10482325   size:4.14,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,x
1.121451329, Sport: ,Soccer, Time: ,Mon Nov 02 18:30:00 CET 2015, Time: ,Mon Nov 02 18:30:00 CET 2015, Event: ,Jong Utrecht v Jong Graafschap, Favorite: ,Jong Utrecht, 5295292   size:5.0,Price: ,1.08,Jong Graafschap, 6249595   size:18.0,Price: ,1.73,The Draw, 58805   size:6.58,Price: ,1.99,ok
1.121450998, Sport: ,Soccer, Time: ,Mon Nov 02 19:30:00 CET 2015, Time: ,Mon Nov 02 19:30:00 CET 2015, Event: ,KV Mechelen (Y) v Waasland-Beveren (Y), Favorite: ,KV Mechelen (Y), 7167645   size:6.76,Price: ,1.52,Waasland-Beveren (Y), 7159135   size:6.26,Price: ,2.1,The Draw, 58805   size:6.06,Price: ,2.5,x
1.121607267, Sport: ,Basketball, Time: ,Mon Nov 02 17:30:00 CET 2015, Time: ,Mon Nov 02 17:30:00 CET 2015, Event: ,Nizhny Novgorod v Khimki, Favorite: ,Khimki, 2154546   size:167.0,Price: ,1.3,Nizhny Novgorod, 5877533   size:70.11,Price: ,3.75,x
1.121451163, Sport: ,Soccer, Time: ,Mon Nov 02 19:30:00 CET 2015, Time: ,Mon Nov 02 19:30:00 CET 2015, Event: ,Zulte-Waregem (Y) v Charleroi (Y), Favorite: ,Charleroi (Y), 7167644   size:6.82,Price: ,1.37,Zulte-Waregem (Y), 7159226   size:6.04,Price: ,2.56,The Draw, 58805   size:6.04,Price: ,2.56,x
1.121602686, Sport: ,Tennis, Time: ,Mon Nov 02 19:30:00 CET 2015, Time: ,Mon Nov 02 19:30:00 CET 2015, Event: ,Paire v Monfils, Favorite: ,Gael Monfils, 2257300   size:78.34,Price: ,1.49,Benoit Paire, 3911345   size:78.84,Price: ,3.0,x
1.121621281, Sport: ,Tennis, Time: ,Mon Nov 02 19:30:00 CET 2015, Time: ,Mon Nov 02 19:30:00 CET 2015, Event: ,Sarmiento/Thompson v Opelka/Paul, Favorite: ,Opelka/Paul, 10484212   size:7.24,Price: ,1.04,Sarmiento/Thompson, 10484209   size:5.89,Price: ,2.18,ok
1.121618033, Sport: ,Tennis, Time: ,Mon Nov 02 14:40:00 CET 2015, Time: ,Mon Nov 02 14:40:00 CET 2015, Event: ,Mahut v Lajovic, Favorite: ,Dusan Lajovic, 4688724   size:3633.67,Price: ,1.17,Nicolas Mahut, 2257317   size:234.02,Price: ,6.4,ok
1.121618673, Sport: ,Tennis, Time: ,Mon Nov 02 23:45:00 CET 2015, Time: ,Mon Nov 02 23:45:00 CET 2015, Event: ,Duran/Molteni v Londero/Sakamoto, Favorite: ,Duran/Molteni, 8910784   size:2.64,Price: ,1.12,Londero/Sakamoto, 10483993   size:62.06,Price: ,5.6,ok
1.121618675, Sport: ,Tennis, Time: ,Mon Nov 02 20:00:00 CET 2015, Time: ,Mon Nov 02 20:00:00 CET 2015, Event: ,Becuzzi/Lorenzi v Arevalo/Galdos, Favorite: ,Arevalo/Galdos, 10252645   size:4.14,Price: ,1.07,Becuzzi/Lorenzi, 8025338   size:60.95,Price: ,5.6,ok
1.121611647, Sport: ,Tennis, Time: ,Mon Nov 02 20:00:00 CET 2015, Time: ,Mon Nov 02 20:00:00 CET 2015, Event: ,F Coria v El Mihdawy, Favorite: ,Federico Coria, 8326752   size:13.69,Price: ,1.26,Adam El Mihdawy, 8428926   size:3.83,Price: ,3.9,x
1.121612577, Sport: ,Soccer, Time: ,Mon Nov 02 17:00:00 CET 2015, Time: ,Mon Nov 02 17:00:00 CET 2015, Event: ,Anagennisi Karditsa v Trikala, Favorite: ,Trikala, 4157378   size:49.83,Price: ,2.16,Anagennisi Karditsa, 3143236   size:7.57,Price: ,4.1,The Draw, 58805   size:17.19,Price: ,3.2,x
1.121612059, Sport: ,Soccer, Time: ,Mon Nov 02 22:00:00 CET 2015, Time: ,Mon Nov 02 22:00:00 CET 2015, Event: ,Vila Nova v Brasil de Pelotas, Favorite: ,Vila Nova, 376829   size:2.55,Price: ,1.92,Brasil de Pelotas, 7160974   size:16.0,Price: ,3.35,The Draw, 58805   size:2.22,Price: ,3.2,x
1.121501877, Sport: ,Soccer, Time: ,Tue Nov 03 00:00:00 CET 2015, Time: ,Tue Nov 03 00:00:00 CET 2015, Event: ,Arsenal FC v Defensa y Justicia, Favorite: ,Defensa y Justicia, 5178272   size:34.73,Price: ,2.52,Arsenal FC, 512619   size:52.06,Price: ,3.2,The Draw, 58805   size:500.0,Price: ,3.25,x
1.121450888, Sport: ,Soccer, Time: ,Mon Nov 02 19:30:00 CET 2015, Time: ,Mon Nov 02 19:30:00 CET 2015, Event: ,Genk (Y) v KVC Westerlo (Youth), Favorite: ,KVC Westerlo (Youth), 8764419   size:4.14,Price: ,1.07,Genk (Y), 7159134   size:5.0,Price: ,1.34,The Draw, 58805   size:4.65,Price: ,1.25,x
1.121451218, Sport: ,Soccer, Time: ,Mon Nov 02 20:00:00 CET 2015, Time: ,Mon Nov 02 20:00:00 CET 2015, Event: ,Lecce v Monopoli, Favorite: ,Lecce, 508827   size:5.0,Price: ,1.76,Monopoli, 10284167   size:21.0,Price: ,5.6,The Draw, 58805   size:2.0,Price: ,3.65,ok
1.121621299, Sport: ,Tennis, Time: ,Mon Nov 02 22:00:00 CET 2015, Time: ,Mon Nov 02 22:00:00 CET 2015, Event: ,Michon v T Monteiro, Favorite: ,Thiago Monteiro, 8326656   size:7.64,Price: ,1.76,Axel Michon, 4994683   size:8.44,Price: ,2.12,ok
1.121621215, Sport: ,Handball, Time: ,Mon Nov 02 15:00:00 CET 2015, Time: ,Mon Nov 02 15:00:00 CET 2015, Event: ,Saudi Arabia v Bahrain, Favorite: ,Saudi Arabia, 3228918   size:2.8,Price: ,1.01,Bahrain, 5220994   size:2.8,Price: ,1.01,Draw, 330157   size:2.8,Price: ,1.01,x
1.121607558, Sport: ,Basketball, Time: ,Mon Nov 02 20:45:00 CET 2015, Time: ,Mon Nov 02 20:45:00 CET 2015, Event: ,Bologna v Juve Caserta, Favorite: ,Bologna, 978665   size:127.0,Price: ,1.59,Juve Caserta, 6697870   size:5.0,Price: ,2.5,x
1.121621172, Sport: ,Tennis, Time: ,Mon Nov 02 17:45:00 CET 2015, Time: ,Mon Nov 02 17:45:00 CET 2015, Event: ,Ma Willis v S Kozlov, Favorite: ,Stefan Kozlov, 7415002   size:2.55,Price: ,1.54,Marcus Willis, 3985839   size:2.55,Price: ,2.26,ok
1.121621292, Sport: ,Tennis, Time: ,Tue Nov 03 00:15:00 CET 2015, Time: ,Tue Nov 03 00:15:00 CET 2015, Event: ,R Quiroz v M Linzer, Favorite: ,Michael Linzer, 7216260   size:5.89,Price: ,1.19,Roberto Quiroz, 7660786   size:12.88,Price: ,5.3,ok
1.121621296, Sport: ,Tennis, Time: ,Mon Nov 02 17:45:00 CET 2015, Time: ,Mon Nov 02 17:45:00 CET 2015, Event: ,Salisbury v N Rubin, Favorite: ,Noah Rubin, 7593248   size:3.4,Price: ,1.47,Joe Salisbury, 8284798   size:4.01,Price: ,2.48,ok
1.121613959, Sport: ,Soccer, Time: ,Mon Nov 02 20:30:00 CET 2015, Time: ,Mon Nov 02 20:30:00 CET 2015, Event: ,Hearts U20 v Falkirk U20, Favorite: ,Hearts U20, 8981683   size:25.67,Price: ,2.0,Falkirk U20, 9221282   size:2.08,Price: ,3.05,The Draw, 58805   size:2.47,Price: ,3.65,x
1.121519843, Sport: ,Soccer, Time: ,Mon Nov 02 20:00:00 CET 2015, Time: ,Mon Nov 02 20:00:00 CET 2015, Event: ,Cardiff U21 v Millwall U21, Favorite: ,Cardiff U21, 6820449   size:4.14,Price: ,1.07,Millwall U21, 6751920   size:4.14,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,x
1.121612349, Sport: ,Soccer, Time: ,Mon Nov 02 18:00:00 CET 2015, Time: ,Mon Nov 02 18:00:00 CET 2015, Event: ,Leverkusen (W) v Wolfsburg (W), Favorite: ,Wolfsburg (W), 6293348   size:189.25,Price: ,1.2,Leverkusen (W), 5323133   size:21.63,Price: ,10.5,The Draw, 58805   size:4.28,Price: ,6.8,ok
1.121612467, Sport: ,Soccer, Time: ,Mon Nov 02 20:30:00 CET 2015, Time: ,Mon Nov 02 20:30:00 CET 2015, Event: ,Lincoln Red Imps v Lynx FC, Favorite: ,Lincoln Red Imps, 8649329   size:90.61,Price: ,1.12,Lynx FC, 8916861   size:2.8,Price: ,6.6,The Draw, 58805   size:7.14,Price: ,2.62,ok
1.121611653, Sport: ,Tennis, Time: ,Mon Nov 02 16:30:00 CET 2015, Time: ,Mon Nov 02 16:30:00 CET 2015, Event: ,N Barrientos v M Arevalo, Favorite: ,Nicolas Barrientos, 7083200   size:119.91,Price: ,1.6,Marcelo Arevalo, 7430966   size:48.0,Price: ,2.4,x
1.121612224, Sport: ,Soccer, Time: ,Mon Nov 02 20:45:00 CET 2015, Time: ,Mon Nov 02 20:45:00 CET 2015, Event: ,Brighouse Town AFC v Harrogate Town, Favorite: ,Harrogate Town, 256198   size:85.71,Price: ,1.1,Brighouse Town AFC, 9948652   size:90.91,Price: ,1.11,The Draw, 58805   size:46.15,Price: ,1.26,x
1.121422074, Sport: ,Volleyball, Time: ,Mon Nov 02 17:00:00 CET 2015, Time: ,Mon Nov 02 17:00:00 CET 2015, Event: ,Panachaiki GE v Foinikas Syroy, Favorite: ,Foinikas Syroy, 4353342   size:48.93,Price: ,1.4,Panachaiki GE, 8049806   size:2.55,Price: ,2.56,ok
1.121614015, Sport: ,Soccer, Time: ,Mon Nov 02 21:00:00 CET 2015, Time: ,Mon Nov 02 21:00:00 CET 2015, Event: ,E Stirling U20 v Stirling U20, Favorite: ,E Stirling U20, 9180811   size:4.14,Price: ,1.07,Stirling U20, 9243449   size:4.14,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,x
1.121504441, Sport: ,Soccer, Time: ,Tue Nov 03 00:00:00 CET 2015, Time: ,Tue Nov 03 00:00:00 CET 2015, Event: ,San Luis (Chile) v Huachipato, Favorite: ,San Luis (Chile), 5129872   size:43.77,Price: ,2.24,Huachipato, 2019917   size:5.58,Price: ,3.5,The Draw, 58805   size:8.87,Price: ,3.55,x
1.121611782, Sport: ,Soccer, Time: ,Mon Nov 02 19:00:00 CET 2015, Time: ,Mon Nov 02 19:00:00 CET 2015, Event: ,San Martin de Burzaco v CD Cambaceres, Favorite: ,San Martin de Burzaco, 9518488   size:5.0,Price: ,1.8,CD Cambaceres, 10018875   size:5.0,Price: ,3.3,The Draw, 58805   size:14.95,Price: ,2.58,ok
1.121613682, Sport: ,Soccer, Time: ,Mon Nov 02 16:00:00 CET 2015, Time: ,Mon Nov 02 16:00:00 CET 2015, Event: ,Al-Raed (KSA) v Al-Khaleej, Favorite: ,Al-Raed (KSA), 6818039   size:12.13,Price: ,2.18,Al-Khaleej, 8838647   size:62.11,Price: ,3.6,The Draw, 58805   size:52.2,Price: ,3.65,x
1.121452118, Sport: ,Soccer, Time: ,Mon Nov 02 20:30:00 CET 2015, Time: ,Mon Nov 02 20:30:00 CET 2015, Event: ,Podbeskidzie B-B v Jagiellonia Bialystock, Favorite: ,Jagiellonia Bialystock, 7391394   size:6.52,Price: ,2.64,Podbeskidzie B-B, 4135278   size:7.33,Price: ,2.92,The Draw, 58805   size:105.68,Price: ,3.5,x
1.121451384, Sport: ,Soccer, Time: ,Mon Nov 02 18:30:00 CET 2015, Time: ,Mon Nov 02 18:30:00 CET 2015, Event: ,Jong Vitesse AGOVV v Jong AZ Alkmaar, Favorite: ,Jong Vitesse AGOVV, 6358859   size:5.0,Price: ,1.08,Jong AZ Alkmaar, 5320893   size:5.0,Price: ,1.76,The Draw, 58805   size:12.82,Price: ,1.78,ok
1.121607049, Sport: ,Tennis, Time: ,Mon Nov 02 15:28:00 CET 2015, Time: ,Mon Nov 02 15:28:00 CET 2015, Event: ,Bellucci/Troicki v Qureshi/Simon, Favorite: ,Qureshi/Simon, 10380714   size:36.49,Price: ,1.49,Bellucci/Troicki, 10481455   size:10.2,Price: ,2.5,ok
1.121607566, Sport: ,Basketball, Time: ,Mon Nov 02 19:05:00 CET 2015, Time: ,Mon Nov 02 19:05:00 CET 2015, Event: ,Hapoel Tel Aviv v Ironi Nahariya, Favorite: ,Hapoel Tel Aviv, 7758962   size:2.55,Price: ,1.27,Ironi Nahariya, 8894680   size:25.0,Price: ,4.0,x
1.121493224, Sport: ,Soccer, Time: ,Mon Nov 02 18:00:00 CET 2015, Time: ,Mon Nov 02 18:00:00 CET 2015, Event: ,Chojniczanka Chojnice v Arka Gdynia, Favorite: ,Arka Gdynia, 1209553   size:261.25,Price: ,2.1,Chojniczanka Chojnice, 7453567   size:13.18,Price: ,3.8,The Draw, 58805   size:35.13,Price: ,3.45,ok
1.121519818, Sport: ,Soccer, Time: ,Mon Nov 02 20:00:00 CET 2015, Time: ,Mon Nov 02 20:00:00 CET 2015, Event: ,Man Utd U21 v Reading U21, Favorite: ,Man Utd U21, 6615321   size:3.22,Price: ,1.09,Reading U21, 6586874   size:3.22,Price: ,1.09,The Draw, 58805   size:2.8,Price: ,1.25,x
1.121452192, Sport: ,Soccer, Time: ,Mon Nov 02 19:30:00 CET 2015, Time: ,Mon Nov 02 19:30:00 CET 2015, Event: ,Dinamo Bucharest v Viitorul Constanta, Favorite: ,Dinamo Bucharest, 46937   size:48.1,Price: ,2.34,Viitorul Constanta, 5431165   size:68.24,Price: ,3.6,The Draw, 58805   size:359.74,Price: ,3.3,x
1.121621220, Sport: ,Tennis, Time: ,Mon Nov 02 18:30:00 CET 2015, Time: ,Mon Nov 02 18:30:00 CET 2015, Event: ,D O'Brien v Falla, Favorite: ,Alejandro Falla, 2284300   size:1400.03,Price: ,1.03,Dean O'Brien, 8284805   size:3.22,Price: ,14.0,ok
1.121603110, Sport: ,Tennis, Time: ,Mon Nov 02 18:00:00 CET 2015, Time: ,Mon Nov 02 18:00:00 CET 2015, Event: ,L Mayer v Klizan, Favorite: ,Leonardo Mayer, 3186303   size:511.62,Price: ,1.96,Martin Klizan, 2496035   size:497.02,Price: ,2.02,ok
1.121590369, Sport: ,Soccer, Time: ,Mon Nov 02 20:45:00 CET 2015, Time: ,Mon Nov 02 20:45:00 CET 2015, Event: ,Sutton Utd v Oxford City, Favorite: ,Oxford City, 3396707   size:33.18,Price: ,2.2,Sutton Utd, 1034133   size:3.62,Price: ,3.35,The Draw, 58805   size:2.0,Price: ,3.75,x
1.121618692, Sport: ,Tennis, Time: ,Mon Nov 02 22:00:00 CET 2015, Time: ,Mon Nov 02 22:00:00 CET 2015, Event: ,Carballes Baen/Vervoort v Arguello/null, Favorite: ,Carballes Baen/Vervoort, 10483995   size:7.24,Price: ,1.04,Arguello/March, 10484941   size:7.24,Price: ,1.04,ok
1.121611707, Sport: ,Tennis, Time: ,Mon Nov 02 18:00:00 CET 2015, Time: ,Mon Nov 02 18:00:00 CET 2015, Event: ,Bourgue v Dzumhur, Favorite: ,Damir Dzumhur, 7414058   size:7.55,Price: ,1.29,Mathias Bourgue, 7066925   size:2.55,Price: ,3.85,ok
1.121611701, Sport: ,Tennis, Time: ,Mon Nov 02 19:45:00 CET 2015, Time: ,Mon Nov 02 19:45:00 CET 2015, Event: ,R Olivo v Bagnis, Favorite: ,Facundo Bagnis, 4520808   size:7.55,Price: ,1.55,Renzo Olivo, 4822931   size:2.55,Price: ,2.58,ok
1.121617019, Sport: ,Soccer, Time: ,Mon Nov 02 20:45:00 CET 2015, Time: ,Mon Nov 02 20:45:00 CET 2015, Event: ,Farnborough v Bideford AFC, Favorite: ,Farnborough, 256188   size:3.31,Price: ,1.91,Bideford AFC, 8140170   size:2.74,Price: ,3.3,The Draw, 58805   size:2.53,Price: ,3.55,x
1.121490483, Sport: ,Soccer, Time: ,Mon Nov 02 17:00:00 CET 2015, Time: ,Mon Nov 02 17:00:00 CET 2015, Event: ,Maccabi Herzliya v Hapoel Jerusalem, Favorite: ,Maccabi Herzliya, 5195923   size:125.87,Price: ,1.93,Hapoel Jerusalem, 5810348   size:30.27,Price: ,4.6,The Draw, 58805   size:72.94,Price: ,3.55,ok
1.121607571, Sport: ,Basketball, Time: ,Mon Nov 02 18:55:00 CET 2015, Time: ,Mon Nov 02 18:55:00 CET 2015, Event: ,Maccabi Ashdod v Hapoel Eilat, Favorite: ,Hapoel Eilat, 7758974   size:2.55,Price: ,1.66,Maccabi Ashdod, 7758972   size:42.61,Price: ,2.42,x
1.121613572, Sport: ,Soccer, Time: ,Mon Nov 02 15:40:00 CET 2015, Time: ,Mon Nov 02 15:40:00 CET 2015, Event: ,Hajer (KSA) v Al-Wahda (KSA), Favorite: ,Hajer (KSA), 6617052   size:21.73,Price: ,2.58,Al-Wahda (KSA), 6617059   size:13.74,Price: ,2.94,The Draw, 58805   size:7.32,Price: ,3.55,x
1.121471261, Sport: ,Soccer, Time: ,Mon Nov 02 21:00:00 CET 2015, Time: ,Mon Nov 02 21:00:00 CET 2015, Event: ,Fort William v Cove Rangers, Favorite: ,Cove Rangers, 284608   size:21.63,Price: ,1.13,Fort William, 7636064   size:2.8,Price: ,6.4,The Draw, 58805   size:2.8,Price: ,8.2,ok
1.121613297, Sport: ,Soccer, Time: ,Mon Nov 02 18:30:00 CET 2015, Time: ,Mon Nov 02 18:30:00 CET 2015, Event: ,Jong Sparta v Brabant United U23, Favorite: ,Jong Sparta, 6249623   size:5.0,Price: ,1.08,Brabant United U23, 10140535   size:5.0,Price: ,2.42,The Draw, 58805   size:5.0,Price: ,1.7,ok
1.121451439, Sport: ,Soccer, Time: ,Mon Nov 02 19:30:00 CET 2015, Time: ,Mon Nov 02 19:30:00 CET 2015, Event: ,ADO Den Haag (Res) v SC Cambuur (Res), Favorite: ,ADO Den Haag (Res), 10138947   size:4.14,Price: ,1.07,SC Cambuur (Res), 10138946   size:4.14,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,ok
