1.121369827, Sport: ,Soccer, Time: ,Tue Oct 27 14:00:00 CET 2015, Time: ,Tue Oct 27 14:00:00 CET 2015, Event: ,Panserraikos v Kissamikos, Favorite: ,Panserraikos, 1210411   size:2.55,Price: ,1.59,Kissamikos, 10309802   size:9.86,Price: ,5.2,Th,x
1.121486291, Sport: ,Snooker, Time: ,Tue Oct 27 12:30:00 CET 2015, Time: ,Tue Oct 27 12:30:00 CET 2015, Event: ,Fergal OBrien v Neil Robertson, Favorite: ,Neil Robertson, 2278787   size:2.55,Price: ,1.21,Fergal OBrien, 2678272   size:36.52,Price: ,4.8,ok
1.121480521, Sport: ,Soccer, Time: ,Tue Oct 27 11:00:00 CET 2015, Time: ,Tue Oct 27 11:00:00 CET 2015, Event: ,Tskhinvali v FC Shukura Kobuleti, Favorite: ,Tskhinvali, 9686863   size:2.55,Price: ,1.33,FC Shukura Kobuleti, 7991915   size:5.0,Price: ,1.76,The Draw, 58805   size:5.0,Price: ,3.35,x
1.121482664, Sport: ,Soccer, Time: ,Tue Oct 27 09:00:00 CET 2015, Time: ,Tue Oct 27 09:00:00 CET 2015, Event: ,Binh Dinh FC U21 v Sanna Khanh Hoa U21, Favorite: ,Binh Dinh FC U21, 7640019   size:5.0,Price: ,1.61,Sanna Khanh Hoa U21, 7640021   size:5.0,Price: ,1.74,The Draw, 58805   size:5.0,Price: ,3.5,ok
1.121480409, Sport: ,Tennis, Time: ,Tue Oct 27 13:30:00 CET 2015, Time: ,Tue Oct 27 13:30:00 CET 2015, Event: ,Ozgen v N Kichenok, Favorite: ,Nadiia Kichenok, 8595953   size:4.51,Price: ,1.4,Pemra Ozgen, 2420585   size:5.87,Price: ,3.05,x
1.121482309, Sport: ,Soccer, Time: ,Tue Oct 27 20:00:00 CET 2015, Time: ,Tue Oct 27 20:00:00 CET 2015, Event: ,Tiro Federal v Ferro Carril Oeste GP, Favorite: ,Tiro Federal, 1213582   size:10.84,Price: ,1.1,Ferro Carril Oeste GP, 10459395   size:10.84,Price: ,1.1,The Draw, 58805   size:4.16,Price: ,2.88,x
1.121364837, Sport: ,Soccer, Time: ,Tue Oct 27 18:15:00 CET 2015, Time: ,Tue Oct 27 18:15:00 CET 2015, Event: ,Rishoj v AGF, Favorite: ,AGF, 28214   size:130.16,Price: ,1.06,Rishoj, 4886888   size:493.66,Price: ,19.5,The Draw, 58805   size:17.67,Price: ,9.6,ok
1.121479215, Sport: ,Snooker, Time: ,Tue Oct 27 07:30:00 CET 2015, Time: ,Tue Oct 27 07:30:00 CET 2015, Event: ,Kyren Wilson v Mark Allen, Favorite: ,Mark Allen, 2279947   size:822.93,Price: ,1.57,Kyren Wilson, 5119461   size:5.0,Price: ,2.42,ok
1.121365529, Sport: ,Soccer, Time: ,Tue Oct 27 19:00:00 CET 2015, Time: ,Tue Oct 27 19:00:00 CET 2015, Event: ,Erzgebirge v Eintracht Frankfurt, Favorite: ,Eintracht Frankfurt, 347774   size:107.6,Price: ,1.6,Erzgebirge, 476499   size:5.0,Price: ,6.4,The Draw, 58805   size:37.09,Price: ,4.4,x
1.121475653, Sport: ,Tennis, Time: ,Tue Oct 27 20:00:00 CET 2015, Time: ,Tue Oct 27 20:00:00 CET 2015, Event: ,Dzumhur v Podlipnik-Castillo, Favorite: ,Damir Dzumhur, 7414058   size:3.0,Price: ,1.31,Hans Podlipnik-Castillo, 8461633   size:70.23,Price: ,3.75,x
1.121475652, Sport: ,Tennis, Time: ,Tue Oct 27 16:30:00 CET 2015, Time: ,Tue Oct 27 16:30:00 CET 2015, Event: ,Lindell v Ma Gonzalez, Favorite: ,Maximo Gonzalez, 2489416   size:6.42,Price: ,1.28,Christian Lindell, 4843189   size:6.64,Price: ,3.95,ok
1.121454275, Sport: ,Tennis, Time: ,Tue Oct 27 05:58:00 CET 2015, Time: ,Tue Oct 27 05:58:00 CET 2015, Event: ,Mattek-Sands/Safarova v Chan/Chan, Favorite: ,Chan/Chan, 2035578   size:356.77,Price: ,1.51,Mattek-Sands/Safarova, 9163485   size:99.02,Price: ,1.83,ok
1.121428223, Sport: ,Soccer, Time: ,Tue Oct 27 12:00:00 CET 2015, Time: ,Tue Oct 27 12:00:00 CET 2015, Event: ,FC Ararat Yerevan II v FC Banants Yerevan II, Favorite: ,FC Ararat Yerevan II, 7167661   size:5.0,Price: ,1.49,FC Banants Yerevan II, 7167663   size:5.0,Price: ,1.74,The Draw, 58805   size:24.7,Price: ,4.6,x
1.121487562, Sport: ,Snooker, Time: ,Tue Oct 27 12:30:00 CET 2015, Time: ,Tue Oct 27 12:30:00 CET 2015, Event: ,Joe Perry v Dominic Dale, Favorite: ,Joe Perry, 2281428   size:4.27,Price: ,1.48,Dominic Dale, 2278875   size:70.8,Price: ,2.96,ok
1.121483405, Sport: ,Tennis, Time: ,Tue Oct 27 10:30:00 CET 2015, Time: ,Tue Oct 27 10:30:00 CET 2015, Event: ,Kozlova v Mitu, Favorite: ,Kateryna Kozlova, 7051154   size:44.28,Price: ,1.83,Andreea Mitu, 7289592   size:21.29,Price: ,2.02,ok
1.121482437, Sport: ,Soccer, Time: ,Tue Oct 27 20:00:00 CET 2015, Time: ,Tue Oct 27 20:00:00 CET 2015, Event: ,CSYD Madryn v CGB Santa Rosa, Favorite: ,CSYD Madryn, 9820372   size:10.84,Price: ,1.1,CGB Santa Rosa, 10103803   size:10.84,Price: ,1.1,The Draw, 58805   size:4.16,Price: ,2.88,x
1.121481106, Sport: ,Soccer, Time: ,Tue Oct 27 13:30:00 CET 2015, Time: ,Tue Oct 27 13:30:00 CET 2015, Event: ,Sahab SC v Mansheyat Bani Hasan, Favorite: ,Sahab SC, 6772868   size:4.12,Price: ,1.07,Mansheyat Bani Hasan, 6600043   size:7.74,Price: ,1.07,The Draw, 58805   size:5.0,Price: ,2.9,x
1.121422484, Sport: ,Handball, Time: ,Tue Oct 27 19:00:00 CET 2015, Time: ,Tue Oct 27 19:00:00 CET 2015, Event: ,Aranas v Kristianstad, Favorite: ,Kristianstad, 2929927   size:5.2,Price: ,1.01,Aranas, 3343966   size:28.18,Price: ,14.0,Draw, 330157   size:28.09,Price: ,18.0,ok
1.121480411, Sport: ,Soccer, Time: ,Tue Oct 27 14:30:00 CET 2015, Time: ,Tue Oct 27 14:30:00 CET 2015, Event: ,NK Samobor v NK Maksimir, Favorite: ,NK Samobor, 9514797   size:4.12,Price: ,1.07,NK Maksimir, 10459267   size:4.12,Price: ,1.07,The Draw, 58805   size:4.16,Price: ,2.88,ok
1.121469122, Sport: ,Tennis, Time: ,Tue Oct 27 05:41:00 CET 2015, Time: ,Tue Oct 27 05:41:00 CET 2015, Event: ,Zopp v Cipolla, Favorite: ,Jurgen Zopp, 5223695   size:121.56,Price: ,1.1,Flavio Cipolla, 2424788   size:223.96,Price: ,2.9,ok
1.121365355, Sport: ,Soccer, Time: ,Tue Oct 27 20:00:00 CET 2015, Time: ,Tue Oct 27 20:00:00 CET 2015, Event: ,Achilles 29 v Spakenburg, Favorite: ,Achilles 29, 4189472   size:7.4,Price: ,1.91,Spakenburg, 2553164   size:2.2,Price: ,3.5,The Draw, 58805   size:2.2,Price: ,3.5,ok
1.121493694, Sport: ,Snooker, Time: ,Tue Oct 27 12:30:00 CET 2015, Time: ,Tue Oct 27 12:30:00 CET 2015, Event: ,Oliver Lines v David Gilbert, Favorite: ,David Gilbert, 2293307   size:2.55,Price: ,1.71,Oliver Lines, 6575023   size:5.87,Price: ,2.26,ok
1.121422479, Sport: ,Handball, Time: ,Tue Oct 27 19:00:00 CET 2015, Time: ,Tue Oct 27 19:00:00 CET 2015, Event: ,Ystads v Guif, Favorite: ,Ystads, 2929922   size:5.87,Price: ,1.27,Guif, 370062   size:70.73,Price: ,4.4,Draw, 330157   size:40.32,Price: ,9.6,x
1.121422518, Sport: ,Volleyball, Time: ,Tue Oct 27 11:00:00 CET 2015, Time: ,Tue Oct 27 11:00:00 CET 2015, Event: ,Seoul Woori Card Hansae v Deajeon Bluefangs, Favorite: ,Seoul Woori Card Hansae, 10391680   size:2788.36,Price: ,1.01,Deajeon Bluefangs, 10389009   size:2788.36,Price: ,1.01,x
1.121469083, Sport: ,Tennis, Time: ,Tue Oct 27 08:00:00 CET 2015, Time: ,Tue Oct 27 08:00:00 CET 2015, Event: ,Skugor v Pecotic, Favorite: ,Franko Skugor, 2862839   size:34.88,Price: ,1.49,Matija Pecotic, 8713732   size:26.09,Price: ,2.86,x
1.121476056, Sport: ,Tennis, Time: ,Tue Oct 27 11:15:00 CET 2015, Time: ,Tue Oct 27 11:15:00 CET 2015, Event: ,Devvarman/Marquis v Neuchrist/Sharan, Favorite: ,Neuchrist/Sharan, 10433983   size:6.16,Price: ,1.14,Devvarman/Marquis, 10433989   size:3.57,Price: ,4.8,ok
1.121363734, Sport: ,Soccer, Time: ,Tue Oct 27 12:30:00 CET 2015, Time: ,Tue Oct 27 12:30:00 CET 2015, Event: ,Vihar Stroevo v Cherno More, Favorite: ,Cherno More, 427650   size:5.0,Price: ,1.07,Vihar Stroevo, 10293883   size:5.0,Price: ,4.1,The Draw, 58805   size:5.0,Price: ,3.95,ok
1.121493699, Sport: ,Snooker, Time: ,Tue Oct 27 12:30:00 CET 2015, Time: ,Tue Oct 27 12:30:00 CET 2015, Event: ,Ryan Day v Ding Junhui, Favorite: ,Ding Junhui, 2274759   size:7.2,Price: ,1.01,Ryan Day, 2278798   size:2.62,Price: ,2.94,x
1.121455372, Sport: ,Tennis, Time: ,Tue Oct 27 12:30:00 CET 2015, Time: ,Tue Oct 27 12:30:00 CET 2015, Event: ,Halep v Sharapova, Favorite: ,Simona Halep, 4625563   size:9.48,Price: ,1.84,Maria Sharapova, 2261745   size:104.05,Price: ,2.16,x
1.121476054, Sport: ,Tennis, Time: ,Tue Oct 27 09:30:00 CET 2015, Time: ,Tue Oct 27 09:30:00 CET 2015, Event: ,Kudryavtsev/Raja v Fruttero/Prashanth, Favorite: ,Kudryavtsev/Raja, 10458536   size:2.55,Price: ,1.39,Fruttero/Prashanth, 10433990   size:2.55,Price: ,2.9,ok
1.121486362, Sport: ,Snooker, Time: ,Tue Oct 27 07:30:00 CET 2015, Time: ,Tue Oct 27 07:30:00 CET 2015, Event: ,Tian Pengfei v Liang Wenbo, Favorite: ,Liang Wenbo, 2293301   size:35.58,Price: ,1.82,Tian Pengfei, 2584430   size:290.42,Price: ,2.16,x
1.121482721, Sport: ,Soccer, Time: ,Tue Oct 27 09:00:00 CET 2015, Time: ,Tue Oct 27 09:00:00 CET 2015, Event: ,Ha Noi T&T U21 v SHB Da Nang U21, Favorite: ,SHB Da Nang U21, 7640037   size:2.55,Price: ,1.83,Ha Noi T&T U21, 7650226   size:2.55,Price: ,2.08,The Draw, 58805   size:11.75,Price: ,3.55,x
1.121385060, Sport: ,Ice Hockey, Time: ,Tue Oct 27 18:30:00 CET 2015, Time: ,Tue Oct 27 18:30:00 CET 2015, Event: ,Dinamo Riga v Yugra, Favorite: ,Dinamo Riga, 3312399   size:5.0,Price: ,1.81,Yugra, 4913649   size:68.76,Price: ,4.0,Tie, 60104   size:25.37,Price: ,4.6,ok
1.121480664, Sport: ,Soccer, Time: ,Tue Oct 27 11:00:00 CET 2015, Time: ,Tue Oct 27 11:00:00 CET 2015, Event: ,Sioni Bolnisi v FC Guria Lanchkhuti, Favorite: ,Sioni Bolnisi, 489083   size:2.55,Price: ,1.28,FC Guria Lanchkhuti, 6868288   size:6.68,Price: ,3.75,The Draw, 58805   size:6.88,Price: ,3.35,x
1.121422543, Sport: ,Volleyball, Time: ,Tue Oct 27 09:00:00 CET 2015, Time: ,Tue Oct 27 09:00:00 CET 2015, Event: ,GS Caltex Kixx v KGC Pro VC, Favorite: ,GS Caltex Kixx, 10391693   size:4.65,Price: ,1.36,KGC Pro VC, 10391695   size:2.55,Price: ,3.4,x
1.121469079, Sport: ,Tennis, Time: ,Tue Oct 27 06:22:00 CET 2015, Time: ,Tue Oct 27 06:22:00 CET 2015, Event: ,Ye Lu v Y Bai, Favorite: ,Yen-Hsun Lu, 8287128   size:40.18,Price: ,1.09,Yan Bai, 3357363   size:4.7,Price: ,10.5,x
1.121499289, Sport: ,Tennis, Time: ,Tue Oct 27 16:30:00 CET 2015, Time: ,Tue Oct 27 16:30:00 CET 2015, Event: ,Ahn v Eikeri, Favorite: ,Kristie Ahn, 7445679   size:4.05,Price: ,1.56,Ulrikke Eikeri, 8679187   size:2.57,Price: ,2.46,ok
1.121499288, Sport: ,Tennis, Time: ,Tue Oct 27 16:30:00 CET 2015, Time: ,Tue Oct 27 16:30:00 CET 2015, Event: ,Osaka v Zhao, Favorite: ,Carol Zhao, 7550871   size:99.78,Price: ,1.58,Mari Osaka, 8733926   size:109.44,Price: ,2.34,ok
1.121480393, Sport: ,Tennis, Time: ,Tue Oct 27 15:00:00 CET 2015, Time: ,Tue Oct 27 15:00:00 CET 2015, Event: ,E Ianchuck v Fridman, Favorite: ,Olga Fridman, 9629716   size:6.83,Price: ,1.24,Elizaveta Ianchuk, 9087359   size:2.55,Price: ,4.5,x
1.121480830, Sport: ,Soccer, Time: ,Tue Oct 27 11:00:00 CET 2015, Time: ,Tue Oct 27 11:00:00 CET 2015, Event: ,FC Zugdidi v Dila Gori, Favorite: ,Dila Gori, 6511598   size:5.0,Price: ,1.15,FC Zugdidi, 8232375   size:5.0,Price: ,2.52,The Draw, 58805   size:5.0,Price: ,3.35,ok
1.121499285, Sport: ,Tennis, Time: ,Tue Oct 27 12:00:00 CET 2015, Time: ,Tue Oct 27 12:00:00 CET 2015, Event: ,Kalinina v Coin, Favorite: ,Julie Coin, 3289144   size:5.87,Price: ,1.85,Anhelina Kalinina, 8907168   size:5.87,Price: ,1.94,x
1.121469115, Sport: ,Tennis, Time: ,Tue Oct 27 05:34:00 CET 2015, Time: ,Tue Oct 27 05:34:00 CET 2015, Event: ,Jim Wang v Xin Gao, Favorite: ,Jimmy Wang, 5377090   size:27.11,Price: ,1.62,Xin Gao, 8327001   size:21.56,Price: ,1.88,ok
1.121499281, Sport: ,Tennis, Time: ,Tue Oct 27 10:30:00 CET 2015, Time: ,Tue Oct 27 10:30:00 CET 2015, Event: ,Mestach v Caregaro, Favorite: ,An Sophie Mestach, 7364005   size:39.18,Price: ,1.22,Martina Caregaro, 4845690   size:47.85,Price: ,3.9,ok
1.121471142, Sport: ,Tennis, Time: ,Tue Oct 27 19:00:00 CET 2015, Time: ,Tue Oct 27 19:00:00 CET 2015, Event: ,Begemann/Sitak v Cuevas/Granollers, Favorite: ,Cuevas/Granollers, 4205969   size:80.53,Price: ,1.45,Begemann/Sitak, 10299764   size:2.59,Price: ,2.74,x
1.121365133, Sport: ,Soccer, Time: ,Tue Oct 27 18:30:00 CET 2015, Time: ,Tue Oct 27 18:30:00 CET 2015, Event: ,PSV v Genemuiden, Favorite: ,PSV, 48451   size:216.72,Price: ,1.02,Genemuiden, 544711   size:22.38,Price: ,70.0,The Draw, 58805   size:2.99,Price: ,12.5,ok
1.121455516, Sport: ,Tennis, Time: ,Tue Oct 27 08:00:00 CET 2015, Time: ,Tue Oct 27 08:00:00 CET 2015, Event: ,A Radwanska v Pennetta, Favorite: ,Agnieszka Radwanska, 2263577   size:932.02,Price: ,1.28,Flavia Pennetta, 2248507   size:268.27,Price: ,4.4,x
1.121476035, Sport: ,Snooker, Time: ,Tue Oct 27 07:30:00 CET 2015, Time: ,Tue Oct 27 07:30:00 CET 2015, Event: ,Mark Williams v Thepchaiya Un-Nooh, Favorite: ,Mark Williams, 2278795   size:375.08,Price: ,1.37,Thepchaiya Un-Nooh, 6482585   size:37.85,Price: ,3.3,x
1.121471149, Sport: ,Tennis, Time: ,Tue Oct 27 17:45:00 CET 2015, Time: ,Tue Oct 27 17:45:00 CET 2015, Event: ,Erlich/Petzschner v Butorac/Lipsky, Favorite: ,Butorac/Lipsky, 9608064   size:2.55,Price: ,1.67,Erlich/Petzschner, 9684822   size:3.02,Price: ,2.12,ok
1.121364689, Sport: ,Soccer, Time: ,Tue Oct 27 17:00:00 CET 2015, Time: ,Tue Oct 27 17:00:00 CET 2015, Event: ,Hradec Kralove v Pribram, Favorite: ,Pribram, 1533863   size:6.8,Price: ,2.28,Hradec Kralove, 367579   size:7.91,Price: ,3.35,The Draw, 58805   size:6.52,Price: ,3.55,ok
1.121364447, Sport: ,Soccer, Time: ,Tue Oct 27 20:00:00 CET 2015, Time: ,Tue Oct 27 20:00:00 CET 2015, Event: ,Evian TG v Laval, Favorite: ,Evian TG, 4864973   size:14.99,Price: ,2.14,Laval, 77585   size:5.55,Price: ,3.95,The Draw, 58805   size:3.61,Price: ,3.35,x
1.121487756, Sport: ,Tennis, Time: ,Tue Oct 27 06:30:00 CET 2015, Time: ,Tue Oct 27 06:30:00 CET 2015, Event: ,Y Zhang v Komardina, Favorite: ,Yuxuan Zhang, 6949174   size:2.72,Price: ,1.84,Anastasiya Komardina, 9148804   size:2.77,Price: ,2.18,x
1.121480044, Sport: ,Soccer, Time: ,Tue Oct 27 11:00:00 CET 2015, Time: ,Tue Oct 27 11:00:00 CET 2015, Event: ,USM Blida U21 v MO Bejaia U21, Favorite: ,USM Blida U21, 8166578   size:18.0,Price: ,1.51,MO Bejaia U21, 8297033   size:2.04,Price: ,3.1,The Draw, 58805   size:6.75,Price: ,3.55,ok
1.121487233, Sport: ,Tennis, Time: ,Tue Oct 27 11:15:00 CET 2015, Time: ,Tue Oct 27 11:15:00 CET 2015, Event: ,Ismailov/Sharma v Myneni/Singh, Favorite: ,Ismailov/Sharma, 10460773   size:4.81,Price: ,1.06,Myneni/Singh, 8274250   size:4.81,Price: ,1.06,x
1.121471531, Sport: ,Tennis, Time: ,Tue Oct 27 14:00:00 CET 2015, Time: ,Tue Oct 27 14:00:00 CET 2015, Event: ,Seppi v Goffin, Favorite: ,David Goffin, 5224084   size:752.65,Price: ,1.29,Andreas Seppi, 2257535   size:64.0,Price: ,4.0,ok
1.121364595, Sport: ,Soccer, Time: ,Tue Oct 27 20:00:00 CET 2015, Time: ,Tue Oct 27 20:00:00 CET 2015, Event: ,Tours v Angers, Favorite: ,Tours, 1543737   size:2.76,Price: ,2.76,Angers, 473963   size:2.76,Price: ,2.86,The Draw, 58805   size:209.24,Price: ,3.25,ok
1.121386988, Sport: ,Soccer, Time: ,Tue Oct 27 15:15:00 CET 2015, Time: ,Tue Oct 27 15:15:00 CET 2015, Event: ,Bekescsaba v MTK Budapest, Favorite: ,MTK Budapest, 473659   size:7.55,Price: ,1.62,Bekescsaba, 505949   size:6.3,Price: ,3.8,The Draw, 58805   size:14.11,Price: ,3.05,x
1.121475297, Sport: ,Tennis, Time: ,Tue Oct 27 18:00:00 CET 2015, Time: ,Tue Oct 27 18:00:00 CET 2015, Event: ,Zampieri v Kev King, Favorite: ,Kevin King, 7445670   size:3.0,Price: ,1.31,Caio Zampieri, 3677221   size:5.0,Price: ,3.95,ok
1.121475693, Sport: ,Basketball, Time: ,Tue Oct 27 18:05:00 CET 2015, Time: ,Tue Oct 27 18:05:00 CET 2015, Event: ,Hoersholm v Naestved, Favorite: ,Naestved, 6719080   size:9.8,Price: ,1.03,Hoersholm, 6719077   size:5.87,Price: ,1.42,ok
