1.121989635, Sport: ,Tennis, Time: ,Fri Nov 27 03:30:00 CET 2015, Time: ,Fri Nov 27 03:30:00 CET 2015, Event: ,Ja Jung v Kudryavtsev, Favorite: ,Alexander Kudryavtsev, 5908538   size:125.99,Price: ,1.36,Jason Jung, 7048850   size:16.0,Price: ,3.0,ok
1.122004547, Sport: ,Soccer, Time: ,Fri Nov 27 10:00:00 CET 2015, Time: ,Fri Nov 27 10:00:00 CET 2015, Event: ,PVF v Can Tho II, Favorite: ,PVF, 8967072   size:11.31,Price: ,1.1,Can Tho II, 7991959   size:11.31,Price: ,1.1,The Draw, 58805   size:14.25,Price: ,3.1,ok
1.121984508, Sport: ,Soccer, Time: ,Fri Nov 27 02:00:00 CET 2015, Time: ,Fri Nov 27 02:00:00 CET 2015, Event: ,Atlante v Lobos BUAP, Favorite: ,Atlante, 230270   size:4.53,Price: ,2.48,Lobos BUAP, 6138085   size:2.55,Price: ,2.82,The Draw, 58805   size:4.45,Price: ,3.35,ok
1.121989196, Sport: ,Tennis, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,K Stewart v Bellis, Favorite: ,Catherine Bellis, 8792467   size:425.81,Price: ,1.44,Katerina Stewart, 7584251   size:306.29,Price: ,3.15,ok
1.121850204, Sport: ,Snooker, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,Dominic Dale v Michael Wild, Favorite: ,Dominic Dale, 2278875   size:119.72,Price: ,1.17,Michael Wild, 6443350   size:30.89,Price: ,6.4,ok
1.122006125, Sport: ,Tennis, Time: ,Fri Nov 27 07:00:00 CET 2015, Time: ,Fri Nov 27 07:00:00 CET 2015, Event: ,Ghedin/Yi v Jung/Vorster, Favorite: ,Ghedin/Yi, 10530288   size:6.28,Price: ,1.06,Jung/Vorster, 10530289   size:6.28,Price: ,1.06,ok
1.122005079, Sport: ,Soccer, Time: ,Fri Nov 27 08:00:00 CET 2015, Time: ,Fri Nov 27 08:00:00 CET 2015, Event: ,TP Ho Chi Minh FC II v An Giang, Favorite: ,TP Ho Chi Minh FC II, 10555486   size:11.31,Price: ,1.1,An Giang, 10557411   size:11.31,Price: ,1.1,The Draw, 58805   size:14.25,Price: ,3.1,x
1.122005796, Sport: ,Soccer, Time: ,Fri Nov 27 09:00:00 CET 2015, Time: ,Fri Nov 27 09:00:00 CET 2015, Event: ,Surabaya United v Persela Lamongan, Favorite: ,Surabaya United, 10525847   size:11.31,Price: ,1.1,Persela Lamongan, 5227372   size:9.19,Price: ,3.1,The Draw, 58805   size:14.25,Price: ,3.1,ok
1.121986361, Sport: ,Tennis, Time: ,Thu Nov 26 19:51:00 CET 2015, Time: ,Thu Nov 26 19:51:00 CET 2015, Event: ,Cecchinato v Albot, Favorite: ,Marco Cecchinato, 6374165   size:23.4,Price: ,1.32,Radu Albot, 6603898   size:6.94,Price: ,3.85,x
1.121968733, Sport: ,Basketball, Time: ,Fri Nov 27 00:30:00 CET 2015, Time: ,Fri Nov 27 00:30:00 CET 2015, Event: ,Notre Dame v Monmouth, Favorite: ,Notre Dame, 332195   size:51.86,Price: ,1.23,Monmouth, 732135   size:174.78,Price: ,4.6,x
1.121850324, Sport: ,Snooker, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,Matthew Selt v Zhang Yong, Favorite: ,Matthew Selt, 2725267   size:723.62,Price: ,1.17,Zhang Yong, 8789272   size:141.59,Price: ,5.8,ok
1.121969304, Sport: ,Basketball, Time: ,Fri Nov 27 05:59:00 CET 2015, Time: ,Fri Nov 27 05:59:00 CET 2015, Event: ,California v San Diego State, Favorite: ,California, 352410   size:27.37,Price: ,1.52,San Diego State, 711057   size:5.0,Price: ,2.72,x
1.122006129, Sport: ,Tennis, Time: ,Fri Nov 27 04:00:00 CET 2015, Time: ,Fri Nov 27 04:00:00 CET 2015, Event: ,Osaka v Caregaro, Favorite: ,Naomi Osaka, 7640637   size:4.06,Price: ,1.26,Martina Caregaro, 4845690   size:67.9,Price: ,4.3,ok
1.121786516, Sport: ,Volleyball, Time: ,Thu Nov 26 20:00:00 CET 2015, Time: ,Thu Nov 26 20:00:00 CET 2015, Event: ,Calcit Ljubljana v Vakifbank Istanbul, Favorite: ,Vakifbank Istanbul, 3579478   size:0.0,Price: ,0.0,Calcit Ljubljana, 10463693   size:2706.45,Price: ,2.0,ok
1.122005511, Sport: ,Soccer, Time: ,Thu Nov 26 20:00:00 CET 2015, Time: ,Thu Nov 26 20:00:00 CET 2015, Event: ,San Jose v The Strongest, Favorite: ,The Strongest, 328205   size:106.91,Price: ,1.88,San Jose, 171908   size:6.59,Price: ,3.9,The Draw, 58805   size:45.49,Price: ,3.9,x
1.121856862, Sport: ,American Football, Time: ,Fri Nov 27 02:30:00 CET 2015, Time: ,Fri Nov 27 02:30:00 CET 2015, Event: ,Chicago @ Green Bay, Favorite: ,Green Bay Packers, 50192   size:296.87,Price: ,1.28,Chicago Bears, 50194   size:601.83,Price: ,4.5,x
1.121686696, Sport: ,Soccer, Time: ,Thu Nov 26 21:05:00 CET 2015, Time: ,Thu Nov 26 21:05:00 CET 2015, Event: ,Braga v Slovan Liberec, Favorite: ,Braga, 48799   size:886.22,Price: ,1.63,Slovan Liberec, 10503   size:222.97,Price: ,6.4,The Draw, 58805   size:229.09,Price: ,4.2,ok
1.121687543, Sport: ,Soccer, Time: ,Thu Nov 26 21:05:00 CET 2015, Time: ,Thu Nov 26 21:05:00 CET 2015, Event: ,Club Brugge v Napoli, Favorite: ,Napoli, 676464   size:1583.49,Price: ,2.4,Club Brugge, 10762   size:101.88,Price: ,3.1,The Draw, 58805   size:2426.18,Price: ,3.75,ok
1.121856810, Sport: ,American Football, Time: ,Thu Nov 26 22:30:00 CET 2015, Time: ,Thu Nov 26 22:30:00 CET 2015, Event: ,Carolina @ Dallas, Favorite: ,Dallas Cowboys, 50189   size:455.11,Price: ,1.97,Carolina Panthers, 50198   size:714.86,Price: ,2.02,x
1.121939424, Sport: ,Cricket, Time: ,Fri Nov 27 05:00:00 CET 2015, Time: ,Fri Nov 27 05:00:00 CET 2015, Event: ,Comilla v Rangpur, Favorite: ,Rangpur, 6965213   size:5.52,Price: ,1.81,Comilla, 10485382   size:2.79,Price: ,2.08,x
1.121685401, Sport: ,Soccer, Time: ,Thu Nov 26 21:05:00 CET 2015, Time: ,Thu Nov 26 21:05:00 CET 2015, Event: ,Celtic v Ajax, Favorite: ,Ajax, 2685   size:106.79,Price: ,2.6,Celtic, 55223   size:110.33,Price: ,2.9,The Draw, 58805   size:2850.39,Price: ,3.6,ok
1.121910146, Sport: ,Handball, Time: ,Thu Nov 26 20:45:00 CET 2015, Time: ,Thu Nov 26 20:45:00 CET 2015, Event: ,Montpellier v Toulouse, Favorite: ,Montpellier, 3379953   size:712.6,Price: ,1.15,Toulouse, 3778896   size:78.38,Price: ,7.8,Draw, 330157   size:50.76,Price: ,11.5,x
1.121976494, Sport: ,Basketball, Time: ,Fri Nov 27 09:15:00 CET 2015, Time: ,Fri Nov 27 09:15:00 CET 2015, Event: ,Alaska Aces v NLEX Road Warriors, Favorite: ,Alaska Aces, 3803222   size:327.19,Price: ,1.42,NLEX Road Warriors, 8911710   size:10.99,Price: ,2.88,ok
1.121687749, Sport: ,Soccer, Time: ,Thu Nov 26 21:05:00 CET 2015, Time: ,Thu Nov 26 21:05:00 CET 2015, Event: ,Villarreal v Rapid Vienna, Favorite: ,Villarreal, 28191   size:1397.82,Price: ,1.64,Rapid Vienna, 65350   size:1631.28,Price: ,6.2,The Draw, 58805   size:2595.37,Price: ,4.2,ok
1.121909912, Sport: ,Handball, Time: ,Thu Nov 26 19:30:00 CET 2015, Time: ,Thu Nov 26 19:30:00 CET 2015, Event: ,Vojvodina v Presov, Favorite: ,Vojvodina, 1247852   size:2.85,Price: ,1.03,Presov, 3379920   size:2.85,Price: ,1.03,Draw, 330157   size:2.85,Price: ,1.03,x
1.121909917, Sport: ,Handball, Time: ,Thu Nov 26 20:45:00 CET 2015, Time: ,Thu Nov 26 20:45:00 CET 2015, Event: ,Rhein Neckar Lowen v Kristianstad, Favorite: ,Rhein Neckar Lowen, 2507296   size:1187.66,Price: ,1.09,Kristianstad, 2929927   size:43.76,Price: ,10.0,Draw, 330157   size:28.21,Price: ,15.0,ok
1.121971003, Sport: ,Soccer, Time: ,Thu Nov 26 23:30:00 CET 2015, Time: ,Thu Nov 26 23:30:00 CET 2015, Event: ,Antofagasta v Santiago Wanderers, Favorite: ,Santiago Wanderers, 913363   size:27.22,Price: ,2.48,Antofagasta, 6105741   size:44.54,Price: ,3.1,The Draw, 58805   size:12.98,Price: ,3.5,x
1.121981527, Sport: ,Soccer, Time: ,Fri Nov 27 02:00:00 CET 2015, Time: ,Fri Nov 27 02:00:00 CET 2015, Event: ,Veracruz v Pumas UNAM, Favorite: ,Veracruz, 328922   size:19.77,Price: ,2.76,Pumas UNAM, 328955   size:5.0,Price: ,2.78,The Draw, 58805   size:125.6,Price: ,3.5,ok
1.121968687, Sport: ,Basketball, Time: ,Thu Nov 26 20:00:00 CET 2015, Time: ,Thu Nov 26 20:00:00 CET 2015, Event: ,Wichita State v USC, Favorite: ,USC, 29830   size:2.85,Price: ,1.03,Wichita State, 697639   size:2.31,Price: ,1.68,ok
1.121850233, Sport: ,Snooker, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,Xiao Guodong v Nappon Saengkham, Favorite: ,Xiao Guodong, 2336728   size:315.79,Price: ,1.33,Nappon Saengkham, 10532536   size:84.85,Price: ,3.85,ok
1.121850199, Sport: ,Snooker, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,Cao Yupeng v Oliver Lines, Favorite: ,Oliver Lines, 6575023   size:2.85,Price: ,1.78,Cao Yupeng, 3743946   size:2.85,Price: ,2.24,ok
1.121989735, Sport: ,Tennis, Time: ,Fri Nov 27 05:15:00 CET 2015, Time: ,Fri Nov 27 05:15:00 CET 2015, Event: ,Katayama v Kravchuk, Favorite: ,Konstantin Kravchuk, 5011822   size:5.1,Price: ,1.12,Sho Katayama, 8351069   size:6.72,Price: ,6.6,ok
1.121910972, Sport: ,Handball, Time: ,Thu Nov 26 19:45:00 CET 2015, Time: ,Thu Nov 26 19:45:00 CET 2015, Event: ,Norway (W) v Russia (W), Favorite: ,Norway (W), 5987069   size:2.85,Price: ,1.03,Russia (W), 6257694   size:2.85,Price: ,1.03,Draw, 330157   size:2.85,Price: ,1.03,x
1.122003790, Sport: ,Soccer, Time: ,Fri Nov 27 08:00:00 CET 2015, Time: ,Fri Nov 27 08:00:00 CET 2015, Event: ,Ha Noi T&T II v Viettel FC II, Favorite: ,Ha Noi T&T II, 10550481   size:11.31,Price: ,1.1,Viettel FC II, 10550502   size:11.31,Price: ,1.1,The Draw, 58805   size:14.25,Price: ,3.1,x
1.121977355, Sport: ,Basketball, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,Limoges v Cedevita, Favorite: ,Limoges, 3817200   size:37.45,Price: ,1.82,Cedevita, 4229279   size:2.85,Price: ,2.18,x
1.121996064, Sport: ,Tennis, Time: ,Thu Nov 26 19:36:00 CET 2015, Time: ,Thu Nov 26 19:36:00 CET 2015, Event: ,Kowalczyk/Siljestrom v Mager/Sonego, Favorite: ,Kowalczyk/Siljestrom, 8522688   size:580.2,Price: ,1.01,Mager/Sonego, 10553262   size:70.89,Price: ,1.09,ok
1.121850424, Sport: ,Snooker, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,Kyren Wilson v Paul S. Davison, Favorite: ,Kyren Wilson, 5119461   size:218.18,Price: ,1.17,Paul S. Davison, 7557586   size:2.85,Price: ,6.2,ok
1.121968796, Sport: ,Basketball, Time: ,Fri Nov 27 05:30:00 CET 2015, Time: ,Fri Nov 27 05:30:00 CET 2015, Event: ,Santa Clara v Arizona, Favorite: ,Arizona, 29835   size:2.85,Price: ,1.03,Santa Clara, 708789   size:5.91,Price: ,8.2,ok
1.121686282, Sport: ,Soccer, Time: ,Thu Nov 26 21:05:00 CET 2015, Time: ,Thu Nov 26 21:05:00 CET 2015, Event: ,PAOK v FK Qabala, Favorite: ,PAOK, 232095   size:267.31,Price: ,1.41,FK Qabala, 6586894   size:1124.54,Price: ,10.5,The Draw, 58805   size:90.08,Price: ,5.0,x
1.121968792, Sport: ,Basketball, Time: ,Fri Nov 27 00:30:00 CET 2015, Time: ,Fri Nov 27 00:30:00 CET 2015, Event: ,Boston College v Michigan State, Favorite: ,Michigan State, 29834   size:1900.2,Price: ,1.06,Boston College, 671868   size:9.39,Price: ,9.2,ok
1.121850344, Sport: ,Snooker, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,Luca Brecel v Hossein Vafaei Ayouri, Favorite: ,Luca Brecel, 5073722   size:285.53,Price: ,1.45,Hossein Vafaei Ayouri, 6488744   size:2.85,Price: ,3.2,ok
1.121850494, Sport: ,Snooker, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,Stephen Maguire v Jimmy White, Favorite: ,Stephen Maguire, 2278793   size:1072.54,Price: ,1.12,Jimmy White, 2329403   size:10.33,Price: ,8.6,ok
1.121986357, Sport: ,Tennis, Time: ,Thu Nov 26 22:00:00 CET 2015, Time: ,Thu Nov 26 22:00:00 CET 2015, Event: ,G Pella v Clezar, Favorite: ,Guido Pella, 6162610   size:52.57,Price: ,1.39,Guilherme Clezar, 5304142   size:3.91,Price: ,3.4,ok
1.121876143, Sport: ,Soccer, Time: ,Fri Nov 27 00:45:00 CET 2015, Time: ,Fri Nov 27 00:45:00 CET 2015, Event: ,Huracan v River Plate, Favorite: ,River Plate, 194515   size:87.79,Price: ,2.16,Huracan, 194507   size:11.13,Price: ,3.9,The Draw, 58805   size:48.18,Price: ,3.3,x
1.121987769, Sport: ,Soccer, Time: ,Fri Nov 27 01:45:00 CET 2015, Time: ,Fri Nov 27 01:45:00 CET 2015, Event: ,Bucaramanga v Universitario Popayan, Favorite: ,Bucaramanga, 7032786   size:5.0,Price: ,1.46,Universitario Popayan, 10101850   size:32.83,Price: ,9.6,The Draw, 58805   size:6.99,Price: ,4.3,ok
1.122003380, Sport: ,Soccer, Time: ,Fri Nov 27 01:45:00 CET 2015, Time: ,Fri Nov 27 01:45:00 CET 2015, Event: ,America de Cali v Real Cartagena, Favorite: ,America de Cali, 330236   size:31.21,Price: ,1.95,Real Cartagena, 5284704   size:6.98,Price: ,4.4,The Draw, 58805   size:3.76,Price: ,3.8,ok
1.122006372, Sport: ,Soccer, Time: ,Thu Nov 26 21:00:00 CET 2015, Time: ,Thu Nov 26 21:00:00 CET 2015, Event: ,KR Reykjavik v Breidablik, Favorite: ,Breidablik, 1478217   size:204.34,Price: ,2.5,KR Reykjavik, 399808   size:9.12,Price: ,2.76,The Draw, 58805   size:8.18,Price: ,3.75,x
1.121977363, Sport: ,Basketball, Time: ,Thu Nov 26 20:45:00 CET 2015, Time: ,Thu Nov 26 20:45:00 CET 2015, Event: ,Olympiacos v Laboral Kutxa, Favorite: ,Olympiacos, 278582   size:605.3,Price: ,1.81,Laboral Kutxa, 7735599   size:149.69,Price: ,2.18,ok
1.121786525, Sport: ,Volleyball, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,Rebecchi Nordmeccanica  v Le Cannet VB, Favorite: ,Rebecchi Nordmeccanica , 10381562   size:51299.36,Price: ,1.01,Le Cannet VB, 9020091   size:47.07,Price: ,10.5,ok
1.121977327, Sport: ,Basketball, Time: ,Fri Nov 27 10:00:00 CET 2015, Time: ,Fri Nov 27 10:00:00 CET 2015, Event: ,Powervit Pilipinas Agui v Mono Vampire Basketball, Favorite: ,Powervit Pilipinas Agui, 10463970   size:655.5,Price: ,1.04,Mono Vampire Basketball, 10464262   size:655.5,Price: ,1.04,x
1.121886184, Sport: ,Soccer, Time: ,Fri Nov 27 02:00:00 CET 2015, Time: ,Fri Nov 27 02:00:00 CET 2015, Event: ,Alianza Lima v Sporting Cristal, Favorite: ,Sporting Cristal, 328696   size:10.94,Price: ,2.58,Alianza Lima, 219457   size:5.0,Price: ,2.88,The Draw, 58805   size:8.23,Price: ,3.55,x
1.121850459, Sport: ,Snooker, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,Neil Robertson v Alex Taubman, Favorite: ,Neil Robertson, 2278787   size:8135.04,Price: ,1.02,Alex Taubman, 6600806   size:15.0,Price: ,36.0,ok
1.121981623, Sport: ,Soccer, Time: ,Fri Nov 27 04:00:00 CET 2015, Time: ,Fri Nov 27 04:00:00 CET 2015, Event: ,Puebla v Toluca, Favorite: ,Toluca, 230914   size:192.65,Price: ,2.72,Puebla, 328956   size:3.2,Price: ,2.76,The Draw, 58805   size:173.66,Price: ,3.45,x
1.122006137, Sport: ,Tennis, Time: ,Fri Nov 27 02:30:00 CET 2015, Time: ,Fri Nov 27 02:30:00 CET 2015, Event: ,Kumkhum v Ozaki, Favorite: ,Luksika Kumkhum, 6670677   size:48.79,Price: ,1.65,Risa Ozaki, 7593284   size:38.23,Price: ,2.28,ok
1.121687440, Sport: ,Soccer, Time: ,Thu Nov 26 21:05:00 CET 2015, Time: ,Thu Nov 26 21:05:00 CET 2015, Event: ,Legia Warsaw v FC Midtjylland, Favorite: ,Legia Warsaw, 46943   size:252.85,Price: ,2.2,FC Midtjylland, 28206   size:23.58,Price: ,3.75,The Draw, 58805   size:2155.21,Price: ,3.5,ok
1.121989423, Sport: ,Tennis, Time: ,Thu Nov 26 22:00:00 CET 2015, Time: ,Thu Nov 26 22:00:00 CET 2015, Event: ,Kalashnikova/Maria v Glushko/Peterson, Favorite: ,Kalashnikova/Maria, 10554287   size:103.03,Price: ,1.56,Glushko/Peterson, 10302168   size:94.28,Price: ,2.26,ok
1.122005637, Sport: ,Tennis, Time: ,Thu Nov 26 20:30:00 CET 2015, Time: ,Thu Nov 26 20:30:00 CET 2015, Event: ,Melnikova v Jovanovski, Favorite: ,Bojana Jovanovski, 4148045   size:37.05,Price: ,1.15,Marina Melnikova, 6390238   size:9.48,Price: ,7.2,x
1.121968691, Sport: ,Basketball, Time: ,Thu Nov 26 22:30:00 CET 2015, Time: ,Thu Nov 26 22:30:00 CET 2015, Event: ,Stanford v Villanova, Favorite: ,Villanova, 675919   size:13.53,Price: ,1.03,Stanford, 29831   size:15.21,Price: ,4.1,ok
1.121687646, Sport: ,Soccer, Time: ,Thu Nov 26 21:05:00 CET 2015, Time: ,Thu Nov 26 21:05:00 CET 2015, Event: ,Molde v Fenerbahce, Favorite: ,Fenerbahce, 46726   size:53.17,Price: ,2.38,Molde, 31321   size:92.19,Price: ,3.3,The Draw, 58805   size:2694.0,Price: ,3.5,ok
1.121920231, Sport: ,Handball, Time: ,Thu Nov 26 19:45:00 CET 2015, Time: ,Thu Nov 26 19:45:00 CET 2015, Event: ,Redbergslids v Karlskrona, Favorite: ,Redbergslids, 3771721   size:2.85,Price: ,1.03,Karlskrona, 10260449   size:2.85,Price: ,1.03,Draw, 330157   size:2.85,Price: ,1.03,ok
1.121971225, Sport: ,Soccer, Time: ,Fri Nov 27 02:00:00 CET 2015, Time: ,Fri Nov 27 02:00:00 CET 2015, Event: ,San Marcos v Audax Italiano, Favorite: ,Audax Italiano, 2295419   size:5.0,Price: ,2.64,San Marcos, 7000095   size:20.47,Price: ,2.8,The Draw, 58805   size:78.6,Price: ,3.6,ok
1.122006138, Sport: ,Tennis, Time: ,Fri Nov 27 05:15:00 CET 2015, Time: ,Fri Nov 27 05:15:00 CET 2015, Event: ,Ratiwatana/Ratiwatana v Klein/Reid, Favorite: ,Ratiwatana/Ratiwatana, 2091363   size:28.37,Price: ,1.36,Klein/Reid, 10530286   size:18.95,Price: ,2.08,x
