1.122635007, Sport: ,Soccer, Time: ,Wed Jan 20 11:00:00 CET 2016, Time: ,Wed Jan 20 11:00:00 CET 2016, Event: ,Sivas Belediyespor v 1461 Trabzon, Favorite: ,1461 Trabzon, 5289229   size:12.95,Price: ,2.1,Sivas Belediyespor, 6781573   size:3.83,Price: ,3.5,The Draw, 58805   size:2.57,Price: ,3.9,x
1.122635009, Sport: ,Soccer, Time: ,Wed Jan 20 17:00:00 CET 2016, Time: ,Wed Jan 20 17:00:00 CET 2016, Event: ,Trabzonspor v Nazilli Belediyespor, Favorite: ,Trabzonspor, 113125   size:17.09,Price: ,1.17,Nazilli Belediyespor, 965424   size:5.11,Price: ,13.0,The Draw, 58805   size:2.0,Price: ,7.6,ok
1.122651172, Sport: ,Basketball, Time: ,Thu Jan 21 04:35:00 CET 2016, Time: ,Thu Jan 21 04:35:00 CET 2016, Event: ,Atlanta @ Portland, Favorite: ,Atlanta, 13114   size:8.12,Price: ,1.74,Portland, 13129   size:6.72,Price: ,2.14,ok
1.122640294, Sport: ,Tennis, Time: ,Wed Jan 20 21:00:00 CET 2016, Time: ,Wed Jan 20 21:00:00 CET 2016, Event: ,Souza v And Martin, Favorite: ,Joao Souza, 4490590   size:5.0,Price: ,1.34,Andrej Martin, 5071877   size:2.21,Price: ,3.3,x
1.122656528, Sport: ,Soccer, Time: ,Wed Jan 20 12:30:00 CET 2016, Time: ,Wed Jan 20 12:30:00 CET 2016, Event: ,Ruch Chorzow v Rozwoj Katowice, Favorite: ,Ruch Chorzow, 2160683   size:2.55,Price: ,1.39,Rozwoj Katowice, 7568776   size:2.0,Price: ,6.0,The Draw, 58805   size:2.55,Price: ,4.2,ok
1.122662083, Sport: ,Tennis, Time: ,Thu Jan 21 05:00:00 CET 2016, Time: ,Thu Jan 21 05:00:00 CET 2016, Event: ,Coppejans v Naso, Favorite: ,Kimmer Coppejans, 7364095   size:2.55,Price: ,1.22,Gianluca Naso, 2967260   size:4.54,Price: ,4.6,x
1.122651075, Sport: ,Basketball, Time: ,Wed Jan 20 20:30:00 CET 2016, Time: ,Wed Jan 20 20:30:00 CET 2016, Event: ,CB Avenida (W) v Famila Schio (W), Favorite: ,CB Avenida (W), 10411228   size:540.97,Price: ,1.24,Famila Schio (W), 7137850   size:357.9,Price: ,1.24,ok
1.122659118, Sport: ,Soccer, Time: ,Wed Jan 20 21:00:00 CET 2016, Time: ,Wed Jan 20 21:00:00 CET 2016, Event: ,Estudiantes de Caracas v Trujillanos, Favorite: ,Trujillanos, 1224046   size:17.34,Price: ,2.08,Estudiantes de Caracas, 10064371   size:14.6,Price: ,2.58,The Draw, 58805   size:11.87,Price: ,3.15,x
1.122577172, Sport: ,Soccer, Time: ,Wed Jan 20 13:30:00 CET 2016, Time: ,Wed Jan 20 13:30:00 CET 2016, Event: ,Yuen Long (Res) v Wong Tai Sin (Res), Favorite: ,Yuen Long (Res), 8242524   size:10.95,Price: ,1.15,Wong Tai Sin (Res), 8929772   size:10.95,Price: ,1.15,The Draw, 58805   size:10.95,Price: ,3.0,x
1.122659586, Sport: ,Volleyball, Time: ,Wed Jan 20 17:30:00 CET 2016, Time: ,Wed Jan 20 17:30:00 CET 2016, Event: ,Valepa v Volei Zalau, Favorite: ,Volei Zalau, 10410545   size:19.45,Price: ,1.07,VaLePa, 9113676   size:3.81,Price: ,1.31,x
1.122659584, Sport: ,Volleyball, Time: ,Wed Jan 20 18:30:00 CET 2016, Time: ,Wed Jan 20 18:30:00 CET 2016, Event: ,Powervolleys Dueren v Sir Safety Perugia, Favorite: ,Sir Safety Perugia, 7833200   size:2.55,Price: ,1.16,Powervolleys Dueren, 10410537   size:23.93,Price: ,6.4,ok
1.122651182, Sport: ,Basketball, Time: ,Thu Jan 21 01:35:00 CET 2016, Time: ,Thu Jan 21 01:35:00 CET 2016, Event: ,Boston @ Toronto, Favorite: ,Toronto, 13113   size:2.55,Price: ,1.64,Boston, 13108   size:5.04,Price: ,2.38,ok
1.122547397, Sport: ,Cricket, Time: ,Wed Jan 20 10:00:00 CET 2016, Time: ,Wed Jan 20 10:00:00 CET 2016, Event: ,Bangladesh v Zimbabwe (3rd T20), Favorite: ,Bangladesh, 7659   size:324.11,Price: ,1.39,Zimbabwe, 1006   size:30.2,Price: ,3.45,x
1.122659582, Sport: ,Volleyball, Time: ,Wed Jan 20 15:00:00 CET 2016, Time: ,Wed Jan 20 15:00:00 CET 2016, Event: ,Gazprom-Ugra Surgut v Olympiakos, Favorite: ,Gazprom-Ugra Surgut, 10410542   size:7.71,Price: ,1.11,Olympiakos, 1107070   size:2.55,Price: ,1.69,ok
1.122668619, Sport: ,Ice Hockey, Time: ,Wed Jan 20 17:30:00 CET 2016, Time: ,Wed Jan 20 17:30:00 CET 2016, Event: ,TPS Turku v Hifk Helsinki, Favorite: ,TPS Turku, 284691   size:5.61,Price: ,2.52,HIFK Helsinki, 10653587   size:62.0,Price: ,2.58,Tie, 60104   size:110.14,Price: ,3.95,x
1.122634988, Sport: ,Soccer, Time: ,Wed Jan 20 15:00:00 CET 2016, Time: ,Wed Jan 20 15:00:00 CET 2016, Event: ,Bursaspor v Tepecikspor, Favorite: ,Bursaspor, 113183   size:913.73,Price: ,1.19,Tepecikspor, 6641628   size:16.95,Price: ,10.5,The Draw, 58805   size:25.73,Price: ,6.8,ok
1.122668614, Sport: ,Ice Hockey, Time: ,Wed Jan 20 17:30:00 CET 2016, Time: ,Wed Jan 20 17:30:00 CET 2016, Event: ,JYP Jyvaskyla v HPK Hameenlinna, Favorite: ,JYP Jyvaskyla, 4192588   size:96.4,Price: ,1.68,HPK Hameenlinna, 2266329   size:60.0,Price: ,4.6,Tie, 60104   size:94.91,Price: ,4.5,ok
1.122665345, Sport: ,Soccer, Time: ,Wed Jan 20 16:00:00 CET 2016, Time: ,Wed Jan 20 16:00:00 CET 2016, Event: ,Dnipro v FSV Zwickau, Favorite: ,Dnipro, 50345   size:2.55,Price: ,1.5,FSV Zwickau, 6495178   size:9.13,Price: ,4.1,The Draw, 58805   size:9.13,Price: ,3.85,x
1.122645995, Sport: ,Basketball, Time: ,Thu Jan 21 01:00:00 CET 2016, Time: ,Thu Jan 21 01:00:00 CET 2016, Event: ,Ferro Carril Oeste v San Martin, Favorite: ,Ferro Carril Oeste, 10312212   size:2.58,Price: ,1.03,San Martin, 8861781   size:2.58,Price: ,1.03,ok
1.122662079, Sport: ,Tennis, Time: ,Thu Jan 21 05:00:00 CET 2016, Time: ,Thu Jan 21 05:00:00 CET 2016, Event: ,Gaio v Lacko, Favorite: ,Lukas Lacko, 2263634   size:2.55,Price: ,1.19,Federico Gaio, 8284479   size:5.57,Price: ,4.9,ok
1.122608199, Sport: ,Soccer, Time: ,Wed Jan 20 16:00:00 CET 2016, Time: ,Wed Jan 20 16:00:00 CET 2016, Event: ,Al Ahly v Ismaily, Favorite: ,Al Ahly, 1328423   size:2.51,Price: ,1.64,Ismaily, 5170870   size:2.18,Price: ,5.1,The Draw, 58805   size:3.44,Price: ,4.2,ok
1.122652958, Sport: ,Ice Hockey, Time: ,Wed Jan 20 17:30:00 CET 2016, Time: ,Wed Jan 20 17:30:00 CET 2016, Event: ,Hc Dynamo Moscow v Cska Moscow, Favorite: ,CSKA Moscow, 1252385   size:22.0,Price: ,2.06,Hc Dynamo Moscow, 10698100   size:67.49,Price: ,3.3,Tie, 60104   size:60.76,Price: ,4.0,x
1.122641393, Sport: ,Tennis, Time: ,Wed Jan 20 16:30:00 CET 2016, Time: ,Wed Jan 20 16:30:00 CET 2016, Event: ,Andreozzi v Riba, Favorite: ,Guido Andreozzi, 6603914   size:378.6,Price: ,1.53,Pere Riba, 2489421   size:4.6,Price: ,2.7,ok
1.122652953, Sport: ,Ice Hockey, Time: ,Wed Jan 20 19:30:00 CET 2016, Time: ,Wed Jan 20 19:30:00 CET 2016, Event: ,Slovan Bratislava v KHL Zagreb, Favorite: ,Slovan Bratislava, 1357713   size:17.6,Price: ,1.9,KHL Zagreb, 10653700   size:55.0,Price: ,3.6,Tie, 60104   size:67.0,Price: ,4.4,ok
1.122655787, Sport: ,Soccer, Time: ,Wed Jan 20 19:00:00 CET 2016, Time: ,Wed Jan 20 19:00:00 CET 2016, Event: ,FC Kray v Duisburg II, Favorite: ,FC Kray, 6542377   size:23.74,Price: ,1.56,Duisburg II, 6542376   size:9.13,Price: ,4.0,The Draw, 58805   size:10.95,Price: ,3.45,ok
1.122668171, Sport: ,Soccer, Time: ,Wed Jan 20 15:00:00 CET 2016, Time: ,Wed Jan 20 15:00:00 CET 2016, Event: ,Hibernian U20 v Hamilton U20, Favorite: ,Hamilton U20, 6645665   size:2.42,Price: ,1.88,Hibernian U20, 6645664   size:27.48,Price: ,3.35,The Draw, 58805   size:10.21,Price: ,4.1,ok
1.122560633, Sport: ,Basketball, Time: ,Thu Jan 21 01:00:00 CET 2016, Time: ,Thu Jan 21 01:00:00 CET 2016, Event: ,Texas @ West Virginia, Favorite: ,Texas, 332193   size:2.58,Price: ,1.03,West Virginia, 715470   size:2.58,Price: ,1.03,ok
1.122634996, Sport: ,Soccer, Time: ,Wed Jan 20 18:45:00 CET 2016, Time: ,Wed Jan 20 18:45:00 CET 2016, Event: ,Karabukspor v Besiktas, Favorite: ,Besiktas, 232068   size:15.48,Price: ,1.76,Karabukspor, 3292145   size:3.35,Price: ,4.1,The Draw, 58805   size:2.55,Price: ,3.5,x
1.122577117, Sport: ,Soccer, Time: ,Wed Jan 20 11:30:00 CET 2016, Time: ,Wed Jan 20 11:30:00 CET 2016, Event: ,South China FC (Res) v TSW Pegasus FC (Res), Favorite: ,TSW Pegasus FC (Res), 7204827   size:2.55,Price: ,1.64,South China FC (Res), 7253734   size:30.75,Price: ,3.1,The Draw, 58805   size:18.45,Price: ,4.5,ok
1.122657075, Sport: ,Soccer, Time: ,Wed Jan 20 16:00:00 CET 2016, Time: ,Wed Jan 20 16:00:00 CET 2016, Event: ,Al Bahrain SC v Busaiteen, Favorite: ,Busaiteen, 3922360   size:2.9,Price: ,1.72,Al Bahrain SC, 6121859   size:2.55,Price: ,3.95,The Draw, 58805   size:3.95,Price: ,3.5,x
1.122578322, Sport: ,Soccer, Time: ,Wed Jan 20 11:00:00 CET 2016, Time: ,Wed Jan 20 11:00:00 CET 2016, Event: ,Sigma Olomouc B v Opava, Favorite: ,Sigma Olomouc B, 10079892   size:21.61,Price: ,1.88,Opava, 470216   size:2.55,Price: ,3.35,The Draw, 58805   size:2.55,Price: ,3.6,ok
1.122651093, Sport: ,Basketball, Time: ,Wed Jan 20 15:00:00 CET 2016, Time: ,Wed Jan 20 15:00:00 CET 2016, Event: ,Nadezhda (W) v Bourges (W), Favorite: ,Nadezhda (W), 5290907   size:2.55,Price: ,1.27,Bourges (W), 5291015   size:38.1,Price: ,1.63,ok
1.122645524, Sport: ,Volleyball, Time: ,Wed Jan 20 20:30:00 CET 2016, Time: ,Wed Jan 20 20:30:00 CET 2016, Event: ,Asseco Resovia Rzeszow v Tomis Constanta, Favorite: ,Asseco Resovia Rzeszow, 3657095   size:2998.08,Price: ,1.01,Tomis Constanta, 2789373   size:18.0,Price: ,1.12,x
1.122645521, Sport: ,Volleyball, Time: ,Wed Jan 20 16:00:00 CET 2016, Time: ,Wed Jan 20 16:00:00 CET 2016, Event: ,Stiinta Bacau v Dinamo Krasnodar, Favorite: ,Dinamo Krasnodar, 5326346   size:2.55,Price: ,1.18,Stiinta Bacau, 6781536   size:28.09,Price: ,5.6,ok
1.122557901, Sport: ,Cricket, Time: ,Thu Jan 21 02:30:00 CET 2016, Time: ,Thu Jan 21 02:30:00 CET 2016, Event: ,Hong Kong v Scotland, Favorite: ,Hong Kong, 247649   size:1292.2,Price: ,1.04,Scotland, 152533   size:1292.2,Price: ,1.04,The Draw, 60443   size:1292.2,Price: ,1.04,x
1.122658729, Sport: ,Soccer, Time: ,Wed Jan 20 10:00:00 CET 2016, Time: ,Wed Jan 20 10:00:00 CET 2016, Event: ,Thanh Hoa v Ha Noi FC, Favorite: ,Thanh Hoa, 7227126   size:3.08,Price: ,1.48,Ha Noi FC, 7226986   size:4.11,Price: ,4.5,The Draw, 58805   size:3.45,Price: ,4.7,ok
1.122656306, Sport: ,Soccer, Time: ,Wed Jan 20 15:35:00 CET 2016, Time: ,Wed Jan 20 15:35:00 CET 2016, Event: ,Paderborn v Thun, Favorite: ,Paderborn, 208035   size:2.07,Price: ,2.42,Thun, 176184   size:4.49,Price: ,2.54,The Draw, 58805   size:2.55,Price: ,3.25,x
1.122659005, Sport: ,Soccer, Time: ,Wed Jan 20 17:00:00 CET 2016, Time: ,Wed Jan 20 17:00:00 CET 2016, Event: ,Morocco A v Ivory Coast A, Favorite: ,Ivory Coast A, 10723318   size:2.55,Price: ,2.32,Morocco A, 7425965   size:2.55,Price: ,2.64,The Draw, 58805   size:2.55,Price: ,2.94,ok
1.122658399, Sport: ,Soccer, Time: ,Wed Jan 20 20:00:00 CET 2016, Time: ,Wed Jan 20 20:00:00 CET 2016, Event: ,Leiknir R v IR Reykjavik, Favorite: ,IR Reykjavik, 4742652   size:11.81,Price: ,1.06,Leiknir R, 4744864   size:6.84,Price: ,1.08,The Draw, 58805   size:15.5,Price: ,2.88,x
1.122651081, Sport: ,Basketball, Time: ,Wed Jan 20 20:00:00 CET 2016, Time: ,Wed Jan 20 20:00:00 CET 2016, Event: ,ESB Lille (W) v Galatasaray (W), Favorite: ,Galatasaray (W), 5290909   size:2.55,Price: ,1.29,ESB Lille (W), 8978730   size:2.55,Price: ,1.47,ok
1.122645539, Sport: ,Volleyball, Time: ,Wed Jan 20 20:30:00 CET 2016, Time: ,Wed Jan 20 20:30:00 CET 2016, Event: ,Tours VB v Noliko Maaseik, Favorite: ,Noliko Maaseik, 1287710   size:18.89,Price: ,1.04,Tours VB, 1099100   size:1041.11,Price: ,1.15,x
1.122577003, Sport: ,Soccer, Time: ,Wed Jan 20 13:30:00 CET 2016, Time: ,Wed Jan 20 13:30:00 CET 2016, Event: ,Eastern AA (Res) v Southern Dist RSA (Res), Favorite: ,Eastern AA (Res), 7993892   size:30.13,Price: ,1.23,Southern Dist RSA (Res), 7204910   size:5.47,Price: ,6.4,The Draw, 58805   size:6.39,Price: ,5.5,ok
1.122645536, Sport: ,Volleyball, Time: ,Wed Jan 20 17:30:00 CET 2016, Time: ,Wed Jan 20 17:30:00 CET 2016, Event: ,Marek Union-Ivkoni Dupn v Arkas Izmir, Favorite: ,Arkas Izmir, 4490700   size:3.09,Price: ,1.07,Marek Union-Ivkoni Dupn, 10444796   size:19.35,Price: ,2.24,ok
1.122643116, Sport: ,Basketball, Time: ,Wed Jan 20 19:30:00 CET 2016, Time: ,Wed Jan 20 19:30:00 CET 2016, Event: ,Ratiopharm Ulm v Banvit, Favorite: ,Banvit, 2125588   size:11.87,Price: ,1.85,Ratiopharm Ulm, 2114275   size:6.28,Price: ,1.97,ok
1.122665122, Sport: ,Soccer, Time: ,Wed Jan 20 20:00:00 CET 2016, Time: ,Wed Jan 20 20:00:00 CET 2016, Event: ,America MG U20 v Bahia Salvador U20, Favorite: ,America MG U20, 6006847   size:5.42,Price: ,2.0,Bahia Salvador U20, 6846709   size:4.2,Price: ,2.7,The Draw, 58805   size:3.9,Price: ,3.3,x
1.122645533, Sport: ,Volleyball, Time: ,Wed Jan 20 17:00:00 CET 2016, Time: ,Wed Jan 20 17:00:00 CET 2016, Event: ,Dinamo Moscow v Paris Volley, Favorite: ,Dinamo Moscow, 1288570   size:2.55,Price: ,1.04,Paris Volley, 2105805   size:18.0,Price: ,3.05,ok
1.122645530, Sport: ,Volleyball, Time: ,Wed Jan 20 20:30:00 CET 2016, Time: ,Wed Jan 20 20:30:00 CET 2016, Event: ,Cucine Lube Civitanova v PGE Skra Belchatow, Favorite: ,Cucine Lube Civitanova, 10463803   size:250.0,Price: ,1.11,PGE Skra Belchatow, 10477801   size:23.93,Price: ,6.4,ok
