1.121604094, Sport: ,Tennis, Time: ,Sat Oct 31 16:45:00 CET 2015, Time: ,Sat Oct 31 16:45:00 CET 2015, Event: ,Kwiatkowski v Kamynin, Favorite: ,Dmitriy Kamynin, 9624570   size:5.81,Price: ,1.05,Thai-Son Kwiatkowski, 8258569   size:3.63,Price: ,1.08,x
1.121562403, Sport: ,Soccer, Time: ,Sat Oct 31 10:30:00 CET 2015, Time: ,Sat Oct 31 10:30:00 CET 2015, Event: ,Anzhi (Y) v Rubin Kazan (Y), Favorite: ,Anzhi (Y), 10319700   size:5.0,Price: ,1.03,Rubin Kazan (Y), 5400702   size:29.5,Price: ,1.05,The Draw, 58805   size:8.17,Price: ,3.6,x
1.121561163, Sport: ,Soccer, Time: ,Sat Oct 31 19:00:00 CET 2015, Time: ,Sat Oct 31 19:00:00 CET 2015, Event: ,UDG Tenerife Sur (W) v Espanyol (W), Favorite: ,UDG Tenerife Sur (W), 9488105   size:10.0,Price: ,1.64,Espanyol (W), 5226488   size:10.0,Price: ,2.16,The Draw, 58805   size:20.0,Price: ,2.9,x
1.121603542, Sport: ,Tennis, Time: ,Sat Oct 31 11:45:00 CET 2015, Time: ,Sat Oct 31 11:45:00 CET 2015, Event: ,Roger-Vasselin v Stakhovsky, Favorite: ,Edouard Roger-Vasselin, 8259187   size:2.55,Price: ,1.8,Sergiy Stakhovsky, 2284304   size:5.9,Price: ,2.08,ok
1.121345461, Sport: ,Soccer, Time: ,Sat Oct 31 16:00:00 CET 2015, Time: ,Sat Oct 31 16:00:00 CET 2015, Event: ,Watford v West Ham, Favorite: ,Watford, 56301   size:65.62,Price: ,2.62,West Ham, 48756   size:4468.36,Price: ,3.0,The Draw, 58805   size:2279.93,Price: ,3.45,ok
1.121603661, Sport: ,Tennis, Time: ,Sat Oct 31 18:30:00 CET 2015, Time: ,Sat Oct 31 18:30:00 CET 2015, Event: ,And Martin v Hernandez-Fernandez, Favorite: ,Andrej Martin, 5071877   size:2.7,Price: ,1.85,Jose Hernandez-Fernande, 9420497   size:69.04,Price: ,2.1,ok
1.121561218, Sport: ,Soccer, Time: ,Sat Oct 31 15:30:00 CET 2015, Time: ,Sat Oct 31 15:30:00 CET 2015, Event: ,Al Gharafa v Umm Salal, Favorite: ,Al Gharafa, 2909657   size:3.48,Price: ,2.42,Umm Salal, 5174707   size:4.42,Price: ,2.66,The Draw, 58805   size:18.96,Price: ,3.5,x
1.121404813, Sport: ,Soccer, Time: ,Sat Oct 31 15:00:00 CET 2015, Time: ,Sat Oct 31 15:00:00 CET 2015, Event: ,Lokomotiva v Osijek, Favorite: ,Lokomotiva, 4057235   size:18.26,Price: ,1.89,Osijek, 16777   size:3.0,Price: ,4.5,The Draw, 58805   size:4.34,Price: ,3.8,ok
1.121560882, Sport: ,Soccer, Time: ,Sat Oct 31 16:00:00 CET 2015, Time: ,Sat Oct 31 16:00:00 CET 2015, Event: ,Stal Mielec v Wisla Pulawy, Favorite: ,Stal Mielec, 10133739   size:12.48,Price: ,2.18,Wisla Pulawy, 5789666   size:14.98,Price: ,2.66,The Draw, 58805   size:13.99,Price: ,2.96,ok
1.121421833, Sport: ,Volleyball, Time: ,Sat Oct 31 17:00:00 CET 2015, Time: ,Sat Oct 31 17:00:00 CET 2015, Event: ,ARIS Marmouris v GS Lamia, Favorite: ,Aris Marmouris, 2971576   size:33.26,Price: ,1.01,GS Lamia, 1371922   size:33.26,Price: ,1.01,ok
1.121603538, Sport: ,Tennis, Time: ,Sat Oct 31 15:15:00 CET 2015, Time: ,Sat Oct 31 15:15:00 CET 2015, Event: ,Albot v Rosol, Favorite: ,Lukas Rosol, 2258415   size:196.0,Price: ,1.34,Radu Albot, 6603898   size:12.42,Price: ,3.55,ok
1.121493724, Sport: ,American Football, Time: ,Sat Oct 31 20:00:00 CET 2015, Time: ,Sat Oct 31 20:00:00 CET 2015, Event: ,Saskatchewan @ Calgary, Favorite: ,Calgary, 2026163   size:2.55,Price: ,1.09,Saskatchewan, 2026227   size:70.89,Price: ,7.6,ok
1.121415394, Sport: ,Soccer, Time: ,Sat Oct 31 15:00:00 CET 2015, Time: ,Sat Oct 31 15:00:00 CET 2015, Event: ,Brescia v Latina, Favorite: ,Brescia, 7407   size:368.15,Price: ,2.38,Latina, 5287538   size:1076.17,Price: ,3.65,The Draw, 58805   size:127.11,Price: ,3.2,ok
1.121492993, Sport: ,Soccer, Time: ,Sat Oct 31 16:00:00 CET 2015, Time: ,Sat Oct 31 16:00:00 CET 2015, Event: ,Bytovia Bytow v Pogon Siedlce, Favorite: ,Bytovia Bytow, 5876553   size:5.0,Price: ,2.28,Pogon Siedlce, 7186877   size:12.56,Price: ,3.35,The Draw, 58805   size:2.59,Price: ,3.4,ok
1.121522291, Sport: ,Basketball, Time: ,Sat Oct 31 18:30:00 CET 2015, Time: ,Sat Oct 31 18:30:00 CET 2015, Event: ,Phoenix Hagen v Fraport Skyliners, Favorite: ,Fraport Skyliners, 5956938   size:78.04,Price: ,1.36,Phoenix Hagen, 4228376   size:2.55,Price: ,3.2,ok
1.121405184, Sport: ,Soccer, Time: ,Sat Oct 31 14:00:00 CET 2015, Time: ,Sat Oct 31 14:00:00 CET 2015, Event: ,Preussen Munster v Holstein Kiel, Favorite: ,Preussen Munster, 3235019   size:221.18,Price: ,2.4,Holstein Kiel, 247830   size:7.66,Price: ,3.25,The Draw, 58805   size:9.73,Price: ,3.4,ok
1.121603531, Sport: ,Tennis, Time: ,Sat Oct 31 11:45:00 CET 2015, Time: ,Sat Oct 31 11:45:00 CET 2015, Event: ,Ramos-Vinolas v P Mathieu, Favorite: ,Albert Ramos-Vinolas, 8621877   size:2.55,Price: ,1.79,Paul-Henri Mathieu, 8259186   size:2.59,Price: ,1.93,x
1.121345191, Sport: ,Soccer, Time: ,Sat Oct 31 16:00:00 CET 2015, Time: ,Sat Oct 31 16:00:00 CET 2015, Event: ,Newcastle v Stoke, Favorite: ,Newcastle, 25422   size:1530.65,Price: ,2.38,Stoke, 69720   size:1078.72,Price: ,3.35,The Draw, 58805   size:5759.64,Price: ,3.45,x
1.121603651, Sport: ,Darts, Time: ,Sat Oct 31 15:15:00 CET 2015, Time: ,Sat Oct 31 15:15:00 CET 2015, Event: ,Anderson v Whitlock, Favorite: ,Gary Anderson, 2409760   size:5.0,Price: ,1.32,Simon Whitlock, 2658195   size:2.55,Price: ,3.7,ok
1.121603530, Sport: ,Tennis, Time: ,Sat Oct 31 18:45:00 CET 2015, Time: ,Sat Oct 31 18:45:00 CET 2015, Event: ,Halys v M Granollers, Favorite: ,Marcel Granollers, 3035263   size:76.96,Price: ,1.67,Quentin Halys, 7287690   size:24.12,Price: ,2.26,ok
1.121345594, Sport: ,Soccer, Time: ,Sat Oct 31 16:00:00 CET 2015, Time: ,Sat Oct 31 16:00:00 CET 2015, Event: ,West Brom v Leicester, Favorite: ,Leicester, 48461   size:431.71,Price: ,2.7,West Brom, 1703   size:537.1,Price: ,2.9,The Draw, 58805   size:5368.23,Price: ,3.4,ok
1.121603493, Sport: ,Tennis, Time: ,Sat Oct 31 17:45:00 CET 2015, Time: ,Sat Oct 31 17:45:00 CET 2015, Event: ,Co Frantzen v Schonenberg, Favorite: ,Constantin Frantzen, 10480086   size:7.26,Price: ,1.04,Tom Schonenberg, 8764618   size:7.26,Price: ,1.04,x
1.121572992, Sport: ,Soccer, Time: ,Sat Oct 31 16:00:00 CET 2015, Time: ,Sat Oct 31 16:00:00 CET 2015, Event: ,Vizela v Aroes SC, Favorite: ,Vizela, 1358404   size:4.15,Price: ,1.07,Aroes SC, 10243348   size:4.15,Price: ,1.07,The Draw, 58805   size:5.6,Price: ,2.88,ok
1.121575106, Sport: ,Tennis, Time: ,Sat Oct 31 11:30:00 CET 2015, Time: ,Sat Oct 31 11:30:00 CET 2015, Event: ,Sharapova v Kvitova, Favorite: ,Maria Sharapova, 2261745   size:4574.63,Price: ,1.43,Petra Kvitova, 2497008   size:593.99,Price: ,3.3,x
1.121573049, Sport: ,Tennis, Time: ,Sat Oct 31 12:00:00 CET 2015, Time: ,Sat Oct 31 12:00:00 CET 2015, Event: ,Inglot/Lindstedt v Murray/Peers, Favorite: ,Murray/Peers, 7191922   size:4.21,Price: ,1.51,Inglot/Lindstedt, 10075651   size:2.38,Price: ,2.66,ok
1.121556830, Sport: ,Handball, Time: ,Sat Oct 31 20:30:00 CET 2015, Time: ,Sat Oct 31 20:30:00 CET 2015, Event: ,Huesca v Guadalajara, Favorite: ,Huesca, 5798698   size:3.77,Price: ,1.33,Guadalajara, 4995923   size:77.66,Price: ,4.8,Draw, 330157   size:41.23,Price: ,9.6,x
1.121575296, Sport: ,Tennis, Time: ,Sat Oct 31 14:00:00 CET 2015, Time: ,Sat Oct 31 14:00:00 CET 2015, Event: ,Fett v Jorovic, Favorite: ,Jana Fett, 9087351   size:94.63,Price: ,1.96,Ivana Jorovic, 8907530   size:2.65,Price: ,1.96,x
1.121561108, Sport: ,Soccer, Time: ,Sat Oct 31 17:45:00 CET 2015, Time: ,Sat Oct 31 17:45:00 CET 2015, Event: ,Kuwait SC v Al Nasar (KUW), Favorite: ,Al Nasar (KUW), 6279459   size:138.75,Price: ,1.06,Kuwait SC, 3013377   size:4.15,Price: ,1.07,The Draw, 58805   size:5.6,Price: ,2.88,x
1.121493052, Sport: ,Soccer, Time: ,Sat Oct 31 13:00:00 CET 2015, Time: ,Sat Oct 31 13:00:00 CET 2015, Event: ,Rozwoj Katowice v Miedz Legnica, Favorite: ,Miedz Legnica, 4935893   size:5.32,Price: ,2.12,Rozwoj Katowice, 7568776   size:17.66,Price: ,3.85,The Draw, 58805   size:19.89,Price: ,3.45,x
1.121560772, Sport: ,Soccer, Time: ,Sat Oct 31 14:00:00 CET 2015, Time: ,Sat Oct 31 14:00:00 CET 2015, Event: ,Legionovia v Stal Stalowa Wola, Favorite: ,Stal Stalowa Wola, 2618038   size:13.24,Price: ,2.38,Legionovia, 10064502   size:13.21,Price: ,2.4,The Draw, 58805   size:2.62,Price: ,2.94,x
1.121604043, Sport: ,Darts, Time: ,Sat Oct 31 22:00:00 CET 2015, Time: ,Sat Oct 31 22:00:00 CET 2015, Event: ,van Gerwen v Reyes, Favorite: ,Michael van Gerwen, 2475370   size:1833.86,Price: ,1.09,Cristo Reyes, 9045955   size:70.08,Price: ,6.6,ok
1.121479445, Sport: ,Rugby Union, Time: ,Sat Oct 31 15:00:00 CET 2015, Time: ,Sat Oct 31 15:00:00 CET 2015, Event: ,Gloucester v Worcester, Favorite: ,Gloucester, 168   size:58.27,Price: ,1.15,Worcester, 283308   size:32.23,Price: ,6.0,Draw, 246289   size:2.0,Price: ,26.0,ok
1.121561342, Sport: ,Soccer, Time: ,Sat Oct 31 17:45:00 CET 2015, Time: ,Sat Oct 31 17:45:00 CET 2015, Event: ,Al Arabi v Al Sadd (QAT), Favorite: ,Al Sadd (QAT), 4525676   size:14.26,Price: ,2.08,Al Arabi, 3922362   size:6.09,Price: ,2.42,The Draw, 58805   size:14.65,Price: ,3.15,x
1.121560496, Sport: ,Soccer, Time: ,Sat Oct 31 19:00:00 CET 2015, Time: ,Sat Oct 31 19:00:00 CET 2015, Event: ,Flamengo U20 v Sao Caetano U20, Favorite: ,Flamengo U20, 6006854   size:4.15,Price: ,1.07,Sao Caetano U20, 9465221   size:4.15,Price: ,1.07,The Draw, 58805   size:5.6,Price: ,2.88,ok
1.121603526, Sport: ,Tennis, Time: ,Sat Oct 31 18:45:00 CET 2015, Time: ,Sat Oct 31 18:45:00 CET 2015, Event: ,D Young v K De Schepper, Favorite: ,Donald Young, 2345091   size:3.06,Price: ,1.63,Kenny De Schepper, 5617034   size:2.12,Price: ,2.36,x
1.121603522, Sport: ,Tennis, Time: ,Sat Oct 31 10:03:00 CET 2015, Time: ,Sat Oct 31 10:03:00 CET 2015, Event: ,R Haase v Struff, Favorite: ,Jan-Lennard Struff, 8259098   size:10.0,Price: ,1.63,Robin Haase, 2309796   size:311.15,Price: ,2.22,ok
1.121492879, Sport: ,Soccer, Time: ,Sat Oct 31 17:00:00 CET 2015, Time: ,Sat Oct 31 17:00:00 CET 2015, Event: ,Olimpia Grudziadz v GKS Belchatow, Favorite: ,Olimpia Grudziadz, 4135268   size:17.21,Price: ,2.18,GKS Belchatow, 1209554   size:11.71,Price: ,3.35,The Draw, 58805   size:2.55,Price: ,3.4,x
1.121479441, Sport: ,Rugby Union, Time: ,Sat Oct 31 14:30:00 CET 2015, Time: ,Sat Oct 31 14:30:00 CET 2015, Event: ,Bath v Harlequins, Favorite: ,Bath, 8887   size:3.09,Price: ,1.43,Harlequins, 37893   size:5.9,Price: ,3.0,Draw, 246289   size:3.0,Price: ,23.0,x
1.121405110, Sport: ,Soccer, Time: ,Sat Oct 31 14:00:00 CET 2015, Time: ,Sat Oct 31 14:00:00 CET 2015, Event: ,Mainz II v Osnabruck, Favorite: ,Mainz II, 5390772   size:17.48,Price: ,2.4,Osnabruck, 67187   size:22.0,Price: ,3.2,The Draw, 58805   size:12.76,Price: ,3.35,x
1.121364299, Sport: ,Soccer, Time: ,Sat Oct 31 14:00:00 CET 2015, Time: ,Sat Oct 31 14:00:00 CET 2015, Event: ,SG Sonnenhof v Cottbus, Favorite: ,SG Sonnenhof, 4069229   size:29.38,Price: ,1.98,Cottbus, 204683   size:3.65,Price: ,4.3,The Draw, 58805   size:106.21,Price: ,3.55,x
1.121562568, Sport: ,Soccer, Time: ,Sat Oct 31 12:00:00 CET 2015, Time: ,Sat Oct 31 12:00:00 CET 2015, Event: ,Spartak Moscow (Y) v FK Ural (Y), Favorite: ,Spartak Moscow (Y), 7227096   size:10.03,Price: ,1.34,FK Ural (Y), 9045029   size:33.47,Price: ,5.1,The Draw, 58805   size:43.58,Price: ,3.95,ok
1.121604053, Sport: ,Darts, Time: ,Sat Oct 31 20:00:00 CET 2015, Time: ,Sat Oct 31 20:00:00 CET 2015, Event: ,Wright v Huybrechts, Favorite: ,Peter Wright, 2821235   size:13.05,Price: ,1.64,Kim Huybrechts, 5707918   size:7.45,Price: ,2.12,ok
1.121529060, Sport: ,Basketball, Time: ,Sat Oct 31 11:00:00 CET 2015, Time: ,Sat Oct 31 11:00:00 CET 2015, Event: ,Shimane v Okinawa, Favorite: ,Okinawa, 6718537   size:284.09,Price: ,1.33,Shimane, 6737022   size:20.17,Price: ,3.8,ok
1.121560662, Sport: ,Soccer, Time: ,Sat Oct 31 13:00:00 CET 2015, Time: ,Sat Oct 31 13:00:00 CET 2015, Event: ,Gryf Wejherowo v Rakow Czestochowa, Favorite: ,Rakow Czestochowa, 5876552   size:2.96,Price: ,1.83,Gryf Wejherowo, 5822816   size:8.4,Price: ,3.9,The Draw, 58805   size:23.23,Price: ,3.2,ok
1.121415298, Sport: ,Soccer, Time: ,Sat Oct 31 15:00:00 CET 2015, Time: ,Sat Oct 31 15:00:00 CET 2015, Event: ,Cesena v Lanciano, Favorite: ,Cesena, 501219   size:19.0,Price: ,1.73,Lanciano, 201325   size:87.43,Price: ,6.6,The Draw, 58805   size:163.73,Price: ,3.55,ok
1.121556729, Sport: ,Handball, Time: ,Sat Oct 31 18:30:00 CET 2015, Time: ,Sat Oct 31 18:30:00 CET 2015, Event: ,Morrazo v Go Fit, Favorite: ,Morrazo, 7602610   size:4.71,Price: ,1.35,Go Fit, 10194536   size:8.05,Price: ,4.7,Draw, 330157   size:44.4,Price: ,9.0,ok
1.121529062, Sport: ,Basketball, Time: ,Sat Oct 31 11:00:00 CET 2015, Time: ,Sat Oct 31 11:00:00 CET 2015, Event: ,Takamatsu v Nara, Favorite: ,Takamatsu, 6737021   size:13.27,Price: ,1.19,Nara, 7759193   size:4.81,Price: ,4.9,x
1.121560386, Sport: ,Soccer, Time: ,Sat Oct 31 19:00:00 CET 2015, Time: ,Sat Oct 31 19:00:00 CET 2015, Event: ,Santos (Bra) U20 v Palmeiras U20, Favorite: ,Santos (Bra) U20, 6714730   size:4.15,Price: ,1.07,Palmeiras U20, 5181619   size:4.15,Price: ,1.07,The Draw, 58805   size:5.6,Price: ,2.88,ok
1.121493108, Sport: ,Soccer, Time: ,Sat Oct 31 14:00:00 CET 2015, Time: ,Sat Oct 31 14:00:00 CET 2015, Event: ,Dolcan Zabki v Zaglebie Sosnowiec, Favorite: ,Dolcan Zabki, 4135276   size:11.21,Price: ,2.12,Zaglebie Sosnowiec, 2486936   size:5.0,Price: ,3.75,The Draw, 58805   size:2.55,Price: ,3.45,ok
1.121421978, Sport: ,Volleyball, Time: ,Sat Oct 31 17:00:00 CET 2015, Time: ,Sat Oct 31 17:00:00 CET 2015, Event: ,Olympiakos v AO Orestiadas, Favorite: ,Olympiakos, 1107070   size:33.26,Price: ,1.01,Ao Orestiadas, 10395510   size:18.0,Price: ,1.25,ok
1.121603515, Sport: ,Tennis, Time: ,Sat Oct 31 13:30:00 CET 2015, Time: ,Sat Oct 31 13:30:00 CET 2015, Event: ,Delbonis v R Ram, Favorite: ,Federico Delbonis, 6181532   size:453.54,Price: ,1.85,Rajeev Ram, 2488011   size:5.0,Price: ,2.04,x
1.121603514, Sport: ,Tennis, Time: ,Sat Oct 31 17:00:00 CET 2015, Time: ,Sat Oct 31 17:00:00 CET 2015, Event: ,Al Bedene v Barrere, Favorite: ,Aljaz Bedene, 5706996   size:7.63,Price: ,1.25,Gregoire Barrere, 8842295   size:4.06,Price: ,4.2,ok
1.121479436, Sport: ,Rugby Union, Time: ,Sat Oct 31 14:00:00 CET 2015, Time: ,Sat Oct 31 14:00:00 CET 2015, Event: ,Saracens v London Irish, Favorite: ,Saracens, 8881   size:795.4,Price: ,1.08,London Irish, 2734858   size:4.43,Price: ,11.0,Draw, 246289   size:22.0,Price: ,70.0,ok
1.121603510, Sport: ,Tennis, Time: ,Sat Oct 31 10:02:00 CET 2015, Time: ,Sat Oct 31 10:02:00 CET 2015, Event: ,Lajovic v Gimeno-Traver, Favorite: ,Dusan Lajovic, 4688724   size:454.23,Price: ,1.3,Daniel Gimeno-Traver, 8260127   size:126.42,Price: ,3.45,ok
1.121522279, Sport: ,Basketball, Time: ,Sat Oct 31 18:30:00 CET 2015, Time: ,Sat Oct 31 18:30:00 CET 2015, Event: ,Crailsheim v Giessen, Favorite: ,Crailsheim, 8782588   size:2.55,Price: ,1.13,Giessen, 2114278   size:14.24,Price: ,3.2,x
1.121603593, Sport: ,Darts, Time: ,Sat Oct 31 14:45:00 CET 2015, Time: ,Sat Oct 31 14:45:00 CET 2015, Event: ,Lewis v Pipe, Favorite: ,Adrian Lewis, 2271003   size:2.55,Price: ,1.25,Justin Pipe, 3066954   size:2.55,Price: ,3.95,ok
1.121525423, Sport: ,Soccer, Time: ,Sat Oct 31 15:00:00 CET 2015, Time: ,Sat Oct 31 15:00:00 CET 2015, Event: ,MKP Arka Nowa Sol U19 v Zaglebie Lubin U19, Favorite: ,MKP Arka Nowa Sol U19, 10133782   size:4.15,Price: ,1.07,Zaglebie Lubin U19, 6486134   size:4.15,Price: ,1.07,The Draw, 58805   size:5.6,Price: ,2.88,x
1.121560937, Sport: ,Soccer, Time: ,Sat Oct 31 12:00:00 CET 2015, Time: ,Sat Oct 31 12:00:00 CET 2015, Event: ,FC Wroclaw Academy U19 v KS Ruch Chorzow U19, Favorite: ,FC Wroclaw Academy U19, 10124716   size:3.93,Price: ,1.41,KS Ruch Chorzow U19, 7619069   size:2.24,Price: ,2.48,The Draw, 58805   size:5.6,Price: ,2.88,x
1.121422136, Sport: ,Volleyball, Time: ,Sat Oct 31 17:00:00 CET 2015, Time: ,Sat Oct 31 17:00:00 CET 2015, Event: ,Panathinaikos v PAOK Thessaloniki, Favorite: ,PAOK Thessaloniki, 1359847   size:33.26,Price: ,1.01,Panathinaikos, 2276375   size:18.0,Price: ,1.14,ok
