1.122204037, Sport: ,Basketball, Time: ,Thu Dec 10 19:00:00 CET 2015, Time: ,Thu Dec 10 19:00:00 CET 2015, Event: ,Nymburk (W) v BCF Elfic Fribourg Wome, Favorite: ,Nymburk (W), 10466213   size:2.75,Price: ,1.03,BCF Elfic Fribourg Wome, 10459538   size:2.75,Price: ,1.03,ok
1.122189999, Sport: ,Basketball, Time: ,Thu Dec 10 20:00:00 CET 2015, Time: ,Thu Dec 10 20:00:00 CET 2015, Event: ,Le Havre v Nanterre, Favorite: ,Nanterre, 2989492   size:2.55,Price: ,1.57,Le Havre, 1292696   size:2.55,Price: ,2.48,ok
1.122219379, Sport: ,Basketball, Time: ,Fri Dec 11 01:30:00 CET 2015, Time: ,Fri Dec 11 01:30:00 CET 2015, Event: ,Iowa @ Iowa State, Favorite: ,Iowa, 664419   size:2.75,Price: ,1.03,Iowa State, 708779   size:2.75,Price: ,1.03,x
1.122190181, Sport: ,Basketball, Time: ,Fri Dec 11 04:35:00 CET 2015, Time: ,Fri Dec 11 04:35:00 CET 2015, Event: ,New York @ Sacramento, Favorite: ,New York, 13106   size:2.75,Price: ,1.03,Sacramento, 13127   size:2.75,Price: ,1.03,x
1.122203508, Sport: ,Basketball, Time: ,Thu Dec 10 23:00:00 CET 2015, Time: ,Thu Dec 10 23:00:00 CET 2015, Event: ,Flamengo v Pinheiros, Favorite: ,Flamengo, 6775296   size:2.75,Price: ,1.03,Pinheiros, 6733502   size:2.75,Price: ,1.03,x
1.122028878, Sport: ,Soccer, Time: ,Thu Dec 10 21:05:00 CET 2015, Time: ,Thu Dec 10 21:05:00 CET 2015, Event: ,Lech Poznan v FC Basel, Favorite: ,Lech Poznan, 502303   size:267.98,Price: ,2.4,FC Basel, 2939090   size:105.77,Price: ,3.3,The Draw, 58805   size:264.06,Price: ,3.5,x
1.122204967, Sport: ,Soccer, Time: ,Thu Dec 10 14:00:00 CET 2015, Time: ,Thu Dec 10 14:00:00 CET 2015, Event: ,That Ras v Kfarsoum, Favorite: ,That Ras, 5649897   size:5.71,Price: ,2.08,Kfarsoum, 5647844   size:2.69,Price: ,3.6,The Draw, 58805   size:2.69,Price: ,3.4,x
1.122180704, Sport: ,Handball, Time: ,Thu Dec 10 18:15:00 CET 2015, Time: ,Thu Dec 10 18:15:00 CET 2015, Event: ,France v DR Congo, Favorite: ,France, 620374   size:0.0,Price: ,0.0,DR Congo, 10577011   size:15.98,Price: ,1000.0,Draw, 330157   size:3.98,Price: ,510.0,ok
1.122029290, Sport: ,Soccer, Time: ,Thu Dec 10 21:05:00 CET 2015, Time: ,Thu Dec 10 21:05:00 CET 2015, Event: ,Dnipro v Rosenborg, Favorite: ,Dnipro, 50345   size:914.26,Price: ,1.85,Rosenborg, 55224   size:367.44,Price: ,4.9,The Draw, 58805   size:2.94,Price: ,3.85,ok
1.122183657, Sport: ,Basketball, Time: ,Thu Dec 10 20:30:00 CET 2015, Time: ,Thu Dec 10 20:30:00 CET 2015, Event: ,Dinamo Sassari v Unicaja Malaga, Favorite: ,Unicaja Malaga, 266279   size:218.27,Price: ,1.34,Dinamo Sassari, 5520916   size:19.16,Price: ,3.5,ok
1.122112603, Sport: ,Ice Hockey, Time: ,Thu Dec 10 18:30:00 CET 2015, Time: ,Thu Dec 10 18:30:00 CET 2015, Event: ,Dinamo Riga v Neftekhimik, Favorite: ,Dinamo Riga, 3312399   size:69.0,Price: ,2.28,Neftekhimik, 1365122   size:69.0,Price: ,2.8,Tie, 60104   size:69.0,Price: ,4.0,ok
1.122027434, Sport: ,Soccer, Time: ,Thu Dec 10 19:00:00 CET 2015, Time: ,Thu Dec 10 19:00:00 CET 2015, Event: ,FC Midtjylland v Club Brugge, Favorite: ,Club Brugge, 10762   size:100.51,Price: ,2.48,FC Midtjylland, 28206   size:338.32,Price: ,3.05,The Draw, 58805   size:1350.19,Price: ,3.6,x
1.122027950, Sport: ,Soccer, Time: ,Thu Dec 10 19:00:00 CET 2015, Time: ,Thu Dec 10 19:00:00 CET 2015, Event: ,Groningen v Braga, Favorite: ,Braga, 48799   size:24.1,Price: ,2.24,Groningen, 48450   size:237.13,Price: ,3.55,The Draw, 58805   size:798.02,Price: ,3.55,x
1.122215207, Sport: ,Tennis, Time: ,Thu Dec 10 09:00:00 CET 2015, Time: ,Thu Dec 10 09:00:00 CET 2015, Event: ,Nermeen Shawky v Reka Luca Jani, Favorite: ,Reka Luca Jani, 4030750   size:5.33,Price: ,1.05,Nermeen Shawky, 10347466   size:28.02,Price: ,6.2,ok
1.122215206, Sport: ,Tennis, Time: ,Thu Dec 10 09:00:00 CET 2015, Time: ,Thu Dec 10 09:00:00 CET 2015, Event: ,Valentyna Ivakhenko v Angelina Shakhraychuk, Favorite: ,Valentyna Ivakhenko, 10512817   size:2.55,Price: ,1.06,Angelina Shakhraychuk, 10348734   size:192.08,Price: ,1.38,ok
1.122204041, Sport: ,Basketball, Time: ,Thu Dec 10 20:30:00 CET 2015, Time: ,Thu Dec 10 20:30:00 CET 2015, Event: ,Orange Blizzards Women v Miskolc (W), Favorite: ,Miskolc (W), 8997162   size:2.75,Price: ,1.03,Orange Blizzards Women, 10463085   size:5.9,Price: ,1.29,ok
1.122207156, Sport: ,Soccer, Time: ,Thu Dec 10 20:30:00 CET 2015, Time: ,Thu Dec 10 20:30:00 CET 2015, Event: ,Internacional U20 v Atletico Mineiro U20, Favorite: ,Internacional U20, 6006866   size:80.29,Price: ,2.16,Atletico Mineiro U20, 5181675   size:63.72,Price: ,2.62,The Draw, 58805   size:7.42,Price: ,3.25,x
1.122111591, Sport: ,Ice Hockey, Time: ,Thu Dec 10 19:00:00 CET 2015, Time: ,Thu Dec 10 19:00:00 CET 2015, Event: ,Farjestad v Djurgardens, Favorite: ,Farjestad, 237392   size:97.0,Price: ,2.0,Djurgardens, 988206   size:104.98,Price: ,3.2,Tie, 60104   size:104.44,Price: ,4.3,ok
1.122204045, Sport: ,Basketball, Time: ,Thu Dec 10 17:00:00 CET 2015, Time: ,Thu Dec 10 17:00:00 CET 2015, Event: ,Pinkk Pecsi (W) v Venezia (W), Favorite: ,Pinkk Pecsi (W), 8978740   size:2.75,Price: ,1.03,Venezia (W), 10462201   size:2.75,Price: ,1.03,x
1.122207670, Sport: ,Basketball, Time: ,Thu Dec 10 18:30:00 CET 2015, Time: ,Thu Dec 10 18:30:00 CET 2015, Event: ,Horsens v Bakken, Favorite: ,Horsens, 6719071   size:229.73,Price: ,1.6,Bakken, 7224123   size:2.55,Price: ,2.52,ok
1.122205373, Sport: ,Soccer, Time: ,Thu Dec 10 18:15:00 CET 2015, Time: ,Thu Dec 10 18:15:00 CET 2015, Event: ,Al-Hilal v Al Ahli, Favorite: ,Al-Hilal, 3725113   size:3.02,Price: ,2.1,Al Ahli, 1252792   size:4.59,Price: ,3.3,The Draw, 58805   size:4.73,Price: ,3.5,x
1.122026988, Sport: ,Soccer, Time: ,Thu Dec 10 19:00:00 CET 2015, Time: ,Thu Dec 10 19:00:00 CET 2015, Event: ,Plzen v Villarreal, Favorite: ,Villarreal, 28191   size:130.24,Price: ,2.48,Plzen, 471040   size:195.95,Price: ,3.05,The Draw, 58805   size:264.17,Price: ,3.6,x
1.122205428, Sport: ,Soccer, Time: ,Thu Dec 10 15:30:00 CET 2015, Time: ,Thu Dec 10 15:30:00 CET 2015, Event: ,Al-Khaleej v Al-Nassr (KSA), Favorite: ,Al-Nassr (KSA), 7623587   size:2.55,Price: ,1.67,Al-Khaleej, 8838647   size:4.37,Price: ,4.3,The Draw, 58805   size:2.55,Price: ,3.85,x
1.122205668, Sport: ,Soccer, Time: ,Fri Dec 11 02:30:00 CET 2015, Time: ,Fri Dec 11 02:30:00 CET 2015, Event: ,Ind Medellin v Atletico Nacional, Favorite: ,Atletico Nacional, 478920   size:11.16,Price: ,2.32,Ind Medellin, 1067444   size:110.29,Price: ,3.45,The Draw, 58805   size:5.0,Price: ,3.3,x
1.122198049, Sport: ,Mixed Martial Arts, Time: ,Fri Dec 11 00:45:00 CET 2015, Time: ,Fri Dec 11 00:45:00 CET 2015, Event: ,Ponzinbbio v Stahl, Favorite: ,Santiago Ponzinibbio, 7886164   size:5.91,Price: ,1.53,Andreas Stahl, 8702168   size:2.14,Price: ,2.34,ok
1.122198048, Sport: ,Mixed Martial Arts, Time: ,Fri Dec 11 00:45:00 CET 2015, Time: ,Fri Dec 11 00:45:00 CET 2015, Event: ,Sterling v Eduardo, Favorite: ,Aljamain Sterling, 8309981   size:19.81,Price: ,1.15,Johnny Eduardo, 5754000   size:23.64,Price: ,5.0,ok
1.122198047, Sport: ,Mixed Martial Arts, Time: ,Fri Dec 11 00:45:00 CET 2015, Time: ,Fri Dec 11 00:45:00 CET 2015, Event: ,Carlos Junior v Casey, Favorite: ,Antonio Carlos Junior, 8572553   size:4.92,Price: ,1.29,Kevin Casey, 7193031   size:20.49,Price: ,3.25,x
1.122198046, Sport: ,Mixed Martial Arts, Time: ,Fri Dec 11 00:45:00 CET 2015, Time: ,Fri Dec 11 00:45:00 CET 2015, Event: ,Akhmedov v Moraes, Favorite: ,Omari Akhmedov, 7886237   size:2.85,Price: ,1.75,Sergio Moraes, 6465123   size:5.08,Price: ,2.1,x
1.122028053, Sport: ,Soccer, Time: ,Thu Dec 10 19:00:00 CET 2015, Time: ,Thu Dec 10 19:00:00 CET 2015, Event: ,Sion v Liverpool, Favorite: ,Liverpool, 56323   size:3350.95,Price: ,2.34,Sion, 65785   size:279.71,Price: ,4.2,The Draw, 58805   size:1277.59,Price: ,2.98,x
1.122107514, Sport: ,Soccer, Time: ,Thu Dec 10 13:00:00 CET 2015, Time: ,Thu Dec 10 13:00:00 CET 2015, Event: ,NA Hussein Dey U21 v CS Constantine U21, Favorite: ,NA Hussein Dey U21, 8212965   size:6.01,Price: ,1.4,CS Constantine U21, 7708856   size:5.68,Price: ,6.2,The Draw, 58805   size:4.22,Price: ,4.6,x
1.122206190, Sport: ,Soccer, Time: ,Fri Dec 11 04:00:00 CET 2015, Time: ,Fri Dec 11 04:00:00 CET 2015, Event: ,Tigres v Pumas UNAM, Favorite: ,Tigres, 328916   size:229.87,Price: ,1.85,Pumas UNAM, 328955   size:74.95,Price: ,5.3,The Draw, 58805   size:131.39,Price: ,3.6,ok
1.122183236, Sport: ,Rugby Union, Time: ,Thu Dec 10 20:45:00 CET 2015, Time: ,Thu Dec 10 20:45:00 CET 2015, Event: ,Worcester v Gloucester, Favorite: ,Gloucester, 168   size:8.82,Price: ,1.69,Worcester, 283308   size:2.08,Price: ,2.4,Draw, 246289   size:2.89,Price: ,26.0,ok
1.122027640, Sport: ,Soccer, Time: ,Thu Dec 10 19:00:00 CET 2015, Time: ,Thu Dec 10 19:00:00 CET 2015, Event: ,Dortmund v PAOK, Favorite: ,Dortmund, 44785   size:4538.55,Price: ,1.19,PAOK, 232095   size:13.97,Price: ,19.5,The Draw, 58805   size:38.36,Price: ,8.4,x
1.122152498, Sport: ,Cricket, Time: ,Thu Dec 10 13:30:00 CET 2015, Time: ,Thu Dec 10 13:30:00 CET 2015, Event: ,Barisal v Dhaka, Favorite: ,Barisal, 6119232   size:18.81,Price: ,1.83,Dhaka, 3388305   size:2.78,Price: ,2.02,ok
1.122206597, Sport: ,Soccer, Time: ,Thu Dec 10 16:30:00 CET 2015, Time: ,Thu Dec 10 16:30:00 CET 2015, Event: ,Al Fujairah (UAE) v Al Jazira (UAE), Favorite: ,Al Jazira (UAE), 9300989   size:2.65,Price: ,2.08,Al Fujairah (UAE), 8855413   size:2.55,Price: ,3.2,The Draw, 58805   size:2.55,Price: ,3.65,x
1.122205022, Sport: ,Soccer, Time: ,Thu Dec 10 13:00:00 CET 2015, Time: ,Thu Dec 10 13:00:00 CET 2015, Event: ,Metalurg Skopje v Rabotnicki, Favorite: ,Rabotnicki, 1190984   size:13.78,Price: ,1.5,Metalurg Skopje, 4807181   size:2.55,Price: ,5.8,The Draw, 58805   size:6.4,Price: ,4.7,x
1.122204053, Sport: ,Basketball, Time: ,Thu Dec 10 18:30:00 CET 2015, Time: ,Thu Dec 10 18:30:00 CET 2015, Event: ,TTT Riga (W) v Udominate (W), Favorite: ,TTT Riga (W), 10388076   size:2.75,Price: ,1.03,Udominate (W), 8978731   size:2.75,Price: ,1.03,ok
1.121621736, Sport: ,Mixed Martial Arts, Time: ,Fri Dec 11 04:00:00 CET 2015, Time: ,Fri Dec 11 04:00:00 CET 2015, Event: ,Van Zant v Namajunas, Favorite: ,Paige VanZant, 9005155   size:5.9,Price: ,1.6,Rose Namajunas, 9081944   size:23.16,Price: ,2.02,x
1.122205318, Sport: ,Soccer, Time: ,Thu Dec 10 18:00:00 CET 2015, Time: ,Thu Dec 10 18:00:00 CET 2015, Event: ,Al-Ittihad v Hajer (KSA), Favorite: ,Al-Ittihad, 3727829   size:2.55,Price: ,1.15,Hajer (KSA), 6617052   size:3.09,Price: ,11.0,The Draw, 58805   size:3.43,Price: ,6.6,ok
1.122203899, Sport: ,Basketball, Time: ,Thu Dec 10 18:30:00 CET 2015, Time: ,Thu Dec 10 18:30:00 CET 2015, Event: ,Turow Zgorzelec v Kutno, Favorite: ,Turow Zgorzelec, 1434930   size:2.55,Price: ,1.47,Kutno, 8832805   size:85.58,Price: ,2.66,x
1.122190970, Sport: ,Volleyball, Time: ,Thu Dec 10 16:00:00 CET 2015, Time: ,Thu Dec 10 16:00:00 CET 2015, Event: ,Dinamo Moscow v Gazprom-Ugra Surgut, Favorite: ,Dinamo Moscow, 1288570   size:8.45,Price: ,1.22,Gazprom-Ugra Surgut, 10410542   size:39.38,Price: ,4.5,ok
1.122206523, Sport: ,Soccer, Time: ,Thu Dec 10 13:55:00 CET 2015, Time: ,Thu Dec 10 13:55:00 CET 2015, Event: ,Al Dhafra v Dibba Al Fujairah, Favorite: ,Al Dhafra, 3584581   size:5.07,Price: ,2.2,Dibba Al Fujairah, 6685874   size:2.55,Price: ,2.82,The Draw, 58805   size:2.55,Price: ,3.75,x
1.122190210, Sport: ,Basketball, Time: ,Fri Dec 11 01:35:00 CET 2015, Time: ,Fri Dec 11 01:35:00 CET 2015, Event: ,Philadelphia @ Brooklyn, Favorite: ,Philadelphia, 13103   size:2.55,Price: ,1.06,Brooklyn, 6758557   size:2.55,Price: ,1.21,x
1.122164066, Sport: ,Soccer, Time: ,Thu Dec 10 16:00:00 CET 2015, Time: ,Thu Dec 10 16:00:00 CET 2015, Event: ,CSKA Sofia v Sozopol, Favorite: ,CSKA Sofia, 46982   size:4.73,Price: ,1.22,Sozopol, 5112601   size:6.85,Price: ,11.0,The Draw, 58805   size:2.35,Price: ,7.2,ok
1.122215181, Sport: ,Tennis, Time: ,Thu Dec 10 09:00:00 CET 2015, Time: ,Thu Dec 10 09:00:00 CET 2015, Event: ,Dina Hegab v Mihaela Buzarnescu, Favorite: ,Mihaela Buzarnescu, 5776800   size:5.08,Price: ,1.05,Dina Hegab, 9400936   size:20.75,Price: ,8.2,ok
1.122215184, Sport: ,Tennis, Time: ,Thu Dec 10 10:30:00 CET 2015, Time: ,Thu Dec 10 10:30:00 CET 2015, Event: ,Melanie Klaffner v Berfu Cengiz, Favorite: ,Melanie Klaffner, 2814671   size:5.9,Price: ,1.17,Berfu Cengiz, 9633382   size:2.55,Price: ,5.0,ok
1.122215186, Sport: ,Tennis, Time: ,Thu Dec 10 09:00:00 CET 2015, Time: ,Thu Dec 10 09:00:00 CET 2015, Event: ,Fanny Ostlund v Polina Leykina, Favorite: ,Polina Leykina, 9062872   size:9.09,Price: ,1.1,Fanny Ostlund, 8699002   size:23.55,Price: ,7.0,ok
1.122198053, Sport: ,Mixed Martial Arts, Time: ,Fri Dec 11 00:45:00 CET 2015, Time: ,Fri Dec 11 00:45:00 CET 2015, Event: ,Means v Howard, Favorite: ,Tim Means, 6151707   size:2.67,Price: ,1.28,John Howard, 3867548   size:2.65,Price: ,4.1,ok
1.122190170, Sport: ,Basketball, Time: ,Fri Dec 11 02:05:00 CET 2015, Time: ,Fri Dec 11 02:05:00 CET 2015, Event: ,LA Clippers @ Chicago, Favorite: ,Chicago, 13117   size:229.72,Price: ,1.12,LA Clippers, 237489   size:3.3,Price: ,1.9,ok
1.122198052, Sport: ,Mixed Martial Arts, Time: ,Fri Dec 11 00:45:00 CET 2015, Time: ,Fri Dec 11 00:45:00 CET 2015, Event: ,Curran v Kagan, Favorite: ,Kailin Curran, 9005156   size:2.71,Price: ,1.33,Emily Kagan, 9082628   size:4.53,Price: ,3.45,ok
1.122198051, Sport: ,Mixed Martial Arts, Time: ,Fri Dec 11 00:45:00 CET 2015, Time: ,Fri Dec 11 00:45:00 CET 2015, Event: ,Tukhugov v Nover, Favorite: ,Zubaira Tukhugov, 8249451   size:4.97,Price: ,1.3,Phillipe Nover, 3740187   size:16.76,Price: ,3.5,ok
1.122198050, Sport: ,Mixed Martial Arts, Time: ,Fri Dec 11 00:45:00 CET 2015, Time: ,Fri Dec 11 00:45:00 CET 2015, Event: ,Roberts v Coy, Favorite: ,Danny Roberts, 10607696   size:6.66,Price: ,1.59,Nathan Coy, 10607697   size:2.78,Price: ,2.28,ok
1.122183645, Sport: ,Basketball, Time: ,Thu Dec 10 20:00:00 CET 2015, Time: ,Thu Dec 10 20:00:00 CET 2015, Event: ,Anadolu Efes v Laboral Kutxa, Favorite: ,Anadolu Efes, 5832279   size:8.44,Price: ,1.48,Laboral Kutxa, 7735599   size:16.37,Price: ,2.82,ok
1.122183244, Sport: ,Rugby Union, Time: ,Thu Dec 10 20:45:00 CET 2015, Time: ,Thu Dec 10 20:45:00 CET 2015, Event: ,Agen v Grenoble, Favorite: ,Grenoble, 233950   size:5.05,Price: ,1.34,Agen, 690999   size:4.62,Price: ,3.25,Draw, 246289   size:21.89,Price: ,23.0,ok
1.122028465, Sport: ,Soccer, Time: ,Thu Dec 10 21:05:00 CET 2015, Time: ,Thu Dec 10 21:05:00 CET 2015, Event: ,APOEL v Sparta Prague, Favorite: ,Sparta Prague, 110475   size:5.81,Price: ,2.04,APOEL, 1209582   size:117.61,Price: ,4.1,The Draw, 58805   size:233.4,Price: ,3.55,ok
1.122027537, Sport: ,Soccer, Time: ,Thu Dec 10 19:00:00 CET 2015, Time: ,Thu Dec 10 19:00:00 CET 2015, Event: ,Bordeaux v Rubin Kazan, Favorite: ,Rubin Kazan, 503142   size:281.14,Price: ,2.66,Bordeaux, 10501   size:84.38,Price: ,2.94,The Draw, 58805   size:1229.98,Price: ,3.4,x
1.122191231, Sport: ,Volleyball, Time: ,Thu Dec 10 18:30:00 CET 2015, Time: ,Thu Dec 10 18:30:00 CET 2015, Event: ,Galatasaray Istanbul v Vdk Gent Dames, Favorite: ,Galatasaray Istanbul, 6249494   size:2.75,Price: ,1.03,Vdk Gent Dames, 10410551   size:2.75,Price: ,1.03,ok
1.122191197, Sport: ,Volleyball, Time: ,Thu Dec 10 14:00:00 CET 2015, Time: ,Thu Dec 10 14:00:00 CET 2015, Event: ,Telekom Baku v Dresdner SC, Favorite: ,Telekom Baku, 10463753   size:826.01,Price: ,1.04,Dresdner SC, 2779366   size:189.53,Price: ,1.04,x
1.122190140, Sport: ,Basketball, Time: ,Fri Dec 11 02:05:00 CET 2015, Time: ,Fri Dec 11 02:05:00 CET 2015, Event: ,Atlanta @ Oklahoma City, Favorite: ,Oklahoma City, 3363394   size:2.75,Price: ,1.03,Atlanta, 13114   size:344.6,Price: ,1.04,ok
1.122114395, Sport: ,Ice Hockey, Time: ,Thu Dec 10 18:30:00 CET 2015, Time: ,Thu Dec 10 18:30:00 CET 2015, Event: ,Frisk Asker v Sparta Sarpsborg, Favorite: ,Frisk Asker, 61425   size:9.21,Price: ,2.26,Sparta Sarpsborg, 61430   size:7.85,Price: ,2.56,Tie, 60104   size:41.64,Price: ,4.4,x
1.122167241, Sport: ,Ice Hockey, Time: ,Thu Dec 10 19:00:00 CET 2015, Time: ,Thu Dec 10 19:00:00 CET 2015, Event: ,Almtuna v Timra, Favorite: ,Almtuna, 539697   size:11.94,Price: ,1.75,Timra, 237393   size:120.44,Price: ,3.9,Tie, 60104   size:120.44,Price: ,3.9,x
1.122123428, Sport: ,Handball, Time: ,Thu Dec 10 20:45:00 CET 2015, Time: ,Thu Dec 10 20:45:00 CET 2015, Event: ,Nantes v Paris Saint German, Favorite: ,Paris Saint German, 8835235   size:2.75,Price: ,1.03,Nantes, 3893967   size:2.65,Price: ,1.29,Draw, 330157   size:2.65,Price: ,1.29,ok
1.122028672, Sport: ,Soccer, Time: ,Thu Dec 10 21:05:00 CET 2015, Time: ,Thu Dec 10 21:05:00 CET 2015, Event: ,Asteras Tripolis v Schalke, Favorite: ,Schalke, 50335   size:117.48,Price: ,1.93,Asteras Tripolis, 1300930   size:90.35,Price: ,4.5,The Draw, 58805   size:291.38,Price: ,3.75,ok
1.122204912, Sport: ,Soccer, Time: ,Thu Dec 10 16:30:00 CET 2015, Time: ,Thu Dec 10 16:30:00 CET 2015, Event: ,Al Jazeera (JOR) v Al Wehdat, Favorite: ,Al Wehdat, 5553914   size:2.55,Price: ,1.55,Al Jazeera (Jor), 9262035   size:7.54,Price: ,5.4,The Draw, 58805   size:2.55,Price: ,3.3,x
1.122191194, Sport: ,Volleyball, Time: ,Thu Dec 10 20:00:00 CET 2015, Time: ,Thu Dec 10 20:00:00 CET 2015, Event: ,Volero Zurich v Vizura Beograd, Favorite: ,Volero Zurich, 2204305   size:0.0,Price: ,0.0,Vizura Beograd, 5188378   size:238.55,Price: ,1.04,ok
1.122160213, Sport: ,Ice Hockey, Time: ,Fri Dec 11 02:05:00 CET 2015, Time: ,Fri Dec 11 02:05:00 CET 2015, Event: ,Chicago @ Nashville, Favorite: ,Nashville, 2109832   size:2.83,Price: ,2.24,Chicago, 2109831   size:5.19,Price: ,2.5,Tie, 60104   size:4.42,Price: ,3.5,ok
1.122029084, Sport: ,Soccer, Time: ,Thu Dec 10 21:05:00 CET 2015, Time: ,Thu Dec 10 21:05:00 CET 2015, Event: ,Partizan Belgrade v Augsburg, Favorite: ,Augsburg, 498560   size:80.41,Price: ,2.1,Partizan Belgrade, 46980   size:3.73,Price: ,3.65,The Draw, 58805   size:95.37,Price: ,3.9,ok
1.121621744, Sport: ,Mixed Martial Arts, Time: ,Fri Dec 11 04:00:00 CET 2015, Time: ,Fri Dec 11 04:00:00 CET 2015, Event: ,Northcutt v Pfister, Favorite: ,Sage Northcutt, 10337861   size:65.87,Price: ,1.11,Cody Pfister, 9201775   size:4.32,Price: ,7.2,ok
