1.120265922, Sport: ,Soccer, Time: ,Fri Aug 28 13:00:00 CEST 2015, Time: ,Fri Aug 28 13:00:00 CEST 2015, Event: ,Rostov (Y) v Amkar Perm (Y), Favorite: ,Rostov (Y), 9048042   size:19.09,Price: ,1.99,The Draw, 58805   size:9.54,Price: ,3.8,Amkar Perm (Y), 9425933   size:6.46,Price: ,3.9,x
1.120221795, Sport: ,Basketball, Time: ,Fri Aug 28 17:30:00 CEST 2015, Time: ,Fri Aug 28 17:30:00 CEST 2015, Event: ,Lebanon v Belgium, Favorite: ,Belgium, 1228980   size:306.83,Price: ,1.02,ok
1.120231356, Sport: ,Ice Hockey, Time: ,Fri Aug 28 18:30:00 CEST 2015, Time: ,Fri Aug 28 18:30:00 CEST 2015, Event: ,Sparta Prague v Storhamar, Favorite: ,Sparta Prague, 284689   size:13.33,Price: ,1.28,Tie, 60104   size:68.78,Price: ,6.6,Storhamar, 71258   size:68.8,Price: ,7.6,x
1.120299943, Sport: ,Tennis, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Hibi v Cirstea, Favorite: ,Sorana Cirstea, 2387871   size:19.0,Price: ,1.5,Mayo Hibi, 7594221   size:4.89,Price: ,2.64,x
1.120295907, Sport: ,Tennis, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Caruso v Volandri, Favorite: ,Filippo Volandri, 2256483   size:8.42,Price: ,1.5,Salvatore Caruso, 8257868   size:7.54,Price: ,2.7,ok
1.120265536, Sport: ,Soccer, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Viitorul Constanta II v Gloria Popesti-Leordeni, Favorite: ,Gloria Popesti-Leordeni, 7707902   size:136.27,Price: ,1.06,The Draw, 58805   size:20.0,Price: ,1.1,x
1.120154912, Sport: ,Soccer, Time: ,Fri Aug 28 18:30:00 CEST 2015, Time: ,Fri Aug 28 18:30:00 CEST 2015, Event: ,FC Wiener Neustadt v FAC Team fur Wien, Favorite: ,FC Wiener Neustadt, 3164919   size:209.33,Price: ,2.08,The Draw, 58805   size:26.18,Price: ,3.65,FAC Team fur Wien, 3258138   size:5.45,Price: ,3.8,ok
1.120263914, Sport: ,Soccer, Time: ,Fri Aug 28 15:30:00 CEST 2015, Time: ,Fri Aug 28 15:30:00 CEST 2015, Event: ,CRB Ain Fakroun U21 v CA Batna U21, Favorite: ,The Draw, 58805   size:136.25,Price: ,1.06,ok
1.120265254, Sport: ,Soccer, Time: ,Fri Aug 28 17:30:00 CEST 2015, Time: ,Fri Aug 28 17:30:00 CEST 2015, Event: ,FK Atlantas v FC Stumbras, Favorite: ,FK Atlantas, 48467   size:6.69,Price: ,1.55,The Draw, 58805   size:87.68,Price: ,4.5,FC Stumbras, 7661326   size:2.72,Price: ,5.9,ok
1.120282931, Sport: ,Snooker, Time: ,Fri Aug 28 13:00:00 CEST 2015, Time: ,Fri Aug 28 13:00:00 CEST 2015, Event: ,Shaun Murphy v Barry Pinches, Favorite: ,Shaun Murphy, 2278789   size:54.74,Price: ,1.16,Barry Pinches, 2278860   size:3.83,Price: ,5.5,ok
1.120120839, Sport: ,Volleyball, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Brazil v Argentina, Favorite: ,Brazil, 1175886   size:2.55,Price: ,1.18,Argentina, 1175889   size:2.81,Price: ,2.2,x
1.120263474, Sport: ,Soccer, Time: ,Fri Aug 28 17:30:00 CEST 2015, Time: ,Fri Aug 28 17:30:00 CEST 2015, Event: ,Cagliari v US Olbia 1905, Favorite: ,US Olbia 1905, 7536121   size:136.27,Price: ,1.06,The Draw, 58805   size:2.51,Price: ,1.07,x
1.120157744, Sport: ,Soccer, Time: ,Fri Aug 28 17:30:00 CEST 2015, Time: ,Fri Aug 28 17:30:00 CEST 2015, Event: ,Kivioli FC Irbis v Kuressaare, Favorite: ,Kuressaare, 5407305   size:3.89,Price: ,1.59,Kivioli FC Irbis, 7451174   size:2.19,Price: ,4.1,The Draw, 58805   size:3.76,Price: ,5.8,x
1.120267032, Sport: ,Soccer, Time: ,Fri Aug 28 13:00:00 CEST 2015, Time: ,Fri Aug 28 13:00:00 CEST 2015, Event: ,Ha Noi T and T v Sanna Khanh Hoa, Favorite: ,Ha Noi T and T, 9166358   size:18.13,Price: ,1.6,The Draw, 58805   size:2.0,Price: ,4.5,Sanna Khanh Hoa, 7432104   size:3.95,Price: ,5.5,ok
1.120304361, Sport: ,Tennis, Time: ,Fri Aug 28 18:30:00 CEST 2015, Time: ,Fri Aug 28 18:30:00 CEST 2015, Event: ,Chiudinelli v T Paul, Favorite: ,Marco Chiudinelli, 2263632   size:3.4,Price: ,1.53,Tommy Paul, 8859306   size:2.17,Price: ,2.86,x
1.120304365, Sport: ,Tennis, Time: ,Fri Aug 28 18:30:00 CEST 2015, Time: ,Fri Aug 28 18:30:00 CEST 2015, Event: ,Shvedova v Mrdeza, Favorite: ,Yaroslava Shvedova, 2263713   size:4.2,Price: ,1.19,Tereza Mrdeza, 6498921   size:164.23,Price: ,5.4,x
1.120148755, Sport: ,Soccer, Time: ,Fri Aug 28 18:30:00 CEST 2015, Time: ,Fri Aug 28 18:30:00 CEST 2015, Event: ,Freiburg v SV Sandhausen, Favorite: ,Freiburg, 44520   size:2.04,Price: ,1.88,The Draw, 58805   size:128.15,Price: ,3.8,SV Sandhausen, 2047448   size:145.19,Price: ,4.8,ok
1.120226959, Sport: ,Soccer, Time: ,Fri Aug 28 15:30:00 CEST 2015, Time: ,Fri Aug 28 15:30:00 CEST 2015, Event: ,Hapoel Afula v Hapoel Ashkelon, Favorite: ,Hapoel Afula, 5546999   size:9.19,Price: ,2.12,Hapoel Ashkelon, 5221516   size:5.19,Price: ,2.46,The Draw, 58805   size:3.79,Price: ,3.35,x
1.120296843, Sport: ,Tennis, Time: ,Fri Aug 28 13:30:00 CEST 2015, Time: ,Fri Aug 28 13:30:00 CEST 2015, Event: ,Ozgen v Golubic, Favorite: ,Viktorija Golubic, 7283232   size:14.27,Price: ,1.5,Pemra Ozgen, 2420585   size:2.55,Price: ,2.62,ok
1.120271760, Sport: ,Hockey, Time: ,Fri Aug 28 18:15:00 CEST 2015, Time: ,Fri Aug 28 18:15:00 CEST 2015, Event: ,Belgium (W) v Scotland (W), Favorite: ,Belgium (W), 5764155   size:136.37,Price: ,2.06,Scotland (W), 10175604   size:4.73,Price: ,2.6,Draw, 318509   size:136.37,Price: ,3.9,ok
1.120263404, Sport: ,Soccer, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,SK Klatovy 1898 v Banik Most, Favorite: ,Banik Most, 4940270   size:136.27,Price: ,1.06,The Draw, 58805   size:2.51,Price: ,1.07,x
1.120158803, Sport: ,Soccer, Time: ,Fri Aug 28 18:30:00 CEST 2015, Time: ,Fri Aug 28 18:30:00 CEST 2015, Event: ,Jonsereds v Tvaakers, Favorite: ,Tvaakers, 7179560   size:2.0,Price: ,1.5,The Draw, 58805   size:3.78,Price: ,3.85,Jonsereds, 502312   size:2.35,Price: ,4.0,ok
1.120285031, Sport: ,Soccer, Time: ,Fri Aug 28 14:15:00 CEST 2015, Time: ,Fri Aug 28 14:15:00 CEST 2015, Event: ,KAYA v Ceres La Salle, Favorite: ,Ceres La Salle, 9225697   size:10.67,Price: ,1.66,Kaya, 9238037   size:5.37,Price: ,3.3,The Draw, 58805   size:3.85,Price: ,4.6,x
1.120296806, Sport: ,Tennis, Time: ,Fri Aug 28 18:30:00 CEST 2015, Time: ,Fri Aug 28 18:30:00 CEST 2015, Event: ,Pegula v Oudin, Favorite: ,Jessica Pegula, 6215852   size:13.85,Price: ,1.81,Melanie Oudin, 2895433   size:2.8,Price: ,2.04,ok
1.120311253, Sport: ,Basketball, Time: ,Fri Aug 28 18:00:00 CEST 2015, Time: ,Fri Aug 28 18:00:00 CEST 2015, Event: ,Estonia v Bosnia and Herzegovina, Favorite: ,Bosnia and Herzegovina, 512608   size:80.53,Price: ,1.65,Estonia, 1228988   size:42.21,Price: ,2.24,ok
1.120265420, Sport: ,Soccer, Time: ,Fri Aug 28 18:00:00 CEST 2015, Time: ,Fri Aug 28 18:00:00 CEST 2015, Event: ,Youssoufia Berrechid v Club Chabab Riadi Salmi, Favorite: ,Club Chabab Riadi Salmi, 10201537   size:136.27,Price: ,1.06,The Draw, 58805   size:2.51,Price: ,1.07,x
1.120269187, Sport: ,Basketball, Time: ,Fri Aug 28 14:00:00 CEST 2015, Time: ,Fri Aug 28 14:00:00 CEST 2015, Event: ,Cape Verde v Cameroon, Favorite: ,Cameroon, 3029810   size:56.04,Price: ,1.53,Cape Verde, 3029811   size:285.84,Price: ,2.52,ok
1.120224922, Sport: ,Soccer, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Velke Mezirici v FC Brno, Favorite: ,The Draw, 58805   size:136.25,Price: ,1.06,x
1.120296770, Sport: ,Tennis, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Kravchuk v Ma Gonzalez, Favorite: ,Konstantin Kravchuk, 5011822   size:38.97,Price: ,1.83,Maximo Gonzalez, 2489416   size:2.94,Price: ,2.1,ok
1.120296139, Sport: ,Tennis, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Ostapenko v Bellis, Favorite: ,Jelena Ostapenko, 8827537   size:3.42,Price: ,1.81,Catherine Bellis, 8792467   size:3.99,Price: ,2.14,ok
1.120266529, Sport: ,Soccer, Time: ,Fri Aug 28 15:55:00 CEST 2015, Time: ,Fri Aug 28 15:55:00 CEST 2015, Event: ,Al Wasl v Al Shaab, Favorite: ,Al Wasl, 3618587   size:18.67,Price: ,1.54,The Draw, 58805   size:10.66,Price: ,4.5,Al Shaab, 3618588   size:7.25,Price: ,6.2,ok
1.120148573, Sport: ,Soccer, Time: ,Fri Aug 28 18:30:00 CEST 2015, Time: ,Fri Aug 28 18:30:00 CEST 2015, Event: ,FC Heidenheim v Kaiserslautern, Favorite: ,Kaiserslautern, 14075   size:143.85,Price: ,2.44,FC Heidenheim, 3237590   size:4.55,Price: ,3.3,The Draw, 58805   size:1139.24,Price: ,3.45,x
1.120265310, Sport: ,Soccer, Time: ,Fri Aug 28 16:00:00 CEST 2015, Time: ,Fri Aug 28 16:00:00 CEST 2015, Event: ,FBK Kaunas v FK Dziugas, Favorite: ,The Draw, 58805   size:136.27,Price: ,1.06,x
1.120267335, Sport: ,Soccer, Time: ,Fri Aug 28 16:00:00 CEST 2015, Time: ,Fri Aug 28 16:00:00 CEST 2015, Event: ,Volyn U21 v Olimpik Donetsk U21, Favorite: ,Volyn U21, 10096671   size:151.56,Price: ,2.1,Olimpik Donetsk U21, 10092763   size:119.58,Price: ,2.92,The Draw, 58805   size:116.35,Price: ,3.25,x
1.120158019, Sport: ,Soccer, Time: ,Fri Aug 28 18:00:00 CEST 2015, Time: ,Fri Aug 28 18:00:00 CEST 2015, Event: ,FK Liepaja v FK Ventspils, Favorite: ,FK Liepaja, 9306437   size:3.42,Price: ,2.32,The Draw, 58805   size:12.81,Price: ,3.2,ok
1.120263773, Sport: ,Tennis, Time: ,Fri Aug 28 13:45:00 CEST 2015, Time: ,Fri Aug 28 13:45:00 CEST 2015, Event: ,Saez v An Kuznetsov, Favorite: ,Andrey Kuznetsov, 4257454   size:7.32,Price: ,1.13,Juan Carlos Saez, 8258302   size:2.7,Price: ,7.4,ok
1.120266089, Sport: ,Soccer, Time: ,Fri Aug 28 17:45:00 CEST 2015, Time: ,Fri Aug 28 17:45:00 CEST 2015, Event: ,Hajer (KSA) v Al-Shabab (KSA), Favorite: ,Al-Shabab (KSA), 5344868   size:8.9,Price: ,1.92,The Draw, 58805   size:17.25,Price: ,3.6,Hajer (KSA), 6617052   size:7.1,Price: ,4.2,ok
1.120158779, Sport: ,Soccer, Time: ,Fri Aug 28 17:30:00 CEST 2015, Time: ,Fri Aug 28 17:30:00 CEST 2015, Event: ,Atlantis v PK Keski-Uusimaa, Favorite: ,Atlantis, 174384   size:3.4,Price: ,2.34,PK Keski-Uusimaa, 2449039   size:2.18,Price: ,2.84,The Draw, 58805   size:2.86,Price: ,3.8,x
1.120266640, Sport: ,Soccer, Time: ,Fri Aug 28 14:00:00 CEST 2015, Time: ,Fri Aug 28 14:00:00 CEST 2015, Event: ,Vorskla U21 v Metalist U21, Favorite: ,Vorskla U21, 10096694   size:4.24,Price: ,1.46,The Draw, 58805   size:13.65,Price: ,3.45,Metalist U21, 10096654   size:6.81,Price: ,3.7,x
1.120157964, Sport: ,Soccer, Time: ,Fri Aug 28 17:30:00 CEST 2015, Time: ,Fri Aug 28 17:30:00 CEST 2015, Event: ,MaPS v AIFK, Favorite: ,Maps, 496724   size:20.54,Price: ,1.78,AIFK, 436012   size:63.46,Price: ,4.1,The Draw, 58805   size:2.96,Price: ,4.2,ok
1.120157689, Sport: ,Soccer, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Skonto FC v BFC Daugavpils, Favorite: ,BFC Daugavpils, 8367606   size:135.11,Price: ,1.06,Skonto FC, 9306438   size:25.5,Price: ,1.18,The Draw, 58805   size:28.46,Price: ,6.6,x
1.120265031, Sport: ,Soccer, Time: ,Fri Aug 28 14:00:00 CEST 2015, Time: ,Fri Aug 28 14:00:00 CEST 2015, Event: ,Brunei Darussalam U19 v Thailand U19, Favorite: ,Thailand U19, 6800141   size:187.72,Price: ,1.03,The Draw, 58805   size:2.67,Price: ,28.0,Brunei Darussalam U19, 7762321   size:3.54,Price: ,110.0,ok
1.120296705, Sport: ,Tennis, Time: ,Fri Aug 28 18:45:00 CEST 2015, Time: ,Fri Aug 28 18:45:00 CEST 2015, Event: ,T Daniel v Donskoy, Favorite: ,Evgeny Donskoy, 3391304   size:14.4,Price: ,1.61,Taro Daniel, 8173434   size:3.04,Price: ,2.44,ok
1.120226819, Sport: ,Soccer, Time: ,Fri Aug 28 15:30:00 CEST 2015, Time: ,Fri Aug 28 15:30:00 CEST 2015, Event: ,Hapoel Ramat Gan v FC Ashdod, Favorite: ,FC Ashdod, 6145706   size:9.27,Price: ,2.34,Hapoel Ramat Gan, 542944   size:4.86,Price: ,3.1,The Draw, 58805   size:10.09,Price: ,3.25,x
1.120237656, Sport: ,Soccer, Time: ,Fri Aug 28 15:00:00 CEST 2015, Time: ,Fri Aug 28 15:00:00 CEST 2015, Event: ,Millwall U21 v Ipswich U21, Favorite: ,The Draw, 58805   size:135.0,Price: ,1.06,x
1.120264755, Sport: ,Soccer, Time: ,Fri Aug 28 17:30:00 CEST 2015, Time: ,Fri Aug 28 17:30:00 CEST 2015, Event: ,HNK Gorica v Sibenik, Favorite: ,HNK Gorica, 6692727   size:3.64,Price: ,1.86,The Draw, 58805   size:3.6,Price: ,2.88,Sibenik, 2020490   size:2.29,Price: ,2.96,x
1.120258075, Sport: ,Soccer, Time: ,Fri Aug 28 17:30:00 CEST 2015, Time: ,Fri Aug 28 17:30:00 CEST 2015, Event: ,FC Voluntari v CS Uni Craiova, Favorite: ,CS Uni Craiova, 7615862   size:40.36,Price: ,2.64,The Draw, 58805   size:353.43,Price: ,3.1,FC Voluntari, 8838645   size:2.01,Price: ,3.15,ok
1.120267103, Sport: ,Soccer, Time: ,Fri Aug 28 18:15:00 CEST 2015, Time: ,Fri Aug 28 18:15:00 CEST 2015, Event: ,Nairobi City Stars v Western Stima FC, Favorite: ,Western Stima FC, 10059373   size:5.0,Price: ,1.76,Nairobi City Stars, 9675653   size:5.0,Price: ,2.18,The Draw, 58805   size:11.25,Price: ,2.2,ok
1.120251964, Sport: ,Soccer, Time: ,Fri Aug 28 14:30:00 CEST 2015, Time: ,Fri Aug 28 14:30:00 CEST 2015, Event: ,ASD Lupa Cast Romani v Torres, Favorite: ,The Draw, 58805   size:135.0,Price: ,1.06,x
1.120296873, Sport: ,Tennis, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Karatsev v Berrer, Favorite: ,Michael Berrer, 2263684   size:289.25,Price: ,1.4,Aslan Karatsev, 7659748   size:4.63,Price: ,2.98,ok
1.120225834, Sport: ,Soccer, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Loko Vltavin v Pribram, Favorite: ,Pribram, 1533863   size:4.27,Price: ,1.24,The Draw, 58805   size:3.11,Price: ,4.3,Loko Vltavin, 5598523   size:31.35,Price: ,6.2,ok
1.120226889, Sport: ,Soccer, Time: ,Fri Aug 28 15:30:00 CEST 2015, Time: ,Fri Aug 28 15:30:00 CEST 2015, Event: ,Hapoel Nazareth Illit v Hapoel Katamon, Favorite: ,Hapoel Katamon, 7629623   size:5.81,Price: ,2.68,Hapoel Nazareth Illit, 5178712   size:39.22,Price: ,2.72,The Draw, 58805   size:9.25,Price: ,3.35,ok
1.120296074, Sport: ,Tennis, Time: ,Fri Aug 28 18:45:00 CEST 2015, Time: ,Fri Aug 28 18:45:00 CEST 2015, Event: ,Sasnovich v Eguchi, Favorite: ,Aliaksandra Sasnovich, 7283310   size:10.0,Price: ,1.37,Misa Eguchi, 6145788   size:4.19,Price: ,3.35,ok
1.120120811, Sport: ,Volleyball, Time: ,Fri Aug 28 14:30:00 CEST 2015, Time: ,Fri Aug 28 14:30:00 CEST 2015, Event: ,Russia v Turkey, Favorite: ,Russia, 678741   size:559.11,Price: ,1.2,Turkey, 1183420   size:429.56,Price: ,1.8,ok
1.120311277, Sport: ,Basketball, Time: ,Fri Aug 28 18:00:00 CEST 2015, Time: ,Fri Aug 28 18:00:00 CEST 2015, Event: ,Lithuania v Netherlands, Favorite: ,Netherlands, 4814861   size:27.27,Price: ,1.01,x
1.120231274, Sport: ,Ice Hockey, Time: ,Fri Aug 28 18:30:00 CEST 2015, Time: ,Fri Aug 28 18:30:00 CEST 2015, Event: ,Dynamo Moscow v Metallurg Nk, Favorite: ,Dynamo Moscow, 1252378   size:68.0,Price: ,1.38,Tie, 60104   size:68.0,Price: ,6.0,Metallurg Nk, 3599244   size:110.78,Price: ,7.2,ok
1.120154435, Sport: ,Soccer, Time: ,Fri Aug 28 13:30:00 CEST 2015, Time: ,Fri Aug 28 13:30:00 CEST 2015, Event: ,Hougang Utd v Albirex Niigata, Favorite: ,Albirex Niigata, 5712145   size:28.16,Price: ,1.95,The Draw, 58805   size:69.5,Price: ,3.75,Hougang Utd, 5339978   size:7.1,Price: ,4.4,x
1.120264920, Sport: ,Soccer, Time: ,Fri Aug 28 18:00:00 CEST 2015, Time: ,Fri Aug 28 18:00:00 CEST 2015, Event: ,Bayern Munich (W) v Potsdam (W), Favorite: ,Bayern Munich (W), 10150223   size:4.49,Price: ,1.38,The Draw, 58805   size:2.96,Price: ,3.6,Potsdam (W), 4714293   size:6.31,Price: ,4.7,ok
1.120158759, Sport: ,Soccer, Time: ,Fri Aug 28 17:30:00 CEST 2015, Time: ,Fri Aug 28 17:30:00 CEST 2015, Event: ,ESC v BK-46, Favorite: ,BK-46, 3956062   size:2.46,Price: ,2.52,ESC, 8661051   size:5.04,Price: ,2.66,The Draw, 58805   size:2.92,Price: ,3.7,x
1.120190803, Sport: ,Soccer, Time: ,Fri Aug 28 18:00:00 CEST 2015, Time: ,Fri Aug 28 18:00:00 CEST 2015, Event: ,Hannover II v Wolfsburg II, Favorite: ,Wolfsburg II, 5340377   size:5.01,Price: ,1.81,The Draw, 58805   size:131.32,Price: ,4.0,Hannover II, 5375313   size:95.73,Price: ,4.5,ok
1.120226115, Sport: ,Soccer, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Neratovice v Dukla Prague, Favorite: ,Dukla Prague, 4142634   size:177.7,Price: ,1.11,The Draw, 58805   size:3.38,Price: ,7.6,Neratovice, 8761010   size:26.27,Price: ,8.4,ok
1.120296881, Sport: ,Tennis, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,P Mathieu v Falla, Favorite: ,Paul-Henri Mathieu, 8259186   size:14.37,Price: ,1.47,Alejandro Falla, 2284300   size:14.62,Price: ,2.8,ok
1.120297570, Sport: ,Tennis, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,Kudryavtseva v S Rogers, Favorite: ,Alla Kudryavtseva, 2263696   size:3.69,Price: ,1.68,Shelby Rogers, 4943786   size:5.31,Price: ,2.24,x
1.120231266, Sport: ,Ice Hockey, Time: ,Fri Aug 28 18:30:00 CEST 2015, Time: ,Fri Aug 28 18:30:00 CEST 2015, Event: ,Vityaz v Sibir, Favorite: ,Sibir, 2285014   size:2.03,Price: ,2.46,Vityaz, 2551763   size:55.89,Price: ,2.62,Tie, 60104   size:50.64,Price: ,4.1,ok
1.120264810, Sport: ,Soccer, Time: ,Fri Aug 28 17:30:00 CEST 2015, Time: ,Fri Aug 28 17:30:00 CEST 2015, Event: ,JK Tallinna Kalev II v Raasiku FC Joker 1993, Favorite: ,Raasiku FC Joker 1993, 7320134   size:136.27,Price: ,1.06,The Draw, 58805   size:2.51,Price: ,1.07,x
1.120148481, Sport: ,Soccer, Time: ,Fri Aug 28 18:00:00 CEST 2015, Time: ,Fri Aug 28 18:00:00 CEST 2015, Event: ,AGF v Esbjerg, Favorite: ,AGF, 28214   size:398.44,Price: ,2.52,Esbjerg, 113193   size:52.47,Price: ,2.98,The Draw, 58805   size:78.23,Price: ,3.6,x
1.120266033, Sport: ,Soccer, Time: ,Fri Aug 28 17:45:00 CEST 2015, Time: ,Fri Aug 28 17:45:00 CEST 2015, Event: ,Al-Quadisiya (KSA) v Al-Nassr (KSA), Favorite: ,Al-Nassr (KSA), 7623587   size:265.94,Price: ,1.54,The Draw, 58805   size:11.68,Price: ,4.3,Al-Quadisiya (KSA), 10201607   size:17.99,Price: ,6.8,x
1.120227030, Sport: ,Soccer, Time: ,Fri Aug 28 15:30:00 CEST 2015, Time: ,Fri Aug 28 15:30:00 CEST 2015, Event: ,Maccabi Herzliya v Hapoel Petach Tikva, Favorite: ,Hapoel Petach Tikva, 6094761   size:2.46,Price: ,2.52,Maccabi Herzliya, 5195923   size:6.08,Price: ,2.94,The Draw, 58805   size:72.34,Price: ,3.35,ok
1.120157634, Sport: ,Soccer, Time: ,Fri Aug 28 14:00:00 CEST 2015, Time: ,Fri Aug 28 14:00:00 CEST 2015, Event: ,Spartak Moscow (Y) v Anzhi Makhachkala (Y), Favorite: ,Spartak Moscow (Y), 7227096   size:47.68,Price: ,1.6,The Draw, 58805   size:15.54,Price: ,4.4,Anzhi Makhachkala (Y), 5460247   size:4.55,Price: ,5.6,ok
1.120120835, Sport: ,Volleyball, Time: ,Fri Aug 28 17:00:00 CEST 2015, Time: ,Fri Aug 28 17:00:00 CEST 2015, Event: ,South Korea v Egypt, Favorite: ,South Korea, 1538770   size:715.94,Price: ,1.2,Egypt, 1185654   size:559.11,Price: ,1.8,ok
1.120264091, Sport: ,Soccer, Time: ,Fri Aug 28 18:30:00 CEST 2015, Time: ,Fri Aug 28 18:30:00 CEST 2015, Event: ,CRB Ain Fakroun v CA Batna, Favorite: ,CA Batna, 7739952   size:136.27,Price: ,1.06,The Draw, 58805   size:2.51,Price: ,1.07,ok
