1.122549123, Sport: ,Basketball, Time: ,Tue Jan 12 17:00:00 CET 2016, Time: ,Tue Jan 12 17:00:00 CET 2016, Event: ,Nevezis v AVIS Rapla, Favorite: ,Nevezis, 5154509   size:13.27,Price: ,1.03,AVIS Rapla, 10362143   size:13.27,Price: ,1.03,x
1.122565335, Sport: ,Tennis, Time: ,Tue Jan 12 16:00:00 CET 2016, Time: ,Tue Jan 12 16:00:00 CET 2016, Event: ,Agamenone v F Arguello, Favorite: ,Franco Agamenone, 8979622   size:13.79,Price: ,1.04,Facundo Arguello, 6129383   size:13.79,Price: ,1.04,x
1.122547749, Sport: ,Tennis, Time: ,Tue Jan 12 08:00:00 CET 2016, Time: ,Tue Jan 12 08:00:00 CET 2016, Event: ,O'Brien/Roelofse v Kretschmer/Satschko, Favorite: ,Kretschmer/Satschko, 7810209   size:2.7,Price: ,1.7,O'Brien/Roelofse, 9545182   size:2.17,Price: ,2.12,ok
1.122485698, Sport: ,Volleyball, Time: ,Tue Jan 12 11:00:00 CET 2016, Time: ,Tue Jan 12 11:00:00 CET 2016, Event: ,Incheon Korean Air Jumb v Cheonan Hyundai Capital, Favorite: ,Cheonan Hyundai Capital, 10391679   size:2.55,Price: ,1.85,Incheon Korean Air Jumb, 10389010   size:2.55,Price: ,1.97,ok
1.122565331, Sport: ,Tennis, Time: ,Tue Jan 12 16:00:00 CET 2016, Time: ,Tue Jan 12 16:00:00 CET 2016, Event: ,Hernandez-Fernandez v M Cuevas, Favorite: ,Jose Hernandez-Fernande, 9420497   size:13.79,Price: ,1.04,Martin Cuevas, 8326736   size:13.79,Price: ,1.04,ok
1.122561537, Sport: ,Tennis, Time: ,Tue Jan 12 10:00:00 CET 2016, Time: ,Tue Jan 12 10:00:00 CET 2016, Event: ,Louise Lampla v Oleksandra Andrieieva, Favorite: ,Louise Lampla, 9304664   size:5.55,Price: ,1.1,Oleksandra Andrieieva, 10691517   size:5.55,Price: ,1.1,x
1.122541362, Sport: ,Tennis, Time: ,Tue Jan 12 04:00:00 CET 2016, Time: ,Tue Jan 12 04:00:00 CET 2016, Event: ,Mat Viola v Vorster, Favorite: ,Matteo Viola, 4946664   size:4.35,Price: ,1.54,Tucker Vorster, 8842203   size:7.56,Price: ,2.5,ok
1.122561533, Sport: ,Tennis, Time: ,Tue Jan 12 10:00:00 CET 2016, Time: ,Tue Jan 12 10:00:00 CET 2016, Event: ,Agnes Bukta v Mariana Drazic, Favorite: ,Agnes Bukta, 7414061   size:5.55,Price: ,1.1,Mariana Drazic, 9626946   size:5.55,Price: ,1.1,x
1.122485692, Sport: ,Volleyball, Time: ,Tue Jan 12 09:00:00 CET 2016, Time: ,Tue Jan 12 09:00:00 CET 2016, Event: ,Heungkuk Pink Spiders v IBK Altos, Favorite: ,IBK Altos, 10391692   size:4.68,Price: ,1.5,Heungkuk Pink Spiders, 10391681   size:2.55,Price: ,2.68,ok
1.122549127, Sport: ,Basketball, Time: ,Tue Jan 12 17:30:00 CET 2016, Time: ,Tue Jan 12 17:30:00 CET 2016, Event: ,TTU v Jurmala, Favorite: ,TTU, 6718622   size:13.27,Price: ,1.03,Jurmala, 8916815   size:13.27,Price: ,1.03,ok
1.122546933, Sport: ,Tennis, Time: ,Mon Jan 11 22:30:00 CET 2016, Time: ,Mon Jan 11 22:30:00 CET 2016, Event: ,Zukas v Dutra Silva, Favorite: ,Rogerio Dutra Silva, 2301068   size:7.59,Price: ,1.16,Matias Zukas, 9626650   size:8.63,Price: ,6.8,ok
1.122561412, Sport: ,Soccer, Time: ,Tue Jan 12 20:30:00 CET 2016, Time: ,Tue Jan 12 20:30:00 CET 2016, Event: ,Afan Lido v Garden Village AFC, Favorite: ,Afan Lido, 4272571   size:27.58,Price: ,1.02,Garden Village AFC, 9109408   size:27.58,Price: ,1.02,The Draw, 58805   size:2.67,Price: ,1.25,x
1.122541366, Sport: ,Tennis, Time: ,Tue Jan 12 04:00:00 CET 2016, Time: ,Tue Jan 12 04:00:00 CET 2016, Event: ,D Medvedev v Trongcharoenchaikul, Favorite: ,Daniil Medvedev, 7797742   size:765.09,Price: ,1.05,Wishaya Trongcharoencha, 9376582   size:26.76,Price: ,13.0,ok
1.122561534, Sport: ,Tennis, Time: ,Tue Jan 12 11:30:00 CET 2016, Time: ,Tue Jan 12 11:30:00 CET 2016, Event: ,Alena Weiss v Viktoriya Tomova, Favorite: ,Alena Weiss, 10220621   size:9.19,Price: ,1.06,Viktoriya Tomova, 4597116   size:9.19,Price: ,1.06,x
1.122551554, Sport: ,Soccer, Time: ,Tue Jan 12 20:45:00 CET 2016, Time: ,Tue Jan 12 20:45:00 CET 2016, Event: ,Throttur v KR Reykjavik, Favorite: ,Throttur, 3968882   size:7.88,Price: ,1.07,KR Reykjavik, 399808   size:6.13,Price: ,1.09,The Draw, 58805   size:2.55,Price: ,1.41,x
1.122551433, Sport: ,Basketball, Time: ,Tue Jan 12 20:00:00 CET 2016, Time: ,Tue Jan 12 20:00:00 CET 2016, Event: ,Charleville Mezieres v Souffelweyersheim, Favorite: ,Charleville Mezieres, 6719001   size:13.27,Price: ,1.03,Souffelweyersheim, 7615256   size:13.27,Price: ,1.03,x
1.122449109, Sport: ,Soccer, Time: ,Mon Jan 11 21:00:00 CET 2016, Time: ,Mon Jan 11 21:00:00 CET 2016, Event: ,Pacos Ferreira v Setubal, Favorite: ,Pacos Ferreira, 48787   size:28.57,Price: ,2.4,Setubal, 321036   size:375.79,Price: ,5.0,The Draw, 58805   size:1208.17,Price: ,2.58,ok
1.122415750, Sport: ,Ice Hockey, Time: ,Tue Jan 12 01:05:00 CET 2016, Time: ,Tue Jan 12 01:05:00 CET 2016, Event: ,Boston @ NY Rangers, Favorite: ,NY Rangers, 60103   size:7.55,Price: ,2.34,Boston, 2112316   size:13.01,Price: ,2.98,Tie, 60104   size:292.87,Price: ,4.0,ok
1.122551151, Sport: ,Soccer, Time: ,Tue Jan 12 20:45:00 CET 2016, Time: ,Tue Jan 12 20:45:00 CET 2016, Event: ,Brentwood Town v Hampton and Richmond, Favorite: ,Hampton and Richmond, 2439369   size:3.46,Price: ,1.63,Brentwood Town, 10296970   size:4.09,Price: ,4.1,The Draw, 58805   size:2.67,Price: ,4.0,x
1.122554144, Sport: ,Soccer, Time: ,Tue Jan 12 20:45:00 CET 2016, Time: ,Tue Jan 12 20:45:00 CET 2016, Event: ,Enfield Town v Wingate and Finchley, Favorite: ,Enfield Town, 7133935   size:3.27,Price: ,1.03,Wingate and Finchley, 8901995   size:7.88,Price: ,1.07,The Draw, 58805   size:2.55,Price: ,2.9,x
1.122551438, Sport: ,Soccer, Time: ,Tue Jan 12 20:45:00 CET 2016, Time: ,Tue Jan 12 20:45:00 CET 2016, Event: ,Stamford AFC v Buxton, Favorite: ,Stamford AFC, 7588988   size:7.88,Price: ,1.07,Buxton, 2662204   size:7.88,Price: ,1.07,The Draw, 58805   size:2.67,Price: ,4.2,x
1.122551317, Sport: ,Soccer, Time: ,Tue Jan 12 19:00:00 CET 2016, Time: ,Tue Jan 12 19:00:00 CET 2016, Event: ,Kilmarnock U20 v Motherwell U20, Favorite: ,Kilmarnock U20, 6581076   size:19.5,Price: ,1.15,Motherwell U20, 6773900   size:19.44,Price: ,1.15,The Draw, 58805   size:18.93,Price: ,2.92,x
1.122474042, Sport: ,Soccer, Time: ,Tue Jan 12 20:45:00 CET 2016, Time: ,Tue Jan 12 20:45:00 CET 2016, Event: ,MK Dons v Burnley, Favorite: ,Burnley, 56299   size:132.14,Price: ,2.42,MK Dons, 893582   size:161.59,Price: ,3.3,The Draw, 58805   size:1439.13,Price: ,3.4,ok
1.122551434, Sport: ,Basketball, Time: ,Tue Jan 12 20:00:00 CET 2016, Time: ,Tue Jan 12 20:00:00 CET 2016, Event: ,Denain v Roanne, Favorite: ,Denain, 6719010   size:13.27,Price: ,1.03,Roanne, 1293961   size:13.27,Price: ,1.03,ok
1.122551435, Sport: ,Basketball, Time: ,Tue Jan 12 20:00:00 CET 2016, Time: ,Tue Jan 12 20:00:00 CET 2016, Event: ,Evreux v Boulazac, Favorite: ,Evreux, 6718998   size:13.27,Price: ,1.03,Boulazac, 6718787   size:13.27,Price: ,1.03,ok
1.122538476, Sport: ,Basketball, Time: ,Tue Jan 12 18:00:00 CET 2016, Time: ,Tue Jan 12 18:00:00 CET 2016, Event: ,PAOK v Limoges, Favorite: ,PAOK, 281533   size:2.55,Price: ,1.7,Limoges, 3817200   size:2.55,Price: ,2.14,ok
1.122546925, Sport: ,Tennis, Time: ,Tue Jan 12 16:00:00 CET 2016, Time: ,Tue Jan 12 16:00:00 CET 2016, Event: ,Cachin v G Melzer, Favorite: ,Gerald Melzer, 4876705   size:3.37,Price: ,1.48,Pedro Cachin, 8461316   size:2.55,Price: ,2.72,ok
1.122475242, Sport: ,Soccer, Time: ,Tue Jan 12 13:00:00 CET 2016, Time: ,Tue Jan 12 13:00:00 CET 2016, Event: ,Vysocina Jihlava v Bohemians 1905, Favorite: ,Bohemians 1905, 2467701   size:2.55,Price: ,1.85,Vysocina Jihlava, 770021   size:2.55,Price: ,1.99,The Draw, 58805   size:2.55,Price: ,3.1,ok
1.122475364, Sport: ,Soccer, Time: ,Tue Jan 12 20:45:00 CET 2016, Time: ,Tue Jan 12 20:45:00 CET 2016, Event: ,Raith v Alloa, Favorite: ,Raith, 674747   size:6.93,Price: ,1.43,Alloa, 203715   size:8.57,Price: ,8.8,The Draw, 58805   size:20.03,Price: ,4.6,x
1.122554260, Sport: ,Soccer, Time: ,Tue Jan 12 17:30:00 CET 2016, Time: ,Tue Jan 12 17:30:00 CET 2016, Event: ,Qatar (Olympic) v China (Olympic), Favorite: ,China (Olympic), 10707037   size:257.31,Price: ,1.26,Qatar (Olympic), 6138190   size:223.0,Price: ,1.3,The Draw, 58805   size:31.85,Price: ,3.1,x
1.122538472, Sport: ,Basketball, Time: ,Tue Jan 12 20:00:00 CET 2016, Time: ,Tue Jan 12 20:00:00 CET 2016, Event: ,Armani Milano v Aris, Favorite: ,Armani Milano, 952727   size:24.49,Price: ,1.26,Aris, 281552   size:29.65,Price: ,3.95,ok
1.122546929, Sport: ,Tennis, Time: ,Tue Jan 12 16:00:00 CET 2016, Time: ,Tue Jan 12 16:00:00 CET 2016, Event: ,Lindell v De Greef, Favorite: ,Arthur De Greef, 7287672   size:78.7,Price: ,1.85,Christian Lindell, 4843189   size:66.9,Price: ,2.02,ok
1.122415755, Sport: ,Ice Hockey, Time: ,Tue Jan 12 03:05:00 CET 2016, Time: ,Tue Jan 12 03:05:00 CET 2016, Event: ,San Jose @ Calgary, Favorite: ,San Jose, 2110001   size:324.0,Price: ,2.38,Calgary, 975675   size:12.78,Price: ,2.78,Tie, 60104   size:264.07,Price: ,4.0,ok
1.122561547, Sport: ,Tennis, Time: ,Tue Jan 12 09:00:00 CET 2016, Time: ,Tue Jan 12 09:00:00 CET 2016, Event: ,Petia Arshinkova v Vanda Lukacs, Favorite: ,Petia Arshinkova, 9288403   size:5.55,Price: ,1.1,Vanda Lukacs, 5659334   size:5.55,Price: ,1.1,x
1.122503590, Sport: ,Basketball, Time: ,Tue Jan 12 01:30:00 CET 2016, Time: ,Tue Jan 12 01:30:00 CET 2016, Event: ,Estudiantes (C) v San Lorenzo de Almagro, Favorite: ,San Lorenzo de Almagro, 10309838   size:2.55,Price: ,1.73,Estudiantes (C), 7753473   size:2.55,Price: ,2.22,x
1.122503592, Sport: ,Basketball, Time: ,Tue Jan 12 02:00:00 CET 2016, Time: ,Tue Jan 12 02:00:00 CET 2016, Event: ,Quimsa v Atenas, Favorite: ,Quimsa, 6243645   size:3.77,Price: ,1.22,Atenas, 6719082   size:22.1,Price: ,5.3,ok
1.122503594, Sport: ,Basketball, Time: ,Tue Jan 12 01:00:00 CET 2016, Time: ,Tue Jan 12 01:00:00 CET 2016, Event: ,Sionista v Gecr Indalo, Favorite: ,Gecr Indalo, 6719074   size:88.2,Price: ,1.53,Sionista, 6719083   size:23.8,Price: ,2.6,x
1.122554497, Sport: ,Tennis, Time: ,Tue Jan 12 16:00:00 CET 2016, Time: ,Tue Jan 12 16:00:00 CET 2016, Event: ,Arguello/Cachin v Galdos/Lindell, Favorite: ,Arguello/Cachin, 9262761   size:6.13,Price: ,1.82,Galdos/Lindell, 10707077   size:7.25,Price: ,1.82,x
1.122554376, Sport: ,Soccer, Time: ,Tue Jan 12 14:30:00 CET 2016, Time: ,Tue Jan 12 14:30:00 CET 2016, Event: ,Syria (Olympic) v Iran (Olympic), Favorite: ,Iran (Olympic), 10707052   size:2.55,Price: ,1.39,Syria (Olympic), 5425837   size:154.6,Price: ,1.44,The Draw, 58805   size:29.08,Price: ,3.3,ok
1.122554773, Sport: ,Ice Hockey, Time: ,Tue Jan 12 19:00:00 CET 2016, Time: ,Tue Jan 12 19:00:00 CET 2016, Event: ,Frisk/Asker v Lorenskog IK, Favorite: ,Frisk/Asker, 2894880   size:6.89,Price: ,1.08,Lorenskog IK, 4138389   size:6.89,Price: ,1.08,Tie, 60104   size:53.32,Price: ,1.15,x
1.122561391, Sport: ,Tennis, Time: ,Tue Jan 12 12:00:00 CET 2016, Time: ,Tue Jan 12 12:00:00 CET 2016, Event: ,Antoine Bellier v Yannick Maden, Favorite: ,Antoine Bellier, 8941910   size:9.19,Price: ,1.06,Yannick Maden, 8574173   size:9.19,Price: ,1.06,x
1.122550215, Sport: ,Soccer, Time: ,Tue Jan 12 16:00:00 CET 2016, Time: ,Tue Jan 12 16:00:00 CET 2016, Event: ,Sitra v Al Tadamun Buri, Favorite: ,Sitra, 10458115   size:7.88,Price: ,1.07,Al Tadamun Buri, 8193208   size:7.88,Price: ,1.07,The Draw, 58805   size:3.46,Price: ,2.9,ok
1.122561396, Sport: ,Tennis, Time: ,Tue Jan 12 16:30:00 CET 2016, Time: ,Tue Jan 12 16:30:00 CET 2016, Event: ,Daniel Masur v Jelle Sels, Favorite: ,Daniel Masur, 8659524   size:9.19,Price: ,1.06,Jelle Sels, 8814180   size:9.19,Price: ,1.06,ok
1.122558295, Sport: ,Tennis, Time: ,Tue Jan 12 05:45:00 CET 2016, Time: ,Tue Jan 12 05:45:00 CET 2016, Event: ,Cheong- Kim v Jankovits, Favorite: ,Cheong-Eui Kim, 8505207   size:2.79,Price: ,1.79,Yannick Jankovits, 8257801   size:2.5,Price: ,2.0,ok
1.122561399, Sport: ,Tennis, Time: ,Tue Jan 12 13:30:00 CET 2016, Time: ,Tue Jan 12 13:30:00 CET 2016, Event: ,Pirmin Haenle v Kevin Krawietz, Favorite: ,Pirmin Haenle, 9198580   size:9.19,Price: ,1.06,Kevin Krawietz, 4061310   size:9.19,Price: ,1.06,x
1.122554491, Sport: ,Tennis, Time: ,Mon Jan 11 21:22:00 CET 2016, Time: ,Mon Jan 11 21:22:00 CET 2016, Event: ,Arevalo/Martinez v Paz/Pena Lopez, Favorite: ,Paz/Pena Lopez, 10707075   size:4.35,Price: ,1.16,Arevalo/Martinez, 10707074   size:102.07,Price: ,1.31,x
1.122561392, Sport: ,Tennis, Time: ,Tue Jan 12 18:00:00 CET 2016, Time: ,Tue Jan 12 18:00:00 CET 2016, Event: ,Baris Erguden v Andreas Beck, Favorite: ,Baris Erguden, 8375135   size:9.19,Price: ,1.06,Andreas Beck, 2396600   size:9.19,Price: ,1.06,x
1.122558299, Sport: ,Tennis, Time: ,Tue Jan 12 09:15:00 CET 2016, Time: ,Tue Jan 12 09:15:00 CET 2016, Event: ,Youzhny v Nielsen, Favorite: ,Mikhail Youzhny, 2263536   size:3.83,Price: ,1.2,Frederik Nielsen, 2444574   size:3.57,Price: ,4.5,ok
1.122565355, Sport: ,Tennis, Time: ,Tue Jan 12 16:00:00 CET 2016, Time: ,Tue Jan 12 16:00:00 CET 2016, Event: ,H Zeballos v Estevez, Favorite: ,Horacio Zeballos, 3506037   size:13.79,Price: ,1.04,Maximiliano Estevez, 7593393   size:13.79,Price: ,1.04,x
1.122561393, Sport: ,Tennis, Time: ,Tue Jan 12 15:00:00 CET 2016, Time: ,Tue Jan 12 15:00:00 CET 2016, Event: ,Christian Hirschmueller v Tobias Simon, Favorite: ,Christian Hirschmueller, 8520898   size:9.19,Price: ,1.06,Tobias Simon, 7234177   size:9.19,Price: ,1.06,x
1.122561394, Sport: ,Tennis, Time: ,Tue Jan 12 12:00:00 CET 2016, Time: ,Tue Jan 12 12:00:00 CET 2016, Event: ,Christoph Negritu v Petr Michnev, Favorite: ,Christoph Negritu, 9625845   size:9.19,Price: ,1.06,Petr Michnev, 8224989   size:9.19,Price: ,1.06,x
1.122508030, Sport: ,Basketball, Time: ,Tue Jan 12 02:05:00 CET 2016, Time: ,Tue Jan 12 02:05:00 CET 2016, Event: ,Washington @ Chicago, Favorite: ,Chicago, 13117   size:10.4,Price: ,1.27,Washington, 13105   size:17.14,Price: ,4.6,x
1.122415766, Sport: ,Ice Hockey, Time: ,Tue Jan 12 04:35:00 CET 2016, Time: ,Tue Jan 12 04:35:00 CET 2016, Event: ,Detroit @ Los Angeles, Favorite: ,Los Angeles, 2112286   size:92.57,Price: ,1.86,Detroit, 975676   size:210.0,Price: ,4.2,Tie, 60104   size:259.99,Price: ,4.1,ok
1.122558291, Sport: ,Tennis, Time: ,Tue Jan 12 05:45:00 CET 2016, Time: ,Tue Jan 12 05:45:00 CET 2016, Event: ,Balleret v So Ratiwatana, Favorite: ,Benjamin Balleret, 2377738   size:4.35,Price: ,1.16,Sonchat Ratiwatana, 8261684   size:6.68,Price: ,5.7,ok
1.122507985, Sport: ,Basketball, Time: ,Tue Jan 12 01:35:00 CET 2016, Time: ,Tue Jan 12 01:35:00 CET 2016, Event: ,San Antonio @ Brooklyn, Favorite: ,San Antonio, 13121   size:10177.6,Price: ,1.07,Brooklyn, 6758557   size:4.65,Price: ,14.0,ok
1.122560862, Sport: ,Tennis, Time: ,Tue Jan 12 08:30:00 CET 2016, Time: ,Tue Jan 12 08:30:00 CET 2016, Event: ,Lou Brouleau v Nungnadda Wannasuk, Favorite: ,Lou Brouleau, 9148889   size:221.0,Price: ,1.48,Nungnadda Wannasuk, 5303663   size:23.04,Price: ,2.74,ok
1.122546877, Sport: ,Tennis, Time: ,Tue Jan 12 16:00:00 CET 2016, Time: ,Tue Jan 12 16:00:00 CET 2016, Event: ,Clezar v Souza, Favorite: ,Guilherme Clezar, 5304142   size:7.55,Price: ,1.84,Joao Souza, 4490590   size:5.0,Price: ,2.06,x
1.122551498, Sport: ,Basketball, Time: ,Tue Jan 12 20:00:00 CET 2016, Time: ,Tue Jan 12 20:00:00 CET 2016, Event: ,Orchies v Boulogne sur Mer, Favorite: ,Orchies, 7615255   size:13.27,Price: ,1.03,Boulogne sur Mer, 6719012   size:13.27,Price: ,1.03,x
1.122551496, Sport: ,Basketball, Time: ,Tue Jan 12 20:00:00 CET 2016, Time: ,Tue Jan 12 20:00:00 CET 2016, Event: ,Saint Quentin v Poitiers, Favorite: ,Saint Quentin, 6719006   size:13.27,Price: ,1.03,Poitiers, 2989482   size:13.27,Price: ,1.03,x
1.122551494, Sport: ,Basketball, Time: ,Tue Jan 12 20:00:00 CET 2016, Time: ,Tue Jan 12 20:00:00 CET 2016, Event: ,Hyeres Toulon v Nantes, Favorite: ,Hyeres Toulon, 1293965   size:13.27,Price: ,1.03,Nantes, 6719007   size:13.27,Price: ,1.03,ok
1.122551096, Sport: ,Soccer, Time: ,Tue Jan 12 20:45:00 CET 2016, Time: ,Tue Jan 12 20:45:00 CET 2016, Event: ,Linfield v Ballymena, Favorite: ,Linfield, 44330   size:5.1,Price: ,1.38,Ballymena, 539985   size:14.86,Price: ,5.5,The Draw, 58805   size:22.38,Price: ,4.0,x
1.122551372, Sport: ,Soccer, Time: ,Tue Jan 12 19:00:00 CET 2016, Time: ,Tue Jan 12 19:00:00 CET 2016, Event: ,Partick U20 v Hibernian U20, Favorite: ,Partick U20, 9001451   size:2.55,Price: ,2.2,Hibernian U20, 6645664   size:7.0,Price: ,2.66,The Draw, 58805   size:13.09,Price: ,3.4,x
1.122474145, Sport: ,Soccer, Time: ,Tue Jan 12 20:45:00 CET 2016, Time: ,Tue Jan 12 20:45:00 CET 2016, Event: ,Nottm Forest v Birmingham, Favorite: ,Nottm Forest, 69718   size:224.76,Price: ,2.2,Birmingham, 48759   size:6.0,Price: ,3.9,The Draw, 58805   size:1313.53,Price: ,3.4,x
1.122474661, Sport: ,Soccer, Time: ,Tue Jan 12 20:45:00 CET 2016, Time: ,Tue Jan 12 20:45:00 CET 2016, Event: ,Brentford v Middlesbrough, Favorite: ,Middlesbrough, 63907   size:105.37,Price: ,2.38,Brentford, 78864   size:108.32,Price: ,3.4,The Draw, 58805   size:347.06,Price: ,3.45,ok
1.122550601, Sport: ,Soccer, Time: ,Tue Jan 12 18:00:00 CET 2016, Time: ,Tue Jan 12 18:00:00 CET 2016, Event: ,Hapoel Katamon v Hapoel Rishon Lezion, Favorite: ,Hapoel Katamon, 7629623   size:2.55,Price: ,1.92,Hapoel Rishon Lezion, 5889551   size:2.55,Price: ,2.82,The Draw, 58805   size:2.55,Price: ,3.35,x
1.122554489, Sport: ,Tennis, Time: ,Tue Jan 12 00:15:00 CET 2016, Time: ,Tue Jan 12 00:15:00 CET 2016, Event: ,Peralta/Zeballos v Arnold Ker/Ramirez Hida, Favorite: ,Peralta/Zeballos, 10409109   size:55.67,Price: ,1.49,Arnold Ker/Ramirez Hida, 10707072   size:36.99,Price: ,2.84,ok
1.122554522, Sport: ,Soccer, Time: ,Tue Jan 12 13:30:00 CET 2016, Time: ,Tue Jan 12 13:30:00 CET 2016, Event: ,Hapoel MS Sandla Gilboa v MS Haifa Rubi Shapira, Favorite: ,Hapoel MS Sandla Gilboa, 10694656   size:7.88,Price: ,1.07,MS Haifa Rubi Shapira, 10694658   size:7.88,Price: ,1.07,The Draw, 58805   size:2.59,Price: ,2.9,ok
1.122475580, Sport: ,Ice Hockey, Time: ,Tue Jan 12 19:45:00 CET 2016, Time: ,Tue Jan 12 19:45:00 CET 2016, Event: ,Rungsted Ishockey v Aalborg Pirates, Favorite: ,Rungsted, 70625   size:13.0,Price: ,1.53,Aalborg, 70634   size:36.79,Price: ,2.78,Tie, 60104   size:16.32,Price: ,5.1,x
1.122475187, Sport: ,Soccer, Time: ,Tue Jan 12 20:45:00 CET 2016, Time: ,Tue Jan 12 20:45:00 CET 2016, Event: ,Ashton Utd v Ramsbottom Utd, Favorite: ,Ashton Utd, 5800540   size:2.66,Price: ,1.3,Ramsbottom Utd, 7885854   size:3.89,Price: ,5.3,The Draw, 58805   size:8.98,Price: ,5.5,ok
1.122480656, Sport: ,Ice Hockey, Time: ,Tue Jan 12 18:30:00 CET 2016, Time: ,Tue Jan 12 18:30:00 CET 2016, Event: ,Sparta Prague v HC Ocelari Trinec, Favorite: ,Sparta Prague, 284689   size:48.4,Price: ,1.76,Trinec, 563259   size:20.21,Price: ,2.82,Tie, 60104   size:9.68,Price: ,4.8,ok
1.122558287, Sport: ,Tennis, Time: ,Tue Jan 12 07:30:00 CET 2016, Time: ,Tue Jan 12 07:30:00 CET 2016, Event: ,Milton v Majchrzak, Favorite: ,Joshua Milton, 3985858   size:2.96,Price: ,1.69,Kamil Majchrzak, 8698678   size:2.31,Price: ,2.16,ok
1.122546900, Sport: ,Tennis, Time: ,Tue Jan 12 16:00:00 CET 2016, Time: ,Tue Jan 12 16:00:00 CET 2016, Event: ,J Eysseric v Ma Gonzalez, Favorite: ,Maximo Gonzalez, 2489416   size:2.55,Price: ,1.21,Jonathan Eysseric, 2426230   size:2.55,Price: ,4.5,ok
1.122549458, Sport: ,Basketball, Time: ,Tue Jan 12 20:00:00 CET 2016, Time: ,Tue Jan 12 20:00:00 CET 2016, Event: ,Chalon Saone v Cantu, Favorite: ,Chalon Saone, 1471819   size:13.27,Price: ,1.03,Cantu, 276214   size:13.27,Price: ,1.03,ok
