1.121312099, Sport: ,Soccer, Time: ,Mon Oct 26 19:45:00 CET 2015, Time: ,Mon Oct 26 19:45:00 CET 2015, Event: ,Aarau v Lausanne, Favorite: ,Aarau, 65777   size:8.03,Price: ,2.54,Lausanne, 2093796   size:5.0,Price: ,2.86,The Draw, 58805   size:7.0,Price: ,3.55,x
1.121476005, Sport: ,Snooker, Time: ,Mon Oct 26 07:30:00 CET 2015, Time: ,Mon Oct 26 07:30:00 CET 2015, Event: ,Lee Walker v Daniel Wells, Favorite: ,lee walker, 2620445   size:6.94,Price: ,1.93,Daniel Wells, 3495954   size:47.89,Price: ,1.97,ok
1.121477578, Sport: ,Tennis, Time: ,Mon Oct 26 12:00:00 CET 2015, Time: ,Mon Oct 26 12:00:00 CET 2015, Event: ,Brands v Montanes, Favorite: ,Daniel Brands, 2395076   size:6.95,Price: ,1.41,Albert Montanes, 2263599   size:192.11,Price: ,3.35,ok
1.121481286, Sport: ,Tennis, Time: ,Mon Oct 26 11:00:00 CET 2015, Time: ,Mon Oct 26 11:00:00 CET 2015, Event: ,Paquet v Sakkari, Favorite: ,Maria Sakkari, 9002331   size:5.69,Price: ,1.59,Chloe Paquet, 7216239   size:4.65,Price: ,2.38,ok
1.121381823, Sport: ,Ice Hockey, Time: ,Mon Oct 26 19:00:00 CET 2015, Time: ,Mon Oct 26 19:00:00 CET 2015, Event: ,Vasteras v Bjorkloven, Favorite: ,Vasteras, 316429   size:26.74,Price: ,1.62,Bjorkloven, 247108   size:12.05,Price: ,4.5,Tie, 60104   size:112.05,Price: ,4.1,ok
1.121454295, Sport: ,Tennis, Time: ,Mon Oct 26 14:00:00 CET 2015, Time: ,Mon Oct 26 14:00:00 CET 2015, Event: ,Hingis/Mirza v Kops-Jones/Spears, Favorite: ,Hingis/Mirza, 2087731   size:2.69,Price: ,1.13,Kops-Jones/Spears, 3636565   size:23.56,Price: ,5.9,ok
1.121408950, Sport: ,Soccer, Time: ,Mon Oct 26 13:00:00 CET 2015, Time: ,Mon Oct 26 13:00:00 CET 2015, Event: ,Dinamo Minsk v Slavia Mozyr, Favorite: ,Dinamo Minsk, 198689   size:2.72,Price: ,1.24,Slavia Mozyr, 44624   size:2.97,Price: ,9.2,The Draw, 58805   size:5.27,Price: ,5.1,ok
1.121454053, Sport: ,Basketball, Time: ,Mon Oct 26 20:30:00 CET 2015, Time: ,Mon Oct 26 20:30:00 CET 2015, Event: ,Monaco v Rouen, Favorite: ,Monaco, 8074967   size:4.99,Price: ,1.27,Rouen, 1292701   size:43.42,Price: ,4.2,ok
1.121475271, Sport: ,Tennis, Time: ,Mon Oct 26 20:00:00 CET 2015, Time: ,Mon Oct 26 20:00:00 CET 2015, Event: ,J Pereira v Man Sanchez, Favorite: ,Jose Pereira, 8174361   size:2.55,Price: ,1.1,Manuel Sanchez, 5338738   size:2.55,Price: ,1.39,ok
1.121308719, Sport: ,Soccer, Time: ,Mon Oct 26 20:45:00 CET 2015, Time: ,Mon Oct 26 20:45:00 CET 2015, Event: ,Cardiff v Bristol City, Favorite: ,Cardiff, 79343   size:389.04,Price: ,2.4,Bristol City, 69745   size:1624.12,Price: ,3.3,The Draw, 58805   size:1557.88,Price: ,3.5,x
1.121479352, Sport: ,Snooker, Time: ,Mon Oct 26 07:30:00 CET 2015, Time: ,Mon Oct 26 07:30:00 CET 2015, Event: ,Tian Pengfei v Cao Yupeng, Favorite: ,Tian Pengfei, 2584430   size:2.77,Price: ,1.62,Cao Yupeng, 3743946   size:309.94,Price: ,2.6,ok
1.121371197, Sport: ,Soccer, Time: ,Mon Oct 26 20:45:00 CET 2015, Time: ,Mon Oct 26 20:45:00 CET 2015, Event: ,Wadi Degla v El Geish, Favorite: ,Wadi degla, 5259318   size:2.59,Price: ,1.93,El Geish, 7024303   size:3.95,Price: ,4.1,The Draw, 58805   size:2.69,Price: ,3.05,x
1.121474183, Sport: ,Soccer, Time: ,Mon Oct 26 13:30:00 CET 2015, Time: ,Mon Oct 26 13:30:00 CET 2015, Event: ,Al Yarmouk Amman v Al Salt, Favorite: ,Al Yarmouk Amman, 5650238   size:3.62,Price: ,1.07,Al Salt, 6809966   size:3.62,Price: ,1.07,The Draw, 58805   size:5.0,Price: ,2.9,x
1.121481281, Sport: ,Tennis, Time: ,Mon Oct 26 17:00:00 CET 2015, Time: ,Mon Oct 26 17:00:00 CET 2015, Event: ,Andreozzi v Garin, Favorite: ,Guido Andreozzi, 6603914   size:2.55,Price: ,1.56,Christian Garin, 6670624   size:16.67,Price: ,2.4,x
1.121311205, Sport: ,Soccer, Time: ,Mon Oct 26 17:00:00 CET 2015, Time: ,Mon Oct 26 17:00:00 CET 2015, Event: ,Hapoel Bnei Lod v Ironi Ramat HaSharon, Favorite: ,Hapoel Bnei Lod, 5337940   size:7.0,Price: ,1.92,Ironi Ramat HaSharon, 6242601   size:3.82,Price: ,3.9,The Draw, 58805   size:24.0,Price: ,3.4,x
1.121422462, Sport: ,Handball, Time: ,Mon Oct 26 19:00:00 CET 2015, Time: ,Mon Oct 26 19:00:00 CET 2015, Event: ,Savehof v Skovde, Favorite: ,Savehof, 374429   size:69.48,Price: ,1.03,Skovde, 330154   size:3.27,Price: ,11.5,Draw, 330157   size:3.15,Price: ,14.5,ok
1.121312892, Sport: ,Soccer, Time: ,Mon Oct 26 19:30:00 CET 2015, Time: ,Mon Oct 26 19:30:00 CET 2015, Event: ,Club Brugge (Y) v Anderlecht (Y), Favorite: ,Club Brugge (Y), 7159209   size:3.62,Price: ,1.07,Anderlecht (Y), 7174785   size:3.62,Price: ,1.07,The Draw, 58805   size:4.16,Price: ,2.88,x
1.121313176, Sport: ,Soccer, Time: ,Mon Oct 26 20:00:00 CET 2015, Time: ,Mon Oct 26 20:00:00 CET 2015, Event: ,Pisa v Rimini, Favorite: ,Pisa, 501200   size:3.59,Price: ,1.75,Rimini, 522044   size:3.78,Price: ,4.8,The Draw, 58805   size:14.49,Price: ,3.35,ok
1.121474977, Sport: ,Soccer, Time: ,Mon Oct 26 13:00:00 CET 2015, Time: ,Mon Oct 26 13:00:00 CET 2015, Event: ,Pakhtakor v Dinamo Samarqand, Favorite: ,Pakhtakor, 2909658   size:3.62,Price: ,1.07,Dinamo Samarqand, 5614420   size:3.62,Price: ,1.07,The Draw, 58805   size:5.0,Price: ,2.9,ok
1.121471624, Sport: ,Tennis, Time: ,Mon Oct 26 20:30:00 CET 2015, Time: ,Mon Oct 26 20:30:00 CET 2015, Event: ,Laaksonen v D Young, Favorite: ,Donald Young, 2345091   size:1811.22,Price: ,1.16,Henri Laaksonen, 6344314   size:24.48,Price: ,6.4,ok
1.121422457, Sport: ,Handball, Time: ,Mon Oct 26 19:00:00 CET 2015, Time: ,Mon Oct 26 19:00:00 CET 2015, Event: ,Hammarby v Redbergslids, Favorite: ,Hammarby, 1088447   size:3.07,Price: ,1.63,Redbergslids, 3771721   size:4.91,Price: ,2.9,Draw, 330157   size:50.23,Price: ,8.0,x
1.121385249, Sport: ,Volleyball, Time: ,Mon Oct 26 18:00:00 CET 2015, Time: ,Mon Oct 26 18:00:00 CET 2015, Event: ,Siodemka Legionovia Leg v Ostrowiec Swietokrzyski, Favorite: ,Siodemka Legionovia Leg, 9100524   size:33.0,Price: ,1.01,Ostrowiec Swietokrzyski, 10399355   size:76.42,Price: ,1.81,ok
1.121470778, Sport: ,Tennis, Time: ,Mon Oct 26 08:15:00 CET 2015, Time: ,Mon Oct 26 08:15:00 CET 2015, Event: ,Vardhan v Gerasimov, Favorite: ,Egor Gerasimov, 7797772   size:235.57,Price: ,1.26,Vishnu Vardhan, 2742916   size:54.34,Price: ,3.85,x
1.121475662, Sport: ,Tennis, Time: ,Mon Oct 26 18:30:00 CET 2015, Time: ,Mon Oct 26 18:30:00 CET 2015, Event: ,R Olivo v Clezar, Favorite: ,Renzo Olivo, 4822931   size:45.25,Price: ,1.04,Guilherme Clezar, 5304142   size:6.34,Price: ,1.04,x
1.121470774, Sport: ,Tennis, Time: ,Mon Oct 26 08:15:00 CET 2015, Time: ,Mon Oct 26 08:15:00 CET 2015, Event: ,G Granollers v Ramanathan, Favorite: ,Ramkumar Ramanathan, 8173038   size:78.37,Price: ,1.66,Gerard Granollers, 6391754   size:39.75,Price: ,2.22,ok
1.121471104, Sport: ,Tennis, Time: ,Mon Oct 26 14:30:00 CET 2015, Time: ,Mon Oct 26 14:30:00 CET 2015, Event: ,Bopanna/Mergea v Peya/Soares, Favorite: ,Peya/Soares, 6504095   size:3.4,Price: ,1.86,Bopanna/Mergea, 8890432   size:2.55,Price: ,1.9,ok
1.121454069, Sport: ,Basketball, Time: ,Mon Oct 26 18:00:00 CET 2015, Time: ,Mon Oct 26 18:00:00 CET 2015, Event: ,Fenerbahce v Torku Konyaspor, Favorite: ,Fenerbahce, 631290   size:8.45,Price: ,1.03,Torku Konyaspor, 8914461   size:5.89,Price: ,1.16,x
1.121385009, Sport: ,Ice Hockey, Time: ,Mon Oct 26 13:00:00 CET 2015, Time: ,Mon Oct 26 13:00:00 CET 2015, Event: ,Metallurg NK v Sibir, Favorite: ,Sibir, 2285014   size:56.99,Price: ,1.96,Metallurg Nk, 3599244   size:65.0,Price: ,3.35,Tie, 60104   size:3.0,Price: ,4.5,ok
1.121309873, Sport: ,Soccer, Time: ,Mon Oct 26 19:05:00 CET 2015, Time: ,Mon Oct 26 19:05:00 CET 2015, Event: ,AIK v IFK Goteborg, Favorite: ,AIK, 168731   size:13.42,Price: ,2.64,IFK Goteborg, 30689   size:24.62,Price: ,2.82,The Draw, 58805   size:691.71,Price: ,3.55,x
1.121476071, Sport: ,Tennis, Time: ,Mon Oct 26 09:30:00 CET 2015, Time: ,Mon Oct 26 09:30:00 CET 2015, Event: ,Chen/Konecny v Bega/Janvier, Favorite: ,Chen/Konecny, 10458537   size:2.59,Price: ,1.5,Bega/Janvier, 10458538   size:2.59,Price: ,2.38,ok
1.121483350, Sport: ,Tennis, Time: ,Mon Oct 26 13:30:00 CET 2015, Time: ,Mon Oct 26 13:30:00 CET 2015, Event: ,Witthoeft v Chirico, Favorite: ,Carina Witthoeft, 5408907   size:5.89,Price: ,1.38,Louisa Chirico, 7168233   size:5.89,Price: ,3.1,ok
1.121479584, Sport: ,Tennis, Time: ,Mon Oct 26 13:00:00 CET 2015, Time: ,Mon Oct 26 13:00:00 CET 2015, Event: ,Przysiezny v Halys, Favorite: ,Michal Przysiezny, 2475803   size:39.39,Price: ,1.77,Quentin Halys, 7287690   size:2.93,Price: ,2.16,ok
1.121311558, Sport: ,Soccer, Time: ,Mon Oct 26 19:00:00 CET 2015, Time: ,Mon Oct 26 19:00:00 CET 2015, Event: ,Benfica B v Feirense, Favorite: ,Benfica B, 6563318   size:5.0,Price: ,2.02,Feirense, 505957   size:26.77,Price: ,4.3,The Draw, 58805   size:11.75,Price: ,3.45,x
1.121474294, Sport: ,Soccer, Time: ,Mon Oct 26 15:40:00 CET 2015, Time: ,Mon Oct 26 15:40:00 CET 2015, Event: ,Khaitan v Al Nasar (KUW), Favorite: ,Khaitan, 9359990   size:2.55,Price: ,1.96,Al Nasar (KUW), 6279459   size:4.33,Price: ,3.5,The Draw, 58805   size:8.79,Price: ,3.85,x
1.121312006, Sport: ,Soccer, Time: ,Mon Oct 26 19:30:00 CET 2015, Time: ,Mon Oct 26 19:30:00 CET 2015, Event: ,Degerfors v Varbergs BoIS, Favorite: ,Varbergs BoIS, 6225055   size:5.67,Price: ,2.68,Degerfors, 784612   size:17.82,Price: ,2.76,The Draw, 58805   size:43.91,Price: ,3.5,x
1.121371123, Sport: ,Soccer, Time: ,Mon Oct 26 18:00:00 CET 2015, Time: ,Mon Oct 26 18:00:00 CET 2015, Event: ,El Shorta v ENPPI, Favorite: ,ENPPI, 5259327   size:4.04,Price: ,1.78,El Shorta, 6021913   size:2.05,Price: ,4.4,The Draw, 58805   size:13.23,Price: ,3.1,x
1.121480123, Sport: ,Tennis, Time: ,Mon Oct 26 14:30:00 CET 2015, Time: ,Mon Oct 26 14:30:00 CET 2015, Event: ,Troicki v A Mannarino, Favorite: ,Viktor Troicki, 2263624   size:2.77,Price: ,1.93,Adrian Mannarino, 3066621   size:2.74,Price: ,2.04,x
1.121312763, Sport: ,Soccer, Time: ,Mon Oct 26 19:30:00 CET 2015, Time: ,Mon Oct 26 19:30:00 CET 2015, Event: ,Charleroi (Y) v Mouscron Peruwelz Youth, Favorite: ,Charleroi (Y), 7167644   size:3.62,Price: ,1.07,Mouscron Peruwelz Youth, 8764421   size:3.62,Price: ,1.07,The Draw, 58805   size:4.16,Price: ,2.88,x
1.121468850, Sport: ,Basketball, Time: ,Mon Oct 26 18:00:00 CET 2015, Time: ,Mon Oct 26 18:00:00 CET 2015, Event: ,Opava v Decin, Favorite: ,Opava, 7758596   size:2.55,Price: ,1.69,Decin, 7758593   size:2.55,Price: ,2.26,x
1.121369606, Sport: ,Soccer, Time: ,Mon Oct 26 20:00:00 CET 2015, Time: ,Mon Oct 26 20:00:00 CET 2015, Event: ,Aston Villa U21 v Wolves U21, Favorite: ,Aston Villa U21, 6789377   size:2.82,Price: ,1.77,Wolves U21, 6667755   size:56.91,Price: ,2.98,The Draw, 58805   size:55.98,Price: ,3.0,ok
1.121228371, Sport: ,Snooker, Time: ,Mon Oct 26 12:30:00 CET 2015, Time: ,Mon Oct 26 12:30:00 CET 2015, Event: ,Ben Woollaston v Robbie Williams, Favorite: ,Ben Woollaston, 2293306   size:15.63,Price: ,1.64,Robbie Williams, 5839764   size:6.94,Price: ,2.52,ok
1.121480406, Sport: ,Tennis, Time: ,Mon Oct 26 12:15:00 CET 2015, Time: ,Mon Oct 26 12:15:00 CET 2015, Event: ,Soylu v L Kichenok, Favorite: ,Ipek Soylu, 8397938   size:2.94,Price: ,1.7,Lyudmyla Kichenok, 4673013   size:2.31,Price: ,2.16,x
1.121473232, Sport: ,Soccer, Time: ,Mon Oct 26 12:00:00 CET 2015, Time: ,Mon Oct 26 12:00:00 CET 2015, Event: ,Ulisses Yerevan FC II v Alashkert FC II, Favorite: ,Alashkert FC II, 7444729   size:3.88,Price: ,1.21,Ulisses Yerevan FC II, 8802560   size:5.0,Price: ,2.38,The Draw, 58805   size:5.0,Price: ,2.9,ok
1.121228370, Sport: ,Snooker, Time: ,Mon Oct 26 12:30:00 CET 2015, Time: ,Mon Oct 26 12:30:00 CET 2015, Event: ,Dominic Dale v Matthew Selt, Favorite: ,Matthew Selt, 2725267   size:2.55,Price: ,1.56,Dominic Dale, 2278875   size:8.1,Price: ,2.56,x
1.121360751, Sport: ,Soccer, Time: ,Mon Oct 26 20:30:00 CET 2015, Time: ,Mon Oct 26 20:30:00 CET 2015, Event: ,Novara v Pescara, Favorite: ,Novara, 522045   size:39.46,Price: ,2.42,Pescara, 201327   size:6.2,Price: ,3.4,The Draw, 58805   size:176.2,Price: ,3.25,x
1.121369328, Sport: ,Ice Hockey, Time: ,Mon Oct 26 17:30:00 CET 2015, Time: ,Mon Oct 26 17:30:00 CET 2015, Event: ,Dornbirn v Olimpija Ljubljana, Favorite: ,Dornbirn, 6602890   size:5.89,Price: ,1.44,Olimpija Ljubljana, 2513196   size:6.08,Price: ,5.0,Tie, 60104   size:75.51,Price: ,5.6,ok
1.121369208, Sport: ,Ice Hockey, Time: ,Mon Oct 26 17:30:00 CET 2015, Time: ,Mon Oct 26 17:30:00 CET 2015, Event: ,Graz 99ers v Innsbruck, Favorite: ,Graz 99ers, 748396   size:19.5,Price: ,1.85,Innsbruck, 563236   size:59.37,Price: ,3.4,Tie, 60104   size:39.69,Price: ,4.6,ok
1.121369604, Sport: ,Soccer, Time: ,Mon Oct 26 20:00:00 CET 2015, Time: ,Mon Oct 26 20:00:00 CET 2015, Event: ,West Brom U21 v Brighton U21, Favorite: ,West Brom U21, 6601846   size:4.25,Price: ,1.49,Brighton U21, 6865403   size:37.59,Price: ,4.6,The Draw, 58805   size:53.6,Price: ,3.15,x
1.121485302, Sport: ,Basketball, Time: ,Mon Oct 26 18:45:00 CET 2015, Time: ,Mon Oct 26 18:45:00 CET 2015, Event: ,Ironi Nahariya v Hapoel Eilat, Favorite: ,Hapoel Eilat, 7758974   size:2.55,Price: ,1.47,Ironi Nahariya, 8894680   size:2.55,Price: ,2.86,x
1.121468847, Sport: ,Basketball, Time: ,Mon Oct 26 19:00:00 CET 2015, Time: ,Mon Oct 26 19:00:00 CET 2015, Event: ,Randers v BK Stevnsgade, Favorite: ,Randers, 6719073   size:195.72,Price: ,1.71,BK Stevnsgade, 10379235   size:47.05,Price: ,2.18,ok
1.121468844, Sport: ,Basketball, Time: ,Mon Oct 26 17:00:00 CET 2015, Time: ,Mon Oct 26 17:00:00 CET 2015, Event: ,Klosterneuburg v Wels, Favorite: ,Wels, 7036691   size:2.55,Price: ,1.32,Klosterneuburg, 7036697   size:23.76,Price: ,4.0,x
1.121468843, Sport: ,Basketball, Time: ,Mon Oct 26 17:00:00 CET 2015, Time: ,Mon Oct 26 17:00:00 CET 2015, Event: ,Gmunden v Furstenfeld, Favorite: ,Gmunden, 2638634   size:8.45,Price: ,1.03,Furstenfeld, 7036686   size:8.45,Price: ,1.03,x
1.121312634, Sport: ,Soccer, Time: ,Mon Oct 26 19:30:00 CET 2015, Time: ,Mon Oct 26 19:30:00 CET 2015, Event: ,OH Leuven (Y) v Genk (Y), Favorite: ,OH Leuven (Y), 7159228   size:3.62,Price: ,1.07,Genk (Y), 7159134   size:5.89,Price: ,1.44,The Draw, 58805   size:4.16,Price: ,2.88,ok
1.121310212, Sport: ,Soccer, Time: ,Mon Oct 26 18:00:00 CET 2015, Time: ,Mon Oct 26 18:00:00 CET 2015, Event: ,Antalyaspor v Besiktas, Favorite: ,Besiktas, 232068   size:61.28,Price: ,1.8,Antalyaspor, 113188   size:63.51,Price: ,4.9,The Draw, 58805   size:84.84,Price: ,3.9,ok
1.121468846, Sport: ,Basketball, Time: ,Mon Oct 26 19:00:00 CET 2015, Time: ,Mon Oct 26 19:00:00 CET 2015, Event: ,Traiskirchen v Zepter Vienna, Favorite: ,Zepter Vienna, 7036692   size:5.64,Price: ,1.62,Traiskirchen, 1387301   size:9.69,Price: ,2.4,x
1.121469813, Sport: ,Tennis, Time: ,Mon Oct 26 17:15:00 CET 2015, Time: ,Mon Oct 26 17:15:00 CET 2015, Event: ,P Cuevas v Carreno Busta, Favorite: ,Pablo Cuevas, 2424953   size:3.25,Price: ,1.76,Pablo Carreno Busta, 5479878   size:99.04,Price: ,2.24,ok
1.121468845, Sport: ,Basketball, Time: ,Mon Oct 26 18:00:00 CET 2015, Time: ,Mon Oct 26 18:00:00 CET 2015, Event: ,Oberwart v Kapfenberg, Favorite: ,Oberwart, 7036690   size:112.82,Price: ,1.61,Kapfenberg, 7036688   size:4.18,Price: ,2.36,ok
1.121473908, Sport: ,Soccer, Time: ,Mon Oct 26 18:15:00 CET 2015, Time: ,Mon Oct 26 18:15:00 CET 2015, Event: ,FC Britannia XI (Res) v Europa FC (Res), Favorite: ,FC Britannia XI (Res), 10458147   size:3.62,Price: ,1.07,Europa FC (Res), 10458149   size:3.62,Price: ,1.07,The Draw, 58805   size:4.16,Price: ,2.88,ok
1.121485305, Sport: ,Basketball, Time: ,Mon Oct 26 19:00:00 CET 2015, Time: ,Mon Oct 26 19:00:00 CET 2015, Event: ,Ironi Nes Ziona v Bnei Herzliya, Favorite: ,Ironi Nes Ziona, 7758968   size:112.56,Price: ,1.54,Bnei Herzliya, 7758963   size:24.36,Price: ,2.56,ok
1.121483522, Sport: ,Tennis, Time: ,Mon Oct 26 14:45:00 CET 2015, Time: ,Mon Oct 26 14:45:00 CET 2015, Event: ,Sasnovich v Vekic, Favorite: ,Aliaksandra Sasnovich, 7283310   size:243.37,Price: ,1.6,Donna Vekic, 6603944   size:5.89,Price: ,2.28,x
1.121480773, Sport: ,Tennis, Time: ,Mon Oct 26 12:15:00 CET 2015, Time: ,Mon Oct 26 12:15:00 CET 2015, Event: ,Evtimova v Gjorcheska, Favorite: ,Lina Gjorcheska, 9627521   size:5.93,Price: ,1.87,Dia Evtimova, 4691499   size:5.83,Price: ,1.93,x
1.121311372, Sport: ,Soccer, Time: ,Mon Oct 26 11:00:00 CET 2015, Time: ,Mon Oct 26 11:00:00 CET 2015, Event: ,Kanazawa v Kitakyushu, Favorite: ,Kanazawa, 9280258   size:9.56,Price: ,2.76,Kitakyushu, 5026013   size:37.29,Price: ,2.96,The Draw, 58805   size:272.74,Price: ,3.25,x
1.121313154, Sport: ,Soccer, Time: ,Mon Oct 26 19:55:00 CET 2015, Time: ,Mon Oct 26 19:55:00 CET 2015, Event: ,Maccabi Tel Aviv v Beitar Jerusalem, Favorite: ,Maccabi Tel Aviv, 197970   size:58.57,Price: ,1.42,Beitar Jerusalem, 1169738   size:5.0,Price: ,8.4,The Draw, 58805   size:5.0,Price: ,4.8,x
1.121422513, Sport: ,Volleyball, Time: ,Mon Oct 26 11:00:00 CET 2015, Time: ,Mon Oct 26 11:00:00 CET 2015, Event: ,Ansan Rush&Cash v Incheon Korean Air Jumb, Favorite: ,Ansan Rush&cash, 10443744   size:2786.67,Price: ,1.01,Incheon Korean Air Jumb, 10389010   size:171.56,Price: ,1.81,ok
1.121476057, Sport: ,Tennis, Time: ,Mon Oct 26 11:15:00 CET 2015, Time: ,Mon Oct 26 11:15:00 CET 2015, Event: ,Granollers/Menendez-Mac v Sood/Sood, Favorite: ,Granollers/Menendez-Mac, 10407908   size:6.34,Price: ,1.04,Sood/Sood, 9136364   size:6.34,Price: ,1.04,ok
1.121475087, Sport: ,Soccer, Time: ,Mon Oct 26 09:00:00 CET 2015, Time: ,Mon Oct 26 09:00:00 CET 2015, Event: ,TP Ho Chi Minh FC U21 v Thua Thien Hue U21, Favorite: ,Thua Thien Hue U21, 10445039   size:2.69,Price: ,1.21,TP Ho Chi Minh FC U21, 7640002   size:2.69,Price: ,1.26,The Draw, 58805   size:2.69,Price: ,3.4,x
1.121473342, Sport: ,Soccer, Time: ,Mon Oct 26 16:00:00 CET 2015, Time: ,Mon Oct 26 16:00:00 CET 2015, Event: ,Busaiteen v Sitra, Favorite: ,Busaiteen, 3922360   size:10.55,Price: ,1.77,Sitra, 10458115   size:2.55,Price: ,3.55,The Draw, 58805   size:18.55,Price: ,3.2,ok
1.121309333, Sport: ,Soccer, Time: ,Mon Oct 26 19:00:00 CET 2015, Time: ,Mon Oct 26 19:00:00 CET 2015, Event: ,Randers v OB, Favorite: ,Randers, 342868   size:186.58,Price: ,1.83,OB, 113225   size:14.82,Price: ,4.9,The Draw, 58805   size:146.35,Price: ,3.8,x
1.121473620, Sport: ,Soccer, Time: ,Mon Oct 26 20:45:00 CET 2015, Time: ,Mon Oct 26 20:45:00 CET 2015, Event: ,Hyde v Colwyn Bay, Favorite: ,Hyde, 1053216   size:2.55,Price: ,1.53,Colwyn Bay, 2662205   size:9.31,Price: ,4.5,The Draw, 58805   size:14.12,Price: ,3.85,ok
1.121311818, Sport: ,Soccer, Time: ,Mon Oct 26 12:30:00 CET 2015, Time: ,Mon Oct 26 12:30:00 CET 2015, Event: ,Warriors FC v Hougang Utd, Favorite: ,Warriors FC, 7120994   size:10.0,Price: ,1.69,Hougang Utd, 5339978   size:3.57,Price: ,4.8,The Draw, 58805   size:3.25,Price: ,4.0,ok
1.121476050, Sport: ,Tennis, Time: ,Mon Oct 26 09:30:00 CET 2015, Time: ,Mon Oct 26 09:30:00 CET 2015, Event: ,Gigounon/Mertens v De Greef/Robert, Favorite: ,Gigounon/Mertens, 10383943   size:2.59,Price: ,1.4,De Greef/Robert, 10433988   size:2.39,Price: ,2.7,ok
1.121476290, Sport: ,Tennis, Time: ,Mon Oct 26 08:15:00 CET 2015, Time: ,Mon Oct 26 08:15:00 CET 2015, Event: ,Nagal v Raja, Favorite: ,Sumit Nagal, 8173039   size:112.55,Price: ,1.48,Purav Raja, 2561169   size:8.48,Price: ,2.7,ok
