1.121224912, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Algeciras v FC Jumilla, Favorite: ,Algeciras, 516260   size:52.91,Price: ,1.71,FC Jumilla, 8216058   size:2.72,Price: ,6.2,The Draw, 58805   size:4.48,Price: ,3.55
1.121240508, Sport: ,Basketball, Time: ,Sun Oct 18 18:15:00 CEST 2015, Time: ,Sun Oct 18 18:15:00 CEST 2015, Event: ,Cremona v Juvecaserta Basket, Favorite: ,Cremona, 4325205   size:231.92,Price: ,1.19,Juvecaserta Basket, 10302405   size:12.96,Price: ,4.4
1.121340083, Sport: ,Soccer, Time: ,Sun Oct 18 18:30:00 CEST 2015, Time: ,Sun Oct 18 18:30:00 CEST 2015, Event: ,Deportivo Azogues v Delfin SC, Favorite: ,Deportivo Azogues, 7560951   size:2.38,Price: ,1.06,Delfin SC, 8365070   size:2.38,Price: ,1.06,The Draw, 58805   size:2.38,Price: ,1.06
1.121291591, Sport: ,Basketball, Time: ,Sun Oct 18 18:35:00 CEST 2015, Time: ,Sun Oct 18 18:35:00 CEST 2015, Event: ,Hapoel Tel Aviv v Maccabi R Lez, Favorite: ,Maccabi R Lez, 7758969   size:3.52,Price: ,1.54,Hapoel Tel Aviv, 7758962   size:17.0,Price: ,2.42
1.121320488, Sport: ,Soccer, Time: ,Sun Oct 18 18:45:00 CEST 2015, Time: ,Sun Oct 18 18:45:00 CEST 2015, Event: ,Lekhwiya v Al Arabi, Favorite: ,Lekhwiya, 5168555   size:3.33,Price: ,1.5,Al Arabi, 3922362   size:25.2,Price: ,6.0,The Draw, 58805   size:2.89,Price: ,4.8
1.121329985, Sport: ,Basketball, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Philadelphia @ Brooklyn, Favorite: ,Brooklyn, 6758557   size:2.67,Price: ,1.58,Philadelphia, 13103   size:2.67,Price: ,2.54
1.121164558, Sport: ,Soccer, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,RNK Split v Inter Zapresic, Favorite: ,RNK Split, 4135157   size:24.46,Price: ,1.67,Inter Zapresic, 729701   size:4.74,Price: ,6.2,The Draw, 58805   size:57.7,Price: ,3.95
1.121166856, Sport: ,Soccer, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Toluca v Queretaro, Favorite: ,Toluca, 230914   size:335.44,Price: ,1.81,Queretaro, 328926   size:217.28,Price: ,4.8,The Draw, 58805   size:78.78,Price: ,3.95
1.121344165, Sport: ,Darts, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,James Wade v Jelle Klaasen, Favorite: ,James Wade, 2409762   size:36.84,Price: ,1.58,Jelle Klaasen, 2414411   size:573.46,Price: ,2.46
1.121317702, Sport: ,Soccer, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,ART Municipal Jalapa v Managua FC, Favorite: ,ART Municipal Jalapa, 10336128   size:134.67,Price: ,1.06,Managua FC, 9196791   size:134.67,Price: ,1.06,The Draw, 58805   size:5.44,Price: ,3.05
1.121315806, Sport: ,Soccer, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Perez Zeledon v CS Uruguay, Favorite: ,Perez Zeledon, 10147088   size:9.38,Price: ,2.4,CS Uruguay, 6624079   size:6.67,Price: ,3.05,The Draw, 58805   size:4.04,Price: ,3.4
1.121164001, Sport: ,Soccer, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Levski Sofia v Ludogorets, Favorite: ,Ludogorets, 5112599   size:155.58,Price: ,2.72,Levski Sofia, 44823   size:8.57,Price: ,2.92,The Draw, 58805   size:79.8,Price: ,3.25
1.121344167, Sport: ,Darts, Time: ,Sun Oct 18 19:30:00 CEST 2015, Time: ,Sun Oct 18 19:30:00 CEST 2015, Event: ,Kim Huybrechts v Michael Smith, Favorite: ,Kim Huybrechts, 5707918   size:16.8,Price: ,1.81,Michael Smith, 3066962   size:13.08,Price: ,2.04
1.121340078, Sport: ,Volleyball, Time: ,Sun Oct 18 19:45:00 CEST 2015, Time: ,Sun Oct 18 19:45:00 CEST 2015, Event: ,France v Slovenia, Favorite: ,France, 678721   size:23.12,Price: ,1.29,Slovenia, 2444668   size:3.0,Price: ,4.3
1.121166904, Sport: ,Soccer, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,KV Kortrijk v Charleroi, Favorite: ,KV Kortrijk, 4444232   size:12.17,Price: ,2.6,Charleroi, 65808   size:11.72,Price: ,2.94,The Draw, 58805   size:6.21,Price: ,3.45
1.120662167, Sport: ,Cricket, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,West Indies (W) v Pakistan (W) (2nd ODI), Favorite: ,West Indies (W), 6630398   size:150.0,Price: ,1.65,Pakistan (W), 6669067   size:2.1,Price: ,2.38
1.121317977, Sport: ,Soccer, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Mogi Mirim EC U20 v Audax Sao Paulo EC U20, Favorite: ,Mogi Mirim EC U20, 7360190   size:134.67,Price: ,1.06,Audax Sao Paulo EC U20, 7279634   size:134.67,Price: ,1.06,The Draw, 58805   size:5.44,Price: ,3.05
1.121160587, Sport: ,Soccer, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Tromso v Viking, Favorite: ,Tromso, 50046   size:649.46,Price: ,2.6,Viking, 168747   size:557.1,Price: ,2.82,The Draw, 58805   size:48.5,Price: ,3.7
1.121191710, Sport: ,Soccer, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Univ de Concepcion v Universidad de Chile, Favorite: ,Univ de Concepcion, 5129867   size:77.82,Price: ,2.56,Universidad de Chile, 1069686   size:118.86,Price: ,2.74,The Draw, 58805   size:59.76,Price: ,3.9
1.121167656, Sport: ,Soccer, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Atletico PR v Corinthians, Favorite: ,Corinthians, 198136   size:36.02,Price: ,2.58,Atletico PR, 442159   size:4.95,Price: ,3.15,The Draw, 58805   size:567.27,Price: ,3.35
1.121239222, Sport: ,Basketball, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,KK Sutjeska v Skopje, Favorite: ,KK Sutjeska, 9029075   size:66.74,Price: ,1.73,Skopje, 6702723   size:45.95,Price: ,2.14
1.121316574, Sport: ,Soccer, Time: ,Sun Oct 18 20:30:00 CEST 2015, Time: ,Sun Oct 18 20:30:00 CEST 2015, Event: ,Santiago Morning v Union San Felipe, Favorite: ,Union San Felipe, 4966011   size:10.92,Price: ,2.4,Santiago Morning, 5129870   size:6.6,Price: ,2.86,The Draw, 58805   size:4.4,Price: ,3.3
1.121083895, Sport: ,Soccer, Time: ,Sun Oct 18 20:30:00 CEST 2015, Time: ,Sun Oct 18 20:30:00 CEST 2015, Event: ,Deportivo v Ath Bilbao, Favorite: ,Ath Bilbao, 215903   size:22.26,Price: ,2.78,Deportivo, 51266   size:81.85,Price: ,2.92,The Draw, 58805   size:4596.44,Price: ,3.3
1.121271309, Sport: ,Ice Hockey, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,St. Louis @ Winnipeg, Favorite: ,Winnipeg, 5866888   size:15.48,Price: ,2.48,St. Louis, 2160500   size:293.32,Price: ,2.68,Tie, 60104   size:278.0,Price: ,4.0
1.121340149, Sport: ,Tennis, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,Uchida v Turini, Favorite: ,Thales Turini, 8174904   size:5.72,Price: ,1.7,Kaichi Uchida, 8957119   size:2.93,Price: ,2.1
1.121339774, Sport: ,Tennis, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,J Aubone v Halebian, Favorite: ,Jean-Yves Aubone, 8476686   size:6.65,Price: ,1.69,Alexios Halebian, 8258588   size:2.99,Price: ,2.06
1.121162542, Sport: ,Soccer, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,Ottawa Fury v San Antonio Scorpions, Favorite: ,Ottawa Fury, 8441973   size:14.22,Price: ,1.52,San Antonio Scorpions, 6334069   size:54.79,Price: ,6.0,The Draw, 58805   size:3.4,Price: ,4.4
1.121240317, Sport: ,Basketball, Time: ,Sun Oct 18 21:30:00 CEST 2015, Time: ,Sun Oct 18 21:30:00 CEST 2015, Event: ,Limoges v Dijon, Favorite: ,Limoges, 3817200   size:774.8,Price: ,1.31,Dijon, 1292705   size:122.43,Price: ,3.65
1.121339811, Sport: ,Tennis, Time: ,Sun Oct 18 21:45:00 CEST 2015, Time: ,Sun Oct 18 21:45:00 CEST 2015, Event: ,Struvay v Hach Verdugo, Favorite: ,Eduardo Struvay, 7431682   size:5.72,Price: ,1.5,Hans Hach Verdugo, 8258567   size:7.63,Price: ,2.34
1.121165472, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Sandnes Ulf v Levanger, Favorite: ,Sandnes Ulf, 778909   size:89.35,Price: ,1.55,Levanger, 398353   size:7.12,Price: ,6.2,The Draw, 58805   size:37.99,Price: ,4.8
1.121165351, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Fredrikstad v Hodd, Favorite: ,Fredrikstad, 168742   size:27.31,Price: ,1.92,Hodd, 44824   size:39.04,Price: ,3.85,The Draw, 58805   size:45.43,Price: ,4.0
1.121159596, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Akhisar Belediye v Eskisehirspor, Favorite: ,The Draw, 58805   size:69.38,Price: ,2.42,Akhisar Belediye, 4917452   size:856.04,Price: ,2.94,Eskisehirspor, 2080746   size:9.39,Price: ,3.9
1.121165280, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Bryne v Follo, Favorite: ,Bryne, 7033   size:67.74,Price: ,1.77,Follo, 398301   size:22.18,Price: ,4.7,The Draw, 58805   size:25.48,Price: ,4.1
1.121160289, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Rosenborg v Bodo Glimt, Favorite: ,Rosenborg, 55224   size:111.06,Price: ,1.44,Bodo Glimt, 373549   size:25.26,Price: ,12.5,The Draw, 58805   size:94.65,Price: ,4.2
1.121160513, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Lillestrom v Haugesund, Favorite: ,Lillestrom, 10770   size:10449.92,Price: ,1.07,Haugesund, 152566   size:48.79,Price: ,65.0,The Draw, 58805   size:5.44,Price: ,18.0
1.121277252, Sport: ,Handball, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Presov v Chekhovskie Medvedi, Favorite: ,Presov, 3379920   size:2.72,Price: ,1.01,Chekhovskie Medvedi, 4212169   size:2.72,Price: ,1.01,Draw, 330157   size:2.72,Price: ,1.01
1.121322619, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Villarreal CF (W) v Elche CF (W), Favorite: ,Villarreal CF (W), 10428966   size:2.38,Price: ,1.06,Elche CF (W), 8423587   size:2.38,Price: ,1.06,The Draw, 58805   size:2.38,Price: ,1.06
1.121168927, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,FC Copenhagen v Hobro, Favorite: ,FC Copenhagen, 28217   size:644.28,Price: ,1.09,Hobro, 1212772   size:2.72,Price: ,60.0,The Draw, 58805   size:22.81,Price: ,13.5
1.121325922, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Sanluqueno v CD Alcala, Favorite: ,CD Alcala, 4923751   size:3.0,Price: ,1.15,Sanluqueno, 6603998   size:9.99,Price: ,5.0,The Draw, 58805   size:11.0,Price: ,4.0
1.121317159, Sport: ,Soccer, Time: ,Sun Oct 18 18:15:00 CEST 2015, Time: ,Sun Oct 18 18:15:00 CEST 2015, Event: ,Real Garcilaso v Uni San Martin, Favorite: ,Real Garcilaso, 6204632   size:2.72,Price: ,1.72,Uni San Martin, 2032055   size:2.72,Price: ,7.0,The Draw, 58805   size:82.91,Price: ,3.5
1.121240525, Sport: ,Basketball, Time: ,Sun Oct 18 18:15:00 CEST 2015, Time: ,Sun Oct 18 18:15:00 CEST 2015, Event: ,Varese v Pesaro, Favorite: ,Varese, 276233   size:142.14,Price: ,1.31,Pesaro, 978668   size:20.03,Price: ,3.2
1.121240521, Sport: ,Basketball, Time: ,Sun Oct 18 18:15:00 CEST 2015, Time: ,Sun Oct 18 18:15:00 CEST 2015, Event: ,Trento v Pistoia, Favorite: ,Trento, 8782954   size:378.0,Price: ,1.66,Pistoia, 7735183   size:44.06,Price: ,2.0
1.121208515, Sport: ,Soccer, Time: ,Sun Oct 18 18:30:00 CEST 2015, Time: ,Sun Oct 18 18:30:00 CEST 2015, Event: ,El Nacional v Emelec, Favorite: ,Emelec, 328197   size:133.31,Price: ,1.51,El Nacional, 330234   size:14.28,Price: ,8.6,The Draw, 58805   size:31.83,Price: ,4.4
1.121340200, Sport: ,Tennis, Time: ,Sun Oct 18 18:42:00 CEST 2015, Time: ,Sun Oct 18 18:42:00 CEST 2015, Event: ,M Vernier v De Loore, Favorite: ,Michel Vernier, 9301995   size:5.22,Price: ,1.03,Joris De Loore, 8622401   size:9.2,Price: ,1.17
1.121206935, Sport: ,American Football, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Chicago @ Detroit, Favorite: ,Detroit Lions, 50193   size:665.94,Price: ,1.58,Chicago Bears, 50194   size:306.29,Price: ,2.68
1.121206865, Sport: ,American Football, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Kansas City @ Minnesota, Favorite: ,Minnesota Vikings, 50191   size:1184.22,Price: ,1.58,Kansas City Chiefs, 50214   size:436.05,Price: ,2.68
1.121206949, Sport: ,American Football, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Denver @ Cleveland, Favorite: ,Denver Broncos, 50211   size:564.04,Price: ,1.62,Cleveland Browns, 50209   size:70.52,Price: ,2.6
1.121206718, Sport: ,American Football, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Cincinnati @ Buffalo, Favorite: ,Cincinnati Bengals, 50210   size:4091.19,Price: ,1.64,Buffalo Bills, 50203   size:91.87,Price: ,2.54
1.121271425, Sport: ,Handball, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Buducnost v Savehof, Favorite: ,Buducnost, 680920   size:0.0,Price: ,0.0,Savehof, 374429   size:2.64,Price: ,110.0,Draw, 330157   size:2.64,Price: ,110.0
1.121206989, Sport: ,American Football, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Miami @ Tennessee, Favorite: ,Tennessee Titans, 50206   size:3047.45,Price: ,1.8,Miami Dolphins, 50201   size:22.15,Price: ,2.24
1.121206837, Sport: ,American Football, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Washington @ New York Jets, Favorite: ,New York Jets, 50202   size:2155.27,Price: ,1.31,Washington Redskins, 50187   size:163.78,Price: ,4.1
1.121206851, Sport: ,American Football, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Arizona @ Pittsburgh, Favorite: ,Arizona Cardinals, 50188   size:1884.69,Price: ,1.47,Pittsburgh Steelers, 50208   size:766.38,Price: ,3.05
1.121208441, Sport: ,Soccer, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Mushuc Runa v River Plate (Ecu), Favorite: ,Mushuc Runa, 8225986   size:19.0,Price: ,1.9,River Plate (Ecu), 9180231   size:10.2,Price: ,4.6,The Draw, 58805   size:31.56,Price: ,3.6
1.121210728, Sport: ,American Football, Time: ,Sun Oct 18 19:00:00 CEST 2015, Time: ,Sun Oct 18 19:00:00 CEST 2015, Event: ,Hamilton @ Montreal, Favorite: ,Hamilton, 2014691   size:9.31,Price: ,1.65,Montreal, 2014643   size:430.85,Price: ,2.32
1.121240504, Sport: ,Basketball, Time: ,Sun Oct 18 19:15:00 CEST 2015, Time: ,Sun Oct 18 19:15:00 CEST 2015, Event: ,Bologna v Orlandina, Favorite: ,Bologna, 978665   size:5.44,Price: ,1.02,Orlandina, 2513380   size:9.11,Price: ,1.02
1.121163110, Sport: ,Soccer, Time: ,Sun Oct 18 19:15:00 CEST 2015, Time: ,Sun Oct 18 19:15:00 CEST 2015, Event: ,Hapoel Kiryat Shmona v Maccabi Haifa, Favorite: ,Hapoel Kiryat Shmona, 5538497   size:7.21,Price: ,2.58,Maccabi Haifa, 189818   size:40.56,Price: ,3.1,The Draw, 58805   size:106.46,Price: ,3.4
1.121169504, Sport: ,Soccer, Time: ,Sun Oct 18 19:30:00 CEST 2015, Time: ,Sun Oct 18 19:30:00 CEST 2015, Event: ,Iraklis v PAOK, Favorite: ,PAOK, 232095   size:204.01,Price: ,2.04,Iraklis, 14076   size:141.45,Price: ,4.7,The Draw, 58805   size:120.57,Price: ,3.3
1.121318032, Sport: ,Soccer, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,Ituano FC U20 v Sao Caetano U20, Favorite: ,Ituano FC U20, 7370365   size:134.67,Price: ,1.06,Sao Caetano U20, 9465221   size:134.67,Price: ,1.06,The Draw, 58805   size:6.29,Price: ,3.05
1.121170108, Sport: ,Soccer, Time: ,Sun Oct 18 20:00:00 CEST 2015, Time: ,Sun Oct 18 20:00:00 CEST 2015, Event: ,DC Utd v Chicago Fire, Favorite: ,DC Utd, 436099   size:492.2,Price: ,1.81,Chicago Fire, 226469   size:242.44,Price: ,4.8,The Draw, 58805   size:732.43,Price: ,4.0
1.121340157, Sport: ,Tennis, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,Fritz v Du Brown, Favorite: ,Taylor Fritz, 10279360   size:112.2,Price: ,1.62,Dustin Brown, 4486603   size:68.01,Price: ,2.52
1.121082144, Sport: ,Soccer, Time: ,Sun Oct 18 21:00:00 CEST 2015, Time: ,Sun Oct 18 21:00:00 CEST 2015, Event: ,Rennes v Nice, Favorite: ,Rennes, 44799   size:315.35,Price: ,2.12,Nice, 189829   size:25.12,Price: ,3.95,The Draw, 58805   size:1312.21,Price: ,3.55
1.121327399, Sport: ,Soccer, Time: ,Sun Oct 18 21:30:00 CEST 2015, Time: ,Sun Oct 18 21:30:00 CEST 2015, Event: ,Urena v Tucanes de Amazonas, Favorite: ,Urena, 9990099   size:2.55,Price: ,2.08,Tucanes de Amazonas, 7866561   size:2.55,Price: ,3.95,The Draw, 58805   size:7.99,Price: ,3.2
1.121327344, Sport: ,Soccer, Time: ,Sun Oct 18 21:30:00 CEST 2015, Time: ,Sun Oct 18 21:30:00 CEST 2015, Event: ,Portuguesa (Ven) v Mineros Guayana, Favorite: ,Mineros Guayana, 7456728   size:5.15,Price: ,2.34,Portuguesa (Ven), 8780076   size:2.55,Price: ,3.3,The Draw, 58805   size:2.81,Price: ,3.1
1.121327716, Sport: ,Soccer, Time: ,Sun Oct 18 21:30:00 CEST 2015, Time: ,Sun Oct 18 21:30:00 CEST 2015, Event: ,LALA FC v Mineros Guayana II, Favorite: ,LALA FC, 10429536   size:134.67,Price: ,1.06,Mineros Guayana II, 10096574   size:134.67,Price: ,1.06,The Draw, 58805   size:4.99,Price: ,3.1
1.121327611, Sport: ,Soccer, Time: ,Sun Oct 18 21:30:00 CEST 2015, Time: ,Sun Oct 18 21:30:00 CEST 2015, Event: ,Margarita FC v Petroleros FC, Favorite: ,Margarita FC, 10104476   size:134.67,Price: ,1.06,Petroleros FC, 10104477   size:134.67,Price: ,1.06,The Draw, 58805   size:4.99,Price: ,3.1
1.121340153, Sport: ,Tennis, Time: ,Sun Oct 18 21:45:00 CEST 2015, Time: ,Sun Oct 18 21:45:00 CEST 2015, Event: ,Laaksonen v D Pume, Favorite: ,Henri Laaksonen, 6344314   size:277.8,Price: ,1.01,Denys Pume, 10430118   size:13.6,Price: ,10.0
1.121224894, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Alcoyano v Badalona, Favorite: ,Alcoyano, 1321438   size:41.22,Price: ,1.63,Badalona, 968178   size:9.25,Price: ,6.8,The Draw, 58805   size:19.18,Price: ,3.75
1.121224898, Sport: ,Soccer, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Lleida v Reus Deportiu, Favorite: ,Lleida, 911524   size:11.83,Price: ,2.2,Reus Deportiu, 4136691   size:10.44,Price: ,3.65,The Draw, 58805   size:3.94,Price: ,3.25
1.121315261, Sport: ,Basketball, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Traiskirchen v Klosterneuburg, Favorite: ,Traiskirchen, 1387301   size:314.75,Price: ,1.14,Klosterneuburg, 7036697   size:19.58,Price: ,3.25
1.121241752, Sport: ,Basketball, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Sevilla v Barcelona, Favorite: ,Barcelona, 266269   size:0.0,Price: ,0.0,Sevilla, 5123562   size:14.96,Price: ,110.0
1.121241944, Sport: ,Basketball, Time: ,Sun Oct 18 18:00:00 CEST 2015, Time: ,Sun Oct 18 18:00:00 CEST 2015, Event: ,Unicaja Malaga v Fuenlabrada, Favorite: ,Unicaja Malaga, 266279   size:38.31,Price: ,1.01,Fuenlabrada, 1273383   size:14.26,Price: ,4.0
