1.122639108, Sport: ,Soccer, Time: ,Mon Jan 25 20:00:00 CET 2016, Time: ,Mon Jan 25 20:00:00 CET 2016, Event: ,Man Utd U21 v Sunderland U21, Favorite: ,Man Utd U21, 6615321   size:2.87,Price: ,1.74,Sunderland U21, 6669730   size:95.19,Price: ,4.6,The Draw, 58805   size:75.3,Price: ,3.85,ok
1.122618370, Sport: ,Soccer, Time: ,Mon Jan 25 20:30:00 CET 2016, Time: ,Mon Jan 25 20:30:00 CET 2016, Event: ,Levante v Las Palmas, Favorite: ,Levante, 214865   size:246.41,Price: ,2.36,Las Palmas, 9163   size:438.76,Price: ,3.55,The Draw, 58805   size:4902.13,Price: ,3.3,ok
1.122619008, Sport: ,Soccer, Time: ,Mon Jan 25 20:00:00 CET 2016, Time: ,Mon Jan 25 20:00:00 CET 2016, Event: ,Jong Ajax v Breda, Favorite: ,Breda, 48448   size:43.18,Price: ,1.68,Jong Ajax, 4184832   size:73.98,Price: ,5.4,The Draw, 58805   size:3.7,Price: ,4.4,x
1.122639063, Sport: ,Soccer, Time: ,Mon Jan 25 14:00:00 CET 2016, Time: ,Mon Jan 25 14:00:00 CET 2016, Event: ,Leeds U21 v Barnsley U21, Favorite: ,Leeds U21, 6867657   size:2.55,Price: ,1.25,Barnsley U21, 6667038   size:11.09,Price: ,1.75,The Draw, 58805   size:3.96,Price: ,3.1,x
1.122639106, Sport: ,Soccer, Time: ,Mon Jan 25 20:00:00 CET 2016, Time: ,Mon Jan 25 20:00:00 CET 2016, Event: ,Everton U21 v Southampton U21, Favorite: ,Everton U21, 6689709   size:13.87,Price: ,1.04,Southampton U21, 6728422   size:13.87,Price: ,1.04,The Draw, 58805   size:15.87,Price: ,2.88,x
1.122618267, Sport: ,Soccer, Time: ,Mon Jan 25 21:00:00 CET 2016, Time: ,Mon Jan 25 21:00:00 CET 2016, Event: ,Tondela v Boavista, Favorite: ,Tondela, 4240339   size:3.69,Price: ,2.8,Boavista, 10761   size:7.93,Price: ,3.0,The Draw, 58805   size:63.23,Price: ,3.15,x
1.122653573, Sport: ,Soccer, Time: ,Mon Jan 25 17:00:00 CET 2016, Time: ,Mon Jan 25 17:00:00 CET 2016, Event: ,Ironi Ramat HaSharon v Hapoel Nazareth Illit, Favorite: ,Ironi Ramat HaSharon, 6242601   size:3.69,Price: ,1.68,Hapoel Nazareth Illit, 5178712   size:17.71,Price: ,5.6,The Draw, 58805   size:2.55,Price: ,3.7,ok
1.122731318, Sport: ,Basketball, Time: ,Tue Jan 26 04:05:00 CET 2016, Time: ,Tue Jan 26 04:05:00 CET 2016, Event: ,Charlotte Hornets @ Sacramento Kings, Favorite: ,Charlotte Hornets, 8622709   size:4.53,Price: ,1.14,Sacramento Kings, 237470   size:3.6,Price: ,1.39,ok
1.122653575, Sport: ,Soccer, Time: ,Mon Jan 25 17:00:00 CET 2016, Time: ,Mon Jan 25 17:00:00 CET 2016, Event: ,Maccabi Yavne v Hapoel Bnei Lod, Favorite: ,Hapoel Bnei Lod, 5337940   size:3.69,Price: ,2.34,Maccabi Yavne, 5415484   size:7.31,Price: ,3.0,The Draw, 58805   size:2.81,Price: ,3.55,ok
1.122635015, Sport: ,Soccer, Time: ,Mon Jan 25 20:45:00 CET 2016, Time: ,Mon Jan 25 20:45:00 CET 2016, Event: ,Curzon Ashton v Stalybridge, Favorite: ,Curzon Ashton, 3396712   size:3.69,Price: ,1.94,Stalybridge, 597720   size:86.38,Price: ,4.7,The Draw, 58805   size:7.14,Price: ,3.5,x
1.122618639, Sport: ,Soccer, Time: ,Mon Jan 25 20:30:00 CET 2016, Time: ,Mon Jan 25 20:30:00 CET 2016, Event: ,Clermont v Le Havre, Favorite: ,Clermont, 309686   size:37.31,Price: ,2.34,Le Havre, 70446   size:3.76,Price: ,3.65,The Draw, 58805   size:114.84,Price: ,3.3,ok
1.122619769, Sport: ,Soccer, Time: ,Mon Jan 25 09:30:00 CET 2016, Time: ,Mon Jan 25 09:30:00 CET 2016, Event: ,Kenkre FC v Mumbai Customs, Favorite: ,Mumbai Customs, 8415909   size:2.6,Price: ,1.98,Kenkre FC, 8415913   size:2.6,Price: ,2.78,The Draw, 58805   size:3.71,Price: ,4.3,x
1.122634947, Sport: ,Soccer, Time: ,Mon Jan 25 09:30:00 CET 2016, Time: ,Mon Jan 25 09:30:00 CET 2016, Event: ,Aizawl v Sporting Goa, Favorite: ,Aizawl, 10676373   size:29.84,Price: ,2.08,Sporting Goa, 5969463   size:31.28,Price: ,4.0,The Draw, 58805   size:5.0,Price: ,3.6,x
1.122557907, Sport: ,Cricket, Time: ,Tue Jan 26 04:30:00 CET 2016, Time: ,Tue Jan 26 04:30:00 CET 2016, Event: ,Gujarat v India B, Favorite: ,Gujarat, 4297070   size:2.55,Price: ,1.23,India B, 10707736   size:2.55,Price: ,1.23,x
1.122733351, Sport: ,Tennis, Time: ,Mon Jan 25 22:45:00 CET 2016, Time: ,Mon Jan 25 22:45:00 CET 2016, Event: ,Berland v N Rubin, Favorite: ,Noah Rubin, 7593248   size:2092.93,Price: ,1.03,Thibaud Berland, 8224984   size:7.39,Price: ,11.5,ok
1.122733395, Sport: ,Tennis, Time: ,Mon Jan 25 23:00:00 CET 2016, Time: ,Mon Jan 25 23:00:00 CET 2016, Event: ,D Wu v Co Smith, Favorite: ,Di Wu, 4596953   size:3.51,Price: ,1.42,Connor Smith, 8732289   size:26.63,Price: ,3.2,ok
1.122733375, Sport: ,Tennis, Time: ,Mon Jan 25 21:00:00 CET 2016, Time: ,Mon Jan 25 21:00:00 CET 2016, Event: ,Duckworth v A Golubev, Favorite: ,James Duckworth, 6064287   size:68.53,Price: ,1.54,Andrey Golubev, 2454785   size:19.35,Price: ,2.72,ok
1.122731044, Sport: ,Volleyball, Time: ,Mon Jan 25 11:00:00 CET 2016, Time: ,Mon Jan 25 11:00:00 CET 2016, Event: ,Incheon Korean Air Jumb v Cheonan Hyundai Capital, Favorite: ,Incheon Korean Air Jumb, 10389010   size:2.55,Price: ,1.77,Cheonan Hyundai Capital, 10391679   size:2.54,Price: ,2.1,x
1.122733391, Sport: ,Tennis, Time: ,Mon Jan 25 23:00:00 CET 2016, Time: ,Mon Jan 25 23:00:00 CET 2016, Event: ,Zhe Li v Sandgren, Favorite: ,Tennys Sandgren, 6604266   size:72.03,Price: ,1.39,Zhe Li, 5038271   size:28.92,Price: ,3.05,ok
1.122574744, Sport: ,Snooker, Time: ,Mon Jan 25 13:00:00 CET 2016, Time: ,Mon Jan 25 13:00:00 CET 2016, Event: ,Stephen Maguire v Marco Fu, Favorite: ,Stephen Maguire, 2278793   size:2.55,Price: ,1.9,Marco Fu, 2278808   size:10.32,Price: ,1.96,ok
1.122731293, Sport: ,Basketball, Time: ,Mon Jan 25 11:00:00 CET 2016, Time: ,Mon Jan 25 11:00:00 CET 2016, Event: ,Shinhan Bank S'Birds Wo v Woori Bank Hansae Women, Favorite: ,Woori Bank Hansae Women, 8224780   size:192.77,Price: ,1.39,Shinhan Bank S'Birds Wo, 10470779   size:26.46,Price: ,3.1,ok
1.122733371, Sport: ,Tennis, Time: ,Tue Jan 26 00:30:00 CET 2016, Time: ,Tue Jan 26 00:30:00 CET 2016, Event: ,M Krueger v Fratangelo, Favorite: ,Bjorn Fratangelo, 7593723   size:2.55,Price: ,1.58,Mitchell Krueger, 6603910   size:19.12,Price: ,2.68,x
1.122733327, Sport: ,Tennis, Time: ,Mon Jan 25 21:00:00 CET 2016, Time: ,Mon Jan 25 21:00:00 CET 2016, Event: ,Laaksonen v D Novikov, Favorite: ,Dennis Novikov, 6217982   size:26.36,Price: ,1.55,Henri Laaksonen, 6344314   size:2.55,Price: ,2.54,ok
1.122731302, Sport: ,Basketball, Time: ,Tue Jan 26 03:05:00 CET 2016, Time: ,Tue Jan 26 03:05:00 CET 2016, Event: ,Atlanta Hawks @ Denver Nuggets, Favorite: ,Atlanta Hawks, 237490   size:5.0,Price: ,1.51,Denver Nuggets, 237492   size:5.0,Price: ,2.76,ok
1.122680509, Sport: ,Basketball, Time: ,Mon Jan 25 17:30:00 CET 2016, Time: ,Mon Jan 25 17:30:00 CET 2016, Event: ,BC Khimki Moscow Region v Loimaa Bisons, Favorite: ,BC Khimki Moscow Region, 4464457   size:4597.76,Price: ,1.01,Loimaa Bisons, 8992544   size:5.49,Price: ,8.2,ok
1.122639071, Sport: ,Soccer, Time: ,Mon Jan 25 15:00:00 CET 2016, Time: ,Mon Jan 25 15:00:00 CET 2016, Event: ,C Palace U21 v Millwall U21, Favorite: ,Millwall U21, 6751920   size:2.55,Price: ,1.24,C Palace U21, 6614440   size:2.55,Price: ,1.77,The Draw, 58805   size:2.55,Price: ,3.2,x
1.122618473, Sport: ,Soccer, Time: ,Mon Jan 25 20:45:00 CET 2016, Time: ,Mon Jan 25 20:45:00 CET 2016, Event: ,Burnley v Derby, Favorite: ,Burnley, 56299   size:1170.46,Price: ,2.64,Derby, 48325   size:996.55,Price: ,3.1,The Draw, 58805   size:5429.2,Price: ,3.3,ok
1.122737738, Sport: ,Soccer, Time: ,Tue Jan 26 06:00:00 CET 2016, Time: ,Tue Jan 26 06:00:00 CET 2016, Event: ,Taichung City v Air Source Development, Favorite: ,Taichung City, 10597740   size:27.74,Price: ,1.02,Air Source Development, 10597760   size:27.74,Price: ,1.02,The Draw, 58805   size:15.87,Price: ,2.88,ok
1.122639092, Sport: ,Soccer, Time: ,Mon Jan 25 20:00:00 CET 2016, Time: ,Mon Jan 25 20:00:00 CET 2016, Event: ,Colchester U21 v Watford U21, Favorite: ,Colchester U21, 6820442   size:13.87,Price: ,1.04,Watford U21, 10123520   size:13.87,Price: ,1.04,The Draw, 58805   size:15.87,Price: ,2.88,x
1.122731327, Sport: ,Basketball, Time: ,Tue Jan 26 03:05:00 CET 2016, Time: ,Tue Jan 26 03:05:00 CET 2016, Event: ,Detroit Pistons @ Utah Jazz, Favorite: ,Utah Jazz, 237484   size:25.66,Price: ,1.82,Detroit Pistons, 237474   size:5.0,Price: ,2.1,x
1.122733169, Sport: ,Soccer, Time: ,Mon Jan 25 21:30:00 CET 2016, Time: ,Mon Jan 25 21:30:00 CET 2016, Event: ,Union San Felipe v Coquimbo Unido, Favorite: ,Union San Felipe, 4966011   size:2.74,Price: ,1.59,Coquimbo Unido, 5800422   size:3.44,Price: ,5.4,The Draw, 58805   size:24.0,Price: ,3.55,ok
1.122733367, Sport: ,Tennis, Time: ,Mon Jan 25 23:00:00 CET 2016, Time: ,Mon Jan 25 23:00:00 CET 2016, Event: ,McGee v R Harrison, Favorite: ,Ryan Harrison, 2923247   size:7.55,Price: ,1.56,James McGee, 7216252   size:2.55,Price: ,2.58,x
1.122639073, Sport: ,Soccer, Time: ,Mon Jan 25 20:00:00 CET 2016, Time: ,Mon Jan 25 20:00:00 CET 2016, Event: ,Cardiff U21 v QPR U21, Favorite: ,Cardiff U21, 6820449   size:13.87,Price: ,1.04,QPR U21, 6808103   size:13.87,Price: ,1.04,The Draw, 58805   size:15.87,Price: ,2.88,ok
1.122711214, Sport: ,Ice Hockey, Time: ,Mon Jan 25 13:00:00 CET 2016, Time: ,Mon Jan 25 13:00:00 CET 2016, Event: ,Metallurg Novokuznetsk v Vityaz Podolsk, Favorite: ,Metallurg Novokuznetsk, 3312408   size:31.99,Price: ,2.4,Vityaz Podolsk, 7675138   size:19.54,Price: ,2.62,Tie, 60104   size:59.0,Price: ,4.3,x
1.122733114, Sport: ,Soccer, Time: ,Mon Jan 25 12:15:00 CET 2016, Time: ,Mon Jan 25 12:15:00 CET 2016, Event: ,Skonto FC v FS METTA LU, Favorite: ,Skonto FC, 9306438   size:14.94,Price: ,1.12,FS METTA LU, 6359363   size:3.39,Price: ,10.5,The Draw, 58805   size:3.18,Price: ,6.6,ok
1.122731367, Sport: ,Basketball, Time: ,Tue Jan 26 04:35:00 CET 2016, Time: ,Tue Jan 26 04:35:00 CET 2016, Event: ,San Antonio Spurs @ Golden State Warriors, Favorite: ,Golden State Warriors, 237493   size:2.55,Price: ,1.51,San Antonio Spurs, 237471   size:5.33,Price: ,2.7,ok
