1.121092149, Sport: ,Tennis, Time: ,Tue Oct 06 22:30:00 CEST 2015, Time: ,Tue Oct 06 22:30:00 CEST 2015, Event: ,Nielsen v Meister, Favorite: ,Frederik Nielsen, 2444574   size:5.81,Price: ,1.86,Nicolas Meister, 6534042   size:83.93,Price: ,1.95,x
1.121067754, Sport: ,Tennis, Time: ,Wed Oct 07 00:15:00 CEST 2015, Time: ,Wed Oct 07 00:15:00 CEST 2015, Event: ,Fritz v Co Smith, Favorite: ,Taylor Fritz, 10279360   size:10.82,Price: ,1.43,Connor Smith, 8732289   size:2.21,Price: ,2.82,ok
1.121062061, Sport: ,Tennis, Time: ,Tue Oct 06 15:45:00 CEST 2015, Time: ,Tue Oct 06 15:45:00 CEST 2015, Event: ,M Granollers v Struff, Favorite: ,Jan-Lennard Struff, 8259098   size:44.71,Price: ,1.77,Marcel Granollers, 3035263   size:5.35,Price: ,2.08,ok
1.121062183, Sport: ,Tennis, Time: ,Tue Oct 06 13:30:00 CEST 2015, Time: ,Tue Oct 06 13:30:00 CEST 2015, Event: ,A Ivanovic v V Williams, Favorite: ,Venus Williams, 2309518   size:5.0,Price: ,1.93,Ana Ivanovic, 2249841   size:145.03,Price: ,2.02,x
1.121044971, Sport: ,Basketball, Time: ,Tue Oct 06 14:44:28 CEST 2015, Time: ,Tue Oct 06 19:43:13 CEST 2015, Event: ,Chalon Saone v Le Mans, Favorite: ,Chalon Saone, 1471819   size:8.34,Price: ,1.03,Le Mans, 678096   size:8.34,Price: ,1.03,ok
1.121074155, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Kettering v Chippenham, Favorite: ,Kettering, 18556   size:2.14,Price: ,2.34,Chippenham, 1282852   size:4.6,Price: ,2.6,The Draw, 58805   size:3.97,Price: ,3.85,x
1.120983674, Sport: ,Soccer, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Port Talbot v Haverfordwest, Favorite: ,Port Talbot, 3667308   size:3.72,Price: ,1.6,Haverfordwest, 866240   size:7.88,Price: ,5.6,The Draw, 58805   size:2.61,Price: ,4.2,x
1.121073987, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Workington v Whitby Town, Favorite: ,Workington, 1222684   size:2.81,Price: ,1.58,Whitby Town, 62653   size:4.37,Price: ,4.5,The Draw, 58805   size:3.88,Price: ,4.1,ok
1.121072530, Sport: ,Soccer, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,St Mirren U20 v Motherwell U20, Favorite: ,St Mirren U20, 6734302   size:2.78,Price: ,1.09,Motherwell U20, 6773900   size:2.78,Price: ,1.09,The Draw, 58805   size:11.99,Price: ,1.29,ok
1.121087012, Sport: ,Soccer, Time: ,Tue Oct 06 10:00:00 CEST 2015, Time: ,Tue Oct 06 10:00:00 CEST 2015, Event: ,Hung Vuong An Giang U21 v Dong Thap U21, Favorite: ,Dong Thap U21, 7642507   size:3.74,Price: ,1.67,Hung Vuong An Giang U21, 8773425   size:12.71,Price: ,3.6,The Draw, 58805   size:31.52,Price: ,4.0,x
1.121067765, Sport: ,Tennis, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Smyczek v Tiafoe, Favorite: ,Tim Smyczek, 2848631   size:2.55,Price: ,1.44,Frances Tiafoe, 9399490   size:7.66,Price: ,3.0,ok
1.120994477, Sport: ,Ice Hockey, Time: ,Tue Oct 06 17:00:00 CEST 2015, Time: ,Tue Oct 06 17:00:00 CEST 2015, Event: ,Litvinov v Vienna Capitals, Favorite: ,Litvinov, 563270   size:19.48,Price: ,1.66,Vienna Capitals, 563229   size:110.58,Price: ,4.1,Tie, 60104   size:100.81,Price: ,4.4,x
1.121067769, Sport: ,Tennis, Time: ,Tue Oct 06 22:15:00 CEST 2015, Time: ,Tue Oct 06 22:15:00 CEST 2015, Event: ,Kudla v Halys, Favorite: ,Denis Kudla, 4829260   size:4.06,Price: ,1.4,Quentin Halys, 7287690   size:2.55,Price: ,3.2,ok
1.120995445, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Frisk Asker v Lillehammer, Favorite: ,Frisk Asker, 61425   size:3.25,Price: ,1.54,Lillehammer, 61429   size:5.75,Price: ,5.3,Tie, 60104   size:29.48,Price: ,5.6,x
1.121067761, Sport: ,Tennis, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,McGee v M Reid, Favorite: ,James McGee, 7216252   size:6.98,Price: ,1.37,Matt Reid, 4423896   size:2.55,Price: ,3.3,x
1.120976245, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Yeovil v Coventry, Favorite: ,Coventry, 48043   size:25.33,Price: ,1.97,Yeovil, 132555   size:4.77,Price: ,4.3,The Draw, 58805   size:53.91,Price: ,3.7,x
1.121086957, Sport: ,Soccer, Time: ,Tue Oct 06 10:00:00 CEST 2015, Time: ,Tue Oct 06 10:00:00 CEST 2015, Event: ,Binh Duong U21 v Dong Nai U21, Favorite: ,Dong Nai U21, 7639987   size:2.63,Price: ,1.93,Binh Duong U21, 10386388   size:9.49,Price: ,2.02,The Draw, 58805   size:19.2,Price: ,3.8,ok
1.120994592, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Vaxjo Lakers v Djurgardens, Favorite: ,Vaxjo Lakers, 539706   size:5.81,Price: ,1.71,Djurgardens, 988206   size:4.26,Price: ,4.2,Tie, 60104   size:102.73,Price: ,4.3,x
1.121079875, Sport: ,Tennis, Time: ,Tue Oct 06 13:45:00 CEST 2015, Time: ,Tue Oct 06 13:45:00 CEST 2015, Event: ,Fortuna v Delbonis, Favorite: ,Federico Delbonis, 6181532   size:1374.61,Price: ,1.06,Claudio Fortuna, 8443607   size:7.15,Price: ,8.8,ok
1.121067777, Sport: ,Tennis, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,M Krueger v J Donaldson, Favorite: ,Jared Donaldson, 7413423   size:3.21,Price: ,1.56,Mitchell Krueger, 6603910   size:7.95,Price: ,2.5,ok
1.121092259, Sport: ,Tennis, Time: ,Tue Oct 06 20:00:00 CEST 2015, Time: ,Tue Oct 06 20:00:00 CEST 2015, Event: ,Arvidsson v Minella, Favorite: ,Mandy Minella, 3425152   size:9.57,Price: ,1.65,Sofia Arvidsson, 2256463   size:9.28,Price: ,2.22,ok
1.121067413, Sport: ,Tennis, Time: ,Tue Oct 06 18:00:00 CEST 2015, Time: ,Tue Oct 06 18:00:00 CEST 2015, Event: ,Baughman v El Mihdawy, Favorite: ,Deiton Baughman, 7137489   size:7.56,Price: ,1.3,Adam El Mihdawy, 8428926   size:33.09,Price: ,3.65,ok
1.121071459, Sport: ,Tennis, Time: ,Tue Oct 06 15:30:00 CEST 2015, Time: ,Tue Oct 06 15:30:00 CEST 2015, Event: ,Bourgue v Majchrzak, Favorite: ,Kamil Majchrzak, 8698678   size:3.39,Price: ,1.85,Mathias Bourgue, 7066925   size:3.24,Price: ,1.93,ok
1.121062081, Sport: ,Tennis, Time: ,Tue Oct 06 14:30:00 CEST 2015, Time: ,Tue Oct 06 14:30:00 CEST 2015, Event: ,E Ymer v Desein, Favorite: ,Elias Ymer, 7414305   size:36.77,Price: ,1.39,Niels Desein, 7234512   size:2.02,Price: ,3.1,ok
1.121062764, Sport: ,Tennis, Time: ,Tue Oct 06 16:00:00 CEST 2015, Time: ,Tue Oct 06 16:00:00 CEST 2015, Event: ,Berlocq v M Linzer, Favorite: ,Carlos Berlocq, 2283676   size:4.82,Price: ,1.14,Michael Linzer, 7216260   size:28.07,Price: ,6.2,ok
1.121067410, Sport: ,Tennis, Time: ,Tue Oct 06 19:45:00 CEST 2015, Time: ,Tue Oct 06 19:45:00 CEST 2015, Event: ,Falla v Struvay, Favorite: ,Alejandro Falla, 2284300   size:2.55,Price: ,1.18,Eduardo Struvay, 7431682   size:36.85,Price: ,5.1,x
1.121067412, Sport: ,Tennis, Time: ,Tue Oct 06 19:45:00 CEST 2015, Time: ,Tue Oct 06 19:45:00 CEST 2015, Event: ,Quinzi v Lapentti, Favorite: ,Giovanni Lapentti, 1565   size:6.29,Price: ,1.67,Gianluigi Quinzi, 8257864   size:421.36,Price: ,2.22,ok
1.120976933, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Crawley Town v Southend, Favorite: ,Southend, 69719   size:78.28,Price: ,1.99,Crawley Town, 266068   size:81.92,Price: ,4.3,The Draw, 58805   size:83.69,Price: ,3.55,ok
1.121067411, Sport: ,Tennis, Time: ,Wed Oct 07 01:00:00 CEST 2015, Time: ,Wed Oct 07 01:00:00 CEST 2015, Event: ,Molteni v Alejandro Gonzalez, Favorite: ,Alejandro Gonzalez, 6604262   size:2.28,Price: ,1.2,Andres Molteni, 6180419   size:36.97,Price: ,4.8,ok
1.121092261, Sport: ,Tennis, Time: ,Tue Oct 06 20:00:00 CEST 2015, Time: ,Tue Oct 06 20:00:00 CEST 2015, Event: ,Kerkhove v Pegula, Favorite: ,Jessica Pegula, 6215852   size:5.81,Price: ,1.3,Lesley Kerkhove, 7283298   size:9.61,Price: ,3.55,ok
1.121058948, Sport: ,Tennis, Time: ,Tue Oct 06 12:30:00 CEST 2015, Time: ,Tue Oct 06 12:30:00 CEST 2015, Event: ,D Ferrer v Bellucci, Favorite: ,David Ferrer, 2257314   size:12603.23,Price: ,1.25,Thomaz Bellucci, 2830908   size:2.77,Price: ,4.7,ok
1.121062757, Sport: ,Tennis, Time: ,Tue Oct 06 19:30:00 CEST 2015, Time: ,Tue Oct 06 19:30:00 CEST 2015, Event: ,Zormann v Bagnis, Favorite: ,Facundo Bagnis, 4520808   size:4.82,Price: ,1.27,Marcelo Zormann, 8843888   size:19.81,Price: ,4.0,ok
1.121092141, Sport: ,Tennis, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Michalicka v Giron, Favorite: ,Marcos Giron, 8230256   size:16.87,Price: ,1.66,Marek Michalicka, 7048682   size:74.46,Price: ,2.16,ok
1.121092145, Sport: ,Tennis, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,T Paul v Al Kuznetsov, Favorite: ,Alex Kuznetsov, 2263691   size:5.81,Price: ,1.8,Tommy Paul, 8859306   size:37.56,Price: ,2.02,x
1.121073520, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Spennymoor Town v Glossop North End AFC, Favorite: ,Spennymoor Town, 7536171   size:2.78,Price: ,1.09,Glossop North End AFC, 8491980   size:2.78,Price: ,1.09,The Draw, 58805   size:14.82,Price: ,1.5,ok
1.121068636, Sport: ,Tennis, Time: ,Tue Oct 06 09:00:00 CEST 2015, Time: ,Tue Oct 06 09:00:00 CEST 2015, Event: ,Caro Garcia v Errani, Favorite: ,Caroline Garcia, 5248977   size:324.47,Price: ,1.95,Sara Errani, 2309567   size:1011.61,Price: ,2.04,x
1.121067429, Sport: ,Tennis, Time: ,Tue Oct 06 18:00:00 CEST 2015, Time: ,Tue Oct 06 18:00:00 CEST 2015, Event: ,Endara v Mena, Favorite: ,Facundo Mena, 8700270   size:21.29,Price: ,1.56,Ivan Endara, 3506639   size:5.0,Price: ,2.58,ok
1.120994653, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Stavanger v Eisbaren Berlin, Favorite: ,Stavanger, 518241   size:5.81,Price: ,2.16,Eisbaren Berlin, 233923   size:265.25,Price: ,2.7,Tie, 60104   size:152.81,Price: ,4.4,x
1.121069609, Sport: ,Tennis, Time: ,Tue Oct 06 20:15:00 CEST 2015, Time: ,Tue Oct 06 20:15:00 CEST 2015, Event: ,Daniell/Demoliner v Geens/Salman, Favorite: ,Daniell/Demoliner, 9398763   size:5.81,Price: ,1.12,Geens/Salman, 10383942   size:69.14,Price: ,4.3,ok
1.121062777, Sport: ,Tennis, Time: ,Tue Oct 06 17:45:00 CEST 2015, Time: ,Tue Oct 06 17:45:00 CEST 2015, Event: ,Zampieri v Ghem, Favorite: ,Andre Ghem, 5304700   size:5.01,Price: ,1.18,Caio Zampieri, 3677221   size:16.6,Price: ,5.1,ok
1.121062776, Sport: ,Tennis, Time: ,Tue Oct 06 19:30:00 CEST 2015, Time: ,Tue Oct 06 19:30:00 CEST 2015, Event: ,J Pereira v G Elias, Favorite: ,Gastao Elias, 2923174   size:5.97,Price: ,1.46,Jose Pereira, 8174361   size:4.36,Price: ,2.76,ok
1.121062775, Sport: ,Tennis, Time: ,Tue Oct 06 16:00:00 CEST 2015, Time: ,Tue Oct 06 16:00:00 CEST 2015, Event: ,F Silva v F Arguello, Favorite: ,Facundo Arguello, 6129383   size:5.16,Price: ,1.26,Frederico Ferreira Silv, 9437339   size:73.52,Price: ,3.9,ok
1.121077235, Sport: ,Darts, Time: ,Tue Oct 06 22:40:00 CEST 2015, Time: ,Tue Oct 06 22:40:00 CEST 2015, Event: ,Adrian Lewis v Mark Webster, Favorite: ,Adrian Lewis, 2271003   size:744.72,Price: ,1.22,Mark Webster, 2409763   size:4.63,Price: ,4.7,x
1.120976541, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Millwall v Northampton, Favorite: ,Millwall, 56036   size:3.58,Price: ,1.96,Northampton, 5034   size:144.94,Price: ,4.2,The Draw, 58805   size:180.26,Price: ,3.65,ok
1.121077355, Sport: ,Tennis, Time: ,Tue Oct 06 19:30:00 CEST 2015, Time: ,Tue Oct 06 19:30:00 CEST 2015, Event: ,Mertens v Dominguez Lino, Favorite: ,Lourdes Dominguez Lino, 2256484   size:3.57,Price: ,1.74,Elise Mertens, 9002334   size:3.57,Price: ,1.81,ok
1.121077350, Sport: ,Tennis, Time: ,Tue Oct 06 23:00:00 CEST 2015, Time: ,Tue Oct 06 23:00:00 CEST 2015, Event: ,Bonaventure v Zacarias, Favorite: ,Ysaline Bonaventure, 6390243   size:5.81,Price: ,1.53,Marcela Zacarias, 7083075   size:7.13,Price: ,2.5,ok
1.121072585, Sport: ,Soccer, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Dundee U20 v Partick U20, Favorite: ,Dundee U20, 7049332   size:2.78,Price: ,1.09,Partick U20, 9001451   size:2.78,Price: ,1.09,The Draw, 58805   size:11.99,Price: ,1.29,ok
1.121058279, Sport: ,Tennis, Time: ,Tue Oct 06 09:15:00 CEST 2015, Time: ,Tue Oct 06 09:15:00 CEST 2015, Event: ,Bautista Agut v Gasquet, Favorite: ,Richard Gasquet, 2249399   size:258.4,Price: ,1.57,Roberto Bautista Agut, 4290403   size:53.15,Price: ,2.68,x
1.121069615, Sport: ,Tennis, Time: ,Tue Oct 06 18:30:00 CEST 2015, Time: ,Tue Oct 06 18:30:00 CEST 2015, Event: ,Junaid/Zelenay v Authom/Desein, Favorite: ,Junaid/Zelenay, 8943975   size:3.73,Price: ,1.34,Authom/Desein, 9264399   size:7.5,Price: ,2.94,ok
1.121069617, Sport: ,Tennis, Time: ,Tue Oct 06 16:45:00 CEST 2015, Time: ,Tue Oct 06 16:45:00 CEST 2015, Event: ,Skupski/Skupski v Betov/Elgin, Favorite: ,Betov/Elgin, 8908427   size:2.94,Price: ,1.7,Skupski/Skupski, 7824202   size:2.53,Price: ,1.98,x
1.120994640, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Storhamar v Red Bull Salzburg, Favorite: ,Storhamar, 71258   size:14.38,Price: ,2.22,Red Bull Salzburg, 2584427   size:281.44,Price: ,2.6,Tie, 60104   size:143.59,Price: ,4.6,ok
1.120976319, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Bristol Rovers v Wycombe, Favorite: ,Bristol Rovers, 69821   size:58.2,Price: ,2.38,Wycombe, 49584   size:122.99,Price: ,3.2,The Draw, 58805   size:416.91,Price: ,3.45,ok
1.121003174, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Worthing v St Neots Town, Favorite: ,St Neots Town, 7405537   size:2.87,Price: ,2.18,Worthing, 1034116   size:2.23,Price: ,2.8,The Draw, 58805   size:2.55,Price: ,3.65,x
1.121062661, Sport: ,Tennis, Time: ,Tue Oct 06 13:45:00 CEST 2015, Time: ,Tue Oct 06 13:45:00 CEST 2015, Event: ,L Ouahab v H Khaddari, Favorite: ,Lamine Ouahab, 3052816   size:2016.29,Price: ,1.05,Hicham Khaddari, 8444051   size:8.04,Price: ,9.4,ok
1.121077342, Sport: ,Tennis, Time: ,Tue Oct 06 18:00:00 CEST 2015, Time: ,Tue Oct 06 18:00:00 CEST 2015, Event: ,Sofia Sanchez v Ce, Favorite: ,Ana Sofia Sanchez, 7082838   size:9.39,Price: ,1.77,Gabriela Ce, 8304360   size:3.57,Price: ,1.77,ok
1.121002768, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:45:00 CEST 2015, Time: ,Tue Oct 06 19:45:00 CEST 2015, Event: ,Lausanne HC v Ambri Piotta, Favorite: ,Lausanne HC, 7555451   size:5.0,Price: ,1.99,Ambri Piotta, 2584459   size:18.75,Price: ,3.25,Tie, 60104   size:118.15,Price: ,3.9,ok
1.120989614, Sport: ,Soccer, Time: ,Wed Oct 07 01:30:00 CEST 2015, Time: ,Wed Oct 07 01:30:00 CEST 2015, Event: ,America MG v Macae, Favorite: ,America MG, 4516149   size:112.86,Price: ,1.55,Macae, 2763328   size:32.43,Price: ,7.2,The Draw, 58805   size:117.71,Price: ,4.2,ok
1.121077348, Sport: ,Tennis, Time: ,Tue Oct 06 21:30:00 CEST 2015, Time: ,Tue Oct 06 21:30:00 CEST 2015, Event: ,Parmentier v Irigoyen, Favorite: ,Pauline Parmentier, 2309569   size:8.36,Price: ,1.29,Maria Irigoyen, 2850757   size:35.76,Price: ,3.65,ok
1.121062670, Sport: ,Tennis, Time: ,Tue Oct 06 12:00:00 CEST 2015, Time: ,Tue Oct 06 12:00:00 CEST 2015, Event: ,Cecchinato v Mat Viola, Favorite: ,Marco Cecchinato, 6374165   size:5.0,Price: ,1.21,Matteo Viola, 4946664   size:2.07,Price: ,5.0,ok
1.121067449, Sport: ,Tennis, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,P Lorenzi v Romboli, Favorite: ,Paolo Lorenzi, 2345099   size:7.01,Price: ,1.08,Fernando Romboli, 5304143   size:24.01,Price: ,10.0,ok
1.120994677, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Gentofte v Esbjerg, Favorite: ,Esbjerg, 70633   size:3.14,Price: ,1.59,Gentofte, 8834861   size:14.48,Price: ,4.4,Tie, 60104   size:31.02,Price: ,5.5,x
1.120994554, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:00:00 CEST 2015, Time: ,Tue Oct 06 19:00:00 CEST 2015, Event: ,Linkoping v Liberec, Favorite: ,Linkoping, 260829   size:2.99,Price: ,1.48,Liberec, 563262   size:5.0,Price: ,4.9,Tie, 60104   size:5.0,Price: ,4.9,x
1.121062799, Sport: ,Tennis, Time: ,Wed Oct 07 00:00:00 CEST 2015, Time: ,Wed Oct 07 00:00:00 CEST 2015, Event: ,O Luz v R Olivo, Favorite: ,Renzo Olivo, 4822931   size:4.21,Price: ,1.44,Orlando Luz, 9420501   size:71.06,Price: ,3.05,ok
1.120975479, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Cheltenham v Braintree, Favorite: ,Cheltenham, 18559   size:5.54,Price: ,1.91,Braintree, 1282860   size:79.43,Price: ,4.4,The Draw, 58805   size:12.11,Price: ,3.8,x
1.120976689, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Bury v Morecambe, Favorite: ,Bury, 223503   size:24.75,Price: ,1.69,Morecambe, 51311   size:11.54,Price: ,5.7,The Draw, 58805   size:69.57,Price: ,4.1,x
1.121067445, Sport: ,Tennis, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Samper-Montana v Ju Gomez, Favorite: ,Jordi Samper-Montana, 8258998   size:8.36,Price: ,1.32,Juan Sebastian Gomez, 8826915   size:4.18,Price: ,3.5,ok
1.120975473, Sport: ,Soccer, Time: ,Tue Oct 06 15:30:00 CEST 2015, Time: ,Tue Oct 06 15:30:00 CEST 2015, Event: ,Kerala Blasters v NorthEast Utd FC, Favorite: ,Kerala Blasters, 8897747   size:34.97,Price: ,2.44,NorthEast Utd FC, 10360661   size:2.55,Price: ,3.1,The Draw, 58805   size:11.92,Price: ,3.2,ok
1.121070181, Sport: ,Tennis, Time: ,Tue Oct 06 17:15:00 CEST 2015, Time: ,Tue Oct 06 17:15:00 CEST 2015, Event: ,Saber/Tifnouti v Cervantes/Vervoort, Favorite: ,Cervantes/Vervoort, 8860933   size:2.55,Price: ,1.13,Saber/Tifnouti, 10384040   size:7.37,Price: ,3.95,ok
1.121073690, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Margate v Tonbridge Angels, Favorite: ,Margate, 42002   size:33.9,Price: ,1.12,Tonbridge Angels, 1034135   size:13.56,Price: ,2.1,The Draw, 58805   size:11.99,Price: ,1.29,x
1.120975477, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Barrow v Chester, Favorite: ,Barrow, 62647   size:455.77,Price: ,2.34,Chester, 18572   size:21.42,Price: ,3.2,The Draw, 58805   size:50.85,Price: ,3.55,ok
1.120975475, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Altrincham v FC Halifax Town, Favorite: ,Altrincham, 62505   size:77.95,Price: ,2.5,FC Halifax Town, 4231683   size:108.48,Price: ,3.05,The Draw, 58805   size:774.16,Price: ,3.55,x
1.121070180, Sport: ,Tennis, Time: ,Tue Oct 06 17:15:00 CEST 2015, Time: ,Tue Oct 06 17:15:00 CEST 2015, Event: ,Cerretani/Seeberger v Caruso/Cecchinato, Favorite: ,Cerretani/Seeberger, 10302332   size:2.55,Price: ,1.32,Caruso/Cecchinato, 10384039   size:2.19,Price: ,2.86,x
1.121073578, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,AFC Sudbury v Barton Rovers FC, Favorite: ,AFC Sudbury, 329497   size:2.65,Price: ,1.21,Barton Rovers FC, 8356932   size:2.65,Price: ,1.51,The Draw, 58805   size:11.99,Price: ,1.59,ok
