1.120969415, Sport: ,Darts, Time: ,Mon Oct 05 23:30:00 CEST 2015, Time: ,Mon Oct 05 23:30:00 CEST 2015, Event: ,Robert Thornton v Daryl Gurney, Favorite: ,Robert Thornton, 2658190   size:2.55,Price: ,1.45,Daryl Gurney, 3535217   size:4.69,Price: ,2.98,ok
1.121067226, Sport: ,Soccer, Time: ,Mon Oct 05 20:45:00 CEST 2015, Time: ,Mon Oct 05 20:45:00 CEST 2015, Event: ,Harrogate Railway v Glasshoughton Wel AFC, Favorite: ,Harrogate Railway, 256425   size:2.76,Price: ,1.09,Glasshoughton Wel AFC, 10382717   size:2.76,Price: ,1.09,The Draw, 58805   size:4.44,Price: ,1.29,ok
1.121077316, Sport: ,Tennis, Time: ,Mon Oct 05 20:00:00 CEST 2015, Time: ,Mon Oct 05 20:00:00 CEST 2015, Event: ,Soylu v Podoroska, Favorite: ,Ipek Soylu, 8397938   size:16.21,Price: ,1.54,Nadia Podoroska, 9042349   size:9.0,Price: ,2.66,x
1.121075135, Sport: ,Tennis, Time: ,Mon Oct 05 16:00:00 CEST 2015, Time: ,Mon Oct 05 16:00:00 CEST 2015, Event: ,De Loore v A Tsuchiya, Favorite: ,Joris De Loore, 8622401   size:3.29,Price: ,1.52,Alexandre Tsuchiya, 8326666   size:23.31,Price: ,2.24,ok
1.121064761, Sport: ,Soccer, Time: ,Mon Oct 05 14:00:00 CEST 2015, Time: ,Mon Oct 05 14:00:00 CEST 2015, Event: ,AGF (Res) v AaB (Res), Favorite: ,AaB (Res), 5369709   size:4.99,Price: ,1.1,AGF (Res), 5373346   size:4.99,Price: ,2.6,The Draw, 58805   size:67.46,Price: ,3.4,x
1.121019953, Sport: ,Soccer, Time: ,Mon Oct 05 14:30:00 CEST 2015, Time: ,Mon Oct 05 14:30:00 CEST 2015, Event: ,Dinamo Minsk v Dinamo Brest, Favorite: ,Dinamo Minsk, 198689   size:71.36,Price: ,1.26,Dinamo Brest, 2482528   size:91.06,Price: ,14.5,The Draw, 58805   size:2.03,Price: ,6.2,ok
1.121069811, Sport: ,Tennis, Time: ,Mon Oct 05 12:45:00 CEST 2015, Time: ,Mon Oct 05 12:45:00 CEST 2015, Event: ,Knowle/Marach v Matkowski/Zimonjic, Favorite: ,Matkowski/Zimonjic, 9312205   size:27.66,Price: ,1.39,Knowle/Marach, 7857513   size:2.0,Price: ,3.1,ok
1.121068724, Sport: ,Tennis, Time: ,Mon Oct 05 12:30:00 CEST 2015, Time: ,Mon Oct 05 12:30:00 CEST 2015, Event: ,A Radwanska v Barthel, Favorite: ,Agnieszka Radwanska, 2263577   size:4020.45,Price: ,1.21,Mona Barthel, 5056975   size:31.03,Price: ,5.7,ok
1.121065218, Sport: ,Soccer, Time: ,Mon Oct 05 19:30:00 CEST 2015, Time: ,Mon Oct 05 19:30:00 CEST 2015, Event: ,Mouscron Peruwelz Youth v Sint Truidense (Youth), Favorite: ,Mouscron Peruwelz Youth, 8764421   size:2.76,Price: ,1.09,Sint Truidense (Youth), 10158287   size:2.76,Price: ,1.09,The Draw, 58805   size:4.44,Price: ,1.29,x
1.120983672, Sport: ,Soccer, Time: ,Mon Oct 05 19:00:00 CEST 2015, Time: ,Mon Oct 05 19:00:00 CEST 2015, Event: ,Partizan Belgrade v Cukaricki, Favorite: ,Partizan Belgrade, 46980   size:86.21,Price: ,1.42,Cukaricki, 2503611   size:2.69,Price: ,10.0,The Draw, 58805   size:19.5,Price: ,4.7,x
1.120923704, Sport: ,Soccer, Time: ,Mon Oct 05 18:30:00 CEST 2015, Time: ,Mon Oct 05 18:30:00 CEST 2015, Event: ,Achilles 29 U23 v Almere City U23, Favorite: ,Almere City U23, 10140536   size:2.75,Price: ,2.26,Achilles 29 U23, 10138893   size:2.18,Price: ,2.84,The Draw, 58805   size:2.81,Price: ,3.9,ok
1.121065051, Sport: ,Soccer, Time: ,Mon Oct 05 20:00:00 CEST 2015, Time: ,Mon Oct 05 20:00:00 CEST 2015, Event: ,UAI Urquiza v Deportivo Riestra, Favorite: ,Deportivo Riestra, 5994579   size:9.64,Price: ,2.74,UAI Urquiza, 7128575   size:2.65,Price: ,2.88,The Draw, 58805   size:4.72,Price: ,3.3,x
1.121066784, Sport: ,Soccer, Time: ,Mon Oct 05 20:45:00 CEST 2015, Time: ,Mon Oct 05 20:45:00 CEST 2015, Event: ,Farnborough v Lewes, Favorite: ,Farnborough, 256188   size:2.76,Price: ,1.09,Lewes, 63283   size:2.76,Price: ,1.09,The Draw, 58805   size:4.44,Price: ,1.29,ok
1.121067115, Sport: ,Soccer, Time: ,Mon Oct 05 21:00:00 CEST 2015, Time: ,Mon Oct 05 21:00:00 CEST 2015, Event: ,Dumbarton U20 v Ayr U20, Favorite: ,Dumbarton U20, 9220048   size:10.65,Price: ,1.1,Ayr U20, 9220049   size:10.65,Price: ,1.1,The Draw, 58805   size:4.44,Price: ,1.29,x
1.121067753, Sport: ,Tennis, Time: ,Mon Oct 05 22:15:00 CEST 2015, Time: ,Mon Oct 05 22:15:00 CEST 2015, Event: ,B Klein v Brands, Favorite: ,Daniel Brands, 2395076   size:14.23,Price: ,1.64,Brydan Klein, 2759763   size:2.5,Price: ,2.48,ok
1.120925162, Sport: ,Soccer, Time: ,Mon Oct 05 20:30:00 CEST 2015, Time: ,Mon Oct 05 20:30:00 CEST 2015, Event: ,Tours v Dijon, Favorite: ,Dijon, 305995   size:45.32,Price: ,2.5,Tours, 1543737   size:9.99,Price: ,3.45,The Draw, 58805   size:1169.6,Price: ,3.2,x
1.121076977, Sport: ,Tennis, Time: ,Tue Oct 06 00:00:00 CEST 2015, Time: ,Tue Oct 06 00:00:00 CEST 2015, Event: ,Fritz/Opelka v O'Brien/Roelofse, Favorite: ,Fritz/Opelka, 10221689   size:6.21,Price: ,1.04,O'Brien/Roelofse, 9545182   size:6.21,Price: ,1.04,ok
1.121076697, Sport: ,Tennis, Time: ,Mon Oct 05 20:00:00 CEST 2015, Time: ,Mon Oct 05 20:00:00 CEST 2015, Event: ,Nielsen v Johnson, Favorite: ,Frederik Nielsen, 2444574   size:3.1,Price: ,1.08,Eric Johnson, 9625345   size:3.1,Price: ,1.08,ok
1.121062077, Sport: ,Tennis, Time: ,Mon Oct 05 14:30:00 CEST 2015, Time: ,Mon Oct 05 14:30:00 CEST 2015, Event: ,A Golubev v Lacko, Favorite: ,Lukas Lacko, 2263634   size:27.79,Price: ,1.53,Andrey Golubev, 2454785   size:3.88,Price: ,2.78,ok
1.121076639, Sport: ,Tennis, Time: ,Mon Oct 05 23:00:00 CEST 2015, Time: ,Mon Oct 05 23:00:00 CEST 2015, Event: ,Gomez/Mantilla v Lorenzi/Souza, Favorite: ,Lorenzi/Souza, 10344130   size:5.77,Price: ,1.18,Gomez/Mantilla, 10384562   size:14.37,Price: ,3.15,x
1.121067409, Sport: ,Tennis, Time: ,Mon Oct 05 19:45:00 CEST 2015, Time: ,Mon Oct 05 19:45:00 CEST 2015, Event: ,F Escobar v E Gomez, Favorite: ,Emilio Gomez, 4994250   size:8.32,Price: ,1.15,Felipe Escobar, 8326734   size:3.67,Price: ,5.5,ok
1.120923759, Sport: ,Soccer, Time: ,Mon Oct 05 18:30:00 CEST 2015, Time: ,Mon Oct 05 18:30:00 CEST 2015, Event: ,FC Groningen U23 v Jong Sparta, Favorite: ,FC Groningen U23, 10164291   size:158.2,Price: ,1.98,Jong Sparta, 6249623   size:2.64,Price: ,3.55,The Draw, 58805   size:5.66,Price: ,4.1,ok
1.120969156, Sport: ,Darts, Time: ,Mon Oct 05 20:00:00 CEST 2015, Time: ,Mon Oct 05 20:00:00 CEST 2015, Event: ,Andrew Gilding v Simon Whitlock, Favorite: ,Simon Whitlock, 2658195   size:4.27,Price: ,1.76,Andrew Gilding, 5590228   size:5.71,Price: ,2.18,ok
1.121064536, Sport: ,Soccer, Time: ,Mon Oct 05 15:30:00 CEST 2015, Time: ,Mon Oct 05 15:30:00 CEST 2015, Event: ,FK Fotbal Trinec U21 v 1. FK Pribram U21, Favorite: ,1. FK Pribram U21, 6551024   size:2.55,Price: ,1.74,FK Fotbal Trinec U21, 7533022   size:7.27,Price: ,3.95,The Draw, 58805   size:2.0,Price: ,4.8,x
1.121066673, Sport: ,Soccer, Time: ,Mon Oct 05 18:00:00 CEST 2015, Time: ,Mon Oct 05 18:00:00 CEST 2015, Event: ,Elfsborg U21 v Djurgardens U21, Favorite: ,Elfsborg U21, 5430905   size:2.76,Price: ,1.09,Djurgardens U21, 5430017   size:2.76,Price: ,1.09,The Draw, 58805   size:4.44,Price: ,1.29,x
1.121022096, Sport: ,Handball, Time: ,Mon Oct 05 18:30:00 CEST 2015, Time: ,Mon Oct 05 18:30:00 CEST 2015, Event: ,Skanderborg v Nordsjaelland, Favorite: ,Skanderborg, 2467576   size:2.63,Price: ,1.36,Nordsjaelland, 4155752   size:3.77,Price: ,4.0,Draw, 330157   size:3.18,Price: ,9.2,ok
1.121067005, Sport: ,Soccer, Time: ,Mon Oct 05 21:00:00 CEST 2015, Time: ,Mon Oct 05 21:00:00 CEST 2015, Event: ,Airdrieonians U20 v Queens Park U20, Favorite: ,Airdrieonians U20, 9220054   size:10.65,Price: ,1.12,Queens Park U20, 8983806   size:10.65,Price: ,1.12,The Draw, 58805   size:7.38,Price: ,2.72,x
1.121066950, Sport: ,Soccer, Time: ,Mon Oct 05 20:30:00 CEST 2015, Time: ,Mon Oct 05 20:30:00 CEST 2015, Event: ,Hearts U20 v Dundee Utd U20, Favorite: ,Hearts U20, 8981683   size:2.76,Price: ,1.09,Dundee Utd U20, 6868316   size:2.76,Price: ,1.09,The Draw, 58805   size:3.01,Price: ,3.5,ok
1.120982936, Sport: ,Soccer, Time: ,Mon Oct 05 19:00:00 CEST 2015, Time: ,Mon Oct 05 19:00:00 CEST 2015, Event: ,HUSA Agadir v FAR Rabat, Favorite: ,FAR Rabat, 6670769   size:84.54,Price: ,2.78,HUSA Agadir, 6360286   size:13.01,Price: ,2.98,The Draw, 58805   size:2.55,Price: ,2.92,x
1.121076648, Sport: ,Tennis, Time: ,Mon Oct 05 22:45:00 CEST 2015, Time: ,Mon Oct 05 22:45:00 CEST 2015, Event: ,Reuter/Samper-Montana v Barnett/Kim, Favorite: ,Reuter/Samper-Montana, 10344124   size:2.15,Price: ,1.03,Barnett/Kim, 8816379   size:6.21,Price: ,1.04,ok
1.120923357, Sport: ,Soccer, Time: ,Mon Oct 05 16:00:00 CEST 2015, Time: ,Mon Oct 05 16:00:00 CEST 2015, Event: ,Aalesunds II v Kongsvinger, Favorite: ,Aalesunds II, 5481282   size:2.76,Price: ,1.09,Kongsvinger, 774892   size:2.76,Price: ,1.09,The Draw, 58805   size:4.44,Price: ,1.29,x
1.120925537, Sport: ,Soccer, Time: ,Mon Oct 05 20:30:00 CEST 2015, Time: ,Mon Oct 05 20:30:00 CEST 2015, Event: ,Trapani v Perugia, Favorite: ,Trapani, 4893594   size:28.38,Price: ,2.38,Perugia, 215828   size:22.47,Price: ,3.65,The Draw, 58805   size:360.88,Price: ,3.2,x
1.120923359, Sport: ,Soccer, Time: ,Mon Oct 05 15:00:00 CEST 2015, Time: ,Mon Oct 05 15:00:00 CEST 2015, Event: ,Kjelsas v Stabaek II, Favorite: ,Kjelsas, 398319   size:2.76,Price: ,1.09,Stabaek II, 5481293   size:2.76,Price: ,1.09,The Draw, 58805   size:4.44,Price: ,1.29,ok
1.121077339, Sport: ,Tennis, Time: ,Mon Oct 05 20:00:00 CEST 2015, Time: ,Mon Oct 05 20:00:00 CEST 2015, Event: ,Jakupovic v Stefkova, Favorite: ,Dalila Jakupovic, 5690805   size:6.36,Price: ,1.63,Barbora Stefkova, 8887755   size:5.32,Price: ,2.24,x
1.120987425, Sport: ,Ice Hockey, Time: ,Mon Oct 05 18:00:00 CEST 2015, Time: ,Mon Oct 05 18:00:00 CEST 2015, Event: ,Neftekhimik v SKA, Favorite: ,SKA, 2296808   size:110.0,Price: ,2.1,Neftekhimik, 1365122   size:110.0,Price: ,3.05,Tie, 60104   size:5.06,Price: ,4.4,x
1.120923594, Sport: ,Soccer, Time: ,Mon Oct 05 19:30:00 CEST 2015, Time: ,Mon Oct 05 19:30:00 CEST 2015, Event: ,KVC Westerlo (Youth) v Gent (Y), Favorite: ,KVC Westerlo (Youth), 8764419   size:2.76,Price: ,1.09,Gent (Y), 7152306   size:2.76,Price: ,1.09,The Draw, 58805   size:4.44,Price: ,1.29,ok
1.121073256, Sport: ,Tennis, Time: ,Mon Oct 05 16:00:00 CEST 2015, Time: ,Mon Oct 05 16:00:00 CEST 2015, Event: ,A Miele v Sorgi, Favorite: ,Andre Miele, 8443403   size:5.77,Price: ,1.69,Joao Pedro Sorgi, 8395359   size:5.77,Price: ,1.97,ok
1.120924739, Sport: ,Soccer, Time: ,Mon Oct 05 19:00:00 CEST 2015, Time: ,Mon Oct 05 19:00:00 CEST 2015, Event: ,Sirius v IK Frej, Favorite: ,Sirius, 4638067   size:72.38,Price: ,1.35,IK Frej, 5458207   size:26.72,Price: ,11.5,The Draw, 58805   size:2.68,Price: ,5.6,ok
1.121064386, Sport: ,Soccer, Time: ,Mon Oct 05 15:00:00 CEST 2015, Time: ,Mon Oct 05 15:00:00 CEST 2015, Event: ,FC Hradec Kralove U21 v FK Teplice U21, Favorite: ,FC Hradec Kralove U21, 6563655   size:2.14,Price: ,2.34,FK Teplice U21, 6563632   size:4.62,Price: ,2.66,The Draw, 58805   size:8.01,Price: ,4.0,ok
1.120987411, Sport: ,Ice Hockey, Time: ,Mon Oct 05 16:00:00 CEST 2015, Time: ,Mon Oct 05 16:00:00 CEST 2015, Event: ,Traktor v Spartak, Favorite: ,Traktor, 2595834   size:65.0,Price: ,2.02,Spartak, 2773599   size:67.0,Price: ,3.3,Tie, 60104   size:30.08,Price: ,4.3,x
1.120969202, Sport: ,Darts, Time: ,Mon Oct 05 22:00:00 CEST 2015, Time: ,Mon Oct 05 22:00:00 CEST 2015, Event: ,Ian White v Jamie Caven, Favorite: ,Ian White, 4396149   size:7.54,Price: ,1.53,Jamie Caven, 2676604   size:2.38,Price: ,2.66,ok
1.121005090, Sport: ,Basketball, Time: ,Mon Oct 05 21:30:00 CEST 2015, Time: ,Mon Oct 05 21:30:00 CEST 2015, Event: ,Limoges v Nanterre, Favorite: ,Limoges, 3817200   size:2.55,Price: ,1.61,Nanterre, 2989492   size:7.54,Price: ,2.44,x
1.120923649, Sport: ,Soccer, Time: ,Mon Oct 05 19:30:00 CEST 2015, Time: ,Mon Oct 05 19:30:00 CEST 2015, Event: ,Waasland-Beveren (Y) v OH Leuven (Y), Favorite: ,Waasland-Beveren (Y), 7159135   size:2.76,Price: ,1.09,OH Leuven (Y), 7159228   size:2.76,Price: ,1.09,The Draw, 58805   size:5.7,Price: ,1.29,x
1.120969167, Sport: ,Darts, Time: ,Mon Oct 05 20:30:00 CEST 2015, Time: ,Mon Oct 05 20:30:00 CEST 2015, Event: ,Justin Pipe v Steve Beaton, Favorite: ,Justin Pipe, 3066954   size:449.28,Price: ,1.66,Steve Beaton, 2469729   size:95.01,Price: ,2.42,ok
1.121062766, Sport: ,Tennis, Time: ,Tue Oct 06 00:00:00 CEST 2015, Time: ,Tue Oct 06 00:00:00 CEST 2015, Event: ,Lindell v Sakamoto, Favorite: ,Christian Lindell, 4843189   size:5.78,Price: ,1.55,Pedro Sakamoto, 8304915   size:12.28,Price: ,2.5,ok
1.121067773, Sport: ,Tennis, Time: ,Mon Oct 05 20:30:00 CEST 2015, Time: ,Mon Oct 05 20:30:00 CEST 2015, Event: ,Rola v Ja Jung, Favorite: ,Blaz Rola, 8174357   size:7.25,Price: ,1.32,Jason Jung, 7048850   size:5.52,Price: ,3.45,ok
1.121062089, Sport: ,Tennis, Time: ,Mon Oct 05 16:15:00 CEST 2015, Time: ,Mon Oct 05 16:15:00 CEST 2015, Event: ,Vanni v Gombos, Favorite: ,Norbert Gombos, 8173023   size:3.28,Price: ,1.89,Luca Vanni, 8681900   size:8.33,Price: ,1.97,ok
1.121077320, Sport: ,Tennis, Time: ,Mon Oct 05 22:00:00 CEST 2015, Time: ,Mon Oct 05 22:00:00 CEST 2015, Event: ,Naydenova v Zarazua, Favorite: ,Aleksandrina Naydenova, 6390240   size:3.93,Price: ,1.58,Renata Zarazua, 9042343   size:2.53,Price: ,2.46,ok
1.120923367, Sport: ,Soccer, Time: ,Mon Oct 05 16:00:00 CEST 2015, Time: ,Mon Oct 05 16:00:00 CEST 2015, Event: ,Vidar v Odd II, Favorite: ,Vidar, 398339   size:2.76,Price: ,1.09,Odd II, 8442605   size:2.76,Price: ,1.09,The Draw, 58805   size:4.44,Price: ,1.29,ok
1.121066839, Sport: ,Soccer, Time: ,Mon Oct 05 20:45:00 CEST 2015, Time: ,Mon Oct 05 20:45:00 CEST 2015, Event: ,Ilkeston v Barwell, Favorite: ,Ilkeston, 4864968   size:2.77,Price: ,2.24,Barwell, 4597907   size:2.22,Price: ,2.8,The Draw, 58805   size:6.89,Price: ,3.6,ok
1.120923369, Sport: ,Soccer, Time: ,Mon Oct 05 19:00:00 CEST 2015, Time: ,Mon Oct 05 19:00:00 CEST 2015, Event: ,Landskrona v IS Halmia, Favorite: ,Landskrona, 130432   size:162.92,Price: ,1.48,IS Halmia, 804931   size:14.5,Price: ,7.4,The Draw, 58805   size:77.52,Price: ,4.8,ok
1.120983577, Sport: ,Soccer, Time: ,Mon Oct 05 14:00:00 CEST 2015, Time: ,Mon Oct 05 14:00:00 CEST 2015, Event: ,Crewe U21 v Huddersfield U21, Favorite: ,Crewe U21, 6628863   size:10.65,Price: ,1.22,Huddersfield U21, 6678229   size:10.65,Price: ,1.22,The Draw, 58805   size:4.99,Price: ,2.06,x
1.121077329, Sport: ,Tennis, Time: ,Tue Oct 06 02:30:00 CEST 2015, Time: ,Tue Oct 06 02:30:00 CEST 2015, Event: ,Maria v Ahn, Favorite: ,Tatjana Maria, 7299657   size:6.77,Price: ,1.47,Kristie Ahn, 7445679   size:4.83,Price: ,2.72,x
1.120923484, Sport: ,Soccer, Time: ,Mon Oct 05 19:30:00 CEST 2015, Time: ,Mon Oct 05 19:30:00 CEST 2015, Event: ,KV Kortrijk (Y) v Genk (Y), Favorite: ,KV Kortrijk (Y), 7159098   size:2.76,Price: ,1.09,Genk (Y), 7159134   size:2.76,Price: ,1.09,The Draw, 58805   size:4.44,Price: ,1.29,x
1.120923363, Sport: ,Soccer, Time: ,Mon Oct 05 19:00:00 CEST 2015, Time: ,Mon Oct 05 19:00:00 CEST 2015, Event: ,Molde II v Rodde, Favorite: ,Molde II, 5790075   size:2.76,Price: ,1.09,Rodde, 8459090   size:2.76,Price: ,1.09,The Draw, 58805   size:4.44,Price: ,1.29,ok
1.120923365, Sport: ,Soccer, Time: ,Mon Oct 05 15:00:00 CEST 2015, Time: ,Mon Oct 05 15:00:00 CEST 2015, Event: ,Tromsdalen v Valerenga II, Favorite: ,Tromsdalen, 152569   size:2.76,Price: ,1.09,Valerenga II, 5481309   size:2.76,Price: ,1.09,The Draw, 58805   size:4.44,Price: ,1.29,x
1.121059630, Sport: ,Tennis, Time: ,Tue Oct 06 05:00:00 CEST 2015, Time: ,Tue Oct 06 05:00:00 CEST 2015, Event: ,Bryan/Bryan v Cabal/Farah, Favorite: ,Bryan/Bryan, 1502771   size:2.55,Price: ,1.22,Cabal/Farah, 6098095   size:2.55,Price: ,3.7,x
1.120987441, Sport: ,Ice Hockey, Time: ,Mon Oct 05 18:00:00 CEST 2015, Time: ,Mon Oct 05 18:00:00 CEST 2015, Event: ,Torpedo v Avangard, Favorite: ,Avangard, 2558172   size:7.12,Price: ,2.48,Torpedo, 2484355   size:50.0,Price: ,2.78,Tie, 60104   size:62.0,Price: ,4.0,x
1.120969214, Sport: ,Darts, Time: ,Mon Oct 05 22:30:00 CEST 2015, Time: ,Mon Oct 05 22:30:00 CEST 2015, Event: ,Phil Taylor v Vincent van der Voort, Favorite: ,Phil Taylor, 2271001   size:447.54,Price: ,1.17,Vincent van der Voort, 9303188   size:13.49,Price: ,6.6,x
1.121067308, Sport: ,Soccer, Time: ,Mon Oct 05 20:45:00 CEST 2015, Time: ,Mon Oct 05 20:45:00 CEST 2015, Event: ,Hitchin Town v Leamington, Favorite: ,Leamington, 1282865   size:2.68,Price: ,2.4,Hitchin Town, 4317865   size:2.55,Price: ,2.62,The Draw, 58805   size:11.86,Price: ,3.3,x
1.120923219, Sport: ,Soccer, Time: ,Mon Oct 05 18:30:00 CEST 2015, Time: ,Mon Oct 05 18:30:00 CEST 2015, Event: ,Asteras Tripolis v Platanias, Favorite: ,Asteras Tripolis, 1300930   size:20.48,Price: ,1.55,Platanias, 4157191   size:45.0,Price: ,8.4,The Draw, 58805   size:215.6,Price: ,4.1,x
1.120923979, Sport: ,Soccer, Time: ,Mon Oct 05 18:30:00 CEST 2015, Time: ,Mon Oct 05 18:30:00 CEST 2015, Event: ,SBV Excelsior (Res) v NAC Breda (Res), Favorite: ,SBV Excelsior (Res), 10138930   size:2.76,Price: ,1.09,NAC Breda (Res), 10140520   size:2.76,Price: ,1.09,The Draw, 58805   size:5.7,Price: ,1.29,ok
1.121066173, Sport: ,Soccer, Time: ,Mon Oct 05 18:30:00 CEST 2015, Time: ,Mon Oct 05 18:30:00 CEST 2015, Event: ,Roda JC Kerkrade (Res) v NEC Nijmegen (Res), Favorite: ,Roda JC Kerkrade (Res), 10164355   size:2.76,Price: ,1.09,NEC Nijmegen (Res), 10138915   size:2.76,Price: ,1.09,The Draw, 58805   size:5.7,Price: ,1.29,x
1.121064835, Sport: ,Soccer, Time: ,Mon Oct 05 14:00:00 CEST 2015, Time: ,Mon Oct 05 14:00:00 CEST 2015, Event: ,Brondby (Res) v FC Nordsj (Res), Favorite: ,Brondby (Res), 5355766   size:10.65,Price: ,1.08,FC Nordsj (Res), 5369708   size:10.65,Price: ,1.08,The Draw, 58805   size:4.99,Price: ,3.55,ok
1.121077071, Sport: ,Tennis, Time: ,Mon Oct 05 19:00:00 CEST 2015, Time: ,Mon Oct 05 19:00:00 CEST 2015, Event: ,Bossel v Giron, Favorite: ,Marcos Giron, 8230256   size:2.55,Price: ,1.84,Adrien Bossel, 7364079   size:2.55,Price: ,1.87,ok
