1.122494202, Sport: ,Tennis, Time: ,Fri Jan 08 08:22:00 CET 2016, Time: ,Fri Jan 08 08:22:00 CET 2016, Event: ,Kretschmer/Satschko v Mektic/Sancic, Favorite: ,Mektic/Sancic, 8964483   size:22.06,Price: ,1.17,Kretschmer/Satschko, 7810209   size:33.09,Price: ,1.8,x
1.122491297, Sport: ,Tennis, Time: ,Fri Jan 08 09:00:00 CET 2016, Time: ,Fri Jan 08 09:00:00 CET 2016, Event: ,Johan Sebastien Tatlot v Evan Furness, Favorite: ,Evan Furness, 8890205   size:10.2,Price: ,1.05,Johan Sebastien Tatlot, 7287666   size:2.55,Price: ,1.09,x
1.122419787, Sport: ,Soccer, Time: ,Fri Jan 08 14:00:00 CET 2016, Time: ,Fri Jan 08 14:00:00 CET 2016, Event: ,Middlesbrough U21 v Norwich U21, Favorite: ,Middlesbrough U21, 6601837   size:3.93,Price: ,1.18,Norwich U21, 6667764   size:3.9,Price: ,1.18,The Draw, 58805   size:5.12,Price: ,1.31,x
1.122481494, Sport: ,Basketball, Time: ,Sat Jan 09 02:35:00 CET 2016, Time: ,Sat Jan 09 02:35:00 CET 2016, Event: ,New York @ San Antonio, Favorite: ,San Antonio, 13121   size:91.93,Price: ,1.09,New York, 13106   size:2.61,Price: ,5.9,ok
1.122491608, Sport: ,Tennis, Time: ,Fri Jan 08 08:17:00 CET 2016, Time: ,Fri Jan 08 08:17:00 CET 2016, Event: ,Youzhny v Gerasimov, Favorite: ,Mikhail Youzhny, 2263536   size:61.88,Price: ,1.26,Egor Gerasimov, 7797772   size:24.86,Price: ,3.85,ok
1.122480824, Sport: ,Ice Hockey, Time: ,Fri Jan 08 17:30:00 CET 2016, Time: ,Fri Jan 08 17:30:00 CET 2016, Event: ,Saipa Lappeenranta v Karpat Oulu, Favorite: ,SaiPa, 66264   size:69.0,Price: ,2.52,Karpat, 66430   size:69.0,Price: ,2.52,Tie, 60104   size:102.9,Price: ,4.2,x
1.122419670, Sport: ,Soccer, Time: ,Sat Jan 09 00:00:00 CET 2016, Time: ,Sat Jan 09 00:00:00 CET 2016, Event: ,Lobos BUAP v FC Juarez, Favorite: ,Lobos BUAP, 6138085   size:2.55,Price: ,2.24,FC Juarez, 10002706   size:3.73,Price: ,3.1,The Draw, 58805   size:2.55,Price: ,3.35,x
1.122426522, Sport: ,Soccer, Time: ,Sat Jan 09 02:30:00 CET 2016, Time: ,Sat Jan 09 02:30:00 CET 2016, Event: ,Mineros de Zacatecas v Venados FC, Favorite: ,Mineros de Zacatecas, 8692849   size:5.92,Price: ,1.64,Venados FC, 9988658   size:2.67,Price: ,5.2,The Draw, 58805   size:4.37,Price: ,3.7,x
1.122481247, Sport: ,Basketball, Time: ,Fri Jan 08 12:35:00 CET 2016, Time: ,Fri Jan 08 12:35:00 CET 2016, Event: ,Qingdao v Xinjiang, Favorite: ,Xinjiang, 8926908   size:5.0,Price: ,1.13,Qingdao, 8926915   size:10.99,Price: ,7.6,ok
1.122481248, Sport: ,Basketball, Time: ,Fri Jan 08 12:35:00 CET 2016, Time: ,Fri Jan 08 12:35:00 CET 2016, Event: ,Shanghai v Fujian, Favorite: ,Shanghai, 8926900   size:259.0,Price: ,1.29,Fujian, 8926905   size:9.68,Price: ,3.95,ok
1.122481249, Sport: ,Basketball, Time: ,Fri Jan 08 12:35:00 CET 2016, Time: ,Fri Jan 08 12:35:00 CET 2016, Event: ,Shanxi v Bayi Rockets, Favorite: ,Shanxi, 8926913   size:39.11,Price: ,1.1,Bayi Rockets, 8926902   size:9.33,Price: ,7.8,ok
1.122481243, Sport: ,Basketball, Time: ,Fri Jan 08 12:35:00 CET 2016, Time: ,Fri Jan 08 12:35:00 CET 2016, Event: ,Foshan v Jiangsu Dragons, Favorite: ,Jiangsu Dragons, 8926904   size:312.0,Price: ,1.24,Foshan, 8926911   size:2.03,Price: ,4.4,ok
1.122481245, Sport: ,Basketball, Time: ,Fri Jan 08 12:35:00 CET 2016, Time: ,Fri Jan 08 12:35:00 CET 2016, Event: ,Jiangsu Tongxi v Shandong, Favorite: ,Shandong, 8926903   size:2.55,Price: ,1.37,JiangSu Tongxi, 8926916   size:2.55,Price: ,3.35,ok
1.122477788, Sport: ,Soccer, Time: ,Fri Jan 08 14:00:00 CET 2016, Time: ,Fri Jan 08 14:00:00 CET 2016, Event: ,Beitar Tel Aviv Ramla v FC Ashdod, Favorite: ,FC Ashdod, 6145706   size:2.58,Price: ,2.04,Beitar Tel Aviv Ramla, 6021023   size:4.15,Price: ,3.7,The Draw, 58805   size:43.14,Price: ,3.3,x
1.122481246, Sport: ,Basketball, Time: ,Fri Jan 08 12:35:00 CET 2016, Time: ,Fri Jan 08 12:35:00 CET 2016, Event: ,Liaoning v Beijing, Favorite: ,Liaoning, 8926912   size:170.68,Price: ,1.47,Beijing, 6254117   size:22.55,Price: ,2.84,ok
1.122481360, Sport: ,Basketball, Time: ,Fri Jan 08 18:00:00 CET 2016, Time: ,Fri Jan 08 18:00:00 CET 2016, Event: ,Dzukija v Pieno Zvaigzdes, Favorite: ,Pieno zvaigzdes, 6025292   size:112.11,Price: ,1.36,Dzukija, 7817720   size:50.45,Price: ,1.8,x
1.122519490, Sport: ,Tennis, Time: ,Fri Jan 08 18:00:00 CET 2016, Time: ,Fri Jan 08 18:00:00 CET 2016, Event: ,Michon v Lopez-Perez, Favorite: ,Axel Michon, 4994683   size:92.85,Price: ,1.34,Enrique Lopez-Perez, 8257792   size:52.4,Price: ,2.38,ok
1.122519494, Sport: ,Tennis, Time: ,Sat Jan 09 06:00:00 CET 2016, Time: ,Sat Jan 09 06:00:00 CET 2016, Event: ,Soeda v Kravchuk, Favorite: ,Go Soeda, 2249835   size:9.19,Price: ,1.06,Konstantin Kravchuk, 5011822   size:9.19,Price: ,1.06,ok
1.122489072, Sport: ,Soccer, Time: ,Fri Jan 08 14:30:00 CET 2016, Time: ,Fri Jan 08 14:30:00 CET 2016, Event: ,Wolfsberger AC v LASK Linz, Favorite: ,Wolfsberger AC, 7418999   size:2.55,Price: ,1.96,LASK Linz, 453570   size:3.21,Price: ,3.55,The Draw, 58805   size:2.55,Price: ,3.75,x
1.122480814, Sport: ,Ice Hockey, Time: ,Fri Jan 08 17:30:00 CET 2016, Time: ,Fri Jan 08 17:30:00 CET 2016, Event: ,JYP Jyvaskyla v Kookoo Kouvola, Favorite: ,JYP, 66423   size:98.0,Price: ,1.66,KooKoo, 272751   size:5.0,Price: ,4.6,Tie, 60104   size:56.99,Price: ,4.9,ok
1.122513624, Sport: ,Ice Hockey, Time: ,Fri Jan 08 11:00:00 CET 2016, Time: ,Fri Jan 08 11:00:00 CET 2016, Event: ,Metallurg Nk v Metallurg Mg, Favorite: ,Metallurg Mg, 3343614   size:157.05,Price: ,1.59,Metallurg Nk, 3599244   size:43.24,Price: ,4.3,Tie, 60104   size:9.38,Price: ,4.7,ok
1.122481236, Sport: ,Basketball, Time: ,Sat Jan 09 01:00:00 CET 2016, Time: ,Sat Jan 09 01:00:00 CET 2016, Event: ,San Martin v Libertad, Favorite: ,San Martin, 8861781   size:2.69,Price: ,1.03,Libertad, 6719116   size:2.69,Price: ,1.03,ok
1.122428155, Sport: ,Soccer, Time: ,Sat Jan 09 04:30:00 CET 2016, Time: ,Sat Jan 09 04:30:00 CET 2016, Event: ,Tijuana v Pachuca, Favorite: ,Tijuana, 5687741   size:36.78,Price: ,2.28,Pachuca, 328954   size:119.6,Price: ,3.3,The Draw, 58805   size:9.7,Price: ,3.65,x
1.122458696, Sport: ,Rugby Union, Time: ,Fri Jan 08 20:45:00 CET 2016, Time: ,Fri Jan 08 20:45:00 CET 2016, Event: ,Ospreys v Leinster, Favorite: ,Leinster, 8875   size:134.54,Price: ,1.69,Ospreys, 789915   size:103.59,Price: ,2.5,Draw, 246289   size:11.19,Price: ,24.0,ok
1.122481235, Sport: ,Basketball, Time: ,Sat Jan 09 02:00:00 CET 2016, Time: ,Sat Jan 09 02:00:00 CET 2016, Event: ,Instituto Atletico Cent v Sionista, Favorite: ,Instituto Atletico Cent, 10346458   size:2.69,Price: ,1.03,Sionista, 6719083   size:2.69,Price: ,1.03,ok
1.122481356, Sport: ,Basketball, Time: ,Fri Jan 08 11:00:00 CET 2016, Time: ,Fri Jan 08 11:00:00 CET 2016, Event: ,KEB Hanabank v Shinhan Bank S Birds, Favorite: ,KEB Hanabank, 8118828   size:2.55,Price: ,1.78,Shinhan Bank S Birds, 5154533   size:2.55,Price: ,2.14,ok
1.122414433, Sport: ,Ice Hockey, Time: ,Sat Jan 09 01:05:00 CET 2016, Time: ,Sat Jan 09 01:05:00 CET 2016, Event: ,Boston @ New Jersey, Favorite: ,Boston, 2112316   size:2.61,Price: ,2.36,New Jersey, 2112200   size:5.19,Price: ,2.5,Tie, 60104   size:6.91,Price: ,3.95,ok
1.122418483, Sport: ,Soccer, Time: ,Fri Jan 08 20:00:00 CET 2016, Time: ,Fri Jan 08 20:00:00 CET 2016, Event: ,Niort v Dijon, Favorite: ,Dijon, 305995   size:31.87,Price: ,2.86,Niort, 309687   size:18.35,Price: ,2.96,The Draw, 58805   size:307.53,Price: ,3.15,x
1.122480924, Sport: ,Ice Hockey, Time: ,Fri Jan 08 17:30:00 CET 2016, Time: ,Fri Jan 08 17:30:00 CET 2016, Event: ,Jokipojat Joensuu v Leki Hockey, Favorite: ,Leki, 4196564   size:18.0,Price: ,1.16,Jokipojat, 758155   size:2.24,Price: ,1.89,Tie, 60104   size:9.6,Price: ,4.5,x
1.122480923, Sport: ,Ice Hockey, Time: ,Fri Jan 08 17:30:00 CET 2016, Time: ,Fri Jan 08 17:30:00 CET 2016, Event: ,Roki v K-Vantaa, Favorite: ,Roki, 4196540   size:55.16,Price: ,1.01,K Vantaa, 2597484   size:2.04,Price: ,1.98,Tie, 60104   size:27.58,Price: ,1.02,x
1.122419450, Sport: ,Soccer, Time: ,Fri Jan 08 20:00:00 CET 2016, Time: ,Fri Jan 08 20:00:00 CET 2016, Event: ,Chateauroux v Sedan, Favorite: ,Chateauroux, 70469   size:74.82,Price: ,2.42,Sedan, 44792   size:66.36,Price: ,3.25,The Draw, 58805   size:95.36,Price: ,3.1,x
1.122480921, Sport: ,Ice Hockey, Time: ,Fri Jan 08 17:30:00 CET 2016, Time: ,Fri Jan 08 17:30:00 CET 2016, Event: ,Hermes v Savonlinnan Pallokerho, Favorite: ,Sapko, 4196539   size:110.99,Price: ,1.29,Hermes, 272755   size:4.65,Price: ,2.24,Tie, 60104   size:8.85,Price: ,4.8,x
1.122517760, Sport: ,Tennis, Time: ,Fri Jan 08 18:00:00 CET 2016, Time: ,Fri Jan 08 18:00:00 CET 2016, Event: ,N Djokovic v Berdych, Favorite: ,Novak Djokovic, 2249229   size:14134.84,Price: ,1.1,Tomas Berdych, 2256470   size:20.0,Price: ,9.8,ok
1.122511311, Sport: ,Ice Hockey, Time: ,Fri Jan 08 15:00:00 CET 2016, Time: ,Fri Jan 08 15:00:00 CET 2016, Event: ,CSKA Moscow v SKA St. Petersburg, Favorite: ,CSKA Moscow, 1252385   size:12.38,Price: ,1.99,SKA St. Petersburg, 8986371   size:7.92,Price: ,3.25,Tie, 60104   size:6.53,Price: ,4.2,ok
1.122480926, Sport: ,Ice Hockey, Time: ,Fri Jan 08 17:30:00 CET 2016, Time: ,Fri Jan 08 17:30:00 CET 2016, Event: ,Jukurit Mikkeli v Kajaanin Edustushokki, Favorite: ,Jukurit, 272756   size:55.16,Price: ,1.01,Hokki, 275251   size:55.16,Price: ,1.01,Tie, 60104   size:7.81,Price: ,5.3,ok
1.122481463, Sport: ,Basketball, Time: ,Sat Jan 09 04:05:00 CET 2016, Time: ,Sat Jan 09 04:05:00 CET 2016, Event: ,Golden State @ Portland, Favorite: ,Golden State, 13126   size:16.22,Price: ,1.21,Portland, 13129   size:2.55,Price: ,1.22,ok
1.122414446, Sport: ,Ice Hockey, Time: ,Sat Jan 09 01:05:00 CET 2016, Time: ,Sat Jan 09 01:05:00 CET 2016, Event: ,Columbus @ Carolina, Favorite: ,Columbus, 2114347   size:4.56,Price: ,1.03,Carolina, 2108027   size:2.75,Price: ,1.82,Tie, 60104   size:3.88,Price: ,4.1,x
1.122488775, Sport: ,Soccer, Time: ,Fri Jan 08 14:00:00 CET 2016, Time: ,Fri Jan 08 14:00:00 CET 2016, Event: ,Groningen v Oostende, Favorite: ,Groningen, 48450   size:82.76,Price: ,1.2,Oostende, 505717   size:10.0,Price: ,1.3,The Draw, 58805   size:3.67,Price: ,1.29,ok
1.122490166, Sport: ,Tennis, Time: ,Fri Jan 08 16:00:00 CET 2016, Time: ,Fri Jan 08 16:00:00 CET 2016, Event: ,Devvarman/Nedunchezhiya v Balaji/Ramanathan, Favorite: ,Devvarman/Nedunchezhiya, 9242370   size:2.66,Price: ,1.88,Balaji/Ramanathan, 8176556   size:2.66,Price: ,1.88,ok
1.122418099, Sport: ,Soccer, Time: ,Fri Jan 08 20:30:00 CET 2016, Time: ,Fri Jan 08 20:30:00 CET 2016, Event: ,Paris St-G v SC Bastia, Favorite: ,Paris St-G, 489720   size:27069.32,Price: ,1.12,SC Bastia, 7534982   size:10.08,Price: ,44.0,The Draw, 58805   size:101.01,Price: ,11.5,ok
1.122519198, Sport: ,Darts, Time: ,Fri Jan 08 18:30:00 CET 2016, Time: ,Fri Jan 08 18:30:00 CET 2016, Event: ,Ann Louise Peters v Deta Hedman, Favorite: ,Deta Hedman, 4430722   size:3.6,Price: ,1.39,Ann Louise Peters, 8193156   size:15.22,Price: ,2.9,ok
1.122418771, Sport: ,Soccer, Time: ,Fri Jan 08 20:00:00 CET 2016, Time: ,Fri Jan 08 20:00:00 CET 2016, Event: ,Nancy v Laval, Favorite: ,Nancy, 70468   size:275.57,Price: ,1.44,Laval, 77585   size:65.55,Price: ,10.5,The Draw, 58805   size:2.0,Price: ,4.4,ok
1.122478161, Sport: ,Soccer, Time: ,Fri Jan 08 14:00:00 CET 2016, Time: ,Fri Jan 08 14:00:00 CET 2016, Event: ,Hapoel Ramat Gan v Hapoel Afula, Favorite: ,Hapoel Ramat Gan, 542944   size:3.67,Price: ,2.36,Hapoel Afula, 5546999   size:11.47,Price: ,3.4,The Draw, 58805   size:5.22,Price: ,3.05,ok
1.122475693, Sport: ,Volleyball, Time: ,Fri Jan 08 17:00:00 CET 2016, Time: ,Fri Jan 08 17:00:00 CET 2016, Event: ,France v Bulgaria, Favorite: ,France, 678721   size:7.55,Price: ,1.12,Bulgaria, 678720   size:5.42,Price: ,7.2,ok
1.122475695, Sport: ,Volleyball, Time: ,Fri Jan 08 14:00:00 CET 2016, Time: ,Fri Jan 08 14:00:00 CET 2016, Event: ,Serbia v Belgium, Favorite: ,Serbia, 2010254   size:3.61,Price: ,1.38,Belgium, 1216423   size:8.0,Price: ,3.15,ok
1.122481453, Sport: ,Basketball, Time: ,Sat Jan 09 02:05:00 CET 2016, Time: ,Sat Jan 09 02:05:00 CET 2016, Event: ,Denver @ Memphis, Favorite: ,Denver, 13124   size:2.69,Price: ,1.03,Memphis, 119812   size:16.22,Price: ,1.3,x
1.122488404, Sport: ,Soccer, Time: ,Fri Jan 08 15:30:00 CET 2016, Time: ,Fri Jan 08 15:30:00 CET 2016, Event: ,ADO Den Haag v KV Mechelen, Favorite: ,ADO Den Haag, 315069   size:3.8,Price: ,2.4,KV Mechelen, 196024   size:49.51,Price: ,2.44,The Draw, 58805   size:2.24,Price: ,3.6,x
1.122481570, Sport: ,Basketball, Time: ,Fri Jan 08 18:00:00 CET 2016, Time: ,Fri Jan 08 18:00:00 CET 2016, Event: ,Napredak Rubin v OKK Beograd, Favorite: ,Napredak Rubin, 7735779   size:3.25,Price: ,1.03,OKK Beograd, 7735982   size:3.25,Price: ,1.03,ok
1.122489840, Sport: ,Tennis, Time: ,Fri Jan 08 16:00:00 CET 2016, Time: ,Fri Jan 08 16:00:00 CET 2016, Event: ,Coric v Bautista Agut, Favorite: ,Roberto Bautista Agut, 4290403   size:767.7,Price: ,1.42,Borna Coric, 7446579   size:10.41,Price: ,3.25,x
1.122491127, Sport: ,Tennis, Time: ,Fri Jan 08 17:45:00 CET 2016, Time: ,Fri Jan 08 17:45:00 CET 2016, Event: ,Eysseric/Reyes-Varela v Clezar/Neis, Favorite: ,Eysseric/Reyes-Varela, 10689060   size:2.8,Price: ,1.77,Clezar/Neis, 8861023   size:4.85,Price: ,2.06,x
1.122489721, Sport: ,Soccer, Time: ,Fri Jan 08 16:00:00 CET 2016, Time: ,Fri Jan 08 16:00:00 CET 2016, Event: ,Sitra v Al Budaiya, Favorite: ,Sitra, 10458115   size:3.42,Price: ,1.88,Al Budaiya, 8147126   size:4.68,Price: ,3.15,The Draw, 58805   size:6.95,Price: ,3.4,ok
1.122491367, Sport: ,Tennis, Time: ,Fri Jan 08 20:15:00 CET 2016, Time: ,Fri Jan 08 20:15:00 CET 2016, Event: ,Sabanov/Sabanov v Bagnis/Molteni, Favorite: ,Bagnis/Molteni, 10689065   size:14.74,Price: ,1.5,Sabanov/Sabanov, 10107989   size:4.31,Price: ,2.68,ok
1.122511335, Sport: ,Ice Hockey, Time: ,Fri Jan 08 15:00:00 CET 2016, Time: ,Fri Jan 08 15:00:00 CET 2016, Event: ,HC Dinamo Minsk v Lokomotiv Yaroslavl, Favorite: ,Lokomotiv Yaroslavl, 672199   size:8.42,Price: ,2.04,HC Dinamo Minsk, 10698098   size:7.56,Price: ,3.1,Tie, 60104   size:14.62,Price: ,4.0,x
1.122489609, Sport: ,Soccer, Time: ,Fri Jan 08 09:55:00 CET 2016, Time: ,Fri Jan 08 09:55:00 CET 2016, Event: ,Pardubice v Mlada Boleslav, Favorite: ,Mlada Boleslav, 886284   size:41.14,Price: ,1.46,Pardubice, 4940265   size:12.44,Price: ,6.4,The Draw, 58805   size:9.32,Price: ,5.6,ok
1.122480596, Sport: ,Ice Hockey, Time: ,Fri Jan 08 18:00:00 CET 2016, Time: ,Fri Jan 08 18:00:00 CET 2016, Event: ,HC Liberec v HC Chomutov, Favorite: ,Tie, 60104   size:3.94,Price: ,1.14,Liberec, 563262   size:96.0,Price: ,1.25,Chomutov, 4645019   size:53.33,Price: ,1.15,x
1.122477862, Sport: ,Soccer, Time: ,Fri Jan 08 14:00:00 CET 2016, Time: ,Fri Jan 08 14:00:00 CET 2016, Event: ,Hapoel Rishon Lezion v Ironi Kiryat Gat, Favorite: ,Hapoel Rishon Lezion, 5889551   size:3.67,Price: ,1.8,Ironi Kiryat Gat, 6955790   size:4.08,Price: ,4.6,The Draw, 58805   size:2.64,Price: ,3.45,x
1.122480599, Sport: ,Ice Hockey, Time: ,Fri Jan 08 18:00:00 CET 2016, Time: ,Fri Jan 08 18:00:00 CET 2016, Event: ,HC Olomouc v HC Pardubice, Favorite: ,HC Olomouc, 7213810   size:2.0,Price: ,2.0,Pardubice, 563269   size:2.14,Price: ,3.0,Tie, 60104   size:14.8,Price: ,4.5,x
1.122475565, Sport: ,Ice Hockey, Time: ,Fri Jan 08 19:30:00 CET 2016, Time: ,Fri Jan 08 19:30:00 CET 2016, Event: ,Rodovre Mighty Bulls v IK Sonderjyske, Favorite: ,Rodovre, 70628   size:9.19,Price: ,1.06,SonderjyskE, 2719119   size:2.04,Price: ,1.98,Tie, 60104   size:53.33,Price: ,1.15,x
1.122481443, Sport: ,Basketball, Time: ,Sat Jan 09 02:05:00 CET 2016, Time: ,Sat Jan 09 02:05:00 CET 2016, Event: ,Dallas @ Milwaukee, Favorite: ,Dallas, 13122   size:2.68,Price: ,1.05,Milwaukee, 13115   size:32.58,Price: ,1.6,x
1.122488998, Sport: ,Soccer, Time: ,Fri Jan 08 15:30:00 CET 2016, Time: ,Fri Jan 08 15:30:00 CET 2016, Event: ,NEC Nijmegen v Zwolle, Favorite: ,NEC Nijmegen, 48456   size:23.52,Price: ,2.52,Zwolle, 67183   size:3.12,Price: ,2.88,The Draw, 58805   size:93.68,Price: ,3.65,ok
1.122490948, Sport: ,Tennis, Time: ,Fri Jan 08 15:00:00 CET 2016, Time: ,Fri Jan 08 15:00:00 CET 2016, Event: ,G Mina v Carballes Baena, Favorite: ,Roberto Carballes Baena, 7185192   size:5.0,Price: ,1.23,Gianni Mina, 4720523   size:74.12,Price: ,4.7,ok
1.122414504, Sport: ,Ice Hockey, Time: ,Sat Jan 09 02:35:00 CET 2016, Time: ,Sat Jan 09 02:35:00 CET 2016, Event: ,Buffalo @ Chicago, Favorite: ,Chicago, 2109831   size:2.7,Price: ,1.74,Buffalo, 4427593   size:4.28,Price: ,3.8,Tie, 60104   size:4.12,Price: ,4.4,ok
1.122418675, Sport: ,Soccer, Time: ,Fri Jan 08 20:00:00 CET 2016, Time: ,Fri Jan 08 20:00:00 CET 2016, Event: ,Clermont v Evian TG, Favorite: ,Clermont, 309686   size:530.93,Price: ,2.0,Evian TG, 4864973   size:15.95,Price: ,4.9,The Draw, 58805   size:682.77,Price: ,3.3,ok
1.122511489, Sport: ,Ice Hockey, Time: ,Fri Jan 08 15:00:00 CET 2016, Time: ,Fri Jan 08 15:00:00 CET 2016, Event: ,Torpedo N. Novgorod v HC Sochi, Favorite: ,Torpedo N. Novgorod, 8835402   size:2.95,Price: ,2.18,Hc Sochi, 8874475   size:2.23,Price: ,2.88,Tie, 60104   size:13.0,Price: ,3.95,ok
1.122514997, Sport: ,Darts, Time: ,Fri Jan 08 19:30:00 CET 2016, Time: ,Fri Jan 08 19:30:00 CET 2016, Event: ,Trina Gulliver v Aileen De Graaf, Favorite: ,Aileen De Graaf, 8190143   size:7.55,Price: ,1.33,Trina Gulliver, 2759081   size:2.55,Price: ,3.25,x
1.122482886, Sport: ,Ice Hockey, Time: ,Fri Jan 08 19:45:00 CET 2016, Time: ,Fri Jan 08 19:45:00 CET 2016, Event: ,SCL Tigers Langenau v Zurich Lions, Favorite: ,Tie, 60104   size:59.13,Price: ,1.01,SCL Tigers, 243257   size:2.67,Price: ,1.87,ZSC Lions, 243260   size:2.56,Price: ,1.95,x
1.122481314, Sport: ,Basketball, Time: ,Fri Jan 08 20:30:00 CET 2016, Time: ,Fri Jan 08 20:30:00 CET 2016, Event: ,Pau Lacq Orthez v Antibes, Favorite: ,Pau Lacq Orthez, 4999746   size:6.67,Price: ,1.56,Antibes, 5467755   size:7.62,Price: ,2.48,ok
1.122511484, Sport: ,Ice Hockey, Time: ,Fri Jan 08 12:30:00 CET 2016, Time: ,Fri Jan 08 12:30:00 CET 2016, Event: ,Sibir Novosibirsk v Salavat Yulaev UFA, Favorite: ,Sibir Novosibirsk, 1252389   size:2.65,Price: ,2.42,Salavat Yulaev Ufa, 10698097   size:2.53,Price: ,2.54,Tie, 60104   size:26.18,Price: ,4.0,x
1.122480584, Sport: ,Ice Hockey, Time: ,Fri Jan 08 17:30:00 CET 2016, Time: ,Fri Jan 08 17:30:00 CET 2016, Event: ,Hc Litvinov v Hc Ocelari Trinec, Favorite: ,Tie, 60104   size:18.0,Price: ,1.16,Litvinov, 563270   size:18.0,Price: ,1.4,Trinec, 563259   size:9.09,Price: ,2.28,x
