1.119772758, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Coalville Town v Alfreton Town, Favorite: ,Alfreton Town, 990646   size:3.03,Price: ,1.03,The Draw, 58805   size:2.84,Price: ,1.25,x
1.119642935, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Ljungskile v AFC Utd, Favorite: ,Ljungskile, 502383   size:36.17,Price: ,1.51,The Draw, 58805   size:11.09,Price: ,4.9,AFC Utd, 7188665   size:101.05,Price: ,7.0,x
1.119776437, Sport: ,Soccer, Time: ,Sat Aug 01 12:00:00 CEST 2015, Time: ,Sat Aug 01 12:00:00 CEST 2015, Event: ,Tosu v Atletico Madrid, Favorite: ,Atletico Madrid, 41433   size:22.62,Price: ,1.23,The Draw, 58805   size:10.92,Price: ,6.8,Tosu, 3455676   size:3.06,Price: ,15.0,x
1.119799579, Sport: ,Tennis, Time: ,Sat Aug 01 13:45:00 CEST 2015, Time: ,Sat Aug 01 13:45:00 CEST 2015, Event: ,Naso v Kicker, Favorite: ,Gianluca Naso, 2967260   size:4.94,Price: ,1.87,Nicolas Kicker, 8326744   size:24.15,Price: ,2.04,x
1.119643360, Sport: ,Soccer, Time: ,Sat Aug 01 15:00:00 CEST 2015, Time: ,Sat Aug 01 15:00:00 CEST 2015, Event: ,FC Basel v Sion, Favorite: ,FC Basel, 2939090   size:55.7,Price: ,1.79,The Draw, 58805   size:13.79,Price: ,3.95,Sion, 65785   size:18.24,Price: ,5.0,ok
1.119774492, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Larne v Ballymena, Favorite: ,Ballymena, 539985   size:5.27,Price: ,1.64,The Draw, 58805   size:2.27,Price: ,3.8,Larne, 539984   size:2.22,Price: ,3.9,x
1.119644331, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Karlstad BK v Grebbestads IF, Favorite: ,Karlstad BK, 5454985   size:5.0,Price: ,1.52,The Draw, 58805   size:6.99,Price: ,3.45,Grebbestads IF, 8438633   size:6.96,Price: ,3.7,ok
1.119772618, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Chester v Crewe, Favorite: ,Crewe, 47991   size:4.19,Price: ,2.0,Chester, 18572   size:2.92,Price: ,3.0,The Draw, 58805   size:22.29,Price: ,3.4,x
1.119640538, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,East Fife v Dumbarton, Favorite: ,Dumbarton, 2152   size:15.28,Price: ,1.86,The Draw, 58805   size:5.93,Price: ,4.1,East Fife, 674743   size:11.36,Price: ,4.3,x
1.119738506, Sport: ,Volleyball, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Israel v Poland, Favorite: ,Poland (W), 6358162   size:4128.19,Price: ,1.03,x
1.119779926, Sport: ,Soccer, Time: ,Sat Aug 01 12:00:00 CEST 2015, Time: ,Sat Aug 01 12:00:00 CEST 2015, Event: ,Binh Duong v Can Tho, Favorite: ,Binh Duong, 2909643   size:2.67,Price: ,1.24,The Draw, 58805   size:6.18,Price: ,5.8,Can Tho, 9038412   size:20.26,Price: ,9.0,ok
1.119780486, Sport: ,Soccer, Time: ,Sat Aug 01 14:00:00 CEST 2015, Time: ,Sat Aug 01 14:00:00 CEST 2015, Event: ,Poland (W) v Belarus (W), Favorite: ,Belarus (W), 5767800   size:12.22,Price: ,1.07,The Draw, 58805   size:10.92,Price: ,1.29,x
1.119806750, Sport: ,Tennis, Time: ,Sat Aug 01 13:30:00 CEST 2015, Time: ,Sat Aug 01 13:30:00 CEST 2015, Event: ,Becuzzi v Zormann, Favorite: ,Marcelo Zormann, 8843888   size:85.03,Price: ,1.02,Enrico Becuzzi, 7364125   size:48.35,Price: ,1.03,ok
1.119773948, Sport: ,Soccer, Time: ,Sat Aug 01 15:30:00 CEST 2015, Time: ,Sat Aug 01 15:30:00 CEST 2015, Event: ,Heracles v Veria, Favorite: ,Heracles, 419132   size:4.43,Price: ,1.75,The Draw, 58805   size:17.5,Price: ,3.5,Veria, 1210422   size:3.4,Price: ,3.9,ok
1.119644343, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,FC Gute v Assyriska IF, Favorite: ,FC Gute, 2994136   size:2.55,Price: ,1.7,Assyriska IF, 5765094   size:3.11,Price: ,3.2,The Draw, 58805   size:2.55,Price: ,3.9,x
1.119701101, Sport: ,Soccer, Time: ,Sat Aug 01 10:15:00 CEST 2015, Time: ,Sat Aug 01 10:15:00 CEST 2015, Event: ,Banik Sokolov v Pardubice, Favorite: ,Banik Sokolov, 3358867   size:2.55,Price: ,1.88,Pardubice, 4940265   size:7.28,Price: ,3.4,The Draw, 58805   size:24.54,Price: ,3.75,ok
1.119775457, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Peterborough v Cambridge Utd, Favorite: ,Peterborough, 18563   size:3.03,Price: ,1.8,The Draw, 58805   size:15.82,Price: ,3.4,Cambridge Utd, 256400   size:56.19,Price: ,3.6,x
1.119776787, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Whitehawk v Crawley Town, Favorite: ,Crawley Town, 266068   size:2.62,Price: ,2.08,Whitehawk, 4597875   size:79.19,Price: ,2.84,The Draw, 58805   size:16.71,Price: ,3.2,x
1.119781326, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Portuguesa SP v Londrina, Favorite: ,Portuguesa SP, 3159966   size:7.53,Price: ,1.93,The Draw, 58805   size:15.49,Price: ,2.9,Londrina, 4525642   size:7.77,Price: ,3.15,x
1.119783864, Sport: ,Soccer, Time: ,Sat Aug 01 13:00:00 CEST 2015, Time: ,Sat Aug 01 13:00:00 CEST 2015, Event: ,FK CSKA Almaty v FK Baykonur Kyzylorda, Favorite: ,FK Baykonur Kyzylorda, 9372583   size:11.93,Price: ,1.08,The Draw, 58805   size:10.92,Price: ,1.29,x
1.119778845, Sport: ,Soccer, Time: ,Sat Aug 01 13:00:00 CEST 2015, Time: ,Sat Aug 01 13:00:00 CEST 2015, Event: ,Bangkok FC v Nakhon Pathom FC, Favorite: ,Nakhon Pathom FC, 7376038   size:11.93,Price: ,1.08,The Draw, 58805   size:10.92,Price: ,1.29,x
1.119642160, Sport: ,Soccer, Time: ,Sat Aug 01 13:30:00 CEST 2015, Time: ,Sat Aug 01 13:30:00 CEST 2015, Event: ,Tampines Rovers v Brunei DPMM FC, Favorite: ,Tampines Rovers, 5305977   size:2.55,Price: ,2.18,Brunei DPMM FC, 6238894   size:13.57,Price: ,3.05,The Draw, 58805   size:5.61,Price: ,3.75,x
1.119779014, Sport: ,Soccer, Time: ,Sat Aug 01 14:00:00 CEST 2015, Time: ,Sat Aug 01 14:00:00 CEST 2015, Event: ,Buriram Utd v Muangthong Utd, Favorite: ,Buriram Utd, 7039295   size:9.09,Price: ,1.93,The Draw, 58805   size:2.87,Price: ,3.1,Muangthong Utd, 5394931   size:2.91,Price: ,3.3,x
1.119794691, Sport: ,Tennis, Time: ,Sat Aug 01 12:00:00 CEST 2015, Time: ,Sat Aug 01 12:00:00 CEST 2015, Event: ,Gasparyan/Panova v Yang/Zhu, Favorite: ,Gasparyan/Panova, 8828982   size:6.46,Price: ,1.38,Yang/Zhu, 9285612   size:2.55,Price: ,2.78,ok
1.119639617, Sport: ,Soccer, Time: ,Sat Aug 01 14:00:00 CEST 2015, Time: ,Sat Aug 01 14:00:00 CEST 2015, Event: ,Fortuna Koln v Aalen, Favorite: ,Aalen, 208029   size:16.07,Price: ,2.44,The Draw, 58805   size:7.09,Price: ,3.3,x
1.119772968, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Doncaster v Wolves, Favorite: ,Wolves, 48044   size:8.62,Price: ,2.08,Doncaster, 49205   size:75.26,Price: ,2.94,The Draw, 58805   size:21.45,Price: ,3.4,ok
1.119642724, Sport: ,Soccer, Time: ,Sat Aug 01 11:00:00 CEST 2015, Time: ,Sat Aug 01 11:00:00 CEST 2015, Event: ,Kyoto v Sapporo, Favorite: ,Kyoto, 441085   size:2.9,Price: ,2.74,Sapporo, 2245760   size:14.36,Price: ,2.94,The Draw, 58805   size:12.64,Price: ,3.25,ok
1.119806741, Sport: ,Tennis, Time: ,Sat Aug 01 11:45:00 CEST 2015, Time: ,Sat Aug 01 11:45:00 CEST 2015, Event: ,Tsitsipas v Fransen, Favorite: ,Stefanos Tsitsipas, 9193006   size:2.55,Price: ,1.11,Stephan Fransen, 7283351   size:2.55,Price: ,1.48,ok
1.119806746, Sport: ,Tennis, Time: ,Sat Aug 01 11:45:00 CEST 2015, Time: ,Sat Aug 01 11:45:00 CEST 2015, Event: ,Maccari v Ad Virgili, Favorite: ,Adelchi Virgili, 8288060   size:2.55,Price: ,1.11,Federico Maccari, 8796099   size:2.55,Price: ,1.71,ok
1.119779920, Sport: ,Soccer, Time: ,Sat Aug 01 14:00:00 CEST 2015, Time: ,Sat Aug 01 14:00:00 CEST 2015, Event: ,FC Midtjylland (Res) v Odense (Res), Favorite: ,Odense (Res), 5465328   size:11.93,Price: ,1.08,The Draw, 58805   size:10.92,Price: ,1.29,x
1.119774352, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Ipswich v Utrecht, Favorite: ,Ipswich, 48324   size:3.0,Price: ,1.82,The Draw, 58805   size:16.6,Price: ,3.4,x
1.119783978, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Ternopilchnaka (W) v WFC Zhytlobud-1 (W), Favorite: ,WFC Zhytlobud-1 (W), 6571284   size:2.1,Price: ,1.06,The Draw, 58805   size:2.84,Price: ,1.25,ok
1.119643146, Sport: ,Soccer, Time: ,Sat Aug 01 12:00:00 CEST 2015, Time: ,Sat Aug 01 12:00:00 CEST 2015, Event: ,Jef Utd Chiba v Tokushima, Favorite: ,Jef Utd Chiba, 5021203   size:5.0,Price: ,1.89,The Draw, 58805   size:10.93,Price: ,3.6,Tokushima, 5026012   size:11.22,Price: ,4.9,ok
1.119778957, Sport: ,Soccer, Time: ,Sat Aug 01 13:00:00 CEST 2015, Time: ,Sat Aug 01 13:00:00 CEST 2015, Event: ,Army Utd v TOT, Favorite: ,Army Utd, 9233643   size:2.37,Price: ,1.16,The Draw, 58805   size:32.55,Price: ,5.9,tot, 7564025   size:23.94,Price: ,13.5,x
1.119772058, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Boston Utd v Grimsby, Favorite: ,Grimsby, 48001   size:5.91,Price: ,1.98,Boston Utd, 256306   size:69.37,Price: ,3.05,The Draw, 58805   size:14.22,Price: ,3.4,ok
1.119736582, Sport: ,Volleyball, Time: ,Sat Aug 01 10:30:00 CEST 2015, Time: ,Sat Aug 01 10:30:00 CEST 2015, Event: ,Oman v Pakistan, Favorite: ,Pakistan, 6438762   size:2.55,Price: ,1.12,Oman, 7712695   size:19.58,Price: ,2.02,ok
1.119641808, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Queens Park v Forfar, Favorite: ,Forfar, 729805   size:16.72,Price: ,2.12,Queens Park, 729809   size:3.98,Price: ,3.45,The Draw, 58805   size:8.95,Price: ,3.85,ok
1.119805847, Sport: ,Tennis, Time: ,Sat Aug 01 13:00:00 CEST 2015, Time: ,Sat Aug 01 13:00:00 CEST 2015, Event: ,Neuchrist v A Sa, Favorite: ,Maximilian Neuchrist, 7797896   size:1027.96,Price: ,1.08,Andre Sa, 2345119   size:9.99,Price: ,8.4,x
1.119805846, Sport: ,Tennis, Time: ,Sat Aug 01 11:15:00 CEST 2015, Time: ,Sat Aug 01 11:15:00 CEST 2015, Event: ,Diarra v K De Schepper, Favorite: ,Kenny De Schepper, 5617034   size:5.31,Price: ,1.2,Gibril Diarra, 8505872   size:19.39,Price: ,4.8,ok
1.119736584, Sport: ,Volleyball, Time: ,Sat Aug 01 12:30:00 CEST 2015, Time: ,Sat Aug 01 12:30:00 CEST 2015, Event: ,South Korea v Thailand, Favorite: ,South Korea, 1538770   size:354.99,Price: ,1.03,Thailand, 1243242   size:18.0,Price: ,1.19,ok
1.119634554, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Gefle v Falkenbergs, Favorite: ,Gefle, 151470   size:281.22,Price: ,2.08,The Draw, 58805   size:144.93,Price: ,3.55,Falkenbergs, 780883   size:31.27,Price: ,3.95,ok
1.119638114, Sport: ,Soccer, Time: ,Sat Aug 01 14:00:00 CEST 2015, Time: ,Sat Aug 01 14:00:00 CEST 2015, Event: ,Greuther Furth II v Bayreuth, Favorite: ,Greuther Furth II, 9884599   size:14.94,Price: ,2.5,Bayreuth, 1212737   size:2.55,Price: ,2.92,The Draw, 58805   size:12.37,Price: ,3.4,x
1.119775947, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Rotherham v Mainz, Favorite: ,Mainz, 64374   size:7.38,Price: ,2.02,Rotherham, 18565   size:7.84,Price: ,2.96,The Draw, 58805   size:14.22,Price: ,3.35,x
1.119773528, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Gainsborough v Sheff Utd U21, Favorite: ,Sheff Utd U21, 6812038   size:3.03,Price: ,1.03,The Draw, 58805   size:2.84,Price: ,1.25,x
1.119805842, Sport: ,Tennis, Time: ,Sat Aug 01 09:30:00 CEST 2015, Time: ,Sat Aug 01 09:30:00 CEST 2015, Event: ,Ledovskikh v Copil, Favorite: ,Marius Copil, 4195870   size:2.65,Price: ,1.2,Mikhail Ledovskikh, 2568599   size:14.3,Price: ,4.9,ok
1.119062789, Sport: ,Cricket, Time: ,Sat Aug 01 15:30:00 CEST 2015, Time: ,Sat Aug 01 15:30:00 CEST 2015, Event: ,Sri Lanka v Pakistan (2nd T20), Favorite: ,Sri Lanka, 7337   size:33.9,Price: ,1.98,Pakistan, 7461   size:272.45,Price: ,2.0,x
1.119781943, Sport: ,Soccer, Time: ,Sat Aug 01 15:00:00 CEST 2015, Time: ,Sat Aug 01 15:00:00 CEST 2015, Event: ,Valerenga (W) v Avaldsnes (W), Favorite: ,Avaldsnes (W), 7746377   size:2.41,Price: ,1.42,Valerenga (W), 6415473   size:3.47,Price: ,3.7,The Draw, 58805   size:25.85,Price: ,4.2,ok
1.119779632, Sport: ,Soccer, Time: ,Sat Aug 01 11:00:00 CEST 2015, Time: ,Sat Aug 01 11:00:00 CEST 2015, Event: ,Metalurg Z U21 v Volyn U21, Favorite: ,Volyn U21, 10096671   size:11.93,Price: ,1.08,The Draw, 58805   size:10.92,Price: ,1.29,x
1.119644401, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Vard Haugesund v Floy Flekkeroy, Favorite: ,Vard Haugesund, 398340   size:2.55,Price: ,1.56,Floy Flekkeroy, 7182918   size:52.48,Price: ,3.65,The Draw, 58805   size:16.61,Price: ,3.85,x
1.119778789, Sport: ,Soccer, Time: ,Sat Aug 01 11:00:00 CEST 2015, Time: ,Sat Aug 01 11:00:00 CEST 2015, Event: ,NFA Reds U18 v Balestier Khalsa (Res), Favorite: ,Balestier Khalsa (Res), 5390686   size:11.93,Price: ,1.08,The Draw, 58805   size:10.92,Price: ,1.29,x
1.119644405, Sport: ,Soccer, Time: ,Sat Aug 01 13:00:00 CEST 2015, Time: ,Sat Aug 01 13:00:00 CEST 2015, Event: ,Morrums GoIS FK v Kristianstads, Favorite: ,Kristianstads, 384100   size:11.93,Price: ,1.08,The Draw, 58805   size:3.64,Price: ,1.29,ok
1.119640961, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Morton v Elgin, Favorite: ,Morton, 46283   size:145.69,Price: ,1.42,The Draw, 58805   size:46.75,Price: ,5.2,Elgin, 615041   size:15.61,Price: ,8.0,ok
1.119805836, Sport: ,Tennis, Time: ,Sat Aug 01 09:30:00 CEST 2015, Time: ,Sat Aug 01 09:30:00 CEST 2015, Event: ,Montanes v Liniger, Favorite: ,Albert Montanes, 2263599   size:143.47,Price: ,1.01,Jannis Liniger, 8713748   size:7.5,Price: ,14.5,ok
1.119784654, Sport: ,Basketball, Time: ,Sat Aug 01 13:00:00 CEST 2015, Time: ,Sat Aug 01 13:00:00 CEST 2015, Event: ,Poland v Czech Republic, Favorite: ,Czech Republic, 1228989   size:16.62,Price: ,1.01,x
1.119644407, Sport: ,Soccer, Time: ,Sat Aug 01 15:00:00 CEST 2015, Time: ,Sat Aug 01 15:00:00 CEST 2015, Event: ,Torstorps IF v Triangelns IK, Favorite: ,Triangelns IK, 10063691   size:11.93,Price: ,1.08,The Draw, 58805   size:3.64,Price: ,1.29,x
1.119637378, Sport: ,Soccer, Time: ,Sat Aug 01 14:00:00 CEST 2015, Time: ,Sat Aug 01 14:00:00 CEST 2015, Event: ,Metz v Lens, Favorite: ,Metz, 44795   size:273.53,Price: ,2.06,The Draw, 58805   size:20.27,Price: ,3.25,Lens, 44793   size:30.18,Price: ,4.4,x
1.119644409, Sport: ,Soccer, Time: ,Sat Aug 01 16:00:00 CEST 2015, Time: ,Sat Aug 01 16:00:00 CEST 2015, Event: ,Crusaders v Glentoran, Favorite: ,Glentoran, 46944   size:11.93,Price: ,1.08,The Draw, 58805   size:3.64,Price: ,1.29,ok
1.119805833, Sport: ,Tennis, Time: ,Sat Aug 01 09:30:00 CEST 2015, Time: ,Sat Aug 01 09:30:00 CEST 2015, Event: ,Munar v Merunka, Favorite: ,Jaume Munar, 9350385   size:6.0,Price: ,1.03,Stefan Merunka, 8661863   size:4.9,Price: ,15.5,ok
1.119805832, Sport: ,Tennis, Time: ,Sat Aug 01 11:15:00 CEST 2015, Time: ,Sat Aug 01 11:15:00 CEST 2015, Event: ,Struff v Samper-Montana, Favorite: ,Jan-Lennard Struff, 8259098   size:136.74,Price: ,1.52,Jordi Samper-Montana, 8258998   size:55.94,Price: ,2.5,ok
1.119642231, Sport: ,Soccer, Time: ,Sat Aug 01 11:00:00 CEST 2015, Time: ,Sat Aug 01 11:00:00 CEST 2015, Event: ,Kitakyushu v Omiya, Favorite: ,Omiya, 1080509   size:80.96,Price: ,1.63,The Draw, 58805   size:148.42,Price: ,4.2,Kitakyushu, 5026013   size:53.98,Price: ,6.2,ok
1.119779744, Sport: ,Soccer, Time: ,Sat Aug 01 15:00:00 CEST 2015, Time: ,Sat Aug 01 15:00:00 CEST 2015, Event: ,Vorskla U21 v Dnipro U21, Favorite: ,Dnipro U21, 10096695   size:11.93,Price: ,1.08,The Draw, 58805   size:10.92,Price: ,1.29,ok
