1.121528573, Sport: ,Tennis, Time: ,Thu Oct 29 16:30:00 CET 2015, Time: ,Thu Oct 29 16:30:00 CET 2015, Event: ,A Sadikovic v E Wacanno, Favorite: ,Amra Sadikovic, 4183959   size:15.95,Price: ,1.14,Eva Wacanno, 8543383   size:8.72,Price: ,6.4,ok
1.121386004, Sport: ,Soccer, Time: ,Thu Oct 29 16:00:00 CET 2015, Time: ,Thu Oct 29 16:00:00 CET 2015, Event: ,Alanyaspor v 1461 Trabzon, Favorite: ,Alanyaspor, 2080777   size:10.45,Price: ,2.2,1461 Trabzon, 5289229   size:9.18,Price: ,3.6,The Draw, 58805   size:5.17,Price: ,3.45,ok
1.121528697, Sport: ,Tennis, Time: ,Thu Oct 29 16:30:00 CET 2015, Time: ,Thu Oct 29 16:30:00 CET 2015, Event: ,A Tatishvili v N Frenkel, Favorite: ,Anna Tatishvili, 2311979   size:4.13,Price: ,1.21,Nicole Frenkel, 9442839   size:7.31,Price: ,4.8,ok
1.121527600, Sport: ,Tennis, Time: ,Thu Oct 29 11:00:00 CET 2015, Time: ,Thu Oct 29 11:00:00 CET 2015, Event: ,B Eraydin v I Khromacheva, Favorite: ,Irina Khromacheva, 6092292   size:6.63,Price: ,1.57,Basak Eraydin, 4874442   size:5.11,Price: ,2.5,x
1.121514600, Sport: ,Tennis, Time: ,Thu Oct 29 18:00:00 CET 2015, Time: ,Thu Oct 29 18:00:00 CET 2015, Event: ,Garcia-Lopez v T Daniel, Favorite: ,Guillermo Garcia-Lopez, 8260126   size:409.8,Price: ,1.31,Taro Daniel, 8173434   size:70.0,Price: ,3.9,ok
1.121512103, Sport: ,Basketball, Time: ,Thu Oct 29 11:00:00 CET 2015, Time: ,Thu Oct 29 11:00:00 CET 2015, Event: ,Hiroshima v Kanazawa Samurais, Favorite: ,Hiroshima, 10368766   size:3.0,Price: ,1.04,Kanazawa Samurais, 10370638   size:3.0,Price: ,1.04,x
1.121386008, Sport: ,Soccer, Time: ,Thu Oct 29 18:00:00 CET 2015, Time: ,Thu Oct 29 18:00:00 CET 2015, Event: ,Goztepe v Adana Demirspor, Favorite: ,Goztepe, 113239   size:106.91,Price: ,2.14,Adana Demirspor, 2610481   size:6.28,Price: ,3.7,The Draw, 58805   size:35.59,Price: ,3.45,x
1.121513436, Sport: ,Soccer, Time: ,Thu Oct 29 17:30:00 CET 2015, Time: ,Thu Oct 29 17:30:00 CET 2015, Event: ,Shabab Al Ordon v Al Sareeh, Favorite: ,Shabab Al Ordon, 4692621   size:2.54,Price: ,1.97,Al Sareeh, 6528785   size:4.04,Price: ,3.3,The Draw, 58805   size:4.18,Price: ,3.0,ok
1.121514206, Sport: ,Soccer, Time: ,Thu Oct 29 15:00:00 CET 2015, Time: ,Thu Oct 29 15:00:00 CET 2015, Event: ,Dundee U20 v Ross Co U20, Favorite: ,Dundee U20, 7049332   size:2.55,Price: ,1.67,Ross Co U20, 9002628   size:2.55,Price: ,2.48,The Draw, 58805   size:2.55,Price: ,2.96,x
1.121513711, Sport: ,Soccer, Time: ,Thu Oct 29 15:30:00 CET 2015, Time: ,Thu Oct 29 15:30:00 CET 2015, Event: ,Al Kharitiyath v Al Sailiya, Favorite: ,Al Sailiya, 5183548   size:4.27,Price: ,2.26,Al Kharitiyath, 6658915   size:6.14,Price: ,2.86,The Draw, 58805   size:2.55,Price: ,3.55,x
1.121416467, Sport: ,Volleyball, Time: ,Thu Oct 29 18:00:00 CET 2015, Time: ,Thu Oct 29 18:00:00 CET 2015, Event: ,Linamar Bekescsaba v Olympiacos Piraeus, Favorite: ,Linamar Bekescsaba, 10391804   size:33.17,Price: ,1.01,Olympiacos Piraeus, 4369598   size:33.17,Price: ,1.01,ok
1.121386006, Sport: ,Soccer, Time: ,Thu Oct 29 16:00:00 CET 2015, Time: ,Thu Oct 29 16:00:00 CET 2015, Event: ,Balikesirspor v Yeni Malatyaspor, Favorite: ,Balikesirspor, 4985298   size:22.21,Price: ,1.96,Yeni Malatyaspor, 5306085   size:35.49,Price: ,4.2,The Draw, 58805   size:96.61,Price: ,3.6,ok
1.121512700, Sport: ,Soccer, Time: ,Thu Oct 29 11:00:00 CET 2015, Time: ,Thu Oct 29 11:00:00 CET 2015, Event: ,MC Alger U21 v RC Arba U21, Favorite: ,MC Alger U21, 8126449   size:5.82,Price: ,1.57,RC Arba U21, 8338091   size:3.23,Price: ,4.0,The Draw, 58805   size:3.34,Price: ,3.45,x
1.121511017, Sport: ,Basketball, Time: ,Thu Oct 29 18:00:00 CET 2015, Time: ,Thu Oct 29 18:00:00 CET 2015, Event: ,CSKA Moscow v Brose Baskets, Favorite: ,CSKA Moscow, 266272   size:259.49,Price: ,1.07,Brose Baskets, 2158509   size:2.0,Price: ,13.0,ok
1.121513317, Sport: ,Soccer, Time: ,Thu Oct 29 18:15:00 CET 2015, Time: ,Thu Oct 29 18:15:00 CET 2015, Event: ,FCB Magpies (Res) v Gibraltar Utd (Res), Favorite: ,FCB Magpies (Res), 10466241   size:4.18,Price: ,1.07,Gibraltar Utd (Res), 10466243   size:4.18,Price: ,1.07,The Draw, 58805   size:4.19,Price: ,2.88,x
1.121419652, Sport: ,Volleyball, Time: ,Thu Oct 29 14:00:00 CET 2015, Time: ,Thu Oct 29 14:00:00 CET 2015, Event: ,Telekom Baku v Impel Wroclaw, Favorite: ,Impel Wroclaw, 6912945   size:4.81,Price: ,1.33,Rabita Baku, 5121198   size:129.38,Price: ,3.7,ok
1.121528571, Sport: ,Tennis, Time: ,Thu Oct 29 15:00:00 CET 2015, Time: ,Thu Oct 29 15:00:00 CET 2015, Event: ,K Ahn v F Abanda, Favorite: ,Kristie Ahn, 7445679   size:6.29,Price: ,1.71,Francoise Abanda, 6564406   size:5.51,Price: ,2.16,ok
1.121455421, Sport: ,Tennis, Time: ,Thu Oct 29 12:30:00 CET 2015, Time: ,Thu Oct 29 12:30:00 CET 2015, Event: ,Sharapova v Pennetta, Favorite: ,Maria Sharapova, 2261745   size:980.4,Price: ,1.33,Flavia Pennetta, 2248507   size:90.62,Price: ,3.9,ok
1.121528691, Sport: ,Tennis, Time: ,Thu Oct 29 16:00:00 CET 2015, Time: ,Thu Oct 29 16:00:00 CET 2015, Event: ,F Molinero v D Marcinkevica, Favorite: ,Florencia Molinero, 4946380   size:3.42,Price: ,1.87,Diana Marcinkevica, 7186714   size:3.3,Price: ,1.94,ok
1.121519379, Sport: ,Tennis, Time: ,Thu Oct 29 16:00:00 CET 2015, Time: ,Thu Oct 29 16:00:00 CET 2015, Event: ,J Sock v Isner, Favorite: ,John Isner, 2474763   size:505.36,Price: ,1.66,Jack Sock, 4596957   size:3.47,Price: ,2.46,x
1.121518520, Sport: ,Tennis, Time: ,Thu Oct 29 09:30:00 CET 2015, Time: ,Thu Oct 29 09:30:00 CET 2015, Event: ,Neuchrist/Sharan v Myneni/Singh, Favorite: ,Myneni/Singh, 8274250   size:16.55,Price: ,1.71,Neuchrist/Sharan, 10433983   size:2.91,Price: ,2.2,x
1.121514041, Sport: ,Soccer, Time: ,Thu Oct 29 18:15:00 CET 2015, Time: ,Thu Oct 29 18:15:00 CET 2015, Event: ,Al-Wahda (KSA) v Al-Nassr (KSA), Favorite: ,Al-Nassr (KSA), 7623587   size:2.55,Price: ,1.46,Al-Wahda (KSA), 6617059   size:10.0,Price: ,6.4,The Draw, 58805   size:17.39,Price: ,4.5,ok
1.121514443, Sport: ,Soccer, Time: ,Thu Oct 29 13:30:00 CET 2015, Time: ,Thu Oct 29 13:30:00 CET 2015, Event: ,PFC Slavia Sofia U19 v FC Vereya SZ U19, Favorite: ,PFC Slavia Sofia U19, 10247363   size:4.18,Price: ,1.07,FC Vereya SZ U19, 10297886   size:4.18,Price: ,1.07,The Draw, 58805   size:5.0,Price: ,2.9,ok
1.121527603, Sport: ,Tennis, Time: ,Thu Oct 29 12:30:00 CET 2015, Time: ,Thu Oct 29 12:30:00 CET 2015, Event: ,Y Beygelzimer v I Jorovic, Favorite: ,Ivana Jorovic, 8907530   size:6.02,Price: ,1.84,Yuliya Beygelzimer, 3674505   size:10.51,Price: ,2.02,ok
1.121528201, Sport: ,Tennis, Time: ,Thu Oct 29 12:30:00 CET 2015, Time: ,Thu Oct 29 12:30:00 CET 2015, Event: ,Kirsten Flipkens v Stefanie Voegele, Favorite: ,Kirsten Flipkens, 2264530   size:3.69,Price: ,1.73,Stefanie Voegele, 3622149   size:2.93,Price: ,2.16,x
1.121527596, Sport: ,Tennis, Time: ,Thu Oct 29 11:00:00 CET 2015, Time: ,Thu Oct 29 11:00:00 CET 2015, Event: ,P Ozgen v P Leykina, Favorite: ,Polina Leykina, 9062872   size:52.38,Price: ,1.57,Pemra Ozgen, 2420585   size:4.97,Price: ,2.42,x
1.121528200, Sport: ,Tennis, Time: ,Thu Oct 29 11:00:00 CET 2015, Time: ,Thu Oct 29 11:00:00 CET 2015, Event: ,Anhelina Kalinina v Kiki Bertens, Favorite: ,Kiki Bertens, 5611697   size:10.0,Price: ,1.42,Anhelina Kalinina, 8907168   size:15.59,Price: ,3.15,ok
1.121527598, Sport: ,Tennis, Time: ,Thu Oct 29 11:00:00 CET 2015, Time: ,Thu Oct 29 11:00:00 CET 2015, Event: ,C Dinu v J Fett, Favorite: ,Jana Fett, 9087351   size:5.49,Price: ,1.6,Cristina Dinu, 7216240   size:2.05,Price: ,2.44,ok
1.120662192, Sport: ,Cricket, Time: ,Thu Oct 29 18:00:00 CET 2015, Time: ,Thu Oct 29 18:00:00 CET 2015, Event: ,West Indies (W) v Pakistan (W) (1st T20), Favorite: ,Pakistan (W), 6669067   size:2.55,Price: ,1.33,West Indies (W), 6630398   size:5.3,Price: ,1.34,x
1.121522187, Sport: ,Snooker, Time: ,Thu Oct 29 12:30:00 CET 2015, Time: ,Thu Oct 29 12:30:00 CET 2015, Event: ,John Higgins v Joe Perry, Favorite: ,John Higgins, 2278785   size:95.27,Price: ,1.58,Joe Perry, 2281428   size:72.77,Price: ,2.62,ok
1.121522385, Sport: ,Tennis, Time: ,Thu Oct 29 14:00:00 CET 2015, Time: ,Thu Oct 29 14:00:00 CET 2015, Event: ,Ma Cilic v Gabashvili, Favorite: ,Marin Cilic, 2263681   size:16633.28,Price: ,1.19,Teymuraz Gabashvili, 4877292   size:68.0,Price: ,5.7,ok
1.121416574, Sport: ,Volleyball, Time: ,Thu Oct 29 17:30:00 CET 2015, Time: ,Thu Oct 29 17:30:00 CET 2015, Event: ,Salon Viesti v Neve Shanan Haifa, Favorite: ,Salon Viesti, 9066175   size:33.17,Price: ,1.01,Neve Shanan Haifa, 10410554   size:33.17,Price: ,1.01,ok
1.121512555, Sport: ,Soccer, Time: ,Thu Oct 29 17:00:00 CET 2015, Time: ,Thu Oct 29 17:00:00 CET 2015, Event: ,Al Nasr (UAE) v Al Shabab (UAE), Favorite: ,Al Nasr (UAE), 6203741   size:2.55,Price: ,2.0,Al Shabab (UAE), 3727832   size:2.55,Price: ,2.96,The Draw, 58805   size:2.55,Price: ,3.5,x
1.121514779, Sport: ,Tennis, Time: ,Thu Oct 29 12:00:00 CET 2015, Time: ,Thu Oct 29 12:00:00 CET 2015, Event: ,Butorac/Lipsky v Begemann/Sitak, Favorite: ,Butorac/Lipsky, 9608064   size:2.55,Price: ,1.58,Begemann/Sitak, 10299764   size:2.69,Price: ,2.42,ok
1.121514096, Sport: ,Soccer, Time: ,Thu Oct 29 14:00:00 CET 2015, Time: ,Thu Oct 29 14:00:00 CET 2015, Event: ,FC Spartak Trnava U19 v 1. FC Tatran Presov U19, Favorite: ,FC Spartak Trnava U19, 6531956   size:3.49,Price: ,1.43,1. FC Tatran Presov U19, 7237020   size:8.91,Price: ,3.6,The Draw, 58805   size:8.76,Price: ,4.0,x
1.121514892, Sport: ,Tennis, Time: ,Thu Oct 29 18:00:00 CET 2015, Time: ,Thu Oct 29 18:00:00 CET 2015, Event: ,Gasquet v D Thiem, Favorite: ,Richard Gasquet, 2249399   size:832.62,Price: ,1.46,Dominic Thiem, 5720747   size:81.78,Price: ,3.0,ok
1.121521774, Sport: ,Tennis, Time: ,Thu Oct 29 11:15:00 CET 2015, Time: ,Thu Oct 29 11:15:00 CET 2015, Event: ,Prashanth v Donskoy, Favorite: ,Evgeny Donskoy, 3391304   size:23.95,Price: ,1.11,N Vijay Sundar Prashant, 9127829   size:2.0,Price: ,7.6,ok
1.121528569, Sport: ,Tennis, Time: ,Thu Oct 29 15:00:00 CET 2015, Time: ,Thu Oct 29 15:00:00 CET 2015, Event: ,C Zhao v S Peer, Favorite: ,Shahar Peer, 2248472   size:2.55,Price: ,1.59,Carol Zhao, 7550871   size:2.58,Price: ,2.48,x
1.121528208, Sport: ,Tennis, Time: ,Thu Oct 29 17:30:00 CET 2015, Time: ,Thu Oct 29 17:30:00 CET 2015, Event: ,Pauline Parmentier v Francesca Schiavone, Favorite: ,Pauline Parmentier, 2309569   size:2.94,Price: ,1.71,Francesca Schiavone, 2256500   size:2.34,Price: ,2.14,ok
1.121389081, Sport: ,Soccer, Time: ,Thu Oct 29 17:00:00 CET 2015, Time: ,Thu Oct 29 17:00:00 CET 2015, Event: ,Osmanlispor v Fenerbahce, Favorite: ,Fenerbahce, 46726   size:22.35,Price: ,2.06,Osmanlispor, 8854605   size:42.77,Price: ,4.1,The Draw, 58805   size:92.76,Price: ,3.65,ok
1.121385161, Sport: ,Ice Hockey, Time: ,Thu Oct 29 17:30:00 CET 2015, Time: ,Thu Oct 29 17:30:00 CET 2015, Event: ,Jokerit v Yugra, Favorite: ,Jokerit, 66263   size:52.3,Price: ,1.43,Yugra, 4913649   size:26.94,Price: ,6.8,Tie, 60104   size:59.99,Price: ,5.5,ok
1.121526748, Sport: ,Tennis, Time: ,Thu Oct 29 15:45:00 CET 2015, Time: ,Thu Oct 29 15:45:00 CET 2015, Event: ,Lajovic v Karlovic, Favorite: ,Ivo Karlovic, 2263570   size:745.13,Price: ,1.3,Dusan Lajovic, 4688724   size:123.88,Price: ,4.0,ok
1.121521812, Sport: ,Soccer, Time: ,Thu Oct 29 09:30:00 CET 2015, Time: ,Thu Oct 29 09:30:00 CET 2015, Event: ,Hung Vuong An Giang U21 v Binh Dinh FC U21, Favorite: ,Hung Vuong An Giang U21, 8773425   size:24.42,Price: ,1.57,Binh Dinh FC U21, 7640019   size:11.61,Price: ,5.6,The Draw, 58805   size:42.57,Price: ,4.9,ok
1.121523180, Sport: ,Tennis, Time: ,Thu Oct 29 13:45:00 CET 2015, Time: ,Thu Oct 29 13:45:00 CET 2015, Event: ,Montanes v Brands, Favorite: ,Daniel Brands, 2395076   size:742.4,Price: ,1.21,Albert Montanes, 2263599   size:127.78,Price: ,5.1,ok
1.121513656, Sport: ,Soccer, Time: ,Thu Oct 29 13:00:00 CET 2015, Time: ,Thu Oct 29 13:00:00 CET 2015, Event: ,Polonia Warszawa U19 v GKS Belchatow U19, Favorite: ,Polonia Warszawa U19, 7196123   size:3.03,Price: ,1.65,GKS Belchatow U19, 7583332   size:5.27,Price: ,2.74,The Draw, 58805   size:4.16,Price: ,3.65,ok
1.121513931, Sport: ,Soccer, Time: ,Thu Oct 29 15:40:00 CET 2015, Time: ,Thu Oct 29 15:40:00 CET 2015, Event: ,Al-Quadisiya (KSA) v Al-Raed (KSA), Favorite: ,Al-Quadisiya (KSA), 10201607   size:2.88,Price: ,2.22,Al-Raed (KSA), 6818039   size:10.72,Price: ,3.0,The Draw, 58805   size:3.27,Price: ,3.45,x
1.121386468, Sport: ,Soccer, Time: ,Thu Oct 29 12:30:00 CET 2015, Time: ,Thu Oct 29 12:30:00 CET 2015, Event: ,Lokomotiv Gorna v Ludogorets, Favorite: ,Ludogorets, 5112599   size:14.53,Price: ,1.07,Lokomotiv Gorna, 8946211   size:2.66,Price: ,13.0,The Draw, 58805   size:2.0,Price: ,4.5,x
1.121511995, Sport: ,Basketball, Time: ,Thu Oct 29 17:30:00 CET 2015, Time: ,Thu Oct 29 17:30:00 CET 2015, Event: ,TTU v BC Barsy Atyrau, Favorite: ,BC Barsy Atyrau, 10435550   size:3.62,Price: ,1.38,TTU, 6718622   size:129.38,Price: ,3.05,ok
1.121512645, Sport: ,Soccer, Time: ,Thu Oct 29 18:00:00 CET 2015, Time: ,Thu Oct 29 18:00:00 CET 2015, Event: ,MC Alger v RC Arbaa, Favorite: ,MC Alger, 5177434   size:5.0,Price: ,1.45,RC Arbaa, 9233662   size:2.6,Price: ,8.4,The Draw, 58805   size:3.74,Price: ,4.1,x
1.121511513, Sport: ,Tennis, Time: ,Thu Oct 29 15:30:00 CET 2015, Time: ,Thu Oct 29 15:30:00 CET 2015, Event: ,J Sousa v Paire, Favorite: ,Benoit Paire, 3911345   size:11.13,Price: ,1.87,Joao Sousa, 7053035   size:8.0,Price: ,2.12,x
1.121388449, Sport: ,Soccer, Time: ,Thu Oct 29 17:00:00 CET 2015, Time: ,Thu Oct 29 17:00:00 CET 2015, Event: ,Lokomotiv v Amkar, Favorite: ,Lokomotiv, 214365   size:2.11,Price: ,1.62,Amkar, 746696   size:44.74,Price: ,7.2,The Draw, 58805   size:2.0,Price: ,3.95,x
1.121511955, Sport: ,Basketball, Time: ,Thu Oct 29 17:30:00 CET 2015, Time: ,Thu Oct 29 17:30:00 CET 2015, Event: ,Besiktas (W) v Spartak MR (W), Favorite: ,Besiktas (W), 10466210   size:9.76,Price: ,1.03,Spartak MR (W), 8978715   size:9.76,Price: ,1.03,ok
1.121376621, Sport: ,Ice Hockey, Time: ,Thu Oct 29 18:00:00 CET 2015, Time: ,Thu Oct 29 18:00:00 CET 2015, Event: ,Stavanger v Stjernen, Favorite: ,Stavanger, 518241   size:5.3,Price: ,1.21,Stjernen, 61434   size:10.44,Price: ,8.8,Tie, 60104   size:60.01,Price: ,10.5,x
1.121518622, Sport: ,Tennis, Time: ,Thu Oct 29 17:15:00 CET 2015, Time: ,Thu Oct 29 17:15:00 CET 2015, Event: ,Guccione/Sa v Kubot/Paes, Favorite: ,Kubot/Paes, 10456997   size:6.74,Price: ,1.53,Guccione/Sa, 9378423   size:2.59,Price: ,2.3,x
1.121513376, Sport: ,Soccer, Time: ,Thu Oct 29 15:00:00 CET 2015, Time: ,Thu Oct 29 15:00:00 CET 2015, Event: ,Al Hussein v Al Buqaa, Favorite: ,Al Buqaa, 10428791   size:2.26,Price: ,2.22,Al Hussein, 5360907   size:2.55,Price: ,3.0,The Draw, 58805   size:4.22,Price: ,2.98,x
1.121511991, Sport: ,Basketball, Time: ,Thu Oct 29 18:00:00 CET 2015, Time: ,Thu Oct 29 18:00:00 CET 2015, Event: ,Uni Gyor (W) v Clube Uniao Sportiva Wo, Favorite: ,Uni Gyor (W), 8997451   size:9.76,Price: ,1.03,Clube Uniao Sportiva Wo, 10462541   size:9.76,Price: ,1.03,x
1.121481866, Sport: ,Soccer, Time: ,Thu Oct 29 15:00:00 CET 2015, Time: ,Thu Oct 29 15:00:00 CET 2015, Event: ,CA Acassuso (Res) v CA Colegiales (Res), Favorite: ,CA Acassuso (Res), 10197579   size:3.36,Price: ,1.49,CA Colegiales (Res), 9546818   size:5.46,Price: ,5.1,The Draw, 58805   size:6.68,Price: ,2.96,ok
1.121388455, Sport: ,Soccer, Time: ,Thu Oct 29 17:00:00 CET 2015, Time: ,Thu Oct 29 17:00:00 CET 2015, Event: ,Viitorul Constanta v Botosani, Favorite: ,Viitorul Constanta, 5431165   size:10.48,Price: ,2.08,Botosani, 3465177   size:60.07,Price: ,4.4,The Draw, 58805   size:46.96,Price: ,3.25,ok
1.121511969, Sport: ,Basketball, Time: ,Thu Oct 29 16:00:00 CET 2015, Time: ,Thu Oct 29 16:00:00 CET 2015, Event: ,Istanbul Uni (W) v Dunav 8806 (W), Favorite: ,Istanbul Uni (W), 8997450   size:0.0,Price: ,0.0,Dunav 8806 (W), 10466212   size:9.76,Price: ,1.03,ok
1.121387484, Sport: ,Soccer, Time: ,Thu Oct 29 18:15:00 CET 2015, Time: ,Thu Oct 29 18:15:00 CET 2015, Event: ,Fredericia v FC Copenhagen, Favorite: ,FC Copenhagen, 28217   size:66.16,Price: ,1.36,Fredericia, 151003   size:66.04,Price: ,12.0,The Draw, 58805   size:16.1,Price: ,5.1,x
1.121528700, Sport: ,Tennis, Time: ,Thu Oct 29 18:00:00 CET 2015, Time: ,Thu Oct 29 18:00:00 CET 2015, Event: ,J Brady v R Anderson, Favorite: ,Jennifer Brady, 8784966   size:40.69,Price: ,1.91,Robin Anderson, 8947134   size:9.25,Price: ,1.94,ok
1.121381068, Sport: ,Ice Hockey, Time: ,Thu Oct 29 17:30:00 CET 2015, Time: ,Thu Oct 29 17:30:00 CET 2015, Event: ,Orange 20 v Poprad, Favorite: ,Poprad, 2078587   size:3.65,Price: ,1.37,Orange 20, 3344308   size:76.81,Price: ,5.6,Tie, 60104   size:104.26,Price: ,6.4,ok
1.121513986, Sport: ,Soccer, Time: ,Thu Oct 29 16:00:00 CET 2015, Time: ,Thu Oct 29 16:00:00 CET 2015, Event: ,Al-Faisaly (KSA) v Hajer (KSA), Favorite: ,Al-Faisaly (KSA), 7899434   size:2.97,Price: ,1.98,Hajer (KSA), 6617052   size:3.17,Price: ,3.25,The Draw, 58805   size:2.31,Price: ,3.35,ok
1.121511965, Sport: ,Basketball, Time: ,Thu Oct 29 16:00:00 CET 2015, Time: ,Thu Oct 29 16:00:00 CET 2015, Event: ,Edirnespor Women v Enisey (W), Favorite: ,Edirnespor Women, 9022117   size:9.76,Price: ,1.03,Enisey (W), 10466211   size:9.76,Price: ,1.03,ok
1.121388615, Sport: ,Soccer, Time: ,Thu Oct 29 17:00:00 CET 2015, Time: ,Thu Oct 29 17:00:00 CET 2015, Event: ,FK Krasnodar v Anzhi Makhachkala, Favorite: ,FK Krasnodar, 4020902   size:488.63,Price: ,1.74,Anzhi Makhachkala, 50353   size:125.94,Price: ,5.3,The Draw, 58805   size:10.69,Price: ,3.85,ok
1.121519247, Sport: ,Tennis, Time: ,Thu Oct 29 13:00:00 CET 2015, Time: ,Thu Oct 29 13:00:00 CET 2015, Event: ,Kudryavtsev/Raja v Granollers/Menendez-Mac, Favorite: ,Kudryavtsev/Raja, 10458536   size:2.88,Price: ,1.73,Granollers/Menendez-Mac, 10407908   size:2.48,Price: ,2.02,x
1.121517663, Sport: ,Tennis, Time: ,Thu Oct 29 14:30:00 CET 2015, Time: ,Thu Oct 29 14:30:00 CET 2015, Event: ,Y Bhambri v Ti Chen, Favorite: ,Yuki Bhambri, 3772081   size:69.87,Price: ,1.23,Ti Chen, 2559490   size:136.38,Price: ,4.7,ok
1.121524425, Sport: ,Tennis, Time: ,Thu Oct 29 16:15:00 CET 2015, Time: ,Thu Oct 29 16:15:00 CET 2015, Event: ,Bautista Agut v Rublev, Favorite: ,Roberto Bautista Agut, 4290403   size:169.06,Price: ,1.19,Andrey Rublev, 7797771   size:24.0,Price: ,5.7,ok
