1.122092998, Sport: ,Darts, Time: ,Wed Dec 23 22:00:00 CET 2015, Time: ,Wed Dec 23 22:00:00 CET 2015, Event: ,Adrian Lewis v Jan Dekker, Favorite: ,Adrian Lewis, 2271003   size:32238.75,Price: ,1.1,Jan Dekker, 5154028   size:120.71,Price: ,10.5,ok
1.122323199, Sport: ,Handball, Time: ,Wed Dec 23 20:15:00 CET 2015, Time: ,Wed Dec 23 20:15:00 CET 2015, Event: ,N Lubbecke v Hamburg, Favorite: ,Hamburg, 2027629   size:372.71,Price: ,1.33,N Lubbecke, 4196313   size:6.98,Price: ,4.6,Draw, 330157   size:12.29,Price: ,11.0,ok
1.122353868, Sport: ,Cricket, Time: ,Thu Dec 24 04:30:00 CET 2015, Time: ,Thu Dec 24 04:30:00 CET 2015, Event: ,Vidarbha v Gujarat, Favorite: ,Vidarbha, 8023302   size:4.28,Price: ,1.15,Gujarat, 4297070   size:2.67,Price: ,1.31,x
1.122371952, Sport: ,Soccer, Time: ,Thu Dec 24 02:00:00 CET 2015, Time: ,Thu Dec 24 02:00:00 CET 2015, Event: ,LD Alajuelense v Deportivo Saprissa, Favorite: ,LD Alajuelense, 1395935   size:5.0,Price: ,2.18,Deportivo Saprissa, 1328422   size:12.82,Price: ,3.35,The Draw, 58805   size:5.0,Price: ,3.6,x
1.122371830, Sport: ,Soccer, Time: ,Thu Dec 24 11:00:00 CET 2015, Time: ,Thu Dec 24 11:00:00 CET 2015, Event: ,CA Batna U21 v USM Bel Abbes U21, Favorite: ,USM Bel Abbes U21, 9053404   size:3.92,Price: ,1.99,CA Batna U21, 7739805   size:2.55,Price: ,3.35,The Draw, 58805   size:4.55,Price: ,3.1,x
1.122373736, Sport: ,Soccer, Time: ,Wed Dec 23 18:35:00 CET 2015, Time: ,Wed Dec 23 18:35:00 CET 2015, Event: ,Hapoel Herzliya v Ironi Ramat HaSharon, Favorite: ,Ironi Ramat HaSharon, 6242601   size:273.27,Price: ,1.84,Hapoel Herzliya, 5195930   size:24.01,Price: ,4.5,The Draw, 58805   size:94.21,Price: ,3.45,x
1.122351204, Sport: ,Soccer, Time: ,Wed Dec 23 19:30:00 CET 2015, Time: ,Wed Dec 23 19:30:00 CET 2015, Event: ,Akhisar Belediye v Karsiyaka, Favorite: ,Akhisar Belediye, 4917452   size:1045.15,Price: ,1.59,Karsiyaka, 508780   size:212.11,Price: ,6.8,The Draw, 58805   size:104.27,Price: ,4.3,x
1.122356610, Sport: ,Basketball, Time: ,Wed Dec 23 19:00:00 CET 2015, Time: ,Wed Dec 23 19:00:00 CET 2015, Event: ,KK Sutjeska v Union Olimpija, Favorite: ,Union Olimpija, 266278   size:46.22,Price: ,1.52,KK Sutjeska, 9029075   size:2.55,Price: ,2.7,x
1.122371270, Sport: ,Soccer, Time: ,Wed Dec 23 19:00:00 CET 2015, Time: ,Wed Dec 23 19:00:00 CET 2015, Event: ,Villarreal CF III v Club Atletico Saguntino, Favorite: ,Villarreal CF III, 6884131   size:25.14,Price: ,2.64,Club Atletico Saguntino, 7906133   size:3.27,Price: ,2.94,The Draw, 58805   size:10.91,Price: ,3.35,ok
1.122307373, Sport: ,Ice Hockey, Time: ,Wed Dec 23 19:45:00 CET 2015, Time: ,Wed Dec 23 19:45:00 CET 2015, Event: ,Ambri Piotta v Lausanne HC, Favorite: ,Ambri Piotta, 2584459   size:223.28,Price: ,2.24,Lausanne HC, 7555451   size:8.39,Price: ,2.66,Tie, 60104   size:92.68,Price: ,4.0,ok
1.122307372, Sport: ,Ice Hockey, Time: ,Wed Dec 23 19:45:00 CET 2015, Time: ,Wed Dec 23 19:45:00 CET 2015, Event: ,Geneve Servette v Fribourg Gotteron, Favorite: ,Geneve Servette, 4932959   size:331.98,Price: ,1.75,Fribourg Gotteron, 243252   size:2.06,Price: ,3.65,Tie, 60104   size:78.47,Price: ,4.5,ok
1.122360446, Sport: ,Basketball, Time: ,Thu Dec 24 04:35:00 CET 2015, Time: ,Thu Dec 24 04:35:00 CET 2015, Event: ,Oklahoma City @ LA Lakers, Favorite: ,Oklahoma City, 3363394   size:7376.28,Price: ,1.07,LA Lakers, 2120881   size:71.1,Price: ,12.5,ok
1.122093226, Sport: ,Darts, Time: ,Wed Dec 23 23:00:00 CET 2015, Time: ,Wed Dec 23 23:00:00 CET 2015, Event: ,Jelle Klaasen v Joe Cullen, Favorite: ,Jelle Klaasen, 2414411   size:4279.67,Price: ,1.47,Joe Cullen, 3066968   size:32.75,Price: ,3.1,ok
1.122357955, Sport: ,Basketball, Time: ,Wed Dec 23 20:30:00 CET 2015, Time: ,Wed Dec 23 20:30:00 CET 2015, Event: ,Varese v Cremona, Favorite: ,Cremona, 4325205   size:273.64,Price: ,1.56,Varese, 276233   size:97.0,Price: ,2.54,x
1.122323180, Sport: ,Handball, Time: ,Wed Dec 23 19:00:00 CET 2015, Time: ,Wed Dec 23 19:00:00 CET 2015, Event: ,Melsungen v Hannover Burgdorf, Favorite: ,Melsungen, 2507299   size:2.73,Price: ,1.35,Hannover Burgdorf, 4551482   size:18.45,Price: ,4.6,Draw, 330157   size:8.5,Price: ,11.5,x
1.122357959, Sport: ,Basketball, Time: ,Wed Dec 23 20:30:00 CET 2015, Time: ,Wed Dec 23 20:30:00 CET 2015, Event: ,Trento v Orlandina, Favorite: ,Trento, 8782954   size:3599.31,Price: ,1.1,Orlandina, 2513380   size:2.0,Price: ,8.0,ok
1.122301270, Sport: ,Ice Hockey, Time: ,Thu Dec 24 15:30:00 CET 2015, Time: ,Thu Dec 24 15:30:00 CET 2015, Event: ,Traktor v Dynamo Moscow, Favorite: ,Dynamo Moscow, 1252378   size:64.0,Price: ,2.06,Traktor, 2595834   size:64.0,Price: ,3.15,Tie, 60104   size:65.0,Price: ,4.1,x
1.122323184, Sport: ,Handball, Time: ,Wed Dec 23 19:00:00 CET 2015, Time: ,Wed Dec 23 19:00:00 CET 2015, Event: ,Magdeburg v Wetzlar, Favorite: ,Magdeburg, 2531263   size:2.62,Price: ,1.66,Wetzlar, 2507302   size:124.23,Price: ,3.2,Draw, 330157   size:34.16,Price: ,9.0,x
1.122307371, Sport: ,Ice Hockey, Time: ,Wed Dec 23 19:45:00 CET 2015, Time: ,Wed Dec 23 19:45:00 CET 2015, Event: ,Kloten Flyers v Zug, Favorite: ,Kloten Flyers, 243255   size:227.77,Price: ,2.2,Zug, 257975   size:2.29,Price: ,2.8,Tie, 60104   size:41.58,Price: ,4.4,x
1.122307370, Sport: ,Ice Hockey, Time: ,Wed Dec 23 19:45:00 CET 2015, Time: ,Wed Dec 23 19:45:00 CET 2015, Event: ,Bern v ZSC Lions, Favorite: ,Bern, 243256   size:5.97,Price: ,2.42,ZSC Lions, 243260   size:25.9,Price: ,2.44,Tie, 60104   size:41.62,Price: ,4.4,x
1.122307939, Sport: ,Basketball, Time: ,Wed Dec 23 18:30:00 CET 2015, Time: ,Wed Dec 23 18:30:00 CET 2015, Event: ,Central Connecticut @ Connecticut, Favorite: ,Connecticut, 332194   size:0.0,Price: ,0.0,Central Connecticut, 2340621   size:3.34,Price: ,1.03,ok
1.122351216, Sport: ,Soccer, Time: ,Thu Dec 24 15:00:00 CET 2015, Time: ,Thu Dec 24 15:00:00 CET 2015, Event: ,Giresunspor v Tuzlaspor, Favorite: ,Giresunspor, 1341524   size:4.0,Price: ,1.37,Tuzlaspor, 8859740   size:2.0,Price: ,8.0,The Draw, 58805   size:4.17,Price: ,4.9,x
1.122351218, Sport: ,Soccer, Time: ,Thu Dec 24 11:00:00 CET 2015, Time: ,Thu Dec 24 11:00:00 CET 2015, Event: ,Karabukspor v 1461 Trabzon, Favorite: ,Karabukspor, 3292145   size:23.97,Price: ,1.79,1461 Trabzon, 5289229   size:3.63,Price: ,5.1,The Draw, 58805   size:6.29,Price: ,3.7,x
1.122356900, Sport: ,Basketball, Time: ,Wed Dec 23 20:30:00 CET 2015, Time: ,Wed Dec 23 20:30:00 CET 2015, Event: ,Antibes v Paris Levallois, Favorite: ,Antibes, 5467755   size:357.0,Price: ,1.42,Paris Levallois, 2638786   size:35.23,Price: ,3.05,ok
1.122357713, Sport: ,Basketball, Time: ,Wed Dec 23 20:30:00 CET 2015, Time: ,Wed Dec 23 20:30:00 CET 2015, Event: ,Ludwigsburg v Brose Baskets, Favorite: ,Brose Baskets, 2158509   size:97.6,Price: ,1.42,Ludwigsburg, 689542   size:33.0,Price: ,3.25,ok
1.122301276, Sport: ,Ice Hockey, Time: ,Thu Dec 24 15:00:00 CET 2015, Time: ,Thu Dec 24 15:00:00 CET 2015, Event: ,Yugra v Vityaz, Favorite: ,Yugra, 4913649   size:63.0,Price: ,2.36,Vityaz, 2551763   size:63.0,Price: ,2.68,Tie, 60104   size:63.0,Price: ,4.0,x
1.122355897, Sport: ,Basketball, Time: ,Wed Dec 23 18:45:00 CET 2015, Time: ,Wed Dec 23 18:45:00 CET 2015, Event: ,Trabzonspor v Usak Sportif, Favorite: ,Trabzonspor, 5048068   size:69.0,Price: ,1.36,Usak Sportif, 7756133   size:15.0,Price: ,2.6,ok
1.122306967, Sport: ,Ice Hockey, Time: ,Wed Dec 23 19:45:00 CET 2015, Time: ,Wed Dec 23 19:45:00 CET 2015, Event: ,Lugano v Davos, Favorite: ,Lugano, 243259   size:2.29,Price: ,2.18,Davos, 243249   size:7.79,Price: ,2.72,Tie, 60104   size:37.96,Price: ,4.6,ok
1.122360576, Sport: ,Basketball, Time: ,Wed Dec 23 18:00:00 CET 2015, Time: ,Wed Dec 23 18:00:00 CET 2015, Event: ,Neptunas v Juventus, Favorite: ,Neptunas, 5261523   size:94.53,Price: ,1.05,Juventus, 5244996   size:6.0,Price: ,15.5,ok
1.122360456, Sport: ,Basketball, Time: ,Thu Dec 24 01:05:00 CET 2015, Time: ,Thu Dec 24 01:05:00 CET 2015, Event: ,New York @ Cleveland, Favorite: ,Cleveland, 13112   size:29.36,Price: ,1.13,New York, 13106   size:11.12,Price: ,7.8,ok
1.122357964, Sport: ,Basketball, Time: ,Wed Dec 23 20:30:00 CET 2015, Time: ,Wed Dec 23 20:30:00 CET 2015, Event: ,Pistoia v Venezia, Favorite: ,Pistoia, 7735183   size:107.33,Price: ,1.75,Venezia, 5878119   size:63.52,Price: ,2.18,ok
1.122302096, Sport: ,Soccer, Time: ,Wed Dec 23 18:35:00 CET 2015, Time: ,Wed Dec 23 18:35:00 CET 2015, Event: ,Maccabi Yavne v Ironi Tiberias, Favorite: ,Maccabi Yavne, 5415484   size:2.73,Price: ,1.6,Ironi Tiberias, 6064987   size:37.71,Price: ,6.6,The Draw, 58805   size:18.72,Price: ,4.2,ok
1.122357969, Sport: ,Basketball, Time: ,Wed Dec 23 20:30:00 CET 2015, Time: ,Wed Dec 23 20:30:00 CET 2015, Event: ,Pesaro v Armani Milano, Favorite: ,Armani Milano, 952727   size:2.55,Price: ,1.27,Pesaro, 978668   size:2.55,Price: ,4.3,x
1.122372818, Sport: ,Soccer, Time: ,Thu Dec 24 01:00:00 CET 2015, Time: ,Thu Dec 24 01:00:00 CET 2015, Event: ,Parham FC v Ottos Rangers FC, Favorite: ,Parham FC, 8031571   size:3.01,Price: ,1.22,Ottos Rangers FC, 9013816   size:5.0,Price: ,9.6,The Draw, 58805   size:5.87,Price: ,5.7,x
1.122323175, Sport: ,Handball, Time: ,Wed Dec 23 19:00:00 CET 2015, Time: ,Wed Dec 23 19:00:00 CET 2015, Event: ,Eisenach v Bergischer, Favorite: ,Eisenach, 5833106   size:8.95,Price: ,1.68,Bergischer, 4500054   size:7.66,Price: ,2.92,Draw, 330157   size:15.37,Price: ,9.0,ok
1.122351228, Sport: ,Soccer, Time: ,Thu Dec 24 12:45:00 CET 2015, Time: ,Thu Dec 24 12:45:00 CET 2015, Event: ,Sivas Belediyespor v Besiktas, Favorite: ,Besiktas, 232068   size:14.34,Price: ,1.21,Sivas Belediyespor, 6781573   size:5.71,Price: ,9.4,The Draw, 58805   size:2.0,Price: ,7.6,ok
1.122302930, Sport: ,Soccer, Time: ,Wed Dec 23 20:30:00 CET 2015, Time: ,Wed Dec 23 20:30:00 CET 2015, Event: ,Livorno v Ascoli, Favorite: ,Livorno, 201326   size:1459.39,Price: ,1.57,Ascoli, 201261   size:114.44,Price: ,8.2,The Draw, 58805   size:301.63,Price: ,4.0,x
1.122371454, Sport: ,Soccer, Time: ,Wed Dec 23 19:30:00 CET 2015, Time: ,Wed Dec 23 19:30:00 CET 2015, Event: ,CD Sarinena v CF Atletico Escalerillas, Favorite: ,CD Sarinena, 6415490   size:24.95,Price: ,2.1,CF Atletico Escalerillas, 10622043   size:96.6,Price: ,3.9,The Draw, 58805   size:4.59,Price: ,3.5,ok
1.122303344, Sport: ,Soccer, Time: ,Wed Dec 23 20:30:00 CET 2015, Time: ,Wed Dec 23 20:30:00 CET 2015, Event: ,Pro Vercelli v Perugia, Favorite: ,Perugia, 215828   size:6.1,Price: ,2.7,Pro Vercelli, 5369664   size:1137.59,Price: ,3.3,The Draw, 58805   size:746.3,Price: ,3.05,ok
1.122351222, Sport: ,Soccer, Time: ,Thu Dec 24 13:00:00 CET 2015, Time: ,Thu Dec 24 13:00:00 CET 2015, Event: ,Kayserispor v Inegolspor, Favorite: ,Kayserispor, 508789   size:11.87,Price: ,1.22,Inegolspor, 1341525   size:5.37,Price: ,13.5,The Draw, 58805   size:2.0,Price: ,6.0,ok
1.122307944, Sport: ,Basketball, Time: ,Thu Dec 24 01:00:00 CET 2015, Time: ,Thu Dec 24 01:00:00 CET 2015, Event: ,Utah Valley @ Louisville, Favorite: ,Louisville, 332190   size:915.36,Price: ,1.01,Utah Valley, 4324485   size:6.0,Price: ,1.17,ok
1.122307948, Sport: ,Basketball, Time: ,Thu Dec 24 02:00:00 CET 2015, Time: ,Thu Dec 24 02:00:00 CET 2015, Event: ,New Mexico State @ Baylor, Favorite: ,Baylor, 705559   size:5.0,Price: ,1.12,New Mexico State, 719427   size:30.56,Price: ,6.8,ok
1.122386731, Sport: ,Tennis, Time: ,Thu Dec 24 08:30:00 CET 2015, Time: ,Thu Dec 24 08:30:00 CET 2015, Event: ,Barkin Yalcinkale v Cem Ilkel, Favorite: ,Cem Ilkel, 8444055   size:7.88,Price: ,1.07,Barkin Yalcinkale, 8827908   size:6.89,Price: ,1.08,ok
1.122386733, Sport: ,Tennis, Time: ,Thu Dec 24 10:00:00 CET 2015, Time: ,Thu Dec 24 10:00:00 CET 2015, Event: ,Ivan Nedelko v Piotr Grynkowski, Favorite: ,Ivan Nedelko, 5907135   size:9.19,Price: ,1.06,Piotr Grynkowski, 8826835   size:6.89,Price: ,1.08,ok
1.122357973, Sport: ,Basketball, Time: ,Wed Dec 23 20:45:00 CET 2015, Time: ,Wed Dec 23 20:45:00 CET 2015, Event: ,Dinamo Sassari v Reggio Emilia, Favorite: ,Dinamo Sassari, 5520916   size:213.03,Price: ,1.73,Reggio Emilia, 958950   size:2.55,Price: ,2.22,ok
1.122364821, Sport: ,Basketball, Time: ,Wed Dec 23 19:00:00 CET 2015, Time: ,Wed Dec 23 19:00:00 CET 2015, Event: ,Zielona Gora v Asseco Gdynia, Favorite: ,Zielona Gora, 6703617   size:749.99,Price: ,1.1,Asseco Gdynia, 7817588   size:2.0,Price: ,8.4,ok
1.122386738, Sport: ,Tennis, Time: ,Thu Dec 24 10:00:00 CET 2015, Time: ,Thu Dec 24 10:00:00 CET 2015, Event: ,Anil Yuksel v Dmytro Badanov, Favorite: ,Anil Yuksel, 8444053   size:6.89,Price: ,1.08,Dmytro Badanov, 9623165   size:6.89,Price: ,1.08,ok
1.122388871, Sport: ,Soccer, Time: ,Wed Dec 23 22:00:00 CET 2015, Time: ,Wed Dec 23 22:00:00 CET 2015, Event: ,CF Union Viera v Arucas CF, Favorite: ,CF Union Viera, 7313631   size:27.58,Price: ,1.02,Arucas CF, 9053708   size:27.58,Price: ,1.02,The Draw, 58805   size:230.79,Price: ,1.05,x
1.122301250, Sport: ,Ice Hockey, Time: ,Thu Dec 24 13:00:00 CET 2015, Time: ,Thu Dec 24 13:00:00 CET 2015, Event: ,Metallurg Nk v Avangard, Favorite: ,Avangard, 2558172   size:5.0,Price: ,1.7,Metallurg Nk, 3599244   size:3.22,Price: ,4.6,Tie, 60104   size:58.96,Price: ,4.6,x
1.122363294, Sport: ,Soccer, Time: ,Wed Dec 23 18:00:00 CET 2015, Time: ,Wed Dec 23 18:00:00 CET 2015, Event: ,Las Palmas Atletico v CD Tenerife II, Favorite: ,Las Palmas Atletico, 10267663   size:26.37,Price: ,1.87,CD Tenerife II, 9320413   size:36.71,Price: ,8.0,The Draw, 58805   size:15.84,Price: ,2.84,ok
1.122386730, Sport: ,Tennis, Time: ,Thu Dec 24 08:30:00 CET 2015, Time: ,Thu Dec 24 08:30:00 CET 2015, Event: ,Vadim Alekseenko v Franjo Raspudic, Favorite: ,Vadim Alekseenko, 8619043   size:6.89,Price: ,1.08,Franjo Raspudic, 9625198   size:6.89,Price: ,1.08,x
1.122323165, Sport: ,Handball, Time: ,Wed Dec 23 18:30:00 CET 2015, Time: ,Wed Dec 23 18:30:00 CET 2015, Event: ,Kiel v Rhein Neckar Lowen, Favorite: ,Kiel, 2027628   size:2.73,Price: ,1.03,Rhein Neckar Lowen, 2507296   size:2.73,Price: ,1.03,Draw, 330157   size:2.73,Price: ,1.03,ok
1.122375969, Sport: ,Tennis, Time: ,Thu Dec 24 04:00:00 CET 2015, Time: ,Thu Dec 24 04:00:00 CET 2015, Event: ,Risa Ozaki v Sabina Sharipova, Favorite: ,Risa Ozaki, 7593284   size:4.44,Price: ,1.45,Sabina Sharipova, 4196657   size:2.39,Price: ,2.68,ok
1.122371885, Sport: ,Soccer, Time: ,Thu Dec 24 15:00:00 CET 2015, Time: ,Thu Dec 24 15:00:00 CET 2015, Event: ,CA Batna v USM Bel Abbes, Favorite: ,CA Batna, 7739952   size:3.86,Price: ,2.08,USM Bel Abbes, 8481742   size:31.2,Price: ,3.25,The Draw, 58805   size:4.09,Price: ,3.05,x
1.122375968, Sport: ,Tennis, Time: ,Thu Dec 24 04:00:00 CET 2015, Time: ,Thu Dec 24 04:00:00 CET 2015, Event: ,Ran Tian v Irina Khromacheva, Favorite: ,Irina Khromacheva, 6092292   size:2.87,Price: ,1.74,Ran Tian, 7657185   size:2.55,Price: ,2.16,x
1.122303552, Sport: ,Soccer, Time: ,Wed Dec 23 20:30:00 CET 2015, Time: ,Wed Dec 23 20:30:00 CET 2015, Event: ,Ternana v Lanciano, Favorite: ,Ternana, 60308   size:161.0,Price: ,2.04,Lanciano, 201325   size:152.58,Price: ,4.8,The Draw, 58805   size:205.17,Price: ,3.25,x
1.122386729, Sport: ,Tennis, Time: ,Thu Dec 24 08:30:00 CET 2015, Time: ,Thu Dec 24 08:30:00 CET 2015, Event: ,Colin Van Beem v Marat Deviatiarov, Favorite: ,Colin Van Beem, 8813426   size:6.89,Price: ,1.08,Marat Deviatiarov, 8505854   size:6.89,Price: ,1.08,x
1.122376011, Sport: ,Tennis, Time: ,Thu Dec 24 03:00:00 CET 2015, Time: ,Thu Dec 24 03:00:00 CET 2015, Event: ,Xinyu Jiang v Yuqi Sheng, Favorite: ,Xinyu Jiang, 9634383   size:4.29,Price: ,1.5,Yuqi Sheng, 9635161   size:2.89,Price: ,2.22,ok
1.122386728, Sport: ,Tennis, Time: ,Thu Dec 24 08:30:00 CET 2015, Time: ,Thu Dec 24 08:30:00 CET 2015, Event: ,Duje Kekez v Geoffrey Blancaneaux, Favorite: ,Duje Kekez, 7284112   size:9.19,Price: ,1.06,Geoffrey Blancaneaux, 9196749   size:6.89,Price: ,1.08,x
1.122376010, Sport: ,Tennis, Time: ,Thu Dec 24 03:00:00 CET 2015, Time: ,Thu Dec 24 03:00:00 CET 2015, Event: ,Yan Wang v Angelina Zhuravleva, Favorite: ,Yan Wang, 8938265   size:4.02,Price: ,1.6,Angelina Zhuravleva, 9627646   size:3.57,Price: ,1.8,ok
1.122323207, Sport: ,Handball, Time: ,Wed Dec 23 20:15:00 CET 2015, Time: ,Wed Dec 23 20:15:00 CET 2015, Event: ,Flensburg Handewitt v Gummersbach, Favorite: ,Flensburg Handewitt, 4506561   size:269.8,Price: ,1.09,Gummersbach, 2201945   size:11.54,Price: ,12.0,Draw, 330157   size:7.98,Price: ,17.0,ok
1.122316342, Sport: ,Basketball, Time: ,Wed Dec 23 20:30:00 CET 2015, Time: ,Wed Dec 23 20:30:00 CET 2015, Event: ,Sevilla v Tenerife, Favorite: ,Sevilla, 5123562   size:7.22,Price: ,1.88,Tenerife, 676445   size:150.0,Price: ,2.0,ok
1.122351199, Sport: ,Soccer, Time: ,Thu Dec 24 17:00:00 CET 2015, Time: ,Thu Dec 24 17:00:00 CET 2015, Event: ,Adanaspor v Nazilli Belediyespor, Favorite: ,Adanaspor, 114383   size:6.87,Price: ,1.46,Nazilli Belediyespor, 965424   size:6.99,Price: ,6.6,The Draw, 58805   size:22.12,Price: ,4.3,ok
1.122364817, Sport: ,Basketball, Time: ,Wed Dec 23 19:00:00 CET 2015, Time: ,Wed Dec 23 19:00:00 CET 2015, Event: ,Ostrow Wielkopolski v Siden Torun, Favorite: ,Siden Torun, 8832718   size:50.68,Price: ,1.31,Ostrow Wielkopolski, 10387986   size:5.84,Price: ,3.0,ok
1.122093010, Sport: ,Darts, Time: ,Wed Dec 23 20:10:00 CET 2015, Time: ,Wed Dec 23 20:10:00 CET 2015, Event: ,Andrew Gilding v Gerwyn Price, Favorite: ,Gerwyn Price, 8343339   size:43.43,Price: ,1.73,Andrew Gilding, 5590228   size:272.02,Price: ,2.34,x
1.122357981, Sport: ,Basketball, Time: ,Wed Dec 23 20:30:00 CET 2015, Time: ,Wed Dec 23 20:30:00 CET 2015, Event: ,Bologna v Cantu, Favorite: ,Cantu, 276214   size:3.4,Price: ,1.9,Bologna, 978665   size:139.0,Price: ,2.08,x
1.122357985, Sport: ,Basketball, Time: ,Wed Dec 23 18:30:00 CET 2015, Time: ,Wed Dec 23 18:30:00 CET 2015, Event: ,Avellino v Juve Caserta, Favorite: ,Avellino, 276213   size:50.0,Price: ,1.09,Juve Caserta, 6697870   size:33.78,Price: ,8.2,x
