1.121073747, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Grantham Town v Buxton, Favorite: ,Grantham Town, 6770558   size:5.0,Price: ,2.36,Buxton, 2662204   size:5.9,Price: ,2.48,The Draw, 58805   size:2.69,Price: ,3.8,x
1.121072807, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Cowdenbeath U20 v Stirling U20, Favorite: ,Cowdenbeath U20, 9040796   size:88.89,Price: ,1.09,Stirling U20, 9243449   size:88.89,Price: ,1.09,The Draw, 58805   size:5.39,Price: ,4.4,x
1.121073858, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Sutton Coldfield Town v Mickleover Sports, Favorite: ,Sutton Coldfield Town, 6560423   size:8.2,Price: ,2.16,Mickleover Sports, 7886720   size:4.27,Price: ,2.96,The Draw, 58805   size:2.55,Price: ,3.9,ok
1.120994729, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:45:00 CEST 2015, Time: ,Tue Oct 06 19:45:00 CEST 2015, Event: ,ZSC Lions v Sparta Prague, Favorite: ,ZSC Lions, 243260   size:18.54,Price: ,1.01,Sparta Prague, 284689   size:18.54,Price: ,1.01,Tie, 60104   size:18.54,Price: ,1.01,x
1.121044971, Sport: ,Basketball, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Chalon Saone v Le Mans, Favorite: ,Chalon Saone, 1471819   size:4.04,Price: ,1.59,Le Mans, 678096   size:2.55,Price: ,2.6,ok
1.120994725, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:45:00 CEST 2015, Time: ,Tue Oct 06 19:45:00 CEST 2015, Event: ,Davos v HIFK, Favorite: ,Davos, 243249   size:18.54,Price: ,1.01,HIFK, 66428   size:18.54,Price: ,1.01,Tie, 60104   size:18.54,Price: ,1.01,ok
1.121077268, Sport: ,Darts, Time: ,Tue Oct 06 21:00:00 CEST 2015, Time: ,Tue Oct 06 21:00:00 CEST 2015, Event: ,Dave Chisnall v Jelle Klaasen, Favorite: ,Dave Chisnall, 3535216   size:4.93,Price: ,1.45,Jelle Klaasen, 2414411   size:8.11,Price: ,3.0,x
1.121074155, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Kettering v Chippenham, Favorite: ,Kettering, 18556   size:2.1,Price: ,2.38,Chippenham, 1282852   size:3.91,Price: ,2.58,The Draw, 58805   size:14.26,Price: ,3.5,x
1.120983674, Sport: ,Soccer, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Port Talbot v Haverfordwest, Favorite: ,Port Talbot, 3667308   size:145.15,Price: ,1.54,Haverfordwest, 866240   size:16.11,Price: ,7.0,The Draw, 58805   size:63.49,Price: ,4.5,x
1.121073987, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Workington v Whitby Town, Favorite: ,Workington, 1222684   size:5.52,Price: ,1.64,Whitby Town, 62653   size:2.33,Price: ,4.7,The Draw, 58805   size:14.09,Price: ,3.9,ok
1.121067765, Sport: ,Tennis, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Smyczek v Tiafoe, Favorite: ,Tim Smyczek, 2848631   size:173.81,Price: ,1.44,Frances Tiafoe, 9399490   size:12.74,Price: ,3.0,ok
1.121073409, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Hendon v Kingstonian, Favorite: ,Hendon, 1034127   size:10.65,Price: ,1.08,Kingstonian, 18569   size:10.65,Price: ,1.08,The Draw, 58805   size:10.65,Price: ,1.29,x
1.121067761, Sport: ,Tennis, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,McGee v M Reid, Favorite: ,James McGee, 7216252   size:676.0,Price: ,1.4,Matt Reid, 4423896   size:206.21,Price: ,3.3,x
1.121076640, Sport: ,Tennis, Time: ,Tue Oct 06 22:15:00 CEST 2015, Time: ,Tue Oct 06 22:15:00 CEST 2015, Event: ,Ramirez/Reyes-Varela v Clezar/Neis, Favorite: ,Ramirez/Reyes-Varela, 8329159   size:20.28,Price: ,1.57,Clezar/Neis, 8861023   size:6.76,Price: ,2.5,ok
1.120976245, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Yeovil v Coventry, Favorite: ,Coventry, 48043   size:14.61,Price: ,1.95,Yeovil, 132555   size:13.52,Price: ,4.6,The Draw, 58805   size:60.0,Price: ,3.65,x
1.120976764, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Oxford Utd v Swindon, Favorite: ,Oxford Utd, 256171   size:207.55,Price: ,1.8,Swindon, 18570   size:384.32,Price: ,5.2,The Draw, 58805   size:201.0,Price: ,3.9,ok
1.121091564, Sport: ,Tennis, Time: ,Tue Oct 06 20:12:00 CEST 2015, Time: ,Tue Oct 06 20:12:00 CEST 2015, Event: ,Saez v De Loore, Favorite: ,Juan Carlos Saez, 8258302   size:17.38,Price: ,1.67,Joris De Loore, 8622401   size:38.94,Price: ,2.36,x
1.121067777, Sport: ,Tennis, Time: ,Tue Oct 06 19:09:00 CEST 2015, Time: ,Tue Oct 06 19:09:00 CEST 2015, Event: ,M Krueger v J Donaldson, Favorite: ,Jared Donaldson, 7413423   size:26.63,Price: ,1.18,Mitchell Krueger, 6603910   size:105.99,Price: ,5.0,ok
1.121092259, Sport: ,Tennis, Time: ,Tue Oct 06 20:00:00 CEST 2015, Time: ,Tue Oct 06 20:00:00 CEST 2015, Event: ,Arvidsson v Minella, Favorite: ,Mandy Minella, 3425152   size:20.03,Price: ,1.5,Sofia Arvidsson, 2256463   size:2.17,Price: ,2.86,ok
1.121073914, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Ramsbottom Utd v Blyth Spartans, Favorite: ,Blyth Spartans, 1282854   size:80.23,Price: ,1.37,Ramsbottom Utd, 7885854   size:3.53,Price: ,6.4,The Draw, 58805   size:6.21,Price: ,4.5,x
1.121067412, Sport: ,Tennis, Time: ,Tue Oct 06 19:44:00 CEST 2015, Time: ,Tue Oct 06 19:44:00 CEST 2015, Event: ,Quinzi v Lapentti, Favorite: ,Giovanni Lapentti, 1565   size:629.35,Price: ,1.28,Gianluigi Quinzi, 8257864   size:141.96,Price: ,3.4,ok
1.120976933, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Crawley Town v Southend, Favorite: ,Southend, 69719   size:1549.86,Price: ,1.92,Crawley Town, 266068   size:7.24,Price: ,4.7,The Draw, 58805   size:98.85,Price: ,3.7,ok
1.120976097, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,York City v Doncaster, Favorite: ,Doncaster, 49205   size:56.64,Price: ,2.78,York City, 256226   size:16.9,Price: ,2.84,The Draw, 58805   size:833.87,Price: ,3.35,x
1.121092380, Sport: ,Tennis, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,M Sanchez v Caregaro, Favorite: ,Maria Sanchez, 5374654   size:6.06,Price: ,1.5,Martina Caregaro, 4845690   size:8.03,Price: ,2.7,x
1.121092261, Sport: ,Tennis, Time: ,Tue Oct 06 20:00:00 CEST 2015, Time: ,Tue Oct 06 20:00:00 CEST 2015, Event: ,Kerkhove v Pegula, Favorite: ,Jessica Pegula, 6215852   size:181.31,Price: ,1.27,Lesley Kerkhove, 7283298   size:4.22,Price: ,4.0,ok
1.121062757, Sport: ,Tennis, Time: ,Tue Oct 06 19:41:00 CEST 2015, Time: ,Tue Oct 06 19:41:00 CEST 2015, Event: ,Zormann v Bagnis, Favorite: ,Facundo Bagnis, 4520808   size:1527.62,Price: ,1.12,Marcelo Zormann, 8843888   size:119.38,Price: ,6.4,ok
1.121092385, Sport: ,Tennis, Time: ,Tue Oct 06 19:30:00 CEST 2015, Time: ,Tue Oct 06 19:30:00 CEST 2015, Event: ,Majeric v Moore, Favorite: ,Tara Moore, 4822914   size:119.67,Price: ,1.02,Tadeja Majeric, 2548761   size:80.37,Price: ,1.67,ok
1.121073520, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Spennymoor Town v Glossop North End AFC, Favorite: ,Spennymoor Town, 7536171   size:2.82,Price: ,2.2,Glossop North End AFC, 8491980   size:8.39,Price: ,2.54,The Draw, 58805   size:7.34,Price: ,3.75,ok
1.121069609, Sport: ,Tennis, Time: ,Tue Oct 06 20:15:00 CEST 2015, Time: ,Tue Oct 06 20:15:00 CEST 2015, Event: ,Daniell/Demoliner v Geens/Salman, Favorite: ,Daniell/Demoliner, 9398763   size:82.06,Price: ,1.16,Geens/Salman, 10383942   size:6.47,Price: ,5.0,ok
1.120976541, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Millwall v Northampton, Favorite: ,Millwall, 56036   size:744.85,Price: ,2.0,Northampton, 5034   size:804.11,Price: ,4.2,The Draw, 58805   size:172.23,Price: ,3.65,ok
1.121077235, Sport: ,Darts, Time: ,Tue Oct 06 22:40:00 CEST 2015, Time: ,Tue Oct 06 22:40:00 CEST 2015, Event: ,Adrian Lewis v Mark Webster, Favorite: ,Adrian Lewis, 2271003   size:18.92,Price: ,1.27,Mark Webster, 2409763   size:14.2,Price: ,4.7,x
1.121077355, Sport: ,Tennis, Time: ,Tue Oct 06 19:30:00 CEST 2015, Time: ,Tue Oct 06 19:30:00 CEST 2015, Event: ,Mertens v Dominguez Lino, Favorite: ,Lourdes Dominguez Lino, 2256484   size:4.52,Price: ,1.73,Elise Mertens, 9002334   size:2.58,Price: ,1.96,ok
1.120977115, Sport: ,Soccer, Time: ,Wed Oct 07 00:00:00 CEST 2015, Time: ,Wed Oct 07 00:00:00 CEST 2015, Event: ,Bragantino SP v Criciuma, Favorite: ,Bragantino SP, 4701919   size:143.1,Price: ,2.04,Criciuma, 356589   size:13.75,Price: ,4.0,The Draw, 58805   size:497.88,Price: ,3.6,ok
1.120976023, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Bradford v Barnsley, Favorite: ,Bradford, 48444   size:174.35,Price: ,2.46,Barnsley, 1117   size:109.15,Price: ,3.2,The Draw, 58805   size:654.76,Price: ,3.5,x
1.121072863, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Berwick U20 v Forfar U20, Favorite: ,Berwick U20, 9131077   size:10.65,Price: ,1.08,Forfar U20, 9244793   size:10.65,Price: ,1.08,The Draw, 58805   size:5.0,Price: ,4.4,x
1.121092994, Sport: ,Basketball, Time: ,Tue Oct 06 21:15:00 CEST 2015, Time: ,Tue Oct 06 21:15:00 CEST 2015, Event: ,Ekaterinburg (W) v ESB Lille (W), Favorite: ,Ekaterinburg (W), 6068594   size:6.76,Price: ,1.02,ESB Lille (W), 8978730   size:233.0,Price: ,3.2,ok
1.120975503, Sport: ,Soccer, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Connahs Quay v Bangor City, Favorite: ,Connahs Quay, 339727   size:155.37,Price: ,2.44,Bangor City, 198751   size:67.6,Price: ,3.15,The Draw, 58805   size:16.95,Price: ,3.5,x
1.120975624, Sport: ,Soccer, Time: ,Tue Oct 06 20:15:00 CEST 2015, Time: ,Tue Oct 06 20:15:00 CEST 2015, Event: ,Hessen Kassel v Eintracht Trier, Favorite: ,Hessen Kassel, 2135390   size:67.6,Price: ,2.52,Eintracht Trier, 3235010   size:146.08,Price: ,3.15,The Draw, 58805   size:25.28,Price: ,3.35,x
1.120975501, Sport: ,Soccer, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Carmarthen Town v The New Saints, Favorite: ,The New Saints, 3667304   size:180.62,Price: ,1.33,Carmarthen Town, 1193681   size:2.0,Price: ,11.5,The Draw, 58805   size:27.04,Price: ,5.7,ok
1.121003174, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Worthing v St Neots Town, Favorite: ,St Neots Town, 7405537   size:31.28,Price: ,2.0,Worthing, 1034116   size:5.83,Price: ,2.6,The Draw, 58805   size:4.44,Price: ,3.25,x
1.120977008, Sport: ,Soccer, Time: ,Tue Oct 06 20:00:00 CEST 2015, Time: ,Tue Oct 06 20:00:00 CEST 2015, Event: ,Rochdale v Chesterfield, Favorite: ,Rochdale, 256383   size:184.96,Price: ,2.22,Chesterfield, 219596   size:812.32,Price: ,3.55,The Draw, 58805   size:11.15,Price: ,3.7,ok
1.119566654, Sport: ,Rugby Union, Time: ,Tue Oct 06 21:00:00 CEST 2015, Time: ,Tue Oct 06 21:00:00 CEST 2015, Event: ,Fiji v Uruguay, Favorite: ,Fiji, 63843   size:679557.43,Price: ,1.02,Uruguay, 362049   size:59.48,Price: ,40.0,Draw, 246289   size:13.3,Price: ,180.0,ok
1.121039901, Sport: ,Basketball, Time: ,Tue Oct 06 21:00:00 CEST 2015, Time: ,Tue Oct 06 21:00:00 CEST 2015, Event: ,Tajfun v Krka, Favorite: ,Tajfun, 8193254   size:2.15,Price: ,1.72,Krka, 3315294   size:51.91,Price: ,2.18,ok
1.121002768, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:45:00 CEST 2015, Time: ,Tue Oct 06 19:45:00 CEST 2015, Event: ,Lausanne HC v Ambri Piotta, Favorite: ,Lausanne HC, 7555451   size:2.7,Price: ,1.96,Ambri Piotta, 2584459   size:9.73,Price: ,3.45,Tie, 60104   size:2.7,Price: ,4.5,ok
1.120976393, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Gillingham v Luton, Favorite: ,Gillingham, 56298   size:87.11,Price: ,2.12,Luton, 223467   size:90.25,Price: ,3.85,The Draw, 58805   size:287.62,Price: ,3.7,ok
1.121076656, Sport: ,Tennis, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Benitez Chavarr/Escobar v Coria/Lama, Favorite: ,Coria/Lama, 10344128   size:3.55,Price: ,1.41,Benitez Chavarr/Escobar, 10384564   size:2.0,Price: ,2.5,x
1.120994713, Sport: ,Ice Hockey, Time: ,Tue Oct 06 19:30:00 CEST 2015, Time: ,Tue Oct 06 19:30:00 CEST 2015, Event: ,Adler Mannheim v Blues, Favorite: ,Adler Mannheim, 233924   size:18.54,Price: ,1.01,Blues, 66804   size:18.54,Price: ,1.01,Tie, 60104   size:18.54,Price: ,1.01,ok
1.121067449, Sport: ,Tennis, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,P Lorenzi v Romboli, Favorite: ,Paolo Lorenzi, 2345099   size:2.7,Price: ,1.09,Fernando Romboli, 5304143   size:2.7,Price: ,10.0,ok
1.121104079, Sport: ,Soccer, Time: ,Tue Oct 06 20:00:00 CEST 2015, Time: ,Tue Oct 06 20:00:00 CEST 2015, Event: ,Bahia Salvador U20 v Goias EC U20, Favorite: ,Bahia Salvador U20, 6846709   size:19.0,Price: ,1.6,Goias EC U20, 5185908   size:18.0,Price: ,2.7,The Draw, 58805   size:26.46,Price: ,2.0,x
1.120975479, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Cheltenham v Braintree, Favorite: ,Cheltenham, 18559   size:31.37,Price: ,1.88,Braintree, 1282860   size:13.87,Price: ,4.7,The Draw, 58805   size:171.71,Price: ,3.85,x
1.121045054, Sport: ,Basketball, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Paris Levallois v Rouen, Favorite: ,Paris Levallois, 2638786   size:468.28,Price: ,1.21,Rouen, 1292701   size:3.12,Price: ,4.8,x
1.120976689, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Bury v Morecambe, Favorite: ,Bury, 223503   size:170.0,Price: ,1.87,Morecambe, 51311   size:32.84,Price: ,4.7,The Draw, 58805   size:64.36,Price: ,3.85,x
1.121072918, Sport: ,Soccer, Time: ,Tue Oct 06 20:15:00 CEST 2015, Time: ,Tue Oct 06 20:15:00 CEST 2015, Event: ,Clyde U20 v Queen of South U20, Favorite: ,Queen of South U20, 9220053   size:88.79,Price: ,1.32,Clyde U20, 9220046   size:12.31,Price: ,1.65,The Draw, 58805   size:6.23,Price: ,4.4,x
1.121067445, Sport: ,Tennis, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Samper-Montana v Ju Gomez, Favorite: ,Jordi Samper-Montana, 8258998   size:2.55,Price: ,1.33,Juan Sebastian Gomez, 8826915   size:4.46,Price: ,3.55,ok
1.121073690, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Margate v Tonbridge Angels, Favorite: ,Margate, 42002   size:10.77,Price: ,1.13,Tonbridge Angels, 1034135   size:5.0,Price: ,2.14,The Draw, 58805   size:5.0,Price: ,3.7,x
1.120975477, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Barrow v Chester, Favorite: ,Barrow, 62647   size:309.95,Price: ,2.62,Chester, 18572   size:11.37,Price: ,2.92,The Draw, 58805   size:396.85,Price: ,3.5,ok
1.120975475, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Altrincham v FC Halifax Town, Favorite: ,Altrincham, 62505   size:162.8,Price: ,2.34,FC Halifax Town, 4231683   size:111.18,Price: ,3.35,The Draw, 58805   size:411.73,Price: ,3.6,x
1.121073578, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,AFC Sudbury v Barton Rovers FC, Favorite: ,AFC Sudbury, 329497   size:2.55,Price: ,1.53,Barton Rovers FC, 8356932   size:4.91,Price: ,4.6,The Draw, 58805   size:2.63,Price: ,4.1,ok
1.121036348, Sport: ,Basketball, Time: ,Tue Oct 06 20:30:00 CEST 2015, Time: ,Tue Oct 06 20:30:00 CEST 2015, Event: ,Boston @ Armani Milano, Favorite: ,Boston, 13108   size:2.55,Price: ,1.29,Armani Milano, 952727   size:2.55,Price: ,3.6,ok
1.121076688, Sport: ,Tennis, Time: ,Tue Oct 06 21:30:00 CEST 2015, Time: ,Tue Oct 06 21:30:00 CEST 2015, Event: ,Galdos/Hernandez-Fernan v Silva/Tavares, Favorite: ,Galdos/Hernandez-Fernan, 9457255   size:3.37,Price: ,1.48,Silva/Tavares, 10384277   size:7.61,Price: ,2.66,ok
1.121072640, Sport: ,Soccer, Time: ,Tue Oct 06 20:00:00 CEST 2015, Time: ,Tue Oct 06 20:00:00 CEST 2015, Event: ,Kilmarnock U20 v St Johnstone U20, Favorite: ,Kilmarnock U20, 6581076   size:21.52,Price: ,2.46,St Johnstone U20, 7032151   size:2.7,Price: ,2.66,The Draw, 58805   size:2.7,Price: ,3.9,x
1.120976615, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Port Vale v Blackpool, Favorite: ,Port Vale, 256373   size:15.3,Price: ,1.68,Blackpool, 64964   size:130.3,Price: ,5.6,The Draw, 58805   size:515.94,Price: ,4.2,x
1.121045049, Sport: ,Basketball, Time: ,Tue Oct 06 20:00:00 CEST 2015, Time: ,Tue Oct 06 20:00:00 CEST 2015, Event: ,Nancy v Gravelines, Favorite: ,Nancy, 1293966   size:60.81,Price: ,1.73,Gravelines, 1293964   size:113.0,Price: ,1.88,x
1.121044992, Sport: ,Basketball, Time: ,Tue Oct 06 20:00:00 CEST 2015, Time: ,Tue Oct 06 20:00:00 CEST 2015, Event: ,Monaco v Pau Lacq Orthez, Favorite: ,Monaco, 8074967   size:5.4,Price: ,1.02,Pau Lacq Orthez, 4999746   size:5.4,Price: ,1.02,ok
1.120975483, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Guiseley v Macclesfield, Favorite: ,Macclesfield, 69817   size:59.48,Price: ,2.56,Guiseley, 256291   size:86.28,Price: ,3.05,The Draw, 58805   size:167.82,Price: ,3.45,ok
1.121074099, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Chesham Utd v Redditch, Favorite: ,Chesham Utd, 3396708   size:2.61,Price: ,2.38,Redditch, 1222683   size:2.28,Price: ,2.72,The Draw, 58805   size:4.27,Price: ,3.85,ok
1.120975488, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Torquay v Dover, Favorite: ,Dover, 2119313   size:16.9,Price: ,1.96,Torquay, 50808   size:77.18,Price: ,4.2,The Draw, 58805   size:145.63,Price: ,3.8,ok
1.120975486, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Kidderminster v Boreham Wood, Favorite: ,Boreham Wood, 256120   size:67.72,Price: ,2.68,Kidderminster, 18560   size:78.82,Price: ,2.8,The Draw, 58805   size:275.15,Price: ,3.55,x
1.120976171, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Sheff Utd v Notts Co, Favorite: ,Sheff Utd, 48470   size:17.0,Price: ,1.98,Notts Co, 486328   size:134.08,Price: ,4.2,The Draw, 58805   size:252.44,Price: ,3.7,ok
1.121072752, Sport: ,Soccer, Time: ,Tue Oct 06 20:45:00 CEST 2015, Time: ,Tue Oct 06 20:45:00 CEST 2015, Event: ,Morton U20 v Stranraer U20, Favorite: ,Morton U20, 9243451   size:12.4,Price: ,1.1,Stranraer U20, 10341089   size:4.43,Price: ,15.0,The Draw, 58805   size:4.43,Price: ,9.0,x
1.121072079, Sport: ,Tennis, Time: ,Tue Oct 06 22:00:00 CEST 2015, Time: ,Tue Oct 06 22:00:00 CEST 2015, Event: ,Hocevar/Lindell v Dischinger/Miele, Favorite: ,Dischinger/Miele, 10384280   size:10.42,Price: ,1.84,Hocevar/Lindell, 8845091   size:9.88,Price: ,2.02,x
